Verkställighet av utländska domar och beslut;–//RG|NOM//punct//4 en//DT|UTR|SIN|IND//det//3 ny//JJ|POS|UTR|SIN|IND|NOM//amod//3 Bryssel//PM|NOM//nsubj//4 I-förordning//NN|UTR|SIN|IND|NOM//ROOT//4 m.m.//AB|AN//punct//4
4.3.2 Nordiskt samarbete;Som//HA//mark//1 nämnts//VB|SUP|SFO//advcl//7 ovan//AB//advmod//1 (//PAD//punct//1 avsnitt//NN|NEU|SIN|IND|NOM//nmod//5 4.2.7//RG|NOM//appos//1 )//PAD//punct//7 finns//VB|PRS|SFO//ROOT//7 ,//MID//punct//7 beträffande//PP//case//10 underhållsskyldighet//NN|UTR|SIN|IND|NOM//obl//7 ,//MID//punct//14 ett//DT|NEU|SIN|IND//det//14 nordiskt//JJ|POS|NEU|SIN|IND|NOM//amod//14 samarbete//NN|NEU|SIN|IND|NOM//conj//10 i//PP//case//21 form//NN|UTR|SIN|IND|NOM//fixed//15 av//PP//fixed//15 1962//RG|NOM//nummod//19 års//NN|NEU|SIN|IND|GEN//nmod:poss//21 nordiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 indrivningskonvention//NN|UTR|SIN|IND|NOM//nmod//14 med//PP//case//23 överenskommelse//NN|UTR|SIN|IND|NOM//nmod//21 .//MAD//punct//7
4.3.2 Nordiskt samarbete;Regelverken//NN|NEU|PLU|DEF|NOM//nsubj//26 innehåller//VB|PRS|AKT//parataxis//7 bestämmelser//NN|UTR|PLU|IND|NOM//obj//26 om//PP//mark//29 erkännande//NN|NEU|SIN|IND|NOM//nmod//27 och//KN//cc//31 verkställighet//NN|UTR|SIN|IND|NOM//conj//29 av//PP//case//33 avgöranden//NN|NEU|PLU|IND|NOM//nmod//27 och//KN//cc//37 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 skriftliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 förbindelser//NN|UTR|PLU|IND|NOM//conj//33 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 underhållsbidrag//NN|NEU|SIN|IND|NOM//conj//33 till//PP//case//41 make//NN|UTR|SIN|IND|NOM//nmod//33 ,//MID//punct//44 förutvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 make//NN|UTR|SIN|IND|NOM//conj//41 ,//MID//punct//46 barn//NN|NEU|PLU|IND|NOM//conj//41 ,//MID//punct//48 styvbarn//NN|NEU|PLU|IND|NOM//conj//41 eller//KN//cc//51 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//51 mor//NN|UTR|SIN|IND|NOM//conj//41 .//MAD//punct//7
4.3.2 Nordiskt samarbete;Konventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//55 har//VB|PRS|AKT//aux//55 införlivats//VB|SUP|SFO//parataxis//7 i//PP//case//58 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//58 rätt//NN|UTR|SIN|IND|NOM//obl//55 genom//PP//case//60 lagen//NN|UTR|SIN|DEF|NOM//obl//55 (//PAD//punct//62 1962:512//RG|NOM//appos//60 )//PAD//punct//62 om//PP//case//65 indrivning//NN|UTR|SIN|IND|NOM//obl//55 i//PP//case//67 Sverige//PM|NOM//nmod//65 av//PP//case//69 underhållsbidrag//NN|NEU|SIN|IND|NOM//nmod//65 ,//MID//punct//71 fastställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//69 i//PP//case//73 Danmark//PM|NOM//nmod//71 ,//MID//punct//75 Finland//PM|NOM//conj//73 ,//MID//punct//77 Island//PM|NOM//conj//73 eller//KN//cc//79 Norge//PM|NOM//conj//73 och//KN//cc//83 genom//PP//case//83 två//RG|NOM//nummod//83 kungörelser//NN|UTR|PLU|IND|NOM//conj//73 .//MAD//punct//65
4.3.2 Nordiskt samarbete;Som//HP|-|-|-//mark//87 redan//AB//advmod//87 nämnts//VB|SUP|SFO//advcl//88 hindrar//VB|PRS|AKT//conj//7 inte//AB//advmod//88 underhållsförordningen//NN|UTR|SIN|DEF|NOM//obj//88 att//SN//mark//102 1962//RG|NOM//nummod//93 års//NN|NEU|SIN|IND|GEN//nmod:poss//95 nordiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//95 indrivningskonvention//NN|UTR|SIN|IND|NOM//nsubj:pass//102 ,//MID//punct//95 under//PP//case//99 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//99 förutsättningar//NN|UTR|PLU|IND|NOM//conj//95 ,//MID//punct//95 fortsatt//AB//aux:pass//102 tillämpas//VB|PRS|SFO//acl//90 i//PP//case//104 förhållandet//NN|NEU|SIN|DEF|NOM//obl//102 mellan//PP//case//106 Sverige//PM|NOM//nmod//104 och//KN//cc//108 Finland//PM|NOM//conj//106 .//MAD//punct//7
4.3.2 Nordiskt samarbete;I//PP//case//111 förhållandet//NN|NEU|SIN|DEF|NOM//obl//116 mellan//PP//case//113 Sverige//PM|NOM//nmod//111 och//KN//cc//115 Danmark//PM|NOM//conj//113 innebär//VB|PRS|AKT//conj//7 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//118 tillämpning//NN|UTR|SIN|IND|NOM//obj//116 att//SN//mark//125 danska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//121 avgöranden//NN|NEU|PLU|IND|NOM//nsubj:pass//125 om//PP//case//123 underhållsskyldighet//NN|UTR|SIN|IND|NOM//nmod//121 kan//VB|PRS|AKT//aux//125 verkställas//VB|INF|SFO//acl//118 utan//PP//case//129 exekvatur//NN|UTR|SIN|IND|NOM//fixed//126 med//PP//case//129 stöd//NN|NEU|SIN|IND|NOM//obl//125 av//PP//case//131 konventionen//NN|UTR|SIN|DEF|NOM//nmod//129 .//MAD//punct//116
4.3.2 Nordiskt samarbete;Danmark//PM|NOM//nsubj//141 har//VB|PRS|AKT//aux//141 dock//AB//advmod//141 ,//MID//punct//135 som//HA//mark//139 tidigare//AB|KOM//advmod//139 angetts//VB|SUP|SFO//advcl//141 ,//MID//punct//141 avgett//VB|SUP|AKT//parataxis//116 en//DT|UTR|SIN|IND//det//143 förklaring//NN|UTR|SIN|IND|NOM//obj//141 som//HP|-|-|-//nsubj//145 innebär//VB|PRS|AKT//acl:relcl//143 att//SN//mark//148 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//148 avser//VB|PRS|AKT//ccomp//145 tillämpa//VB|INF|AKT//xcomp//148 den//DT|UTR|SIN|DEF//det//152 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//152 Bryssel//PM|NOM//nmod//153 Iförordningen//PM|NOM//obj//149 .//MAD//punct//116
4.3.2 Nordiskt samarbete;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//156 innebär//VB|PRS|AKT//parataxis//116 att//SN//mark//163 danska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//159 avgöranden//NN|NEU|PLU|IND|NOM//nsubj:pass//163 kommer//VB|PRS|AKT//aux//163 att//IE//mark//163 kunna//VB|INF|AKT//aux//163 verkställas//VB|INF|SFO//ccomp//156 utan//PP//case//167 exekvatur//NN|UTR|SIN|IND|NOM//fixed//164 i//PP//case//167 Sverige//PM|NOM//obl//163 enligt//PP//case//172 den//DT|UTR|SIN|DEF//det//171 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//171 Bryssel//PM|NOM//nmod//172 Iförordningen//PM|NOM//obl//163 ,//MID//punct//163 och//KN//cc//175 vice//UO//nmod:poss//176 versa//UO//conj//163 .//MAD//punct//116

4.3.3 Övriga författningar;Internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 arvsfrågor//NN|UTR|PLU|IND|NOM//nsubj:pass//4 i//PP//case//3 Sverige//PM|NOM//nmod//1 regleras//VB|PRS|SFO//ROOT//4 ,//MID//punct//4 som//HA//mark//8 ovan//AB//advmod//8 nämnts//VB|SUP|SFO//advcl//4 ,//MID//punct//4 i//PP//case//11 IDL//PM|NOM//obl//4 .//MAD//punct//4
4.3.3 Övriga författningar;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//14 innehåller//VB|PRS|AKT//parataxis//4 bestämmelser//NN|UTR|PLU|IND|NOM//obj//14 om//PP//mark//18 bl.a.//AB|AN//advmod//18 erkännande//NN|NEU|SIN|IND|NOM//nmod//15 och//KN//cc//20 verkställighet//NN|UTR|SIN|IND|NOM//conj//18 av//PP//case//23 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 avgöranden//NN|NEU|PLU|IND|NOM//nmod//20 .//MAD//punct//14
4.3.3 Övriga författningar;Förfarandet//NN|NEU|SIN|DEF|NOM//nsubj//28 i//PP//case//27 IDL//PM|NOM//nmod//25 förutsätter//VB|PRS|AKT//parataxis//14 ett//DT|NEU|SIN|IND//det//30 exekvaturförfarande//NN|NEU|SIN|IND|NOM//obj//28 för//PP//case//32 verkställighet//NN|UTR|SIN|IND|NOM//nmod//30 av//PP//case//35 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 avgöranden//NN|NEU|PLU|IND|NOM//nmod//32 .//MAD//punct//14
4.3.3 Övriga författningar;I//PP//case//42 2//RG|NOM//nummod//39 kap.//NN|AN//obl//40 12//RG|NOM//nummod//41 §//NN|AN//nmod//42 IDL//PM|NOM//obl//43 anges//VB|PRS|SFO//parataxis//4 att//SN//mark//48 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//48 om//PP//case//47 verkställighet//NN|UTR|SIN|IND|NOM//nmod//45 görs//VB|PRS|SFO//ccomp//43 hos//PP//case//51 Svea//PM|GEN//nmod:poss//51 hovrätt//NN|UTR|SIN|IND|NOM//obl//48 .//MAD//punct//48
4.3.3 Övriga författningar;Som//HP|-|-|-//mark//55 ovan//AB//advmod//55 angetts//VB|SUP|SFO//advcl//56 har//VB|PRS|AKT//conj//4 en//DT|UTR|SIN|IND//det//59 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//59 utredare//NN|UTR|SIN|IND|NOM//nsubj//60 fått//VB|SUP|AKT//conj//4 i//PP//compound:prt//60 uppdrag//NN|NEU|SIN|IND|NOM//fixed//61 att//IE//mark//65 bl.a.//AB|AN//advmod//65 analysera//VB|INF|AKT//advcl//60 vilka//HD|UTR/NEU|PLU|IND//det//67 delar//NN|UTR|PLU|IND|NOM//obj//65 av//PP//case//69 IDL//PM|NOM//nmod//67 som//HP|-|-|-//nsubj//72 kan//VB|PRS|AKT//aux//72 fortsätta//VB|INF|AKT//acl:relcl//67 att//IE//mark//74 tillämpas//VB|INF|SFO//advcl//72 efter//PP//case//76 tillträdet//NN|NEU|SIN|DEF|NOM//obl//74 till//PP//case//78 arvsförordningen//NN|UTR|SIN|DEF|NOM//obl//74 .//MAD//punct//4
4.3.3 Övriga författningar;I//PP//case//2  //_SP////0 lagen//NN|UTR|SIN|DEF|NOM//obl//16 (//PAD//punct//2 1904:26//RG|NOM//appos//2 s.//NN|AN//nmod//6 1//RG|NOM//nmod//4 )//PAD//punct//2 om//PP//case//11 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 rättsförhållanden//NN|NEU|PLU|IND|NOM//nmod//2 rörande//PP//case//13 äktenskap//NN|NEU|SIN|IND|NOM//nmod//11 och//KN//cc//15 förmynderskap//NN|NEU|SIN|IND|NOM//conj//13 finns//VB|PRS|SFO//ROOT//16 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//16 om//PP//case//19 upplösning//NN|UTR|SIN|IND|NOM//nmod//17 av//PP//case//21 äktenskap//NN|NEU|SIN|IND|NOM//nmod//19 som//HP|-|-|-//nsubj:pass//23 meddelats//VB|SUP|SFO//acl:relcl//19 i//PP//case//26 främmande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 stat//NN|UTR|SIN|IND|NOM//obl//23 .//MAD//punct//16
4.3.3 Övriga författningar;På//PP//case//29 ansökan//NN|UTR|SIN|IND|NOM//obl//16 av//PP//case//31 make//NN|UTR|SIN|IND|NOM//nmod//29 är//VB|PRS|AKT//advcl//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 Svea//PM|GEN//nsubj//16 hovrätt//NN|UTR|SIN|IND|NOM//obj//16 som//HP|-|-|-//nsubj//37 prövar//VB|PRS|AKT//acl:relcl//35 huruvida//SN//case//39 beslut//NN|NEU|SIN|IND|NOM//obj//37 om//PP//case//41 upplösning//NN|UTR|SIN|IND|NOM//nmod//39 av//PP//case//43 äktenskap//NN|NEU|SIN|IND|NOM//nmod//41 som//HP|-|-|-//nsubj:pass//45 meddelats//VB|SUP|SFO//acl:relcl//39 i//PP//case//48 främmande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 stat//NN|UTR|SIN|IND|NOM//obl//45 ska//VB|PRS|AKT//aux//50 gälla//VB|INF|AKT//conj//16 i//PP//case//52 Sverige//PM|NOM//obl//50 .//MAD//punct//16
4.3.3 Övriga författningar;I//PP//case//55 lagen//NN|UTR|SIN|DEF|NOM//obl//56 görs//VB|PRS|SFO//parataxis//16 en//DT|UTR|SIN|IND//det//58 hänvisning//NN|UTR|SIN|IND|NOM//nsubj:pass//56 till//PP//case//61 Bryssel//PM|NOM//nmod//61 II-förordningen//NN|UTR|SIN|DEF|NOM//nmod//58 och//KN//cc//64 till//PP//case//64 lagen//NN|UTR|SIN|DEF|NOM//conj//58 (//PAD//punct//66 2012:318//RG|NOM//conj//64 )//PAD//punct//66 om//PP//case//71 1996//RG|NOM//nummod//70 års//NN|NEU|SIN|IND|GEN//nmod:poss//71 Haagkonvention//NN|UTR|SIN|IND|NOM//conj//64 .//MID//punct//56
4.3.3 Övriga författningar; //_SP////72 1996//RG|NOM//nummod//75 års//NN|NEU|SIN|IND|GEN//nmod:poss//76 Haagkonvention//NN|UTR|SIN|IND|NOM//nsubj//77 reglerar//VB|PRS|AKT//parataxis//56 tillämplig//JJ|POS|UTR|SIN|IND|NOM//amod//79 lag//NN|UTR|SIN|IND|NOM//obj//77 ,//MID//punct//81 erkännande//NN|NEU|SIN|IND|NOM//advcl//77 ,//MID//punct//83 verkställighet//NN|UTR|SIN|IND|NOM//conj//81 och//KN//cc//85 samarbete//NN|NEU|SIN|IND|NOM//conj//81 i//PP//case//87 frågor//NN|UTR|PLU|IND|NOM//nmod//85 om//PP//case//89 föräldraansvar//NN|NEU|SIN|IND|NOM//nmod//87 och//KN//cc//91 åtgärder//NN|UTR|PLU|IND|NOM//conj//89 till//PP//case//93 skydd//NN|NEU|SIN|IND|NOM//nmod//91 för//PP//case//95 barn//NN|NEU|PLU|IND|NOM//nmod//91 .//MAD//punct//77
4.3.3 Övriga författningar;1904//RG|NOM//nummod//98 års//NN|NEU|SIN|IND|GEN//nmod:poss//99 lag//NN|UTR|SIN|IND|NOM//nsubj//100 gäller//VB|PRS|AKT//conj//56 inte//AB//advmod//100 om//SN//mark//105 något//DT|NEU|SIN|IND//det//104 annat//JJ|POS|NEU|SIN|IND|NOM//nsubj//105 följer//VB|PRS|AKT//advcl//100 av//PP//compound:prt//105 lagen//NN|UTR|SIN|DEF|NOM//obj//105 om//PP//case//111 1996//RG|NOM//nummod//110 års//NN|NEU|SIN|IND|GEN//nmod:poss//111 Haagkonvention//NN|UTR|SIN|IND|NOM//nmod//107 .//MAD//punct//56
4.3.3 Övriga författningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//114 innebär//VB|PRS|AKT//parataxis//56 att//SN//mark//122 en//DT|UTR|SIN|IND//det//117 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//122 i//PP//case//121 1904//RG|NOM//nummod//120 års//NN|NEU|SIN|IND|GEN//nmod:poss//121 lag//NN|UTR|SIN|IND|NOM//nmod//117 blir//VB|PRS|AKT//ccomp//114 tillämplig//JJ|POS|UTR|SIN|IND|NOM//xcomp//122 först//AB//advmod//128 sedan//SN//mark//128 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//128 har//VB|PRS|AKT//aux//128 konstaterats//VB|SUP|SFO//advcl//122 att//SN//mark//132 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//132 inte//AB//advmod//132 finns//VB|PRS|SFO//csubj//122 någon//DT|UTR|SIN|IND//det//134 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//132 som//HP|-|-|-//nsubj//137 är//VB|PRS|AKT//cop//137 tillämplig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//134 i//PP//case//139 lagen//NN|UTR|SIN|DEF|NOM//obl//137 om//PP//case//143 1996//RG|NOM//nummod//142 års//NN|NEU|SIN|IND|GEN//nmod:poss//143 Haagkonvention//NN|UTR|SIN|IND|NOM//nmod//139 .//MAD//punct//114
4.3.3 Övriga författningar;Mellan//PP//case//146 EU//PM|NOM//obl//114 ://MID//punct//146 s//NN|AN//nummod//149 medlemsstater//NN|UTR|PLU|IND|NOM//appos//146 ,//MID//punct//154 med//PP//case//154 undantag//NN|NEU|SIN|IND|NOM//fixed//151 för//PP//fixed//151 Danmark//PM|NOM//nmod//149 ,//MID//punct//156 gäller//VB|PRS|AKT//parataxis//56 Bryssel//PM|NOM//nmod//158 IIförordningen//PM|NOM//obj//156 och//KN//cc//163 inte//AB//advmod//161 1996//RG|NOM//nummod//162 års//NN|NEU|SIN|IND|GEN//nmod:poss//163 Haagkonvention//NN|UTR|SIN|IND|NOM//conj//158 ,//MID//punct//156 i//PP//case//167 den//DT|UTR|SIN|DEF//det//167 mån//NN|UTR|SIN|IND|NOM//obl//156 den//DT|UTR|SIN|DEF//det//170 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//170 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//171 regleras//VB|PRS|SFO//conj//56 av//PP//case//175 de//DT|UTR/NEU|PLU|DEF//det//175 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//175 instrumenten//NN|NEU|PLU|DEF|NOM//obl:agent//171 .//MAD//punct//16
4.3.3 Övriga författningar;Lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//57 (//PAD//punct//2 1990:272//RG|NOM//appos//0 )//PAD//punct//2 om//PP//case//6 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 frågor//NN|UTR|PLU|IND|NOM//nsubj//13 rörande//PP//case//11 makars//NN|UTR|PLU|IND|GEN//nmod:poss//11 och//KN//cc//10 sambors//NN|UTR|PLU|IND|GEN//conj//8 förmögenhetsförhållanden//NN|NEU|PLU|IND|NOM//nmod//6 är//VB|PRS|AKT//cop//13 tillämplig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//0 på//PP//case//15 frågor//NN|UTR|PLU|IND|NOM//obl//13 om//PP//case//20 makars//NN|UTR|PLU|IND|GEN//nmod:poss//20 och//KN//cc//19 sambors//NN|UTR|PLU|IND|GEN//conj//17 förmögenhetsförhållanden//NN|NEU|PLU|IND|NOM//nmod//15 när//HA//mark//23 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 finns//VB|PRS|SFO//advcl//13 anknytning//NN|UTR|SIN|IND|NOM//nsubj//23 till//PP//case//28 en//DT|UTR|SIN|IND//det//28 främmande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 stat//NN|UTR|SIN|IND|NOM//obl//23 och//KN//cc//30 gäller//VB|PRS|AKT//conj//23 endast//AB//advmod//30 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//33 samboförhållanden//NN|NEU|PLU|IND|NOM//obj//30 där//HA//advmod//39 ingen//PN|UTR|SIN|IND|SUB/OBJ//nsubj//39 av//PP//case//37 samborna//NN|UTR|PLU|DEF|NOM//nmod//35 är//VB|PRS|AKT//cop//39 gift//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//33 .//MID//punct//0
4.3.3 Övriga författningar;Ett//DT|NEU|SIN|IND//det//43 utländskt//JJ|POS|NEU|SIN|IND|NOM//amod//43 domstolsavgörande//NN|NEU|SIN|IND|NOM//appos//0 som//HP|-|-|-//nsubj//46 är//VB|PRS|AKT//cop//46 verkställbart//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//43 i//PP//case//48 domstolslandet//NN|NEU|SIN|DEF|NOM//obl//46 och//KN//cc//51 som//HP|-|-|-//nsubj//51 gäller//VB|PRS|AKT//conj//46 i//PP//case//53 Sverige//PM|NOM//obl//51 får//VB|PRS|AKT//aux//57 enligt//PP//case//56 lagen//NN|UTR|SIN|DEF|NOM//obl//54 verkställas//VB|INF|SFO//ROOT//57 här//AB//advmod//57 om//SN//mark//62 avgörandet//NN|NEU|SIN|DEF|NOM//nsubj//62 har//VB|PRS|AKT//aux//62 förklarats//VB|SUP|SFO//advcl//57 verkställbart//AB|POS//xcomp//62 .//MID//punct//57
4.3.3 Övriga författningar;Svea//PM|GEN//nmod:poss//66 hovrätt//NN|UTR|SIN|IND|NOM//nsubj//67 prövar//VB|PRS|AKT//parataxis//57 en//DT|UTR|SIN|IND//det//69 ansökan//NN|UTR|SIN|IND|NOM//obj//67 om//PP//case//71 verkställbarhetsförklaring//NN|UTR|SIN|IND|NOM//nmod//69 enligt//PP//case//73 lagen//NN|UTR|SIN|DEF|NOM//nmod//71 .//MAD//punct//57
4.3.3 Övriga författningar;I//PP//case//2 l//NN|AN//nummod//2 agen//NN|UTR|SIN|DEF|NOM//obl//9 (//PAD//punct//2 1985:367//RG|NOM//appos//2 )//PAD//punct//2 om//PP//mark//9 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 faderskapsfrågor//NN|UTR|PLU|IND|NOM//nsubj//9 finns//VB|PRS|SFO//ROOT//9 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//9 om//PP//case//12 faderskap//NN|NEU|SIN|IND|NOM//nmod//10 och//KN//cc//15 om//PP//case//15 föräldraskap//NN|NEU|SIN|IND|NOM//conj//12 enligt//PP//case//18 1//RG|NOM//nummod//18 kap.//NN|AN//nmod//15 9//RG|NOM//nummod//20 §//NN|AN//nmod//21 föräldrabalken//NN|UTR|SIN|DEF|NOM//nmod//15 i//PP//case//24 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 förhållanden//NN|NEU|PLU|IND|NOM//nmod//21 .//MAD//punct//9
4.3.3 Övriga författningar;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//27 gäller//VB|PRS|AKT//parataxis//9 även//AB//advmod//27 i//PP//case//32 förhållande//NN|NEU|SIN|IND|NOM//fixed//29 till//PP//case//32 Danmark//PM|NOM//obl//27 ,//MID//punct//34 Finland//PM|NOM//conj//32 ,//MID//punct//36 Island//PM|NOM//conj//32 och//KN//cc//38 Norge//PM|NOM//conj//32 med//PP//case//42 undantag//NN|NEU|SIN|IND|NOM//fixed//39 för//PP//fixed//39 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//27 om//PP//case//44 giltigheten//NN|UTR|SIN|DEF|NOM//nmod//42 av//PP//case//47 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 faderskapsavgöranden//NN|NEU|PLU|IND|NOM//nmod//44 .//MAD//punct//27
4.3.3 Övriga författningar;I//PP//case//51 dessa//DT|UTR/NEU|PLU|DEF//det//51 delar//NN|UTR|PLU|IND|NOM//nsubj//52 gäller//VB|PRS|AKT//advcl//27 i//PP//case//58 förhållande//NN|NEU|SIN|IND|NOM//fixed//53 till//PP//fixed//53 de//DT|UTR/NEU|PLU|DEF//det//58 angivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//58 länderna//NN|NEU|PLU|DEF|NOM//nmod//59 lagen//NN|UTR|SIN|DEF|NOM//obj//52 (//PAD//punct//61 1979:1001//RG|NOM//nmod//59 )//PAD//punct//61 om//PP//case//64 erkännande//NN|NEU|SIN|IND|NOM//conj//59 av//PP//case//67 nordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 faderskapsavgöranden//NN|NEU|PLU|IND|NOM//nmod//64 .//MAD//punct//59
4.3.3 Övriga författningar;Enligt//PP//case//70 lagen//NN|UTR|SIN|DEF|NOM//obl//71 gäller//VB|PRS|AKT//conj//9 ett//DT|NEU|SIN|IND//det//73 avgörande//NN|NEU|SIN|IND|NOM//obj//71 av//PP//case//77 en//DT|UTR|SIN|IND//det//77 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//77 domstol//NN|UTR|SIN|IND|NOM//nmod//73 som//HP|-|-|-//nsubj//79 innebär//VB|PRS|AKT//acl:relcl//77 att//SN//mark//84 ett//DT|NEU|SIN|IND//det//82 faderskap//NN|NEU|SIN|IND|NOM//nsubj:pass//84 har//VB|PRS|AKT//aux//84 fastställts//VB|SUP|SFO//ccomp//79 eller//KN//cc//86 hävts//VB|SUP|SFO//conj//84 och//KN//cc//90 som//HP|-|-|-//nsubj//90 har//VB|PRS|AKT//aux//90 vunnit//VB|SUP|AKT//conj//84 laga//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//92 kraft//NN|UTR|SIN|IND|NOM//obj//90 i//PP//case//94 Sverige//PM|NOM//obl//90 ,//MID//punct//109 om//SN//mark//109 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//109 med//PP//case//103 hänsyn//NN|UTR|SIN|IND|NOM//fixed//98 till//PP//fixed//98 en//DT|UTR|SIN|IND//det//102 parts//NN|UTR|SIN|IND|GEN//nmod:poss//103 hemvist//NN|UTR|SIN|IND|NOM//obl//109 eller//KN//cc//105 medborgarskap//NN|NEU|SIN|IND|NOM//conj//103 eller//KN//cc//108 annan//JJ|POS|UTR|SIN|IND|NOM//amod//108 anknytning//NN|UTR|SIN|IND|NOM//conj//103 fanns//VB|PRT|SFO//conj//9 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//111 anledning//NN|UTR|SIN|IND|NOM//nsubj//109 att//SN//mark//114 talan//NN|UTR|SIN|IND|NOM//nsubj:pass//114 prövades//VB|PRT|SFO//acl//111 i//PP//case//118 den//DT|UTR|SIN|DEF//det//118 främmande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//118 staten//NN|UTR|SIN|DEF|NOM//obl//114 .//MAD//punct//109
4.3.3 Övriga författningar;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//121 undantag//NN|NEU|PLU|IND|NOM//nsubj//124 från//PP//case//123 huvudregeln//NN|UTR|SIN|DEF|NOM//nmod//121 finns//VB|PRS|SFO//parataxis//109 dock//AB//advmod//124 .//MAD//punct//109
