Juridiskt kön och medicinsk könskorrigering;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 åldersgränsen//NN|UTR|SIN|DEF|NOM//nmod//2 för//PP//case//6 fastställelse//NN|UTR|SIN|IND|NOM//nmod//4 av//PP//case//9 ändrad//PC|PRF|UTR|SIN|IND|NOM//amod//9 könstillhörighet//NN|UTR|SIN|IND|NOM//nmod//6
5.2.2 Artikel 3: Barnets bästa;Genom//PP//case//56 uppföljning//NN|UTR|SIN|IND|NOM//obl//62 och//KN//cc//58 utvärderingar//NN|UTR|PLU|IND|NOM//conj//56 kan//VB|PRS|AKT//aux//62 man//PN|UTR|SIN|IND|SUB//nsubj//62 också//AB//advmod//62 identifiera//VB|INF|AKT//conj//38 behovet//NN|NEU|SIN|DEF|NOM//obj//62 av//PP//case//66 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 lagbestämmelser//NN|UTR|PLU|IND|NOM//nmod//63 och//KN//cc//69 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 insatser//NN|UTR|PLU|IND|NOM//conj//66 för//PP//mark//72 att//IE//mark//72 stärka//VB|INF|AKT//advcl//62 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//74 rättigheter//NN|UTR|PLU|IND|NOM//obj//72 .//MAD//punct//76
5.2.2 Artikel 3: Barnets bästa;Uppföljning//NN|UTR|SIN|IND|NOM//nsubj:pass//88 och//KN//cc//78 utvärdering//NN|UTR|SIN|IND|NOM//conj//76 av//PP//case//80 beslut//NN|NEU|PLU|IND|NOM//nmod//78 och//KN//cc//82 åtgärder//NN|UTR|PLU|IND|NOM//conj//80 som//HP|-|-|-//nsubj//84 rör//VB|PRS|AKT//acl:relcl//82 barn//NN|NEU|PLU|IND|NOM//obj//84 ska//VB|PRS|AKT//aux//88 alltid//AB//advmod//88 göras//VB|INF|SFO//conj//62 utifrån//PP//case//91 ett//DT|NEU|SIN|IND//det//91 barnrättsperspektiv//NN|NEU|SIN|IND|NOM//obl//88 ,//MID//punct//62 dvs.//AB|AN//advmod//94 grundas//VB|PRS|SFO//appos//62 på//PP//case//96 normerna//NN|UTR|PLU|DEF|NOM//obl//94 och//KN//cc//98 principerna//NN|UTR|PLU|DEF|NOM//conj//96 etablerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//62 av//PP//case//103 bland//PP//case//103 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//103 barnkonventionen//NN|UTR|SIN|DEF|NOM//obl//99 .//MAD//punct//38
5.2.2 Artikel 3: Barnets bästa;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//107 är//VB|PRS|AKT//cop//107 viktigt//JJ|POS|NEU|SIN|IND|NOM//conj//38 att//SN//mark//112 barn//NN|NEU|PLU|IND|NOM//nsubj//112 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//109 får//VB|PRS|AKT//aux//112 uttrycka//VB|INF|AKT//csubj//107 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//114 åsikter//NN|UTR|PLU|IND|NOM//obj//112 i//PP//case//118 samband//NN|NEU|SIN|IND|NOM//fixed//115 med//PP//fixed//115 uppföljningar//NN|UTR|PLU|IND|NOM//obl//112 och//KN//cc//120 utvärderingar//NN|UTR|PLU|IND|NOM//conj//118 av//PP//case//122 beslut//NN|NEU|PLU|IND|NOM//nmod//120 och//KN//cc//124 åtgärder//NN|UTR|PLU|IND|NOM//conj//122 som//HP|-|-|-//nsubj//126 rör//VB|PRS|AKT//acl:relcl//124 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//126 ,//MID//punct//112 t.ex.//AB|AN//advmod//134 när//HA//case//134 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//130 gäller//VB|PRS|AKT//fixed//130 det//DT|NEU|SIN|DEF//det//134 stöd//NN|NEU|SIN|IND|NOM//obl//112 och//KN//cc//137 den//DT|UTR|SIN|DEF//det//137 vård//NN|UTR|SIN|IND|NOM//conj//134 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//139 får//VB|PRS|AKT//acl:relcl//137 .//MAD//punct//107
5.2.2 Artikel 3: Barnets bästa;Vilken//HD|UTR|SIN|IND//det//2 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 betydelse//NN|UTR|SIN|IND|NOM//nsubj//12 och//KN//cc//5 konsekvens//NN|UTR|SIN|IND|NOM//nmod:poss//5 principen//NN|UTR|SIN|DEF|NOM//conj//2 om//PP//case//8 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//8 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//nmod//5 har//VB|PRS|AKT//aux//12 är//VB|PRS|AKT//cop//12 inte//AB//advmod//12 klarlagt//PC|PRF|NEU|SIN|IND|NOM//advcl//91 .//MID//punct//12
5.2.2 Artikel 3: Barnets bästa;När//HA//mark//16 man//PN|UTR|SIN|IND|SUB//nsubj//16 diskuterar//VB|PRS|AKT//advcl//35 kriterier//NN|NEU|PLU|IND|NOM//obj//16 för//PP//mark//22 hur//HA//advmod//22 barnkonventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//22 ska//VB|PRS|AKT//aux//22 tolkas//VB|INF|SFO//advcl//16 betonas//VB|INF|SFO//xcomp//22 att//SN//mark//27 barnkonventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//27 ska//VB|PRS|AKT//aux//27 ses//VB|INF|SFO//ccomp//23 som//KN//mark//30 en//DT|UTR|SIN|IND//det//30 helhet//NN|UTR|SIN|IND|NOM//obl//27 .//MAD//punct//16
5.2.2 Artikel 3: Barnets bästa;Barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//33 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//nsubj:pass//35 ska//VB|PRS|AKT//aux//35 tolkas//VB|INF|SFO//ccomp//12 i//PP//case//37 relation//NN|UTR|SIN|IND|NOM//obl//35 till//PP//case//41 barnkonventionens//NN|UTR|SIN|DEF|GEN//nmod:poss//41 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 artiklar//NN|UTR|PLU|IND|NOM//nmod//37 men//KN//cc//47 särskilt//AB//advmod//47 de//DT|UTR/NEU|PLU|DEF//det//47 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 principerna//NN|UTR|PLU|DEF|NOM//conj//37 ,//MID//punct//51 bland//PP//case//51 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//51 rätten//NN|UTR|SIN|DEF|NOM//nmod//47 att//IE//mark//53 komma//VB|INF|AKT//acl//51 till//PP//case//55 tals//NN|NEU|SIN|IND|GEN//obl//53 .//MAD//punct//47
5.2.2 Artikel 3: Barnets bästa;Avsaknaden//NN|UTR|SIN|DEF|NOM//nsubj//64 av//PP//case//60 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 precision//NN|UTR|SIN|IND|NOM//nmod//57 av//PP//case//63 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//63 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//nmod//60 innebär//VB|PRS|AKT//parataxis//12 att//SN//mark//68 principen//NN|UTR|SIN|DEF|NOM//nsubj//68 kan//VB|PRS|AKT//aux//68 få//VB|INF|AKT//ccomp//64 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 innebörd//NN|UTR|SIN|IND|NOM//obj//68 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//68 på//PP//case//73 kultur//NN|UTR|SIN|IND|NOM//obl//68 och//KN//cc//76 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 sedvänjor//NN|UTR|PLU|IND|NOM//conj//73 och//KN//cc//80 därmed//AB//advmod//80 olika//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//80 betydelse//NN|UTR|SIN|IND|NOM//conj//73 i//PP//case//83 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 länder//NN|NEU|PLU|IND|NOM//nmod//80 .//MAD//punct//68
5.2.2 Artikel 3: Barnets bästa;Innebörden//NN|UTR|SIN|DEF|NOM//obj//68 av//PP//case//88 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//88 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//nmod//85 kan//VB|PRS|AKT//aux//91 också//AB//advmod//91 förändras//VB|INF|SFO//ROOT//91 över//PP//case//93 tid//NN|UTR|SIN|IND|NOM//obl//91 .//MAD//punct//91
5.2.2 Artikel 3: Barnets bästa;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//106 som//HP|-|-|-//nsubj:pass//97 uppfattas//VB|PRS|SFO//acl:relcl//95 som//KN//case//100 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//100 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//xcomp//97 i//PP//advmod//106 dag//NN|UTR|SIN|IND|NOM//fixed//101 kan//VB|PRS|AKT//aux//106 komma//VB|INF|AKT//aux//106 att//IE//mark//106 ifrågasättas//VB|INF|SFO//parataxis//91 inom//PP//case//110 en//DT|UTR|SIN|IND//det//110 snar//JJ|POS|UTR|SIN|IND|NOM//amod//110 framtid//NN|UTR|SIN|IND|NOM//obl//106 .//MAD//punct//106
5.2.2 Artikel 3: Barnets bästa;I//PP//case//115 den//DT|UTR|SIN|DEF//det//115 rättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//115 doktrinen//NN|UTR|SIN|DEF|NOM//obl//116 beskrivs//VB|PRS|SFO//parataxis//106 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//118 gånger//NN|UTR|PLU|IND|NOM//obl//116 hur//HA//advmod//123 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//121 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//nsubj:pass//123 måste//VB|PRS|AKT//aux//123 avgöras//VB|INF|SFO//advcl//116 i//PP//case//127 varje//DT|UTR/NEU|SIN|IND//det//127 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//127 fall//NN|NEU|SIN|IND|NOM//obl//123 utifrån//PP//case//130 en//DT|UTR|SIN|IND//det//130 bedömning//NN|UTR|SIN|IND|NOM//obl//123 av//PP//case//134 de//DT|UTR/NEU|PLU|DEF//det//134 individuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//134 förhållandena//NN|NEU|PLU|DEF|NOM//nmod//130 .//MAD//punct//106
5.2.2 Artikel 3: Barnets bästa;Vid//PP//case//137 bedömningen//NN|UTR|SIN|DEF|NOM//obl//140 måste//VB|PRS|AKT//aux//140 hänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//140 tas//VB|INF|SFO//parataxis//106 till//PP//case//142 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//140 som//HP|-|-|-//nsubj//144 rör//VB|PRS|AKT//acl:relcl//142 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//149 fysiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//149 och//KN//cc//148 psykiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//146 välbefinnande//NN|NEU|SIN|IND|NOM//obj//144 och//KN//cc//151 utveckling//NN|UTR|SIN|IND|NOM//conj//149 .//MID//punct//106
5.2.2 Artikel 3: Barnets bästa;Så//AB//cc//165 långt//AB|POS//advmod//157 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//157 är//VB|PRS|AKT//cop//157 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//165 ska//VB|PRS|AKT//aux//165 långsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//162 och//KN//cc//161 kortsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//159 effekter//NN|UTR|PLU|IND|NOM//nsubj:pass//165 för//PP//case//164 barnet//NN|NEU|SIN|DEF|NOM//nmod//162 beaktas//VB|INF|SFO//parataxis//106 .//MAD//punct//91

5.2.2 Artikel 3: Barnets bästa / Tillämpningen av barnets bästa;En//DT|UTR|SIN|IND//det//2 fullständig//JJ|POS|UTR|SIN|IND|NOM//amod//2 tillämpning//NN|UTR|SIN|IND|NOM//nsubj//6 av//PP//case//5 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//5 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//nmod//2 förutsätter//VB|PRS|AKT//ROOT//6 enligt//PP//case//8 FN//PM|NOM//obl//6 ://MID//punct//8 s//NN|NEU|SIN|IND|GEN//nummod//11 barnrättskommitté//NN|UTR|SIN|IND|NOM//appos//8 ett//DT|NEU|SIN|IND//det//14 rättighetsbaserat//PC|PRF|NEU|SIN|IND|NOM//amod//14 synsätt//NN|NEU|SIN|IND|NOM//obl//6 ,//MID//punct//20 och//KN//cc//20 att//SN//mark//20 alla//DT|UTR/NEU|PLU|IND/DEF//det//19 aktörer//NN|UTR|PLU|IND|NOM//nsubj:pass//20 engageras//VB|PRS|SFO//conj//6 för//PP//mark//23 att//IE//mark//23 säkra//VB|INF|AKT//advcl//20 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//32 fysiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 ,//MID//punct//25 psykologiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//25 ,//MID//punct//27 moraliska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 och//KN//cc//31 andliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//29 integritet//NN|UTR|SIN|IND|NOM//obj//23 som//KN//case//35 en//DT|UTR|SIN|IND//det//35 helhet//NN|UTR|SIN|IND|NOM//obl//23 ,//MID//punct//38 samt//KN//cc//38 befästa//VB|INF|AKT//conj//23 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//41 mänskliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 värdighet//NN|UTR|SIN|IND|NOM//obj//38 .//MAD//punct//20
5.2.2 Artikel 3: Barnets bästa / Tillämpningen av barnets bästa;Enligt//PP//case//44 barnrättskommittén//NN|UTR|SIN|DEF|NOM//obl//45 består//VB|PRS|AKT//parataxis//20 begreppet//NN|NEU|SIN|DEF|NOM//nmod//48 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//48 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//nsubj//45 av//PP//case//51 tre//RG|NOM//nummod//51 delar//NN|UTR|PLU|IND|NOM//nmod//48 ://MID//punct//51
5.2.2 Artikel 3: Barnets bästa / Tillämpningen av barnets bästa;//NN|AN//nsubj//113 En//DT|UTR|SIN|IND//det//56 materiell//JJ|POS|UTR|SIN|IND|NOM//amod//56 rättighet//NN|UTR|SIN|IND|NOM//nsubj:pass//53 ://MID//punct//56
5.2.2 Artikel 3: Barnets bästa / Tillämpningen av barnets bästa;Rättigheten//NN|UTR|SIN|DEF|NOM//nsubj//63 att//IE//mark//60 få//VB|INF|AKT//acl//58 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//62 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//obj//60 bedömt//VB|SUP|AKT//appos//56 och//KN//cc//65 satt//VB|PRT|AKT//conj//63 i//PP//case//68 främsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//68 rummet//NN|NEU|SIN|DEF|NOM//obl//65 när//HA//mark//72 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 intressen//NN|NEU|PLU|IND|NOM//nsubj:pass//72 vägs//VB|PRS|SFO//advcl//65 emot//PP//case//74 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//72 i//PP//case//76 beslut//NN|NEU|PLU|IND|NOM//obl//72 som//HP|-|-|-//nsubj//78 gäller//VB|PRS|AKT//acl:relcl//76 barnet//NN|NEU|SIN|DEF|NOM//obj//78 ,//MID//punct//82 samt//KN//cc//82 garantin//NN|UTR|SIN|DEF|NOM//conj//56 att//SN//mark//87 denna//DT|UTR|SIN|DEF//det//85 rättighet//NN|UTR|SIN|IND|NOM//nsubj:pass//87 alltid//AB//advmod//87 tillämpas//VB|INF|SFO//acl//82 när//HA//mark//92 ett//DT|NEU|SIN|IND//det//90 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//92 ska//VB|PRS|AKT//aux//92 fattas//VB|INF|SFO//advcl//87 som//HP|-|-|-//nsubj//94 rör//VB|PRS|AKT//xcomp//92 ett//DT|NEU|SIN|IND//det//97 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//97 barn//NN|NEU|SIN|IND|NOM//obj//94 ,//MID//punct//101 en//DT|UTR|SIN|IND//det//100 grupp//NN|UTR|SIN|IND|NOM//nsubj//101 identifierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//104 eller//KN//cc//103 oidentifierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//101 barn//NN|NEU|PLU|IND|NOM//conj//56 ,//MID//punct//107 eller//KN//cc//107 barn//NN|NEU|PLU|IND|NOM//conj//56 i//PP//nmod//107 allmänhet//NN|UTR|SIN|IND|NOM//fixed//108 .//MAD//punct//56
5.2.2 Artikel 3: Barnets bästa / Tillämpningen av barnets bästa;Artikel//NN|UTR|SIN|IND|NOM//nmod//112 3//RG|NOM//dep//53 skapar//VB|PRS|AKT//parataxis//20 en//DT|UTR|SIN|IND//det//116 reell//JJ|POS|UTR|SIN|IND|NOM//amod//116 skyldighet//NN|UTR|SIN|IND|NOM//obj//113 för//PP//case//118 konventionsstaterna//NN|UTR|PLU|DEF|NOM//obl//113 ,//MID//punct//113 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//123 är//VB|PRS|AKT//cop//123 direkt//AB|POS//advmod//123 tillämplig//JJ|POS|UTR|SIN|IND|NOM//conj//113 och//KN//cc//126 kan//VB|PRS|AKT//aux//126 åberopas//VB|INF|SFO//conj//123 i//PP//case//128 domstol//NN|UTR|SIN|IND|NOM//obl//126 .//MAD//punct//113
5.2.2 Artikel 3: Barnets bästa / Tillämpningen av barnets bästa;//NN|AN//parataxis//113 En//DT|UTR|SIN|IND//det//134 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//134 rättslig//JJ|POS|UTR|SIN|IND|NOM//amod//134 tolkningsprincip//NN|UTR|SIN|IND|NOM//nsubj//130 ://MID//punct//134
5.2.2 Artikel 3: Barnets bästa / Tillämpningen av barnets bästa;Om//SN//mark//140 en//DT|UTR|SIN|IND//det//138 rättsregel//NN|UTR|SIN|IND|NOM//nsubj//140 är//VB|PRS|AKT//cop//140 öppen//JJ|POS|UTR|SIN|IND|NOM//advcl//155 för//PP//advmod//142 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//145 än//KN//fixed//142 en//DT|UTR|SIN|IND//det//145 tolkning//NN|UTR|SIN|IND|NOM//obj//155 ska//VB|PRS|AKT//aux//155 den//DT|UTR|SIN|DEF//det//148 tolkning//NN|UTR|SIN|IND|NOM//nsubj//155 som//HP|-|-|-//nsubj//152 mest//AB|SUV//advmod//151 verkningsfullt//JJ|POS|NEU|SIN|IND|NOM//amod//152 tillgodoser//VB|PRS|AKT//xcomp//155 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//154 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//nsubj//155 ha//VB|INF|AKT//conj//113 företräde//NN|NEU|SIN|IND|NOM//obj//155 .//MAD//punct//6
5.2.2 Artikel 3: Barnets bästa / Tillämpningen av barnets bästa;Tolkningsramarna//NN|UTR|PLU|DEF|NOM//nsubj//161 är//VB|PRS|AKT//cop//161 de//DT|UTR/NEU|PLU|DEF//det//161 rättigheter//NN|UTR|PLU|IND|NOM//parataxis//6 som//HP|-|-|-//nsubj:pass//163 värnas//VB|PRS|SFO//acl:relcl//161 i//PP//case//165 konventionen//NN|UTR|SIN|DEF|NOM//obl//163 och//KN//cc//169 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//169 fakultativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//169 protokoll//NN|NEU|PLU|IND|NOM//conj//163 .//MAD//punct//161
5.2.2 Artikel 3: Barnets bästa / Tillämpningen av barnets bästa;//NN|AN//conj//161 Ett//DT|NEU|SIN|IND//det//173 tillvägagångssätt//NN|NEU|SIN|IND|NOM//obl//171 ://MID//punct//173
5.2.2 Artikel 3: Barnets bästa / Tillämpningen av barnets bästa;När//HA//case//178 ett//DT|NEU|SIN|IND//det//178 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//178 barn//NN|NEU|SIN|IND|NOM//nsubj:pass//188 ,//MID//punct//178 en//DT|UTR|SIN|IND//det//182 identifierad//PC|PRF|UTR|SIN|IND|NOM//amod//182 grupp//NN|UTR|SIN|IND|NOM//nmod//183 barn//NN|NEU|PLU|IND|NOM//conj//178 eller//KN//cc//185 barn//NN|NEU|PLU|IND|NOM//conj//183 i//PP//advmod//188 allmänhet//NN|UTR|SIN|IND|NOM//fixed//186 påverkas//VB|PRS|SFO//acl:relcl//173 av//PP//case//191 ett//DT|NEU|SIN|IND//det//191 beslut//NN|NEU|SIN|IND|NOM//obl:agent//188 ,//MID//punct//195 måste//VB|PRS|AKT//aux//195 beslutsprocessen//NN|UTR|SIN|DEF|NOM//nsubj//195 innehålla//VB|INF|AKT//conj//161 en//DT|UTR|SIN|IND//det//197 utvärdering//NN|UTR|SIN|IND|NOM//obj//195 av//PP//case//203 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//203 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//203 och//KN//cc//202 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//200 konsekvenser//NN|UTR|PLU|IND|NOM//nmod//197 för//PP//case//205 barnet//NN|NEU|SIN|DEF|NOM//nmod//203 eller//KN//cc//207 barnen//NN|NEU|PLU|DEF|NOM//conj//205 i//PP//advmod//195 fråga//NN|UTR|SIN|IND|NOM//fixed//208 .//MAD//punct//195
5.2.2 Artikel 3: Barnets bästa / Tillämpningen av barnets bästa;Bedömning//NN|UTR|SIN|IND|NOM//nsubj//217 och//KN//cc//213 fastställande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//211 av//PP//case//216 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//216 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//obl//213 kräver//VB|PRS|AKT//conj//161 ett//DT|NEU|SIN|IND//det//220 rättssäkert//JJ|POS|NEU|SIN|IND|NOM//amod//220 förfarande//NN|NEU|SIN|IND|NOM//obj//217 .//MAD//punct//161
5.2.2 Artikel 3: Barnets bästa / Tillämpningen av barnets bästa;Dessutom//AB//advmod//225 måste//VB|PRS|AKT//aux//225 beslutsmotiveringen//NN|UTR|SIN|DEF|NOM//nsubj//225 visa//VB|INF|AKT//conj//161 att//SN//mark//230 uttrycklig//JJ|POS|UTR|SIN|IND|NOM//amod//228 hänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//230 har//VB|PRS|AKT//aux//230 tagits//VB|SUP|SFO//ccomp//225 till//PP//case//233 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//233 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//obl//230 .//MAD//punct//161
5.2.2 Artikel 3: Barnets bästa / Tillämpningen av barnets bästa;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//236 betyder//VB|PRS|AKT//parataxis//161 att//SN//mark//240 konventionsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//240 ska//VB|PRS|AKT//aux//240 förklara//VB|INF|AKT//ccomp//236 hur//HA//advmod//244 man//PN|UTR|SIN|IND|SUB//nsubj//244 har//VB|PRS|AKT//aux//244 tagit//VB|SUP|AKT//ccomp//240 hänsyn//NN|UTR|SIN|IND|NOM//obj//244 till//PP//case//248 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//248 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//obl//244 i//PP//case//250 beslutet//NN|NEU|SIN|DEF|NOM//nmod//248 ,//MID//punct//236 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//254 vill//VB|PRS|AKT//aux//254 säga//VB|INF|AKT//conj//236 vad//HP|NEU|SIN|IND//dislocated//258 som//HP|-|-|-//nsubj//258 har//VB|PRS|AKT//aux//258 ansetts//VB|SUP|SFO//ccomp//254 vara//VB|INF|AKT//xcomp//258 för//PP//case//262 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//262 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//obl//259 ,//MID//punct//258 vilka//HD|UTR/NEU|PLU|IND//det//265 kriterier//NN|NEU|PLU|IND|NOM//obj//267 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//267 grundas//VB|PRS|SFO//ccomp//236 på//PP//case//267 ,//MID//punct//236 samt//KN//cc//275 hur//HA//advmod//275 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//273 intressen//NN|NEU|PLU|IND|NOM//nsubj:pass//275 har//VB|PRS|AKT//aux//275 vägts//VB|SUP|SFO//conj//236 mot//PP//case//278 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//278 hänsynstaganden//NN|NEU|PLU|IND|NOM//obl//275 vare//KN//mark//282 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//279 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//282 handlar//VB|PRS|AKT//conj//236 om//PP//case//285 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//285 policyfrågor//NN|UTR|PLU|IND|NOM//obl//282 eller//KN//cc//288 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//288 fall//NN|NEU|PLU|IND|NOM//conj//285 .//MAD//punct//161

5.2.3 Artikel 4: Genomförandet av konventionens rättigheter;Enligt//PP//case//2 artikel//NN|UTR|SIN|IND|NOM//nmod//2 4//RG|NOM//obl//9 i//PP//case//4 barnkonventionen//NN|UTR|SIN|DEF|NOM//nmod//2 ska//VB|PRS|AKT//aux//9 konventionsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//9 bland//PP//advmod//9 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//7 vidta//VB|INF|AKT//ROOT//9 alla//DT|UTR/NEU|PLU|IND/DEF//det//12 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 lagstiftnings-//NN|UTR|-|-|SMS//obj//9 ,//MID//punct//14 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//12 och//KN//cc//16 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 åtgärder//NN|UTR|PLU|IND|NOM//conj//12 för//PP//mark//20 att//IE//mark//20 genomföra//VB|INF|AKT//advcl//9 de//DT|UTR/NEU|PLU|DEF//det//22 rättigheter//NN|UTR|PLU|IND|NOM//obj//20 som//HP|-|-|-//nsubj//24 erkänns//VB|PRS|SFO//acl:relcl//22 i//PP//case//26 konventionen//NN|UTR|SIN|DEF|NOM//obl//24 .//MAD//punct//9
