Sammanfattning av uppdraget;En//DT|UTR|SIN|IND//det//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//2 utredare//NN|UTR|SIN|IND|NOM//nsubj//4 skall//VB|PRS|AKT//aux//4 klarlägga//VB|INF|AKT//ROOT//4 vilka//HD|UTR/NEU|PLU|IND//det//7 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 svårigheter//NN|UTR|PLU|IND|NOM//amod//8 personer//NN|UTR|PLU|IND|NOM//nsubj//13 med//PP//case//11 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//11 bakgrund//NN|UTR|SIN|IND|NOM//nmod//8 kan//VB|PRS|AKT//aux//13 möta//VB|INF|AKT//ccomp//4 i//PP//mark//19 samband//NN|NEU|SIN|IND|NOM//fixed//14 med//PP//fixed//14 att//SN//mark//19 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//19 startar//VB|PRS|AKT//advcl//13 och//KN//cc//21 utvecklar//VB|PRS|AKT//conj//19 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 företag//NN|NEU|PLU|IND|NOM//obj//21 .//MAD//punct//13
Sammanfattning av uppdraget;Utredarens//NN|UTR|SIN|DEF|GEN//nmod:poss//26 kartläggning//NN|UTR|SIN|IND|NOM//nsubj//29 skall//VB|PRS|AKT//aux//29 särskilt//AB//advmod//29 omfatta//VB|INF|AKT//conj//13 frågor//NN|UTR|PLU|IND|NOM//obj//29 som//HP|-|-|-//nsubj//32 hänger//VB|PRS|AKT//acl:relcl//30 samman//PL//compound:prt//32 med//PP//case//35 kapitalanskaffning//NN|UTR|SIN|IND|NOM//obl//32 .//MAD//punct//37
Sammanfattning av uppdraget;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//39 skall//VB|PRS|AKT//aux//39 studera//VB|INF|AKT//conj//13 om//SN//case//41 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//45 med//PP//case//44 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//44 bakgrund//NN|UTR|SIN|IND|NOM//nmod//41 särbehandlas//VB|PRS|SFO//advcl//39 på//PP//case//49 ett//DT|NEU|SIN|IND//det//49 otillbörligt//JJ|POS|NEU|SIN|IND|NOM//amod//49 sätt//NN|NEU|SIN|IND|NOM//obl//45 i//PP//case//53 samband//NN|NEU|SIN|IND|NOM//fixed//50 med//PP//fixed//50 låneansökan//NN|UTR|SIN|DEF|NOM//nmod//49 hos//PP//case//55 banker//NN|UTR|PLU|IND|NOM//nmod//53 och//KN//cc//57 finansinstitut//NN|NEU|PLU|IND|NOM//conj//55 samt//KN//cc//62 om//PP//case//61 marknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//61 funktionssätt//NN|NEU|SIN|IND|NOM//obl//62 motverkar//VB|PRS|AKT//conj//45 bildandet//NN|NEU|SIN|DEF|NOM//obj//62 av//PP//case//67 långsiktigt//AB|POS//advmod//66 kommersiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 företag//NN|NEU|PLU|IND|NOM//nmod//63 bland//PP//case//69 personer//NN|UTR|PLU|IND|NOM//nmod//63 med//PP//case//72 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//72 bakgrund//NN|UTR|SIN|IND|NOM//nmod//69 .//MAD//punct//4
Sammanfattning av uppdraget;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//7 skall//VB|PRS|AKT//aux//7 på//PP//case//3 basis//NN|UTR|SIN|IND|NOM//obl//7 av//PP//case//6 sin//PS|UTR|SIN|DEF//nmod:poss//6 kartläggning//NN|UTR|SIN|IND|NOM//nmod//3 föreslå//VB|INF|AKT//ROOT//7 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//9 åtgärder//NN|UTR|PLU|IND|NOM//obj//7 som//HP|-|-|-//nsubj//11 medför//VB|PRS|AKT//acl:relcl//9 lika//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 behandling//NN|UTR|SIN|IND|NOM//obj//11 av//PP//case//15 personer//NN|UTR|PLU|IND|NOM//nmod//13 som//HP|-|-|-//nsubj//18 vill//VB|PRS|AKT//aux//18 starta//VB|INF|AKT//acl:relcl//15 och//KN//cc//20 utveckla//VB|INF|AKT//conj//18 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 företag//NN|NEU|PLU|IND|NOM//obj//20 .//MAD//punct//7

Bakgrund;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//aux//6 i//PP//case//3 budgetpropositionen//NN|UTR|SIN|DEF|NOM//obl//6 för//PP//case//5 1998//RG|NOM//nmod//3 bedömt//VB|SUP|AKT//ROOT//6 att//SN//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 är//VB|PRS|AKT//cop//13 en//DT|UTR|SIN|IND//det//13 högt//AB|POS//advmod//12 prioriterad//PC|PRF|UTR|SIN|IND|NOM//amod//13 uppgift//NN|UTR|SIN|IND|NOM//ccomp//6 att//IE//mark//15 underlätta//VB|INF|AKT//csubj//13 skapandet//NN|NEU|SIN|DEF|NOM//obj//15 av//PP//case//19 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 arbetstillfällen//NN|NEU|PLU|IND|NOM//nmod//16 .//MAD//punct//6
Bakgrund;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//22 avser//VB|PRS|AKT//parataxis//6 att//SN//mark//27 under//PP//case//26 år//NN|NEU|SIN|IND|NOM//nmod//26 1998//RG|NOM//obl//27 fortsätta//VB|INF|AKT//ccomp//22 de//DT|UTR/NEU|PLU|DEF//det//30 hittillsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 insatserna//NN|UTR|PLU|DEF|NOM//obj//27 för//PP//mark//33 att//IE//mark//33 utveckla//VB|INF|AKT//advcl//27 småföretag//NN|NEU|PLU|IND|NOM//obj//33 i//PP//case//36 syfte//NN|NEU|SIN|IND|NOM//obl//33 att//SN//mark//41 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//41 skall//VB|PRS|AKT//aux//41 kunna//VB|INF|AKT//aux//41 bidra//VB|INF|AKT//ccomp//33 till//PP//case//46 en//DT|UTR|SIN|IND//det//46 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//46 tillväxt//NN|UTR|SIN|IND|NOM//obl//41 och//KN//cc//48 sysselsättning//NN|UTR|SIN|IND|NOM//conj//46 .//MAD//punct//6
Bakgrund;Under//PP//case//3 det//DT|NEU|SIN|DEF//det//3 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//3 decenniet//NN|NEU|SIN|DEF|NOM//obl//4 har//VB|PRS|AKT//aux//7 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//6 företagande//NN|NEU|SIN|IND|NOM//nsubj//7 spelat//VB|SUP|AKT//ROOT//7 en//DT|UTR|SIN|IND//det//11 allt//AB//advmod//10 väsentligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 roll//NN|UTR|SIN|IND|NOM//obj//7 för//PP//case//13 sysselsättning//NN|UTR|SIN|IND|NOM//nmod//11 av//PP//case//15 personer//NN|UTR|PLU|IND|NOM//nmod//13 med//PP//case//18 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//18 bakgrund//NN|UTR|SIN|IND|NOM//nmod//15 .//MAD//punct//7
Bakgrund;Intresset//NN|NEU|SIN|DEF|NOM//obj//7 för//PP//mark//23 att//IE//mark//23 etablera//VB|INF|AKT//acl//20 näringsverksamhet//NN|UTR|SIN|IND|NOM//obj//23 beror//VB|PRS|AKT//conj//7 dels//KN//advmod//25 på//PP//mark//31 att//SN//mark//31 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 personer//NN|UTR|PLU|IND|NOM//nsubj//31 kommer//VB|PRS|AKT//advcl//25 från//PP//case//33 länder//NN|NEU|PLU|IND|NOM//obl//40 där//HA//fixed//33 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//36 företagande//NN|NEU|SIN|IND|NOM//nsubj//40 är//VB|PRS|AKT//cop//40 en//DT|UTR|SIN|IND//det//40 vanlig//JJ|POS|UTR|SIN|IND|NOM//amod//40 försörjningsform//NN|UTR|SIN|IND|NOM//obj//31 ,//MID//punct//44 dels//KN//advmod//44 på//PP//case//44 arbetslöshet//NN|UTR|SIN|IND|NOM//obl//31 och//KN//cc//46 risk//NN|UTR|SIN|IND|NOM//conj//44 för//PP//case//48 arbetslöshet//NN|UTR|SIN|IND|NOM//nmod//46 .//MAD//punct//7
Bakgrund;Våren//NN|UTR|SIN|DEF|NOM//obl//52 1996//RG|NOM//nummod//50 fanns//VB|PRT|SFO//parataxis//7 drygt//AB|POS//advmod//54 300//RG|NOM//nummod//55 000//RG|NOM//nummod//56 företag//NN|NEU|PLU|IND|NOM//nsubj//52 med//PP//case//58 0//RG|NOM//obl//52 -//MID//punct//52  //_SP////59 19//RG|NOM//nummod//62 anställda//NN|UTR|PLU|IND|NOM//nsubj//52 .//MAD//punct//52
Bakgrund;Av//PP//case//65 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//66 ägdes//VB|PRT|SFO//parataxis//52 ca//AB|AN//advmod//68 37//RG|NOM//nummod//69 000//RG|NOM//nsubj:pass//66 av//PP//case//71 personer//NN|UTR|PLU|IND|NOM//nmod//69 med//PP//case//74 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//74 bakgrund//NN|UTR|SIN|IND|NOM//nmod//71 .//MAD//punct//66
Bakgrund;Under//PP//case//77 1996//RG|NOM//obl//7 startades//VB|PRT|SFO//conj//7 ca//AB|AN//advmod//80 28//RG|NOM//nummod//81 000//RG|NOM//nsubj:pass//78 helt//AB|POS//advmod//83 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 företag//NN|NEU|PLU|IND|NOM//nsubj:pass//78 med//PP//case//87 en//DT|UTR|SIN|IND//det//87 årsomsättning//NN|UTR|SIN|IND|NOM//obl//78 på//PP//case//93 över//AB//advmod//90 30//RG|NOM//nummod//91 000//RG|NOM//nummod//92 kr.//NN|AN//nmod//93 Personer//NN|UTR|PLU|IND|NOM//nmod//87 med//PP//case//96 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//96 bakgrund//NN|UTR|SIN|IND|NOM//nmod//93 svarade//VB|PRT|AKT//conj//7 för//PP//case//100 en//DT|UTR|SIN|IND//det//100 femtedel//NN|UTR|SIN|IND|NOM//obl//97 av//PP//case//103 dessa//DT|UTR/NEU|PLU|DEF//det//103 företagsetableringar//NN|UTR|PLU|IND|NOM//nmod//100 .//MAD//punct//7
Bakgrund;Antalet//NN|NEU|SIN|DEF|NOM//nmod//1 sysselsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj:pass//15 i//PP//case//4 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 företag//NN|NEU|PLU|IND|NOM//nmod//1 som//HP|-|-|-//nsubj:pass//7 har//VB|PRS|AKT//aux//7 startats//VB|SUP|SFO//acl:relcl//4 av//PP//case//9 företagare//NN|UTR|PLU|IND|NOM//obl:agent//7 med//PP//case//12 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//12 bakgrund//NN|UTR|SIN|IND|NOM//nmod//9 har//VB|PRS|AKT//aux//15 nästan//AB//advmod//15 fördubblats//VB|SUP|SFO//ROOT//15 under//PP//case//20 de//DT|UTR/NEU|PLU|DEF//det//20 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//20 tre//RG|NOM//nummod//20 åren//NN|NEU|PLU|DEF|NOM//obl//15 ,//MID//punct//20 från//PP//case//25 6//RG|NOM//nummod//24 600//RG|NOM//nummod//25 år//NN|NEU|PLU|IND|NOM//nmod//20 1994//RG|NOM//nummod//25 till//PP//case//31 12//RG|NOM//nummod//29 000//RG|NOM//nummod//30 år//NN|NEU|PLU|IND|NOM//nmod//31 1996//RG|NOM//nummod//20 .//MAD//punct//15
Bakgrund;År//NN|NEU|SIN|IND|NOM//nmod//34 1994//RG|NOM//nmod//15 svarade//VB|PRT|AKT//conj//15 företagare//NN|UTR|PLU|IND|NOM//obj//35 med//PP//case//39 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//39 bakgrund//NN|UTR|SIN|IND|NOM//nmod//36 för//PP//case//43 vart//DT|NEU|SIN|IND//det//43 tionde//RO|NOM//amod//43 arbetstillfälle//NN|NEU|SIN|IND|NOM//obl//35 som//HP|-|-|-//nsubj:pass//45 skapades//VB|PRT|SFO//acl:relcl//43 genom//PP//case//48 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 företag//NN|NEU|PLU|IND|NOM//obl//45 .//MAD//punct//15
