Eftersök av trafikskadat vilt;En//DT|UTR|SIN|IND//det//1 kostnad//NN|UTR|SIN|IND|NOM//ROOT//1 för//PP//case//3 trafikförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//1 ?//MAD//punct//1
Eftersök av trafikskadat vilt;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Trafikförsäkringsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
Eftersök av trafikskadat vilt;Stockholm//PM|NOM//ROOT//0 2008//RG|NOM//nummod//0

Till statsrådet Cristina Husmark Pehrsson;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 3//RO|NOM//nummod//4 april//NN|UTR|SIN|IND|NOM//obl//1 2007//RG|NOM//nummod//4 att//IE//mark//7 tillkalla//VB|INF|AKT//acl//4 en//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 utredare//NN|UTR|SIN|IND|NOM//obj//7 med//PP//case//12 uppdrag//NN|NEU|SIN|IND|NOM//obl//7 att//IE//mark//14 lämna//VB|INF|AKT//acl//12 förslag//NN|NEU|SIN|IND|NOM//obj//14 till//PP//case//17 utformningen//NN|UTR|SIN|DEF|NOM//nmod//15 av//PP//case//19 regler//NN|UTR|PLU|IND|NOM//nmod//17 som//HP|-|-|-//nsubj//21 möjliggör//VB|PRS|AKT//acl:relcl//19 en//DT|UTR|SIN|IND//det//23 överföring//NN|UTR|SIN|IND|NOM//obj//21 av//PP//case//26 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 socialförsäkringsutgifter//NN|UTR|PLU|IND|NOM//nmod//23 till//PP//case//28 trafikförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//23 .//MAD//punct//1
Till statsrådet Cristina Husmark Pehrsson;Enligt//PP//case//31 uppdraget//NN|NEU|SIN|DEF|NOM//obl//36 ska//VB|PRS|AKT//aux//36 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//36 därutöver//AB//advmod//36 bl.a.//AB|AN//advmod//36 överväga//VB|INF|AKT//conj//1 möjligheten//NN|UTR|SIN|DEF|NOM//obj//36 att//SN//mark//42 trafikförsäkringen//NN|UTR|SIN|DEF|NOM//nsubj//42 även//AB//advmod//42 ska//VB|PRS|AKT//aux//42 omfatta//VB|INF|AKT//acl//37 kostnader//NN|UTR|PLU|IND|NOM//obj//42 för//PP//case//45 eftersök//NN|NEU|PLU|IND|NOM//nmod//43 av//PP//case//47 trafikskadat//PC|PRF|NEU|SIN|IND|NOM//nmod//45 vilt//NN|NEU|SIN|IND|NOM//advmod//47 .//MAD//punct//1
Till statsrådet Cristina Husmark Pehrsson;Till//PP//case//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//2 utredare//NN|UTR|SIN|IND|NOM//obl//3 förordnades//VB|PRT|SFO//ROOT//3 samma//DT|UTR/NEU|SIN/PLU|IND//det//5 dag//NN|UTR|SIN|IND|NOM//obl//3 justitierådet//NN|NEU|SIN|DEF|NOM//nmod//7 Severin//PM|NOM//parataxis//3 Blomstrand//PM|NOM//flat:name//7 .//MAD//punct//3
Till statsrådet Cristina Husmark Pehrsson;Den//DT|UTR|SIN|DEF//det//2 1//RO|NOM//nummod//2 juni//NN|UTR|SIN|IND|NOM//nsubj:pass//4 2007//RG|NOM//nummod//2 förordnades//VB|PRT|SFO//ROOT//4 som//KN//mark//6 sakkunniga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//4 i//PP//case//8 utredningen//NN|UTR|SIN|DEF|NOM//nmod//6 departementssekreteraren//NN|UTR|SIN|DEF|NOM//nmod//10 Jenny//PM|NOM//nsubj:pass//4 Jensen//PM|NOM//flat:name//10 ,//MID//punct//10 numera//AB//advmod//15 ämnesrådet//NN|NEU|SIN|DEF|NOM//nmod//15 MarieLouise//PM|NOM//appos//10 Larsson//PM|NOM//flat//15 ,//MID//punct//10 numera//AB//advmod//19 kanslirådet//NN|NEU|SIN|DEF|NOM//nmod//20 Niklas//PM|NOM//dep//4 Ljunggren//PM|NOM//flat:name//20 ,//MID//punct//20 departementssekreteraren//NN|UTR|SIN|DEF|NOM//nmod//24 Francisca//PM|NOM//appos//20 Ramsberg//PM|NOM//flat:name//24 ,//MID//punct//20 ämnesrådet//NN|NEU|SIN|DEF|NOM//nmod//28 Per//PM|NOM//conj//20 Tillander//PM|NOM//flat:name//28 och//KN//cc//32 departementsrådet//NN|NEU|SIN|DEF|NOM//nmod//32 Anna//PM|NOM//conj//20 Tofftén//NN|UTR|SIN|DEF|NOM//flat:name//32 .//MAD//punct//20
Till statsrådet Cristina Husmark Pehrsson;Francisca//PM|NOM//nsubj:pass//37 Ramsberg//PM|NOM//flat//35 entledigades//VB|PRT|SFO//parataxis//20 från//PP//case//43 och//KN//fixed//38 med//PP//fixed//38 den//DT|UTR|SIN|DEF//det//43 1//RO|NOM//nummod//43 januari//NN|UTR|SIN|IND|NOM//obl//37 2008//RG|NOM//nummod//43 .//MAD//punct//20
Till statsrådet Cristina Husmark Pehrsson;Från//PP//advmod//51 och//KN//fixed//46 med//PP//fixed//46 den//DT|UTR|SIN|DEF//det//51 1//RO|NOM//nummod//51 januari//NN|UTR|SIN|IND|NOM//obl//53 2008//RG|NOM//nummod//51 förordnades//VB|PRT|SFO//parataxis//4 departementssekreteraren//NN|UTR|SIN|DEF|NOM//nmod//55 Mårten//PM|NOM//compound//57 Rinman//PM|NOM//flat:name//55 Henning//PM|NOM//nsubj:pass//53 .//MAD//punct//4
