Komplementär och alternativ medicin och vård;–//RG|NOM//punct//2 ny//JJ|POS|UTR|SIN|IND|NOM//amod//2 lagstiftning//NN|UTR|SIN|IND|NOM//ROOT//2
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;Utgångspunkten//NN|UTR|SIN|DEF|NOM//nsubj//22 var//VB|PRT|AKT//cop//22 då//AB//advmod//22 en//DT|UTR|SIN|IND//det//22 justering//NN|UTR|SIN|IND|NOM//parataxis//1 av//PP//case//25 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//22 i//PP//case//28 5//RG|NOM//nummod//28 kap.//NN|AN//nmod//22 respektive//AB//amod//32 10//RG|NOM//nummod//31 kap.//NN|AN//nmod//32 patientsäkerhetslagen//NN|UTR|SIN|DEF|NOM//nmod//28 .//MAD//punct//22
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;Representanterna//NN|UTR|PLU|DEF|NOM//nsubj//35 har//VB|PRS|AKT//parataxis//22 utöver//PP//case//37 experter//NN|UTR|PLU|IND|NOM//obl//35 från//PP//case//40 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//40 expertgrupp//NN|UTR|SIN|IND|NOM//nmod//37 (//PAD//punct//42 Socialstyrelsen//NN|UTR|SIN|DEF|NOM//conj//35 och//KN//cc//44 Inspektionen//NN|UTR|SIN|DEF|NOM//conj//42 för//PP//case//46 vård//NN|UTR|SIN|IND|NOM//nmod//42 och//KN//cc//48 omsorg//NN|UTR|SIN|IND|NOM//conj//46 [//PAD//nmod//50 IVO//PM|NOM//conj//42 ]//PAD//punct//42 )//PAD//punct//42 även//AB//advmod//54 utgjorts//VB|SUP|SFO//conj//35 av//PP//case//57 bl.a.//AB|AN//advmod//57 brukarföreträdare//NN|UTR|PLU|IND|NOM//obl:agent//54 (//PAD//punct//57 RSMH//PM|NOM//appos//57 )//PAD//punct//57 och//KN//cc//62 professionsföreträdare//NN|UTR|SIN|IND|NOM//conj//57 (//PAD//punct//64 psykolog//NN|UTR|SIN|IND|NOM//appos//62 )//PAD//punct//64 .//MAD//punct//1
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;Därutöver//AB//advmod//71 har//VB|PRS|AKT//aux//71 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//71 även//AB//advmod//71 haft//VB|SUP|AKT//conj//1 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//73 möten//NN|NEU|PLU|IND|NOM//obj//71 med//PP//case//75 representanter//NN|UTR|PLU|IND|NOM//nmod//73 från//PP//case//77 psykiatrin//NN|UTR|SIN|DEF|NOM//nmod//75 ,//MID//punct//79 psykologområdet//NN|NEU|SIN|DEF|NOM//conj//77 ,//MID//punct//81 anhörigförening//NN|UTR|SIN|IND|NOM//conj//77 och//KN//cc//83 KAV-utövare//NN|UTR|PLU|IND|NOM//conj//77 .//MAD//punct//1
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;Brukarföreträdaren//NN|UTR|SIN|DEF|NOM//nsubj//6 ,//MID//punct//0 som//HP|-|-|-//nsubj//3 företrädde//VB|PRT|AKT//acl:relcl//0 RSMH//PM|NOM//obj//3 ,//MID//punct//0 anförde//VB|PRT|AKT//ROOT//6 vid//PP//case//8 diskussionerna//NN|UTR|PLU|DEF|NOM//obl//6 med//PP//case//10 utredningen//NN|UTR|SIN|DEF|NOM//nmod//8 att//SN//mark//15 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 inte//AB//advmod//15 är//VB|PRS|AKT//cop//15 motiverat//PC|PRF|NEU|SIN|IND|NOM//ccomp//6 att//IE//mark//17 föra//VB|INF|AKT//csubj//15 in//PL//compound:prt//17 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//20 ohälsa//NN|UTR|SIN|IND|NOM//obj//17 bland//PP//case//23 de//DT|UTR/NEU|PLU|DEF//det//23 diagnoser//NN|UTR|PLU|IND|NOM//obl//17 som//HP|-|-|-//nsubj//27 i//PP//advmod//27 dag//NN|UTR|SIN|IND|NOM//fixed//25 återfinns//VB|PRS|SFO//acl:relcl//23 i//PP//case//30 5//RG|NOM//nummod//30 kap.//NN|AN//nmod//33 1//RG|NOM//nummod//32 §//NN|AN//nmod//33 patientsäkerhetslagen//NN|UTR|SIN|DEF|NOM//obl//27 .//MAD//punct//6
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;Frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//36 ansågs//VB|PRT|SFO//parataxis//6 inte//AB//advmod//42 ha//VB|INF|AKT//aux//42 varit//VB|SUP|AKT//cop//42 ett//DT|NEU|SIN|IND//det//42 stort//JJ|POS|NEU|SIN|IND|NOM//amod//42 diskussionsämne//NN|NEU|SIN|IND|NOM//xcomp//36 i//PP//case//44 brukarorganisationen//NN|UTR|SIN|DEF|NOM//nmod//42 .//MAD//punct//6
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//47 finns//VB|PRS|SFO//parataxis//6 enligt//PP//case//50 företrädaren//NN|UTR|SIN|DEF|NOM//nmod//50 medlemmar//NN|UTR|PLU|IND|NOM//obl//47 inom//PP//case//52 RSMH//PM|NOM//obl//47 som//HP|-|-|-//nsubj//55 vill//VB|PRS|AKT//aux//55 pröva//VB|INF|AKT//acl:relcl//52 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 behandlingsmetoder//NN|UTR|PLU|IND|NOM//obj//55 ,//MID//punct//61 men//KN//cc//61 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//61 bedöms//VB|PRS|SFO//conj//6 inte//AB//advmod//61 vara//VB|INF|AKT//cop//66 någon//DT|UTR|SIN|IND//det//66 stor//JJ|POS|UTR|SIN|IND|NOM//amod//66 fråga//NN|UTR|SIN|IND|NOM//xcomp//61 eller//KN//cc//69 någon//DT|UTR|SIN|IND//det//69 fråga//NN|UTR|SIN|IND|NOM//conj//66 som//HP|-|-|-//nsubj:pass//71 drivs//VB|PRS|SFO//acl:relcl//69 av//PP//case//73 brukarorganisationerna//NN|UTR|PLU|DEF|NOM//obl:agent//71 .//MAD//punct//6
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;Däremot//AB//advmod//76 ansågs//VB|PRT|SFO//parataxis//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//78 finnas//VB|INF|SFO//dep//76 behov//NN|NEU|SIN|IND|NOM//nsubj:pass//76 av//PP//case//82 kvalitetssäkrad//PC|PRF|UTR|SIN|IND|NOM//amod//82 information//NN|UTR|SIN|IND|NOM//nmod//79 om//PP//case//84 KAM-metoder//NN|UTR|PLU|IND|NOM//nmod//82 .//MAD//punct//76
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;Här//AB//advmod//87 bedömdes//VB|PRT|SFO//conj//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//90 kunna//VB|INF|AKT//aux//90 finnas//VB|INF|SFO//ccomp//87 avgränsningsproblem//NN|NEU|PLU|IND|NOM//obj//90 eftersom//SN//mark//99 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 metoder//NN|UTR|PLU|IND|NOM//nsubj:pass//99 ,//MID//punct//94 som//KN//mark//97 mindfulness//NN|UTR|SIN|IND|NOM//appos//94 ,//MID//punct//99 används//VB|PRS|SFO//advcl//90 både//KN//cc//102 av//PP//case//102 personer//NN|UTR|PLU|IND|NOM//obl//99 med//PP//case//104 sjukdom//NN|UTR|SIN|IND|NOM//nmod//102 och//KN//cc//106 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//104 som//HP|-|-|-//nsubj//110 inte//AB//advmod//110 är//VB|PRS|AKT//cop//110 sjuka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//106 .//MAD//punct//6
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;Inte//AB//advmod//2 heller//AB//fixed//0 IVO//PM|NOM//nsubj//9 ://MID//punct//2 s//NN|NEU|SIN|IND|GEN//case//5 tillsyn//NN|UTR|SIN|IND|NOM//nmod//2 kunde//VB|PRT|AKT//aux//9 enligt//PP//case//8 IVO//PM|NOM//obl//9 ge//VB|INF|AKT//ROOT//9 underlag//NN|NEU|SIN|IND|NOM//obj//9 för//PP//mark//24 att//SN//mark//24 klagomålen//NN|NEU|PLU|DEF|NOM//nsubj//24 från//PP//case//15 personer//NN|UTR|PLU|IND|NOM//nmod//13 som//HP|-|-|-//nsubj//17 lider//VB|PRS|AKT//acl:relcl//15 av//PP//case//20 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//20 ohälsa//NN|UTR|SIN|IND|NOM//obl//17 skulle//VB|PRT|AKT//aux//24 vara//VB|INF|AKT//cop//24 särskilt//AB//advmod//24 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//9 (//PAD//punct//9 se//VB|IMP|AKT//parataxis//9 även//AB//advmod//26 kapitel//NN|NEU|SIN|IND|NOM//nmod//29 5//RG|NOM//obj//26 samt//KN//cc//32 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//32 delbetänkande//NN|NEU|SIN|IND|NOM//conj//29 [//PAD//nmod//34 1//RG|NOM//obl//9 ]//PAD//punct//34 där//HA//advmod//39 en//DT|UTR|SIN|IND//det//38 genomgång//NN|UTR|SIN|IND|NOM//nsubj:pass//39 görs//VB|PRS|SFO//acl:relcl//34 av//PP//case//41 IVO//PM|NOM//obl:agent//39 ://MID//punct//41
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;s//NN|AN//amod//44 uppdrag//NN|NEU|SIN|IND|NOM//appos//41 inom//PP//case//46 KAV//PM|NOM//nmod//44 )//PAD//punct//44 .//MAD//punct//9
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;Samtidigt//AB//advmod//50 framhölls//VB|PRT|SFO//parataxis//9 i//PP//case//52 arbetsgruppen//NN|UTR|SIN|DEF|NOM//obl//50 att//SN//mark//56 svagare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 personer//NN|UTR|PLU|IND|NOM//nsubj//56 tenderar//VB|PRS|AKT//advcl//50 att//SN//mark//60 mer//AB|KOM//advmod//59 sällan//AB//advmod//60 anmäla//VB|INF|AKT//ccomp//56 missförhållanden//NN|NEU|PLU|IND|NOM//obj//60 till//PP//case//63 myndigheter//NN|UTR|PLU|IND|NOM//obl//60 .//MAD//punct//9
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;I//PP//case//1 arbetsgruppen//NN|UTR|SIN|DEF|NOM//obl//2 lyftes//VB|PRT|SFO//ROOT//2 att//SN//mark//20 även//AB//mark//7 om//SN//fixed//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 finns//VB|PRS|SFO//advcl//20 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 fall//NN|NEU|PLU|IND|NOM//nsubj//7 där//HA//advmod//12 personer//NN|UTR|PLU|IND|NOM//nsubj//12 råkat//VB|SUP|AKT//acl:relcl//9 illa//AB//advmod//12 ut//PL//advmod//12 i//PP//case//16 kontakter//NN|UTR|PLU|IND|NOM//obl//12 med//PP//case//18 KAV//PM|NOM//nmod//16 ,//MID//punct//20 finns//VB|PRS|SFO//ccomp//2 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//20 ett//DT|NEU|SIN|IND//det//23 otal//NN|NEU|SIN|IND|NOM//nmod//24 exempel//NN|NEU|PLU|IND|NOM//nsubj//20 inom//PP//case//29 hälso-//NN|UTR|-|-|SMS//nmod:poss//29 och//KN//cc//28 sjukvårdens//NN|UTR|SIN|DEF|GEN//conj//26 psykiatri//NN|UTR|SIN|IND|NOM//nmod//24 ,//MID//punct//29 där//HA//advmod//33 patienter//NN|UTR|PLU|IND|NOM//nsubj//33 råkat//VB|SUP|AKT//acl:relcl//29 illa//AB//advmod//33 ut//AB//advmod//33 .//MAD//punct//20
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;Följsamhet//NN|UTR|SIN|IND|NOM//nsubj//20 till//PP//case//39 riktlinjer//NN|UTR|PLU|IND|NOM//nmod//37 inom//PP//case//43 området//NN|NEU|SIN|DEF|NOM//nmod//43 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//43 ohälsa//NN|UTR|SIN|IND|NOM//nmod//39 bedöms//VB|PRS|SFO//conj//20 generellt//AB|POS//advmod//44 som//HP|-|-|-//nsubj//47 låg//VB|PRT|AKT//advcl//44 inom//PP//case//49 hälso-//NN|UTR|-|-|SMS//obl//47 och//KN//cc//51 sjukvården//NN|UTR|SIN|DEF|NOM//conj//49 .//MID//punct//2
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;Ett//DT|NEU|SIN|IND//det//55 annat//JJ|POS|NEU|SIN|IND|NOM//amod//55 problem//NN|NEU|SIN|IND|NOM//obj//71 som//HP|-|-|-//nsubj:pass//57 lyftes//VB|PRT|SFO//acl:relcl//55 är//VB|PRS|AKT//cop//71 bristen//NN|UTR|SIN|DEF|NOM//nsubj//71 på//PP//case//62 legitimerad//PC|PRF|UTR|SIN|IND|NOM//amod//62 personal//NN|UTR|SIN|IND|NOM//nmod//59 inom//PP//case//66 den//DT|UTR|SIN|DEF//det//66 psykiatriska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//66 vården//NN|UTR|SIN|DEF|NOM//nmod//62 .//MAD//punct//59
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;En//DT|UTR|SIN|IND//det//70 annan//JJ|POS|UTR|SIN|IND|NOM//amod//70 fråga//NN|UTR|SIN|IND|NOM//appos//59 ansågs//VB|PRT|SFO//parataxis//2 vara//VB|INF|AKT//cop//73 behovet//NN|NEU|SIN|DEF|NOM//xcomp//71 av//PP//mark//76 att//IE//mark//76 se//VB|INF|AKT//acl//73 över//PL//case//78 bestämmelser//NN|UTR|PLU|IND|NOM//obl//76 rörande//PP//case//80 marknadsföring//NN|UTR|SIN|IND|NOM//nmod//78 och//KN//cc//82 KAV//PM|NOM//conj//80 .//MAD//punct//2
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;I//PP//mark//4 stället//NN|NEU|SIN|DEF|NOM//fixed//0 för//PP//fixed//0 att//IE//mark//4 räkna//VB|INF|AKT//advcl//35 upp//PL//compound:prt//4 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 tillstånd//NN|NEU|PLU|IND|NOM//obj//4 i//PP//case//9 patientsäkerhetslagen//NN|UTR|SIN|DEF|NOM//obl//4 som//HP|-|-|-//nsubj//13 borde//VB|PRT|AKT//aux//13 vara//VB|INF|AKT//cop//13 förbjudna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//9 att//IE//mark//15 behandla//VB|INF|AKT//advcl//13 ,//MID//punct//17 framhölls//VB|PRT|SFO//conj//13 i//PP//case//19 gruppen//NN|UTR|SIN|DEF|NOM//obl//17 att//SN//mark//27 en//DT|UTR|SIN|IND//det//23 generell//JJ|POS|UTR|SIN|IND|NOM//amod//23 översyn//NN|UTR|SIN|IND|NOM//nsubj//27 av//PP//case//26 denna//DT|UTR|SIN|DEF//det//26 lag//NN|UTR|SIN|IND|NOM//nmod//23 vore//VB|KON|PRT|AKT//advcl//13 att//IE//mark//29 föredra//VB|INF|AKT//ccomp//27 .//MID//punct//4
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor;Avgränsningsproblem//NN|NEU|PLU|IND|NOM//appos//4 kring//PP//case//34 psykiatriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 diagnoser//NN|UTR|PLU|IND|NOM//nmod//31 lyftes//VB|PRT|SFO//ROOT//35 också//AB//advmod//35 fram//PL//compound:prt//35 som//KN//case//41 ett//DT|NEU|SIN|IND//det//41 generellt//JJ|POS|NEU|SIN|IND|NOM//amod//41 problem//NN|NEU|SIN|IND|NOM//obl//35 .//MAD//punct//35

7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor / Synpunkter från Schizofreniförbundet;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 haft//VB|SUP|AKT//ROOT//2 ett//DT|NEU|SIN|IND//det//5 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//5 möte//NN|NEU|SIN|IND|NOM//obj//2 med//PP//case//7 Schizofreniförbundet//NN|NEU|SIN|DEF|NOM//nmod//5 ,//MID//punct//10 som//HP|-|-|-//nsubj//10 organiserar//VB|PRS|AKT//acl:relcl//7 personer//NN|UTR|PLU|IND|NOM//obj//10 med//PP//case//13 schizofreni//NN|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//16 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 psykoser//NN|UTR|PLU|IND|NOM//conj//13 ,//MID//punct//19 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//19 anhöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//13 samt//KN//cc//23 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 intresserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//23 personer//NN|UTR|PLU|IND|NOM//conj//13 .//MAD//punct//2
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor / Synpunkter från Schizofreniförbundet;Bland//PP//advmod//27 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//25 diskuterades//VB|PRT|SFO//conj//2 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//27 om//PP//case//31 en//DT|UTR|SIN|IND//det//31 reglering//NN|UTR|SIN|IND|NOM//nmod//28 av//PP//case//33 vem//HP|UTR|SIN|IND//nmod//31 som//HP|-|-|-//nsubj//37 ska//VB|PRS|AKT//aux//37 få//VB|INF|AKT//aux//37 behandla//VB|INF|AKT//acl:relcl//33 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//40 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//40 sjukdom//NN|UTR|SIN|IND|NOM//obj//37 .//MAD//punct//2
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor / Synpunkter från Schizofreniförbundet;Företrädarna//NN|UTR|PLU|DEF|NOM//nsubj//3 från//PP//case//2 förbundet//NN|NEU|SIN|DEF|NOM//nmod//0 ansåg//VB|PRT|AKT//ROOT//3 att//SN//mark//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//9 generellt//AB|POS//advmod//9 borde//VB|PRT|AKT//aux//9 vara//VB|INF|AKT//cop//9 förbjudet//PC|PRF|NEU|SIN|IND|NOM//ccomp//3 att//IE//mark//11 behandla//VB|INF|AKT//csubj//9 schizofreni//NN|UTR|SIN|IND|NOM//amod//15 och//KN//cc//14 schizofreniliknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//12 psykossjukdomar//NN|UTR|PLU|IND|NOM//obj//11 utanför//PP//case//17 hälso-//NN|UTR|-|-|SMS//obl//11 och//KN//cc//19 sjukvården//NN|UTR|SIN|DEF|NOM//conj//17 .//MAD//punct//3
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor / Synpunkter från Schizofreniförbundet;Den//DT|UTR|SIN|DEF//det//24 enskilt//AB|POS//advmod//23 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//24 aspekten//NN|UTR|SIN|DEF|NOM//nsubj//27 av//PP//case//26 behandlingen//NN|UTR|SIN|DEF|NOM//nmod//24 ansågs//VB|PRT|SFO//parataxis//3 vara//VB|INF|AKT//xcomp//27 att//SN//mark//31 patienterna//NN|UTR|PLU|DEF|NOM//nsubj//31 tar//VB|PRS|AKT//csubj//27 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//33 mediciner//NN|UTR|PLU|IND|NOM//obj//31 .//MAD//punct//3
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor / Synpunkter från Schizofreniförbundet;Upphör//VB|PRS|AKT//parataxis//3 patienten//NN|UTR|SIN|DEF|NOM//nsubj//35 att//IE//mark//38 ta//VB|INF|AKT//advcl//35 medicinerna//NN|UTR|PLU|DEF|NOM//obj//38 ansågs//VB|PRT|SFO//conj//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//42 finnas//VB|INF|SFO//xcomp//40 en//DT|UTR|SIN|IND//det//45 stor//JJ|POS|UTR|SIN|IND|NOM//amod//45 risk//NN|UTR|SIN|IND|NOM//nsubj//42 för//PP//case//48 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 psykoser//NN|UTR|PLU|IND|NOM//nmod//45 .//MAD//punct//3
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor / Synpunkter från Schizofreniförbundet;Biverkningarna//NN|UTR|PLU|DEF|NOM//nsubj//55 av//PP//case//52 läkemedlen//NN|NEU|PLU|DEF|NOM//nmod//50 är//VB|PRS|AKT//cop//55 mycket//AB|POS//advmod//55 påfrestande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//3 och//KN//cc//58 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//58 bedömdes//VB|PRT|SFO//conj//55 att//SN//mark//62 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//62 generellt//AB|POS//advmod//62 krävs//VB|PRS|SFO//ccomp//58 väldigt//AB|POS//advmod//64 liten//JJ|POS|UTR|SIN|IND|NOM//amod//65 påverkan//NN|UTR|SIN|IND|NOM//nsubj:pass//62 för//PP//mark//70 att//SN//mark//70 patienter//NN|UTR|PLU|IND|NOM//nsubj//70 ska//VB|PRS|AKT//aux//70 sluta//VB|INF|AKT//acl//65 med//PP//case//73 sin//PS|UTR|SIN|DEF//nmod:poss//73 medicinering//NN|UTR|SIN|IND|NOM//obl//70 .//MAD//punct//55
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor / Synpunkter från Schizofreniförbundet;Enligt//PP//case//76 företrädarna//NN|UTR|PLU|DEF|NOM//obl//79 från//PP//case//78 förbundet//NN|NEU|SIN|DEF|NOM//nmod//76 finns//VB|PRS|SFO//conj//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//79 därmed//AB//advmod//79 en//DT|UTR|SIN|IND//det//84 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//84 risk//NN|UTR|SIN|IND|NOM//nsubj//79 för//PP//mark//92 att//SN//mark//92 patienter//NN|UTR|PLU|IND|NOM//nsubj//92 som//HP|-|-|-//nsubj//89 går//VB|PRS|AKT//acl:relcl//87 till//PP//case//91 KAV-behandlare//NN|UTR|SIN|IND|NOM//obl//89 slutar//VB|PRS|AKT//acl//84 ta//VB|INF|AKT//xcomp//92 läkemedlen//NN|NEU|PLU|DEF|NOM//obj//93 och//KN//cc//96 bryter//VB|PRS|AKT//conj//92 sin//PS|UTR|SIN|DEF//nmod:poss//98 kontakt//NN|UTR|SIN|IND|NOM//obj//96 med//PP//case//100 hälso-//NN|UTR|-|-|SMS//obl//96 och//KN//cc//102 sjukvården//NN|UTR|SIN|DEF|NOM//conj//100 .//MAD//punct//3
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor / Synpunkter från Schizofreniförbundet;Sjukdomen//NN|UTR|SIN|DEF|NOM//nsubj//105 innebär//VB|PRS|AKT//parataxis//3 även//AB//advmod//105 för//PP//case//109 de//DT|UTR/NEU|PLU|DEF//det//109 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//obl//105 en//DT|UTR|SIN|IND//det//113 stor//JJ|POS|UTR|SIN|IND|NOM//amod//113 kognitiv//JJ|POS|UTR|SIN|IND|NOM//amod//113 nedsättning//NN|UTR|SIN|IND|NOM//obj//105 vilket//HP|NEU|SIN|IND//nsubj//116 kan//VB|PRS|AKT//aux//116 påverka//VB|INF|AKT//acl:relcl//113 beslutsförmågan//NN|UTR|SIN|DEF|NOM//obj//116 och//KN//cc//119 göra//VB|INF|AKT//conj//116 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//119 svårt//JJ|POS|NEU|SIN|IND|NOM//xcomp//119 för//PP//case//123 patienten//NN|UTR|SIN|DEF|NOM//obl//119 att//IE//mark//125 återberätta//VB|INF|AKT//acl//123 vad//HP|NEU|SIN|IND//dislocated//129 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//129 har//VB|PRS|AKT//aux//129 erbjudits//VB|SUP|SFO//ccomp//125 för//PP//case//131 behandling//NN|UTR|SIN|IND|NOM//obl//129 .//MAD//punct//3
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor / Synpunkter från Schizofreniförbundet;Kunskapen//NN|UTR|SIN|DEF|NOM//nsubj//9 om//PP//case//2 schizofreni//NN|UTR|SIN|IND|NOM//nmod//0 hos//PP//case//4 allmänheten//NN|UTR|SIN|DEF|NOM//nmod//2 och//KN//cc//6 hälso-//NN|UTR|-|-|SMS//conj//4 och//KN//cc//8 sjukvårdspersonal//NN|UTR|SIN|IND|NOM//conj//4 ansågs//VB|PRT|SFO//ROOT//9 också//AB//advmod//12 vara//VB|INF|AKT//cop//12 låg//JJ|POS|UTR|SIN|IND|NOM//xcomp//9 enligt//PP//case//15 förbundets//NN|NEU|SIN|DEF|GEN//nmod:poss//15 företrädare//NN|UTR|PLU|IND|NOM//obl//12 .//MAD//punct//9
7.2 Utredningens orientering kring situationen för personer med psykisk ohälsa Utredningens arbetsgrupp om psykiatrifrågor / Synpunkter från Schizofreniförbundet;En//DT|UTR|SIN|IND//det//18 KAV-utövare//NN|UTR|SIN|IND|NOM//nsubj//27 skulle//VB|PRT|AKT//aux//27 enligt//PP//case//21 förbundet//NN|NEU|SIN|DEF|NOM//obl//27 i//PP//case//26 de//DT|UTR/NEU|PLU|DEF//det//26 allra//AB//advmod//25 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//26 fall//NN|NEU|PLU|IND|NOM//nmod//21 ha//VB|INF|AKT//parataxis//9 svårt//AB|POS//obj//27 att//IE//mark//30 identifiera//VB|INF|AKT//advcl//27 en//DT|UTR|SIN|IND//det//32 schizofrenipatient//NN|UTR|SIN|IND|NOM//obj//30 om//SN//mark//36 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//36 inte//AB//advmod//36 finns//VB|PRS|SFO//acl//32 en//DT|UTR|SIN|IND//det//38 diagnos//NN|UTR|SIN|IND|NOM//nsubj//36 .//MAD//punct//27
