– ett system, många möjligheter;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 utredningen//NN|UTR|SIN|DEF|NOM//nmod//0
3 Gällande rätt / Socialtjänstlagen;Kommunen//NN|UTR|SIN|DEF|NOM//nsubj//42 ansvarar//VB|PRS|AKT//parataxis//2 vidare//AB|KOM//advmod//42 för//PP//mark//46 att//IE//mark//46 planera//VB|INF|AKT//advcl//42 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//48 insatser//NN|UTR|PLU|IND|NOM//obj//46 för//PP//case//50 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//46 och//KN//cc//52 personer//NN|UTR|PLU|IND|NOM//conj//50 med//PP//case//57 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 eller//KN//cc//56 psykiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//54 funktionshinder//NN|NEU|PLU|IND|NOM//obl//46 .//MAD//punct//42
3 Gällande rätt / Socialtjänstlagen;I//PP//case//60 planeringen//NN|UTR|SIN|DEF|NOM//obl//63 ska//VB|PRS|AKT//aux//63 kommunen//NN|UTR|SIN|DEF|NOM//nsubj//63 samverka//VB|INF|AKT//advcl//42 med//PP//case//65 regionen//NN|UTR|SIN|DEF|NOM//obl//63 samt//KN//cc//68 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 samhällsorgan//NN|NEU|PLU|IND|NOM//conj//65 och//KN//cc//70 organisationer//NN|UTR|PLU|IND|NOM//conj//68 .//MAD//punct//42

3 Gällande rätt / Lagen om stöd och service till vissa funktionshindrade;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//17 (//PAD//punct//2 1993:387//RG|NOM//appos//0 )//PAD//punct//2 om//PP//case//5 stöd//NN|NEU|SIN|IND|NOM//nmod//0 och//KN//cc//7 service//NN|UTR|SIN|IND|NOM//conj//5 till//PP//case//13 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 ,//MID//punct//12 förkortad//PC|PRF|UTR|SIN|IND|NOM//amod//13 LSS//PM|NOM//nmod//5 ,//MID//punct//0 är//VB|PRS|AKT//cop//17 en//DT|UTR|SIN|IND//det//17 rättighetslagstiftning//NN|UTR|SIN|IND|NOM//ROOT//17 som//HP|-|-|-//nsubj//19 syftar//VB|PRS|AKT//acl:relcl//17 till//PP//mark//22 att//IE//mark//22 garantera//VB|INF|AKT//advcl//19 personer//NN|UTR|PLU|IND|NOM//obj//22 med//PP//case//26 funktionsnedsättning//NN|UTR|SIN|IND|NOM//nmod//26 insatser//NN|UTR|PLU|IND|NOM//nmod//23 för//PP//case//29 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//29 stöd//NN|NEU|SIN|IND|NOM//nmod//26 och//KN//cc//31 service//NN|UTR|SIN|IND|NOM//conj//29 .//MAD//punct//17
3 Gällande rätt / Lagen om stöd och service till vissa funktionshindrade;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//34 omfattar//VB|PRS|AKT//parataxis//17 de//DT|UTR/NEU|PLU|DEF//det//36 personer//NN|UTR|PLU|IND|NOM//obj//34 som//HP|-|-|-//nsubj//38 ingår//VB|PRS|AKT//acl:relcl//36 i//PP//case//40 personkretsen//NN|UTR|SIN|DEF|NOM//obl//38 ,//MID//punct//36 dvs.//AB|AN//advmod//43 personer//NN|UTR|PLU|IND|NOM//nsubj//64 med//PP//case//45 utvecklingsstörning//NN|UTR|SIN|IND|NOM//nmod//43 ,//MID//punct//47 autism//NN|UTR|SIN|IND|NOM//conj//45 eller//KN//cc//50 autismliknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 tillstånd//NN|NEU|PLU|IND|NOM//conj//45 ,//MID//punct//52 personer//NN|UTR|PLU|IND|NOM//conj//43 med//PP//case//58 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 och//KN//cc//56 bestående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//54 begåvningsmässigt//JJ|POS|NEU|SIN|IND|NOM//amod//58 funktionshinder//NN|NEU|SIN|IND|NOM//nmod//52 efter//PP//case//60 hjärnskada//NN|UTR|SIN|IND|NOM//nmod//58 i//PP//case//63 vuxen//JJ|POS|UTR|SIN|IND|NOM//amod//63 ålder//NN|UTR|SIN|IND|NOM//nmod//60 föranledd//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//36 av//PP//case//67 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//67 våld//NN|NEU|SIN|IND|NOM//obl:agent//64 eller//KN//cc//70 kroppslig//JJ|POS|UTR|SIN|IND|NOM//amod//70 sjukdom//NN|UTR|SIN|IND|NOM//conj//67 ,//MID//punct//73 eller//KN//cc//73 personer//NN|UTR|PLU|IND|NOM//conj//34 med//PP//case//80 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 varaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 eller//KN//cc//79 psykiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//77 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//73 som//HP|-|-|-//nsubj//84 uppenbart//AB|POS//advmod//84 inte//AB//advmod//84 beror//VB|PRS|AKT//acl:relcl//80 på//PP//case//87 normalt//JJ|POS|NEU|SIN|IND|NOM//amod//87 åldrande//NN|NEU|SIN|IND|NOM//obl//84 ,//MID//punct//92 om//SN//mark//92 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//92 är//VB|PRS|AKT//cop//92 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//34 och//KN//cc//94 förorsakar//VB|PRS|AKT//conj//92 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//96 svårigheter//NN|UTR|PLU|IND|NOM//obj//94 i//PP//case//100 den//DT|UTR|SIN|DEF//det//100 dagliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//100 livsföringen//NN|UTR|SIN|DEF|NOM//nmod//96 och//KN//cc//102 därmed//AB//advmod//105 ett//DT|NEU|SIN|IND//det//105 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//105 behov//NN|NEU|SIN|IND|NOM//conj//92 av//PP//case//107 stöd//NN|NEU|SIN|IND|NOM//nmod//105 eller//KN//cc//109 service//NN|UTR|SIN|IND|NOM//conj//107 .//MAD//punct//17
3 Gällande rätt / Lagen om stöd och service till vissa funktionshindrade;Av//PP//case//1 lagen//NN|UTR|SIN|DEF|NOM//obl//2 framgår//VB|PRS|AKT//ROOT//2 att//SN//mark//6 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj//6 ska//VB|PRS|AKT//aux//6 främja//VB|INF|AKT//ccomp//2 jämlikhet//NN|UTR|SIN|IND|NOM//obj//6 i//PP//case//9 levnadsvillkor//NN|NEU|PLU|IND|NOM//obl//6 och//KN//cc//12 full//JJ|POS|UTR|SIN|IND|NOM//amod//12 delaktighet//NN|UTR|SIN|IND|NOM//conj//9 i//PP//case//14 samhällslivet//NN|NEU|SIN|DEF|NOM//nmod//12 för//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 personer//NN|UTR|PLU|IND|NOM//nmod//12 som//HP|-|-|-//nsubj:pass//19 omfattas//VB|PRS|SFO//acl:relcl//17 av//PP//case//21 lagen//NN|UTR|SIN|DEF|NOM//obl:agent//19 .//MAD//punct//2
3 Gällande rätt / Lagen om stöd och service till vissa funktionshindrade;Målet//NN|NEU|SIN|DEF|NOM//parataxis//2 för//PP//case//25 insatserna//NN|UTR|PLU|DEF|NOM//nmod//23 enligt//PP//case//27 lagen//NN|UTR|SIN|DEF|NOM//nmod//25 är//VB|PRS|AKT//cop//23 att//SN//mark//32 den//DT|UTR|SIN|DEF//det//31 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//32 får//VB|PRS|AKT//csubj//23 möjlighet//NN|UTR|SIN|IND|NOM//obj//32 att//IE//mark//35 leva//VB|INF|AKT//acl//33 som//KN//case//37 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//35 .//MID//punct//2
3 Gällande rätt / Lagen om stöd och service till vissa funktionshindrade;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 framgår//VB|PRS|AKT//parataxis//2 vidare//AB|KOM//advmod//40 att//SN//mark//45 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj//45 ska//VB|PRS|AKT//aux//45 vara//VB|INF|AKT//ccomp//40 av//PP//case//48 god//JJ|POS|UTR|SIN|IND|NOM//amod//48 kvalitet//NN|UTR|SIN|IND|NOM//obl//45 och//KN//cc//50 bedrivas//VB|PRS|SFO//conj//45 i//PP//case//52 samarbete//NN|NEU|SIN|IND|NOM//obl//50 med//PP//case//56 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//56 samhällsorgan//NN|NEU|PLU|IND|NOM//obl//50 och//KN//cc//58 myndigheter//NN|UTR|PLU|IND|NOM//conj//56 samt//KN//cc//64 att//SN//mark//64 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//64 ska//VB|PRS|AKT//aux//64 vara//VB|INF|AKT//cop//64 grundad//PC|PRF|UTR|SIN|IND|NOM//advcl//40 på//PP//case//66 respekt//NN|UTR|SIN|IND|NOM//obl//64 för//PP//case//70 den//DT|UTR|SIN|DEF//det//69 enskildes//JJ|POS|MAS|SIN|DEF|GEN//amod//70 självbestämmanderätt//NN|UTR|SIN|IND|NOM//obl//64 och//KN//cc//72 integritet//NN|UTR|SIN|IND|NOM//conj//70 .//MAD//punct//40
3 Gällande rätt / Lagen om stöd och service till vissa funktionshindrade;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//75 innehåller//VB|PRS|AKT//parataxis//40 även//AB//advmod//75 bestämmelser//NN|UTR|PLU|IND|NOM//obj//75 om//PP//case//79 insatserna//NN|UTR|PLU|DEF|NOM//nmod//77 för//PP//case//82 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//82 stöd//NN|NEU|SIN|IND|NOM//nmod//79 och//KN//cc//84 service//NN|UTR|SIN|IND|NOM//conj//82 samt//KN//cc//86 ansvaret//NN|NEU|SIN|DEF|NOM//conj//82 för//PP//case//88 regioner//NN|UTR|PLU|IND|NOM//nmod//86 och//KN//cc//90 kommuner//NN|UTR|PLU|IND|NOM//conj//88 .//MAD//punct//40

3 Gällande rätt / Läkemedelslagen;I//PP//case//1 Läkemedelslagen//NN|UTR|SIN|DEF|NOM//obl//21 (//PAD//punct//3 2015:315//RG|NOM//appos//1 )//PAD//punct//3 ,//MID//punct//6 läkemedelsförordningen//NN|UTR|SIN|DEF|NOM//conj//1 (//PAD//punct//6 2015:458//RG|NOM//nmod//6 )//PAD//punct//6 och//KN//cc//12 Läkemedelsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//12 föreskrifter//NN|UTR|PLU|IND|NOM//conj//1 (//PAD//punct//12 LVFS//PM|NOM//appos//12 2012:14//RG|NOM//punct//12 )//PAD//punct//1 om//PP//case//18 säkerhetsövervakning//NN|UTR|SIN|IND|NOM//nmod//1 av//PP//case//20 humanläkemedel//NN|NEU|PLU|IND|NOM//nmod//18 regleras//VB|PRS|SFO//ROOT//21 bl.a.//AB|AN//advmod//21 arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//21 med//PP//case//25 läkemedelssäkerhet//NN|UTR|SIN|IND|NOM//nmod//23 .//MAD//punct//21
3 Gällande rätt / Läkemedelslagen;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//6 med//PP//case//2 läkemedelslagen//NN|UTR|SIN|DEF|NOM//nmod//0 är//VB|PRS|AKT//cop//6 främst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//3 att//IE//mark//6 skydda//VB|INF|AKT//ROOT//6 människors//NN|UTR|PLU|IND|GEN//obj//6 och//KN//cc//10 djurs//NN|NEU|PLU|IND|GEN//nmod:poss//10 liv//NN|NEU|SIN|IND|NOM//conj//7 ,//MID//punct//12 hälsa//NN|UTR|SIN|IND|NOM//conj//7 och//KN//cc//14 välbefinnande//NN|NEU|SIN|IND|NOM//conj//7 samt//KN//cc//16 värna//VB|INF|AKT//conj//6 om//PP//case//18 folkhälsan//NN|UTR|SIN|DEF|NOM//obl//16 och//KN//cc//20 skydda//VB|INF|AKT//conj//16 miljön//NN|UTR|SIN|DEF|NOM//obj//20 .//MAD//punct//6
3 Gällande rätt / Läkemedelslagen;Läkemedelslagen//NN|UTR|SIN|DEF|NOM//nsubj//24 reglerar//VB|PRS|AKT//parataxis//6 t.ex.//AB|AN//advmod//24 krav//NN|NEU|PLU|IND|NOM//obj//24 på//PP//case//28 läkemedel//NN|NEU|PLU|IND|NOM//nmod//26 samt//KN//cc//30 godkännande//NN|NEU|SIN|IND|NOM//conj//28 ,//MID//punct//32 registrering//NN|UTR|SIN|IND|NOM//conj//28 och//KN//cc//34 tillstånd//NN|NEU|SIN|IND|NOM//conj//28 till//PP//case//36 försäljning//NN|UTR|SIN|IND|NOM//nmod//34 av//PP//case//38 läkemedel//NN|NEU|PLU|IND|NOM//nmod//36 ,//MID//punct//40 krav//NN|NEU|PLU|IND|NOM//conj//28 för//PP//case//42 försäljning//NN|UTR|SIN|IND|NOM//nmod//40 av//PP//case//44 läkemedel//NN|NEU|PLU|IND|NOM//nmod//42 ,//MID//punct//46 säkerhetsövervakning//NN|UTR|SIN|IND|NOM//conj//44 ,//MID//punct//48 kontroll//NN|UTR|SIN|IND|NOM//conj//44 och//KN//cc//50 återkallelse//NN|UTR|SIN|IND|NOM//conj//44 ,//MID//punct//53 klinisk//JJ|POS|UTR|SIN|IND|NOM//amod//53 läkemedelsprövning//NN|UTR|SIN|IND|NOM//conj//44 ,//MID//punct//55 tillverkning//NN|UTR|SIN|IND|NOM//conj//44 ,//MID//punct//57 import//NN|UTR|SIN|IND|NOM//conj//44 och//KN//cc//60 annan//JJ|POS|UTR|SIN|IND|NOM//amod//60 införsel//NN|UTR|SIN|IND|NOM//conj//44 samt//KN//cc//62 försiktighetskrav//NN|NEU|SIN|IND|NOM//conj//42 vid//PP//case//64 hantering//NN|UTR|SIN|IND|NOM//obl//62 av//PP//case//66 läkemedel//NN|NEU|PLU|IND|NOM//nmod//64 och//KN//cc//69 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 substanser//NN|UTR|PLU|IND|NOM//conj//66 .//MAD//punct//6
3 Gällande rätt / Läkemedelslagen;Ett//DT|NEU|SIN|IND//det//1 läkemedel//NN|NEU|SIN|IND|NOM//nsubj//5 ska//VB|PRS|AKT//aux//5 enligt//PP//case//4 läkemedelslagen//NN|UTR|SIN|DEF|NOM//obl//5 vara//VB|INF|AKT//ROOT//5 av//PP//case//8 god//JJ|POS|UTR|SIN|IND|NOM//amod//8 kvalitet//NN|UTR|SIN|IND|NOM//obl//5 och//KN//cc//10 ändamålsenligt//JJ|POS|NEU|SIN|IND|NOM//conj//8 .//MAD//punct//5
3 Gällande rätt / Läkemedelslagen;Läkemedelsverket//NN|NEU|SIN|DEF|NOM//nsubj//14 ska//VB|PRS|AKT//aux//14 ansvara//VB|INF|AKT//parataxis//5 för//PP//case//17 ett//DT|NEU|SIN|IND//det//17 system//NN|NEU|SIN|IND|NOM//obl//14 för//PP//case//19 säkerhetsövervakning//NN|UTR|SIN|IND|NOM//nmod//17 som//HP|-|-|-//nsubj//21 har//VB|PRS|AKT//acl:relcl//19 till//PP//case//23 syfte//NN|NEU|SIN|IND|NOM//obj//21 att//IE//mark//25 samla//VB|INF|AKT//xcomp//21 in//PL//compound:prt//25 ,//MID//punct//28 registrera//VB|INF|AKT//conj//14 ,//MID//punct//30 lagra//VB|INF|AKT//conj//14 och//KN//cc//32 vetenskapligt//AB|POS//conj//14 utvärdera//VB|INF|AKT//conj//14 uppgifter//NN|UTR|PLU|IND|NOM//obj//33 om//PP//case//37 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//37 biverkningar//NN|UTR|PLU|IND|NOM//nmod//34 av//PP//case//39 läkemedel//NN|NEU|PLU|IND|NOM//nmod//37 som//HP|-|-|-//nsubj:pass//41 godkänts//VB|SUP|SFO//acl:relcl//37 för//PP//case//43 försäljning//NN|UTR|SIN|IND|NOM//obl//41 .//MAD//punct//14
3 Gällande rätt / Läkemedelslagen;Enligt//PP//case//1 läkemedelsförordningen//NN|UTR|SIN|DEF|NOM//obl//11 ska//VB|PRS|AKT//aux//11 Läkemedelsverket//NN|NEU|SIN|DEF|NOM//nsubj//11 som//KN//mark//6 ett//DT|NEU|SIN|IND//det//6 led//NN|NEU|SIN|IND|NOM//acl:relcl//3 i//PP//case//8 säkerhetsövervakningen//NN|UTR|SIN|DEF|NOM//obl//6 av//PP//case//10 humanläkemedel//NN|NEU|PLU|IND|NOM//nmod//8 möjliggöra//VB|INF|AKT//ROOT//11 och//KN//cc//13 underlätta//VB|INF|AKT//conj//11 för//PP//case//15 konsumenter//NN|UTR|PLU|IND|NOM//obl//11 och//KN//cc//17 hälso-//NN|UTR|-|-|SMS//conj//15 och//KN//cc//19 sjukvårdspersonal//NN|UTR|SIN|IND|NOM//conj//15 att//IE//mark//21 rapportera//VB|INF|AKT//advcl//11 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//23 biverkningar//NN|UTR|PLU|IND|NOM//obj//21 av//PP//case//25 läkemedel//NN|NEU|PLU|IND|NOM//nmod//23 till//PP//case//27 Läkemedelsverket//NN|NEU|SIN|DEF|NOM//nmod//25 .//MAD//punct//11
3 Gällande rätt / Läkemedelslagen;Vidare//AB|KOM//advmod//32 ska//VB|PRS|AKT//aux//32 Läkemedelsverket//NN|NEU|SIN|DEF|NOM//nsubj//32 säkerställa//VB|INF|AKT//parataxis//11 att//SN//mark//47 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj//47 till//PP//case//38 den//DT|UTR|SIN|DEF//det//38 vetenskapliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 utvärderingen//NN|UTR|SIN|DEF|NOM//nmod//34 av//PP//case//40 rapporter//NN|UTR|PLU|IND|NOM//nmod//38 om//PP//case//43 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//43 biverkningar//NN|UTR|PLU|IND|NOM//nmod//40 av//PP//case//45 läkemedel//NN|NEU|PLU|IND|NOM//nmod//43 är//VB|PRS|AKT//cop//47 exakta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//32 och//KN//cc//49 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//47 att//IE//mark//51 kontrollera//VB|INF|AKT//advcl//47 samt//KN//cc//53 genomföra//VB|INF|AKT//conj//51 åtgärder//NN|UTR|PLU|IND|NOM//obj//53 för//PP//mark//57 att//IE//mark//57 identifiera//VB|INF|AKT//advcl//53 biologiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 läkemedel//NN|NEU|PLU|IND|NOM//obj//57 som//HP|-|-|-//nsubj//62 är//VB|PRS|AKT//cop//62 föremål//NN|NEU|SIN|IND|NOM//acl:relcl//59 för//PP//case//65 en//DT|UTR|SIN|IND//det//65 rapport//NN|UTR|SIN|IND|NOM//nmod//62 om//PP//case//69 en//DT|UTR|SIN|IND//det//69 misstänkt//PC|PRF|UTR|SIN|IND|NOM//amod//69 biverkning//NN|UTR|SIN|IND|NOM//obl//62 och//KN//cc//72 som//HP|-|-|-//nsubj:pass//72 förskrivs//VB|PRS|SFO//conj//62 ,//MID//punct//74 lämnas//VB|PRS|SFO//conj//32 ut//PL//compound:prt//74 eller//KN//cc//77 säljs//VB|PRS|SFO//conj//32 i//PP//case//79 Sverige//PM|NOM//obl//77 .//MAD//punct//32
3 Gällande rätt / Läkemedelslagen;Läkemedelsverket//NN|NEU|SIN|DEF|NOM//nsubj//84 ska//VB|PRS|AKT//aux//84 vidare//AB|KOM//advmod//84 lämna//VB|INF|AKT//conj//11 upplysningar//NN|UTR|PLU|IND|NOM//obj//84 om//PP//mark//95 bl.a.//AB|AN//advmod//95 hur//HA//advmod//95 konsumenter//NN|UTR|PLU|IND|NOM//nsubj//95 och//KN//cc//91 hälso-//NN|UTR|-|-|SMS//conj//89 och//KN//cc//93 sjukvårdspersonal//NN|UTR|SIN|IND|NOM//conj//89 kan//VB|PRS|AKT//aux//95 rapportera//VB|INF|AKT//advcl//84 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//97 biverkningar//NN|UTR|PLU|IND|NOM//obj//95 av//PP//case//99 läkemedel//NN|NEU|PLU|IND|NOM//nmod//97 till//PP//case//101 Läkemedelsverket//NN|NEU|SIN|DEF|NOM//obl//95 .//MID//punct//11
3 Gällande rätt / Läkemedelslagen;Om//SN//mark//106 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//106 är//VB|PRS|AKT//cop//106 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advcl//11 att//IE//mark//108 genomföra//VB|INF|AKT//csubj//106 skyndsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 åtgärder//NN|UTR|PLU|IND|NOM//obj//108 på//PP//case//114 grund//NN|UTR|SIN|IND|NOM//fixed//111 av//PP//fixed//111 misstanke//NN|UTR|SIN|IND|NOM//obl//108 om//PP//case//116 säkerhetsrisker//NN|UTR|PLU|IND|NOM//nmod//114 med//PP//case//119 ett//DT|NEU|SIN|IND//det//119 humanläkemedel//NN|NEU|SIN|IND|NOM//obl//108 ,//MID//punct//123 ska//VB|PRS|AKT//aux//123 Läkemedelsverket//NN|NEU|SIN|DEF|NOM//nsubj//123 inleda//VB|INF|AKT//conj//11 det//DT|NEU|SIN|DEF//det//125 samrådsförfarande//NN|NEU|SIN|IND|NOM//obj//123 som//HP|-|-|-//nsubj:pass//127 avses//VB|PRS|SFO//acl:relcl//125 i//PP//case//129 artiklarna//NN|UTR|PLU|DEF|NOM//obl//127 107i//RG|NOM//obl//127 och//KN//cc//132 107j//RG|NOM//conj//11 i//PP//case//138 Europaparlamentets//NN|NEU|SIN|DEF|GEN//nmod:poss//138 och//KN//cc//136 rådets//NN|NEU|SIN|DEF|GEN//conj//134 direktiv//NN|NEU|PLU|IND|NOM//amod//138 2001/83//RG|NOM//obl//11 ///MID//cc//140 EG//PM|NOM//conj//138 ,//MID//punct//143 i//PP//case//143 lydelsen//NN|UTR|SIN|DEF|NOM//obl//11 enligt//PP//case//149 Europaparlamentets//NN|NEU|SIN|DEF|GEN//nmod:poss//149 och//KN//cc//147 rådets//NN|NEU|SIN|DEF|GEN//conj//145 direktiv//NN|NEU|SIN|IND|NOM//amod//149 2012/26//RG|NOM//nmod//143 ///MID//cc//151 EU//PM|NOM//nmod//149 ,//MID//punct//11 och//KN//cc//156 i//PP//case//156 artikel//NN|UTR|SIN|IND|NOM//nmod//156 107k//RG|NOM//conj//11 i//PP//case//162 Europaparlamentets//NN|NEU|SIN|DEF|GEN//nmod:poss//162 och//KN//cc//160 rådets//NN|NEU|SIN|DEF|GEN//conj//158 direktiv//NN|NEU|PLU|IND|NOM//amod//162 2001/83//RG|NOM//nmod//156 ///MID//cc//164 EU//PM|NOM//conj//162 .//MAD//punct//11
3 Gällande rätt / Läkemedelslagen;Av//PP//case//2 Läkemedelsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//2 föreskrifter//NN|UTR|PLU|IND|NOM//obl//11 (//PAD//punct//2 LVFS//PM|NOM//appos//2 2012:14//RG|NOM//punct//2 )//PAD//punct//2 om//PP//case//8 säkerhetsövervakning//NN|UTR|SIN|IND|NOM//obl//11 av//PP//case//10 humanläkemedel//NN|NEU|PLU|IND|NOM//nmod//8 framgår//VB|PRS|AKT//ROOT//11 bl.a.//AB|AN//advmod//11 att//SN//mark//24 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//24 som//HP|-|-|-//nsubj//16 bedriver//VB|PRS|AKT//acl:relcl//14 verksamhet//NN|UTR|SIN|IND|NOM//obj//16 inom//PP//case//19 hälso-//NN|UTR|-|-|SMS//obl//16 och//KN//cc//21 sjukvården//NN|UTR|SIN|DEF|NOM//conj//19 snarast//AB|SUV//advmod//16 ska//VB|PRS|AKT//aux//24 rapportera//VB|INF|AKT//ccomp//11 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//27 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//27 biverkningar//NN|UTR|PLU|IND|NOM//obj//24 av//PP//case//29 läkemedel//NN|NEU|PLU|IND|NOM//nmod//27 till//PP//case//31 Läkemedelsverket//NN|NEU|SIN|DEF|NOM//nmod//29 .//MAD//punct//11

3 Gällande rätt / Socialstyrelsens föreskrifter och allmänna råd (SOSFS 2011:9) om ledningssystem för systematiskt kvalitetsarbete;Vårdgivaren//NN|UTR|SIN|DEF|NOM//nsubj//2 ska//VB|PRS|AKT//aux//2 ansvara//VB|INF|AKT//ROOT//2 för//PP//mark//6 att//SN//mark//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 finns//VB|PRS|SFO//advcl//2 ett//DT|NEU|SIN|IND//det//8 ledningssystem//NN|NEU|SIN|IND|NOM//nsubj//6 för//PP//case//10 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//8 .//MAD//punct//2
3 Gällande rätt / Socialstyrelsens föreskrifter och allmänna råd (SOSFS 2011:9) om ledningssystem för systematiskt kvalitetsarbete;Ledningssystemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//14 ska//VB|PRS|AKT//aux//14 användas//VB|INF|SFO//parataxis//2 för//PP//mark//20 att//IE//mark//20 systematiskt//AB|POS//advmod//20 och//KN//cc//19 fortlöpande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//17 utveckla//VB|INF|AKT//advcl//14 och//KN//cc//22 säkra//VB|INF|AKT//conj//20 verksamhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//24 kvalitet//NN|UTR|SIN|IND|NOM//obj//20 .//MAD//punct//14
3 Gällande rätt / Socialstyrelsens föreskrifter och allmänna råd (SOSFS 2011:9) om ledningssystem för systematiskt kvalitetsarbete;Av//PP//case//27 föreskrifterna//NN|UTR|PLU|DEF|NOM//obl//31 och//KN//cc//30 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 råden//NN|NEU|PLU|IND|NOM//conj//27 framgår//VB|PRS|AKT//conj//14 vidare//AB|KOM//compound:prt//31 att//SN//mark//40 vårdgivaren//NN|UTR|SIN|DEF|NOM//nsubj//40 med//PP//case//36 stöd//NN|NEU|SIN|IND|NOM//nmod//34 av//PP//case//38 ledningssystemet//NN|NEU|SIN|DEF|NOM//nmod//36 ska//VB|PRS|AKT//aux//40 planera//VB|INF|AKT//advcl//31 ,//MID//punct//42 leda//VB|INF|AKT//conj//40 ,//MID//punct//44 kontrollera//VB|INF|AKT//conj//40 ,//MID//punct//46 följa//VB|INF|AKT//conj//40 upp//PL//compound:prt//46 ,//MID//punct//49 utvärdera//VB|INF|AKT//conj//40 och//KN//cc//51 förbättra//VB|INF|AKT//conj//40 verksamheten//NN|UTR|SIN|DEF|NOM//obj//40 .//MAD//punct//14
