Nytt pensionssystem för den statsunderstödda scenkonsten;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Scenkonstpensionsutredningen//PM|NOM//nmod//0
Till statsrådet Mats Odell;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 uppdrag//NN|NEU|SIN|IND|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 därmed//AB//advmod//4 slutfört//PC|PRF|NEU|SIN|IND|NOM//ROOT//4 .//MAD//punct//4
Till statsrådet Mats Odell;Stockholm//PM|NOM//ROOT//0 i//PP//case//2 maj//NN|UTR|SIN|IND|NOM//obl//0 2009//RG|NOM//nummod//2
Till statsrådet Mats Odell;Staffan//PM|NOM//ROOT//0 Ekebrand//PM|NOM//flat//0 /Ronnie//PM|NOM//nmod//3 Hedin//PM|NOM//conj//0 person//NN|UTR|SIN|IND|NOM//conj//0 och//KN//cc//6 pensionsålder//NN|UTR|SIN|IND|NOM//conj//4 i//PP//case//8 kronor//NN|UTR|PLU|IND|NOM//nmod//6 per//PP//case//10 månad//NN|UTR|SIN|IND|NOM//nmod//8 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 år//NN|NEU|PLU|IND|NOM//conj//0 ...//MID//punct//0 230//RG|NOM//nummod//15 14.1//RG|NOM//nmod//16 Förslag//NN|NEU|PLU|IND|NOM//appos//0 till//PP//case//18 förordning//NN|UTR|SIN|IND|NOM//nmod//16 om//PP//case//20 ändring//NN|UTR|SIN|IND|NOM//nmod//16 i//PP//case//22 förordningen//NN|UTR|SIN|DEF|NOM//nmod//20 (//PAD//punct//16 2003:56//RG|NOM//appos//16 )//PAD//punct//16 om//PP//case//27 tjänstepension//NN|UTR|SIN|IND|NOM//nmod//0 och//KN//cc//29 tjänstegrupplivförsäkring//NN|UTR|SIN|IND|NOM//conj//27 för//PP//case//32 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 arbetstagare//NN|UTR|PLU|IND|NOM//nmod//27 med//PP//case//35 14.4//RG|NOM//nummod//35 Förslag//NN|NEU|PLU|IND|NOM//nmod//32 till//PP//case//37 förordning//NN|UTR|SIN|IND|NOM//nmod//35 om//PP//case//39 ändring//NN|UTR|SIN|IND|NOM//nmod//37 i//PP//case//41 förordningen//NN|UTR|SIN|DEF|NOM//nmod//39 (//PAD//punct//27 2003:56//RG|NOM//conj//27 )//PAD//punct//27 om//PP//case//46 tjänstepension//NN|UTR|SIN|IND|NOM//conj//27 och//KN//cc//48 tjänstegrupplivförsäkring//NN|UTR|SIN|IND|NOM//conj//46 för//PP//case//51 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 arbetstagare//NN|UTR|PLU|IND|NOM//nmod//46 med//PP//case//54 14.5//RG|NOM//nummod//54 Förslag//NN|NEU|PLU|IND|NOM//nmod//27 till//PP//case//56 förordning//NN|UTR|SIN|IND|NOM//nmod//54 om//PP//case//58 ändring//NN|UTR|SIN|IND|NOM//nmod//54 i//PP//case//60 förordningen//NN|UTR|SIN|DEF|NOM//nmod//58 (//PAD//punct//62 2009:000//RG|NOM//appos//60 )//PAD//punct//62 om//PP//case//65 omställningsförmåner//NN|UTR|PLU|IND|NOM//obl//0 för//PP//case//68 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 dansare//NN|UTR|PLU|IND|NOM//nmod//65


Ordförklaringar;PA//PM|NOM//ROOT//0 03//RG|NOM//nummod//0 och//KN//cc//4 PISA-förordningen//NN|UTR|SIN|DEF|NOM//obl//4 finns//VB|PRS|SFO//conj//0 regler//NN|UTR|PLU|IND|NOM//nsubj//4 för//PP//case//7 fribrev//NN|NEU|SIN|IND|NOM//obl//4 .//MAD//punct//0
Ordförklaringar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 är//VB|PRS|AKT//cop//2 SPV//PM|NOM//ROOT//2 som//HP|-|-|-//nsubj//4 beslutar//VB|PRS|AKT//acl:cleft//2 om//PP//case//8 de//DT|UTR/NEU|PLU|DEF//det//8 försäkringstekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 riktlinjer//NN|UTR|PLU|IND|NOM//obl//4 som//HP|-|-|-//nsubj//10 gäller//VB|PRS|AKT//acl:relcl//8 för//PP//case//13 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//13 avtalsförsäkringar//NN|UTR|PLU|IND|NOM//obl//10 .//MAD//punct//2


"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning;";Härigenom//AB//advmod//1 föreskrivs//VB|PRS|SFO//ROOT//1 att//SN//mark//21 bilaga//NN|UTR|SIN|IND|NOM//nmod//4 A//NN|NEU|SIN|IND|NOM//nsubj//21 till//PP//case//6 förordningen//NN|UTR|SIN|DEF|NOM//obl//4 (//PAD//punct//4 2003:56//RG|NOM//appos//4 )//PAD//punct//4 om//PP//case//11 tjänstepension//NN|UTR|SIN|IND|NOM//obl//21 och//KN//cc//13 tjänstgrupplivförsäkring//NN|UTR|SIN|IND|NOM//conj//11 för//PP//case//16 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 arbetstagare//NN|UTR|PLU|IND|NOM//nmod//13 med//PP//case//19 icke-statlig//JJ|POS|UTR|SIN|IND|NOM//amod//19 anställning//NN|UTR|SIN|IND|NOM//nmod//16 ska//VB|PRS|AKT//aux//21 ha//VB|INF|AKT//dep//1 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 lydelse//NN|UTR|SIN|IND|NOM//obj//21 .//MAD//punct//1
"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning;";Nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 lydelse//NN|UTR|SIN|IND|NOM//ROOT//1
"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning;";Bilaga//NN|UTR|SIN|IND|NOM//nmod//1 A//NN|NEU|SIN|IND|NOM//ROOT//1

"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning; / Förteckning över icke-statliga anställningar och vissa särskilda bestämmelser i anslutning till dessa";–//RG|NOM//ROOT//0 –//RG|NOM//punct//0 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//36
"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning; / Förteckning över icke-statliga anställningar och vissa särskilda bestämmelser i anslutning till dessa";Teater-//NN|UTR|-|-|SMS//ROOT//0 ,//MID//punct//2 dans-//NN|UTR|-|-|SMS//conj//0 och//KN//cc//4 musikinstitutioner//NN|UTR|PLU|IND|NOM//conj//0
"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning; / Förteckning över icke-statliga anställningar och vissa särskilda bestämmelser i anslutning till dessa";Arbetstagare//NN|UTR|PLU|IND|NOM//ROOT//0 vid//PP//case//0 ://MAD//punct//0
"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning; / Förteckning över icke-statliga anställningar och vissa särskilda bestämmelser i anslutning till dessa";AB//PM|NOM//nmod//2 Helsingborgs//PM|GEN//nmod//2 Stadsteater//NN|UTR|SIN|IND|NOM//ROOT//2 ,//MID//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2 –//RG|NOM//punct//2
"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning; / Förteckning över icke-statliga anställningar och vissa särskilda bestämmelser i anslutning till dessa";Västsvenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 Teater//NN|UTR|SIN|IND|NOM//ROOT//1 och//KN//cc//3 Dans//PM|NOM//conj//1 AB//PM|NOM//nmod//3 och//KN//cc//1
"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning; / Förteckning över icke-statliga anställningar och vissa särskilda bestämmelser i anslutning till dessa";Särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//1 bestämmelser//NN|UTR|PLU|IND|NOM//obl//6 1//RG|NOM//nummod//1 )//PAD//punct//1 Huvudmannen//NN|UTR|SIN|DEF|NOM//nsubj//6 får//VB|PRS|AKT//aux//6 besluta//VB|INF|AKT//ROOT//6 att//SN//mark//12 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 arbetstagare//NN|UTR|PLU|IND|NOM//nsubj//12 inte//AB//advmod//12 skall//VB|PRS|AKT//aux//12 ha//VB|INF|AKT//ccomp//6 pensionsrätt//NN|UTR|SIN|IND|NOM//obj//12 enligt//PP//case//15 förordningen//NN|UTR|SIN|DEF|NOM//obl//12 .//MAD//punct//6
"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning; / Förteckning över icke-statliga anställningar och vissa särskilda bestämmelser i anslutning till dessa";Om//SN//mark//19 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//19 beslutas//VB|PRS|SFO//advcl//21 ,//MID//punct//21 anses//VB|PRS|SFO//parataxis//6 arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj:pass//21 ha//VB|INF|AKT//xcomp//21 en//DT|UTR|SIN|IND//det//25 anställning//NN|UTR|SIN|IND|NOM//obj//23 som//HP|-|-|-//nsubj:pass//28 inte//AB//advmod//28 avses//VB|PRS|SFO//acl:relcl//25 i//PP//case//31 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 tjänstepensionsbestämmelser//NN|UTR|PLU|IND|NOM//obl//28 .//MID//punct//6
"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning; / Förteckning över icke-statliga anställningar och vissa särskilda bestämmelser i anslutning till dessa";Ett//DT|NEU|SIN|IND//det//35 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//35 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//37 skall//VB|PRS|AKT//aux//37 sändas//VB|INF|SFO//parataxis//6 till//PP//case//40 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//40 pensionsverk//NN|NEU|SIN|IND|NOM//obl//37 .//MAD//punct//6
"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning; / Förteckning över icke-statliga anställningar och vissa särskilda bestämmelser i anslutning till dessa";2//RG|NOM//nummod//6 )//PAD//punct//42 Förordningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//45 tillämpas//VB|PRS|SFO//parataxis//6 på//PP//case//47 anställning//NN|UTR|SIN|IND|NOM//obl//45 hos//PP//case//50 en//DT|UTR|SIN|IND//det//50 institution//NN|UTR|SIN|IND|NOM//nmod//47 för//PP//mark//55 vilken//HP|UTR|SIN|IND//det//54 Nordiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 ministerrådet//NN|NEU|SIN|DEF|NOM//nsubj//55 beslutat//VB|SUP|AKT//advcl//45 om//PP//case//57 tillämpning//NN|UTR|SIN|IND|NOM//obl//55 av//PP//case//59 överenskommelsen//NN|UTR|SIN|DEF|NOM//nmod//57 den//DT|UTR|SIN|DEF//det//62 9//RO|NOM//nummod//62 december//NN|UTR|SIN|IND|NOM//obl//55 1988//RG|NOM//nummod//62 mellan//PP//case//65 Danmark//PM|NOM//nmod//62 ,//MID//punct//67 Finland//PM|NOM//conj//65 ,//MID//punct//69 Island//PM|NOM//conj//65 ,//MID//punct//71 Norge//PM|NOM//conj//65 och//KN//cc//73 Sverige//PM|NOM//conj//65 om//PP//case//77 de//DT|UTR/NEU|PLU|DEF//det//76 anställdas//PC|PRF|UTR/NEU|PLU|IND/DEF|GEN//amod//77 rättsställning//NN|UTR|SIN|IND|NOM//obl//55 vid//PP//case//80 nordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 institutioner//NN|UTR|PLU|IND|NOM//nmod//77 .//MAD//punct//6
"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning; / Förteckning över icke-statliga anställningar och vissa särskilda bestämmelser i anslutning till dessa";När//HA//mark//84 rättsställningsavtalet//NN|NEU|SIN|DEF|NOM//nsubj:pass//84 tillämpas//VB|PRS|SFO//advcl//92 på//PP//case//87 en//DT|UTR|SIN|IND//det//87 institution//NN|UTR|SIN|IND|NOM//obl//84 skall//VB|PRS|AKT//aux//92 de//DT|UTR/NEU|PLU|DEF//det//90 anställda//NN|UTR|PLU|IND|NOM//nsubj//92 även//AB//advmod//92 omfattas//VB|PRS|SFO//parataxis//6 av//PP//case//94 föreskrifterna//NN|UTR|PLU|DEF|NOM//obl:agent//92 i//PP//case//97 tredje//RO|NOM//amod//97 kapitlet//NN|NEU|SIN|DEF|NOM//nmod//98 PA//PM|NOM//nmod//94 03//RG|NOM//nummod//98 .//MAD//punct//92
"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning; / Förteckning över icke-statliga anställningar och vissa särskilda bestämmelser i anslutning till dessa";4//RG|NOM//nummod//105 )//PAD//punct//101 Högst//AB|SUV//advmod//104 fem//RG|NOM//nummod//105 år//NN|NEU|PLU|IND|NOM//obl//121 av//PP//case//108 konstnärlig//JJ|POS|UTR|SIN|IND|NOM//amod//108 anställning//NN|UTR|SIN|IND|NOM//nmod//105 vid//PP//case//113 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//113 eller//KN//cc//112 ickestatsunderstödd//JJ|POS|UTR|SIN|IND|NOM//conj//110 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//115  //_SP////113 teater-//NN|UTR|-|-|SMS//conj//105 ,//MID//punct//117 dans-//NN|UTR|-|-|SMS//conj//115 eller//KN//cc//119 musikinstitution//NN|UTR|SIN|IND|NOM//conj//115 får//VB|PRS|AKT//aux//121 tillgodoräknas//VB|INF|SFO//parataxis//6 arbetstagaren//NN|UTR|SIN|DEF|NOM//obj//121 som//KN//mark//125 pensionsgrundande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//125 tjänstetid//NN|UTR|SIN|IND|NOM//obl//121 mot//PP//case//127 engångspremie//NN|UTR|SIN|IND|NOM//nmod//125 ,//MID//punct//121 om//SN//mark//131 huvudmannen//NN|UTR|SIN|DEF|NOM//nsubj//131 anser//VB|PRS|AKT//advcl//121 att//SN//mark//134 anställningen//NN|UTR|SIN|DEF|NOM//nsubj//134 är//VB|PRS|AKT//ccomp//131 av//PP//case//137 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//137 betydelse//NN|UTR|SIN|IND|NOM//obl//134 för//PP//case//140 sin//PS|UTR|SIN|DEF//nmod:poss//140 verksamhet//NN|UTR|SIN|IND|NOM//nmod//137 .//MAD//punct//121
"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning; / Förteckning över icke-statliga anställningar och vissa särskilda bestämmelser i anslutning till dessa";5//RG|NOM//nummod//121 )//PAD//punct//121 För//PP//case//145 chef//NN|UTR|SIN|IND|NOM//obl//121 för//PP//case//148  //_SP////146 teater-//NN|UTR|-|-|SMS//nmod//145 ,//MID//punct//150 dans-//NN|UTR|-|-|SMS//conj//148 eller//KN//cc//152 musikinstitution//NN|UTR|SIN|IND|NOM//conj//148 (//PAD//punct//154 teaterchef//NN|UTR|SIN|IND|NOM//appos//148 )//PAD//punct//154 gäller//VB|PRS|AKT//conj//6 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//156 .//MAD//punct//156
"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning; / Förteckning över icke-statliga anställningar och vissa särskilda bestämmelser i anslutning till dessa";Rätt//NN|UTR|SIN|IND|NOM//obj//156 till//PP//case//161 avgångsförmån//NN|NEU|SIN|IND|NOM//nmod//159 vid//PP//case//163 avgång//NN|UTR|SIN|IND|NOM//nmod//159 före//PP//case//165 pensionsåldern//NN|UTR|SIN|DEF|NOM//nmod//163 kan//VB|PRS|AKT//aux//167 beviljas//VB|INF|SFO//parataxis//6 teaterchef//NN|UTR|SIN|IND|NOM//obj//167 som//HP|-|-|-//mark//172 av//PP//case//172 annan//JJ|POS|UTR|SIN|IND|NOM//amod//172 anledning//NN|UTR|SIN|IND|NOM//obl//167 än//KN//mark//177 på//PP//case//176 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//176 begäran//NN|UTR|SIN|IND|NOM//obl//177 avgår//VB|PRS|AKT//acl//172 från//PP//case//180 sin//PS|UTR|SIN|DEF//nmod:poss//180 anställning//NN|UTR|SIN|IND|NOM//obl//177 före//PP//case//182 pensionsåldern//NN|UTR|SIN|DEF|NOM//nmod//180 .//MAD//punct//6
"1 Förslag till förordning om ändring i förordningen (2003:56) om tjänstepension och tjänstgrupplivförsäkring för vissa arbetstagare med icke-statlig anställning; / Förteckning över icke-statliga anställningar och vissa särskilda bestämmelser i anslutning till dessa";Huvudmannen//NN|UTR|SIN|DEF|NOM//nsubj//185 beslutar//VB|PRS|AKT//parataxis//6 om//PP//case//187 rätt//NN|UTR|SIN|IND|NOM//obl//185 till//PP//case//190 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//190 förmån//NN|UTR|SIN|IND|NOM//nmod//187 och//KN//cc//192 betalar//VB|PRS|AKT//conj//185 kostnaderna//NN|UTR|PLU|DEF|NOM//obj//192 för//PP//case//195 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//193 .//MAD//punct//6
