ANDERS WIJKMAN  ,  EU-parlamentariker, samtalsledare ;CARL//PM|NOM//nmod//1 FOLKE//PM|NOM//ROOT//1  //_SP////1 ,//MID//punct//5  //_SP////3 professor//NN|UTR|SIN|IND|NOM//conj//1 i//PP//case//7 naturresurshushållning//NN|UTR|SIN|IND|NOM//nmod//5 vid//PP//case//10 Stockholms//PM|GEN//nmod:poss//10 universitet//NN|NEU|SIN|IND|NOM//nmod//5
Icke hållbara livsstilar;Riokonferensen//NN|UTR|SIN|DEF|NOM//nsubj//24 1992//RG|NOM//nummod//22 handlade//VB|PRT|AKT//parataxis//7 mycket//AB|POS//advmod//24 om//PP//case//28 denna//DT|UTR|SIN|DEF//det//28 problematik//NN|UTR|SIN|IND|NOM//obl//24 .//MID//punct//24
Icke hållbara livsstilar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//31 konstaterades//VB|PRT|SFO//parataxis//24 att//SN//mark//44 den//DT|UTR|SIN|DEF//det//34 livsstil//NN|UTR|SIN|IND|NOM//nsubj//44 och//KN//cc//37 de//DT|UTR/NEU|PLU|DEF//det//37 konsumtionsmönster//NN|UTR|PLU|IND|NOM//conj//34 som//HP|-|-|-//nsubj:pass//39 utvecklats//VB|SUP|SFO//acl:relcl//37 i//PP//case//43 de//DT|UTR/NEU|PLU|DEF//det//43 rika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 länderna//NN|NEU|PLU|DEF|NOM//obl//39 leder//VB|PRS|AKT//ccomp//31 till//PP//case//49 alltför//AB//advmod//47 stor//JJ|POS|UTR|SIN|IND|NOM//amod//49 negativ//JJ|POS|UTR|SIN|IND|NOM//amod//49 påverkan//NN|UTR|SIN|IND|NOM//obl//44 på//PP//case//51 miljö//NN|UTR|SIN|IND|NOM//nmod//49 och//KN//cc//53 klimat//NN|NEU|SIN|IND|NOM//conj//51 .//MID//punct//31
Icke hållbara livsstilar;Ändå//AB//advmod//60 är//VB|PRS|AKT//cop//60 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//60 just//AB//advmod//60 dessa//DT|UTR/NEU|PLU|DEF//det//60 system//NN|NEU|PLU|IND|NOM//parataxis//31 som//HP|-|-|-//nsubj:pass//66 nu//AB//advmod//66 i//PP//case//65 snabb//JJ|POS|UTR|SIN|IND|NOM//amod//65 takt//NN|UTR|SIN|IND|NOM//obl//66 överförs//VB|PRS|SFO//acl:relcl//60 till//PP//case//70 de//DT|UTR/NEU|PLU|DEF//det//70 fattiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 länderna//NN|NEU|PLU|DEF|NOM//obl//66 .//MAD//punct//60
Icke hållbara livsstilar;Olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 forskarrapporter//NN|UTR|PLU|IND|NOM//nsubj//75 har//VB|PRS|AKT//aux//75 visat//VB|SUP|AKT//acl:relcl//60 att//SN//mark//81 jordens//NN|UTR|SIN|DEF|GEN//nmod:poss//78 ekosystem//NN|NEU|PLU|IND|NOM//nsubj//81 långsiktigt//AB|POS//advmod//81 inte//AB//advmod//81 klarar//VB|PRS|AKT//ccomp//75 av//PL//mark//84 att//IE//mark//84 försörja//VB|INF|AKT//xcomp//81 mer//AB|KOM//advmod//87 än//KN//fixed//85 ungefär//AB//advmod//91 en//DT|UTR|SIN|IND//det//90 halv//JJ|POS|UTR|SIN|IND|NOM//fixed//88 miljard//NN|UTR|SIN|IND|NOM//nmod//91 människor//NN|UTR|PLU|IND|NOM//obj//84 på//PP//case//96 amerikanens//NN|UTR|SIN|DEF|GEN//nmod:poss//96 eller//KN//cc//95 västeuropéns//NN|UTR|SIN|DEF|GEN//conj//93 nivå//NN|UTR|SIN|IND|NOM//obl//84 .//MAD//punct//24
Icke hållbara livsstilar;I//PP//case//3 1998//RG|NOM//nummod//2 års//NN|NEU|SIN|IND|GEN//nmod:poss//3 upplaga//NN|UTR|SIN|IND|NOM//obl//11 av//PP//case//6 ”//PM|NOM//nmod//6 State//PM|NOM//nmod//3 of//PM|NOM//case//9 the//PM|NOM//det//9 World//PM|NOM//nmod//6 ”//PM|NOM//punct//3 spekulerar//VB|PRS|AKT//ROOT//11 Lester//PM|NOM//nsubj//11 Brown//PM|NOM//flat//12 kring//PP//case//15 frågan//NN|UTR|SIN|DEF|NOM//obl//11 om//PP//mark//20 vad//HP|NEU|SIN|IND//dislocated//20 konsekvenserna//NN|UTR|PLU|DEF|NOM//nsubj//20 skulle//VB|PRT|AKT//aux//20 vara//VB|INF|AKT//acl//15 om//PP//case//23 Kinas//PM|GEN//nmod:poss//23 befolkning//NN|UTR|SIN|IND|NOM//obl//20 –//RG|NOM//punct//23 i//PP//advmod//31 dag//NN|UTR|SIN|IND|NOM//fixed//25 drygt//AB|POS//advmod//28 1//RG|NOM//nummod//30 200//RG|NOM//nummod//30 miljoner//NN|UTR|PLU|IND|NOM//nmod//31 människor//NN|UTR|PLU|IND|NOM//appos//23 –//RG|NOM//punct//34 skulle//VB|PRT|AKT//aux//34 anamma//VB|INF|AKT//parataxis//11 samma//DT|UTR/NEU|SIN/PLU|IND//det//36 konsumtionsvanor//NN|UTR|PLU|IND|NOM//obj//34 som//HA//mark//38 befolkningen//NN|UTR|SIN|DEF|NOM//acl//36 i//PP//case//40 OECD-området//NN|NEU|SIN|DEF|NOM//nmod//38 .//MID//punct//11
Icke hållbara livsstilar;Han//PN|UTR|SIN|DEF|SUB//nsubj//43 nämner//VB|PRS|AKT//parataxis//11 två//RG|NOM//nummod//45 exempel//NN|NEU|PLU|IND|NOM//obj//43 ://MAD//punct//43
Icke hållbara livsstilar;•//NN|UTR|SIN|IND|NOM//advmod//7 Om//SN//mark//7 bilanvändningen//NN|UTR|SIN|DEF|NOM//nsubj//7 per//PP//case//4 capita//UO//nmod//2 vore//VB|KON|PRT|AKT//cop//7 lika//AB//advmod//7 stor//JJ|POS|UTR|SIN|IND|NOM//advcl//13 som//KN//case//10 i//PP//case//10 USA//PM|NOM//obl//7 skulle//VB|PRT|AKT//aux//13 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//13 behövas//VB|INF|SFO//ROOT//13 ca//AB|AN//advmod//15 80//RG|NOM//nummod//16 miljoner//NN|UTR|PLU|IND|NOM//nmod//17 fat//NN|NEU|PLU|IND|NOM//amod//18 olja//NN|UTR|SIN|IND|NOM//nsubj:pass//13 per//PP//case//20 dag//NN|UTR|SIN|IND|NOM//obl//13 enbart//AB//advmod//13 för//PP//mark//24 att//IE//mark//24 försörja//VB|INF|AKT//advcl//13 den//DT|UTR|SIN|DEF//det//27 kinesiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 bilparken//NN|UTR|SIN|DEF|NOM//obj//24 .//MAD//punct//13
Icke hållbara livsstilar;Hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//30 världskonsumtionen//NN|UTR|SIN|DEF|NOM//nsubj//37 är//VB|PRS|AKT//cop//37 i//PP//advmod//37 dag//NN|UTR|SIN|IND|NOM//fixed//32 drygt//AB|POS//advmod//35 60//RG|NOM//nummod//36 miljoner//NN|UTR|PLU|IND|NOM//nmod//37 fat//NN|NEU|PLU|IND|NOM//parataxis//13 per//PP//case//39 dag//NN|UTR|SIN|IND|NOM//nmod//37 .//MAD//punct//13
Icke hållbara livsstilar;•//NN|UTR|SIN|IND|NOM//mark//14 Om//PP//mark//5 percapitakonsumtionen//NN|UTR|SIN|DEF|NOM//nsubj//5 av//PP//case//4 biff//NN|UTR|SIN|IND|NOM//nmod//2 blev//VB|PRT|AKT//advcl//14 lika//AB//advmod//7 stor//JJ|POS|UTR|SIN|IND|NOM//xcomp//5 som//KN//case//10 i//PP//case//10 USA//PM|NOM//nmod//7 skulle//VB|PRT|AKT//aux//14 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//14 årligen//AB//advmod//14 krävas//VB|INF|SFO//ROOT//14 ytterligare//AB|KOM//advmod//16 360//RG|NOM//nummod//17 miljoner//NN|UTR|PLU|IND|NOM//nmod//18 ton//NN|NEU|PLU|IND|NOM//nmod//19 spannmål//NN|UTR|SIN|IND|NOM//obj//14 för//PP//mark//22 att//IE//mark//22 föda//VB|INF|AKT//advcl//14 upp//PL//compound:prt//22 biffdjuren//NN|UTR|SIN|DEF|NOM//obj//22 .//MAD//punct//14
Icke hållbara livsstilar;Hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 världshandeln//NN|UTR|SIN|DEF|NOM//nsubj//30 med//PP//case//29 spannmål//NN|UTR|SIN|IND|NOM//nmod//27 uppgår//VB|PRS|AKT//parataxis//14 till//PP//case//35 ca//AB|AN//advmod//33 200//RG|NOM//nummod//34 miljoner//NN|UTR|PLU|IND|NOM//nmod//35 ton//NN|NEU|PLU|IND|NOM//obl//30 årligen//AB//advmod//30 .//MAD//punct//14
Icke hållbara livsstilar;Dessa//DT|UTR/NEU|PLU|DEF//det//1 exempel//NN|NEU|PLU|IND|NOM//nsubj:pass//2 avfärdas//VB|PRS|SFO//ROOT//2 av//PP//case//4 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl:agent//2 som//KN//mark//7 helt//AB|POS//advmod//7 orealistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//4 ,//MID//punct//9 säger//VB|PRS|AKT//parataxis//2 Anders//PM|NOM//nmod//11 Wijkman//PM|NOM//nsubj//9 .//MAD//punct//9
Icke hållbara livsstilar;Varför//HA//advmod//16 skulle//VB|PRT|AKT//aux//16 kinesen//NN|UTR|SIN|DEF|NOM//nsubj//16 börja//VB|INF|AKT//conj//2 göra//VB|INF|AKT//xcomp//16 som//KN//case//19 amerikanen//NN|UTR|SIN|DEF|NOM//obl//17 ?//MID//punct//16
Icke hållbara livsstilar;Riktigt//AB|POS//parataxis//16 .//MAD//punct//21
Icke hållbara livsstilar;Prognoser//NN|UTR|PLU|IND|NOM//nsubj//27 av//PP//case//26 detta//DT|NEU|SIN|DEF//det//26 slag//NN|NEU|SIN|IND|NOM//nmod//23 slår//VB|PRS|AKT//parataxis//16 aldrig//AB//advmod//27 in//PL//compound:prt//27 ,//MID//punct//27 men//KN//cc//35 räkneoperationen//NN|UTR|SIN|DEF|NOM//nsubj//35 är//VB|PRS|AKT//cop//35 ändå//AB//advmod//35 viktig//JJ|POS|UTR|SIN|IND|NOM//conj//27 .//MAD//punct//27
Icke hållbara livsstilar;Vi//PN|UTR|PLU|DEF|SUB//nsubj//38 vet//VB|PRS|AKT//parataxis//27 att//SN//mark//43 den//DT|UTR|SIN|DEF//det//42 västerländska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//42 livsstilen//NN|UTR|SIN|DEF|NOM//nsubj//43 framstår//VB|PRS|AKT//ccomp//38 som//KN//case//46 ett//DT|NEU|SIN|IND//det//46 mål//NN|NEU|SIN|IND|NOM//xcomp//43 för//PP//case//50 en//DT|UTR|SIN|IND//det//50 bred//JJ|POS|UTR|SIN|IND|NOM//amod//50 majoritet//NN|UTR|SIN|IND|NOM//nmod//46 av//PP//case//53 u-ländernas//NN|NEU|PLU|DEF|GEN//nmod:poss//53 invånare//NN|UTR|PLU|IND|NOM//nmod//50 .//MAD//punct//38
Icke hållbara livsstilar;Vi//PN|UTR|PLU|DEF|SUB//nsubj//56 vet//VB|PRS|AKT//parataxis//38 också//AB//advmod//56 att//SN//mark//60 företagsamheten//NN|UTR|SIN|DEF|NOM//nsubj//60 gör//VB|PRS|AKT//ccomp//56 sitt//PS|NEU|SIN|DEF//nmod:poss//62 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//obj//60 för//PP//mark//65 att//IE//mark//65 öppna//VB|INF|AKT//advcl//60 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 marknader//NN|UTR|PLU|IND|NOM//obj//65 i//PP//case//69 u-länderna//NN|NEU|PLU|DEF|NOM//obl//65 .//MAD//punct//56
Icke hållbara livsstilar;Om//SN//mark//4 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//2 bilvanor//NN|UTR|PLU|IND|NOM//nsubj//4 inte//AB//advmod//4 håller//VB|PRS|AKT//ROOT//4 för//PP//compound:prt//4 att//SN//mark//8 kineserna//NN|UTR|PLU|DEF|NOM//nsubj//8 börjar//VB|PRS|AKT//ccomp//4 göra//VB|INF|AKT//xcomp//8 likadant//AB//advmod//9 ,//MID//punct//8 då//AB//advmod//16 är//VB|PRS|AKT//cop//16 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//16 något//DT|NEU|SIN|IND//det//16 fel//NN|NEU|SIN|IND|NOM//appos//8 på//PP//case//18 bilvanorna//NN|UTR|PLU|DEF|NOM//nmod//16 ,//MID//punct//16 inte//AB//advmod//22 på//PP//case//22 kineserna//NN|UTR|PLU|DEF|NOM//conj//16 .//MAD//punct//4
Icke hållbara livsstilar;Vi//PN|UTR|PLU|DEF|SUB//nsubj//27 kan//VB|PRS|AKT//aux//27 inte//AB//advmod//27 säga//VB|INF|AKT//parataxis//4 till//PP//case//30 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 delar//NN|UTR|PLU|IND|NOM//obl//27 av//PP//case//33 världens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 befolkning//NN|UTR|SIN|IND|NOM//nmod//30 ”//RG|NOM//punct//27 så//AB//advmod//40 här//AB//advmod//40 kan//VB|PRS|AKT//aux//40 inte//AB//advmod//40 ni//PN|UTR|PLU|DEF|SUB//nsubj//40 göra//VB|INF|AKT//advcl//27 ,//MID//punct//43 bara//AB//advmod//43 vi//PN|UTR|PLU|DEF|SUB//obl//27 !//MAD//punct//27 ”//RG|NOM//punct//27
Icke hållbara livsstilar;Grundtanken//NN|UTR|SIN|DEF|NOM//nsubj//6 i//PP//case//2 Agenda//PM|NOM//nmod//0 21//RG|NOM//nummod//2 var//VB|PRT|AKT//cop//6 att//IE//mark//6 se//VB|INF|AKT//ROOT//6 till//PL//compound:prt//6 att//IE//mark//13 miljömässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 och//KN//cc//11 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//9 hänsyn//NN|UTR|PLU|IND|NOM//nmod:poss//13 ﬁck//VB|PRT|AKT//obl//6 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 utrymme//NN|NEU|SIN|IND|NOM//obj//13 i//PP//case//19 de//DT|UTR/NEU|PLU|DEF//det//19 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 modellerna//NN|UTR|PLU|DEF|NOM//nmod//15 .//MAD//punct//6
Icke hållbara livsstilar;Tillväxt//NN|UTR|SIN|IND|NOM//nsubj:pass//22 behövs//VB|PRS|SFO//parataxis//6 ,//MID//punct//22 framför//PP//case//25 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//22 i//PP//case//29 de//DT|UTR/NEU|PLU|DEF//det//29 fattiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 länderna//NN|NEU|PLU|DEF|NOM//nmod//25 .//MAD//punct//6
Icke hållbara livsstilar;Men//KN//cc//37 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//37 måste//VB|PRS|AKT//aux//37 vara//VB|INF|AKT//cop//37 en//DT|UTR|SIN|IND//det//37 annan//JJ|POS|UTR|SIN|IND|NOM//amod//37 typ//NN|UTR|SIN|IND|NOM//conj//6 av//PP//case//39 tillväxt//NN|UTR|SIN|IND|NOM//nmod//37 .//MAD//punct//37
Icke hållbara livsstilar;En//DT|UTR|SIN|IND//det//43 enkel//JJ|POS|UTR|SIN|IND|NOM//amod//43 ekvation//NN|UTR|SIN|IND|NOM//nsubj//45 kan//VB|PRS|AKT//aux//45 beskriva//VB|INF|AKT//parataxis//37 människans//NN|UTR|SIN|DEF|GEN//nmod:poss//47 påverkan//NN|UTR|SIN|IND|NOM//obj//45 på//PP//case//49 miljön//NN|UTR|SIN|DEF|NOM//nmod//47 ://MAD//punct//6
Icke hållbara livsstilar;Miljöpåverkan//NN|UTR|SIN|IND|NOM//ROOT//0 =//MID//punct//0 befolkningens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 storlek//NN|UTR|SIN|IND|NOM//conj//0 x//RG|NOM//punct//3 konsumtionsvanorna//NN|UTR|PLU|DEF|NOM//conj//0 x//RG|NOM//punct//0 valet//NN|NEU|SIN|DEF|NOM//conj//0 av//PP//case//9 teknologi//NN|UTR|SIN|IND|NOM//nmod//7 .//MAD//punct//0
Icke hållbara livsstilar;Befolkningsutvecklingen//NN|UTR|SIN|DEF|NOM//obj//4 kan//VB|PRS|AKT//aux//4 vi//PN|UTR|PLU|DEF|SUB//nsubj//4 inte//AB//advmod//4 göra//VB|INF|AKT//ROOT//4 så//AB//advmod//6 mycket//AB|POS//advmod//4 åt//PL//compound:prt//4 ,//MID//punct//4 i//PP//advmod//4 vart//DT|NEU|SIN|IND//fixed//9 fall//NN|NEU|SIN|IND|NOM//fixed//10 inte//AB//fixed//9 på//PP//case//15 kort//JJ|POS|UTR|SIN|IND|NOM//amod//15 sikt//NN|UTR|SIN|IND|NOM//obl//4 .//MAD//punct//4
Icke hållbara livsstilar;Vi//PN|UTR|PLU|DEF|SUB//nsubj//19 får//VB|PRS|AKT//aux//19 utgå//VB|INF|AKT//parataxis//4 ifrån//PP//mark//23 att//SN//mark//23 befolkningen//NN|UTR|SIN|DEF|NOM//nsubj//23 fortsätter//VB|PRS|AKT//advcl//19 att//IE//mark//25 öka//VB|INF|AKT//xcomp//23 ,//MID//punct//28 framför//PP//case//28 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//25 som//KN//case//31 en//DT|UTR|SIN|IND//det//31 konsekvens//NN|UTR|SIN|IND|NOM//acl//28 av//PP//case//33 fattigdomen//NN|UTR|SIN|DEF|NOM//nmod//31 och//KN//cc//41 att//SN//mark//41 världsbefolkningen//NN|UTR|SIN|DEF|NOM//nsubj//41 i//PP//case//39 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//39 fall//NN|NEU|SIN|IND|NOM//nmod//36 kan//VB|PRS|AKT//aux//41 plana//VB|INF|AKT//conj//25 ut//PL//compound:prt//41 på//PP//case//44 nivån//NN|UTR|SIN|DEF|NOM//obl//41 9–10//RG|NOM//nummod//46 miljarder//NN|UTR|PLU|IND|NOM//obl//41 mot//PP//case//48 slutet//NN|NEU|SIN|DEF|NOM//obl//41 av//PP//case//51 nästa//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//51 sekel//NN|NEU|SIN|IND|NOM//nmod//48 .//MID//punct//41
Icke hållbara livsstilar;Om//SN//mark//58 belastningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//58 på//PP//case//56 miljön//NN|UTR|SIN|DEF|NOM//nmod//54 ska//VB|PRS|AKT//aux//58 reduceras//VB|INF|SFO//advcl//64 måste//VB|PRS|AKT//aux//64 intresset//NN|NEU|SIN|DEF|NOM//nsubj:pass//64 i//PP//advmod//64 första//RO|NOM//fixed//61 hand//NN|UTR|SIN|IND|NOM//fixed//61 riktas//VB|INF|SFO//conj//19 mot//PP//case//66 konsumtionsvanorna//NN|UTR|PLU|DEF|NOM//obl//64 och//KN//cc//68 teknologifrågorna//NN|UTR|PLU|DEF|NOM//conj//66 .//MAD//punct//19

Effektivisera energi- och materialhanteringen;En//DT|UTR|SIN|IND//det//1 del//NN|UTR|SIN|IND|NOM//nsubj//9 av//PP//case//3 lösningen//NN|UTR|SIN|DEF|NOM//nmod//1 ,//MID//punct//1 menar//VB|PRS|AKT//parataxis//1 Anders//PM|NOM//nmod//7 Wijkman//PM|NOM//nsubj//5 ,//MID//punct//1 ligger//VB|PRS|AKT//ROOT//9 i//PP//case//14 en//DT|UTR|SIN|IND//det//14 kraftigt//AB|POS//advmod//13 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//14 effektivisering//NN|UTR|SIN|IND|NOM//obl//9 av//PP//case//16 energi-//NN|UTR|-|-|SMS//nmod//14 och//KN//cc//18 materialhanteringen//NN|UTR|SIN|DEF|NOM//conj//16 .//MAD//punct//9
Effektivisera energi- och materialhanteringen;Enligt//PP//case//1 forskarna//NN|UTR|PLU|DEF|NOM//obl//4 skulle//VB|PRT|AKT//aux//4 vi//PN|UTR|PLU|DEF|SUB//nsubj//4 behöva//VB|INF|AKT//ROOT//4 en//DT|UTR|SIN|IND//det//6 effektivitetsförbättring//NN|UTR|SIN|IND|NOM//obj//4 i//PP//case//8 storleksordningen//NN|UTR|SIN|DEF|NOM//nmod//6 en//DT|UTR|SIN|IND//det//10 faktor//NN|UTR|SIN|IND|NOM//nmod//11 10//RG|NOM//obl//4 ,//MID//punct//13 givet//PC|PRF|NEU|SIN|IND|NOM//parataxis//4 folkökningen//NN|UTR|SIN|DEF|NOM//obj//13 och//KN//cc//18 den//DT|UTR|SIN|DEF//det//18 förväntade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//18 tillväxten//NN|UTR|SIN|DEF|NOM//conj//14 i//PP//case//20 världsekonomin//NN|UTR|SIN|DEF|NOM//nmod//18 .//MAD//punct//4
Effektivisera energi- och materialhanteringen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 kan//VB|PRS|AKT//aux//24 tyckas//VB|INF|SFO//conj//4 vara//VB|INF|AKT//cop//28 en//DT|UTR|SIN|IND//det//28 ambitiös//JJ|POS|UTR|SIN|IND|NOM//amod//28 målsättning//NN|UTR|SIN|IND|NOM//xcomp//24 ,//MID//punct//34 men//KN//cc//34 vi//PN|UTR|PLU|DEF|SUB//nsubj//34 ska//VB|PRS|AKT//aux//34 då//AB//advmod//34 komma//VB|INF|AKT//conj//24 ihåg//PL//compound:prt//34 att//SN//mark//41 arbetskraftens//NN|UTR|SIN|DEF|GEN//nmod:poss//38 produktivitet//NN|UTR|SIN|IND|NOM//nsubj//41 inom//PP//case//40 OECD-området//NN|NEU|SIN|DEF|NOM//nmod//38 ökat//VB|SUP|AKT//ccomp//34 med//PP//case//44 en//DT|UTR|SIN|IND//det//44 faktor//NN|UTR|SIN|IND|NOM//obl//41 60//RG|NOM//nummod//44 sedan//PP//case//47 början//NN|UTR|SIN|DEF|NOM//nmod//44 av//PP//case//49 1800-talet//NN|NEU|SIN|DEF|NOM//nmod//47 .//MID//punct//24
Effektivisera energi- och materialhanteringen;Redan//AB//advmod//52 i//PP//advmod//54 dag//NN|UTR|SIN|IND|NOM//fixed//52 ﬁnns//VB|PRS|SFO//obl//24 det//PN|NEU|SIN|DEF|SUB/OBJ//det//56 teknik//NN|UTR|SIN|IND|NOM//nsubj//70 på//PP//case//59 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 områden//NN|NEU|PLU|IND|NOM//nmod//56 som//HP|-|-|-//nsubj//61 erbjuder//VB|PRS|AKT//acl:relcl//59 en//DT|UTR|SIN|IND//det//63 faktor//NN|UTR|SIN|IND|NOM//obj//61 4//RG|NOM//nummod//63 ,//MID//punct//70 alltså//AB//advmod//70 fyra//RG|NOM//nummod//68 gånger//NN|UTR|PLU|IND|NOM//obl//70 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 energi-//NN|UTR|-|-|SMS//parataxis//24 och//KN//cc//72 materialeffektivitet//NN|UTR|SIN|IND|NOM//conj//70 .//MAD//punct//4
Effektivisera energi- och materialhanteringen;Sådan//JJ|POS|UTR|SIN|IND|NOM//amod//75 teknik//NN|UTR|SIN|IND|NOM//nsubj//78 har//VB|PRS|AKT//aux//78 dock//AB//advmod//78 svårt//AB|POS//parataxis//4 att//IE//mark//80 ta//VB|INF|AKT//advcl//78 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//80 in//PL//compound:prt//80 på//PP//case//84 marknaden//NN|UTR|SIN|DEF|NOM//obl//80 eftersom//SN//mark//96 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//96 som//KN//nsubj//90 regel//NN|UTR|SIN|IND|NOM//advmod//90 är//VB|PRS|AKT//cop//90 dyrare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//86 än//KN//case//93 konventionell//JJ|POS|UTR|SIN|IND|NOM//amod//93 teknik//NN|UTR|SIN|IND|NOM//nmod//90 (//PAD//punct//86 miljökonsekvenserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//96 återspeglas//VB|PRS|SFO//advcl//80 sällan//AB//advmod//96 i//PP//case//99 marknadspriserna//NN|UTR|PLU|DEF|NOM//obl//96 )//PAD//punct//78 .//MAD//punct//4
Effektivisera energi- och materialhanteringen;Därtill//AB//advmod//103 kommer//VB|PRS|AKT//conj//4 ett//DT|NEU|SIN|IND//det//106 starkt//JJ|POS|NEU|SIN|IND|NOM//amod//106 motstånd//NN|NEU|SIN|IND|NOM//nsubj//103 från//PP//case//108 företag//NN|NEU|PLU|IND|NOM//obl//103 som//HP|-|-|-//nsubj//110 tjänar//VB|PRS|AKT//acl:relcl//108 pengar//NN|UTR|PLU|IND|NOM//obj//110 på//PP//case//115 den//DT|UTR|SIN|DEF//det//115 konventionella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//115 tekniken//NN|UTR|SIN|DEF|NOM//obl//110 .//MAD//punct//4
Effektivisera energi- och materialhanteringen;DROPPAR//NN|NEU|SIN|DEF|NOM//ROOT//0 I//PP//case//2 HAVET//NN|NEU|SIN|DEF|NOM//nmod//0
Effektivisera energi- och materialhanteringen;I//PP//case//1 förberedelserna//NN|UTR|PLU|DEF|NOM//obl//4 inför//PP//case//3 Riokonferensen//PM|NOM//nmod//1 lovades//VB|PRT|SFO//ROOT//4 u-länderna//NN|NEU|PLU|DEF|NOM//nsubj:pass//4 frikostiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 bidrag//NN|NEU|PLU|IND|NOM//nsubj:pass//4 för//PP//mark//10 att//IE//mark//10 miljöanpassa//VB|INF|AKT//advcl//4 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//12 ekonomier//NN|NEU|PLU|IND|NOM//obj//10 .//MAD//punct//4
Effektivisera energi- och materialhanteringen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 blev//VB|PRT|AKT//parataxis//4 dessvärre//AB//xcomp//15 inte//AB//advmod//15 mycket//PN|NEU|SIN|IND|SUB/OBJ//xcomp//15 av//PP//case//21 dessa//DT|UTR/NEU|PLU|DEF//det//21 bidrag//NN|NEU|PLU|IND|NOM//obl//15 .//MAD//punct//15
