Skatt på engångsartiklar;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Engångsartikelutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
5.4 Kriterier för val av styrmedel;För//PP//mark//104 att//SN//mark//104 nedskräpningen//NN|UTR|SIN|DEF|NOM//nsubj//104 av//PP//case//102 dessa//DT|UTR/NEU|PLU|DEF//det//102 förpackningar//NN|UTR|PLU|IND|NOM//nmod//99 ska//VB|PRS|AKT//aux//104 minska//VB|INF|AKT//advcl//109 kan//VB|PRS|AKT//aux//109 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//109 vara//VB|INF|AKT//cop//109 mer//AB|KOM//advmod//109 effektivt//JJ|POS|NEU|SIN|IND|NOM//conj//4 med//PP//case//112 ett//DT|NEU|SIN|IND//det//112 styrmedel//NN|NEU|SIN|IND|NOM//obl//109 riktat//PC|PRF|NEU|SIN|IND|NOM//acl//112 mot//PP//mark//116 att//IE//mark//116 ändra//VB|INF|AKT//advcl//113 konsumenters//NN|UTR|PLU|IND|GEN//nmod:poss//118 nedskräpningsbeteende//NN|NEU|SIN|IND|NOM//obj//116 .//MAD//punct//4

5.6 Kostnadseffektivitet;Generellt//AB|POS//advmod//1 gäller//VB|PRS|AKT//ROOT//1 att//SN//mark//13 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 styrmedel//NN|NEU|PLU|IND|NOM//nsubj//13 ,//MID//punct//4 såsom//KN//mark//7 skatter//NN|UTR|PLU|IND|NOM//appos//4 och//KN//cc//9 avgifter//NN|UTR|PLU|IND|NOM//conj//7 ,//MID//punct//13 är//VB|PRS|AKT//cop//13 mer//AB|KOM//advmod//13 kostnadseffektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//1 än//KN//case//16 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 styrmedel//NN|NEU|PLU|IND|NOM//obl//13 .//MAD//punct//1
5.6 Kostnadseffektivitet;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//19 beror//VB|PRS|AKT//parataxis//1 på//PP//mark//24 att//SN//mark//24 aktörerna//NN|UTR|PLU|DEF|NOM//nsubj//24 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//22 har//VB|PRS|AKT//advcl//19 möjlighet//NN|UTR|SIN|IND|NOM//obj//24 att//IE//mark//27 besluta//VB|INF|AKT//acl//25 hur//HA//advmod//29 stor//JJ|POS|UTR|SIN|IND|NOM//amod//32 eller//KN//cc//31 liten//JJ|POS|UTR|SIN|IND|NOM//conj//29 minskning//NN|UTR|SIN|IND|NOM//obj//27 av//PP//case//37 till//PP//advmod//37 exempel//NN|NEU|SIN|IND|NOM//fixed//34 ett//DT|NEU|SIN|IND//det//37 utsläpp//NN|NEU|SIN|IND|NOM//nmod//32 som//HP|-|-|-//obj//41 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//41 vill//VB|PRS|AKT//aux//41 uppnå//VB|INF|AKT//acl:relcl//37 på//PP//case//43 basis//NN|UTR|SIN|IND|NOM//obl//41 av//PP//case//46 den//DT|UTR|SIN|DEF//det//46 skatt//NN|UTR|SIN|IND|NOM//nmod//43 eller//KN//cc//48 avgift//NN|UTR|SIN|IND|NOM//conj//46 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//51 behöver//VB|PRS|AKT//aux//51 betala//VB|INF|AKT//acl:relcl//48 .//MAD//punct//19
5.6 Kostnadseffektivitet;En//DT|UTR|SIN|IND//det//54 skatt//NN|UTR|SIN|IND|NOM//nsubj//65 som//HP|-|-|-//nsubj//56 har//VB|PRS|AKT//acl:relcl//54 som//KN//mark//58 syfte//NN|NEU|SIN|IND|NOM//xcomp//56 att//IE//mark//60 få//VB|INF|AKT//advcl//56 aktörer//NN|UTR|PLU|IND|NOM//obj//60 att//IE//mark//63 ändra//VB|INF|AKT//acl//61 beteende//NN|NEU|SIN|IND|NOM//obj//63 kräver//VB|PRS|AKT//parataxis//19 ofta//AB|POS//advmod//65 en//DT|UTR|SIN|IND//det//68 omställning//NN|UTR|SIN|IND|NOM//obj//65 .//MAD//punct//65
5.6 Kostnadseffektivitet;Syftet//NN|NEU|SIN|DEF|NOM//parataxis//65 med//PP//case//73 en//DT|UTR|SIN|IND//det//73 skatt//NN|UTR|SIN|IND|NOM//nmod//70 på//PP//case//75 engångsartiklar//NN|UTR|PLU|IND|NOM//nmod//73 är//VB|PRS|AKT//cop//78 att//IE//mark//78 minska//VB|INF|AKT//advcl//65 förbrukningen//NN|UTR|SIN|DEF|NOM//obj//78 av//PP//case//81 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//79 och//KN//cc//85 på//PP//case//85 det//DT|NEU|SIN|DEF//det//85 sättet//NN|NEU|SIN|DEF|NOM//conj//81 uppnå//VB|INF|AKT//xcomp//78 en//DT|UTR|SIN|IND//det//88 minskning//NN|UTR|SIN|IND|NOM//obj//86 av//PP//case//91 den//DT|UTR|SIN|DEF//det//91 miljöpåverkan//NN|UTR|SIN|IND|NOM//nmod//88 som//HP|-|-|-//obj//94 engångsartiklarna//NN|UTR|PLU|DEF|NOM//nsubj//94 orsakar//VB|PRS|AKT//acl:relcl//91 .//MAD//punct//19
5.6 Kostnadseffektivitet;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//100 kan//VB|PRS|AKT//aux//100 vara//VB|INF|AKT//cop//100 olika//AB//amod//100 kostsamt//JJ|POS|NEU|SIN|IND|NOM//conj//19 för//PP//case//103 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//103 aktörer//NN|UTR|PLU|IND|NOM//obl//100 .//MAD//punct//100
5.6 Kostnadseffektivitet;De//DT|UTR/NEU|PLU|DEF//det//106 aktörer//NN|UTR|PLU|IND|NOM//appos//100 som//HP|-|-|-//nsubj//108 har//VB|PRS|AKT//acl:relcl//106 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//110 kostnader//NN|UTR|PLU|IND|NOM//obj//108 för//PP//mark//113 att//IE//mark//113 ställa//VB|INF|AKT//advcl//108 om//PL//compound:prt//113 ,//MID//punct//118 genom//PP//mark//118 att//IE//mark//118 minska//VB|INF|AKT//conj//106 förbrukningen//NN|UTR|SIN|DEF|NOM//obj//118 av//PP//case//121 engångsartiklar//NN|UTR|PLU|IND|NOM//nmod//119 och//KN//cc//125 i//PP//advmod//125 stället//NN|NEU|SIN|DEF|NOM//fixed//123 använda//VB|INF|AKT//conj//118 flergångsalternativ//NN|NEU|SIN|IND|NOM//obj//125 ,//MID//punct//129 kan//VB|PRS|AKT//aux//129 göra//VB|INF|AKT//conj//106 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//129 till//PP//case//135 en//DT|UTR|SIN|IND//det//135 relativt//AB|POS//advmod//134 låg//JJ|POS|UTR|SIN|IND|NOM//amod//135 kostnad//NN|UTR|SIN|IND|NOM//obl//129 .//MAD//punct//106
5.6 Kostnadseffektivitet;För//PP//case//139 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//139 aktörer//NN|UTR|PLU|IND|NOM//nsubj//140 innebär//VB|PRS|AKT//conj//100 en//DT|UTR|SIN|IND//det//143 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//143 omställning//NN|UTR|SIN|IND|NOM//obj//140 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//145 kostnader//NN|UTR|PLU|IND|NOM//obj//140 ,//MID//punct//152 så//KN//advmod//152 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//152 kan//VB|PRS|AKT//aux//152 i//PP//advmod//152 stället//NN|NEU|SIN|DEF|NOM//fixed//150 välja//VB|INF|AKT//advcl//140 att//IE//mark//154 fortsätta//VB|INF|AKT//xcomp//152 förbruka//VB|INF|AKT//xcomp//154 engångsartiklar//NN|UTR|PLU|IND|NOM//obj//155 och//KN//cc//158 betala//VB|INF|AKT//conj//154 skatten//NN|UTR|SIN|DEF|NOM//obj//158 .//MAD//punct//100
5.6 Kostnadseffektivitet;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//162 gäller//VB|PRS|AKT//conj//100 om//SN//mark//166 skatten//NN|UTR|SIN|DEF|NOM//nsubj//166 är//VB|PRS|AKT//cop//166 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//162 än//KN//case//169 aktörens//NN|UTR|SIN|DEF|GEN//nmod:poss//169 omställningskostnad//NN|UTR|SIN|IND|NOM//nmod//166 .//MAD//punct//100
5.6 Kostnadseffektivitet;Målet//NN|NEU|SIN|DEF|NOM//nsubj:pass//172 nås//VB|INF|SFO//parataxis//100 då//AB//advmod//172 genom//PP//mark//176 att//SN//mark//176 aktörer//NN|UTR|PLU|IND|NOM//xcomp//180 med//PP//case//179 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//179 kostnader//NN|UTR|PLU|IND|NOM//nmod//176 minskar//VB|PRS|AKT//advcl//172 förbrukningen//NN|UTR|SIN|DEF|NOM//nsubj//180 och//KN//cc//190 till//PP//case//186 en//DT|UTR|SIN|IND//det//186 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//186 kostnad//NN|UTR|SIN|IND|NOM//obl//187 totalt//AB|POS//advmod//190 för//PP//case//190 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//190 samhället//NN|NEU|SIN|DEF|NOM//conj//181 .//MAD//punct//100
5.6 Kostnadseffektivitet;En//DT|UTR|SIN|IND//det//193 skatt//NN|UTR|SIN|IND|NOM//nsubj//197 kan//VB|PRS|AKT//aux//197 dock//AB//advmod//197 inte//AB//advmod//197 garantera//VB|INF|AKT//parataxis//100 att//SN//mark//202 ett//DT|NEU|SIN|IND//det//201 uppsatt//PC|PRF|NEU|SIN|IND|NOM//amod//201 mål//NN|NEU|SIN|IND|NOM//nsubj:pass//202 nås//VB|PRS|SFO//ccomp//197 och//KN//cc//208 vilka//HD|UTR/NEU|PLU|IND//det//205 effekter//NN|UTR|PLU|IND|NOM//obj//208 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//208 får//VB|PRS|AKT//aux//208 beror//VB|PRS|AKT//conj//202 till//PP//case//211 stor//JJ|POS|UTR|SIN|IND|NOM//amod//211 del//NN|UTR|SIN|IND|NOM//obl//208 på//PP//case//215 hur//HA//advmod//214 hög//JJ|POS|UTR|SIN|IND|NOM//amod//215 beskattningen//NN|UTR|SIN|DEF|NOM//nmod//211 är//VB|PRS|AKT//cop//100 .//MAD//punct//19
5.6 Kostnadseffektivitet;Med//PP//case//3 hjälp//NN|UTR|SIN|IND|NOM//fixed//0 av//PP//fixed//0 grafen//NN|UTR|SIN|DEF|NOM//obl//8 nedan//AB//nmod//3 ska//VB|PRS|AKT//aux//8 vi//PN|UTR|PLU|DEF|SUB//nsubj//8 bättre//AB|KOM//advmod//8 förklara//VB|INF|AKT//ROOT//8 kostnadseffektivitet//NN|UTR|SIN|IND|NOM//obj//8 .//MAD//punct//8
5.6 Kostnadseffektivitet;Figur//NN|UTR|SIN|IND|NOM//nmod//12 5.1//RG|NOM//nsubj//13 visar//VB|PRS|AKT//parataxis//8 marginalkostnadskurvor//NN|UTR|PLU|IND|NOM//obj//13 för//PP//case//18 två//RG|NOM//nummod//18 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 exempelföretag//NN|NEU|PLU|IND|NOM//nmod//14 .//MAD//punct//8
5.6 Kostnadseffektivitet;Marginalkostnaden//NN|UTR|SIN|DEF|NOM//nsubj//24 är//VB|PRS|AKT//cop//24 den//DT|UTR|SIN|DEF//det//24 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 kostnad//NN|UTR|SIN|IND|NOM//parataxis//8 som//HP|-|-|-//obj//27 företaget//NN|NEU|SIN|DEF|NOM//nsubj//27 har//VB|PRS|AKT//acl:relcl//24 för//PP//mark//30 att//IE//mark//30 uppnå//VB|INF|AKT//advcl//27 en//DT|UTR|SIN|IND//det//33 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 enhets//NN|NEU|SIN|DEF|GEN//nmod:poss//34 reduktion//NN|UTR|SIN|IND|NOM//obj//30 .//MAD//punct//24
5.6 Kostnadseffektivitet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 kan//VB|PRS|AKT//aux//40 till//PP//advmod//40 exempel//NN|NEU|SIN|IND|NOM//fixed//38 vara//VB|INF|AKT//conj//8 att//IE//mark//42 reducera//VB|INF|AKT//csubj//40 en//DT|UTR|SIN|IND//det//44 enhet//NN|UTR|SIN|IND|NOM//obj//42 (//PAD//punct//44 kg//NN|AN//appos//44 )//PAD//punct//42 koldioxid//NN|UTR|SIN|IND|NOM//obj//42 i//PP//case//52 ett//DT|NEU|SIN|IND//det//52 tillverkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 företag//NN|NEU|SIN|IND|NOM//nmod//48 ,//MID//punct//58 eller//KN//cc//58 som//HP|-|-|-//nsubj//58 är//VB|PRS|AKT//cop//58 mer//AB|KOM//advmod//58 relevant//JJ|POS|NEU|SIN|IND|NOM//conj//48 i//PP//case//61 vårt//PS|NEU|SIN|DEF//nmod:poss//61 fall//NN|NEU|SIN|IND|NOM//obl//58 ,//MID//punct//48 att//IE//mark//64 minska//VB|INF|AKT//conj//42 antalet//NN|NEU|SIN|DEF|NOM//nmod//66 engångsartiklar//NN|UTR|PLU|IND|NOM//obj//64 som//HP|-|-|-//nsubj:pass//68 används//VB|PRS|SFO//acl:relcl//66 i//PP//case//71 ett//DT|NEU|SIN|IND//det//71 företag//NN|NEU|SIN|IND|NOM//obl//68 (//PAD//punct//40 t.ex.//AB|AN//advmod//75 ett//DT|NEU|SIN|IND//det//75 kafé//NN|NEU|SIN|IND|NOM//appos//40 eller//KN//cc//78 en//DT|UTR|SIN|IND//det//78 restaurang//NN|UTR|SIN|IND|NOM//conj//75 )//PAD//punct//40 .//MAD//punct//8
5.6 Kostnadseffektivitet;Företag//NN|NEU|SIN|IND|NOM//obj//88 A//NN|NEU|SIN|IND|NOM//flat:name//81 ://MID//punct//81 s//NN|NEU|SIN|IND|GEN//nmod//81 reduktionsvolym//NN|UTR|SIN|IND|NOM//fixed//84 kan//VB|PRS|AKT//aux//88 man//PN|UTR|SIN|IND|SUB//nsubj//88 läsa//VB|INF|AKT//parataxis//8 från//PP//case//90 vänster//NN|UTR|SIN|IND|NOM//obl//88 till//PP//case//95 höger//NN|UTR|SIN|IND|NOM//fixed//91 och//KN//cc//94 företag//NN|NEU|SIN|IND|NOM//conj//92 B//NN|NEU|SIN|IND|NOM//obl//88 ://MID//punct//95
5.6 Kostnadseffektivitet;s//NN|AN//appos//95 från//PP//case//99 höger//NN|UTR|SIN|IND|NOM//fixed//97 till//PP//case//101 vänster//NN|UTR|SIN|IND|NOM//obl//88 .//MAD//punct//88
5.6 Kostnadseffektivitet;För//PP//case//105 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//105 företagen//NN|NEU|PLU|DEF|NOM//obl//106 gäller//VB|PRS|AKT//conj//88 att//SN//mark//115 de//DT|UTR/NEU|PLU|DEF//det//110 första//RO|NOM//amod//110 enheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//115 som//HP|-|-|-//nsubj:pass//113 ska//VB|PRS|AKT//aux//113 minskas//VB|INF|SFO//acl:relcl//110 kan//VB|PRS|AKT//aux//115 göras//VB|INF|SFO//ccomp//106 till//PP//case//120 en//DT|UTR|SIN|IND//det//120 ganska//AB//advmod//119 låg//JJ|POS|UTR|SIN|IND|NOM//amod//120 kostnad//NN|UTR|SIN|IND|NOM//obl//115 .//MAD//punct//88
5.6 Kostnadseffektivitet;Reduktionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 av//PP//case//2 utsläppen//NN|NEU|PLU|DEF|NOM//nmod//0 eller//KN//cc//4 engångsartiklarna//NN|UTR|PLU|DEF|NOM//conj//2 illustreras//VB|PRS|SFO//ROOT//5 genom//PP//case//9 den//DT|UTR|SIN|DEF//det//9 horisontella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 axeln//NN|UTR|SIN|DEF|NOM//obl//5 .//MAD//punct//5
5.6 Kostnadseffektivitet;Företag//NN|NEU|SIN|IND|NOM//nmod//12 A//NN|NEU|SIN|IND|NOM//nsubj//15 skulle//VB|PRT|AKT//aux//15 kunna//VB|INF|AKT//aux//15 genomföra//VB|INF|AKT//parataxis//5 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 minskningen//NN|UTR|SIN|DEF|NOM//obj//15 på//PP//case//20 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//20 hand//NN|UTR|SIN|IND|NOM//obl//15 ,//MID//punct//15 men//KN//cc//24 kostnaden//NN|UTR|SIN|DEF|NOM//nsubj//24 blir//VB|PRS|AKT//conj//15 då//AB//advmod//24 hög//JJ|POS|UTR|SIN|IND|NOM//xcomp//24 eftersom//SN//mark//29 marginalkostnaden//NN|UTR|SIN|DEF|NOM//nsubj//29 ökar//VB|PRS|AKT//advcl//24 i//PP//case//31 takt//NN|UTR|SIN|IND|NOM//obl//29 med//PP//case//34 den//DT|UTR|SIN|DEF//det//34 reduktion//NN|UTR|SIN|IND|NOM//obl//29 som//HP|-|-|-//nsubj:pass//36 görs//VB|PRS|SFO//acl:relcl//34 .//MAD//punct//15
5.6 Kostnadseffektivitet;Kostnaden//NN|UTR|SIN|DEF|NOM//nsubj:pass//40 kan//VB|PRS|AKT//aux//40 illustreras//VB|INF|SFO//parataxis//15 med//PP//case//42 ytan//NN|UTR|SIN|DEF|NOM//obl//40 under//PP//case//45 hela//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 företag//NN|NEU|PLU|IND|NOM//nmod//46 A//NN|NEU|SIN|IND|NOM//obl//40 ://MID//punct//46 s//NN|NEU|SIN|IND|GEN//nummod//49 marginalkostnadskurva//UO//obl//40 .//MID//punct//15
5.6 Kostnadseffektivitet;Om//SN//mark//55 kostnaden//NN|UTR|SIN|DEF|NOM//nsubj:pass//55 i//PP//advmod//55 stället//NN|NEU|SIN|DEF|NOM//fixed//53 omfördelas//VB|INF|SFO//advcl//15 mellan//PP//case//57 företag//NN|NEU|PLU|IND|NOM//nmod//58 A//NN|NEU|SIN|IND|NOM//obl//55 och//KN//cc//60 företag//NN|NEU|SIN|IND|NOM//conj//58 B//NN|NEU|SIN|IND|NOM//conj//55 skulle//VB|PRT|AKT//aux//66 de//DT|UTR/NEU|PLU|DEF//det//65 totala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//66 minska//VB|INF|AKT//conj//15 eftersom//SN//advmod//66 de//DT|UTR/NEU|PLU|DEF//det//70 dyra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 åtgärderna//NN|UTR|PLU|DEF|NOM//fixed//67 som//KN//case//72 företag//NN|NEU|SIN|IND|NOM//nsubj//75 A//PM|NOM//nmod//72 skulle//VB|PRT|AKT//aux//75 behöva//VB|INF|AKT//advcl//66 göra//VB|INF|AKT//nsubj:pass//78 kan//VB|PRS|AKT//aux//78 ersättas//VB|INF|SFO//xcomp//75 av//PP//case//81 billigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//81 åtgärder//NN|UTR|PLU|IND|NOM//obl:agent//78 i//PP//case//83 företag//NN|NEU|SIN|IND|NOM//nmod//81 B.//PM|NOM//obl//78 I//PP//case//87 detta//DT|NEU|SIN|DEF//det//87 fall//NN|NEU|SIN|IND|NOM//obl//91 skulle//VB|PRT|AKT//aux//91 företag//NN|NEU|SIN|IND|NOM//nsubj//91 A//NN|NEU|SIN|IND|NOM//flat:name//89 göra//VB|INF|AKT//conj//15 en//DT|UTR|SIN|IND//det//94 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//94 reduktion//NN|UTR|SIN|IND|NOM//obj//91 än//KN//case//96 företag//NN|NEU|SIN|IND|NOM//obl//15 B//NN|NEU|SIN|IND|NOM//nmod//96 ,//MID//punct//96 eftersom//SN//mark//101 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//101 har//VB|PRS|AKT//advcl//96 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//103 marginalkostnader//NN|UTR|PLU|IND|NOM//obj//101 upp//AB//compound:prt//101 till//PP//case//108 en//DT|UTR|SIN|IND//det//108 viss//JJ|POS|UTR|SIN|IND|NOM//amod//108 punkt//NN|UTR|SIN|IND|NOM//obl//101 .//MAD//punct//5
5.6 Kostnadseffektivitet;Omfördelningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 görs//VB|PRS|SFO//ROOT//1 fram//PL//advmod//1 till//PP//case//5 den//DT|UTR|SIN|DEF//det//5 punkt//NN|UTR|SIN|IND|NOM//obl//1 då//HA//advmod//11 företagens//NN|NEU|PLU|DEF|GEN//nmod:poss//8 marginalkostnader//NN|UTR|PLU|IND|NOM//nsubj//11 är//VB|PRS|AKT//cop//11 lika//AB//advmod//11 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//1 som//KN//case//13 skatten//NN|UTR|SIN|DEF|NOM//obl//11 .//MAD//punct//1
5.6 Kostnadseffektivitet;Kostnadseffektivitet//NN|UTR|SIN|IND|NOM//nsubj//16 handlar//VB|PRS|AKT//parataxis//1 i//PP//advmod//16 korthet//NN|UTR|SIN|IND|NOM//fixed//17 om//PP//mark//21 att//IE//mark//21 fördela//VB|INF|AKT//advcl//16 kostnaderna//NN|UTR|PLU|DEF|NOM//obj//21 mellan//PP//case//26 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//26 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//26 aktörer//NN|UTR|PLU|IND|NOM//nmod//22 .//MAD//punct//16
5.6 Kostnadseffektivitet;Marginalkostnadskurvor//NN|UTR|PLU|IND|NOM//ROOT//0 för//PP//case//3 två//RG|NOM//nummod//3 exempelföretag//NN|NEU|PLU|IND|NOM//nmod//0 vid//PP//case//6 minskad//PC|PRF|UTR|SIN|IND|NOM//amod//6 förbrukning//NN|UTR|SIN|IND|NOM//nmod//0 av//PP//case//8 engångsartiklar//NN|UTR|PLU|IND|NOM//nmod//6
5.6 Kostnadseffektivitet;Skattenivå//NN|UTR|SIN|IND|NOM//ROOT//0
5.6 Kostnadseffektivitet;Reduktion//NN|UTR|SIN|IND|NOM//ROOT//0 *//MID//punct//0
5.6 Kostnadseffektivitet;Reduktion//NN|UTR|SIN|IND|NOM//ROOT//0 företag//NN|NEU|PLU|IND|NOM//nmod//2 A//NN|NEU|SIN|IND|NOM//nsubj//0
5.6 Kostnadseffektivitet;Reduktion//NN|UTR|SIN|IND|NOM//ROOT//0 företag//NN|NEU|SIN|IND|NOM//nmod//2 B//NN|NEU|SIN|IND|NOM//nsubj//0
5.6 Kostnadseffektivitet;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
5.6 Kostnadseffektivitet;Bilden//NN|UTR|SIN|DEF|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 framtagen//PC|PRF|UTR|SIN|IND|NOM//parataxis//0 utifrån//PP//case//7 ett//DT|NEU|SIN|IND//det//7 exempel//NN|NEU|SIN|IND|NOM//obl//4 som//HP|-|-|-//nsubj//9 illustrerar//VB|PRS|AKT//acl:relcl//7 kostnadseffektivitet//NN|UTR|SIN|IND|NOM//obj//9 vid//PP//case//12 styrmedel//NN|NEU|PLU|IND|NOM//nmod//10 för//PP//case//14 utsläppsminskning//NN|UTR|SIN|IND|NOM//nmod//12 i//PP//case//17 Naturvårdsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//17 vägledning//NN|UTR|SIN|IND|NOM//nmod//14 ,//MID//punct//19 se//VB|IMP|AKT//conj//4 https://www.naturvardsverket.se/Stod-imiljoarbetet/Vagledningar/Samhallsekonomisk-konsekvensanalys/Hur-losa-miljoproblem/Fordjupatstod/Kriterier-for-att-valja-losning//PAD//obj//19 .//MAD//punct//4
5.6 Kostnadseffektivitet;Vi//PN|UTR|PLU|DEF|SUB//nsubj//2 kan//VB|PRS|AKT//aux//2 använda//VB|INF|AKT//ROOT//2 samma//DT|UTR/NEU|SIN/PLU|IND//det//4 resonemang//NN|NEU|SIN|IND|NOM//obj//2 i//PP//case//9 fråga//NN|UTR|SIN|IND|NOM//fixed//5 om//PP//fixed//5 en//DT|UTR|SIN|IND//det//9 skatt//NN|UTR|SIN|IND|NOM//obl//2 på//PP//case//11 engångsartiklar//NN|UTR|PLU|IND|NOM//nmod//9 .//MAD//punct//2
5.6 Kostnadseffektivitet;Olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 företag//NN|NEU|PLU|IND|NOM//nsubj//15 har//VB|PRS|AKT//parataxis//2 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 förutsättningar//NN|UTR|PLU|IND|NOM//obj//15 för//PP//mark//20 att//IE//mark//20 gå//VB|INF|AKT//acl//17 över//PL//compound:prt//20 från//PP//case//23 engångsartiklar//NN|UTR|PLU|IND|NOM//obl//20 till//PP//case//25 flergångsartiklar//NN|UTR|PLU|IND|NOM//obl//20 .//MAD//punct//2
5.6 Kostnadseffektivitet;Företagen//NN|NEU|PLU|DEF|NOM//nsubj//30 kan//VB|PRS|AKT//aux//30 vara//VB|INF|AKT//cop//30 tillverkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 företag//NN|NEU|PLU|IND|NOM//obj//2 och//KN//cc//33 importörer//NN|UTR|PLU|IND|NOM//conj//31 samt//KN//cc//35 kaféer//NN|NEU|PLU|IND|NOM//conj//31 och//KN//cc//37 restauranger//NN|UTR|PLU|IND|NOM//conj//35 .//MAD//punct//2
5.6 Kostnadseffektivitet;Marginalkostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//42 kan//VB|PRS|AKT//aux//42 vara//VB|INF|AKT//cop//42 utvecklingskostnader//NN|UTR|PLU|IND|NOM//parataxis//2 och//KN//cc//44 teknik//NN|UTR|SIN|IND|NOM//conj//42 för//PP//mark//47 att//IE//mark//47 hitta//VB|INF|AKT//advcl//42 alternativ//NN|NEU|PLU|IND|NOM//obj//47 till//PP//case//50 engångsartiklar//NN|UTR|PLU|IND|NOM//obl//47 .//MAD//punct//53
5.6 Kostnadseffektivitet;För//PP//case//53 kaféer//NN|NEU|PLU|IND|NOM//conj//42 och//KN//cc//55 restauranger//NN|UTR|PLU|IND|NOM//conj//53 kan//VB|PRS|AKT//aux//62 kostnaden//NN|UTR|SIN|DEF|NOM//nsubj:pass//62 för//PP//mark//60 att//IE//mark//60 erbjuda//VB|INF|AKT//acl//57 flergångsalternativ//NN|NEU|PLU|IND|NOM//nsubj:pass//62 motsvaras//VB|PRS|SFO//conj//2 av//PP//case//64 tid//NN|UTR|SIN|IND|NOM//obl:agent//62 för//PP//mark//67 att//IE//mark//67 informera//VB|INF|AKT//advcl//62 kunder//NN|UTR|PLU|IND|NOM//obj//67 och//KN//cc//70 kostnader//NN|UTR|PLU|IND|NOM//conj//68 för//PP//case//72 diskning//NN|UTR|SIN|IND|NOM//nmod//70 .//MID//punct//2
