De huvudsakliga förslagen i korthet;•//NN|UTR|SIN|IND|NOM//punct//4 Ett//DT|NEU|SIN|IND//det//3 statligt//JJ|POS|NEU|SIN|IND|NOM//amod//3 kontrollsystem//NN|NEU|SIN|IND|NOM//nsubj:pass//4 införs//VB|PRS|SFO//ROOT//4 med//PP//case//6 möjlighet//NN|UTR|SIN|IND|NOM//obl//4 för//PP//case//8 staten//NN|UTR|SIN|DEF|NOM//nmod//6 att//IE//mark//10 granska//VB|INF|AKT//acl//6 och//KN//cc//13 ytterst//AB|SUV//advmod//13 villkora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//10 eller//KN//cc//15 förbjuda//VB|INF|AKT//conj//10 överlåtelser//NN|UTR|PLU|IND|NOM//obj//15 och//KN//cc//18 upplåtelser//NN|UTR|PLU|IND|NOM//conj//16 av//PP//case//21 utpekad//PC|PRF|UTR|SIN|IND|NOM//amod//21 egendom//NN|UTR|SIN|IND|NOM//nmod//18 som//HP|-|-|-//nsubj//26 är//VB|PRS|AKT//cop//26 av//PP//case//26 väsentligt//JJ|POS|NEU|SIN|IND|NOM//amod//26 intresse//NN|NEU|SIN|IND|NOM//acl:relcl//6 för//PP//case//28 totalförsvaret//NN|NEU|SIN|DEF|NOM//obl//26 .//MID//punct//4
Uppdraget;Uppdraget//NN|NEU|SIN|DEF|NOM//nsubj//12 består//VB|PRS|AKT//parataxis//3 i//PP//mark//15 att//IE//mark//15 kartlägga//VB|INF|AKT//advcl//12 det//DT|NEU|SIN|DEF//det//18 befintliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 regelverk//NN|NEU|SIN|IND|NOM//obj//15 som//HP|-|-|-//nsubj//20 syftar//VB|PRS|AKT//acl:relcl//18 till//PP//mark//23 att//IE//mark//23 skydda//VB|INF|AKT//advcl//20 Sveriges//PM|GEN//nmod:poss//25 totalförsvarsverksamhet//NN|UTR|SIN|IND|NOM//obj//23 mot//PP//case//28 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 hot//NN|NEU|PLU|IND|NOM//obl//23 och//KN//cc//31 utifrån//PP//case//31 kartläggningen//NN|UTR|SIN|DEF|NOM//conj//28 bedöma//VB|INF|AKT//xcomp//15 om//SN//case//34 ansvarsförhållandet//NN|NEU|SIN|DEF|NOM//obl//32 mellan//PP//case//36 staten//NN|UTR|SIN|DEF|NOM//nmod//34 ,//MID//punct//38 kommunerna//NN|UTR|PLU|DEF|NOM//conj//36 och//KN//cc//40 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//36 är//VB|PRS|AKT//cop//42 tydligt//JJ|POS|NEU|SIN|IND|NOM//advmod//45 och//KN//cc//44 lämpligt//AB|POS//conj//42 reglerat//PC|PRF|NEU|SIN|IND|NOM//conj//34 .//MAD//punct//12
Uppdraget;I//PP//case//49 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//49 uppdrag//NN|NEU|SIN|IND|NOM//obl//50 ingår//VB|PRS|AKT//conj//12 också//AB//advmod//50 att//IE//mark//53 bedöma//VB|INF|AKT//xcomp//50 om//SN//mark//57 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//57 behöver//VB|PRS|AKT//aux//57 vidtas//VB|INF|SFO//advcl//53 för//PP//mark//60 att//IE//mark//60 åstadkomma//VB|INF|AKT//advcl//57 ett//DT|NEU|SIN|IND//det//63 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//63 skydd//NN|NEU|SIN|IND|NOM//obj//60 för//PP//case//65 totalförsvaret//NN|NEU|SIN|DEF|NOM//obl//60 vid//PP//case//67 överlåtelser//NN|UTR|PLU|IND|NOM//nmod//65 och//KN//cc//69 upplåtelser//NN|UTR|PLU|IND|NOM//conj//67 av//PP//case//72 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 fastigheter//NN|UTR|PLU|IND|NOM//nmod//69 och//KN//cc//74 infrastrukturer//NN|UTR|PLU|IND|NOM//conj//72 av//PP//case//77 väsentligt//JJ|POS|NEU|SIN|IND|NOM//amod//77 intresse//NN|NEU|SIN|IND|NOM//nmod//74 för//PP//case//79 totalförsvaret//NN|NEU|SIN|DEF|NOM//nmod//77 .//MAD//punct//3
Uppdraget;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//83 ska//VB|PRS|AKT//aux//83 lämna//VB|INF|AKT//parataxis//3 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//85 författningsförslag//NN|NEU|PLU|IND|NOM//obj//83 som//HP|-|-|-//mark//88 bedömningen//NN|UTR|SIN|DEF|NOM//nsubj//88 leder//VB|PRS|AKT//acl:relcl//85 till//PP//compound:prt//88 .//MAD//punct//3

Kartläggning;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//10 med//PP//case//2 kartläggningen//NN|UTR|SIN|DEF|NOM//nmod//0 av//PP//case//5 befintlig//JJ|POS|UTR|SIN|IND|NOM//amod//5 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//2 till//PP//case//7 skydd//NN|NEU|SIN|IND|NOM//nmod//0 för//PP//case//9 totalförsvaret//NN|NEU|SIN|DEF|NOM//nmod//0 är//VB|PRS|AKT//ROOT//10 att//IE//mark//12 belysa//VB|INF|AKT//ccomp//10 vilka//HD|UTR/NEU|PLU|IND//det//14 möjligheter//NN|UTR|PLU|IND|NOM//obj//16 staten//NN|UTR|SIN|DEF|NOM//nsubj//16 har//VB|PRS|AKT//aux//21 redan//AB//advmod//16 i//PP//advmod//21 dag//NN|UTR|SIN|IND|NOM//fixed//18 att//IE//mark//21 värna//VB|INF|AKT//xcomp//10 totalförsvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//23 intressen//NN|NEU|PLU|IND|NOM//obj//21 .//MAD//punct//10
Kartläggning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 finns//VB|PRS|SFO//parataxis//10 inget//DT|NEU|SIN|IND//det//29 samlat//PC|PRF|NEU|SIN|IND|NOM//amod//29 regelverk//NN|NEU|SIN|IND|NOM//nsubj//26 när//HA//mark//32 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 gäller//VB|PRS|AKT//advcl//26 skydd//NN|NEU|SIN|IND|NOM//obj//32 för//PP//case//35 totalförsvarsverksamhet//NN|UTR|SIN|IND|NOM//obl//32 .//MAD//punct//26
Kartläggning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//38 finns//VB|PRS|SFO//parataxis//26 inte//AB//advmod//38 heller//AB//advmod//38 något//DT|NEU|SIN|IND//det//44 enhetligt//JJ|POS|NEU|SIN|IND|NOM//advmod//43 rättsligt//JJ|POS|NEU|SIN|IND|NOM//amod//44 verktyg//NN|NEU|SIN|IND|NOM//nsubj//38 för//PP//case//48 ett//DT|NEU|SIN|IND//det//48 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//48 skydd//NN|NEU|SIN|IND|NOM//obl//38 .//MAD//punct//38
Kartläggning;Snarare//AB|KOM//advmod//51 finns//VB|PRS|SFO//parataxis//38 det//PN|NEU|SIN|DEF|SUB/OBJ//det//55 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//55 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 sätt//NN|NEU|PLU|IND|NOM//nsubj//51 att//IE//mark//57 bereda//VB|INF|AKT//acl//55 totalförsvarsverksamhet//NN|UTR|SIN|IND|NOM//iobj//57 skydd//NN|NEU|SIN|IND|NOM//obj//57 .//MAD//punct//51
Kartläggning;Flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//62 regleringar//NN|UTR|PLU|IND|NOM//nsubj//63 behandlar//VB|PRS|AKT//parataxis//51 fysiskt//JJ|POS|NEU|SIN|IND|NOM//amod//65 skydd//NN|NEU|SIN|IND|NOM//obj//63  //_SP////65 eller//KN//cc//68 informationssäkerhet//NN|UTR|SIN|IND|NOM//conj//65  //_SP////68 i//PP//case//71 anslutning//NN|UTR|SIN|IND|NOM//nmod//68 till//PP//case//73 totalförsvarsverksamhet//NN|UTR|SIN|IND|NOM//nmod//71 .//MAD//punct//51
Kartläggning;Även//AB//advmod//76 miljöbalkens//NN|UTR|SIN|DEF|GEN//nmod:poss//81 och//KN//cc//78 plan-//NN|UTR|-|-|SMS//conj//76 och//KN//cc//80 bygglagens//NN|NEU|PLU|DEF|GEN//conj//76 regler//NN|UTR|PLU|IND|NOM//nsubj//90 om//PP//case//83 hushållning//NN|UTR|SIN|IND|NOM//nmod//81 med//PP//case//85 mark-//NN|UTR|-|-|SMS//nmod//83 och//KN//cc//87 vattenområden//NN|NEU|PLU|IND|NOM//conj//85  //_SP////87 är//VB|PRS|AKT//cop//90 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//51 ,//MID//punct//94 eftersom//SN//mark//94 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//94 möjliggör//VB|PRS|AKT//advcl//90 att//SN//mark//98 under//PP//case//97 planprocesser//NN|UTR|PLU|IND|NOM//obl//98 skydda//VB|INF|AKT//ccomp//94 mark-//NN|UTR|-|-|SMS//obj//98 och//KN//cc//101 vattenområden//NN|NEU|PLU|IND|NOM//conj//99 samt//KN//cc//103 anläggningar//NN|UTR|PLU|IND|NOM//conj//99 som//HP|-|-|-//nsubj//105 har//VB|PRS|AKT//acl:relcl//103 betydelse//NN|UTR|SIN|IND|NOM//obj//105 för//PP//case//108 totalförsvaret//NN|NEU|SIN|DEF|NOM//obl//105 mot//PP//case//110 åtgärder//NN|UTR|PLU|IND|NOM//nmod//108 som//HP|-|-|-//nsubj//114 påtagligt//AB|POS//advmod//114 kan//VB|PRS|AKT//aux//114 motverka//VB|INF|AKT//acl:relcl//110 totalförsvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//116 intressen//NN|NEU|PLU|IND|NOM//obj//114 .//MAD//punct//51
Kartläggning;Staten//NN|UTR|SIN|DEF|NOM//nsubj//121 kan//VB|PRS|AKT//aux//121 också//AB//advmod//121 skydda//VB|INF|AKT//conj//38 totalförsvarsverksamhet//NN|UTR|SIN|IND|NOM//obj//121 genom//PP//mark//126 att//IE//mark//126 själv//JJ|POS|UTR|SIN|IND|NOM//advmod//126 ta//VB|INF|AKT//advcl//121 över//PL//compound:prt//126 ägandet//NN|NEU|SIN|DEF|NOM//obj//126 till//PP//case//131 viss//JJ|POS|UTR|SIN|IND|NOM//amod//131 egendom//NN|UTR|SIN|IND|NOM//obl//126 ,//MID//punct//126 exempelvis//AB//advmod//135 genom//PP//case//135 expropriationsinstitutet//NN|NEU|SIN|DEF|NOM//obl//126 som//HP|-|-|-//nsubj//137 möjliggör//VB|PRS|AKT//acl:relcl//135 ett//DT|NEU|SIN|IND//det//141 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//141 statligt//JJ|POS|NEU|SIN|IND|NOM//advmod//141 ägande//NN|NEU|SIN|IND|NOM//obj//137 .//MAD//punct//121
Kartläggning;Ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//144 skyddsverktyg//NN|NEU|PLU|IND|NOM//nsubj//146 är//VB|PRS|AKT//cop//146 regler//NN|UTR|PLU|IND|NOM//nsubj//38 om//PP//case//148 tillståndsprövning//NN|UTR|SIN|IND|NOM//nmod//146 till//PP//case//151 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//151 verksamheter//NN|UTR|PLU|IND|NOM//nmod//148  //_SP////151 som//HP|-|-|-//nsubj//154 är//VB|PRS|AKT//acl:relcl//151 av//PP//case//156 betydelse//NN|UTR|SIN|IND|NOM//obl//154 för//PP//case//158 totalförsvaret//NN|NEU|SIN|DEF|NOM//nmod//156 eller//KN//cc//160 tillståndsprövning//NN|UTR|SIN|IND|NOM//conj//158 vid//PP//case//162 överlåtelse//NN|UTR|SIN|IND|NOM//nmod//158 eller//KN//cc//164 upplåtelse//NN|UTR|SIN|IND|NOM//conj//162  //_SP////164 av//PP//case//169 viss//JJ|POS|UTR|SIN|IND|NOM//advmod//168 totalförsvarsviktig//JJ|POS|UTR|SIN|IND|NOM//amod//169 verksamhet//NN|UTR|SIN|IND|NOM//nmod//164 eller//KN//cc//171 egendom//NN|UTR|SIN|IND|NOM//conj//169 .//MID//punct//38
Kartläggning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//174 finns//VB|PRS|SFO//parataxis//38 även//AB//advmod//174 exempel//NN|NEU|PLU|IND|NOM//nsubj//174 på//PP//case//178 bestämmelser//NN|UTR|PLU|IND|NOM//obl//174 som//HP|-|-|-//nsubj//180 ger//VB|PRS|AKT//acl:relcl//178 staten//NN|UTR|SIN|DEF|NOM//iobj//180 rätt//NN|UTR|SIN|IND|NOM//obj//180 att//IE//mark//184 rikta//VB|INF|AKT//acl//182 specifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//186 förpliktelser//NN|UTR|PLU|IND|NOM//obj//184 mot//PP//case//188 verksamhetsutövare//NN|UTR|PLU|IND|NOM//obl//184  //_SP////188 att//IE//mark//191 beakta//VB|INF|AKT//advcl//180 totalförsvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//193 behov//NN|NEU|PLU|IND|NOM//obj//191 .//MAD//punct//174
Kartläggning;Särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//196 regler//NN|UTR|PLU|IND|NOM//nsubj//197 finns//VB|PRS|SFO//conj//38 slutligen//AB//advmod//197 i//PP//case//203 förhållande//NN|NEU|SIN|IND|NOM//fixed//199 till//PP//case//203 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//203 myndigheter//NN|UTR|PLU|IND|NOM//obl//197 ,//MID//punct//205 kommuner//NN|UTR|PLU|IND|NOM//conj//203 och//KN//cc//207 landsting//NN|NEU|PLU|IND|NOM//conj//205 .//MAD//punct//197
Kartläggning;Säkerhetsskyddslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//210 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//216 om//PP//case//212 skydd//NN|NEU|SIN|IND|NOM//nmod//210 för//PP//case//215 säkerhetskänslig//JJ|POS|UTR|SIN|IND|NOM//amod//215 verksamhet//NN|UTR|SIN|IND|NOM//nmod//212 innebär//VB|PRS|AKT//advcl//38 indirekt//AB|POS//advmod//216 ett//DT|NEU|SIN|IND//det//222 brett//JJ|POS|NEU|SIN|IND|NOM//amod//222 och//KN//cc//221 sammansatt//PC|PRF|NEU|SIN|IND|NOM//conj//219 skydd//NN|NEU|SIN|IND|NOM//obj//216 även//AB//advmod//225 för//PP//case//225 totalförsvarsverksamhet//NN|UTR|SIN|IND|NOM//obl//216 ,//MID//punct//232 eftersom//SN//mark//232 totalförsvarsverksamheten//NN|UTR|SIN|DEF|NOM//nsubj//232 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//230 gånger//NN|UTR|PLU|IND|NOM//obl//232 också//AB//advmod//232 utgör//VB|PRS|AKT//advcl//216 säkerhetskänslig//JJ|POS|UTR|SIN|IND|NOM//amod//234 verksamhet//NN|UTR|SIN|IND|NOM//obj//232 .//MAD//punct//26
Kartläggning;Utifrån//PP//case//1 kartläggningen//NN|UTR|SIN|DEF|NOM//obl//2 bedömer//VB|PRS|AKT//ROOT//2 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//2 att//SN//mark//48 de//DT|UTR/NEU|PLU|DEF//det//6 regler//NN|UTR|PLU|IND|NOM//nsubj//48 som//HP|-|-|-//nsubj//10 i//PP//advmod//10 dag//NN|UTR|SIN|IND|NOM//fixed//8 finns//VB|PRS|SFO//acl:relcl//6 och//KN//cc//17 som//KN//mark//17 direkt//AB|POS//advmod//17 eller//KN//cc//15 indirekt//AB|POS//conj//13 kan//VB|PRS|AKT//aux//17 sägas//VB|INF|SFO//conj//10 bereda//VB|INF|AKT//xcomp//17 totalförsvaret//NN|NEU|SIN|DEF|NOM//iobj//18 ett//DT|NEU|SIN|IND//det//21 skydd//NN|NEU|SIN|IND|NOM//obj//18 mot//PP//case//24 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 hot//NN|NEU|PLU|IND|NOM//nmod//21 generellt//AB|POS//advmod//26 sett//PC|PRF|NEU|SIN|IND|NOM//advmod//18 är//VB|PRS|AKT//cop//28 adekvata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//17 och//KN//cc//30 motiverade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//28 utifrån//PP//case//32 behovet//NN|NEU|SIN|DEF|NOM//obl//28 av//PP//case//34 skydd//NN|NEU|SIN|IND|NOM//nmod//32 och//KN//cc//38 utifrån//PP//case//38 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//38 behov//NN|NEU|SIN|IND|NOM//conj//32 av//PP//mark//42 att//IE//mark//42 kunna//VB|INF|AKT//aux//42 värna//VB|INF|AKT//acl//38 totalförsvarsintressen//NN|UTR|SIN|DEF|NOM//obj//42 .//MAD//punct//6
Kartläggning;I//PP//case//47 några//DT|UTR/NEU|PLU|IND//det//47 avseenden//NN|NEU|PLU|IND|NOM//obl//48 bedömer//VB|PRS|AKT//ccomp//2 vi//PN|UTR|PLU|DEF|SUB//nsubj//48 dock//AB//advmod//48 att//SN//mark//58 ansvarsförhållandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//58 mellan//PP//case//54 stat//NN|UTR|SIN|IND|NOM//nmod//52 och//KN//cc//56 kommun//NN|UTR|SIN|IND|NOM//conj//54 bör//VB|PRS|AKT//aux//58 förtydligas//VB|INF|SFO//ccomp//48 och//KN//cc//60 skyddet//NN|NEU|SIN|DEF|NOM//nsubj:pass//63 för//PP//case//62 totalförsvaret//NN|NEU|SIN|DEF|NOM//nmod//60 stärkas//VB|INF|SFO//conj//58 ,//MID//punct//66 vilket//HP|NEU|SIN|IND//nsubj//66 framgår//VB|PRS|AKT//advcl//63 av//PP//case//70 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//70 huvudsakliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 förslag//NN|NEU|PLU|IND|NOM//obl//66 .//MAD//punct//2

Det tydliggörs att kommuner och landsting ska beakta totalförsvarets krav i sin verksamhet;Kommuner//NN|UTR|PLU|IND|NOM//nsubj//3 och//KN//cc//2 landsting//NN|NEU|SIN|IND|NOM//conj//0 har//VB|PRS|AKT//ROOT//3 en//DT|UTR|SIN|IND//det//6 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//6 roll//NN|UTR|SIN|IND|NOM//obj//3 i//PP//case//8 totalförsvaret//NN|NEU|SIN|DEF|NOM//obl//3 .//MAD//punct//12
Det tydliggörs att kommuner och landsting ska beakta totalförsvarets krav i sin verksamhet;Trots//PP//case//11 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//12 kan//VB|PRS|AKT//aux//16 kommuner//NN|UTR|PLU|IND|NOM//nsubj//16 och//KN//cc//15 landsting//NN|NEU|SIN|IND|NOM//conj//13 fatta//VB|INF|AKT//conj//3 beslut//NN|NEU|SIN|IND|NOM//obj//16 inom//PP//case//21 den//DT|UTR|SIN|DEF//det//21 vanliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 förvaltningsverksamheten//NN|UTR|SIN|DEF|NOM//obl//16 som//HP|-|-|-//nsubj//24 kan//VB|PRS|AKT//aux//24 få//VB|INF|AKT//acl:relcl//21 konsekvenser//NN|UTR|PLU|IND|NOM//obj//24 för//PP//case//27 totalförsvaret//NN|NEU|SIN|DEF|NOM//nmod//25 på//PP//case//30 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//30 nivå//NN|UTR|SIN|IND|NOM//nmod//27 utan//KN//case//34 något//DT|NEU|SIN|IND//det//34 uttryckligt//JJ|POS|NEU|SIN|IND|NOM//amod//34 krav//NN|NEU|SIN|IND|NOM//obl//24 på//PP//mark//40 att//SN//mark//40 totalförsvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//38 intressen//NN|NEU|PLU|IND|NOM//nsubj:pass//40 ska//VB|PRS|AKT//aux//40 beaktas//VB|INF|SFO//advcl//24 .//MAD//punct//3
Det tydliggörs att kommuner och landsting ska beakta totalförsvarets krav i sin verksamhet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//43 framgick//VB|PRT|AKT//parataxis//3 inte//AB//advmod//43 minst//AB|SUV//advmod//43 i//PP//case//49 fråga//NN|UTR|SIN|IND|NOM//fixed//46 om//PP//fixed//46 upplåtelse//NN|UTR|SIN|IND|NOM//obl//43 av//PP//case//52 kommunalt//JJ|POS|NEU|SIN|IND|NOM//amod//52 hamnutrymme//NN|NEU|SIN|IND|NOM//nmod//49 i//PP//case//56 Nord//PM|NOM//amod//56 Stream//PM|NOM//amod//56 2-projektet//NN|NEU|SIN|DEF|NOM//nmod//49 ,//MID//punct//56 som//HP|-|-|-//nsubj//59 utlöste//VB|PRT|AKT//acl:relcl//56 diskussioner//NN|UTR|PLU|IND|NOM//obj//59 om//PP//case//62 gränserna//NN|UTR|PLU|DEF|NOM//nmod//60 för//PP//case//65 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//65 bestämmanderätt//NN|UTR|SIN|IND|NOM//nmod//62 i//PP//case//67 frågor//NN|UTR|PLU|IND|NOM//nmod//65 med//PP//case//70 säkerhetspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 implikationer//NN|UTR|PLU|IND|NOM//nmod//67 och//KN//cc//74 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//74 rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 verktyg//NN|NEU|PLU|IND|NOM//conj//70 i//PP//case//77 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//77 frågor//NN|UTR|PLU|IND|NOM//nmod//74 .//MAD//punct//43
Det tydliggörs att kommuner och landsting ska beakta totalförsvarets krav i sin verksamhet;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 att//SN//mark//12 en//DT|UTR|SIN|IND//det//5 generell//JJ|POS|UTR|SIN|IND|NOM//amod//5 regel//NN|UTR|SIN|IND|NOM//nsubj:pass//12 av//PP//case//7 innebörd//NN|UTR|SIN|IND|NOM//nmod//5 att//SN//mark//12 totalförsvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//10 krav//NN|NEU|SIN|IND|NOM//nsubj:pass//12 ska//VB|PRS|AKT//aux//12 beaktas//VB|INF|SFO//ccomp//1 i//PP//case//15 all//DT|UTR|SIN|IND/DEF//det//15 verksamhet//NN|UTR|SIN|IND|NOM//obl//12 inom//PP//case//17 kommuner//NN|UTR|PLU|IND|NOM//nmod//15 och//KN//cc//19 landsting//NN|NEU|PLU|IND|NOM//conj//17 införs//VB|PRS|SFO//conj//1 i//PP//case//22 lagen//NN|UTR|SIN|DEF|NOM//obl//20 (//PAD//punct//24 2006:544//RG|NOM//appos//22 )//PAD//punct//24 om//PP//case//27 kommuners//NN|UTR|PLU|IND|GEN//nmod:poss//30 och//KN//cc//29 landstings//NN|UTR|SIN|IND|GEN//conj//27 åtgärder//NN|UTR|PLU|IND|NOM//conj//22 inför//PP//case//35 och//KN//fixed//31 vid//PP//fixed//31 extraordinära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 händelser//NN|UTR|PLU|IND|NOM//nmod//30 i//PP//case//37 fredstid//NN|UTR|SIN|IND|NOM//nmod//35 och//KN//cc//40 höjd//PC|PRF|UTR|SIN|IND|NOM//amod//40 beredskap//NN|UTR|SIN|IND|NOM//conj//37 .//MAD//punct//1
Det tydliggörs att kommuner och landsting ska beakta totalförsvarets krav i sin verksamhet;Alternativt//AB|POS//advmod//47 kan//VB|PRS|AKT//aux//47 den//DT|UTR|SIN|DEF//det//46 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//46 lagregeln//NN|UTR|SIN|DEF|NOM//nsubj:pass//47 föras//VB|INF|SFO//parataxis//1 in//PL//compound:prt//47 i//PP//case//50 kommunallagen//NN|UTR|SIN|DEF|NOM//obl//47 .//MAD//punct//47
Det tydliggörs att kommuner och landsting ska beakta totalförsvarets krav i sin verksamhet;Tillägget//NN|NEU|SIN|DEF|NOM//nsubj//53 innebär//VB|PRS|AKT//conj//47 ett//DT|NEU|SIN|IND//det//55 förtydligande//NN|NEU|SIN|IND|NOM//obj//53 av//PP//case//57 kommuners//NN|UTR|PLU|IND|GEN//nmod:poss//60 och//KN//cc//59 landstings//NN|UTR|SIN|IND|GEN//conj//57 skyldigheter//NN|UTR|PLU|IND|NOM//nmod//55 i//PP//case//63 detta//DT|NEU|SIN|DEF//det//63 avseende//NN|NEU|SIN|IND|NOM//nmod//60 .//MAD//punct//1
Det tydliggörs att kommuner och landsting ska beakta totalförsvarets krav i sin verksamhet;Kommuner//NN|UTR|PLU|IND|NOM//nsubj//4 och//KN//cc//2 landsting//NN|NEU|SIN|IND|NOM//conj//0 kan//VB|PRS|AKT//aux//4 behöva//VB|INF|AKT//ROOT//4 stöd//NN|NEU|SIN|IND|NOM//obj//4 från//PP//case//7 staten//NN|UTR|SIN|DEF|NOM//nmod//5 vid//PP//case//9 beaktande//NN|NEU|SIN|IND|NOM//obl//4 av//PP//case//12 totalförsvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//12 krav//NN|NEU|SIN|IND|NOM//nmod//9 .//MID//punct//4
Det tydliggörs att kommuner och landsting ska beakta totalförsvarets krav i sin verksamhet;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//15 föreslår//VB|PRS|AKT//parataxis//4 därför//AB//advmod//15 även//AB//advmod//15 en//DT|UTR|SIN|IND//det//19 föreskrift//NN|UTR|SIN|IND|NOM//obj//15 om//PP//mark//28 att//SN//mark//28 kommuner//NN|UTR|PLU|IND|NOM//nsubj//28 och//KN//cc//24 landsting//NN|NEU|SIN|IND|NOM//conj//22 vid//PP//case//26 behov//NN|NEU|SIN|IND|NOM//nmod//22 ska//VB|PRS|AKT//aux//28 samråda//VB|INF|AKT//acl//19 med//PP//case//31 den//DT|UTR|SIN|DEF//det//31 myndighet//NN|UTR|SIN|IND|NOM//obl//28 som//HP|-|-|-//obj//34 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//34 bestämmer//VB|PRS|AKT//acl:relcl//31 i//PP//case//36 frågor//NN|UTR|PLU|IND|NOM//obl//34 av//PP//case//38 betydelse//NN|UTR|SIN|IND|NOM//nmod//36 för//PP//case//40 totalförsvaret//NN|NEU|SIN|DEF|NOM//nmod//36 .//MAD//punct//15
