Demokrati på svenska?;Om//SN//case//2 strukturell//JJ|POS|UTR|SIN|IND|NOM//amod//2 diskriminering//NN|UTR|SIN|IND|NOM//ROOT//2 och//KN//cc//5 politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//5 deltagande//NN|NEU|SIN|IND|NOM//conj//2
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Kvinnor//NN|UTR|PLU|IND|NOM//nsubj:pass//92 har//VB|PRS|AKT//aux//92 i//PP//advmod//92 regel//NN|UTR|SIN|IND|NOM//fixed//90 betraktats//VB|SUP|SFO//parataxis//39 som//KN//mark//97 först//AB//advmod//97 och//KN//cc//97 främst//AB|SUV//advmod//97 kvinnor//NN|UTR|PLU|IND|NOM//xcomp//92 .//MAD//punct//92
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Män//NN|UTR|PLU|IND|NOM//nsubj:pass//104 ,//MID//punct//99 däremot//AB//advmod//99 ,//MID//punct//99 har//VB|PRS|AKT//aux//104 betraktats//VB|SUP|SFO//conj//39 som//KN//mark//108 ”//PAD//punct//108 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//108 människor//NN|UTR|PLU|IND|NOM//xcomp//104 ”//RG|NOM//punct//39 .//MID//punct//39
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Kvinnor//NN|UTR|PLU|IND|NOM//nsubj//115 har//VB|PRS|AKT//aux//115 varit//VB|SUP|AKT//cop//115 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//115 sinnebilden//NN|UTR|SIN|DEF|NOM//parataxis//39 för//PP//case//118 det//DT|NEU|SIN|DEF//det//118 specifika//JJ|POS|UTR/NEU|SIN|DEF|NOM//nmod//115 ,//MID//punct//120 män//NN|UTR|PLU|IND|NOM//conj//115 för//PP//case//123 det//DT|NEU|SIN|DEF//det//123 allmängiltiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//nmod//120 (//PAD//punct//120 Di//PM|NOM//nmod//126 Stefano//PM|NOM//appos//120 ,//MID//punct//126 1991//RG|NOM//nummod//126 )//PAD//punct//120 .//MAD//punct//115
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;I//PP//case//135 och//KN//fixed//131 med//PP//fixed//131 kvinnors//NN|UTR|PLU|IND|GEN//nmod:poss//135 inträde//NN|NEU|SIN|IND|NOM//obl//146 på//PP//case//139 den//DT|UTR|SIN|DEF//det//139 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//139 arenan//NN|UTR|SIN|DEF|NOM//nmod//135 har//VB|PRS|AKT//aux//146 emellertid//AB//advmod//140 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//143 strukturering//NN|UTR|SIN|IND|NOM//nsubj:pass//146 längs//PP//case//145 kön//NN|NEU|SIN|IND|NOM//nmod//143 benämnts//VB|SUP|SFO//amod//115 som//KN//mark//148 politisk//JJ|POS|UTR|SIN|IND|NOM//xcomp//146 .//MAD//punct//39
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Inträdet//NN|NEU|SIN|DEF|NOM//nsubj//155 har//VB|PRS|AKT//aux//155 inte//AB//advmod//155 minst//AB|SUV//advmod//154 successivt//AB|POS//advmod//155 utmanat//VB|SUP|AKT//parataxis//39 en//DT|UTR|SIN|IND//det//158 könsbaserad//PC|PRF|UTR|SIN|IND|NOM//amod//158 uppdelning//NN|UTR|SIN|IND|NOM//obj//155 i//PP//case//160 privat//JJ|POS|NEU|SIN|IND|NOM//nmod//158 och//KN//cc//162 offentligt//AB|POS//conj//160 ,//MID//punct//164 betalt//PC|PRF|NEU|SIN|IND|NOM//conj//160 och//KN//cc//167 obetalt//PC|PRF|NEU|SIN|IND|NOM//amod//167 arbete//NN|NEU|SIN|IND|NOM//conj//160 (//PAD//punct//169 Florin//PM|NOM//appos//155 &//KN|AN//cc//171 Kvarnström//PM|NOM//conj//169 ,//MID//punct//173 2001//RG|NOM//conj//169 )//PAD//punct//169 .//MAD//punct//155
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;I//PP//mark//183 och//KN//fixed//176 med//PP//fixed//176 att//SN//mark//183 kvinnors//NN|UTR|PLU|IND|GEN//nmod:poss//181 röster//NN|UTR|PLU|IND|NOM//nsubj//183 successivt//AB|POS//advmod//183 fått//VB|SUP|AKT//dislocated//198 tillträde//NN|NEU|SIN|IND|NOM//obj//183 till//PP//case//188 den//DT|UTR|SIN|DEF//det//188 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//188 arenan//NN|UTR|SIN|DEF|NOM//obl//183 så//AB//advcl//198 har//VB|PRS|AKT//aux//198 diskussionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//198 om//PP//case//197 både//KN//cc//194 medborgerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//197 och//KN//cc//196 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//194 rättigheter//NN|UTR|PLU|IND|NOM//nmod//191 utvidgats//VB|SUP|SFO//conj//6 till//PP//mark//202 att//IE//mark//202 också//AB//advmod//202 inkludera//VB|INF|AKT//advcl//198 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//204 frågor//NN|UTR|PLU|IND|NOM//obj//202 som//KN//case//207 reproduktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//207 rättigheter//NN|UTR|PLU|IND|NOM//nmod//204 och//KN//cc//209 frihet//NN|UTR|SIN|IND|NOM//conj//207 från//PP//case//211 våld//NN|NEU|SIN|IND|NOM//nmod//209 i//PP//case//214 intima//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//214 relationer//NN|UTR|PLU|IND|NOM//nmod//211 (//PAD//punct//216 Batsleer//NN|UTR|PLU|IND|NOM//appos//204 &//KN|AN//cc//218 Humphries//PM|NOM//conj//216 ,//MID//punct//216 2000//RG|NOM//nummod//216 )//PAD//punct//216 .//MAD//punct//6
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Politisk//JJ|POS|UTR|SIN|IND|NOM//amod//1 handling//NN|UTR|SIN|IND|NOM//nsubj//2 involverar//VB|PRS|AKT//ROOT//2 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//4 led//NN|NEU|PLU|IND|NOM//ccomp//2 av//PP//case//6 maktutövning//NN|UTR|SIN|IND|NOM//obl//4 än//KN//mark//8 fattandet//NN|NEU|SIN|DEF|NOM//acl//6 och//KN//cc//10 genomförandet//NN|NEU|SIN|DEF|NOM//conj//8 av//PP//case//13 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 beslut//NN|NEU|PLU|IND|NOM//nmod//10 .//MAD//punct//2
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Politisk//JJ|POS|UTR|SIN|IND|NOM//amod//16 handling//NN|UTR|SIN|IND|NOM//nsubj//17 rör//VB|PRS|AKT//conj//2 en//DT|UTR|SIN|IND//det//20 lång//JJ|POS|UTR|SIN|IND|NOM//amod//20 rad//NN|UTR|SIN|IND|NOM//obj//17 av//PP//case//22 processer//NN|UTR|PLU|IND|NOM//nmod//20 där//HA//advmod//27 bland//PP//case//26 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//26 intressen//NN|NEU|PLU|IND|NOM//nsubj:pass//27 artikuleras//VB|PRS|SFO//acl:relcl//20 ,//MID//punct//30 grupper//NN|UTR|PLU|IND|NOM//nsubj:pass//30 konstitueras//VB|PRS|SFO//conj//27 ,//MID//punct//33 allianser//NN|UTR|PLU|IND|NOM//nsubj:pass//33 formeras//VB|PRS|SFO//conj//17 och//KN//cc//35 problem//NN|NEU|PLU|IND|NOM//conj//17 definieras//VB|PRS|SFO//advcl//2 som//KN//mark//38 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//36 .//MAD//punct//2
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//43 är//VB|PRS|AKT//cop//43 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 aktörer//NN|UTR|PLU|IND|NOM//parataxis//2 som//HP|-|-|-//nsubj//45 ingår//VB|PRS|AKT//acl:relcl//43 i//PP//case//50 den//DT|UTR|SIN|DEF//det//50 ständigt//AB|POS//advmod//49 pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 kampen//NN|UTR|SIN|DEF|NOM//obl//45 om//PP//case//52 utrymme//NN|NEU|SIN|IND|NOM//nmod//50 och//KN//cc//54 inflytande//NN|NEU|SIN|IND|NOM//conj//52 på//PP//case//58 den//DT|UTR|SIN|DEF//det//58 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//58 dagordningen//NN|UTR|SIN|DEF|NOM//nmod//54 .//MAD//punct//43
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Kampen//NN|UTR|SIN|DEF|NOM//nsubj//61 rör//VB|PRS|AKT//parataxis//43 inte//AB//advmod//61 minst//AB|SUV//advmod//64 makten//NN|UTR|SIN|DEF|NOM//obj//61 att//IE//mark//66 definiera//VB|INF|AKT//acl//64 vad//HP|NEU|SIN|IND//obj//66 som//HP|-|-|-//nsubj//72 över//PP//advmod//72 huvud//NN|NEU|SIN|IND|NOM//fixed//69 taget//PC|PRF|NEU|SIN|IND|NOM//fixed//69 utgör//VB|PRS|AKT//acl:relcl//67 ett//DT|NEU|SIN|IND//det//75 politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//75 problem//NN|NEU|SIN|IND|NOM//obj//72 ,//MID//punct//67 om//PP//mark//79 att//IE//mark//79 avgöra//VB|INF|AKT//advcl//67 vilka//HD|UTR/NEU|PLU|IND//det//81 frågor//NN|UTR|PLU|IND|NOM//obj//79 eller//KN//cc//83 företeelser//NN|UTR|PLU|IND|NOM//conj//81 som//HP|-|-|-//nsubj//89 är//VB|PRS|AKT//cop//89 i//PP//case//88 något//DT|NEU|SIN|IND//det//88 avseende//NN|NEU|SIN|IND|NOM//obl//89 angelägna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//83 för//PP//case//91 samhället//NN|NEU|SIN|DEF|NOM//obl//89 (//PAD//punct//81 Fraser//PM|NOM//appos//81 ,//MID//punct//95 2003//RG|NOM//conj//93 )//PAD//punct//81 .//MAD//punct//43
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Dessa//DT|UTR/NEU|PLU|DEF//det//99 definitioner//NN|UTR|PLU|IND|NOM//nsubj//100 ger//VB|PRS|AKT//acl:relcl//43 i//PP//case//103 sin//PS|UTR|SIN|DEF//fixed//101 tur//NN|UTR|SIN|IND|NOM//obl//100 alltid//AB//advmod//100 utrymme//NN|NEU|SIN|IND|NOM//obj//100 för//PP//case//107 motstånd//NN|NEU|SIN|IND|NOM//obl//100 och//KN//cc//110 alternativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 tolkningar//NN|UTR|PLU|IND|NOM//conj//107 .//MAD//punct//43
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Men//KN//cc//121 formering//NN|UTR|SIN|IND|NOM//nsubj//121 av//PP//case//116 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//116 problem//NN|NEU|PLU|IND|NOM//nmod//113 är//VB|PRS|AKT//cop//121 förstås//AB//advmod//121 inte//AB//advmod//121 bara//AB//advmod//121 fråga//NN|UTR|SIN|IND|NOM//conj//43 om//PP//case//123 idéer//NN|UTR|PLU|IND|NOM//obl//121 och//KN//cc//125 principer//NN|UTR|PLU|IND|NOM//conj//123 .//MAD//punct//121
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;De//DT|UTR/NEU|PLU|DEF//det//128 riktlinjer//NN|UTR|PLU|IND|NOM//nsubj//132 som//HP|-|-|-//nsubj:pass//130 slås//VB|PRS|SFO//acl:relcl//128 fast//PL//advmod//130 ligger//VB|PRS|AKT//conj//43 även//AB//advmod//132 till//PP//case//138 grund//NN|UTR|SIN|IND|NOM//fixed//134 för//PP//fixed//134 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//138 åtgärder//NN|UTR|PLU|IND|NOM//obl//132 i//PP//case//144 form//NN|UTR|SIN|IND|NOM//fixed//139 av//PP//fixed//139 till//PP//fixed//139 exempel//NN|NEU|SIN|IND|NOM//fixed//142 fördelning//NN|UTR|SIN|IND|NOM//obl//132 av//PP//case//147 materiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//147 resurser//NN|UTR|PLU|IND|NOM//nmod//144 och//KN//cc//150 handgriplig//JJ|POS|UTR|SIN|IND|NOM//amod//150 reglering//NN|UTR|SIN|IND|NOM//conj//147 av//PP//case//153 människors//NN|UTR|PLU|IND|GEN//nmod:poss//153 rörelsefrihet//NN|UTR|SIN|IND|NOM//nmod//150 .//MAD//punct//43
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Denna//DT|UTR|SIN|DEF//det//2 ”//PAD//punct//2 kamp//NN|UTR|SIN|IND|NOM//nsubj//6 om//PP//case//4 dagordningen//NN|UTR|SIN|DEF|NOM//nmod//2 ”//PM|NOM//punct//2 bygger//VB|PRS|AKT//ROOT//6 ,//MID//punct//10 kan//VB|PRS|AKT//aux//10 man//PN|UTR|SIN|IND|SUB//nsubj//10 säga//VB|INF|AKT//conj//6 ,//MID//punct//10 på//PP//case//15 en//DT|UTR|SIN|IND//det//15 särskiljande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 logik//NN|UTR|SIN|IND|NOM//obl//10 .//MAD//punct//10
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor; //_SP////16 Då//HA//advmod//20 intressen//NN|NEU|PLU|IND|NOM//nsubj:pass//20 artikuleras//VB|PRS|SFO//advcl//10 och//KN//cc//23 grupper//NN|UTR|PLU|IND|NOM//nsubj:pass//23 konstitueras//VB|PRS|SFO//conj//20 upprättas//VB|INF|SFO//advcl//6 samtidigt//AB//case//26 gränser//NN|UTR|PLU|IND|NOM//obl//24 gentemot//PP//case//6 ”//PM|NOM//punct//6 de//PN|UTR/NEU|PLU|DEF|SUB//parataxis//6 där//AB//fixed//29 utanför//PP//case//32 ”//PM|NOM//obl//6 ,//MID//punct//34 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//73 som//HP|-|-|-//nsubj:pass//38 inte//AB//advmod//38  //_SP////36 anses//VB|PRS|SFO//acl:relcl//34 inrymmas//VB|INF|SFO//xcomp//38 inom//PP//case//41 ramarna//NN|UTR|PLU|DEF|NOM//obl//39 för//PP//case//45 en//DT|UTR|SIN|IND//det//45 bestämd//PC|PRF|UTR|SIN|IND|NOM//amod//45 gemenskap//NN|UTR|SIN|IND|NOM//nmod//41 eller//KN//cc//49 en//DT|UTR|SIN|IND//det//49 viss//JJ|POS|UTR|SIN|IND|NOM//amod//49 problembeskrivning//NN|UTR|SIN|IND|NOM//conj//45 (//PAD//punct//34 Dean//PM|NOM//appos//34 ,//MID//punct//53 1996//RG|NOM//conj//51 )//PAD//punct//34 .//MAD//punct//34
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Alternativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 intressen//NN|NEU|PLU|IND|NOM//nsubj:pass//65 ,//MID//punct//59 gruppformationer//NN|UTR|PLU|IND|NOM//conj//57 ,//MID//punct//61 allianser//NN|UTR|PLU|IND|NOM//conj//57 ,//MID//punct//63 problem//NN|NEU|PLU|IND|NOM//conj//57 ,//MID//punct//57 tonas//VB|PRS|SFO//parataxis//34 följaktligen//AB//advmod//65 ner//PL//advmod//65 .//MAD//punct//34
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;I//PP//case//70 förhandlingen//NN|UTR|SIN|DEF|NOM//obl//73 kring//PP//case//72 politik//NN|UTR|SIN|IND|NOM//nmod//70 begränsas//VB|PRS|SFO//parataxis//6 eller//KN//cc//78 kringskärs//AB//amod//78 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 aktörers//NN|UTR|PLU|IND|GEN//nmod:poss//78 tillträde//NN|NEU|SIN|IND|NOM//conj//73 till//PP//case//81 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//81 processen//NN|UTR|SIN|DEF|NOM//obl//73 .//MID//punct//73
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//84 intressen//NN|NEU|PLU|IND|NOM//appos//6 ,//MID//punct//86 krav//NN|NEU|PLU|IND|NOM//conj//84 och//KN//cc//89 anspråk//NN|NEU|PLU|IND|NOM//nsubj:pass//89 avfärdas//VB|INF|SFO//conj//84 eller//KN//cc//91 ogiltigförklaras//VB|INF|SFO//conj//84 på//PP//case//94 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 sätt//NN|NEU|PLU|IND|NOM//obl//91 av//PP//case//97 dominerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//97 aktörer//NN|UTR|PLU|IND|NOM//nmod//94 eller//KN//cc//99 konstellationer//NN|UTR|PLU|IND|NOM//conj//97 av//PP//case//101 aktörer//NN|UTR|PLU|IND|NOM//nmod//99 (//PAD//punct//101 Yeatman//PM|NOM//conj//101 ,//MID//punct//101 1994//RG|NOM//nummod//101 )//PAD//punct//84 .//MAD//punct//6 ”//PAD//discourse//110
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Dominanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 grupper//NN|UTR|PLU|IND|NOM//parataxis//6 ”//RG|NOM//punct//110 ,//MID//punct//113 poängterar//VB|PRS|AKT//parataxis//6 filosofen//NN|UTR|SIN|DEF|NOM//nmod//115 Nancy//PM|NOM//nsubj//113 Fraser//PM|NOM//flat//115 (//PAD//punct//115 2003//RG|NOM//nmod//115 ://MID//punct//115
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;103//RG|NOM//nmod//115 )//PAD//punct//113 ,//MID//punct//6 ”//RG|NOM//punct//6 artikulerar//VB|PRS|AKT//parataxis//6 behovstolkningar//NN|UTR|PLU|IND|NOM//obj//124 som//HP|-|-|-//nsubj//128 är//VB|PRS|AKT//cop//128 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//125 att//IE//mark//130 utestänga//VB|INF|AKT//advcl//128 ,//MID//punct//132 avväpna//VB|INF|AKT//conj//130 och//KN//cc//134 ///MID//conj//130 eller//KN//cc//136 kooptera//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//130 mottolkningar//NN|UTR|PLU|IND|NOM//obj//136 .//MAD//punct//6
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Underordnade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//142 eller//KN//cc//141 oppositionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//139 grupper//NN|UTR|PLU|IND|NOM//nsubj//144 däremot//AB//advmod//144 artikulerar//VB|PRS|AKT//parataxis//6 behovstolkningar//NN|UTR|PLU|IND|NOM//obj//144 som//HP|-|-|-//nsubj//148 är//VB|PRS|AKT//cop//148 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//145 att//IE//mark//150 utmana//VB|INF|AKT//advcl//148 ,//MID//punct//152 förskjuta//VB|INF|AKT//conj//150 och//KN//cc//154 ///MID//conj//150 eller//KN//cc//156 modifiera//VB|INF|AKT//conj//150 dominerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//158 tolkningar//NN|UTR|PLU|IND|NOM//obj//156 .//MAD//punct//6
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;I//PP//case//161 inget//PN|NEU|SIN|IND|SUB/OBJ//obl//168 av//PP//case//163 fallen//NN|NEU|PLU|DEF|NOM//nmod//161 är//VB|PRS|AKT//cop//168 tolkningarna//NN|UTR|PLU|DEF|NOM//nsubj//168 enbart//AB//advmod//168 ’//UO//nummod//168 representationer//NN|UTR|PLU|IND|NOM//obl//6 ’//PM|NOM//nummod//168 .//MAD//punct//6
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;I//PP//case//173 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//173 fallen//NN|NEU|PLU|DEF|NOM//obl//177 är//VB|PRS|AKT//cop//177 tolkningarna//NN|UTR|PLU|DEF|NOM//nsubj//177 snarare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//177 handlingar//NN|UTR|PLU|IND|NOM//parataxis//6 eller//KN//cc//179 interventioner//NN|UTR|PLU|IND|NOM//conj//177 ”//RG|NOM//punct//6 .//MAD//punct//6
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Etniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 eller//KN//cc//2 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//0 gränsdragningar//NN|UTR|PLU|IND|NOM//nsubj//8 eller//KN//cc//5 kategoriseringar//NN|UTR|PLU|IND|NOM//conj//3 är//VB|PRS|AKT//cop//8  //_SP////6 politik//NN|UTR|SIN|IND|NOM//ROOT//8 i//PP//case//10 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//8 .//MAD//punct//8
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//15 är//VB|PRS|AKT//cop//15 ett//DT|NEU|SIN|IND//det//15 led//NN|NEU|SIN|IND|NOM//parataxis//8 i//PP//advmod//15 och//KN//cc//19 ett//DT|NEU|SIN|IND//det//19 resultat//NN|NEU|SIN|IND|NOM//conj//15 av//PP//case//21 förhandling//NN|UTR|SIN|IND|NOM//nmod//19 och//KN//cc//23 konflikt//NN|UTR|SIN|IND|NOM//conj//21 .//MAD//punct//15
1 Strukturell diskriminering och politiskt deltagande Inledande tankegångar Magnus Dahlstedt och Fredrik Hertzberg / Politisk handling, medborgarskap och strukturella villkor;Kategorier//NN|UTR|PLU|IND|NOM//nsubj:pass//36 som//KN//mark//28 ”//PAD//punct//28 nation//NN|UTR|SIN|IND|NOM//acl//25 ”//PAD//punct//28 och//KN//cc//33 ”//PAD//punct//33 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//33 grupp//NN|UTR|SIN|IND|NOM//conj//25 ”//RG|NOM//punct//33 bör//VB|PRS|AKT//aux//36 ses//VB|INF|SFO//conj//15 som//KN//mark//40 ”//PAD//punct//40 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 ”//PM|NOM//xcomp//36 i//PP//case//43 samma//DT|UTR/NEU|SIN/PLU|IND//det//43 mening//NN|UTR|SIN|IND|NOM//obl//36 som//KN//obl//47 feministisk//JJ|POS|UTR|SIN|IND|NOM//amod//46 kritik//NN|UTR|SIN|IND|NOM//nsubj//47 betecknar//VB|PRS|AKT//acl:relcl//43 kategorin//NN|UTR|SIN|DEF|NOM//obj//47 kön//NN|NEU|PLU|IND|NOM//xcomp//47 som//KN//mark//54 genuint//JJ|POS|NEU|SIN|IND|NOM//amod//52 ”//PAD//nmod//54 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//54 ”//PAD//advcl//36 .//MAD//punct//15
