En yrkesinriktning inom teknikprogrammet;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Yrkesprogramsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;//PP//obj//1 Det//DT|NEU|SIN|DEF//det//25 första//RO|NOM//nsubj//23 är//VB|PRS|AKT//cop//23 att//IE//mark//29 enbart//AB//advmod//29 ändra//VB|INF|AKT//csubj//23 regleringen//NN|UTR|SIN|DEF|NOM//obj//29 av//PP//case//33 antalet//NN|NEU|SIN|DEF|NOM//nmod//33 veckor//NN|UTR|PLU|IND|NOM//nmod//30 från//PP//case//36 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//36 reglering//NN|UTR|SIN|IND|NOM//nmod//33 om//PP//mark//41 att//SN//mark//41 läsåret//NN|NEU|SIN|DEF|NOM//nsubj//41 ska//VB|PRS|AKT//aux//41 omfatta//VB|INF|AKT//advcl//29 40//RG|NOM//nummod//43 veckor//NN|UTR|PLU|IND|NOM//obj//41 till//PP//mark//48 att//SN//mark//48 läsåret//NN|NEU|SIN|DEF|NOM//nsubj//48 ska//VB|PRS|AKT//aux//48 omfatta//VB|INF|AKT//advcl//41  //_SP////48 minst//AB|SUV//advmod//52  //_SP////50 40//RG|NOM//nummod//53 veckor//NN|UTR|PLU|IND|NOM//obl//48 .//MAD//punct//1
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;I//PP//case//56 praktiken//NN|UTR|SIN|DEF|NOM//obl//57 kommer//VB|PRS|AKT//parataxis//1 huvudmännen//NN|UTR|PLU|DEF|NOM//nsubj//57 då//AB//mark//61 att//IE//mark//61 fördela//VB|INF|AKT//advcl//57 utbildningen//NN|UTR|SIN|DEF|NOM//obj//61 med//PP//case//68 betydligt//AB//advmod//65 mer//AB|KOM//advmod//67 än//KN//fixed//65 40//RG|NOM//nummod//68 veckor//NN|UTR|PLU|IND|NOM//obl//61 de//DT|UTR/NEU|PLU|DEF//det//72 två//RG|NOM//nummod//72 sista//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//72 läsåren//NN|NEU|PLU|DEF|NOM//obj//61 .//MAD//punct//1
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;//NN|AN//parataxis//1 En//DT|UTR|SIN|IND//det//77 andra//RO|NOM//amod//77 lösning//NN|UTR|SIN|IND|NOM//nsubj//74 är//VB|PRS|AKT//cop//80 att//IE//mark//80 reglera//VB|INF|AKT//xcomp//1 om//PP//mark//86 att//SN//mark//86 utbildningen//NN|UTR|SIN|DEF|NOM//nsubj//86 totalt//AB|POS//advmod//86 ska//VB|PRS|AKT//aux//86 omfatta//VB|INF|AKT//advcl//80 132//RG|NOM//nummod//88 veckor//NN|UTR|PLU|IND|NOM//obj//86 .//MAD//punct//1
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Då//AB//advmod//91 finns//VB|PRS|SFO//parataxis//1 ingen//DT|UTR|SIN|IND//det//93 flexibilitet//NN|UTR|SIN|IND|NOM//nsubj//97 och//KN//cc//95 huvudmännen//NN|UTR|SIN|DEF|NOM//conj//93 måste//VB|PRS|AKT//aux//97 fördela//VB|INF|AKT//conj//91 ut//PL//compound:prt//97 den//DT|UTR|SIN|DEF//det//101 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//101 omfattningen//NN|UTR|SIN|DEF|NOM//obj//97 genom//PP//case//104 12//RG|NOM//nummod//104 veckor//NN|UTR|PLU|IND|NOM//nmod//101 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//106 undervisning//NN|UTR|SIN|IND|NOM//obj//97 under//PP//case//108 utbildningen//NN|UTR|SIN|DEF|NOM//nmod//106 .//MAD//punct//91
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;//PP//nsubj//116 En//DT|UTR|SIN|IND//det//113 tredje//RO|NOM//amod//113 lösning//NN|UTR|SIN|IND|NOM//nsubj//110 är//VB|PRS|AKT//cop//116 en//DT|UTR|SIN|IND//det//116 kompromiss//NN|UTR|SIN|IND|NOM//nsubj//91 i//PP//case//118 form//NN|UTR|SIN|IND|NOM//nmod//116 av//PP//case//121 en//DT|UTR|SIN|IND//det//121 reglering//NN|UTR|SIN|IND|NOM//nmod//118 om//PP//mark//126 att//SN//mark//126 huvudmannen//NN|UTR|SIN|DEF|NOM//nsubj//126 måste//VB|PRS|AKT//aux//126 fördela//VB|INF|AKT//acl//121 minst//AB|SUV//advmod//128 126//RG|NOM//nummod//129 veckor//NN|UTR|PLU|IND|NOM//nmod//130 undervisning//NN|UTR|SIN|IND|NOM//obj//126 inom//PP//case//132 försöksverksamheten//NN|UTR|SIN|DEF|NOM//nmod//130 .//MAD//punct//116
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//136 skulle//VB|PRT|AKT//aux//136 ge//VB|INF|AKT//conj//91 en//DT|UTR|SIN|IND//det//139 viss//JJ|POS|UTR|SIN|IND|NOM//amod//139 flexibilitet//NN|UTR|SIN|IND|NOM//obj//136 samtidigt//AB//mark//144 som//HA//fixed//140 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//144 skulle//VB|PRT|AKT//aux//144 ställa//VB|INF|AKT//advcl//136 krav//NN|NEU|PLU|IND|NOM//obj//144 på//PP//case//147 huvudmännen//NN|UTR|PLU|DEF|NOM//nmod//145 att//IE//mark//149 utöka//VB|INF|AKT//advcl//144 antalet//NN|NEU|SIN|DEF|NOM//nmod//151 veckor//NN|UTR|PLU|IND|NOM//obj//149 med//PP//case//155 minst//AB|SUV//advmod//154 6//RG|NOM//nummod//155 veckor//NN|UTR|PLU|IND|NOM//obl//149 under//PP//case//157 utbildningen//NN|UTR|SIN|DEF|NOM//obl//149 .//MAD//punct//136
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//160 förslår//VB|PRS|AKT//parataxis//136 denna//DT|UTR|SIN|DEF//det//162 lösning//NN|UTR|SIN|IND|NOM//nsubj//160 då//HA//mark//165 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//165 innebär//VB|PRS|AKT//acl:relcl//162 en//DT|UTR|SIN|IND//det//168 rimlig//JJ|POS|UTR|SIN|IND|NOM//amod//168 avvägning//NN|UTR|SIN|IND|NOM//obj//165 mellan//PP//case//170 styrning//NN|UTR|SIN|IND|NOM//nmod//168 och//KN//cc//172 flexibilitet//NN|UTR|SIN|IND|NOM//conj//170 .//MAD//punct//1
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;När//HA//case//3 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//fixed//0 regleringen//NN|UTR|SIN|DEF|NOM//obl//7 av//PP//case//5 läsåret//NN|NEU|SIN|DEF|NOM//nmod//3 så//AB//advmod//7 föreslår//VB|PRS|AKT//ROOT//7 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//7 att//SN//mark//13 samma//DT|UTR/NEU|SIN/PLU|IND//det//11 princip//NN|UTR|SIN|IND|NOM//nsubj//13 ska//VB|PRS|AKT//aux//13 gälla//VB|INF|AKT//ccomp//7 för//PP//mark//19 hur//HA//advmod//19 skoldagarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//19 ska//VB|PRS|AKT//aux//19 kunna//VB|INF|AKT//aux//19 fördelas//VB|INF|SFO//advcl//13 under//PP//case//23 de//DT|UTR/NEU|PLU|DEF//det//23 tre//RG|NOM//nummod//23 åren//NN|NEU|PLU|DEF|NOM//obl//19 .//MAD//punct//7
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//26 innebär//VB|PRS|AKT//parataxis//7 att//SN//mark//32 det//DT|NEU|SIN|DEF//det//30 första//RO|NOM//amod//30 läsåret//NN|NEU|SIN|DEF|NOM//nsubj//32 ska//VB|PRS|AKT//aux//32 innehålla//VB|INF|AKT//ccomp//26 minst//AB|SUV//advmod//34 178//RG|NOM//nummod//35 skoldagar//NN|UTR|PLU|IND|NOM//obj//32 och//KN//cc//43 det//DT|NEU|SIN|DEF//det//41 andra//RO|NOM//amod//41 och//KN//cc//40 tredje//RO|NOM//conj//38 läsåret//NN|NEU|SIN|DEF|NOM//nsubj//43 ska//VB|PRS|AKT//aux//43 innehålla//VB|INF|AKT//conj//32 minst//AB|SUV//advmod//45 194//RG|NOM//nummod//46 skoldagar//NN|UTR|PLU|IND|NOM//obj//43 .//MAD//punct//26
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//51 är//VB|PRS|AKT//cop//51 en//DT|UTR|SIN|IND//det//51 ökning//NN|UTR|SIN|IND|NOM//parataxis//26 med//PP//case//54 16//RG|NOM//nummod//54 dagar//NN|UTR|PLU|IND|NOM//nmod//51 per//PP//case//56 läsår//NN|NEU|SIN|IND|NOM//nmod//54 de//DT|UTR/NEU|PLU|DEF//det//60 sista//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//60 två//RG|NOM//nummod//60 läsåren//NN|NEU|PLU|DEF|NOM//nmod//51 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//64 med//PP//case//64 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//64 reglering//NN|UTR|SIN|IND|NOM//nmod//51 .//MAD//punct//51
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Fördelning//NN|UTR|SIN|IND|NOM//nsubj//69 av//PP//case//68 dagarna//NN|UTR|PLU|DEF|NOM//nmod//66 innebär//VB|PRS|AKT//parataxis//51 en//DT|UTR|SIN|IND//det//71 flexibilitet//NN|UTR|SIN|IND|NOM//obj//69 eftersom//SN//mark//75 huvudmannen//NN|UTR|SIN|DEF|NOM//nsubj//75 kan//VB|PRS|AKT//aux//75 välja//VB|INF|AKT//acl:relcl//71 att//IE//mark//77 fördela//VB|INF|AKT//xcomp//75 mer//AB|KOM//advmod//80 än//KN//fixed//78 178//RG|NOM//nummod//81 dagar//NN|UTR|PLU|IND|NOM//obl//77 det//DT|NEU|SIN|DEF//det//84 första//RO|NOM//amod//84 året//NN|NEU|SIN|DEF|NOM//obl//77 och//KN//cc//93 mer//AB|KOM//advmod//88 än//KN//fixed//86 194//RG|NOM//nummod//89 dagar//NN|UTR|PLU|IND|NOM//nmod//93 de//DT|UTR/NEU|PLU|DEF//det//93 sista//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//93 två//RG|NOM//nummod//93 åren//NN|NEU|PLU|DEF|NOM//conj//84 .//MAD//punct//69
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 regleringar//NN|UTR|PLU|IND|NOM//obj//69 kring//PP//case//99 läsårets//NN|NEU|SIN|DEF|GEN//nmod:poss//99 tid//NN|UTR|SIN|IND|NOM//nmod//96 som//HP|-|-|-//nsubj//101 finns//VB|PRS|SFO//acl:relcl//99 i//PP//case//103 gymnasieförordningen//NN|UTR|SIN|DEF|NOM//obl//101 ämnar//VB|PRS|AKT//conj//69 utredningen//NN|UTR|SIN|DEF|NOM//obj//104 inte//AB//advmod//107 föreslå//VB|INF|AKT//xcomp//104 förändringar//NN|UTR|PLU|IND|NOM//obj//107 om//PP//obl//107 .//MAD//punct//111
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//124 om//PP//case//115 minst//AB|SUV//advmod//114 12//RG|NOM//nummod//115 lovdagar//NN|UTR|PLU|IND|NOM//nmod//111 och//KN//cc//119 högst//AB|SUV//advmod//118 5//RG|NOM//nummod//119 studiedagar//NN|UTR|PLU|IND|NOM//conj//115 under//PP//case//122 ett//DT|NEU|SIN|IND//det//122 läsår//NN|NEU|SIN|IND|NOM//nmod//119 ska//VB|PRS|AKT//aux//124 finnas//VB|INF|SFO//conj//69 inom//PP//case//126 försöksverksamheten//NN|UTR|SIN|DEF|NOM//obl//124 .//MAD//punct//51
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Ett//DT|NEU|SIN|IND//det//1 sätt//NN|NEU|SIN|IND|NOM//ROOT//1 att//IE//mark//5 i//PP//case//4 praktiken//NN|UTR|SIN|DEF|NOM//obl//5 genomföra//VB|INF|AKT//acl//1 utbildningen//NN|UTR|SIN|DEF|NOM//obj//5 med//PP//case//10 den//DT|UTR|SIN|DEF//det//10 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 tiden//NN|UTR|SIN|DEF|NOM//obl//5 är//VB|PRS|AKT//cop//1 att//IE//mark//13 lägga//VB|INF|AKT//csubj//1 in//PL//compound:prt//13 undervisning//NN|UTR|SIN|IND|NOM//obj//13 ,//MID//punct//18 förslagsvis//AB//advmod//18 arbetsplatsförlagt//AB//conj//15 ,//MID//punct//22 under//PP//case//22 två//RG|NOM//nummod//22 veckor//NN|UTR|PLU|IND|NOM//obl//13 i//PP//case//24 juni//NN|UTR|SIN|IND|NOM//obl//13 det//DT|NEU|SIN|DEF//det//27 första//RO|NOM//amod//27 läsåret//NN|NEU|SIN|DEF|NOM//obj//13 .//MAD//punct//1
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;(//PAD//punct//36 Lovdagar//NN|UTR|PLU|IND|NOM//nsubj//36 kring//PP//case//32 midsommar//NN|UTR|SIN|IND|NOM//nmod//30 kommer//VB|PRS|AKT//aux//36 troligtvis//AB//advmod//36 att//IE//mark//36 förekomma//VB|INF|AKT//appos//1 .//MAD//punct//36 )//PAD//punct//36
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Då//AB//advmod//42 har//VB|PRS|AKT//aux//42 eleverna//NN|UTR|PLU|DEF|NOM//nsubj//42 valt//VB|SUP|AKT//conj//36 inriktning//NN|UTR|SIN|IND|NOM//obj//42 .//MAD//punct//36
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Sedan//AB//advmod//46 finns//VB|PRS|SFO//conj//36 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//46 att//IE//mark//49 lägga//VB|INF|AKT//acl//47 in//PL//compound:prt//49 2//RG|NOM//nummod//52 veckors//NN|UTR|PLU|IND|GEN//nmod:poss//53 utbildning//NN|UTR|SIN|IND|NOM//obj//49 under//PP//case//55 augusti//NN|UTR|SIN|IND|NOM//nmod//53 det//DT|NEU|SIN|DEF//det//58 andra//RO|NOM//amod//58 läsåret//NN|NEU|SIN|DEF|NOM//obj//49 ,//MID//punct//58 1//RG|NOM//nummod//61 vecka//NN|UTR|SIN|IND|NOM//obl//49 under//PP//case//63 höstlovet//NN|NEU|SIN|DEF|NOM//nmod//61 och//KN//cc//66 1//RG|NOM//nummod//66 vecka//NN|UTR|SIN|IND|NOM//conj//63 under//PP//case//68 sportlovet//NN|NEU|SIN|DEF|NOM//nmod//66 det//DT|NEU|SIN|DEF//det//73 andra//RO|NOM//amod//73 och//KN//cc//72 tredje//RO|NOM//conj//70 läsåret//NN|NEU|SIN|DEF|NOM//obj//49 .//MAD//punct//36
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 fördelar//NN|UTR|PLU|IND|NOM//nsubj//1 med//PP//mark//5 att//IE//mark//5 låta//VB|INF|AKT//advcl//1 huvudmannen//NN|UTR|SIN|DEF|NOM//obj//5 besluta//VB|INF|AKT//xcomp//5 om//PP//mark//16 hur//HA//advmod//10 förläggningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//16 av//PP//case//14 de//DT|UTR/NEU|PLU|DEF//det//14 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 veckorna//NN|UTR|PLU|DEF|NOM//nmod//10 ska//VB|PRS|AKT//aux//16 göras//VB|INF|SFO//ccomp//7 .//MAD//punct//1
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//21 vill//VB|PRS|AKT//aux//21 kanske//AB//advmod//21 fördela//VB|INF|AKT//parataxis//1 de//DT|UTR/NEU|PLU|DEF//det//24 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//24 veckorna//NN|UTR|PLU|DEF|NOM//iobj//21 det//DT|NEU|SIN|DEF//det//27 andra//RO|NOM//amod//27 läsåret//NN|NEU|SIN|DEF|NOM//obj//21 ,//MID//punct//27 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//30 finner//VB|PRS|AKT//conj//21 att//SN//mark//42 en//DT|UTR|SIN|IND//det//34 jämn//JJ|POS|UTR|SIN|IND|NOM//amod//34 fördelning//NN|UTR|SIN|IND|NOM//nsubj//42 över//PP//case//37 de//DT|UTR/NEU|PLU|DEF//det//37 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//34 och//KN//cc//42 de//DT|UTR/NEU|PLU|DEF//det//41 tredje//RO|NOM//amod//41 läsåren//NN|NEU|PLU|DEF|NOM//nsubj//42 blir//VB|PRS|AKT//ccomp//30 bäst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//42 .//MAD//punct//21
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//48 har//VB|PRS|AKT//aux//48 också//AB//advmod//48 funnit//VB|SUP|AKT//parataxis//21 exempel//NN|NEU|PLU|IND|NOM//obj//48 på//PP//mark//53 hur//HA//advmod//53 skolor//NN|UTR|PLU|IND|NOM//nsubj//53 organiserat//VB|SUP|AKT//amod//54 utbildningen//NN|UTR|SIN|DEF|NOM//obj//48 som//KN//case//58 8//RG|NOM//nummod//57 timmars//NN|UTR|PLU|IND|GEN//nmod:poss//58 arbetsdagar//NN|UTR|PLU|IND|NOM//obl//48 och//KN//cc//65 kanske//AB//advmod//65 på//PP//case//63 så//AB//amod//63 vis//NN|NEU|SIN|IND|NOM//obl//65 kunnat//VB|SUP|AKT//aux//65 öka//VB|INF|AKT//conj//48 utbildningens//NN|UTR|SIN|DEF|GEN//nmod:poss//67 omfattning//NN|UTR|SIN|IND|NOM//obj//65 .//MAD//punct//48
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Enligt//PP//case//71 skollagens//NN|UTR|SIN|DEF|GEN//nmod:poss//71 regleringar//NN|UTR|PLU|IND|NOM//obl//72 finns//VB|PRS|SFO//conj//48 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//72 att//IE//mark//75 besluta//VB|INF|AKT//acl//73 om//PP//mark//79 att//SN//mark//79 utbildningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//79 fördelas//VB|PRS|SFO//ccomp//75 på//PP//case//82 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//82 tid//NN|UTR|SIN|IND|NOM//obl//79 än//KN//case//85 tre//RG|NOM//nummod//85 år//NN|NEU|PLU|IND|NOM//nmod//82 .//MAD//punct//21
2.2.2 För de elever som väljer yrkesinriktningen ska teknikprogrammet omfatta 2 800 gymnasiepoäng / För de elever som väljer yrkesinriktningen ska läsåren få utökad omfattning;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 förutsätter//VB|PRS|AKT//ROOT//1 att//SN//mark//10 utbildningens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 omfattning//NN|UTR|SIN|IND|NOM//nsubj//10 och//KN//cc//6 förläggning//NN|UTR|SIN|IND|NOM//conj//4 i//PP//case//8 tid//NN|UTR|SIN|IND|NOM//nmod//6 kommer//VB|PRS|AKT//aux//10 bli//VB|INF|AKT//ccomp//1 en//DT|UTR|SIN|IND//det//13 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//13 del//NN|UTR|SIN|IND|NOM//xcomp//10 i//PP//case//16 den//DT|UTR|SIN|DEF//det//16 utvärdering//NN|UTR|SIN|IND|NOM//obl//10 som//HP|-|-|-//obl//19 Skolverket//NN|NEU|SIN|DEF|NOM//nsubj:pass//19 föreslås//VB|PRS|SFO//acl:relcl//16 genomföra//VB|INF|AKT//xcomp//19 efter//PP//case//23 avslutad//PC|PRF|UTR|SIN|IND|NOM//amod//23 försöksverksamhet//NN|UTR|SIN|IND|NOM//obl//20 .//MAD//punct//1

2.2.3 Yrkesinriktningen ska börja det andra läsåret;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj//6 ://MID//punct//1
2.2.3 Yrkesinriktningen ska börja det andra läsåret; //_SP////2 Yrkesinriktningen//NN|UTR|SIN|DEF|NOM//nmod//1 ska//VB|PRS|AKT//aux//6 börja//VB|INF|AKT//ROOT//6 det//DT|NEU|SIN|DEF//det//9 andra//RO|NOM//amod//9 läsåret//NN|NEU|SIN|DEF|NOM//obj//6 .//MAD//punct//6
2.2.3 Yrkesinriktningen ska börja det andra läsåret;Inom//PP//case//2 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 teknikprogram//NN|NEU|SIN|IND|NOM//obl//5 får//VB|PRS|AKT//aux//5 inriktningarna//NN|UTR|PLU|DEF|NOM//nsubj//5 börja//VB|INF|AKT//ROOT//5 det//DT|NEU|SIN|DEF//det//10 andra//RO|NOM//amod//10 eller//KN//cc//9 tredje//RO|NOM//conj//7 läsåret//NN|NEU|SIN|DEF|NOM//obj//5 .//MAD//punct//5
2.2.3 Yrkesinriktningen ska börja det andra läsåret;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//13 föreslår//VB|PRS|AKT//parataxis//5 att//SN//mark//19 yrkesinriktningen//NN|UTR|SIN|DEF|NOM//nsubj//19 inom//PP//case//17 försöksverksamheten//NN|UTR|SIN|DEF|NOM//nmod//15 ska//VB|PRS|AKT//aux//19 börja//VB|INF|AKT//ccomp//13 det//DT|NEU|SIN|DEF//det//22 andra//RO|NOM//amod//22 läsåret//NN|NEU|SIN|DEF|NOM//obj//19 .//MAD//punct//13
2.2.3 Yrkesinriktningen ska börja det andra läsåret;Enligt//PP//case//25 skollagen//NN|UTR|SIN|DEF|NOM//obl//28 får//VB|PRS|AKT//aux//28 huvudmannen//NN|UTR|SIN|DEF|NOM//nsubj//28 erbjuda//VB|INF|AKT//advcl//13 eleven//NN|UTR|SIN|DEF|NOM//obj//28 att//IE//mark//31 antas//VB|INF|SFO//advcl//28 till//PP//case//33 yrkesinriktningen//NN|UTR|SIN|DEF|NOM//obl//31 redan//AB//advmod//36 vid//PP//case//36 antagningen//NN|UTR|SIN|DEF|NOM//obl//31 till//PP//case//38 teknikprogrammet//NN|NEU|SIN|DEF|NOM//nmod//36 .//MAD//punct//5
2.2.3 Yrkesinriktningen ska börja det andra läsåret;Eleverna//NN|UTR|PLU|DEF|NOM//nsubj//12 som//HP|-|-|-//nsubj//2 läser//VB|PRS|AKT//acl:relcl//0 teknikprogrammet//NN|NEU|SIN|DEF|NOM//obj//2 på//PP//case//6 en//DT|UTR|SIN|IND//det//6 skola//NN|UTR|SIN|IND|NOM//obl//2 som//HP|-|-|-//nsubj//8 ingår//VB|PRS|AKT//acl:relcl//6 i//PP//case//10 försöksverksamheten//NN|UTR|SIN|DEF|NOM//obl//8 ska//VB|PRS|AKT//aux//12 läsa//VB|INF|AKT//ROOT//12 ett//DT|NEU|SIN|IND//det//16 gemensamt//JJ|POS|NEU|SIN|IND|NOM//advmod//15 första//RO|NOM//amod//16 år//NN|NEU|SIN|IND|NOM//obj//12 för//PP//mark//20 att//IE//mark//20 sedan//AB//advmod//20 välja//VB|INF|AKT//advcl//12 yrkesinriktningen//NN|UTR|SIN|DEF|NOM//obj//20 eller//KN//cc//24 att//IE//mark//24 fortsätta//VB|INF|AKT//conj//20 på//PP//case//28 det//DT|NEU|SIN|DEF//det//28 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 teknikprogrammet//NN|NEU|SIN|DEF|NOM//obl//24 .//MAD//punct//12
2.2.3 Yrkesinriktningen ska börja det andra läsåret;En//DT|UTR|SIN|IND//det//32 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//32 start//NN|UTR|SIN|IND|NOM//obj//12 för//PP//case//34 elever//NN|UTR|PLU|IND|NOM//nmod//32 som//HP|-|-|-//nsubj//37 är//VB|PRS|AKT//cop//37 intresserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//34 av//PP//case//41 det//DT|NEU|SIN|DEF//det//41 tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 området//NN|NEU|SIN|DEF|NOM//obl//37 ger//VB|PRS|AKT//conj//12 eleverna//NN|UTR|PLU|DEF|NOM//iobj//42 en//DT|UTR|SIN|IND//det//45 orientering//NN|UTR|SIN|IND|NOM//obj//42 i//PP//case//49 de//DT|UTR/NEU|PLU|DEF//det//49 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 alternativ//NN|NEU|PLU|IND|NOM//nmod//45 som//HP|-|-|-//nsubj//51 ligger//VB|PRS|AKT//acl:relcl//49 framför//PP//case//53 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//51 .//MAD//punct//12
