Välfärdsverksamhet för sjömän;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Sjömansserviceutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Samma//DT|UTR/NEU|SIN/PLU|IND//det//28 år//NN|NEU|SIN|IND|NOM//nsubj//29 uppgick//VB|PRT|AKT//parataxis//21 nämligen//AB//advmod//29 ,//MID//punct//32 omräknat//PC|PRF|NEU|SIN|IND|NOM//conj//29 till//PP//case//35 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//35 valuta//NN|UTR|SIN|IND|NOM//obl//32 ,//MID//punct//38 danska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 HVR//PM|NOM//conj//29 ://MID//punct//38 s//NN|AN//case//42 totala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 kostnader//NN|UTR|PLU|IND|NOM//appos//38 till//PP//case//46 ca//AB|AN//advmod//45 14//RG|NOM//nummod//46 mkr//NN|AN//nmod//42 ,//MID//punct//46 finska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 SSB//PM|NOM//conj//42 ://MID//punct//49
3 Svensk sjöfart och välfärdsverksamhet för sjömän;s//NN|AN//punct//49 till//PP//case//55 ca//AB|AN//advmod//54 13//RG|NOM//nummod//55 mkr//NN|AN//obl//51 och//KN//cc//58 norska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 KoF//PM|NOM//conj//49 ://MID//punct//58
3 Svensk sjöfart och välfärdsverksamhet för sjömän;s//NN|AN//nummod//42 till//PP//case//64 ca//AB|AN//advmod//63 11//RG|NOM//nummod//64 mkr//NN|AN//obl//60 .//MAD//punct//21
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Som//KN//mark//1 framgått//VB|SUP|AKT//advcl//5 av//PP//case//4 avsnitt//NN|NEU|SIN|IND|NOM//nmod//4 3.2.2//RG|NOM//obl//1 har//VB|PRS|AKT//ROOT//5 HKF//PM|NOM//obj//5 ://MID//punct//6 s//NN|NEU|SIN|IND|GEN//nummod//9 personalstyrka//NN|UTR|SIN|IND|NOM//nsubj//14 sedan//PP//case//11 mitten//NN|UTR|SIN|DEF|NOM//nmod//9 av//PP//case//13 1980-talet//NN|NEU|SIN|DEF|NOM//nmod//11 minskat//VB|SUP|AKT//advcl//5 från//PP//case//17 ca//AB|AN//advmod//17 40//RG|NOM//obl//14 till//PP//case//21 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 29//RG|NOM//nummod//21 anställda//NN|UTR|PLU|IND|NOM//obl//14 .//MAD//punct//14
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Även//AB//advmod//27 i//PP//case//27 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 nordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 välfärdsråd//NN|NEU|PLU|IND|NOM//obl//30 har//VB|PRS|AKT//aux//30 personalstyrkan//NN|UTR|SIN|DEF|NOM//nsubj//30 minskat//VB|SUP|AKT//conj//14 under//PP//case//33 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 år//NN|NEU|PLU|IND|NOM//obl//30 .//MAD//punct//14
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Således//AB//advmod//42 har//VB|PRS|AKT//aux//42 danska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 HVR//PM|NOM//nsubj//42 på//PP//case//41 några//DT|UTR/NEU|PLU|IND//det//41 år//NN|NEU|PLU|IND|NOM//nmod//38 minskat//VB|SUP|AKT//advcl//14 från//PP//case//44 12//RG|NOM//obl//42 till//PP//case//47 8//RG|NOM//nummod//47 anställda//NN|UTR|PLU|IND|NOM//obl//42 ,//MID//punct//47 medan//SN//mark//53 finska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 SSB//PM|NOM//nsubj//53 ,//MID//punct//53 sett//PC|PRF|NEU|SIN|IND|NOM//advcl//42 över//PP//case//57 ett//DT|NEU|SIN|IND//det//56 par//NN|NEU|SIN|IND|NOM//nmod//57 decennier//NN|NEU|PLU|IND|NOM//obl//53 ,//MID//punct//60 har//VB|PRS|AKT//aux//60 minskat//VB|SUP|AKT//conj//42 från//PP//case//63 drygt//AB|POS//advmod//63 35//RG|NOM//obl//60 till//PP//case//66 15//RG|NOM//nummod//66 anställda//NN|UTR|PLU|IND|NOM//obl//60 .//MAD//punct//5
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Den//DT|UTR|SIN|DEF//det//71 mest//AB|SUV//advmod//70 dramatiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//71 förändringen//NN|UTR|SIN|DEF|NOM//nsubj//74 har//VB|PRS|AKT//aux//74 dock//AB//advmod//74 skett//VB|SUP|AKT//parataxis//5 i//PP//case//76 Norge//PM|NOM//obl//74 ,//MID//punct//76 där//HA//advmod//80 välfärdsverksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//80 omstrukturerades//VB|PRT|SFO//acl:relcl//76 i//PP//case//82 slutet//NN|NEU|SIN|DEF|NOM//obl//80 av//PP//case//84 1980-talet//NN|NEU|SIN|DEF|NOM//nmod//82 i//PP//mark//95 samband//NN|NEU|SIN|IND|NOM//fixed//85 med//PP//mark//95 att//SN//mark//95 Norges//PM|GEN//nmod:poss//91 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//91 skeppsregister//NN|NEU|SIN|IND|NOM//nsubj:pass//95 (//PAD//punct//91 NIS//PM|NOM//appos//91 )//PAD//punct//91 inrättades//VB|PRT|SFO//advcl//74 .//MAD//punct//74
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Omstruktureringen//NN|UTR|SIN|DEF|NOM//nsubj//98 innebar//VB|PRT|AKT//parataxis//74 att//SN//mark//105 den//DT|UTR|SIN|DEF//det//103 tidigare//AB|KOM//advmod//102 ansvariga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//103 organisationen//NN|UTR|SIN|DEF|NOM//nmod//104 Velferdstjenesten//PM|NOM//nsubj//105 for//PM|NOM//ccomp//98 Handelsflåten//PM|NOM//obj//105 lades//VB|PRT|SFO//xcomp//105 ned//PL//advmod//107 ,//MID//punct//98 och//KN//cc//113 välfärdsfrågorna//NN|UTR|PLU|DEF|NOM//nsubj//113 istället//AB//advmod//113 gavs//VB|PRT|SFO//conj//98 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//115 organisation//NN|UTR|SIN|IND|NOM//obj//113 .//MAD//punct//98
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Omstruktureringen//NN|UTR|SIN|DEF|NOM//nsubj//118 innebar//VB|PRT|AKT//conj//98 en//DT|UTR|SIN|IND//det//121 kraftig//JJ|POS|UTR|SIN|IND|NOM//amod//121 minskning//NN|UTR|SIN|IND|NOM//obj//118 av//PP//case//123 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//121 ,//MID//punct//128 vilket//HP|NEU|SIN|IND//nsubj:pass//128 t.ex.//AB|AN//advmod//128 kan//VB|PRS|AKT//aux//128 illustreras//VB|INF|SFO//acl:relcl//121 med//PP//mark//132 att//SN//mark//132 Velferdstjenesten//PM|NOM//nsubj//132 for//PM|NOM//advcl//128 Handelsflåten//NN|UTR|SIN|DEF|NOM//obj//132 hade//VB|PRT|AKT//xcomp//132 ca//AB|AN//advmod//136 70//RG|NOM//nummod//138 80//RG|NOM//nummod//138 anställda//NN|UTR|PLU|IND|NOM//obj//134 ,//MID//punct//138 medan//SN//mark//141 KoF//PM|NOM//advcl//134 i//PP//advmod//141 dag//NN|UTR|SIN|IND|NOM//fixed//142 har//VB|PRS|AKT//conj//98 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//147 än//KN//fixed//145 10//RG|NOM//nummod//148 anställda//NN|UTR|PLU|IND|NOM//obj//144 .//MAD//punct//74
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Som//HA//mark//1 framgått//VB|SUP|AKT//advcl//2 finansieras//VB|PRS|SFO//ROOT//2 HKF//PM|NOM//nsubj:pass//2 främst//AB|SUV//advmod//2 genom//PP//case//8 ett//DT|NEU|SIN|IND//det//8 årligt//JJ|POS|NEU|SIN|IND|NOM//amod//8 belopp//NN|NEU|SIN|IND|NOM//obl//2 ur//PP//case//11 Sjöfartsverkets//PM|GEN//nmod:poss//11 farledsavgifter//NN|UTR|PLU|IND|NOM//nmod//8 ,//MID//punct//17 och//KN//cc//17 därutöver//AB//advmod//17 genom//PP//case//17 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 avgiftsintäkter//NN|UTR|PLU|IND|NOM//conj//8 från//PP//case//20 bl.a.//AB|AN//advmod//20 hyrvideo//NN|UTR|SIN|IND|NOM//nmod//17 ,//MID//punct//22 m.m.//AB|AN//conj//20
3 Svensk sjöfart och välfärdsverksamhet för sjömän;För//PP//case//24 HKF//PM|NOM//nmod//22 ://MID//punct//17
3 Svensk sjöfart och välfärdsverksamhet för sjömän;s//NN|AN//case//29 föregångare//NN|UTR|SIN|IND|NOM//fixed//26 Handelsflottans//NN|UTR|SIN|DEF|GEN//nmod:poss//29 Välfärdsråd//NN|NEU|SIN|IND|NOM//nmod//8 gällde//VB|PRT|AKT//conj//2 däremot//AB//advmod//30 en//DT|UTR|SIN|IND//det//33 finansieringsform//NN|UTR|SIN|IND|NOM//obj//30 som//HP|-|-|-//nsubj//35 innebar//VB|PRT|AKT//acl:relcl//33 att//SN//mark//38 staten//NN|UTR|SIN|DEF|NOM//nsubj//38 stod//VB|PRT|AKT//ccomp//35 för//PP//advmod//40 50//RG|NOM//nummod//41 procent//NN|UTR|PLU|IND|NOM//obj//38 av//PP//case//44 verksamhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//44 kostnader//NN|UTR|PLU|IND|NOM//nmod//41 och//KN//cc//46 sjömännen//NN|UTR|PLU|DEF|NOM//conj//44 och//KN//cc//48 rederierna//NN|NEU|PLU|DEF|NOM//conj//44 för//PP//case//51 25//RG|NOM//nummod//51 procent//NN|UTR|PLU|IND|NOM//nmod//48 vardera//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//30 .//MAD//punct//30
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Som//HA//mark//55 framgår//VB|PRS|AKT//conj//2 av//PP//case//58 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 sammanställning//NN|UTR|SIN|IND|NOM//obl//55 har//VB|PRS|AKT//advcl//55 såväl//KN//advmod//61 Danmark//PM|NOM//obj//59 som//KN//cc//63 Finland//PM|NOM//conj//61 finansieringsformer//NN|UTR|PLU|IND|NOM//obj//55 som//HP|-|-|-//nsubj//66 liknar//VB|PRS|AKT//acl:relcl//64 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//66 som//HP|-|-|-//nsubj:pass//70 tidigare//AB|KOM//advmod//70 användes//VB|PRT|SFO//acl:relcl//67 i//PP//case//72 Sverige//PM|NOM//obl//70 ,//MID//punct//77 medan//SN//mark//77 Norge//PM|NOM//nsubj//77 har//VB|PRS|AKT//aux//77 haft//VB|SUP|AKT//advcl//64 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//77 tidigare//AB|KOM//xcomp//77 ://MAD//punct//55
3 Svensk sjöfart och välfärdsverksamhet för sjömän;•//PP//case//1 Finansiering//NN|UTR|SIN|IND|NOM//nsubj:pass//7 av//PP//case//3 HVR//PM|NOM//nmod//1 ://MID//punct//1
3 Svensk sjöfart och välfärdsverksamhet för sjömän;I//PP//case//6 Danmark//PM|NOM//obl//7 uttas//VB|PRS|SFO//ROOT//7 en//DT|UTR|SIN|IND//det//9 välfärdsavgift//NN|UTR|SIN|IND|NOM//obj//7 ,//MID//punct//12 som//HP|-|-|-//nsubj//12 uppgår//VB|PRS|AKT//acl:relcl//9 till//PP//case//16 70//RG|NOM//nummod//16 danska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 öre//NN|NEU|PLU|IND|NOM//obl//12 per//PP//case//18 dag//NN|UTR|SIN|IND|NOM//nmod//16 för//PP//case//20 sjöman//NN|UTR|SIN|IND|NOM//obl//12 på//PP//case//23 danskregistrerat//PC|PRF|NEU|SIN|IND|NOM//amod//23 fartyg//NN|NEU|SIN|IND|NOM//nmod//20 och//KN//cc//26 lika//AB//advmod//26 mycket//AB|POS//conj//12 för//PP//case//29 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//29 redare//NN|UTR|PLU|IND|NOM//obl//12 .//MAD//punct//7
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Tidigare//AB|KOM//advmod//32 tillsköt//VB|PRT|AKT//parataxis//7 staten//NN|UTR|SIN|DEF|NOM//nsubj//32 lika//AB//advmod//35 mycket//AB|POS//advmod//32 som//HP|-|-|-//case//37 parterna//NN|UTR|PLU|DEF|NOM//nsubj//32 tillsammans//AB//advmod//32 .//MID//punct//32
3 Svensk sjöfart och välfärdsverksamhet för sjömän;När//HA//mark//44 avgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//44 år//NN|NEU|SIN|IND|NOM//nmod//43 2003//RG|NOM//obl//44 höjdes//VB|PRT|SFO//advcl//32 för//PP//case//46 sjömännen//NN|UTR|PLU|DEF|NOM//obl//44 och//KN//cc//48 redarna//NN|UTR|PLU|DEF|NOM//conj//46 (//PAD//punct//48 från//PP//case//51 50//RG|NOM//obl//56 till//PP//case//54 70//RG|NOM//nummod//54 öre//NN|NEU|PLU|IND|NOM//nmod//51 )//PAD//punct//51 valde//VB|PRT|AKT//conj//44 dock//AB//advmod//56 staten//NN|UTR|SIN|DEF|NOM//obj//56 att//IE//mark//60 ligga//VB|INF|AKT//acl//58 kvar//PL//compound:prt//60 på//PP//case//65 den//DT|UTR|SIN|DEF//det//65 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//65 nivån//NN|UTR|SIN|DEF|NOM//obl//60 ,//MID//punct//56 dvs.//AB|AN//advmod//71 högst//AB|SUV//advmod//69 100//RG|NOM//nummod//71 danska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 öre//NN|NEU|SIN|IND|NOM//appos//56 per//PP//case//73 dag//NN|UTR|SIN|IND|NOM//nmod//71 .//MAD//punct//56
3 Svensk sjöfart och välfärdsverksamhet för sjömän;År//NN|NEU|SIN|IND|NOM//nmod//76 2003//RG|NOM//obl//77 stod//VB|PRT|AKT//conj//7 välfärdsavgiften//NN|UTR|SIN|DEF|NOM//nsubj//77 för//PP//case//82 ca//AB|AN//advmod//81 50//RG|NOM//nummod//82 procent//NN|UTR|PLU|IND|NOM//obl//77 av//PP//case//84 HVR//PM|NOM//nmod//82 ://MID//punct//84 s//NN|AN//nummod//87 intäkter//NN|UTR|PLU|IND|NOM//obl//7 .//MAD//punct//7
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Därutöver//AB//advmod//7 hade//VB|PRT|AKT//ccomp//7 rådet//NN|NEU|SIN|DEF|NOM//nsubj//90 intäkter//NN|UTR|PLU|IND|NOM//obj//90 från//PP//case//94 hyrvideoverksamhet//NN|UTR|SIN|IND|NOM//obl//90 ,//MID//punct//97 diverse//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//97 försäljnings-//NN|UTR|-|-|SMS//conj//94 och//KN//cc//99 ränteintäkter//NN|UTR|PLU|IND|NOM//conj//97 ,//MID//punct//101 bidrag//NN|NEU|PLU|IND|NOM//conj//94 ,//MID//punct//103 m.m.//AB|AN//conj//94
3 Svensk sjöfart och välfärdsverksamhet för sjömän;•//PP//case//1 Finansiering//NN|UTR|SIN|IND|NOM//nsubj:pass//7 av//PP//case//3 SSB//PM|NOM//nmod//1 ://MID//punct//1
3 Svensk sjöfart och välfärdsverksamhet för sjömän;I//PP//case//6 Finland//PM|NOM//obl//7 uttas//VB|PRS|SFO//ROOT//7 en//DT|UTR|SIN|IND//det//11 s.k.//AB|AN//amod//11  //_SP////9 SSB-avgift//NN|NEU|PLU|IND|NOM//nsubj:pass//7 ,//MID//punct//14 som//HP|-|-|-//nsubj//14 uppgår//VB|PRS|AKT//acl:relcl//11 till//PP//case//17 en//DT|UTR|SIN|IND//det//17 tusendel//NN|UTR|SIN|IND|NOM//obl//14 av//PP//case//21 varje//DT|UTR/NEU|SIN|IND//det//20 sjömans//NN|UTR|SIN|DEF|GEN//nmod:poss//21 inkomst//NN|UTR|SIN|IND|NOM//nmod//17 ,//MID//punct//24 lika//AB//advmod//24 mycket//AB|POS//advmod//14 från//PP//case//27 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//27 redare//NN|UTR|PLU|IND|NOM//nmod//24 samt//KN//cc//31 två//RG|NOM//nummod//30 gånger//NN|UTR|PLU|IND|NOM//nmod//31 beloppet//NN|NEU|SIN|DEF|NOM//conj//7 från//PP//case//33 statsbudgeten//NN|UTR|SIN|DEF|NOM//nmod//31 .//MAD//punct//7
3 Svensk sjöfart och välfärdsverksamhet för sjömän;SSB-avgiften//NN|UTR|SIN|DEF|NOM//nsubj//36 stod//VB|PRT|AKT//parataxis//7 år//NN|NEU|SIN|IND|NOM//nmod//38 2003//RG|NOM//obl//36 för//PP//case//42 ca//AB|AN//advmod//41 60//RG|NOM//nummod//42 procent//NN|UTR|PLU|IND|NOM//obl//36 av//PP//case//44 SSB//PM|NOM//nmod//42 ://MID//punct//42 s//NN|AN//nummod//47 intäkter//NN|UTR|PLU|IND|NOM//appos//42 .//MAD//punct//36
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Därtill//AB//advmod//50 finansieras//VB|PRS|SFO//conj//36 SSB//PM|NOM//nsubj:pass//50 via//PP//case//55 en//DT|UTR|SIN|IND//det//55 s.k.//AB|AN//amod//55 lästavgift//NN|UTR|SIN|IND|NOM//obl//50 ,//MID//punct//50 dvs.//AB|AN//advmod//60 en//DT|UTR|SIN|IND//det//60 viktrelaterad//PC|PRF|UTR|SIN|IND|NOM//amod//60 avgift//NN|UTR|SIN|IND|NOM//appos//50 som//HP|-|-|-//nsubj:pass//62 tas//VB|PRS|SFO//acl:relcl//60 ut//PL//compound:prt//62 av//PP//case//65 fartyg//NN|NEU|PLU|IND|NOM//obl:agent//62 –//RG|NOM//punct//68 såväl//KN//advmod//68 finska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//appos//65 som//KN//mark//70 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//68 –//RG|NOM//punct//73 som//HP|-|-|-//nsubj//73 anlöper//VB|PRS|AKT//acl:relcl//70 finsk//JJ|POS|UTR|SIN|IND|NOM//amod//75 hamn//NN|UTR|SIN|IND|NOM//obj//73 (//PAD//punct//78 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//78 stod//VB|PRT|AKT//acl:relcl//50 för//PP//case//82 ca//AB|AN//advmod//81 39//RG|NOM//nummod//82 procent//NN|UTR|PLU|IND|NOM//obl//78 av//PP//case//86 de//DT|UTR/NEU|PLU|DEF//det//86 totala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 intäkterna//NN|UTR|PLU|DEF|NOM//nmod//82 år//NN|NEU|SIN|IND|NOM//nmod//88 2003//RG|NOM//nmod//86 )//PAD//punct//78 ,//MID//punct//94 och//KN//cc//94 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 intäkter//NN|UTR|PLU|IND|NOM//conj//36 .//MAD//punct//36
3 Svensk sjöfart och välfärdsverksamhet för sjömän;•//PP//case//1 Finansiering//NN|UTR|SIN|IND|NOM//nsubj//7 av//PP//case//3 KoF//PM|NOM//nmod//1 ://MID//punct//1
3 Svensk sjöfart och välfärdsverksamhet för sjömän;I//PP//case//6 Norge//PM|NOM//nmod//1 sker//VB|PRS|AKT//ROOT//7 finansieringen//NN|UTR|SIN|DEF|NOM//nsubj//7 i//PP//advmod//7 första//RO|NOM//fixed//9 hand//NN|UTR|SIN|IND|NOM//fixed//9 via//PP//case//14 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 anslag//NN|NEU|PLU|IND|NOM//obl//7 ,//MID//punct//14 som//HP|-|-|-//nsubj//17 stod//VB|PRT|AKT//acl:relcl//14 för//PP//case//21 ca//AB|AN//advmod//20 85//RG|NOM//nummod//21 procent//NN|UTR|PLU|IND|NOM//obl//17 av//PP//case//23 KoF//PM|NOM//nmod//21 ://MID//punct//21
3 Svensk sjöfart och välfärdsverksamhet för sjömän;s//NN|AN//nummod//26 intäkter//NN|UTR|PLU|IND|NOM//nmod//28 år//NN|NEU|SIN|IND|NOM//nmod//28 2003//RG|NOM//obl//17 ,//MID//punct//7 och//KN//cc//34 därutöver//AB//advmod//34 främst//AB|SUV//advmod//34 via//PP//case//34 överskott//NN|NEU|SIN|IND|NOM//conj//7 från//PP//case//36 hyrvideoverksamhet//NN|UTR|SIN|IND|NOM//nmod//34 .//MID//punct//7
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Tidigare//AB|KOM//advmod//39 finansierades//VB|PRT|SFO//parataxis//7 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//39 med//PP//case//43 en//DT|UTR|SIN|IND//det//43 välfärdsavgift//NN|UTR|SIN|IND|NOM//obl//39 ,//MID//punct//47 med//PP//case//47 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 upplägg//NN|NEU|SIN|IND|NOM//obl//39 som//HP|-|-|-//mark//51 den//DT|UTR|SIN|DEF//det//51 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//51 svenska//NN|UTR|SIN|IND|NOM//acl:relcl//47 .//MAD//punct//7
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Finansieringsformen//NN|UTR|SIN|DEF|NOM//nsubj:pass//54 förändrades//VB|PRT|SFO//parataxis//7 dock//AB//advmod//54 i//PP//case//62 samband//NN|NEU|SIN|IND|NOM//fixed//56 med//PP//fixed//56 den//DT|UTR|SIN|DEF//det//62 tidigare//AB|KOM//advmod//61 nämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//62 omstruktureringen//NN|UTR|SIN|DEF|NOM//obl//54 av//PP//case//66 den//DT|UTR|SIN|DEF//det//66 norska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//66 välfärdsverksamheten//NN|UTR|SIN|DEF|NOM//nmod//62 i//PP//case//68 slutet//NN|NEU|SIN|DEF|NOM//nmod//66 av//PP//case//70 1980-talet//NN|NEU|SIN|DEF|NOM//nmod//68 .//MAD//punct//7
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Tjänsteutbud//NN|NEU|SIN|IND|NOM//ROOT//0
3 Svensk sjöfart och välfärdsverksamhet för sjömän;De//DT|UTR/NEU|PLU|DEF//det//2 nordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 välfärdsorganen//NN|NEU|PLU|DEF|NOM//nsubj//3 har//VB|PRS|AKT//ROOT//3 samma//DT|UTR/NEU|SIN/PLU|IND//det//6 huvudsakliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 målgrupper//NN|UTR|PLU|IND|NOM//obj//3 för//PP//case//8 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//6 ,//MID//punct//12 vilka//HP|UTR/NEU|PLU|IND//nsubj//12 också//AB//advmod//12 följer//VB|PRS|AKT//acl:relcl//8 av//PP//compound:prt//12 ILO-konvention//NN|UTR|SIN|IND|NOM//nmod//16 nr//NN|AN//nmod//16 163//RG|NOM//obl//12 ,//MID//punct//16 dvs.//AB|AN//advmod//19 sjömän//NN|UTR|PLU|IND|NOM//appos//16 ombord//AB//nmod//19 i//PP//case//23 sjögående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 fartyg//NN|NEU|PLU|IND|NOM//obl//12 registrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//12 i//PP//case//28 det//DT|NEU|SIN|DEF//det//28 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 landet//NN|NEU|SIN|DEF|NOM//obl//24 samt//KN//cc//30 sjömän//NN|UTR|PLU|IND|NOM//conj//28 på//PP//case//32 fartyg//NN|NEU|PLU|IND|NOM//nmod//30 som//HP|-|-|-//nsubj//34 angör//VB|PRS|AKT//acl:relcl//32 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 bestämda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//37 hamnar//NN|UTR|PLU|IND|NOM//conj//12 i//PP//case//39 landet//NN|NEU|SIN|DEF|NOM//obl//37 ,//MID//punct//12 oavsett//AB|POS//mark//47 i//PP//case//45 vilken//HD|UTR|SIN|IND//det//45 stat//NN|UTR|SIN|IND|NOM//amod//45 fartyget//NN|NEU|SIN|DEF|NOM//nsubj//47 är//VB|PRS|AKT//cop//47 registrerat//PC|PRF|NEU|SIN|IND|NOM//advcl//52 .//MAD//punct//47
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Grovt//AB|POS//advmod//50 sett//PC|PRF|NEU|SIN|IND|NOM//conj//47 kan//VB|PRS|AKT//aux//52 sägas//VB|INF|SFO//conj//3 att//SN//mark//64 de//DT|UTR/NEU|PLU|DEF//det//56 nordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 välfärdsorganens//NN|UTR|SIN|DEF|GEN//nmod:poss//57 tjänsteutbud//NN|NEU|SIN|IND|NOM//nsubj//64 till//PP//case//59 fartyg//NN|NEU|PLU|IND|NOM//nmod//57 till//PP//case//61 sjöss//NN|-|-|-|-//nmod//59 är//VB|PRS|AKT//cop//64 tämligen//AB//advmod//64 likvärdigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//52 ,//MID//punct//68 medan//SN//mark//68 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//68 finns//VB|PRS|SFO//advcl//3 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 skillnader//NN|UTR|PLU|IND|NOM//nsubj//68 mellan//PP//case//72 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//70 vad//HP|NEU|SIN|IND//det//75 beträffar//VB|PRS|AKT//fixed//73 utbudet//NN|NEU|SIN|DEF|NOM//nsubj//68 i//PP//case//78 hemlandets//NN|NEU|SIN|DEF|GEN//nmod:poss//78 hamnar//VB|PRS|AKT//nmod//75 .//MAD//punct//3
3 Svensk sjöfart och välfärdsverksamhet för sjömän;Målgrupperna//NN|UTR|PLU|DEF|NOM//nsubj//5 för//PP//case//2 tjänsteutbudet//NN|NEU|SIN|DEF|NOM//nmod//0 till//PP//case//4 sjöss//NN|-|-|-|-//nmod//2 förefaller//VB|PRS|AKT//ROOT//5 vara//VB|INF|AKT//cop//10 av//PP//case//10 ungefärligen//AB//advmod//9 jämförbar//JJ|POS|UTR|SIN|IND|NOM//amod//10 storlek//NN|UTR|SIN|IND|NOM//xcomp//5 i//PP//case//14 de//DT|UTR/NEU|PLU|DEF//det//14 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 länderna//NN|NEU|PLU|DEF|NOM//nmod//10 .//MAD//punct//5
