och Försvarets radioanstalt;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 behandlingen//NN|UTR|SIN|DEF|NOM//nmod//2 av//PP//case//6 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//4 vid//PP//case//8 Försvarsmakten//PM|NOM//nmod//6
2.2 Genomförande av uppdraget;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//5 och//KN//cc//2 sekreteraren//NN|UTR|SIN|DEF|NOM//conj//0 har//VB|PRS|AKT//aux//5 även//AB//advmod//5 samrått//VB|SUP|AKT//ROOT//5 med//PP//case//7 Totalförsvarsdatautredningen//NN|UTR|SIN|DEF|NOM//obl//5 (//PAD//punct//7 Fö//PM|NOM//nmod//10 2016:01//RG|NOM//nmod//7 )//PAD//punct//5 .//MAD//punct//5
2.2 Genomförande av uppdraget;Föreningen//NN|UTR|SIN|DEF|NOM//nmod//1 Dataskydd.net//PM|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 yttrat//VB|SUP|AKT//ROOT//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//3 i//PP//case//7 en//DT|UTR|SIN|IND//det//7 skrift//NN|UTR|SIN|IND|NOM//obl//3 som//HP|-|-|-//obl//11 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//11 har//VB|PRS|AKT//aux//11 tagit//VB|SUP|AKT//acl:relcl//7 del//NN|UTR|SIN|IND|NOM//obj//11 av//PP//case//8 .//MAD//punct//3


3.1 Försvarsmaktens uppgifter;Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//3 framgår//VB|PRS|AKT//ROOT//3 av//PP//case//5 1–3//RG|NOM//obl//3 a//NN|NEU|SIN|IND|NOM//fixed//5 §//NN|AN//nmod//8 §//NN|AN//nmod//9 förordningen//NN|UTR|SIN|DEF|NOM//nmod//5 (//PAD//punct//9 2007:1266//RG|NOM//appos//9 )//PAD//punct//11 med//PP//case//14 instruktion//NN|UTR|SIN|IND|NOM//obl//3 för//PP//case//16 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//14 (//PAD//punct//18 instruktionen//NN|UTR|SIN|DEF|NOM//parataxis//3 för//PP//case//20 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//18 )//PAD//punct//18 .//MAD//punct//3
3.1 Försvarsmaktens uppgifter;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//24 har//VB|PRS|AKT//parataxis//3 ett//DT|NEU|SIN|IND//det//27 brett//JJ|POS|NEU|SIN|IND|NOM//amod//27 uppdrag//NN|NEU|SIN|IND|NOM//obj//24 som//KN//nsubj//30 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//30 innebär//VB|PRS|AKT//acl:relcl//27 ansvar//NN|NEU|SIN|IND|NOM//obj//30 för//PP//mark//34 att//IE//mark//34 upprätthålla//VB|INF|AKT//advcl//30 och//KN//cc//36 utveckla//VB|INF|AKT//conj//34 ett//DT|NEU|SIN|IND//det//39 militärt//JJ|POS|NEU|SIN|IND|NOM//amod//39 försvar//NN|NEU|SIN|IND|NOM//obj//36 som//HP|-|-|-//nsubj//43 ytterst//AB|SUV//advmod//43 kan//VB|PRS|AKT//aux//43 möta//VB|INF|AKT//acl:relcl//39 ett//DT|NEU|SIN|IND//det//46 väpnat//PC|PRF|NEU|SIN|IND|NOM//amod//46 angrepp//NN|NEU|SIN|IND|NOM//obj//43 .//MAD//punct//24
3.1 Försvarsmaktens uppgifter;Grunden//NN|UTR|SIN|DEF|NOM//nsubj//54 för//PP//case//51 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//51 verksamhet//NN|UTR|SIN|IND|NOM//nmod//48 ska//VB|PRS|AKT//aux//54 vara//VB|INF|AKT//cop//54 förmågan//NN|UTR|SIN|DEF|NOM//nsubj//61 till//PP//case//57 väpnad//PC|PRF|UTR|SIN|IND|NOM//amod//57 strid//NN|UTR|SIN|IND|NOM//nmod//54 .//MAD//punct//54
3.1 Försvarsmaktens uppgifter;"Av//PP//case//60 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//61 framgår//VB|PRS|AKT//parataxis//24 vidare//AB|KOM//advmod//61 bl.a.//AB|AN//advmod//61 att//SN//mark//67 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//67 ska//VB|PRS|AKT//aux//67 försvara//VB|INF|AKT//ccomp//61 Sverige//PM|NOM//obj//67 och//KN//cc//70 främja//VB|INF|AKT//conj//67 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//72 säkerhet//NN|UTR|SIN|IND|NOM//obj//70 ;//MID//punct//74"
3.1 Försvarsmaktens uppgifter;"upptäcka//VB|INF|AKT//conj//24 och//KN//cc//76 avvisa//VB|INF|AKT//conj//74 kränkningar//NN|UTR|PLU|IND|NOM//obj//76 av//PP//case//81 det//DT|NEU|SIN|DEF//det//81 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//81 territoriet//NN|NEU|SIN|DEF|NOM//nmod//77 ;//MID//punct//24"
3.1 Försvarsmaktens uppgifter;"kunna//VB|INF|AKT//aux//84 delta//VB|INF|AKT//parataxis//24 i//PP//case//88 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 militära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 insatser//NN|UTR|PLU|IND|NOM//obl//84 ;//MID//punct//24"
3.1 Försvarsmaktens uppgifter;"genomföra//VB|INF|AKT//conj//24 räddnings-//NN|UTR|-|-|SMS//obj//90 ,//MID//punct//93 evakuerings-//NN|UTR|-|-|SMS//conj//91 ,//MID//punct//96 och//KN//cc//96 förstärkningsinsatser//NN|UTR|PLU|IND|NOM//conj//91 ;//MID//punct//24"
3.1 Försvarsmaktens uppgifter;bedriva//VB|INF|AKT//conj//24 omvärldsbevakning//NN|UTR|SIN|IND|NOM//obj//98 och//KN//cc//101 upptäcka//VB|INF|AKT//conj//98 och//KN//cc//103 identifiera//VB|INF|AKT//conj//98 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//105 hot//NN|NEU|PLU|IND|NOM//obj//103 mot//PP//case//107 Sverige//PM|NOM//nmod//105 och//KN//cc//110 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 intressen//NN|NEU|PLU|IND|NOM//conj//107 samt//KN//cc//113 att//IE//mark//113 ta//VB|INF|AKT//conj//24 fram//PL//compound:prt//113 underlag//NN|NEU|SIN|IND|NOM//obj//113 för//PP//case//117 beslut//NN|NEU|SIN|IND|NOM//nmod//115 om//PP//case//120 höjd//PC|PRF|UTR|SIN|IND|NOM//amod//120 beredskap//NN|UTR|SIN|IND|NOM//nmod//117 .//MAD//punct//24
3.1 Försvarsmaktens uppgifter;Vid//PP//case//124 höjd//PC|PRF|UTR|SIN|IND|NOM//amod//124 beredskap//NN|UTR|SIN|IND|NOM//obl//128 ska//VB|PRS|AKT//aux//128 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//127 kunna//VB|INF|AKT//aux//128 krigsorganisera//VB|INF|AKT//advcl//24 ,//MID//punct//130 mobilisera//VB|INF|AKT//conj//128 och//KN//cc//132 använda//VB|INF|AKT//conj//128 alla//DT|UTR/NEU|PLU|IND/DEF//det//134 krigsförband//NN|NEU|PLU|IND|NOM//obj//132 för//PP//mark//137 att//IE//mark//137 möta//VB|INF|AKT//advcl//132 ett//DT|NEU|SIN|IND//det//140 militärt//JJ|POS|NEU|SIN|IND|NOM//amod//140 hot//NN|NEU|SIN|IND|NOM//obj//137 mot//PP//case//142 Sverige//PM|NOM//nmod//140 och//KN//cc//145 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//145 intressen//NN|NEU|PLU|IND|NOM//conj//142 .//MAD//punct//24
3.1 Försvarsmaktens uppgifter;Krigsförband//NN|NEU|PLU|IND|NOM//nsubj:pass//150 ska//VB|PRS|AKT//aux//150 kunna//VB|INF|AKT//aux//150 krigsorganiseras//VB|INF|SFO//parataxis//24 även//AB//mark//156 om//SN//fixed//151 höjd//PC|PRF|UTR|SIN|IND|NOM//amod//154 beredskap//NN|UTR|SIN|IND|NOM//nsubj//156 inte//AB//advmod//156 råder//VB|PRS|AKT//advcl//150 .//MAD//punct//3
3.1 Försvarsmaktens uppgifter;"Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//1 ska//VB|PRS|AKT//ROOT//1 vidare//AB|KOM//advmod//1 ,//MID//punct//1 enligt//PP//case//6 3//RG|NOM//nummod//6 b//NN|NEU|SIN|IND|NOM//nmod//8 §//NN|AN//nmod//8 1–4//RG|NOM//nummod//9 instruktionen//NN|UTR|SIN|DEF|NOM//obl//1 för//PP//case//11 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//9 särskilt//AB//advmod//13 bedriva//VB|INF|AKT//amod//14 verksamhet//NN|UTR|SIN|IND|NOM//obj//1 enligt//PP//case//16 lagen//NN|UTR|SIN|DEF|NOM//obl//1 (//PAD//punct//18 2000:130//RG|NOM//appos//16 )//PAD//punct//18 om//PP//case//21 försvarsunderrättelseverksamhet//NN|UTR|SIN|IND|NOM//nmod//16 ;//MID//punct//1"
3.1 Försvarsmaktens uppgifter;"leda//VB|INF|AKT//parataxis//1 och//KN//cc//25 bedriva//VB|INF|AKT//conj//23 militär//JJ|POS|UTR|SIN|IND|NOM//amod//27 säkerhetstjänst//NN|UTR|SIN|IND|NOM//obj//25 ;//MID//punct//1"
3.1 Försvarsmaktens uppgifter;leda//VB|INF|AKT//conj//1 och//KN//cc//31 samordna//VB|INF|AKT//conj//29 signalskyddstjänsten//NN|UTR|SIN|DEF|NOM//obj//31 ,//MID//punct//35 inklusive//PP//case//35 arbetet//NN|NEU|SIN|DEF|NOM//obl//29 med//PP//case//39 säkra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 kryptografiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 funktioner//NN|UTR|PLU|IND|NOM//nmod//35 som//HP|-|-|-//nsubj//42 är//VB|PRS|AKT//cop//42 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//39 att//IE//mark//44 skydda//VB|INF|AKT//advcl//42 skyddsvärd//JJ|POS|UTR|SIN|IND|NOM//amod//46 information//NN|UTR|SIN|IND|NOM//obj//44 ,//MID//punct//49 samt//KN//cc//49 biträda//VB|INF|AKT//conj//1 Regeringskansliet//NN|NEU|SIN|DEF|NOM//obj//49 i//PP//case//52 frågor//NN|UTR|PLU|IND|NOM//obl//49 som//HP|-|-|-//nsubj//54 rör//VB|PRS|AKT//acl:relcl//52 kryptoverksamhet//NN|UTR|SIN|IND|NOM//obj//54 och//KN//cc//58 annan//JJ|POS|UTR|SIN|IND|NOM//amod//58 signalskyddsverksamhet//NN|UTR|SIN|IND|NOM//conj//55 .//MAD//punct//49
3.1 Försvarsmaktens uppgifter;Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//61 underrättelseverksamhet//NN|UTR|SIN|IND|NOM//nsubj//62 beskrivs//VB|PRS|SFO//parataxis//49 närmare//AB|KOM//advmod//62 i//PP//case//66 avsnitt//NN|NEU|SIN|IND|NOM//nmod//66 3.3//RG|NOM//obl//62 .//MAD//punct//1
3.1 Försvarsmaktens uppgifter;"Av//PP//case//1 instruktionen//NN|UTR|SIN|DEF|NOM//obl//4 för//PP//case//3 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//1 följer//VB|PRS|AKT//ROOT//4 även//AB//advmod//4 att//SN//mark//17 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//17 ,//MID//punct//12 med//PP//case//12 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 befintliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 förmåga//NN|UTR|SIN|IND|NOM//nmod//7 och//KN//cc//14 resurser//NN|UTR|PLU|IND|NOM//conj//12 ska//VB|PRS|AKT//aux//17 kunna//VB|INF|AKT//aux//17 lämna//VB|INF|AKT//ccomp//4 stöd//NN|NEU|SIN|IND|NOM//obj//17 till//PP//case//21 civil//JJ|POS|UTR|SIN|IND|NOM//amod//21 verksamhet//NN|UTR|SIN|IND|NOM//obl//17 ;//MID//punct//4"
3.1 Försvarsmaktens uppgifter;"ansvara//VB|INF|AKT//parataxis//4 för//PP//mark//26 att//IE//mark//26 samla//VB|INF|AKT//advcl//23 in//PL//compound:prt//26 ,//MID//punct//23 bearbeta//VB|INF|AKT//xcomp//4 och//KN//cc//31 lämna//VB|INF|AKT//conj//4 Kustbevakningen//NN|UTR|SIN|DEF|NOM//obj//31 sjölägesinformation//NN|UTR|SIN|IND|NOM//obj//31 ;//MID//punct//4"
3.1 Försvarsmaktens uppgifter;"på//PP//case//36 uppdrag//NN|NEU|SIN|IND|NOM//obl//40 av//PP//case//39 Försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//39 materielverk//NN|NEU|SIN|IND|NOM//nmod//36 bedriva//VB|INF|AKT//parataxis//4 exportrelaterad//PC|PRF|UTR|SIN|IND|NOM//amod//42 verksamhet//NN|UTR|SIN|IND|NOM//obj//40 inom//PP//case//44 försvarssektorn//NN|UTR|SIN|DEF|NOM//obl//40 ;//MID//punct//4"
3.1 Försvarsmaktens uppgifter;"medverka//VB|INF|AKT//parataxis//4 i//PP//case//48 statsceremonier//NN|UTR|PLU|IND|NOM//obl//46 och//KN//cc//51 på//PP//case//51 begäran//NN|UTR|SIN|IND|NOM//conj//48 av//PP//case//53 polisen//NN|UTR|SIN|DEF|NOM//nmod//51 utföra//VB|INF|AKT//parataxis//4 helikoptertransporter//NN|UTR|PLU|IND|NOM//obj//54 som//HP|-|-|-//nsubj//60 är//VB|PRS|AKT//cop//60 av//PP//case//60 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 vikt//NN|UTR|SIN|IND|NOM//obl//54 för//PP//case//62 genomförandet//NN|NEU|SIN|DEF|NOM//nmod//60 av//PP//case//65 polisiära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 insatser//NN|UTR|PLU|IND|NOM//nmod//62 ;//MID//punct//4"
3.1 Försvarsmaktens uppgifter;"bedriva//VB|INF|AKT//parataxis//4 militär//JJ|POS|UTR|SIN|IND|NOM//amod//69 luftfart//NN|UTR|SIN|IND|NOM//obj//67 ;//MID//punct//4"
3.1 Försvarsmaktens uppgifter;kunna//VB|INF|AKT//aux//72 bedriva//VB|INF|AKT//parataxis//4 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//75 militär//JJ|POS|UTR|SIN|IND|NOM//amod//75 test-//NN|UTR|-|-|SMS//obj//72 ,//MID//punct//77 utbildnings-//NN|UTR|-|-|SMS//conj//75 ,//MID//punct//80 och//KN//cc//80 övningsverksamhet//NN|UTR|SIN|IND|NOM//conj//72 i//PP//case//82 Sverige//PM|NOM//nmod//80 och//KN//cc//84 genomföra//VB|INF|AKT//conj//72 utbildning//NN|UTR|SIN|IND|NOM//obj//84 för//PP//case//90 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 och//KN//cc//89 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//87 deltagare//NN|UTR|PLU|IND|NOM//nmod//85 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//98 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//93 fredsfrämjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//98 ,//MID//punct//95 säkerhetsfrämjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//93 och//KN//cc//97 konfliktförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//93 verksamhet//NN|UTR|SIN|IND|NOM//obl//84 .//MAD//punct//4
3.1 Försvarsmaktens uppgifter;För//PP//mark//2 att//IE//mark//2 upprätthålla//VB|INF|AKT//advcl//8 och//KN//cc//4 utveckla//VB|INF|AKT//conj//2 ett//DT|NEU|SIN|IND//det//7 militärt//JJ|POS|NEU|SIN|IND|NOM//amod//7 försvar//NN|NEU|SIN|IND|NOM//obj//4 krävs//VB|PRS|SFO//ROOT//8 utveckling//NN|UTR|SIN|IND|NOM//nsubj:pass//8 av//PP//case//11 teknik//NN|UTR|SIN|IND|NOM//nmod//9 och//KN//cc//13 metodik//NN|UTR|SIN|IND|NOM//conj//11 .//MAD//punct//8
3.1 Försvarsmaktens uppgifter;Enligt//PP//case//16 5//RG|NOM//nummod//19 f//NN|AN//case//19 §//NN|AN//nmod//19 instruktionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//8 för//PP//case//21 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//19 ska//VB|PRS|AKT//aux//25 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//25 bl.a.//AB|AN//advmod//25 bedriva//VB|INF|AKT//conj//8 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 studier//NN|UTR|PLU|IND|NOM//obj//25 och//KN//cc//29 försök//NN|NEU|PLU|IND|NOM//conj//27 för//PP//case//31 inriktning//NN|UTR|SIN|IND|NOM//nmod//29 och//KN//cc//33 utveckling//NN|UTR|SIN|IND|NOM//conj//31 av//PP//case//37 det//DT|NEU|SIN|DEF//det//37 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 försvaret//NN|NEU|SIN|DEF|NOM//nmod//33 .//MAD//punct//8
3.1 Försvarsmaktens uppgifter;Som//KN//case//41 ett//DT|NEU|SIN|IND//det//41 exempel//NN|NEU|SIN|IND|NOM//obl//55 på//PP//mark//45 när//HA//mark//45 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//45 har//VB|PRS|AKT//acl//41 behov//NN|NEU|SIN|IND|NOM//obj//45 av//PP//mark//49 att//IE//mark//49 bedriva//VB|INF|AKT//acl//46 dessa//DT|UTR/NEU|PLU|DEF//det//51 studier//NN|UTR|PLU|IND|NOM//obj//49 och//KN//cc//53 försök//NN|NEU|PLU|IND|NOM//conj//51 kan//VB|PRS|AKT//aux//55 nämnas//VB|INF|SFO//advcl//8 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//57 uppdrag//NN|NEU|SIN|IND|NOM//nsubj:pass//55 till//PP//case//59 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//57 att//IE//mark//68 ,//MID//punct//68 med//PP//case//63 stöd//NN|NEU|SIN|IND|NOM//obl//68 av//PP//case//66 Försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//66 radioanstalt//NN|UTR|SIN|IND|NOM//nmod//63 ,//MID//punct//68 analysera//VB|INF|AKT//acl//57 och//KN//cc//70 utveckla//VB|INF|AKT//conj//68 förmåga//NN|UTR|SIN|IND|NOM//obj//70 att//IE//mark//73 genomföra//VB|INF|AKT//acl//71 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 operationer//NN|UTR|PLU|IND|NOM//obj//73 i//PP//case//77 cybermiljön//NN|UTR|SIN|DEF|NOM//obl//73 för//PP//case//81 ett//DT|NEU|SIN|IND//det//81 förstärkt//PC|PRF|NEU|SIN|IND|NOM//amod//81 cyberförsvar//NN|NEU|SIN|IND|NOM//nmod//77 (//PAD//punct//57 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//84 regleringsbrev//NN|NEU|SIN|IND|NOM//appos//57 för//PP//case//86 2018//RG|NOM//nmod//84 )//PAD//punct//8 .//MAD//punct//8
3.1 Försvarsmaktens uppgifter;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//1 ansvarar//VB|PRS|AKT//ROOT//1 även//AB//advmod//1 jämte//PP//case//4 Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//obl//1 för//PP//case//8 den//DT|UTR|SIN|DEF//det//8 huvudsakliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 tillsynen//NN|UTR|SIN|DEF|NOM//nmod//4 av//PP//case//10 säkerhetsskyddet//NN|NEU|SIN|DEF|NOM//nmod//8 i//PP//case//12 Sverige//PM|NOM//nmod//10 .//MAD//punct//1
3.1 Försvarsmaktens uppgifter;Fördelningen//NN|UTR|SIN|DEF|NOM//nmod:poss//15 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//17 emellan//PP//case//15 innebär//VB|PRS|AKT//parataxis//1 att//SN//mark//20 Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//nsubj//20 utövar//VB|PRS|AKT//ccomp//17 tillsyn//NN|UTR|SIN|IND|NOM//obj//20 över//PP//case//23 myndigheter//NN|UTR|PLU|IND|NOM//obl//20 på//PP//case//27 det//DT|NEU|SIN|DEF//det//27 civila//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 området//NN|NEU|SIN|DEF|NOM//nmod//23 och//KN//cc//29 Försvarsmakten//NN|UTR|SIN|DEF|NOM//conj//27 över//PP//case//31 myndigheter//NN|UTR|PLU|IND|NOM//nmod//29 som//HP|-|-|-//nsubj//33 hör//VB|PRS|AKT//acl:relcl//31 till//PP//case//35 Försvarsdepartementet//NN|NEU|SIN|DEF|NOM//obl//33 samt//KN//cc//37 Försvarshögskolan//NN|UTR|SIN|DEF|NOM//conj//35 och//KN//cc//39 Fortifikationsverket//NN|NEU|SIN|DEF|NOM//conj//35 (//PAD//punct//20 39//RG|NOM//nummod//42 §//NN|AN//nmod:poss//43 säkerhetsskyddsförordningen//NN|UTR|SIN|DEF|NOM//obl//20 [//PAD//nmod//45 1996:633//RG|NOM//obl//20 ]//PAD//punct//17 )//PAD//punct//17 .//MAD//punct//1
3.1 Försvarsmaktens uppgifter;Sammantaget//AB//nsubj//50 innebär//VB|PRS|AKT//parataxis//1 regleringen//NN|UTR|SIN|DEF|NOM//obj//50 i//PP//case//53 säkerhetsskyddsförordningen//NN|UTR|SIN|DEF|NOM//obl//50 att//SN//mark//58 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//58 och//KN//cc//57 Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//conj//55 har//VB|PRS|AKT//ccomp//50 rätt//PL//obj//58 att//IE//mark//61 utöva//VB|INF|AKT//acl//59 tillsyn//NN|UTR|SIN|IND|NOM//obj//61 i//PP//case//65 alla//DT|UTR/NEU|PLU|IND/DEF//det//65 slag//NN|NEU|PLU|IND|NOM//obl//61 av//PP//case//67 verksamheter//NN|UTR|PLU|IND|NOM//nmod//65 som//HP|-|-|-//obj//73 säkerhetsskyddslagen//NN|UTR|SIN|DEF|NOM//nsubj//73 (//PAD//punct//71 1996:627//RG|NOM//appos//69 )//PAD//punct//71 gäller//VB|PRS|AKT//acl:relcl//65 för//PP//case//79 ,//MID//punct//73 med//PP//case//79 undantag//NN|NEU|SIN|IND|NOM//fixed//76 för//PP//case//79 Regeringskansliet//NN|NEU|SIN|DEF|NOM//obl//73 ,//MID//punct//81 riksdagen//NN|UTR|SIN|DEF|NOM//conj//79 och//KN//cc//84 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//84 myndigheter//NN|UTR|PLU|IND|NOM//conj//79 och//KN//cc//86 Justiekanslern//PM|NOM//conj//79 .//MAD//punct//50
3.1 Försvarsmaktens uppgifter;Till//PP//case//90 dessa//DT|UTR/NEU|PLU|DEF//det//90 verksamheter//NN|UTR|PLU|IND|NOM//obl//97 ska//VB|PRS|AKT//aux//97 i//PP//advmod//96 stället//NN|NEU|SIN|DEF|NOM//fixed//92 Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//fixed//92 på//PP//case//96 begäran//NN|UTR|SIN|IND|NOM//obl//97 lämna//VB|INF|AKT//conj//50 råd//NN|NEU|SIN|IND|NOM//obj//97 (//PAD//punct//97 47//RG|NOM//nummod//101 §//NN|AN//nmod//102 säkerhetsskyddsförordningen//NN|UTR|SIN|DEF|NOM//appos//97 )//PAD//punct//97 .//MAD//punct//50
3.1 Försvarsmaktens uppgifter;Här//AB//advmod//2 kan//VB|PRS|AKT//aux//2 anmärkas//VB|INF|SFO//ROOT//2 att//SN//mark//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 har//VB|PRS|AKT//aux//6 föreslagit//VB|SUP|AKT//ccomp//2 en//DT|UTR|SIN|IND//det//9 ny//JJ|POS|UTR|SIN|IND|NOM//amod//9 säkerhetsskyddslag//NN|UTR|SIN|IND|NOM//obj//6 (//PAD//punct//9 prop//NN|UTR|SIN|IND|NOM//appos//9 .//MAD//punct//9
3.1 Försvarsmaktens uppgifter;2017/18:89//RG|NOM//obl//6 )//PAD//punct//13 .//MAD//punct//19
3.1 Försvarsmaktens uppgifter;Den//DT|UTR|SIN|DEF//det//18 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//19 föreslås//VB|PRS|SFO//conj//2 träda//VB|INF|AKT//xcomp//19 i//PP//compound:prt//20 kraft//NN|UTR|SIN|IND|NOM//fixed//21 den//DT|UTR|SIN|DEF//det//25 1//RO|NOM//nummod//25 april//NN|UTR|SIN|IND|NOM//obl//20 2019//RG|NOM//nummod//25 .//MAD//punct//2
3.1 Försvarsmaktens uppgifter;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 vidare//AB|KOM//advmod//1 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 arbetsuppgifter//NN|UTR|PLU|IND|NOM//obj//1 som//HP|-|-|-//nsubj//7 rör//VB|PRS|AKT//acl:relcl//5 Sveriges//PM|GEN//nmod:poss//9 försvar//NN|NEU|SIN|IND|NOM//obj//7 och//KN//cc//11 säkerhet//NN|UTR|SIN|IND|NOM//conj//9 och//KN//cc//14 som//HP|-|-|-//nsubj:pass//14 anges//VB|PRS|SFO//conj//7 i//PP//case//16 lag//NN|UTR|SIN|IND|NOM//obl//14 eller//KN//cc//18 förordning//NN|UTR|SIN|IND|NOM//conj//16 .//MID//punct//1
3.1 Försvarsmaktens uppgifter;Nedan//AB//advmod//21 ges//VB|PRS|SFO//conj//1 ett//DT|NEU|SIN|IND//det//23 antal//NN|NEU|SIN|IND|NOM//nmod//24 exempel//NN|NEU|PLU|IND|NOM//nsubj:pass//21 på//PP//case//27 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//27 uppgifter//NN|UTR|PLU|IND|NOM//obl//21 .//MAD//punct//21
3.1 Försvarsmaktens uppgifter;1//RG|NOM//nummod//21 .//MID//punct//21
3.1 Försvarsmaktens uppgifter;Enligt//PP//case//32 förfogandelagen//NN|UTR|SIN|DEF|NOM//obl//21 (//PAD//punct//32 1978:262//RG|NOM//appos//32 )//PAD//punct//32 får//VB|PRS|AKT//aux//41 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//36 under//PP//case//40 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 omständigheter//NN|UTR|PLU|IND|NOM//obl//41 besluta//VB|INF|AKT//conj//1 att//IE//mark//43 ta//VB|INF|AKT//xcomp//41 i//PP//case//46 anspråk//NN|NEU|SIN|IND|NOM//amod//46 egendom//NN|UTR|SIN|IND|NOM//obl//43 eller//KN//cc//48 tjänster//NN|UTR|PLU|IND|NOM//conj//46 .//MAD//punct//41
