Inledning;Utgångspunkten//NN|UTR|SIN|DEF|NOM//nsubj//45 i//PP//case//3 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//3 äktenskapsrätt//NN|UTR|SIN|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//0 att//SN//mark//14 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//14 som//HP|-|-|-//nsubj//11 är//VB|PRS|AKT//cop//11 under//PP//advmod//10 18//RG|NOM//nummod//11 år//NN|NEU|PLU|IND|NOM//obl//14 inte//AB//advmod//14 har//VB|PRS|AKT//aux//14 nått//VB|SUP|AKT//ccomp//4 den//DT|UTR|SIN|DEF//det//16 mognad//NN|UTR|SIN|IND|NOM//obj//14 som//HP|-|-|-//nsubj:pass//18 krävs//VB|PRS|SFO//acl:relcl//16 för//PP//mark//22 att//IE//mark//22 självständigt//AB|POS//advmod//22 ta//VB|INF|AKT//advcl//18 ställning//NN|UTR|SIN|IND|NOM//obj//22 i//PP//case//29 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//29 personliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 och//KN//cc//28 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//26 frågor//NN|UTR|PLU|IND|NOM//obl//22 som//HP|-|-|-//nsubj//31 uppkommer//VB|PRS|AKT//acl:relcl//29 i//PP//case//34 ett//DT|NEU|SIN|IND//det//34 äktenskap//NN|NEU|SIN|IND|NOM//obl//31 .//MAD//punct//0
Vårt uppdrag;En//DT|UTR|SIN|IND//det//12 särskilt//AB//amod//12 utredare//NN|UTR|SIN|IND|NOM//nsubj:pass//13 gavs//VB|PRT|SFO//parataxis//2 i//PP//case//15 uppdrag//NN|NEU|SIN|IND|NOM//obl//13 att//IE//mark//17 undersöka//VB|INF|AKT//acl//15 om//SN//mark//20 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 finns//VB|PRS|SFO//advcl//13 behov//NN|NEU|PLU|IND|NOM//nsubj//20 av//PP//case//23 åtgärder//NN|UTR|PLU|IND|NOM//nmod//21 i//PP//case//25 syfte//NN|NEU|SIN|IND|NOM//nmod//23 att//IE//mark//27 säkerställa//VB|INF|AKT//acl//21 ett//DT|NEU|SIN|IND//det//30 starkt//JJ|POS|NEU|SIN|IND|NOM//amod//30 skydd//NN|NEU|SIN|IND|NOM//obj//27 mot//PP//case//32 barnäktenskap//NN|NEU|SIN|IND|NOM//obl//27 ,//MID//punct//34 tvångsäktenskap//NN|NEU|SIN|IND|NOM//conj//32 och//KN//cc//36 brott//NN|NEU|SIN|IND|NOM//conj//32 med//PP//case//38 hedersmotiv//NN|NEU|SIN|IND|NOM//nmod//36 .//MAD//punct//2
Vårt uppdrag;Genom//PP//case//1 tilläggsdirektiv//NN|NEU|PLU|IND|NOM//obl//10 som//HP|-|-|-//nsubj:pass//3 beslutades//VB|PRT|SFO//acl:relcl//1 vid//PP//case//5 regeringssammanträde//NN|NEU|SIN|IND|NOM//obl//3 den//DT|UTR|SIN|DEF//det//8 29//RG|NOM//nummod//8 juni//NN|UTR|SIN|IND|NOM//obl//3 2017//RG|NOM//nummod//8 erhöll//VB|PRT|AKT//ROOT//10 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//10 ett//DT|NEU|SIN|IND//det//13 tilläggsuppdrag//NN|NEU|SIN|IND|NOM//obj//10 ,//MID//punct//15 innebärande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//13 att//SN//mark//20 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//20 även//AB//advmod//20 ska//VB|PRS|AKT//aux//20 analysera//VB|INF|AKT//ccomp//15 och//KN//cc//22 ta//VB|INF|AKT//conj//20 ställning//NN|UTR|SIN|IND|NOM//obj//22 till//PP//case//27 den//DT|UTR|SIN|DEF//det//27 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 dimensionen//NN|UTR|SIN|DEF|NOM//obl//22 av//PP//case//29 tvångsäktenskap//NN|NEU|SIN|IND|NOM//nmod//27 och//KN//cc//31 könsstympning//NN|UTR|SIN|IND|NOM//conj//29 .//MAD//punct//10
Vårt uppdrag;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 delbetänkande//NN|NEU|SIN|IND|NOM//obl//3 behandlas//VB|PRS|SFO//ROOT//3 en//DT|UTR|SIN|IND//det//6 första//RO|NOM//amod//6 del//NN|UTR|SIN|IND|NOM//nsubj:pass//3 av//PP//case//8 uppdraget//NN|NEU|SIN|DEF|NOM//nmod//6 ,//MID//punct//6 där//HA//advmod//12 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//12 analyserar//VB|PRS|AKT//acl:relcl//6 och//KN//cc//14 tar//VB|PRS|AKT//conj//12 ställning//NN|UTR|SIN|IND|NOM//obj//14 till//PP//mark//25 hur//HA//advmod//25 möjligheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//25 att//IE//mark//20 erkänna//VB|INF|AKT//acl//18 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 barnäktenskap//NN|NEU|PLU|IND|NOM//obj//20 ytterligare//AB|KOM//advmod//20 bör//VB|PRS|AKT//aux//25 begränsas//VB|INF|SFO//advcl//14 .//MAD//punct//3
Vårt uppdrag;Enligt//PP//case//28 direktiven//NN|NEU|PLU|DEF|NOM//obl//37 ska//VB|PRS|AKT//aux//37 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//37 ,//MID//punct//33 oavsett//PP//case//33 ställningstagande//NN|NEU|SIN|IND|NOM//nmod//30 i//PP//advmod//33 sak//NN|UTR|SIN|IND|NOM//fixed//34 ,//MID//punct//37 lämna//VB|INF|AKT//parataxis//3 förslag//NN|NEU|SIN|IND|NOM//obj//37 till//PP//case//40 författningsändringar//NN|UTR|PLU|IND|NOM//nmod//38 som//HP|-|-|-//nsubj//42 innebär//VB|PRS|AKT//acl:relcl//40 att//SN//mark//48 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 barnäktenskap//NN|NEU|PLU|IND|NOM//nsubj:pass//48 inte//AB//advmod//48 ska//VB|PRS|AKT//aux//48 erkännas//VB|INF|SFO//ccomp//42 om//SN//case//50 någon//PN|UTR|SIN|IND|SUB/OBJ//obl//48 av//PP//case//52 parterna//NN|UTR|PLU|DEF|NOM//nmod//50 var//VB|PRT|AKT//cop//56 under//PP//advmod//55 18//RG|NOM//nummod//56 år//NN|NEU|PLU|IND|NOM//obl//37 när//HA//mark//61 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj//61 av//PP//case//60 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//58 kom//VB|PRT|AKT//advcl//37 till//PP//case//63 Sverige//PM|NOM//obl//61 .//MAD//punct//3
Vårt uppdrag;Slutbetänkandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//4 ska//VB|PRS|AKT//aux//4 enligt//PP//case//3 direktiven//NN|NEU|PLU|DEF|NOM//obl//4 lämnas//VB|PRS|SFO//ROOT//4 senast//AB|SUV//case//8 den//DT|UTR|SIN|DEF//det//7 1//RO|NOM//nummod//8 september//NN|UTR|SIN|IND|NOM//obl//4 2018//RG|NOM//nummod//8 .//MAD//punct//4

Förekomsten av barnäktenskap I världen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 är//VB|PRS|AKT//cop//2 omöjligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//2 att//IE//mark//4 veta//VB|INF|AKT//csubj//2 det//DT|NEU|SIN|DEF//det//7 exakta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 antalet//NN|NEU|SIN|DEF|NOM//nmod//8 barnäktenskap//NN|NEU|SIN|IND|NOM//obj//4 i//PP//case//10 världen//NN|UTR|SIN|DEF|NOM//nmod//8 eftersom//SN//mark//12 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//16 av//PP//case//16 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//16 inte//AB//advmod//16 registreras//VB|PRS|SFO//advcl//4 eller//KN//cc//19 är//VB|PRS|AKT//cop//19 informella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//16 .//MAD//punct//2
Förekomsten av barnäktenskap I världen;Men//KN//cc//31 enligt//PP//case//25 den//DT|UTR|SIN|DEF//det//25 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//25 statistiken//NN|UTR|SIN|DEF|NOM//obl//31 har//VB|PRS|AKT//aux//31 mer//AB|KOM//advmod//29 än//KN//fixed//27 700//RG|NOM//nummod//30 miljoner//NN|UTR|PLU|IND|NOM//nmod//31 kvinnor//NN|UTR|PLU|IND|NOM//conj//2 som//HP|-|-|-//nsubj//33 lever//VB|PRS|AKT//acl:relcl//31 världen//NN|UTR|SIN|DEF|NOM//obj//33 över//AB//compound:prt//33 ingått//VB|SUP|AKT//amod//37 äktenskap//NN|NEU|PLU|IND|NOM//expl//31 som//KN//mark//39 barn//NN|NEU|PLU|IND|NOM//xcomp//31 .//MAD//punct//31
Förekomsten av barnäktenskap I världen;Mer//AB|KOM//advmod//44 än//KN//mark//44 var//DT|UTR|SIN|IND//cop//44 tredje//RO|NOM//appos//31 ,//MID//punct//48 omkring//AB//advmod//47 250//RG|NOM//nummod//48 miljoner//NN|UTR|PLU|IND|NOM//conj//44 ,//MID//punct//48 var//VB|PRT|AKT//cop//51 yngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//31 än//KN//fixed//51 15//RG|NOM//nummod//54 år//NN|NEU|PLU|IND|NOM//nmod//51 .//MAD//punct//31
Förekomsten av barnäktenskap I världen;I//PP//mark//60 de//DT|UTR/NEU|PLU|DEF//det//59 fattigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//59 länderna//NN|NEU|PLU|DEF|NOM//nsubj//60 gifter//VB|PRS|AKT//advcl//71 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//60 41//RG|NOM//nummod//63 procent//NN|UTR|PLU|IND|NOM//obj//60 av//PP//case//65 flickorna//NN|UTR|PLU|DEF|NOM//nmod//63 före//PP//case//69 sin//PS|UTR|SIN|DEF//nmod:poss//69 18-års//NN|NEU|PLU|IND|GEN//amod//69 dag//NN|UTR|SIN|IND|NOM//obl//60 (//PAD//punct//60 se//VB|IMP|AKT//parataxis//31 faktablad//NN|NEU|PLU|IND|NOM//obj//71 från//PP//case//74 Unicef//PM|NOM//obl//71 från//PP//case//76 april//NN|UTR|SIN|IND|NOM//nmod//74 2017//RG|NOM//nummod//76 )//PAD//punct//71 .//MAD//punct//2
Förekomsten av barnäktenskap I världen;FN//PM|NOM//nsubj//1 räknar//VB|PRS|AKT//ROOT//1 med//PP//mark//10 att//SN//mark//10 14//RG|NOM//nummod//5 miljoner//NN|UTR|PLU|IND|NOM//nmod//6 barn//NN|NEU|PLU|IND|NOM//nsubj//10 årligen//AB//advmod//10 kommer//VB|PRS|AKT//aux//10 att//IE//mark//10 ingå//VB|INF|AKT//advcl//1 barnäktenskap//NN|NEU|SIN|IND|NOM//obj//10 fram//AB//advmod//10 till//PP//case//15 år//NN|NEU|SIN|IND|NOM//nmod//15 2020//RG|NOM//obl//12 .//MAD//punct//1
Förekomsten av barnäktenskap I världen;FN//PM|NOM//obl//1 ://MID//punct//17 s//JJ|AN//nummod//20 medlemsländer//NN|NEU|PLU|IND|NOM//nsubj//26 har//VB|PRS|AKT//aux//26 i//PP//case//25 de//DT|UTR/NEU|PLU|DEF//det//25 globala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 målen//NN|NEU|PLU|DEF|NOM//obl//26 bestämt//VB|SUP|AKT//parataxis//1 att//SN//mark//30 barnäktenskap//NN|NEU|SIN|IND|NOM//nsubj:pass//30 ska//VB|PRS|AKT//aux//30 avskaffas//VB|INF|SFO//ccomp//26 senast//AB|SUV//case//33 år//NN|NEU|SIN|IND|NOM//nmod//33 2030//RG|NOM//obl//30 .//MAD//punct//1
Förekomsten av barnäktenskap I världen;Att//IE//mark//1 gifta//VB|INF|AKT//csubj//9 bort//PL//compound:prt//1 barn//NN|NEU|PLU|IND|NOM//obj//1 vid//PP//case//7 mycket//AB|POS//advmod//6 ung//JJ|POS|UTR|SIN|IND|NOM//amod//7 ålder//NN|UTR|SIN|IND|NOM//obl//1 är//VB|PRS|AKT//cop//9 vanligast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//ROOT//9 i//PP//case//11 Sydasien//PM|NOM//obl//9 och//KN//cc//14 i//PP//case//14 Afrika//PM|NOM//conj//11 söder//JJ|POS|UTR|SIN|IND|NOM//advmod//9 om//PP//case//17 Sahara//PM|NOM//obl//15 .//MAD//punct//9
Förekomsten av barnäktenskap I världen;Men//KN//cc//31 även//AB//advmod//22 i//PP//case//22 Mellanöstern//PM|NOM//nsubj//31 ,//MID//punct//24 Nordafrika//PM|NOM//conj//22 och//KN//cc//27 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 delar//NN|UTR|PLU|IND|NOM//conj//22 av//PP//case//29 Asien//PM|NOM//nmod//27 ,//MID//punct//31 förekommer//VB|PRS|AKT//advcl//48 barnäktenskap//NN|NEU|SIN|IND|NOM//nsubj//31 .//MAD//punct//31
Förekomsten av barnäktenskap I världen;Även//AB//advmod//36 i//PP//case//36 Östeuropa//PM|NOM//obl//31 och//KN//cc//38 Latinamerika//PM|NOM//conj//36 samt//KN//cc//42 i//PP//case//42 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//42 delstater//NN|UTR|PLU|IND|NOM//conj//36 i//PP//case//44 USA//PM|NOM//nmod//42 är//VB|PRS|AKT//cop//48 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//48 också//AB//advmod//48 vanligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//9 att//SN//mark//56 flickor//NN|UTR|PLU|IND|NOM//nsubj//56 mellan//PP//case//52 16//RG|NOM//nummod//55 och//KN//cc//52 18//RG|NOM//nummod//52 år//NN|NEU|PLU|IND|NOM//obl//56 ingår//VB|PRS|AKT//csubj//48 äktenskap//NN|NEU|SIN|IND|NOM//nsubj//56 .//MAD//punct//9

I Sverige;Under//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//3 åren//NN|NEU|PLU|DEF|NOM//obl//4 har//VB|PRS|AKT//aux//9 ett//DT|NEU|SIN|IND//det//7 stort//JJ|POS|NEU|SIN|IND|NOM//amod//7 antal//NN|NEU|SIN|IND|NOM//nmod//8 människor//NN|UTR|PLU|IND|NOM//nsubj//9 sökt//VB|SUP|AKT//ROOT//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//9 till//PP//case//12 Sverige//PM|NOM//obl//9 från//PP//case//15 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 länder//NN|NEU|PLU|IND|NOM//obl//9 och//KN//cc//17 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//15 av//PP//case//19 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//17 som//HP|-|-|-//nsubj//21 kommit//VB|SUP|AKT//acl:relcl//19 hit//AB//advmod//21 är//VB|PRS|AKT//cop//24 barn//NN|NEU|PLU|IND|NOM//nsubj//9 .//MAD//punct//9
