Genomförande av EU:s barnrättsdirektiv och två andra straffprocessuella frågor;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//6 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 straffprocessuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 frågor//NN|UTR|PLU|IND|NOM//nmod//2
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;De//DT|UTR/NEU|PLU|DEF//det//74 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//75 syftar//VB|PRS|AKT//parataxis//40 alltid//AB//advmod//75 till//PP//case//78 lagföring//NN|UTR|SIN|IND|NOM//obl//75 ,//MID//punct//40 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//81 gör//VB|PRS|AKT//conj//40 aldrig//AB//advmod//81 en//DT|UTR|SIN|IND//det//84 utredning//NN|UTR|SIN|IND|NOM//obj//81 enligt//PP//case//88 31//RG|NOM//nummod//87 §//NN|AN//nmod//88 LUL//PM|NOM//nmod//84 .//MAD//punct//40
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//94 är//VB|PRS|AKT//cop//94 därför//AB//advmod//94 också//AB//advmod//94 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//40 att//SN//mark//100 genomförandet//NN|NEU|SIN|DEF|NOM//nsubj//100 av//PP//case//98 direktivet//NN|NEU|SIN|DEF|NOM//nmod//96 inte//AB//advmod//100 innebär//VB|PRS|AKT//csubj//94 att//SN//mark//103 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//103 sker//VB|PRS|AKT//ccomp//100 en//DT|UTR|SIN|IND//det//105 förskjutning//NN|UTR|SIN|IND|NOM//nsubj//103 mot//PP//case//109 det//DT|NEU|SIN|DEF//det//109 straffrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//109 området//NN|NEU|SIN|DEF|NOM//nmod//105 när//HA//case//115 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//110 gäller//VB|PRS|AKT//fixed//110 den//DT|UTR|SIN|DEF//det//115 här//AB//fixed//113 typen//NN|UTR|SIN|DEF|NOM//obl//103 av//PP//case//117 förfaranden//NN|NEU|PLU|IND|NOM//nmod//115 .//MAD//punct//94
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;En//DT|UTR|SIN|IND//det//121 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//121 ansats//NN|UTR|SIN|IND|NOM//nsubj//127 skulle//VB|PRT|AKT//aux//127 kunna//VB|INF|AKT//aux//127 i//PP//case//125 förlängningen//NN|UTR|SIN|DEF|NOM//obl//127 kunna//VB|INF|AKT//aux//127 leda//VB|INF|AKT//parataxis//94 till//PP//mark//131 att//SN//mark//131 straffmyndighetsåldern//NN|UTR|SIN|DEF|NOM//nsubj:pass//131 sänks//VB|PRS|SFO//advcl//127 ,//MID//punct//133 något//PN|NEU|SIN|IND|SUB/OBJ//conj//94 som//HP|-|-|-//obj//138 direktivet//NN|NEU|SIN|DEF|NOM//nsubj//138 inte//AB//advmod//138 alls//AB//advmod//138 förutser//VB|PRS|AKT//acl:relcl//133 .//MAD//punct//94
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Av//PP//case//2 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 betydelse//NN|UTR|SIN|IND|NOM//obl//18 är//VB|PRS|AKT//cop//2 naturligtvis//AB//advmod//5 ändå//AB//advmod//3 om//SN//mark//8 förfarandena//NN|NEU|PLU|DEF|NOM//nsubj//8 är//VB|PRS|AKT//advcl//2 att//IE//mark//10 anse//VB|INF|AKT//csubj//2 som//KN//mark//12 straffrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//10 i//PP//case//15 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//15 mening//NN|UTR|SIN|IND|NOM//obl//10 .//MAD//punct//2
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Vi//PN|UTR|PLU|DEF|SUB//nsubj//18 menar//VB|PRS|AKT//ROOT//18 här//AB//advmod//18 att//SN//mark//26 uttalandena//NN|NEU|PLU|DEF|NOM//nsubj:pass//26 i//PP//case//24 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//24 ingress//NN|UTR|SIN|IND|NOM//nmod//21 ,//MID//punct//21 beaktandesats//VB|SUP|SFO//ccomp//18 17//RG|NOM//nummod//26 ,//MID//punct//18 är//VB|PRS|AKT//cop//31 av//PP//case//31 betydelse//NN|UTR|SIN|IND|NOM//parataxis//18 .//MID//punct//18
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Att//SN//mark//35 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 uttalas//VB|PRS|SFO//ccomp//18 att//SN//mark//40 direktivet//NN|NEU|SIN|DEF|NOM//nsubj:pass//40 inte//AB//advmod//40 bör//VB|PRS|AKT//aux//40 tillämpas//VB|INF|SFO//ccomp//35 på//PP//case//42 förfaranden//NN|NEU|PLU|IND|NOM//obl//40 som//HP|-|-|-//nsubj//45 är//VB|PRS|AKT//cop//45 specialutformade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//42 för//PP//case//47 barn//NN|NEU|PLU|IND|NOM//obl//45 och//KN//cc//51 som//HP|-|-|-//nsubj//51 kan//VB|PRS|AKT//aux//51 leda//VB|INF|AKT//conj//45 till//PP//case//53 skyddsåtgärder//NN|UTR|PLU|IND|NOM//obl//51 ,//MID//punct//56 korrigerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 åtgärder//NN|UTR|PLU|IND|NOM//conj//53 eller//KN//cc//58 utbildningsåtgärder//NN|UTR|PLU|IND|NOM//conj//53 ger//VB|PRS|AKT//parataxis//18 ledning//NN|UTR|SIN|IND|NOM//obj//59 även//AB//advmod//64 i//PP//case//64 denna//DT|UTR|SIN|DEF//det//64 fråga//NN|UTR|SIN|IND|NOM//obl//59 .//MAD//punct//18
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Avgränsningen//NN|UTR|SIN|DEF|NOM//nsubj//67 ger//VB|PRS|AKT//parataxis//18 stöd//NN|NEU|SIN|IND|NOM//obj//67 åt//PP//case//70 uppfattningen//NN|UTR|SIN|DEF|NOM//obl//67 att//SN//mark//77 utredningar//NN|UTR|PLU|IND|NOM//nsubj//77 enligt//PP//case//76 31//RG|NOM//nummod//75 §//NN|AN//nmod//76 LUL//PM|NOM//nmod//72 faller//VB|PRS|AKT//ccomp//67 utanför//PP//mark//81 vad//HP|NEU|SIN|IND//obj//81 direktivet//NN|NEU|SIN|DEF|NOM//nsubj//81 avser//VB|PRS|AKT//advcl//77 med//PP//case//85 termen//NN|UTR|SIN|DEF|NOM//nmod//85 straffrättsligt//JJ|POS|NEU|SIN|IND|NOM//amod//85 förfarande//NN|NEU|SIN|IND|NOM//obl//81 .//MAD//punct//67
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//91 är//VB|PRS|AKT//cop//91 också//AB//advmod//91 av//PP//case//91 vikt//NN|UTR|SIN|IND|NOM//parataxis//67 att//IE//mark//93 titta//VB|INF|AKT//acl//91 på//PP//mark//98 hur//HA//advmod//98 EU-domstolen//NN|UTR|SIN|DEF|NOM//nsubj//98 tidigare//AB|KOM//advmod//98 tolkat//VB|SUP|AKT//advcl//91 begreppet//NN|NEU|SIN|DEF|NOM//nmod//101 straffrättsligt//JJ|POS|NEU|SIN|IND|NOM//amod//101 förfarande//NN|NEU|SIN|IND|NOM//obj//98 .//MAD//punct//67
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Begreppet//NN|NEU|SIN|DEF|NOM//nsubj//107 är//VB|PRS|AKT//cop//107 visserligen//AB//advmod//107 inte//AB//advmod//107 autonomt//JJ|POS|NEU|SIN|IND|NOM//parataxis//67 inom//PP//case//109 unionsrätten//NN|UTR|SIN|DEF|NOM//obl//107 (//PAD//punct//107 se//VB|IMP|AKT//parataxis//107 även//AB//advmod//113 ovan//AB//advmod//111 )//PAD//punct//107 .//MAD//punct//67
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;När//HA//mark//119 begreppet//NN|NEU|SIN|DEF|NOM//nsubj:pass//119 har//VB|PRS|AKT//aux//119 tolkats//VB|SUP|SFO//advcl//123 i//PP//case//122 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//122 fall//NN|NEU|PLU|IND|NOM//obl//119 har//VB|PRS|AKT//conj//18 emellertid//AB//advmod//127 tre//RG|NOM//nummod//126 kriterier//NN|NEU|PLU|IND|NOM//nsubj//127 bedömts//VB|SUP|SFO//ccomp//123 vara//VB|INF|AKT//cop//129 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//127 för//PP//mark//132 att//IE//mark//132 avgöra//VB|INF|AKT//advcl//129 om//SN//mark//136 ett//DT|NEU|SIN|IND//det//135 förfarande//NN|NEU|SIN|IND|NOM//nsubj//136 har//VB|PRS|AKT//ccomp//132 straffrättslig//JJ|POS|UTR|SIN|IND|NOM//amod//138 karaktär//NN|UTR|SIN|IND|NOM//obj//136 .//MAD//punct//18
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Det//DT|NEU|SIN|DEF//det//141 första//RO|NOM//nsubj//142 gäller//VB|PRS|AKT//parataxis//18 hur//HA//advmod//145 förfarandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//145 klassificeras//VB|PRS|SFO//ccomp//142 i//PP//case//148 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//148 rätt//NN|UTR|SIN|IND|NOM//obl//145 .//MAD//punct//18
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Det//DT|NEU|SIN|DEF//det//152 andra//RO|NOM//amod//152 kriteriet//NN|NEU|SIN|DEF|NOM//nsubj//153 avser//VB|PRS|AKT//parataxis//18 överträdelsens//NN|UTR|SIN|DEF|GEN//nmod:poss//155 art//NN|UTR|SIN|IND|NOM//obj//153 och//KN//cc//159 det//DT|NEU|SIN|DEF//det//159 tredje//RO|NOM//amod//159 kriteriet//NN|NEU|SIN|DEF|NOM//conj//18 gäller//VB|PRS|AKT//xcomp//18 den//DT|UTR|SIN|DEF//det//163 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//163 påföljdens//NN|UTR|SIN|DEF|GEN//nmod:poss//164 art//NN|UTR|SIN|IND|NOM//nsubj//160 och//KN//cc//166 stränghet//NN|UTR|SIN|IND|NOM//conj//164 .//MAD//punct//18
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//171 kan//VB|PRS|AKT//aux//171 återigen//AB//advmod//171 konstateras//VB|INF|SFO//parataxis//18 att//SN//mark//191 förfaranden//NN|NEU|PLU|IND|NOM//nsubj//191 som//HP|-|-|-//nsubj//175 gäller//VB|PRS|AKT//acl:relcl//173 personer//NN|UTR|PLU|IND|NOM//obj//175 som//HP|-|-|-//nsubj//178 misstänks//VB|PRS|SFO//acl:relcl//176 för//PP//mark//182 att//IE//mark//182 ha//VB|INF|AKT//aux//182 begått//VB|SUP|AKT//advcl//178 brott//NN|NEU|PLU|IND|NOM//obj//182 innan//SN//mark//186 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//186 fyllt//VB|SUP|AKT//advcl//182 15//RG|NOM//nummod//188 år//NN|NEU|PLU|IND|NOM//obj//186 aldrig//AB//advmod//191 kan//VB|PRS|AKT//aux//191 resultera//VB|INF|AKT//ccomp//171 i//PP//case//194 någon//DT|UTR|SIN|IND//det//194 påföljd//NN|UTR|SIN|IND|NOM//obl//191 av//PP//case//197 straffrättslig//JJ|POS|UTR|SIN|IND|NOM//amod//197 karaktär//NN|UTR|SIN|IND|NOM//nmod//194 enligt//PP//case//200 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//200 rätt//NN|UTR|SIN|IND|NOM//obl//191 .//MAD//punct//171
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Viktigt//JJ|POS|NEU|SIN|IND|NOM//appos//171 att//IE//mark//204 komma//VB|INF|AKT//acl//202 ihåg//PL//compound:prt//204 är//VB|PRS|AKT//cop//202 också//AB//advmod//202 att//SN//mark//211 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//211 är//VB|PRS|AKT//cop//211 socialtjänsten//NN|UTR|SIN|DEF|NOM//ccomp//202 som//HP|-|-|-//nsubj//213 har//VB|PRS|AKT//acl:cleft//211 huvudansvaret//NN|NEU|SIN|DEF|NOM//obj//213 för//PP//case//217 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//217 insatser//NN|UTR|PLU|IND|NOM//obl//213 i//PP//case//220 dylika//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//220 fall//NN|NEU|PLU|IND|NOM//nmod//217 .//MID//punct//171
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Dessa//DT|UTR/NEU|PLU|DEF//det//223 omständigheter//NN|UTR|PLU|IND|NOM//nsubj//224 talar//VB|PRS|AKT//parataxis//171 mot//PP//mark//227 att//IE//mark//227 betrakta//VB|INF|AKT//advcl//224 utredningar//NN|UTR|PLU|IND|NOM//obj//227 enligt//PP//case//232 31//RG|NOM//nummod//231 §//NN|AN//nmod//232 LUL//PM|NOM//nmod//228 som//HP|-|-|-//nsubj:pass//235 kan//VB|PRS|AKT//aux//235 aktualiseras//VB|INF|SFO//acl:relcl//232 mot//PP//case//237 personer//NN|UTR|PLU|IND|NOM//obl//235 som//HP|-|-|-//nsubj//239 begått//VB|SUP|AKT//acl:relcl//237 brott//NN|NEU|PLU|IND|NOM//obj//239 innan//SN//mark//243 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//243 fyllt//VB|SUP|AKT//advcl//239 15//RG|NOM//nummod//245 år//NN|NEU|PLU|IND|NOM//obj//243 som//KN//mark//247 straffrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//245 i//PP//case//250 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//250 mening//NN|UTR|SIN|IND|NOM//obl//243 .//MAD//punct//224
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Att//SN//mark//259 direktivet//NN|NEU|SIN|DEF|NOM//nsubj//259 ,//MID//punct//257 i//PP//case//257 första//RO|NOM//amod//257 hand//NN|UTR|SIN|IND|NOM//nmod//253 ,//MID//punct//253 tar//VB|PRS|AKT//csubj//266 sikte//NN|NEU|SIN|IND|NOM//compound:prt//259 på//PP//case//263 straffmyndiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//263 barn//NN|NEU|PLU|IND|NOM//obl//259 är//VB|PRS|AKT//cop//266 därutöver//AB//advmod//266 tydligt//JJ|POS|NEU|SIN|IND|NOM//advmod//224 .//MAD//punct//18
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//270 är//VB|PRS|AKT//cop//270 märkbart//JJ|POS|NEU|SIN|IND|NOM//parataxis//18 att//SN//mark//275 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//274 främsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//274 måltavla//NN|UTR|SIN|IND|NOM//nsubj//275 gäller//VB|PRS|AKT//csubj//270 processuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//277 rättigheter//NN|UTR|PLU|IND|NOM//obj//275 i//PP//case//280 en//DT|UTR|SIN|IND//det//280 brottmålsprocess//NN|UTR|SIN|IND|NOM//obl//275 som//HP|-|-|-//nsubj//282 syftar//VB|PRS|AKT//acl:relcl//280 till//PP//case//284 lagföring//NN|UTR|SIN|IND|NOM//obl//282 .//MAD//punct//270
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Även//AB//advmod//290 den//DT|UTR|SIN|DEF//det//289 bakomliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//289 färdplanen//NN|UTR|SIN|DEF|NOM//nsubj//290 får//VB|PRS|AKT//aux//294 i//PP//advmod//294 första//RO|NOM//fixed//291 hand//NN|UTR|SIN|IND|NOM//fixed//291 sägas//VB|INF|SFO//conj//270 syfta//VB|INF|AKT//xcomp//294 till//PP//mark//298 att//IE//mark//298 garantera//VB|INF|AKT//advcl//295 processuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//300 rättigheter//NN|UTR|PLU|IND|NOM//obj//298 för//PP//case//302 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//298 och//KN//cc//304 tilltalade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//298 som//HP|-|-|-//nsubj//307 kan//VB|PRS|AKT//aux//307 bli//VB|INF|AKT//acl:relcl//304 föremål//NN|NEU|SIN|IND|NOM//xcomp//307 för//PP//case//310 lagföring//NN|UTR|SIN|IND|NOM//nmod//308 .//MAD//punct//18
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//315 ska//VB|PRS|AKT//aux//315 här//AB//advmod//315 framhållas//VB|INF|SFO//parataxis//18 att//SN//mark//325 det//DT|NEU|SIN|DEF//det//319 yttersta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//319 syftet//NN|NEU|SIN|DEF|NOM//nsubj//325 med//PP//case//321 färdplanen//NN|UTR|SIN|DEF|NOM//nmod//319 om//PP//case//324 processuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//324 rättigheter//NN|UTR|PLU|IND|NOM//nmod//321 är//VB|PRS|AKT//ccomp//315 att//IE//mark//327 stärka//VB|INF|AKT//csubj//325 medlemsstaternas//NN|UTR|PLU|DEF|GEN//nmod:poss//329 förtroende//NN|NEU|SIN|IND|NOM//obj//327 för//PP//case//333 varandras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//333 straffrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//333 system//NN|NEU|PLU|IND|NOM//obl//327 ,//MID//punct//340 vilket//HP|NEU|SIN|IND//nsubj//340 i//PP//advmod//340 sin//PS|UTR|SIN|DEF//fixed//336 tur//NN|UTR|SIN|IND|NOM//fixed//336 är//VB|PRS|AKT//aux:pass//340 avsett//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//333 att//IE//mark//342 öka//VB|INF|AKT//advcl//340 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//342 för//PP//case//346 ömsesidiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//346 erkännande//NN|NEU|SIN|IND|NOM//obl//342 av//PP//case//348 domar//NN|UTR|PLU|IND|NOM//nmod//346 och//KN//cc//350 beslut//NN|NEU|PLU|IND|NOM//conj//348 i//PP//case//352 brottmål//NN|NEU|PLU|IND|NOM//obl//342 .//MAD//punct//315
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;En//DT|UTR|SIN|IND//det//355 utredning//NN|UTR|SIN|IND|NOM//nsubj//360 enligt//PP//case//359 31//RG|NOM//nummod//358 §//NN|AN//nmod//359 LUL//PM|NOM//nmod//355 resulterar//VB|PRS|AKT//conj//315 inte//AB//advmod//360 i//PP//case//365 något//DT|NEU|SIN|IND//det//365 verkställbart//JJ|POS|NEU|SIN|IND|NOM//amod//365 avgörande//NN|NEU|SIN|IND|NOM//obl//360 på//PP//case//368 det//DT|NEU|SIN|DEF//det//368 sätt//NN|NEU|SIN|IND|NOM//nmod//365 som//HP|-|-|-//nsubj:pass//370 avses//VB|PRS|SFO//acl:relcl//368 i//PP//case//372 färdplanen//NN|UTR|SIN|DEF|NOM//obl//370 .//MAD//punct//18
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 har//VB|PRS|AKT//aux//5 mot//PP//case//4 den//DT|UTR|SIN|DEF//det//4 bakgrunden//NN|UTR|SIN|DEF|NOM//obl//5 stannat//VB|SUP|AKT//ROOT//5 för//PP//mark//24 att//SN//mark//24 en//DT|UTR|SIN|IND//det//9 utredning//NN|UTR|SIN|IND|NOM//nsubj//24 som//HP|-|-|-//nsubj:pass//12 kan//VB|PRS|AKT//aux//12 aktualiseras//VB|INF|SFO//acl:relcl//9 mot//PP//case//15 ett//DT|NEU|SIN|IND//det//15 barn//NN|NEU|SIN|IND|NOM//obl//12 under//AB//advmod//17 15//RG|NOM//nummod//18 år//NN|NEU|PLU|IND|NOM//nmod//15 enligt//PP//case//22 31//RG|NOM//nummod//21 §//NN|AN//nmod//22 LUL//PM|NOM//obl//12 inte//AB//advmod//9 är//VB|PRS|AKT//advcl//5 att//IE//mark//26 anse//VB|INF|AKT//ccomp//24 som//KN//mark//30 ett//DT|NEU|SIN|IND//det//30 straffrättsligt//JJ|POS|NEU|SIN|IND|NOM//amod//30 förfarande//NN|NEU|SIN|IND|NOM//obl//26 i//PP//case//33 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//33 mening//NN|UTR|SIN|IND|NOM//nmod//30 .//MAD//punct//24
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Däremot//AB//advmod//36 talar//VB|PRS|AKT//parataxis//24 allt//PN|NEU|SIN|IND|SUB/OBJ//nsubj//36 för//PP//mark//44 att//SN//mark//44 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//41 rättigheter//NN|UTR|PLU|IND|NOM//nsubj//44 bör//VB|PRS|AKT//aux//44 vara//VB|INF|AKT//cop//44 likartade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//36 .//MAD//punct//36
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;En//DT|UTR|SIN|IND//det//47 person//NN|UTR|SIN|IND|NOM//nsubj:pass//54 som//HP|-|-|-//nsubj//51 inte//AB//advmod//51 är//VB|PRS|AKT//cop//51 straffmyndig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//47 bör//VB|PRS|AKT//aux//54 rimligtvis//AB//advmod//54 garanteras//VB|INF|SFO//parataxis//36 åtminstone//AB//advmod//57 samma//DT|UTR/NEU|SIN/PLU|IND//det//57 rättigheter//NN|UTR|PLU|IND|NOM//obl//54 vid//PP//case//61 t.ex.//AB|AN//advmod//61 ett//DT|NEU|SIN|IND//det//61 förhör//NN|NEU|SIN|IND|NOM//obl//54 som//HP|-|-|-//nsubj:pass//63 hålls//VB|PRS|SFO//acl:relcl//61 av//PP//case//65 polis//NN|UTR|SIN|IND|NOM//obl//63 som//KN//case//68 en//DT|UTR|SIN|IND//det//68 person//NN|UTR|SIN|IND|NOM//obl//63 som//HP|-|-|-//nsubj//71 är//VB|PRS|AKT//cop//71 straffmyndig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//68 och//KN//cc//74 som//HP|-|-|-//nsubj:pass//74 hörs//VB|PRS|SFO//conj//71 som//KN//mark//76 misstänkt//PC|PRF|UTR|SIN|IND|NOM//xcomp//74 eller//KN//cc//78 tilltalad//PC|PRF|UTR|SIN|IND|NOM//conj//76 .//MAD//punct//24
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//82 kan//VB|PRS|AKT//aux//82 konstateras//VB|INF|SFO//parataxis//24 att//SN//mark//86 systemet//NN|NEU|SIN|DEF|NOM//nsubj//86 är//VB|PRS|AKT//cop//86 uppbyggt//PC|PRF|NEU|SIN|IND|NOM//ccomp//82 på//PP//case//89 ett//DT|NEU|SIN|IND//det//89 sätt//NN|NEU|SIN|IND|NOM//obl//86 som//HP|-|-|-//nsubj//91 avser//VB|PRS|AKT//acl:relcl//89 garantera//VB|INF|AKT//xcomp//91 en//DT|UTR|SIN|IND//det//95 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//95 likabehandling//NN|UTR|SIN|IND|NOM//obj//92 redan//AB//advmod//97 i//PP//advmod//92 dag//NN|UTR|SIN|IND|NOM//fixed//97 .//MAD//punct//82
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//104 är//VB|PRS|AKT//cop//104 inte//AB//advmod//104 minst//AB|SUV//advmod//104 märkbart//JJ|POS|NEU|SIN|IND|NOM//advmod//120 genom//PP//case//108 de//DT|UTR/NEU|PLU|DEF//det//108 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//108 hänvisningarna//NN|UTR|PLU|DEF|NOM//obl//104 i//PP//case//113 31–37//RG|NOM//nummod//111 §//NN|AN//nmod//112 §//NN|AN//nmod//113 LUL//PM|NOM//nmod//108 till//PP//case//117 rättegångsbalkens//NN|UTR|SIN|DEF|GEN//nmod:poss//117 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//117 bestämmelser//NN|UTR|PLU|IND|NOM//obl//104 .//MAD//punct//104
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Hänvisningarna//NN|UTR|PLU|DEF|NOM//nsubj//120 innebär//VB|PRS|AKT//conj//82 t.ex.//AB|AN//advmod//120 att//SN//mark//124 objektivitetsprincipen//NN|UTR|SIN|DEF|NOM//nsubj//124 gäller//VB|PRS|AKT//ccomp//120 även//AB//advmod//124 vid//PP//case//128 en//DT|UTR|SIN|IND//det//128 utredning//NN|UTR|SIN|IND|NOM//obl//124 enligt//PP//case//132 31//RG|NOM//nummod//131 §//NN|AN//nmod//132 LUL//PM|NOM//nmod//128 .//MAD//punct//24
4.3.2 Förfaranden som omfattas av direktivet / Förfaranden som kan aktualiseras för barn som inte är straffmyndiga;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//135 innebär//VB|PRS|AKT//parataxis//24 också//AB//advmod//135 att//SN//mark//147 de//DT|UTR/NEU|PLU|DEF//det//139 överväganden//NN|NEU|PLU|IND|NOM//nsubj//147 vi//PN|UTR|PLU|DEF|SUB//nsubj//141 gör//VB|PRS|AKT//acl:relcl//139 i//PP//case//144 detta//DT|NEU|SIN|DEF//det//144 arbete//NN|NEU|SIN|IND|NOM//obl//141 kommer//VB|PRS|AKT//aux//147 att//IE//mark//147 få//VB|INF|AKT//ccomp//135 visst//JJ|POS|NEU|SIN|IND|NOM//amod//150 indirekt//JJ|POS|NEU|SIN|IND|NOM//amod//150 genomslag//NN|NEU|SIN|IND|NOM//obj//147 .//MAD//punct//135
