Överprövning av upphandlingsmål m.m.;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Överprövningsutredningen//PM|NOM//nmod//0
4.2 Regler om rättsmedel på upphandlingsområdet Allmänt om rättsmedelsdirektiven;Uppskovet//NN|NEU|SIN|DEF|NOM//nsubj//58 ska//VB|PRS|AKT//aux//58 inte//AB//advmod//58 upphöra//VB|INF|AKT//parataxis//28 före//PP//case//60 utgången//NN|UTR|SIN|DEF|NOM//obl//58 av//PP//case//63 den//DT|UTR|SIN|DEF//det//63 period//NN|UTR|SIN|IND|NOM//nmod//60 under//PP//mark//69 vilken//HP|UTR|SIN|IND//det//66 avtal//NN|NEU|SIN|IND|NOM//nsubj:pass//69 inte//AB//advmod//69 får//VB|PRS|AKT//aux//69 ingås//VB|INF|SFO//advcl//58 som//HP|-|-|-//nsubj:pass//71 avses//VB|PRS|SFO//acl:relcl//69 i//PP//case//73 artiklarna//NN|UTR|PLU|DEF|NOM//nmod//74 2a.2//NN|UTR|SIN|IND|NOM//obl//71 ,//MID//punct//76 2d.4//NN|NEU|SIN|IND|NOM//conj//74 och//KN//cc//78 2d.5//NN|NEU|PLU|IND|NOM//conj//74 .//MAD//punct//28
4.2 Regler om rättsmedel på upphandlingsområdet Allmänt om rättsmedelsdirektiven;Utom//KN//advmod//3 i//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 fall//NN|NEU|PLU|IND|NOM//obl//17 som//HP|-|-|-//nsubj:pass//5 avses//VB|PRS|SFO//acl:relcl//3 i//PP//case//8 artikel//NN|UTR|SIN|IND|NOM//nmod//8 2.3//RG|NOM//obl//5 och//KN//cc//12 i//PP//case//12 artikel//NN|UTR|SIN|IND|NOM//nmod//12 1.5//RG|NOM//conj//8 ska//VB|PRS|AKT//aux//17 prövningsförfarandena//NN|NEU|PLU|DEF|NOM//nsubj//17 inte//AB//advmod//17 nödvändigtvis//AB//advmod//17 medföra//VB|INF|AKT//ROOT//17 att//SN//mark//26 de//DT|UTR/NEU|PLU|DEF//det//20 upphandlingar//NN|UTR|PLU|IND|NOM//nsubj//26 som//HP|-|-|-//nsubj:pass//22 berörs//VB|PRS|SFO//acl:relcl//20 av//PP//case//24 prövningen//NN|UTR|SIN|DEF|NOM//obl:agent//22 automatiskt//AB|POS//advmod//26 skjuts//VB|PRS|SFO//ccomp//17 upp//PL//compound:prt//26 .//MAD//punct//17
4.2 Regler om rättsmedel på upphandlingsområdet Allmänt om rättsmedelsdirektiven;Medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//2 får//VB|PRS|AKT//aux//2 föreskriva//VB|INF|AKT//ROOT//2 att//SN//mark//8 det//DT|NEU|SIN|DEF//det//6 behöriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 prövningsorganet//NN|NEU|SIN|DEF|NOM//nsubj//8 får//VB|PRS|AKT//aux//8 ta//VB|INF|AKT//ccomp//2 hänsyn//NN|UTR|SIN|IND|NOM//obj//8 till//PP//case//13 de//DT|UTR/NEU|PLU|DEF//det//13 sannolika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 följderna//NN|UTR|PLU|DEF|NOM//obl//8 av//PP//case//16 provisoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 åtgärder//NN|UTR|PLU|IND|NOM//nmod//13 för//PP//case//20 alla//DT|UTR/NEU|PLU|IND/DEF//det//20 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//20 intressen//NN|NEU|PLU|IND|NOM//nmod//13 som//HP|-|-|-//nsubj:pass//23 kan//VB|PRS|AKT//aux//23 skadas//VB|INF|SFO//acl:relcl//20 ,//MID//punct//26 inklusive//PP//case//26 allmänintresset//NN|NEU|SIN|DEF|NOM//obl//23 ,//MID//punct//30 och//KN//cc//30 får//VB|PRS|AKT//aux//30 besluta//VB|INF|AKT//conj//2 att//IE//mark//33 inte//AB//advmod//33 vidta//VB|INF|AKT//ccomp//30 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//35 åtgärder//NN|UTR|PLU|IND|NOM//obj//33 om//PP//mark//41 de//DT|UTR/NEU|PLU|DEF//det//39 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 följderna//NN|UTR|PLU|DEF|NOM//nsubj//41 kan//VB|PRS|AKT//aux//41 väga//VB|INF|AKT//advcl//33 tyngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//41 än//KN//case//44 fördelarna//NN|UTR|PLU|DEF|NOM//obl//41 .//MID//punct//2
4.2 Regler om rättsmedel på upphandlingsområdet Allmänt om rättsmedelsdirektiven;Ett//DT|NEU|SIN|IND//det//47 beslut//NN|NEU|SIN|IND|NOM//obj//2 att//IE//mark//50 inte//AB//advmod//50 bevilja//VB|INF|AKT//acl//47 provisoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 åtgärder//NN|UTR|PLU|IND|NOM//obj//50 ska//VB|PRS|AKT//aux//55 inte//AB//advmod//55 påverka//VB|INF|AKT//conj//2 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 yrkanden//NN|NEU|PLU|IND|NOM//obj//55 från//PP//case//60 den//DT|UTR|SIN|DEF//det//60 person//NN|UTR|SIN|IND|NOM//obl//55 som//HP|-|-|-//nsubj//62 begärt//VB|SUP|AKT//acl:relcl//60 åtgärderna//NN|UTR|PLU|DEF|NOM//obj//62 .//MAD//punct//2
4.2 Regler om rättsmedel på upphandlingsområdet Allmänt om rättsmedelsdirektiven;Utom//KN//advmod//3 i//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 fall//NN|NEU|PLU|IND|NOM//obl//8 som//HP|-|-|-//nsubj:pass//5 avses//VB|PRS|SFO//acl:relcl//3 i//PP//case//7 artiklarna//NN|UTR|PLU|DEF|NOM//obl//5 2d–2f//RG|NOM//advcl//37 ska//VB|PRS|AKT//aux//37 verkan//NN|UTR|SIN|IND|NOM//nsubj:pass//37 av//PP//mark//16 att//SN//mark//16 de//DT|UTR/NEU|PLU|DEF//det//14 befogenheter//NN|UTR|PLU|IND|NOM//nsubj:pass//16 har//VB|PRS|AKT//aux//16 utövats//VB|SUP|SFO//acl//10 som//HP|-|-|-//nsubj:pass//18 avses//VB|PRS|SFO//advcl//16 i//PP//case//20 punkt//NN|UTR|SIN|IND|NOM//obl//18 1//RG|NOM//nummod//20 i//PP//case//25 den//DT|UTR|SIN|DEF//det//25 här//AB//fixed//23 artikeln//NN|UTR|SIN|DEF|NOM//obl//18 på//PP//case//28 ett//DT|NEU|SIN|IND//det//28 avtal//NN|NEU|SIN|IND|NOM//nmod//25 som//HP|-|-|-//nsubj:pass//30 ingås//VB|PRS|SFO//acl:relcl//28 till//PP//case//34 följd//NN|UTR|SIN|IND|NOM//fixed//31 av//PP//fixed//31 tilldelningen//NN|UTR|SIN|DEF|NOM//obl//30 av//PP//case//36 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//34 regleras//VB|PRS|SFO//ROOT//37 i//PP//case//40 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//40 lagstiftning//NN|UTR|SIN|IND|NOM//obl//37 .//MAD//punct//37
4.2 Regler om rättsmedel på upphandlingsområdet Allmänt om rättsmedelsdirektiven;Vidare//AB|KOM//punct//37 får//VB|PRS|AKT//aux//86 medlemsstaterna//NN|UTR|PLU|DEF|NOM//obj//43 ,//MID//punct//43 utom//KN//advmod//49 i//PP//case//49 de//DT|UTR/NEU|PLU|DEF//det//49 fall//NN|NEU|PLU|IND|NOM//obl//86 där//HA//advmod//54 ett//DT|NEU|SIN|IND//det//52 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//54 ska//VB|PRS|AKT//aux//54 åsidosättas//VB|INF|SFO//acl:relcl//49 innan//SN//mark//57 skadestånd//NN|NEU|SIN|IND|NOM//nsubj:pass//57 beviljas//VB|INF|SFO//advcl//54 ,//MID//punct//59 föreskriva//VB|INF|AKT//conj//57 att//IE//mark//66 efter//PP//case//62 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//66 att//SN//mark//66 ett//DT|NEU|SIN|IND//det//65 avtal//NN|NEU|SIN|IND|NOM//nsubj:pass//66 ingåtts//VB|SUP|SFO//advcl//57 i//PP//case//71 enlighet//NN|UTR|SIN|IND|NOM//fixed//67 med//PP//fixed//67 artikel//NN|UTR|SIN|IND|NOM//nmod//71 1.5//RG|NOM//obl//66 ,//MID//punct//71 punkt//NN|UTR|SIN|IND|NOM//conj//71 3//RG|NOM//nummod//73 i//PP//case//78 den//DT|UTR|SIN|DEF//det//78 här//AB//fixed//76 artikeln//NN|UTR|SIN|DEF|NOM//obl//66 eller//KN//cc//80 artiklarna//NN|UTR|PLU|DEF|NOM//conj//78 2a–2f//RG|NOM//nmod//80 ska//VB|PRS|AKT//aux//86 prövningsorganets//NN|NEU|SIN|DEF|GEN//nmod:poss//84 befogenheter//NN|UTR|PLU|IND|NOM//nsubj//86 vara//VB|INF|AKT//cop//86 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//37 till//PP//case//88 beslut//NN|NEU|SIN|IND|NOM//obl//86 om//PP//case//90 skadestånd//NN|NEU|SIN|IND|NOM//nmod//88 till//PP//case//92 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//90 som//HP|-|-|-//nsubj//94 lidit//VB|SUP|AKT//acl:relcl//92 skada//VB|INF|AKT//obj//94 av//PP//case//97 överträdelsen//NN|UTR|SIN|DEF|NOM//nmod//95 .//MAD//punct//37
4.2 Regler om rättsmedel på upphandlingsområdet Allmänt om rättsmedelsdirektiven;Har//VB|PRS|AKT//advcl//27 någon//PN|UTR|SIN|IND|SUB/OBJ//det//3 begärt//VB|SUP|AKT//amod//3 skadestånd//NN|NEU|SIN|IND|NOM//obj//0 som//HP|-|-|-//nsubj//5 svarar//VB|PRS|AKT//acl:relcl//3 mot//PP//case//7 kostnaderna//NN|UTR|PLU|DEF|NOM//obl//5 för//PP//mark//10 att//IE//mark//10 förbereda//VB|INF|AKT//advcl//5 anbud//NN|NEU|PLU|IND|NOM//obj//10 eller//KN//cc//13 delta//VB|INF|AKT//conj//10 i//PP//case//16 ett//DT|NEU|SIN|IND//det//16 upphandlingsförfarande//NN|NEU|SIN|IND|NOM//obl//13 ,//MID//punct//0 ska//VB|PRS|AKT//aux//27 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//27 för//PP//mark//22 att//IE//mark//22 få//VB|INF|AKT//advcl//26 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//24 kostnader//NN|UTR|PLU|IND|NOM//obj//22 täckta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//26 behöva//VB|INF|AKT//punct//19 visa//VB|INF|AKT//ROOT//27 endast//AB//advmod//27 att//SN//mark//32 en//DT|UTR|SIN|IND//det//31 överträdelse//NN|UTR|SIN|IND|NOM//nsubj//32 skett//VB|SUP|AKT//ccomp//27 av//PP//case//34 gemenskapsregler//NN|UTR|PLU|IND|NOM//obl:agent//32 ,//MID//punct//34 att//SN//mark//38 han//PN|UTR|SIN|DEF|SUB//nsubj//38 haft//VB|SUP|AKT//advcl//32 en//DT|UTR|SIN|IND//det//41 realistisk//JJ|POS|UTR|SIN|IND|NOM//amod//41 möjlighet//NN|UTR|SIN|IND|NOM//obj//38 att//IE//mark//43 erhålla//VB|INF|AKT//acl//41 kontraktet//NN|NEU|SIN|DEF|NOM//obj//43 och//KN//cc//48 att//SN//mark//48 överträdelsen//NN|UTR|SIN|DEF|NOM//nsubj//48 minskat//VB|SUP|AKT//conj//38 denna//DT|UTR|SIN|DEF//det//50 möjlighet//NN|UTR|SIN|IND|NOM//obj//48 .//MAD//punct//27
4.2 Regler om rättsmedel på upphandlingsområdet Allmänt om rättsmedelsdirektiven;Period//NN|UTR|SIN|IND|NOM//nsubj:pass//6 under//PP//case//3 vilken//HP|UTR|SIN|IND//det//3 avtal//NN|NEU|SIN|IND|NOM//nsubj:pass//6 inte//AB//advmod//6 får//VB|PRS|AKT//aux//6 ingås//VB|INF|SFO//ROOT//6
4.2 Regler om rättsmedel på upphandlingsområdet Allmänt om rättsmedelsdirektiven;Avtal//NN|NEU|SIN|IND|NOM//nsubj:pass//22 enligt//PP//case//2 beslut//NN|NEU|SIN|IND|NOM//nmod//0 om//PP//case//4 tilldelning//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//7 ett//DT|NEU|SIN|IND//det//7 kontrakt//NN|NEU|SIN|IND|NOM//nmod//4 som//HP|-|-|-//nsubj:pass//9 omfattas//VB|PRS|SFO//acl:relcl//7 av//PP//case//12 direktiv//NN|NEU|PLU|IND|NOM//amod//12 2004/18//RG|NOM//obl:agent//9 ///MID//cc//14 EG//PM|NOM//conj//12 respektive//AB//cc//17 direktiv//NN|NEU|SIN|IND|NOM//amod//17 2004/17//RG|NOM//conj//4 ///MID//cc//19 EG//PM|NOM//conj//17 får//VB|PRS|AKT//aux//22 inte//AB//advmod//22 ingås//VB|INF|SFO//ROOT//22 före//PP//case//24 utgången//NN|UTR|SIN|DEF|NOM//obl//22 av//PP//case//27 en//DT|UTR|SIN|IND//det//27 tidsfrist//NN|UTR|SIN|IND|NOM//nmod//24 på//PP//case//31 minst//AB|SUV//advmod//30 10//RG|NOM//nummod//31 kalenderdagar//NN|UTR|PLU|IND|NOM//nmod//27 räknat//PC|PRF|NEU|SIN|IND|NOM//conj//22 från//PP//advmod//32 och//KN//fixed//33 med//PP//case//36 dagen//NN|UTR|SIN|DEF|NOM//fixed//33 efter//PP//case//38 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//32 att//SN//mark//45 beslutet//NN|NEU|SIN|DEF|NOM//nsubj:pass//45 om//PP//case//42 tilldelning//NN|UTR|SIN|IND|NOM//nmod//40 av//PP//case//44 kontraktet//NN|NEU|SIN|DEF|NOM//nmod//42 översändes//VB|PRT|SFO//advcl//32 till//PP//case//49 de//DT|UTR/NEU|PLU|DEF//det//49 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//49 anbudsgivarna//NN|UTR|PLU|DEF|NOM//obl//45 och//KN//cc//51 anbudssökandena//NN|NEU|PLU|DEF|NOM//conj//49 ,//MID//punct//49 om//PP//case//57 telefax//NN|UTR|SIN|IND|NOM//amod//57 eller//KN//cc//56 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//54 medel//NN|NEU|PLU|IND|NOM//nsubj:pass//58 används//VB|PRS|SFO//conj//45 eller//KN//cc//64 ,//MID//punct//64 om//SN//mark//64 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 kommunikationsmedel//NN|NEU|PLU|IND|NOM//nsubj:pass//64 används//VB|PRS|SFO//conj//58 ,//MID//punct//64 före//PP//case//67 utgången//NN|UTR|SIN|DEF|NOM//obl//76 av//PP//case//67 antingen//KN//cc//71 en//DT|UTR|SIN|IND//det//71 tidsfrist//NN|UTR|SIN|IND|NOM//conj//67 på//PP//case//75 minst//AB|SUV//advmod//74 15//RG|NOM//nummod//75 kalenderdagar//NN|UTR|PLU|IND|NOM//nmod//71 räknat//PC|PRF|NEU|SIN|IND|NOM//conj//22 från//PP//advmod//76 och//KN//fixed//77 med//PP//case//80 dagen//NN|UTR|SIN|DEF|NOM//fixed//77 efter//PP//case//82 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//76 att//SN//mark//89 beslutet//NN|NEU|SIN|DEF|NOM//nsubj:pass//89 om//PP//case//86 tilldelning//NN|UTR|SIN|IND|NOM//nmod//84 av//PP//case//88 kontraktet//NN|NEU|SIN|DEF|NOM//nmod//86 översändes//VB|PRT|SFO//advcl//76 till//PP//case//93 de//DT|UTR/NEU|PLU|DEF//det//93 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//93 anbudsgivarna//NN|UTR|PLU|DEF|NOM//obl//89 och//KN//cc//95 anbudssökandena//NN|NEU|PLU|DEF|NOM//conj//93 ,//MID//punct//22 eller//KN//cc//101 minst//AB|SUV//advmod//99 10//RG|NOM//nummod//100 kalenderdagar//NN|UTR|PLU|IND|NOM//nsubj//101 räknat//PC|PRF|NEU|SIN|IND|NOM//conj//22 från//PP//advmod//101 och//KN//fixed//102 med//PP//case//105 dagen//NN|UTR|SIN|DEF|NOM//fixed//102 efter//PP//case//107 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//101 att//SN//mark//115 beslutet//NN|NEU|SIN|DEF|NOM//nsubj:pass//115 om//PP//case//111 tilldelning//NN|UTR|SIN|IND|NOM//nmod//109 av//PP//case//113 kontraktet//NN|NEU|SIN|DEF|NOM//nmod//111 har//VB|PRS|AKT//aux//115 erhållits//VB|SUP|SFO//acl//107 .//MAD//punct//22
4.2 Regler om rättsmedel på upphandlingsområdet Allmänt om rättsmedelsdirektiven;Om//SN//mark//5 en//DT|UTR|SIN|IND//det//2 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//5 om//PP//case//4 prövning//NN|UTR|SIN|IND|NOM//nmod//2 lämnas//VB|PRS|SFO//advcl//23 in//PL//compound:prt//5 strax//AB//advmod//17 innan//SN//mark//17 den//DT|UTR|SIN|DEF//det//10 minimiperiod//NN|UTR|SIN|IND|NOM//nsubj//17 under//PP//case//13 vilken//HP|UTR|SIN|IND//det//13 avtal//NN|NEU|SIN|IND|NOM//nsubj:pass//16 inte//AB//advmod//16 får//VB|PRS|AKT//aux//16 ingås//VB|INF|SFO//acl:relcl//10 löper//VB|PRS|AKT//advcl//5 ut//PL//compound:prt//17 ,//MID//punct//23 bör//VB|PRS|AKT//aux//23 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//23 inte//AB//advmod//23 få//VB|INF|AKT//advcl//56 till//PP//compound:prt//23 följd//NN|UTR|SIN|IND|NOM//fixed//24 att//SN//mark//30 det//DT|NEU|SIN|DEF//det//29 behöriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 prövningsorganet//NN|NEU|SIN|DEF|NOM//nsubj//30 berövas//VB|PRS|SFO//advcl//23 den//DT|UTR|SIN|DEF//det//32 tid//NN|UTR|SIN|IND|NOM//obj//30 som//HP|-|-|-//nsubj//35 är//VB|PRS|AKT//cop//35 nödvändig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//32 för//PP//mark//38 att//IE//mark//38 agera//VB|INF|AKT//advcl//35 ,//MID//punct//43 särskilt//AB//advmod//43 för//PP//mark//43 att//IE//mark//43 förlänga//VB|INF|AKT//conj//38 den//DT|UTR|SIN|DEF//det//45 period//NN|UTR|SIN|IND|NOM//obj//43 under//PP//mark//51 vilken//HP|UTR|SIN|IND//det//48 avtal//NN|NEU|SIN|IND|NOM//nsubj:pass//51 inte//AB//advmod//51 får//VB|PRS|AKT//aux//51 ingås//VB|INF|SFO//advcl//43 .//MAD//punct//23
4.2 Regler om rättsmedel på upphandlingsområdet Allmänt om rättsmedelsdirektiven;Därför//AB//advmod//56 är//VB|PRS|AKT//cop//56 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//56 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//56 att//SN//mark//59 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//59 fastställs//VB|PRS|SFO//csubj//56 en//DT|UTR|SIN|IND//det//62 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 minimiperiod//NN|UTR|SIN|IND|NOM//obj//59 som//HP|-|-|-//nsubj//66 inte//AB//advmod//66 bör//VB|PRS|AKT//aux//66 löpa//VB|INF|AKT//acl:relcl//62 ut//PL//compound:prt//66 förrän//SN//mark//71 prövningsorganet//NN|NEU|SIN|DEF|NOM//nsubj//71 har//VB|PRS|AKT//aux//71 fattat//VB|SUP|AKT//advcl//66 ett//DT|NEU|SIN|IND//det//73 beslut//NN|NEU|SIN|IND|NOM//obj//71 om//PP//case//75 ansökningen//NN|UTR|SIN|DEF|NOM//nmod//73 .//MAD//punct//56
4.2 Regler om rättsmedel på upphandlingsområdet Allmänt om rättsmedelsdirektiven;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//80 bör//VB|PRS|AKT//aux//80 inte//AB//advmod//80 hindra//VB|INF|AKT//conj//56 prövningsorganet//NN|NEU|SIN|DEF|NOM//obj//80 från//PP//mark//84 att//IE//mark//84 göra//VB|INF|AKT//advcl//80 en//DT|UTR|SIN|IND//det//86 förhandsbedömning//NN|UTR|SIN|IND|NOM//obj//84 av//PP//case//89 om//SN//case//89 prövningen//NN|UTR|SIN|DEF|NOM//nmod//86 som//HP|-|-|-//nsubj:pass//93 sådan//JJ|POS|UTR|SIN|IND|NOM//nsubj:pass//93 kan//VB|PRS|AKT//aux//93 tas//VB|INF|SFO//acl:relcl//89 upp//PL//compound:prt//93 .//MAD//punct//80
4.2 Regler om rättsmedel på upphandlingsområdet Allmänt om rättsmedelsdirektiven;Medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//98 får//VB|PRS|AKT//aux//98 föreskriva//VB|INF|AKT//parataxis//80 att//SN//mark//103 denna//DT|UTR|SIN|DEF//det//101 period//NN|UTR|SIN|IND|NOM//nsubj//103 ska//VB|PRS|AKT//aux//103 löpa//VB|INF|AKT//ccomp//98 ut//PL//compound:prt//103 antingen//KN//cc//108 när//HA//mark//108 prövningsorganet//NN|NEU|SIN|DEF|NOM//nsubj//108 fattat//VB|SUP|AKT//conj//98 ett//DT|NEU|SIN|IND//det//110 beslut//NN|NEU|SIN|IND|NOM//obj//108 om//PP//case//112 ansökningen//NN|UTR|SIN|DEF|NOM//nmod//110 om//PP//case//115 provisoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//115 åtgärder//NN|UTR|PLU|IND|NOM//nmod//112 ,//MID//punct//117 inbegripet//PC|PRF|NEU|SIN|IND|NOM//conj//98 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//119 förlängning//NN|UTR|SIN|IND|NOM//nsubj//117 av//PP//case//121 perioden//NN|UTR|SIN|DEF|NOM//nmod//119 under//PP//case//124 vilken//HP|UTR|SIN|IND//det//124 avtal//NN|NEU|SIN|IND|NOM//nsubj:pass//127 inte//AB//advmod//127 får//VB|PRS|AKT//aux//127 ingås//VB|INF|SFO//acl:relcl//117 ,//MID//punct//133 eller//KN//cc//133 när//HA//mark//133 prövningsorganet//NN|NEU|SIN|DEF|NOM//nsubj//133 har//VB|PRS|AKT//aux//133 fattat//VB|SUP|AKT//conj//98 ett//DT|NEU|SIN|IND//det//135 beslut//NN|NEU|SIN|IND|NOM//obj//133 i//PP//case//140 sak//NN|UTR|SIN|IND|NOM//fixed//136 ,//MID//punct//136 särskilt//PC|PRF|NEU|SIN|IND|NOM//advmod//140 avseende//NN|NEU|SIN|IND|NOM//obl//133 en//DT|UTR|SIN|IND//det//142 ansökan//NN|UTR|SIN|IND|NOM//obj//133 om//PP//case//144 åsidosättande//NN|NEU|SIN|IND|NOM//nmod//142 av//PP//case//148 ett//DT|NEU|SIN|IND//det//148 olagligt//JJ|POS|NEU|SIN|IND|NOM//amod//148 beslut//NN|NEU|SIN|IND|NOM//nmod//144 .//MAD//punct//80
4.2 Regler om rättsmedel på upphandlingsområdet Allmänt om rättsmedelsdirektiven;Tidsfrister//NN|UTR|PLU|IND|NOM//ROOT//0 för//PP//case//2 ansökan//NN|UTR|SIN|IND|NOM//nmod//0 om//PP//case//4 överprövning//NN|UTR|SIN|IND|NOM//nmod//2
