– reformvård till stöd för en bättre skola;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//6 en//DT|UTR|SIN|IND//det//6 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 skola//NN|UTR|SIN|IND|NOM//nmod//2 genom//PP//case//10 mer//AB|KOM//advmod//9 attraktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 skolprofessioner//NN|UTR|PLU|IND|NOM//obl//0
4.6 Avgift för ansökan om legitimation;Kostnaden//NN|UTR|SIN|DEF|NOM//nsubj//18 är//VB|PRS|AKT//cop//18 1//RG|NOM//nummod//17 500//RG|NOM//nummod//18 kronor//NN|UTR|PLU|IND|NOM//conj//6 för//PP//case//20 ansökan//NN|UTR|SIN|IND|NOM//nmod//18 om//PP//case//22 legitimation//NN|UTR|SIN|IND|NOM//nmod//20 respektive//AB//cc//25 750//RG|NOM//nummod//25 kronor//NN|UTR|PLU|IND|NOM//conj//18 för//PP//case//27 ansökan//NN|UTR|SIN|IND|NOM//nmod//25 om//PP//case//29 komplettering//NN|UTR|SIN|IND|NOM//nmod//27 av//PP//case//32 en//DT|UTR|SIN|IND//det//32 legitimation//NN|UTR|SIN|IND|NOM//nmod//29 .//MAD//punct//18
4.6 Avgift för ansökan om legitimation;Lärare//NN|UTR|PLU|IND|NOM//conj//18 eller//KN//cc//36 förskollärare//NN|UTR|PLU|IND|NOM//conj//34 som//HP|-|-|-//nsubj//39 har//VB|PRS|AKT//aux//39 avlagt//VB|SUP|AKT//acl:relcl//36 en//DT|UTR|SIN|IND//det//42 behörighetsgivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 examen//NN|UTR|SIN|IND|NOM//obj//39 eller//KN//cc//45 har//VB|PRS|AKT//aux//45 fått//VB|SUP|AKT//conj//39 ett//DT|NEU|SIN|IND//det//47 behörighetsbevis//NN|NEU|SIN|IND|NOM//obj//45 utfärdat//PC|PRF|NEU|SIN|IND|NOM//xcomp//45 av//PP//case//50 Högskoleverket//NN|NEU|SIN|DEF|NOM//obl//48 före//PP//case//54 den//DT|UTR|SIN|DEF//det//54 1//RO|NOM//nummod//54 juli//NN|UTR|SIN|IND|NOM//obl//48 2011//RG|NOM//nummod//54 är//VB|PRS|AKT//cop//57 undantagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//58 kravet//NN|NEU|SIN|DEF|NOM//conj//18 på//PP//mark//61 att//IE//mark//61 erlägga//VB|INF|AKT//acl//58 avgift//NN|UTR|SIN|IND|NOM//obj//61 för//PP//case//64 ansökan//NN|UTR|SIN|IND|NOM//obl//61 om//PP//case//66 legitimation//NN|UTR|SIN|IND|NOM//nmod//64 .//MID//punct//18
4.6 Avgift för ansökan om legitimation;Att//SN//mark//75 denna//DT|UTR|SIN|DEF//det//70 kategori//NN|UTR|SIN|IND|NOM//nmod//71 lärare//NN|UTR|PLU|IND|NOM//nsubj//75 och//KN//cc//73 förskollärare//NN|UTR|PLU|IND|NOM//conj//71 är//VB|PRS|AKT//cop//75 undantagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//advcl//79 kravet//NN|NEU|SIN|DEF|NOM//nsubj:pass//79 på//PP//case//78 avgift//NN|UTR|SIN|IND|NOM//nmod//76 motiverades//VB|PRT|SFO//conj//18 med//PP//mark//83 att//SN//mark//83 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//83 gått//VB|SUP|AKT//advcl//79 in//PL//compound:prt//83 i//PP//case//86 yrket//NN|NEU|SIN|DEF|NOM//obl//83 under//PP//case//89 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//89 förutsättningar//NN|UTR|PLU|IND|NOM//obl//83 ,//MID//punct//83 nämligen//AB//advmod//94 innan//SN//case//94 ett//DT|NEU|SIN|IND//det//94 krav//NN|NEU|SIN|IND|NOM//nsubj//97 på//PP//case//96 legitimation//NN|UTR|SIN|IND|NOM//nmod//94 fanns//VB|PRT|SFO//advcl//83 .//MAD//punct//6
4.6 Avgift för ansökan om legitimation;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//100 ansågs//VB|PRT|SFO//conj//6 därför//AB//advmod//104 inte//AB//advmod//104 vara//VB|INF|AKT//cop//104 skäligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//100 att//IE//mark//107 retroaktivt//AB|POS//advmod//107 ålägga//VB|INF|AKT//csubj//104 dem//PN|UTR/NEU|PLU|DEF|OBJ//iobj//107 en//DT|UTR|SIN|IND//det//110 skyldighet//NN|UTR|SIN|IND|NOM//obj//107 att//IE//mark//112 betala//VB|INF|AKT//acl//110 en//DT|UTR|SIN|IND//det//114 avgift//NN|UTR|SIN|IND|NOM//obj//112 för//PP//mark//121 att//SN//mark//121 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//121 fullt//AB|POS//advmod//119 ut//AB//advmod//121 skulle//VB|PRT|AKT//aux//121 anses//VB|INF|SFO//advcl//112 behöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//121 att//IE//mark//124 undervisa//VB|INF|AKT//xcomp//121 och//KN//cc//126 anställas//VB|INF|SFO//conj//124 utan//PP//case//128 tidsbegränsning//NN|UTR|SIN|IND|NOM//obl//126 ,//MID//punct//135 när//HA//mark//135 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//135 redan//AB//advmod//134 genom//PP//case//134 utbildning//NN|UTR|SIN|IND|NOM//obl//135 fått//VB|SUP|AKT//advcl//100 behörighet//NN|UTR|SIN|IND|NOM//obj//135 att//IE//mark//138 utöva//VB|INF|AKT//xcomp//135 yrket//NN|NEU|SIN|DEF|NOM//obj//138 och//KN//cc//141 anställts//VB|SUP|SFO//conj//138 utan//PP//case//143 tidsbegränsning//NN|UTR|SIN|IND|NOM//obl//141 .//MAD//punct//100
4.6 Avgift för ansökan om legitimation;I//PP//case//146 konsekvensutredningen//NN|UTR|SIN|DEF|NOM//obl//147 bedömdes//VB|PRT|SFO//conj//100 cirka//AB//advmod//149 180//RG|NOM//nummod//150 000//RG|NOM//nummod//151 lärare//NN|UTR|PLU|IND|NOM//nsubj:pass//147 och//KN//cc//153 förskollärare//NN|UTR|PLU|IND|NOM//conj//151 komma//VB|INF|AKT//aux//156 att//IE//mark//156 ansöka//VB|INF|AKT//xcomp//147 om//PP//case//158 legitimation//NN|UTR|SIN|IND|NOM//obl//156 i//PP//mark//164 samband//NN|NEU|SIN|IND|NOM//fixed//159 med//PP//mark//164 att//SN//mark//164 regleringen//NN|UTR|SIN|DEF|NOM//nsubj//164 trätt//VB|SUP|AKT//advcl//147 i//PP//case//166 kraft//NN|UTR|SIN|IND|NOM//obl//164 .//MAD//punct//6
4.6 Avgift för ansökan om legitimation;Sedan//SN//mark//2 legitimationsregleringen//NN|UTR|SIN|DEF|NOM//nsubj//2 trädde//VB|PRT|AKT//advcl//13 i//PP//compound:prt//2 kraft//NN|UTR|SIN|IND|NOM//fixed//3 den//DT|UTR|SIN|DEF//det//7 1//RO|NOM//nummod//7 juli//NN|UTR|SIN|IND|NOM//obl//2 2011//RG|NOM//nummod//7 har//VB|PRS|AKT//aux//13 232//RG|NOM//nummod//11 584//RG|NOM//nummod//12 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//13 legitimerats//VB|SUP|SFO//ROOT//13 .//MID//punct//13
4.6 Avgift för ansökan om legitimation;De//DT|UTR/NEU|PLU|DEF//det//16 lärare//NN|UTR|PLU|IND|NOM//nsubj:pass//47 och//KN//cc//18 förskollärare//NN|UTR|PLU|IND|NOM//conj//16 som//HP|-|-|-//nsubj//25 vid//PP//case//21 tidpunkten//NN|UTR|SIN|DEF|NOM//obl//25 för//PP//case//23 ikraftträdandet//NN|NEU|SIN|DEF|NOM//nmod//21 var//VB|PRT|AKT//cop//25 verksamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//18 inom//PP//case//27 skola//NN|UTR|SIN|IND|NOM//obl//25 och//KN//cc//29 förskola//NN|UTR|SIN|IND|NOM//conj//27 ,//MID//punct//16 liksom//PP//mark//32 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//advcl//16 av//PP//case//36 de//DT|UTR/NEU|PLU|DEF//det//36 utbildade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//36 lärare//NN|UTR|PLU|IND|NOM//nmod//32 och//KN//cc//38 förskollärare//NN|UTR|PLU|IND|NOM//conj//36 som//HP|-|-|-//nsubj//41 är//VB|PRS|AKT//cop//41 verksamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//38 utanför//PP//case//43 skolväsendet//NN|NEU|SIN|DEF|NOM//obl//41 ,//MID//punct//16 får//VB|PRS|AKT//aux//47 därmed//AB//advmod//47 antas//VB|INF|SFO//parataxis//13 ha//VB|INF|AKT//aux//49 ansökt//VB|SUP|AKT//xcomp//47 om//PP//case//51 legitimation//NN|UTR|SIN|IND|NOM//obl//49 .//MID//punct//13
4.6 Avgift för ansökan om legitimation;Eftersom//SN//mark//55 grundtanken//NN|UTR|SIN|DEF|NOM//nsubj//55 är//VB|PRS|AKT//advcl//61 att//SN//mark//60 legitimationsregleringen//NN|UTR|SIN|DEF|NOM//nsubj//60 ska//VB|PRS|AKT//aux//60 vara//VB|INF|AKT//cop//60 avgiftsfinansierad//PC|PRF|UTR|SIN|IND|NOM//ccomp//55 anser//VB|PRS|AKT//advcl//13 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//61 att//SN//mark//68 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//68 inte//AB//advmod//68 längre//AB|KOM//advmod//68 är//VB|PRS|AKT//cop//68 motiverat//PC|PRF|NEU|SIN|IND|NOM//ccomp//61 att//IE//mark//70 ha//VB|INF|AKT//csubj//68 kvar//PL//compound:prt//70 undantaget//NN|NEU|SIN|DEF|NOM//obj//70 från//PP//case//74 kravet//NN|NEU|SIN|DEF|NOM//nmod//72 på//PP//case//76 avgift//NN|UTR|SIN|IND|NOM//nmod//74 .//MAD//punct//13
4.6 Avgift för ansökan om legitimation;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//79 föreslår//VB|PRS|AKT//parataxis//13 därför//AB//advmod//79 att//SN//mark//94 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//83 lärare//NN|UTR|PLU|IND|NOM//nsubj//94 och//KN//cc//85 förskollärare//NN|UTR|PLU|IND|NOM//conj//83 från//PP//case//91 och//KN//fixed//86 med//PP//fixed//86 den//DT|UTR|SIN|DEF//det//91 1//RO|NOM//nummod//91 juli//NN|UTR|SIN|IND|NOM//nmod//83 2019//RG|NOM//nummod//83 ska//VB|PRS|AKT//aux//94 erlägga//VB|INF|AKT//ccomp//79 en//DT|UTR|SIN|IND//det//96 avgift//NN|UTR|SIN|IND|NOM//obj//94 i//PP//case//98 samband//NN|NEU|SIN|IND|NOM//nmod//96 med//PP//case//100 ansökan//NN|UTR|SIN|IND|NOM//nmod//96 ,//MID//punct//109 oavsett//AB|POS//mark//109 när//HA//mark//109 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//105 examen//NN|UTR|SIN|IND|NOM//nsubj//109 eller//KN//cc//107 behörighetsbevis//NN|NEU|SIN|IND|NOM//conj//105 är//VB|PRS|AKT//cop//109 utfärdat//PC|PRF|NEU|SIN|IND|NOM//advcl//94 .//MAD//punct//79
4.6 Avgift för ansökan om legitimation;Den//DT|UTR|SIN|DEF//det//112 grupp//NN|UTR|SIN|IND|NOM//nsubj//123 som//HP|-|-|-//nsubj//115 undantagsregleringen//NN|UTR|SIN|DEF|NOM//nsubj//115 avsåg//VB|PRT|AKT//acl:relcl//112 att//IE//mark//117 värna//VB|INF|AKT//xcomp//115 om//PP//case//117 kommer//VB|PRS|AKT//aux//123 då//AB//advmod//123 att//IE//mark//123 ha//VB|INF|AKT//aux//123 haft//VB|SUP|AKT//parataxis//79 åtta//RG|NOM//nummod//125 år//NN|NEU|PLU|IND|NOM//obj//123 på//PP//case//127 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//123 att//IE//mark//129 ansöka//VB|INF|AKT//xcomp//123 om//PP//case//131 legitimation//NN|UTR|SIN|IND|NOM//obl//129 .//MAD//punct//79

5 Speciallärare och specialpedagoger;Alla//DT|UTR/NEU|PLU|IND/DEF//det//1 elever//NN|UTR|PLU|IND|NOM//nsubj//4 och//KN//cc//3 barn//NN|NEU|PLU|IND|NOM//conj//1 har//VB|PRS|AKT//ROOT//4 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 behov//NN|NEU|PLU|IND|NOM//obj//4 av//PP//case//8 stimulans//NN|UTR|SIN|IND|NOM//nmod//6 och//KN//cc//10 stöd//NN|NEU|SIN|IND|NOM//conj//8 för//PP//mark//13 att//IE//mark//13 nå//VB|INF|AKT//advcl//4 de//DT|UTR/NEU|PLU|DEF//det//16 fastställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 kunskapsmålen//NN|NEU|PLU|DEF|NOM//obj//13 .//MAD//punct//4
5 Speciallärare och specialpedagoger;Varje//DT|UTR/NEU|SIN|IND//det//19 lärare//NN|UTR|SIN|IND|NOM//nsubj//31 och//KN//cc//21 förskollärare//NN|UTR|PLU|IND|NOM//conj//19 ska//VB|PRS|AKT//aux//31 enligt//PP//case//25 de//DT|UTR/NEU|PLU|DEF//det//25 examenskrav//NN|NEU|PLU|IND|NOM//obl//31 som//HP|-|-|-//nsubj//27 trädde//VB|PRT|AKT//acl:relcl//25 i//PP//case//30 kraft//NN|UTR|SIN|IND|NOM//nmod//30 2011//RG|NOM//obl//27 visa//VB|INF|AKT//parataxis//4 fördjupad//PC|PRF|UTR|SIN|IND|NOM//amod//33 förmåga//NN|UTR|SIN|IND|NOM//obj//31 att//IE//mark//35 skapa//VB|INF|AKT//acl//33 förutsättningar//NN|UTR|PLU|IND|NOM//obj//35 för//PP//mark//44 att//SN//mark//44 alla//DT|UTR/NEU|PLU|IND/DEF//det//40 elever//NN|UTR|PLU|IND|NOM//nsubj//44 och//KN//cc//42 barn//NN|NEU|PLU|IND|NOM//conj//40 att//IE//mark//44 lära//VB|INF|AKT//advcl//35 och//KN//cc//47 att//IE//mark//47 utvecklas//VB|INF|SFO//conj//44 .//MAD//punct//4
5 Speciallärare och specialpedagoger;Varje//DT|UTR/NEU|SIN|IND//det//50 lärare//NN|UTR|SIN|IND|NOM//nsubj//55 och//KN//cc//52 förskollärare//NN|UTR|PLU|IND|NOM//conj//50 ska//VB|PRS|AKT//aux//55 också//AB//advmod//55 visa//VB|INF|AKT//conj//4 förmåga//NN|UTR|SIN|IND|NOM//obj//55 att//IE//mark//58 identifiera//VB|INF|AKT//acl//56 och//KN//cc//61 i//PP//case//61 samverkan//NN|UTR|SIN|IND|NOM//conj//58 med//PP//case//63 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nmod//61 hantera//VB|INF|AKT//xcomp//4 specialpedagogiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 behov//NN|NEU|PLU|IND|NOM//obj//64 .//MAD//punct//4
5 Speciallärare och specialpedagoger;För//PP//case//70 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 elever//NN|UTR|PLU|IND|NOM//obl//4 och//KN//cc//72 barn//NN|NEU|PLU|IND|NOM//conj//70 behöver//VB|PRS|AKT//conj//4 dock//AB//advmod//73 den//DT|UTR|SIN|DEF//det//77 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//77 undervisningen//NN|UTR|SIN|DEF|NOM//obj//73 i//PP//case//80 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 områden//NN|NEU|PLU|IND|NOM//nmod//77 eller//KN//cc//85 under//PP//case//84 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 perioder//NN|UTR|PLU|IND|NOM//obl//85 kompletteras//VB|PRS|SFO//conj//4 med//PP//case//88 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//88 stöd//NN|NEU|SIN|IND|NOM//obl//85 under//PP//case//90 ledning//NN|UTR|SIN|IND|NOM//obl//85 av//PP//case//92 lärare//NN|UTR|PLU|IND|NOM//nmod//90 och//KN//cc//94 förskollärare//NN|UTR|PLU|IND|NOM//conj//92 med//PP//case//99 en//DT|UTR|SIN|IND//det//99 fördjupad//PC|PRF|UTR|SIN|IND|NOM//amod//99 specialpedagogisk//JJ|POS|UTR|SIN|IND|NOM//amod//99 kompetens//NN|UTR|SIN|IND|NOM//obl//85 .//MAD//punct//4
5 Speciallärare och specialpedagoger;Några//DT|UTR/NEU|PLU|IND//det//102 elever//NN|UTR|PLU|IND|NOM//nsubj//103 har//VB|PRS|AKT//parataxis//4 också//AB//advmod//103 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//106 funktionsnedsättningar//NN|UTR|PLU|IND|NOM//obj//103 att//SN//mark//111 en//DT|UTR|SIN|IND//det//110 fördjupad//PC|PRF|UTR|SIN|IND|NOM//amod//110 kompetens//NN|UTR|SIN|IND|NOM//nsubj:pass//111 behövs//VB|PRS|SFO//acl//106 i//PP//case//114 all//DT|UTR|SIN|IND/DEF//det//114 undervisning//NN|UTR|SIN|IND|NOM//obl//111 ,//MID//punct//4 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//117 gäller//VB|PRS|AKT//parataxis//4 t.ex.//AB|AN//advmod//117 elever//NN|UTR|PLU|IND|NOM//obj//117 i//PP//case//121 specialskolan//NN|UTR|SIN|DEF|NOM//nmod//119 .//MAD//punct//4
5 Speciallärare och specialpedagoger;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//4 ska//VB|PRS|AKT//aux//4 enligt//PP//case//3 direktivet//NN|NEU|SIN|DEF|NOM//obl//4 se//VB|INF|AKT//ROOT//4 över//PL//case//6 behörighetsreglerna//NN|UTR|PLU|DEF|NOM//obj//4 för//PP//case//9 bl.a.//AB|AN//advmod//9 speciallärare//NN|UTR|PLU|IND|NOM//obl//4 .//MAD//punct//4
5 Speciallärare och specialpedagoger;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 kan//VB|PRS|AKT//aux//17 ,//MID//punct//17 enligt//PP//case//15 direktivet//NN|NEU|SIN|DEF|NOM//obl//17 ,//MID//punct//17 finnas//VB|INF|SFO//parataxis//4 välutbildade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 lärare//NN|UTR|PLU|IND|NOM//nsubj//17 inom//PP//case//23 det//DT|NEU|SIN|DEF//det//23 specialpedagogiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 fältet//NN|NEU|SIN|DEF|NOM//obl//17 som//HP|-|-|-//case//27 med//PP//case//27 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 justeringar//NN|UTR|PLU|IND|NOM//nmod//23 av//PP//case//30 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 regelverk//NN|NEU|PLU|IND|NOM//nmod//27 och//KN//cc//38 med//PP//case//35 viss//JJ|POS|UTR|SIN|IND|NOM//amod//35 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 utbildning//NN|UTR|SIN|IND|NOM//obl//38 skulle//VB|PRT|AKT//aux//38 kunna//VB|INF|AKT//aux//38 uppnå//VB|INF|AKT//conj//27 behörighet//NN|UTR|SIN|IND|NOM//obj//38 som//KN//mark//41 speciallärare//NN|UTR|SIN|IND|NOM//obl//38 .//MID//punct//4
5 Speciallärare och specialpedagoger;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//44 handlar//VB|PRS|AKT//parataxis//4 också//AB//advmod//44 om//PP//mark//51 vilken//HD|UTR|SIN|IND//det//48 utbildning//NN|UTR|SIN|IND|NOM//dislocated//51 som//HP|-|-|-//nsubj:pass//51 ska//VB|PRS|AKT//aux//51 krävas//VB|INF|SFO//advcl//44 för//PP//case//53 behörighet//NN|UTR|SIN|IND|NOM//obl//51 att//IE//mark//55 undervisa//VB|INF|AKT//acl//53 i//PP//case//57 riksgymnasiesärskolan//NN|UTR|SIN|DEF|NOM//obl//55 för//PP//case//59 döva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//55 och//KN//cc//61 hörselskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//59 där//HA//advmod//61 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//67 i//PP//case//65 praktiken//NN|UTR|SIN|DEF|NOM//obl//67 kan//VB|PRS|AKT//aux//67 finnas//VB|INF|SFO//conj//55 ett//DT|NEU|SIN|IND//det//69 behov//NN|NEU|SIN|IND|NOM//nsubj//67 av//PP//case//71 kompetens//NN|UTR|SIN|IND|NOM//nmod//69 både//KN//cc//73 vad//HP|NEU|SIN|IND//nsubj//74 gäller//VB|PRS|AKT//advcl//4 teckenspråk//NN|NEU|SIN|IND|NOM//obj//74 och//KN//cc//77 utvecklingsstörning//NN|UTR|SIN|IND|NOM//conj//75 .//MAD//punct//4
5 Speciallärare och specialpedagoger;Behörighetsreglerna//NN|UTR|PLU|DEF|NOM//nsubj//31 för//PP//mark//3 att//IE//mark//3 bedriva//VB|INF|AKT//acl//0 undervisning//NN|UTR|SIN|IND|NOM//obj//3 som//KN//mark//6 speciallärare//NN|UTR|SIN|IND|NOM//obl//3 ,//MID//punct//6 dvs.//AB|AN//advmod//9 undervisning//NN|UTR|SIN|IND|NOM//appos//0 som//HP|-|-|-//nsubj//11 avser//VB|PRS|AKT//acl:relcl//9 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//13 stöd//NN|NEU|SIN|IND|NOM//obj//11 eller//KN//cc//15 undervisning//NN|UTR|SIN|IND|NOM//conj//13 i//PP//case//17 någon//PN|UTR|SIN|IND|SUB/OBJ//nmod//15 av//PP//case//20 de//DT|UTR/NEU|PLU|DEF//det//20 skolformer//NN|UTR|PLU|IND|NOM//nmod//17 som//HP|-|-|-//nsubj//23 är//VB|PRS|AKT//aux:pass//23 anpassade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//20 för//PP//case//25 elever//NN|UTR|PLU|IND|NOM//obl//23 med//PP//case//28 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 funktionsnedsättningar//NN|UTR|PLU|IND|NOM//nmod//25 ,//MID//punct//0 är//VB|PRS|AKT//cop//31 komplexa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//31 .//MAD//punct//31
5 Speciallärare och specialpedagoger;Samtidigt//AB//advmod//47 är//VB|PRS|AKT//cop//47 bristen//NN|UTR|SIN|DEF|NOM//nsubj//47 på//PP//case//37 lärare//NN|UTR|PLU|IND|NOM//nmod//35 och//KN//cc//39 förskollärare//NN|UTR|PLU|IND|NOM//conj//37 med//PP//case//44 fördjupad//PC|PRF|UTR|SIN|IND|NOM//amod//43 specialpedagogisk//JJ|POS|UTR|SIN|IND|NOM//amod//43 kompetens//NN|UTR|SIN|IND|NOM//nmod:poss//44 stor//JJ|POS|UTR|SIN|IND|NOM//nmod//39 .//MAD//punct//35
5 Speciallärare och specialpedagoger;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//47 ger//VB|PRS|AKT//parataxis//31 i//PP//case//49 avsnittet//NN|NEU|SIN|DEF|NOM//obl//47 dels//KN//advmod//53 en//DT|UTR|SIN|IND//det//53 kort//JJ|POS|UTR|SIN|IND|NOM//amod//53 bakgrund//NN|UTR|SIN|IND|NOM//obj//47 kring//PP//case//56 vilken//HD|UTR|SIN|IND//det//56 undervisning//NN|UTR|SIN|IND|NOM//obl//47 som//HP|-|-|-//nsubj//58 kräver//VB|PRS|AKT//acl:relcl//56 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//61 specialpedagogisk//JJ|POS|UTR|SIN|IND|NOM//amod//61 kompetens//NN|UTR|SIN|IND|NOM//obj//58 ,//MID//punct//47 dels//KN//advmod//64 förslag//NN|NEU|SIN|IND|NOM//conj//47 kring//PP//mark//69 hur//HA//advmod//69 behörighetsregleringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//69 bör//VB|PRS|AKT//aux//69 förändras//VB|INF|SFO//acl//64 bl.a.//AB|AN//advmod//69 för//PP//mark//73 att//IE//mark//73 justera//VB|INF|AKT//advcl//69 ett//DT|NEU|SIN|IND//det//75 antal//NN|NEU|SIN|IND|NOM//nmod//76 otydligheter//NN|UTR|PLU|IND|NOM//obj//73 i//PP//case//79 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//79 reglering//NN|UTR|SIN|IND|NOM//obl//73 och//KN//cc//83 för//PP//mark//83 att//IE//mark//83 öka//VB|INF|AKT//conj//73 flexibiliteten//NN|UTR|SIN|DEF|NOM//obj//83 i//PP//case//90 fråga//NN|UTR|SIN|IND|NOM//fixed//85 om//PP//fixed//85 för//PP//case//90 vilken//HD|UTR|SIN|IND//fixed//88 undervisning//NN|UTR|SIN|IND|NOM//obl//83 en//DT|UTR|SIN|IND//det//92 lärare//NN|UTR|SIN|IND|NOM//obj//83 med//PP//case//96 fördjupad//PC|PRF|UTR|SIN|IND|NOM//amod//96 specialpedagogisk//JJ|POS|UTR|SIN|IND|NOM//amod//96 kompetens//NN|UTR|SIN|IND|NOM//obl//83 kan//VB|PRS|AKT//aux//98 användas//VB|INF|SFO//xcomp//83 utan//PP//mark//103 att//SN//mark//103 undervisningens//NN|UTR|SIN|DEF|GEN//nmod:poss//102 kvalitet//NN|UTR|SIN|IND|NOM//nsubj//103 bedöms//VB|PRS|SFO//advcl//83 försvagas//VB|INF|SFO//xcomp//103 .//MAD//punct//47

5.1 Skol- och undervisningsformer som kräver en speciallärarexamen;För//PP//mark//3 att//IE//mark//3 vara//VB|INF|AKT//cop//3 behörig//JJ|POS|UTR|SIN|IND|NOM//advcl//8 att//IE//mark//5 undervisa//VB|INF|AKT//xcomp//3 som//KN//mark//7 speciallärare//NN|UTR|SIN|IND|NOM//xcomp//5 krävs//VB|PRS|SFO//ROOT//8 dels//KN//advmod//8 en//DT|UTR|SIN|IND//det//12 behörighetsgivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 lärar-//NN|UTR|-|-|SMS//nsubj:pass//8 eller//KN//cc//14 förskollärarexamen//NN|UTR|SIN|DEF|NOM//conj//12 ,//MID//punct//18 dels//KN//advmod//18 en//DT|UTR|SIN|IND//det//18 speciallärarexamen//NN|UTR|SIN|IND|NOM//obl//8 .//MAD//punct//8
