Ny PBL – på rätt sätt;Slutrapport//NN|UTR|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 kompetensinsatser//NN|UTR|PLU|IND|NOM//nmod//2 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//8 en//DT|UTR|SIN|IND//det//8 ny//JJ|POS|UTR|SIN|IND|NOM//amod//8 plan-//NN|UTR|-|-|SMS//obl//0 och//KN//cc//10 bygglag//NN|NEU|SIN|IND|NOM//conj//8
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Kontrollplanen//NN|UTR|SIN|DEF|NOM//nsubj//78 ska//VB|PRS|AKT//aux//78 säkerhetsställa//VB|INF|AKT//parataxis//2 att//SN//mark//83 de//DT|UTR/NEU|PLU|DEF//det//82 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//82 egenskaperna//NN|UTR|PLU|DEF|NOM//nsubj:pass//83 uppfylls//VB|PRS|SFO//ccomp//78 och//KN//cc//86 seminariet//NN|NEU|SIN|DEF|NOM//nsubj//86 behandlade//VB|PRT|AKT//conj//83 också//AB//advmod//86 Boverkets//PM|GEN//nmod:poss//90 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 byggregler//NN|UTR|PLU|IND|NOM//obj//86 och//KN//cc//94 Boverkets//PM|GEN//nmod:poss//93 experter//NN|UTR|PLU|IND|NOM//nsubj//94 presenterade//VB|PRT|AKT//conj//83 de//DT|UTR/NEU|PLU|DEF//det//97 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//97 kravområdena//NN|NEU|PLU|DEF|NOM//obj//94 .//MAD//punct//2
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Enkla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 ärenden//NN|NEU|PLU|IND|NOM//ROOT//1 och//KN//cc//5 det//DT|NEU|SIN|DEF//det//5 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 sanktionssystemet//NN|NEU|SIN|DEF|NOM//conj//1
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//8 med//PP//case//4 avsnittet//NN|NEU|SIN|DEF|NOM//nmod//4 Enkla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 ärenden//NN|NEU|PLU|IND|NOM//nmod//0 var//VB|PRT|AKT//cop//0 dels//KN//advmod//8 att//IE//mark//8 ge//VB|INF|AKT//ROOT//8 en//DT|UTR|SIN|IND//det//11 enhetlig//JJ|POS|UTR|SIN|IND|NOM//amod//11 bild//NN|UTR|SIN|IND|NOM//obj//8 av//PP//case//13 avgränsningen//NN|UTR|SIN|DEF|NOM//nmod//11 av//PP//case//15 vad//HP|NEU|SIN|IND//dislocated//20 som//HP|-|-|-//nsubj//20 är//VB|PRS|AKT//cop//20 ett//DT|NEU|SIN|IND//det//20 enkelt//JJ|POS|NEU|SIN|IND|NOM//amod//20 ärende//NN|NEU|SIN|IND|NOM//obl//8 ,//MID//punct//24 dels//KN//advmod//24 att//IE//mark//24 ge//VB|INF|AKT//conj//8 anvisningar//NN|UTR|PLU|IND|NOM//obj//24 för//PP//case//30 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//30 och//KN//cc//29 korrekt//JJ|POS|UTR|SIN|IND|NOM//conj//27 handläggning//NN|UTR|SIN|IND|NOM//obl//24 av//PP//case//33 de//DT|UTR/NEU|PLU|DEF//det//33 ärenden//NN|NEU|PLU|IND|NOM//nmod//30 som//HP|-|-|-//nsubj//39 är//VB|PRS|AKT//cop//39 volymmässigt//AB|POS//advmod//39 de//DT|UTR/NEU|PLU|DEF//det//39 mest//AB|SUV//advmod//39 frekventa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//30 på//PP//case//41 kommunerna//NN|UTR|PLU|DEF|NOM//obl//39 och//KN//cc//45 som//HP|-|-|-//nsubj//45 är//VB|PRS|AKT//cop//45 arbetskrävande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//39 att//IE//mark//47 avsluta//VB|INF|AKT//acl//45 .//MAD//punct//24
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Att//SN//mark//50 startbesked//NN|NEU|SIN|IND|NOM//nsubj:pass//56 ,//MID//punct//52 kontrollplan//NN|UTR|SIN|IND|NOM//conj//50 och//KN//cc//54 slutbesked//NN|NEU|SIN|IND|NOM//conj//50 alltid//AB//advmod//50 krävs//VB|PRS|SFO//conj//8 även//AB//advmod//56 för//PP//case//60 enkla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 ärenden//NN|NEU|PLU|IND|NOM//obl//62 var//VB|PRT|AKT//cop//62 viktigt//JJ|POS|NEU|SIN|IND|NOM//conj//8 att//IE//mark//64 föra//VB|INF|AKT//acl//62 ut//PL//compound:prt//64 och//KN//cc//70 en//DT|UTR|SIN|IND//det//68 rad//NN|UTR|SIN|IND|NOM//nmod//69 kommuner//NN|UTR|PLU|IND|NOM//nsubj//70 gav//VB|PRT|AKT//conj//62 exempel//NN|NEU|PLU|IND|NOM//obj//70 på//PP//case//74 sin//PS|UTR|SIN|DEF//nmod:poss//74 handläggning//NN|UTR|SIN|IND|NOM//obl//70 .//MAD//punct//8
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;En//DT|UTR|SIN|IND//det//77 uppföljning//NN|UTR|SIN|IND|NOM//nsubj:pass//83 av//PP//case//79 erfarenheter//NN|UTR|PLU|IND|NOM//nmod//77 från//PP//case//82 enkla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//82 ärenden//NN|NEU|PLU|IND|NOM//nmod//79 behandlades//VB|PRT|SFO//parataxis//8 på//PP//case//87 ett//DT|NEU|SIN|IND//det//87 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//87 seminarium//NN|NEU|SIN|IND|NOM//obl//83 den//DT|UTR|SIN|DEF//det//90 6//RO|NOM//nummod//90 nov//NN|AN//obl//83 2012//RG|NOM//nummod//90 .//MAD//punct//8
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//11 med//PP//case//4 ett//DT|NEU|SIN|IND//det//4 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 inslag//NN|NEU|SIN|IND|NOM//nmod//0 om//PP//case//8 det//DT|NEU|SIN|DEF//det//8 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 sanktionssystemet//NN|NEU|SIN|DEF|NOM//nmod//4 var//VB|PRT|AKT//cop//11 att//IE//mark//11 klargöra//VB|INF|AKT//ROOT//11 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 drag//NN|NEU|PLU|IND|NOM//obj//11 och//KN//cc//15 definitioner//NN|UTR|PLU|IND|NOM//conj//13 om//PP//case//18 ett//DT|NEU|SIN|IND//det//18 avsnitt//NN|NEU|SIN|IND|NOM//obl//11 som//HP|-|-|-//nsubj:pass//20 upplevs//VB|PRS|SFO//acl:relcl//18 som//KN//mark//22 komplext//JJ|POS|NEU|SIN|IND|NOM//xcomp//20 av//PP//case//24 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nmod//22 .//MAD//punct//11
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Emellertid//AB//advmod//31 var//VB|PRT|AKT//cop//31 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//31 endast//AB//advmod//31 en//DT|UTR|SIN|IND//det//31 introduktion//NN|UTR|SIN|IND|NOM//nsubj:pass//36 och//KN//cc//35 ett//DT|NEU|SIN|IND//det//35 uppföljande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 seminarium//NN|NEU|SIN|IND|NOM//conj//31 genomfördes//VB|PRT|SFO//parataxis//11 i//PP//case//38 mars//NN|UTR|SIN|IND|NOM//obl//36 2012//RG|NOM//nummod//38 och//KN//cc//41 ändringsförslagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//46 för//PP//case//43 sanktionskapitlet//NN|NEU|SIN|DEF|NOM//nmod//41 i//PP//case//45 PBF//PM|NOM//nmod//43 redovisades//VB|PRT|SFO//conj//36 i//PP//case//48 november//NN|UTR|SIN|IND|NOM//obl//46 2012//RG|NOM//nummod//48 .//MAD//punct//11
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Kraven//NN|NEU|PLU|DEF|NOM//ROOT//0 på//PP//case//2 tillgänglighet//NN|UTR|SIN|IND|NOM//nmod//0
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//1 var//VB|PRT|AKT//ROOT//1 att//IE//mark//3 visa//VB|INF|AKT//ccomp//1 hur//HA//advmod//6 tillgänglighet//NN|UTR|SIN|IND|NOM//nsubj:pass//6 hanteras//VB|PRS|SFO//ccomp//3 i//PP//case//8 plan-//NN|UTR|-|-|SMS//obl//6 ,//MID//punct//10 lov-//NN|NEU|-|-|SMS//conj//8 och//KN//cc//12 byggskedet//NN|NEU|SIN|DEF|NOM//conj//8 enligt//PP//case//15 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 PBL//PM|NOM//nmod//12 .//MAD//punct//1
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Ämnet//NN|NEU|SIN|DEF|NOM//nsubj:pass//18 illustrerades//VB|PRT|SFO//parataxis//1 med//PP//case//20 genomgång//NN|UTR|SIN|IND|NOM//obl//18 av//PP//case//22 nyheter//NN|UTR|PLU|IND|NOM//nmod//20 i//PP//case//24 lagtexter//NN|UTR|PLU|IND|NOM//nmod//22 och//KN//cc//27 en//DT|UTR|SIN|IND//det//27 sakkunnig//NN|UTR|SIN|IND|NOM//conj//22 i//PP//case//29 tillgänglighet//NN|UTR|SIN|IND|NOM//nmod//27 gick//VB|PRT|AKT//conj//18 igenom//PL//case//33 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 typfall//NN|NEU|PLU|IND|NOM//obl//30 och//KN//cc//35 påvisade//VB|PRT|AKT//conj//18 vanliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 fallgropar//NN|UTR|PLU|IND|NOM//obj//35 i//PP//case//41 prövningens//NN|UTR|SIN|DEF|GEN//nmod:poss//41 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 skeden//NN|NEU|PLU|IND|NOM//obl//35 .//MAD//punct//35
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Delar//NN|UTR|PLU|IND|NOM//nsubj:pass//53 av//PP//case//46 filmen//NN|UTR|SIN|DEF|NOM//nmod//46 Attans//PM|NOM//nmod//43 !//MID//punct//43
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;från//PP//case//52 Handikappförbundens//NN|NEU|PLU|DEF|GEN//nmod:poss//50 projekt//NN|NEU|SIN|IND|NOM//nmod//52 Tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 bostadsområden//NN|NEU|PLU|IND|NOM//nmod//43 visades//VB|PRT|SFO//parataxis//35 .//MAD//punct//53
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;En//DT|UTR|SIN|IND//det//56 handledning//NN|UTR|SIN|IND|NOM//nsubj:pass//65 för//PP//case//59 fördjupade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//59 diskussioner//NN|UTR|PLU|IND|NOM//nmod//56 i//PP//case//64 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 eller//KN//cc//63 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//61 workshoppar//NN|UTR|PLU|IND|NOM//nmod//59 togs//VB|PRT|SFO//conj//53 fram//PL//compound:prt//65 ,//MID//punct//65 med//PP//case//70 tillhörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 kompendier//NN|NEU|PLU|IND|NOM//obl//65 om//PP//case//72 krav//NN|NEU|PLU|IND|NOM//nmod//70 på//PP//case//74 tillgänglighet//NN|UTR|SIN|IND|NOM//nmod//72 och//KN//cc//76 användbarhet//NN|UTR|SIN|IND|NOM//conj//74 enligt//PP//case//79 Boverkets//PM|GEN//nmod:poss//79 byggregler//NN|UTR|PLU|IND|NOM//nmod//72 ,//MID//punct//81 BBR//PM|NOM//conj//79 och//KN//cc//84 Boverkets//PM|GEN//nmod:poss//84 kunskapsbank//NN|UTR|SIN|IND|NOM//conj//79 .//MAD//punct//18
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Byggsanktioner//NN|UTR|PLU|IND|NOM//ROOT//0 och//KN//cc//2 viten//NN|NEU|PLU|IND|NOM//conj//0
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//3 med//PP//case//2 seminariet//NN|NEU|SIN|DEF|NOM//nmod//0 var//VB|PRT|AKT//ROOT//3 att//IE//mark//5 uppmärksamma//VB|INF|AKT//ccomp//3 tjänstemän//NN|UTR|PLU|IND|NOM//obj//5 och//KN//cc//10 inte//AB//advmod//10 minst//AB|SUV//advmod//10 politiker//NN|UTR|PLU|IND|NOM//conj//6 i//PP//case//12 byggnadsnämnderna//NN|UTR|PLU|DEF|NOM//nmod//10 på//PP//case//14 nyheten//NN|UTR|SIN|DEF|NOM//nmod//12 med//PP//case//16 sanktioner//NN|UTR|PLU|IND|NOM//nmod//14 i//PP//case//18 PBL//PM|NOM//nmod//16 och//KN//cc//20 PBF//PM|NOM//conj//18 och//KN//cc//22 kraven//NN|NEU|PLU|DEF|NOM//conj//18 på//PP//mark//25 att//IE//mark//25 ta//VB|INF|AKT//acl//22 ut//PL//compound:prt//25 en//DT|UTR|SIN|IND//det//28 sanktionsavgift//NN|UTR|SIN|IND|NOM//obj//25 .//MAD//punct//3
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Ett//DT|NEU|SIN|IND//det//32 annat//JJ|POS|NEU|SIN|IND|NOM//amod//32 ämne//NN|NEU|SIN|IND|NOM//nsubj//34 var//VB|PRT|AKT//cop//34 föreläggande//NN|NEU|SIN|IND|NOM//parataxis//3 med//PP//case//36 vite//NN|NEU|SIN|IND|NOM//obl//34 enligt//PP//case//38 lagen//NN|UTR|SIN|DEF|NOM//obl//34 om//PP//case//40 vite//NN|NEU|SIN|IND|NOM//nmod//38 och//KN//cc//42 jurister//NN|UTR|PLU|IND|NOM//conj//40 från//PP//case//44 Boverket//PM|NOM//nmod//38 och//KN//cc//46 SKL//PM|NOM//conj//44 gick//VB|PRT|AKT//conj//3 igenom//PL//compound:prt//47 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//47 ,//MID//punct//53 för//PP//case//53 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 kommuner//NN|UTR|PLU|IND|NOM//obl//47 ,//MID//punct//53 besvärliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 områden//NN|NEU|PLU|IND|NOM//conj//53 .//MAD//punct//53
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;(//PAD//punct//62 Socialdepartementet//NN|NEU|SIN|DEF|NOM//nsubj//62 har//VB|PRS|AKT//aux//62 senare//AB|KOM//advmod//62 gjort//VB|SUP|AKT//conj//3 förslag//NN|NEU|PLU|IND|NOM//obj//62 till//PP//case//65 ändringar//NN|UTR|PLU|IND|NOM//nmod//63 i//PP//case//69 kapitel//NN|NEU|SIN|IND|NOM//nmod//68 11//RG|NOM//nummod//69 sanktioner//NN|UTR|PLU|IND|NOM//nmod//65 i//PP//case//71 PBF//PM|NOM//nmod//69 och//KN//cc//74 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//74 redovisades//VB|PRT|SFO//conj//62 på//PP//case//77 ett//DT|NEU|SIN|IND//det//77 seminarium//NN|NEU|SIN|IND|NOM//obl//74 i//PP//case//79 november//NN|UTR|SIN|IND|NOM//nmod//77 2012//RG|NOM//nummod//79 )//PAD//punct//74 .//MAD//punct//3
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Prövning//NN|UTR|SIN|IND|NOM//ROOT//0 av//PP//case//2 bygglov//NN|NEU|SIN|IND|NOM//nmod//0 i//PP//case//5 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 PBL//PM|NOM//nmod//2
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 kedjan//NN|UTR|SIN|DEF|NOM//nsubj:pass//7 i//PP//case//3 lovprövningen//NN|UTR|SIN|DEF|NOM//nmod//1 enligt//PP//case//6 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 PBL//PM|NOM//nmod//1 redovisades//VB|PRT|SFO//ROOT//7 av//PP//case//10 erfarna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//10 handläggare//NN|UTR|PLU|IND|NOM//obl:agent//7 och//KN//cc//13 därutöver//AB//advmod//13 fördjupades//VB|PRT|SFO//conj//7 diskussionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//13 kring//PP//case//16 nyheterna//NN|UTR|PLU|DEF|NOM//nmod//14 .//MAD//punct//7
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//19 var//VB|PRT|AKT//parataxis//7 att//SN//mark//26 även//AB//advmod//24 mindre//AB|KOM//advmod//23 erfarna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//24 lovhandläggare//NN|UTR|PLU|IND|NOM//nsubj//26 skulle//VB|PRT|AKT//aux//26 få//VB|INF|AKT//ccomp//19 en//DT|UTR|SIN|IND//det//29 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//29 bild//NN|UTR|SIN|IND|NOM//obj//26 genom//PP//mark//32 att//IE//mark//32 följa//VB|INF|AKT//advcl//26 prövningen//NN|UTR|SIN|DEF|NOM//obj//32 av//PP//case//36 ett//DT|NEU|SIN|IND//det//36 ärende//NN|NEU|SIN|IND|NOM//nmod//33 från//PP//case//38 ansökan//NN|UTR|SIN|IND|NOM//nmod//36 till//PP//case//40 beslut//NN|NEU|SIN|IND|NOM//nmod//38 kopplat//PC|PRF|NEU|SIN|IND|NOM//conj//26 till//PP//case//43 förutsättningarna//NN|UTR|PLU|DEF|NOM//obl//41 ,//MID//punct//43 dvs.//AB|AN//advmod//46 lagstödet//NN|NEU|SIN|DEF|NOM//appos//43 ,//MID//punct//19 och//KN//cc//65 till//PP//case//51 vilka//HD|UTR/NEU|PLU|IND//det//51 handlingar//NN|UTR|PLU|IND|NOM//obl//65 som//HP|-|-|-//nsubj:pass//53 krävs//VB|PRS|SFO//acl:relcl//51 för//PP//case//55 prövning//NN|UTR|SIN|IND|NOM//obl//53 .//MID//punct//51
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Hur//HA//advmod//61 den//DT|UTR|SIN|DEF//det//60 väsentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//60 egenskapen//NN|UTR|SIN|DEF|NOM//nmod//61 lämplighet//NN|UTR|SIN|IND|NOM//nsubj:pass//65 för//PP//case//63 användning//NN|UTR|SIN|IND|NOM//nmod//61 ska//VB|PRS|AKT//aux//65 prövas//VB|INF|SFO//conj//19 för//PP//case//67 bostäder//NN|UTR|PLU|IND|NOM//obl//65 ,//MID//punct//69 presenterades//VB|PRT|SFO//conj//19 av//PP//case//72 Boverkets//PM|GEN//nmod:poss//72 expert//NN|UTR|SIN|IND|NOM//obl:agent//69 i//PP//case//74 frågan//NN|UTR|SIN|DEF|NOM//nmod//72 .//MAD//punct//19
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 nyheter//NN|UTR|PLU|IND|NOM//parataxis//19 som//HP|-|-|-//nsubj:pass//79 redogjordes//VB|PRT|SFO//acl:relcl//77 för//PP//case//83 av//PP//case//83 Boverkets//PM|GEN//nmod:poss//83 rättschef//NN|UTR|SIN|IND|NOM//obl//79 var//VB|PRT|AKT//cop//77 ://MID//punct//77
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;förhandsbesked//NN|NEU|SIN|IND|NOM//appos//77 ///MID//cc//88 villkorsbesked//NN|NEU|SIN|IND|NOM//conj//86 ,//MID//punct//86 lov//NN|NEU|SIN|IND|NOM//conj//86 utanför//PP//case//92 detaljplan//NN|UTR|SIN|DEF|NOM//nmod//86 ,//MID//punct//95 sammanhållen//PC|PRF|UTR|SIN|IND|NOM//amod//95 bebyggelse//NN|UTR|SIN|IND|NOM//conj//92 ///MID//cc//97 ändring//NN|UTR|SIN|IND|NOM//nmod//95 ,//MID//punct//100 fullständig//JJ|POS|UTR|SIN|IND|NOM//amod//100 ansökan//NN|UTR|SIN|IND|NOM//conj//92 och//KN//cc//102 tillstånd//NN|NEU|SIN|IND|NOM//conj//92 från//PP//case//105 annan//JJ|POS|UTR|SIN|IND|NOM//amod//105 myndighet//NN|UTR|SIN|IND|NOM//nmod//102 ,//MID//punct//107 samordning//NN|UTR|SIN|IND|NOM//conj//105 och//KN//cc//110 liten//JJ|POS|UTR|SIN|IND|NOM//amod//110 avvikelse//NN|UTR|SIN|IND|NOM//conj//105 .//MAD//punct//19
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Lov-//NN|UTR|-|-|SMS//ROOT//0 och//KN//cc//2 byggerfarenheter//NN|UTR|PLU|IND|NOM//conj//0 av//PP//case//4 ärenden//NN|NEU|PLU|IND|NOM//nmod//2 enligt//PP//case//7 Ny//JJ|POS|UTR|SIN|IND|NOM//amod//7 PBL//PM|NOM//nmod//4 från//PP//case//10 2//RG|NOM//nummod//10 maj//NN|UTR|SIN|IND|NOM//nmod//7 2011//RG|NOM//nummod//10 ,//MID//punct//0 del//NN|UTR|SIN|IND|NOM//nmod//14 1//RG|NOM//conj//0
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//1 var//VB|PRT|AKT//ROOT//1 att//IE//mark//3 klarlägga//VB|INF|AKT//ccomp//1 frågor//NN|UTR|PLU|IND|NOM//obj//3 som//HP|-|-|-//nsubj:pass//10 av//PP//case//7 Boverket//PM|NOM//obl//10 och//KN//cc//9 kommunrepresentanter//NN|UTR|PLU|IND|NOM//conj//7 upplevdes//VB|PRT|SFO//acl:relcl//4 som//KN//mark//12 vanligast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//10 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//10 efter//PP//case//15 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//13 att//SN//mark//21 den//DT|UTR|SIN|DEF//det//19 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//21 har//VB|PRS|AKT//aux//21 tillämpats//VB|SUP|SFO//conj//10 under//PP//case//25 ett//DT|NEU|SIN|IND//det//25 drygt//JJ|POS|NEU|SIN|IND|NOM//amod//25 år//NN|NEU|SIN|IND|NOM//obl//21 .//MAD//punct//1
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 gällde//VB|PRT|AKT//parataxis//1 t.ex.//AB|AN//advmod//28 hur//HA//advmod//33 arbetsplatsbesök//NN|NEU|PLU|IND|NOM//nsubj:pass//33 ska//VB|PRS|AKT//aux//33 utföras//VB|INF|SFO//ccomp//28 ,//MID//punct//36 vilket//HP|NEU|SIN|IND//nsubj:pass//36 illustrerades//VB|PRT|SFO//advcl//33 i//PP//case//40 ett//DT|NEU|SIN|IND//det//40 filmat//PC|PRF|NEU|SIN|IND|NOM//amod//40 inslag//NN|NEU|SIN|IND|NOM//obl//36 från//PP//case//44 två//RG|NOM//nummod//44 typiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 byggprojekt//NN|NEU|PLU|IND|NOM//nmod//40 .//MAD//punct//28
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Vilka//HD|UTR/NEU|PLU|IND//det//47 handlingar//NN|UTR|PLU|IND|NOM//nsubj:pass//56 som//HP|-|-|-//nsubj:pass//49 krävs//VB|PRS|SFO//acl:relcl//47 för//PP//case//51 bygglov//NN|NEU|SIN|IND|NOM//obl//49 ,//MID//punct//53 startbesked//NN|NEU|SIN|IND|NOM//conj//51 och//KN//cc//55 slutbesked//NN|NEU|SIN|IND|NOM//conj//51 belystes//VB|PRT|SFO//advcl//28 av//PP//case//59 Boverkets//PM|GEN//nmod:poss//59 rättschef//NN|UTR|SIN|IND|NOM//obl:agent//56 samt//KN//cc//65 med//PP//advmod//65 exempel//NN|NEU|PLU|IND|NOM//fixed//61 från//PP//case//65 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//65 kommuner//NN|UTR|PLU|IND|NOM//conj//59 .//MAD//punct//28
3.2.5 Regionala och lokala aktiviteter i anslutning till webbseminarierna / Nio webbseminarier inom lov- och byggområdet;Vad//HP|NEU|SIN|IND//dislocated//70 som//HP|-|-|-//nsubj//70 bör//VB|PRS|AKT//aux//70 ingå//VB|INF|AKT//ccomp//28 i//PP//case//73 en//DT|UTR|SIN|IND//det//73 kontrollplan//NN|UTR|SIN|IND|NOM//obl//70 redovisades//VB|PRT|SFO//advcl//70 bl.a.//AB|AN//advmod//74 med//PP//case//80 hjälp//NN|UTR|SIN|IND|NOM//fixed//76 av//PP//fixed//76 Kontrollansvarigas//PM|GEN//nmod:poss//80 riksförbund//NN|NEU|SIN|IND|NOM//obl//74 .//MAD//punct//28
