Kommittédirektiv;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 6//RO|NOM//nummod//5 mars//NN|UTR|SIN|IND|NOM//obl//0 1997//RG|NOM//nummod//5 .//MAD//punct//0
En utblick över förhållandena i andra länder;Ansökningsformuläret//NN|NEU|SIN|DEF|NOM//nsubj//23 är//VB|PRS|AKT//cop//23 förhållandevis//AB//advmod//23 detaljerat//PC|PRF|NEU|SIN|IND|NOM//parataxis//9 och//KN//cc//26 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 finns//VB|PRS|SFO//conj//23 tillgång//NN|UTR|SIN|IND|NOM//nsubj//26 till//PP//case//30 skriftliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 instruktioner//NN|UTR|PLU|IND|NOM//nmod//27 om//PP//mark//36 hur//HA//advmod//36 en//DT|UTR|SIN|IND//det//34 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//36 skall//VB|PRS|AKT//aux//36 fyllas//VB|INF|SFO//acl//27 i//PP//compound:prt//36 .//MAD//punct//23
En utblick över förhållandena i andra länder;Bl.a.//AB|AN//advmod//40 krävs//VB|PRS|SFO//conj//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 en//DT|UTR|SIN|IND//det//44 utförlig//JJ|POS|UTR|SIN|IND|NOM//amod//44 redogörelse//NN|UTR|SIN|IND|NOM//nsubj:pass//40 över//PP//case//46 skälen//NN|NEU|PLU|DEF|NOM//nmod//44 till//PP//case//50 den//DT|UTR|SIN|DEF//det//50 valda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//50 djurmetoden//NN|UTR|SIN|DEF|NOM//obl//40 och//KN//cc//53 en//DT|UTR|SIN|IND//det//53 redogörelse//NN|UTR|SIN|IND|NOM//conj//50 för//PP//advmod//53 och//KN//cc//56 bedömning//NN|UTR|SIN|IND|NOM//conj//53 av//PP//case//60 tänkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 alternativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 metoder//NN|UTR|PLU|IND|NOM//nmod//56 .//MAD//punct//9
En utblick över förhållandena i andra länder;Vidare//AB|KOM//punct//9 skall//VB|PRS|AKT//aux//68 försökets//NN|NEU|SIN|DEF|GEN//nmod:poss//65 svårighetsgrad//NN|UTR|SIN|IND|NOM//nsubj//68 ,//MID//punct//68 såvitt//SN//advmod//68 avser//VB|PRS|AKT//ROOT//68 djurens//NN|NEU|PLU|DEF|GEN//nmod:poss//71 förväntade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//71 situation//NN|UTR|SIN|IND|NOM//obj//68 ,//MID//punct//68 anges//VB|PRS|SFO//parataxis//68 på//PP//case//77 en//DT|UTR|SIN|IND//det//76 skala//NN|UTR|SIN|IND|NOM//nmod//77 0-3//RG|NOM//obl//73 ,//MID//punct//77 där//HA//advmod//81 3//RG|NOM//nsubj//81 indikerar//VB|PRS|AKT//acl:relcl//77 ett//DT|NEU|SIN|IND//det//84 svårt//JJ|POS|NEU|SIN|IND|NOM//amod//84 lidande//NN|NEU|SIN|IND|NOM//xcomp//81 för//PP//case//86 djuren//NN|NEU|PLU|DEF|NOM//nmod//84 .//MAD//punct//68
En utblick över förhållandena i andra länder;Ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//90 skall//VB|PRS|AKT//aux//90 kontrasigneras//VB|INF|SFO//parataxis//68 av//PP//case//94 en//DT|UTR|SIN|IND//det//94 ansvarig//JJ|POS|UTR|SIN|IND|NOM//amod//94 föreståndare//NN|UTR|SIN|IND|NOM//obl:agent//90 .//MAD//punct//90
En utblick över förhållandena i andra länder;På//PP//case//97 företag//NN|NEU|PLU|IND|NOM//obl//101 och//KN//cc//100 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//100 institutioner//NN|UTR|PLU|IND|NOM//conj//97 finns//VB|PRS|SFO//conj//90 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//101 en//DT|UTR|SIN|IND//det//105 intern//JJ|POS|UTR|SIN|IND|NOM//amod//105 kontrollant//NN|UTR|SIN|IND|NOM//nsubj//101 ,//MID//punct//110 s.k.//AB|AN//amod//109 animal//UO//amod//109 welfare//UO//nmod//110 officer//UO//appos//105 ,//MID//punct//110 som//HP|-|-|-//nsubj//113 har//VB|PRS|AKT//acl:relcl//110 ett//DT|NEU|SIN|IND//det//115 internt//JJ|POS|NEU|SIN|IND|NOM//nmod//116 djurskyddsansvar//NN|NEU|SIN|IND|NOM//obj//113 .//MID//punct//101
En utblick över förhållandena i andra länder;Samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//nsubj//122 nu//AB//advmod//122 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//121 personer//NN|UTR|PLU|IND|NOM//nsubj//122 har//VB|PRS|AKT//appos//101 ett//DT|NEU|SIN|IND//det//124 ansvar//NN|NEU|SIN|IND|NOM//obj//122 för//PP//mark//128 att//SN//mark//128 djurförsöket//NN|NEU|SIN|DEF|NOM//nsubj:pass//128 utförs//VB|PRS|SFO//advcl//122 i//PP//case//132 enlighet//NN|UTR|SIN|IND|NOM//fixed//129 med//PP//fixed//129 bestämmelser//NN|UTR|PLU|IND|NOM//obl//128 och//KN//cc//134 erhållna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//128 tillstånd//NN|NEU|PLU|IND|NOM//obj//134 .//MAD//punct//122
En utblick över förhållandena i andra länder;Personerna//NN|UTR|PLU|DEF|NOM//nsubj//144 som//HP|-|-|-//nsubj//139 ansvarar//VB|PRS|AKT//acl:relcl//137 för//PP//case//141 försöksdjuren//NN|NEU|PLU|DEF|NOM//obl//139 skall//VB|PRS|AKT//aux//144 vara//VB|INF|AKT//cop//144 kvalificerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//122 .//MAD//punct//144
En utblick över förhållandena i andra länder;En//DT|UTR|SIN|IND//det//148 ansvarig//JJ|POS|UTR|SIN|IND|NOM//amod//148 föreståndare//NN|UTR|SIN|IND|NOM//nsubj//150 skall//VB|PRS|AKT//aux//150 ha//VB|INF|AKT//conj//144 högskoleutbildning//NN|UTR|SIN|IND|NOM//obj//150 inom//PP//case//153 biologi//NN|UTR|SIN|IND|NOM//obl//150 ,//MID//punct//155 veterinär-//NN|UTR|-|-|SMS//conj//153 eller//KN//cc//157 humanmedicin//NN|UTR|SIN|IND|NOM//conj//153 och//KN//cc//159 ha//VB|INF|AKT//conj//150 minst//AB|SUV//advmod//161 tre//RG|NOM//nummod//162 års//NN|NEU|PLU|IND|GEN//nmod:poss//163 erfarenhet//NN|UTR|SIN|IND|NOM//obj//159 från//PP//case//166 praktiskt//JJ|POS|NEU|SIN|IND|NOM//amod//166 arbete//NN|NEU|SIN|IND|NOM//obl//159 med//PP//case//168 djurförsök//NN|NEU|PLU|IND|NOM//obl//159 .//MAD//punct//101
En utblick över förhållandena i andra länder;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//171 saknas//VB|PRS|SFO//parataxis//101 en//DT|UTR|SIN|IND//det//174 organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//174 utbildning//NN|UTR|SIN|IND|NOM//nsubj:pass//171 för//PP//case//176 personer//NN|UTR|PLU|IND|NOM//nmod//174 som//HP|-|-|-//nsubj//179 skall//VB|PRS|AKT//aux//179 utföra//VB|INF|AKT//acl:relcl//174 djurförsök//NN|NEU|PLU|IND|NOM//obj//179 ,//MID//punct//186 utan//KN//cc//186 ansvaret//NN|NEU|SIN|DEF|NOM//nsubj//186 för//PP//case//185 utbildning//NN|UTR|SIN|IND|NOM//nmod//183 ligger//VB|PRS|AKT//conj//101 för//PP//case//188 närvarande//NN|NEU|SIN|IND|NOM//obl//186 på//PP//case//191 de//DT|UTR/NEU|PLU|DEF//det//191 institutioner//NN|UTR|PLU|IND|NOM//obl//186 eller//KN//cc//194 de//DT|UTR/NEU|PLU|DEF//det//194 företag//NN|NEU|PLU|IND|NOM//conj//191 som//HP|-|-|-//nsubj//196 använder//VB|PRS|AKT//acl:relcl//194 djurförsök//NN|NEU|PLU|IND|NOM//obj//196 i//PP//case//200 sin//PS|UTR|SIN|DEF//nmod:poss//200 verksamhet//NN|UTR|SIN|IND|NOM//obl//196 .//MID//punct//90
En utblick över förhållandena i andra länder;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//203 pågår//VB|PRS|AKT//parataxis//68 emellertid//AB//advmod//203 ett//DT|NEU|SIN|IND//det//206 arbete//NN|NEU|SIN|IND|NOM//nsubj//203 hos//PP//case//208 myndigheterna//NN|UTR|PLU|DEF|NOM//obl//203 att//IE//mark//210 fastställa//VB|INF|AKT//acl//208 ett//DT|NEU|SIN|IND//det//212 utbildningsprogram//NN|NEU|SIN|IND|NOM//obj//210 .//MAD//punct//203
En utblick över förhållandena i andra länder;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//1 åligger//VB|PRS|AKT//ROOT//1 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//1 som//HP|-|-|-//nsubj//4 utför//VB|PRS|AKT//acl:relcl//2 ett//DT|NEU|SIN|IND//det//7 tillståndspliktigt//JJ|POS|NEU|SIN|IND|NOM//amod//7 djurförsök//NN|NEU|SIN|IND|NOM//obj//4 att//IE//mark//9 föra//VB|INF|AKT//acl//7 utförliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 protokoll//NN|NEU|PLU|IND|NOM//obj//9 häröver//HA//advmod//9 .//MAD//punct//1
En utblick över förhållandena i andra länder;Kontrollmyndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//15 har//VB|PRS|AKT//parataxis//1 genom//PP//case//17 tillgång//NN|UTR|SIN|IND|NOM//obl//15 till//PP//case//19 protokollen//NN|NEU|PLU|DEF|NOM//nmod//17 ,//MID//punct//15 vilka//HP|UTR/NEU|PLU|IND//nsubj:pass//23 skall//VB|PRS|AKT//aux//23 förvaras//VB|INF|SFO//advcl//15 av//PP//case//25 forskaren//NN|UTR|SIN|DEF|NOM//obl:agent//23 under//PP//case//28 tre//RG|NOM//nummod//28 år//NN|NEU|PLU|IND|NOM//nmod//25 ,//MID//punct//28 möjlighet//NN|UTR|SIN|IND|NOM//conj//15 att//IE//mark//34 i//PP//case//33 efterhand//AB//advmod//34 kontrollera//VB|INF|AKT//acl//30 att//SN//mark//37 djurförsöket//NN|NEU|SIN|DEF|NOM//nsubj:pass//37 genomförts//VB|SUP|SFO//ccomp//34 på//PP//case//40 rätt//JJ|POS|NEU|SIN|IND|NOM//amod//40 sätt//NN|NEU|SIN|IND|NOM//obl//37 .//MAD//punct//15
En utblick över förhållandena i andra länder;De//DT|UTR/NEU|PLU|DEF//det//2 kantonala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//3 svarar//VB|PRS|AKT//ROOT//3 även//AB//advmod//3 för//PP//case//6 kontroll//NN|UTR|SIN|IND|NOM//obl//3 och//KN//cc//8 tillsyn//NN|UTR|SIN|IND|NOM//conj//6 av//PP//case//11 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 djurförsök//NN|NEU|PLU|IND|NOM//nmod//8 .//MAD//punct//3
En utblick över förhållandena i andra länder;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//14 inspekterar//VB|PRS|AKT//parataxis//3 även//AB//advmod//14 uppfödningsanläggningar//NN|UTR|PLU|IND|NOM//obj//14 och//KN//cc//18 djurförsöksanläggningar//NN|UTR|PLU|IND|NOM//conj//16 .//MAD//punct//14
En utblick över förhållandena i andra länder;Sådan//JJ|POS|UTR|SIN|IND|NOM//amod//21 tillsyn//NN|UTR|SIN|IND|NOM//nsubj//25 skall//VB|PRS|AKT//aux//25 enligt//PP//case//24 lag//NN|UTR|SIN|IND|NOM//obl//25 äga//VB|INF|AKT//advcl//14 rum//NN|NEU|SIN|IND|NOM//obj//25 minst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//29 en//RG|UTR|SIN|IND|NOM//det//29 gång//NN|UTR|SIN|IND|NOM//obl//25 per//PP//case//31 år//NN|NEU|SIN|IND|NOM//nmod//29 .//MAD//punct//14
En utblick över förhållandena i andra länder;Utformningen//NN|UTR|SIN|DEF|NOM//nsubj//36 av//PP//case//35 tillsynen//NN|UTR|SIN|DEF|NOM//nmod//33 varierar//VB|PRS|AKT//parataxis//14 mellan//PP//case//40 de//DT|UTR/NEU|PLU|DEF//det//40 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 kantonerna//NN|UTR|PLU|DEF|NOM//obl//36 .//MAD//punct//36
En utblick över förhållandena i andra länder;I//PP//case//43 Basel//PM|NOM//obl//36 gäller//VB|PRS|AKT//advcl//36 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//44 .//MAD//punct//14
En utblick över förhållandena i andra länder;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//48 görs//VB|PRS|SFO//parataxis//14 som//KN//advmod//48 regel//NN|UTR|SIN|IND|NOM//fixed//49 fyra//RG|NOM//nummod//52 inspektioner//NN|UTR|PLU|IND|NOM//nsubj:pass//48 på//PP//case//55 varje//DT|UTR/NEU|SIN|IND//det//55 djurförsöksanläggning//NN|UTR|SIN|IND|NOM//nmod//52 per//PP//case//57 år//NN|NEU|SIN|IND|NOM//nmod//55 .//MAD//punct//48
En utblick över förhållandena i andra länder;Därtill//AB//advmod//60 kommer//VB|PRS|AKT//conj//3 inspektioner//NN|UTR|PLU|IND|NOM//nsubj//60 av//PP//case//64 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 djurförsök//NN|NEU|PLU|IND|NOM//nmod//61 ,//MID//punct//68 vilka//HP|UTR/NEU|PLU|IND//nsubj:pass//68 kan//VB|PRS|AKT//aux//68 göras//VB|INF|SFO//advcl//60 både//KN//cc//70 föranmält//VB|SUP|AKT//conj//68 och//KN//cc//72 oanmält//VB|SUP|AKT//conj//70 .//MAD//punct//68
En utblick över förhållandena i andra länder;Utöver//PP//case//78 de//DT|UTR/NEU|PLU|DEF//det//78 beslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//78 kantonala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//79 äger//VB|PRS|AKT//conj//68 även//AB//advmod//79 ledamöterna//NN|UTR|PLU|DEF|NOM//obj//79 i//PP//case//83 djurförsökskommittéerna//NN|UTR|PLU|DEF|NOM//nmod//81 rätt//NN|UTR|SIN|IND|NOM//obj//79 att//IE//mark//86 inspektera//VB|INF|AKT//acl//84 djurförsök//NN|NEU|PLU|IND|NOM//obj//86 och//KN//cc//89 djurförsöksanläggningar//NN|UTR|PLU|IND|NOM//conj//87 .//MAD//punct//79
En utblick över förhållandena i andra länder;Myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//96 och//KN//cc//93 kommittéerna//NN|UTR|PLU|DEF|NOM//conj//91 kan//VB|PRS|AKT//aux//96 även//AB//advmod//96 utföra//VB|INF|AKT//parataxis//79 inspektioner//NN|UTR|PLU|IND|NOM//obj//96 gemensamt//AB|POS//advmod//96 .//MAD//punct//3
En utblick över förhållandena i andra länder;Det//DT|NEU|SIN|DEF//det//101 vanligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//conj//3 är//VB|PRS|AKT//cop//101 att//SN//mark//105 inspektionerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//105 utförs//VB|PRS|SFO//csubj//101 av//PP//case//107 veterinären//NN|UTR|SIN|DEF|NOM//obl:agent//105 från//PP//case//111 den//DT|UTR|SIN|DEF//det//111 kantonala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//111 myndigheten//NN|UTR|SIN|DEF|NOM//nmod//107 ,//MID//punct//101 Kantonales//PM|NOM//nmod//114 Veterinäramt//PM|NOM//appos//101 ,//MID//punct//114 och//KN//cc//118 två//RG|NOM//nummod//118 ledamöter//NN|UTR|PLU|IND|NOM//conj//101 från//PP//case//120 djurförsökskommittén//NN|UTR|SIN|DEF|NOM//nmod//118 .//MAD//punct//3
En utblick över förhållandena i andra länder;Inspektionerna//NN|UTR|PLU|DEF|NOM//nsubj//123 tar//VB|PRS|AKT//parataxis//3 i//PP//case//125 anspråk//NN|NEU|SIN|IND|NOM//obl//123 i//PP//case//127 genomsnitt//NN|NEU|SIN|IND|NOM//obl//123 en//DT|UTR|SIN|IND//det//129 arbetsdag//NN|UTR|SIN|IND|NOM//obj//123 i//PP//case//131 veckan//NN|UTR|SIN|DEF|NOM//nmod//129 för//PP//case//133 veterinären//NN|UTR|SIN|DEF|NOM//nmod//131 från//PP//case//135 Kantonales//PM|NOM//nmod//136 Veterinäramt//PM|NOM//nmod//133 .//MID//punct//123
En utblick över förhållandena i andra länder;Om//SN//mark//141 ett//DT|NEU|SIN|IND//det//140 djurförsök//NN|NEU|SIN|IND|NOM//nsubj//141 befinns//VB|PRS|SFO//advcl//123 utföras//VB|INF|SFO//xcomp//141 i//PP//case//147 strid//NN|UTR|SIN|IND|NOM//fixed//143 med//PP//case//147 en//DT|UTR|SIN|IND//det//147 ansökan//NN|UTR|SIN|IND|NOM//obl//142 ,//MID//punct//149 äger//VB|PRS|AKT//conj//3 tillsynspersonalen//NN|NEU|PLU|DEF|NOM//obj//149 stoppa//VB|INF|AKT//xcomp//149 försöket//NN|NEU|SIN|DEF|NOM//obj//151 på//PP//case//154 plats//NN|UTR|SIN|IND|NOM//obl//151 .//MAD//punct//3
En utblick över förhållandena i andra länder;I//PP//case//157 Zürich//PM|NOM//obl//3 är//VB|PRS|AKT//cop//161 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//161 enbart//AB//advmod//161 ledamöter//NN|UTR|PLU|IND|NOM//nsubj//3 från//PP//case//163 djurförsökskommittén//NN|UTR|SIN|DEF|NOM//nmod//161 som//HP|-|-|-//nsubj//165 utför//VB|PRS|AKT//acl:relcl//163 inspektion//NN|UTR|SIN|IND|NOM//compound:prt//165 av//PP//case//169 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//169 djurförsök//NN|NEU|PLU|IND|NOM//obl//165 .//MAD//punct//3
En utblick över förhållandena i andra länder;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//173 har//VB|PRS|AKT//aux//173 förts//VB|SUP|SFO//parataxis//3 diskussioner//NN|UTR|PLU|IND|NOM//obj//173 inom//PP//case//176 kommittén//NN|UTR|SIN|DEF|NOM//obl//173 om//SN//mark//181 man//PN|UTR|SIN|IND|SUB//nsubj//181 inte//AB//advmod//181 borde//VB|PRT|AKT//aux//181 prioritera//VB|INF|AKT//advcl//173 om//SN//case//183 arbetet//NN|NEU|SIN|DEF|NOM//obl//181 på//PP//case//186 så//AB//amod//186 sätt//NN|NEU|SIN|IND|NOM//nmod//183 att//SN//mark//190 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//189 tid//NN|UTR|SIN|IND|NOM//nsubj:pass//190 läggs//VB|PRS|SFO//acl//186 på//PP//compound:prt//190 inspektion//NN|UTR|SIN|IND|NOM//fixed//191 av//PP//case//194 djurförsök//NN|NEU|PLU|IND|NOM//obl//190 och//KN//cc//197 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//197 tid//NN|UTR|SIN|IND|NOM//conj//194 på//PP//mark//200 att//IE//mark//200 gå//VB|INF|AKT//acl//197 genom//PP//case//202 ansökningar//NN|UTR|PLU|IND|NOM//obl//200 om//PP//case//205 planerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//205 försök//NN|NEU|PLU|IND|NOM//nmod//202 .//MAD//punct//173
En utblick över förhållandena i andra länder;Bundesamt//JJ|POS|NEU|SIN|IND|NOM//amod//1 für//PM|NOM//nmod//2 Veterinärwesen//PM|NOM//nsubj:pass//7 är//VB|PRS|AKT//cop//7 ,//MID//punct//7 som//HA//mark//7 tidigare//AB|KOM//advmod//7 nämnts//VB|SUP|SFO//advcl//26 ,//MID//punct//11 den//DT|UTR|SIN|DEF//det//11 federala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 myndighet//NN|UTR|SIN|IND|NOM//parataxis//7 som//HP|-|-|-//nsubj//13 har//VB|PRS|AKT//acl:relcl//11 det//DT|NEU|SIN|DEF//det//16 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 ansvaret//NN|NEU|SIN|DEF|NOM//obj//13 för//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//20 kantonala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//21 arbete//NN|NEU|SIN|IND|NOM//obl//13 .//MID//punct//11
En utblick över förhållandena i andra länder;Bundesamt//PM|NOM//amod//24 für//PM|NOM//nmod//25 Veterinärwesen//PM|NOM//obj//7 erhåller//VB|PRS|AKT//ROOT//26 de//DT|UTR/NEU|PLU|DEF//det//29 kantonala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//30 tillstånd//NN|NEU|PLU|IND|NOM//obj//26 för//PP//case//32 djurförsök//NN|NEU|PLU|IND|NOM//nmod//30 och//KN//cc//34 kontrollerar//VB|PRS|AKT//conj//26 att//SN//mark//38 besluten//NN|NEU|PLU|DEF|NOM//nsubj//38 är//VB|PRS|AKT//cop//38 korrekta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//34 .//MAD//punct//38
En utblick över förhållandena i andra länder;Om//SN//mark//44 så//AB//advmod//44 inte//AB//advmod//44 skulle//VB|PRT|AKT//aux//44 anses//VB|INF|SFO//advcl//38 vara//VB|INF|AKT//cop//46 fallet//NN|NEU|SIN|DEF|NOM//xcomp//44 har//VB|PRS|AKT//aux//58 Bundesamt//PM|NOM//amod//49 für//PM|NOM//nmod//50 Veterinärwesen//PM|NOM//obj//47 som//KN//mark//52 huvudregel//NN|UTR|SIN|IND|NOM//acl//50 tio//RG|NOM//nummod//54 dagar//NN|UTR|PLU|IND|NOM//obl//58 på//PP//case//56 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//54 att//IE//mark//58 överklaga//VB|INF|AKT//xcomp//44 den//DT|UTR|SIN|DEF//det//61 kantonala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//62 beslut//NN|NEU|SIN|IND|NOM//obj//58 till//PP//case//64 domstol//NN|UTR|SIN|IND|NOM//obl//58 .//MAD//punct//58
En utblick över förhållandena i andra länder;För//PP//cc//73 det//DT|NEU|SIN|DEF//fixed//66 fall//NN|NEU|SIN|IND|NOM//fixed//66 de//DT|UTR/NEU|PLU|DEF//det//71 kantonala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//73 har//VB|PRS|AKT//aux//73 avslagit//VB|SUP|AKT//advcl//78 en//DT|UTR|SIN|IND//det//75 begäran//NN|UTR|SIN|IND|NOM//obj//73 om//PP//case//77 tillstånd//NN|NEU|SIN|IND|NOM//nmod//75 äger//VB|PRS|AKT//conj//26 sökanden//NN|UTR|SIN|DEF|NOM//nsubj//78 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//81 rätt//NN|UTR|SIN|IND|NOM//obj//78 att//IE//mark//83 vända//VB|INF|AKT//acl//81 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//83 till//PP//case//86 domstol//NN|UTR|SIN|IND|NOM//obl//83 .//MAD//punct//78
En utblick över förhållandena i andra länder;Avslag//NN|NEU|SIN|IND|NOM//nsubj//92 är//VB|PRS|AKT//cop//92 dock//AB//advmod//92 sällan//AB//advmod//92 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//78 ,//MID//punct//97 utan//KN//cc//97 i//PP//advmod//97 stället//NN|NEU|SIN|DEF|NOM//fixed//95 diskuterar//VB|PRS|AKT//conj//92 de//DT|UTR/NEU|PLU|DEF//det//100 kantonala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//100 myndigheterna//NN|UTR|PLU|DEF|NOM//obj//97 och//KN//cc//102 sökanden//NN|NEU|PLU|IND|NOM//conj//100 modifikationer//NN|UTR|PLU|IND|NOM//conj//100 eller//KN//cc//105 villkor//NN|NEU|PLU|IND|NOM//conj//103 för//PP//case//107 försöket//NN|NEU|SIN|DEF|NOM//obl//97 som//HP|-|-|-//nsubj:pass//110 kan//VB|PRS|AKT//aux//110 accepteras//VB|INF|SFO//acl:relcl//107 av//PP//case//113 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//113 parter//NN|UTR|PLU|IND|NOM//obl:agent//110 .//MAD//punct//78
En utblick över förhållandena i andra länder;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//117 har//VB|PRS|AKT//aux//117 diskuterats//VB|SUP|SFO//parataxis//78 om//SN//mark//122 även//AB//advmod//122 djurskyddet//NN|NEU|SIN|DEF|NOM//nsubj//122 skulle//VB|PRT|AKT//aux//122 få//VB|INF|AKT//advcl//117 besvärsrätt//NN|UTR|SIN|IND|NOM//obj//122 ,//MID//punct//130 men//KN//cc//130 den//DT|UTR|SIN|DEF//det//127 frågan//NN|UTR|SIN|DEF|NOM//nsubj//130 har//VB|PRS|AKT//aux//130 inte//AB//advmod//130 vunnit//VB|SUP|AKT//conj//117 gehör//NN|NEU|SIN|IND|NOM//obj//130 .//MAD//punct//26
