
En utvärdering med koppling till PBL och förslag till fortsatt arbete;Rapport//NN|UTR|SIN|IND|NOM//ROOT//0 från//PP//case//2 PBL-kommittén//NN|UTR|SIN|DEF|NOM//nmod//0
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Vid//PP//case//63 planläggning//NN|UTR|SIN|IND|NOM//obl//50 och//KN//cc//66 i//PP//case//66 ärenden//NN|NEU|PLU|IND|NOM//conj//63 om//PP//case//68 bygglov//NN|NEU|SIN|IND|NOM//nmod//66 skall//VB|PRS|AKT//aux//77 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//77 i//PP//case//76 3//RG|NOM//nummod//75 och//KN//cc//72 4//RG|NOM//nummod//72 kap.//NN|AN//nmod//76 miljöbalken//NN|UTR|SIN|DEF|NOM//nmod//70 tillämpas//VB|PRS|SFO//conj//50 .//MAD//punct//50
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Denna//DT|UTR|SIN|DEF//det//80 hänvisning//NN|UTR|SIN|IND|NOM//nsubj//81 innebär//VB|PRS|AKT//conj//50 att//SN//mark//87 hushållningsbestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//87 i//PP//case//85 miljöbalken//NN|UTR|SIN|DEF|NOM//nmod//83 skall//VB|PRS|AKT//aux//87 tillämpas//VB|INF|SFO//ccomp//81 i//PP//case//89 ärenden//NN|NEU|PLU|IND|NOM//obl//87 om//PP//case//91 bygglov//NN|NEU|SIN|IND|NOM//nmod//89 utanför//PP//case//93 detaljplan//NN|UTR|SIN|DEF|NOM//nmod//91 .//MAD//punct//50
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Enligt//PP//case//96 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//50 i//PP//case//102 2//RG|NOM//nummod//99 kap.//NN|AN//nmod//100 2//RG|NOM//nummod//101 §//NN|AN//nmod//102 PBL//PM|NOM//nmod//96 skall//VB|PRS|AKT//aux//110 i//PP//advmod//107 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//104 bl.a.//AB|AN//advmod//107 natur-//NN|UTR|-|-|SMS//nsubj:pass//110 och//KN//cc//109 kulturvärden//NN|NEU|PLU|IND|NOM//conj//107 beaktas//VB|PRS|SFO//conj//50 ,//MID//punct//114 en//DT|UTR|SIN|IND//det//114 ändamålsenlig//JJ|POS|UTR|SIN|IND|NOM//amod//114 struktur//NN|UTR|SIN|IND|NOM//conj//110 och//KN//cc//118 estetiskt//AB|POS//advmod//117 tilltalande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//118 utformning//NN|UTR|SIN|IND|NOM//conj//110 av//PP//case//120 bebyggelse//NN|UTR|SIN|IND|NOM//nmod//118 och//KN//cc//122 anläggningar//NN|UTR|PLU|IND|NOM//conj//120 främjas//VB|PRS|SFO//advcl//110 ,//MID//punct//123 en//DT|UTR|SIN|IND//det//128 långsiktigt//AB|POS//advmod//127 god//JJ|POS|UTR|SIN|IND|NOM//amod//128 hushållning//NN|UTR|SIN|IND|NOM//nsubj:pass//133 med//PP//case//130 mark//NN|UTR|SIN|IND|NOM//nmod//128 och//KN//cc//132 vatten//NN|NEU|SIN|IND|NOM//conj//130 främjas//VB|PRS|SFO//advcl//50 samt//KN//cc//136 hänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//136 tas//VB|INF|SFO//conj//133 till//PP//case//138 förhållandena//NN|NEU|PLU|DEF|NOM//obl//136 i//PP//case//141 angränsande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//141 kommuner//NN|UTR|PLU|IND|NOM//obl//136 .//MAD//punct//50
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Bebyggelse//NN|UTR|SIN|IND|NOM//nsubj:pass//146 skall//VB|PRS|AKT//aux//146 vidare//AB|KOM//advmod//146 lokaliseras//VB|INF|SFO//conj//50 till//PP//case//148 mark//NN|UTR|SIN|IND|NOM//obl//146 som//HP|-|-|-//nsubj//151 är//VB|PRS|AKT//cop//151 lämpad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//148 för//PP//case//153 ändamålet//NN|NEU|SIN|DEF|NOM//obl//151 bl.a.//AB|AN//advmod//151 med//PP//case//159 hänsyn//NN|UTR|SIN|IND|NOM//fixed//155 till//PP//fixed//155 de//DT|UTR/NEU|PLU|DEF//det//159 boendes//NN|UTR|PLU|IND|GEN//obl//151 och//KN//cc//162 övrigas//NN|UTR|PLU|DEF|GEN//amod//162 hälsa//NN|UTR|SIN|IND|NOM//conj//159 ,//MID//punct//164 jord-//NN|UTR|-|-|SMS//conj//159 ,//MID//punct//166 berg-//NN|UTR|-|-|SMS//conj//159 och//KN//cc//168 vattenförhållandena//NN|NEU|PLU|DEF|NOM//conj//159 ,//MID//punct//170 möjligheterna//NN|UTR|PLU|DEF|NOM//conj//151 att//IE//mark//172 ordna//VB|INF|AKT//acl//170 trafik//NN|UTR|SIN|IND|NOM//obj//172 ,//MID//punct//175 vattenförsörjning//NN|UTR|SIN|IND|NOM//conj//173 och//KN//cc//177 avlopp//NN|NEU|SIN|IND|NOM//conj//173 samt//KN//cc//180 annan//JJ|POS|UTR|SIN|IND|NOM//amod//180 samhällsservice//NN|UTR|SIN|IND|NOM//conj//173 och//KN//cc//182 möjligheterna//NN|UTR|PLU|DEF|NOM//conj//173 att//IE//mark//184 förebygga//VB|INF|AKT//acl//182 vatten-//NN|NEU|-|-|SMS//obj//184 och//KN//cc//187 luftföroreningar//NN|UTR|PLU|IND|NOM//conj//185 samt//KN//cc//189 bullerstörningar//NN|UTR|PLU|IND|NOM//conj//185 (//PAD//punct//170 2//RG|NOM//nummod//192 kap.//NN|AN//nmod//195 3//RG|NOM//nummod//194 §//NN|AN//nmod//195 PBL//PM|NOM//nmod//170 )//PAD//punct//195 .//MAD//punct//198
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Bebyggelse//NN|UTR|SIN|IND|NOM//nsubj:pass//210 och//KN//cc//200 anläggningar//NN|UTR|PLU|IND|NOM//conj//198 som//HP|-|-|-//nsubj//205 för//PP//case//204 sin//PS|UTR|SIN|DEF//nmod:poss//204 funktion//NN|UTR|SIN|IND|NOM//obl//205 kräver//VB|PRS|AKT//acl:relcl//200 tillförsel//NN|UTR|SIN|IND|NOM//obj//205 av//PP//case//208 energi//NN|UTR|SIN|IND|NOM//nmod//206 skall//VB|PRS|AKT//aux//210 lokaliseras//VB|INF|SFO//conj//5 på//PP//case//213 ett//DT|NEU|SIN|IND//det//213 sätt//NN|NEU|SIN|IND|NOM//obl//210 som//HP|-|-|-//nsubj//216 är//VB|PRS|AKT//cop//216 lämpligt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//213 med//PP//case//220 hänsyn//NN|UTR|SIN|IND|NOM//fixed//217 till//PP//fixed//217 energiförsörjningen//NN|UTR|SIN|DEF|NOM//obl//216 och//KN//cc//222 energihushållningen//NN|UTR|SIN|DEF|NOM//conj//220 .//MAD//punct//5
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Utanför//PP//case//1 detaljplan//NN|UTR|SIN|DEF|NOM//obl//4 är//VB|PRS|AKT//cop//4 en//DT|UTR|SIN|IND//det//4 förutsättning//NN|UTR|SIN|IND|NOM//obj//29 för//PP//case//6 bygglov//NN|NEU|SIN|IND|NOM//nmod//4 också//AB//advmod//12 att//SN//mark//12 åtgärden//NN|UTR|SIN|DEF|NOM//nsubj:pass//12 inte//AB//advmod//12 skall//VB|PRS|AKT//aux//12 föregås//VB|INF|SFO//advcl//4 av//PP//case//14 detaljplaneläggning//NN|UTR|SIN|IND|NOM//obl//12 .//MAD//punct//4
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Enligt//PP//case//18 5//RG|NOM//nummod//18 kap.//NN|AN//nmod//21 1//RG|NOM//nummod//20 §//NN|AN//nmod//21 PBL//PM|NOM//nmod//4 skall//VB|PRS|AKT//aux//29 prövning//NN|UTR|SIN|IND|NOM//nsubj//29 av//PP//case//26 markens//NN|UTR|SIN|DEF|GEN//nmod:poss//26 lämplighet//NN|UTR|SIN|IND|NOM//nmod//23 för//PP//case//28 bebyggelse//NN|UTR|SIN|IND|NOM//nmod//26 ske//VB|INF|AKT//ROOT//29 genom//PP//case//31 detaljplan//NN|UTR|SIN|IND|NOM//obl//29 bl.a.//AB|AN//advmod//29 för//PP//case//36 ny//JJ|POS|UTR|SIN|IND|NOM//amod//36 sammanhållen//PC|PRF|UTR|SIN|IND|NOM//amod//36 bebyggelse//NN|UTR|SIN|IND|NOM//obl//29 och//KN//cc//41 för//PP//case//41 ny//JJ|POS|UTR|SIN|IND|NOM//amod//41 enstaka//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 byggnad//NN|UTR|SIN|IND|NOM//conj//36 ,//MID//punct//45 vars//HS|DEF//nmod:poss//44 användning//NN|UTR|SIN|IND|NOM//nsubj//45 får//VB|PRS|AKT//acl:relcl//41 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 inverkan//NN|UTR|SIN|IND|NOM//obj//45 på//PP//case//49 omgivningen//NN|UTR|SIN|DEF|NOM//nmod//47 eller//KN//cc//53 som//HP|-|-|-//nsubj:pass//53 skall//VB|PRS|AKT//aux//53 förläggas//VB|INF|SFO//conj//29 inom//PP//case//56 ett//DT|NEU|SIN|IND//det//56 område//NN|NEU|SIN|IND|NOM//obl//53 där//HA//advmod//59 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//59 råder//VB|PRS|AKT//acl:relcl//56 stor//JJ|POS|UTR|SIN|IND|NOM//amod//61 efterfrågan//NN|UTR|SIN|IND|NOM//nsubj//59 på//PP//case//63 mark//NN|UTR|SIN|IND|NOM//nmod//61 för//PP//case//65 bebyggelse//NN|UTR|SIN|IND|NOM//obl//59 ,//MID//punct//53 om//SN//mark//73 tillkomsten//NN|UTR|SIN|DEF|NOM//nsubj:pass//73 av//PP//case//70 byggnaden//NN|UTR|SIN|DEF|NOM//nmod//68 inte//AB//advmod//73 kan//VB|PRS|AKT//aux//73 prövas//VB|INF|SFO//advcl//29 i//PP//case//77 samband//NN|NEU|SIN|IND|NOM//fixed//74 med//PP//fixed//74 prövning//NN|UTR|SIN|IND|NOM//obl//73 av//PP//case//79 ansökan//NN|UTR|SIN|IND|NOM//nmod//77 om//PP//case//81 bygglov//NN|NEU|SIN|IND|NOM//nmod//79 eller//KN//cc//83 förhandsbesked//NN|NEU|SIN|IND|NOM//conj//81 .//MAD//punct//29
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Föreligger//VB|PRS|AKT//parataxis//29 dessa//DT|UTR/NEU|PLU|DEF//det//87 förutsättningar//NN|UTR|PLU|IND|NOM//obj//85 skall//VB|PRS|AKT//aux//90 prövningen//NN|UTR|SIN|DEF|NOM//nsubj//90 ske//VB|INF|AKT//conj//29 genom//PP//case//92 detaljplan//NN|UTR|SIN|IND|NOM//obl//90 och//KN//cc//94 ansökan//NN|UTR|SIN|IND|NOM//conj//92 om//PP//case//96 bygglov//NN|NEU|SIN|IND|NOM//nmod//94 ogillas//VB|PRS|SFO//advcl//90 .//MAD//punct//29
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Kommunen//NN|UTR|SIN|DEF|NOM//nsubj//1 får//VB|PRS|AKT//aux//5 i//PP//case//4 en//DT|UTR|SIN|IND//det//4 detaljplan//NN|UTR|SIN|IND|NOM//obl//5 besluta//VB|INF|AKT//ROOT//5 att//SN//mark//9 bygglov//NN|NEU|SIN|IND|NOM//nsubj:pass//9 inte//AB//advmod//9 krävs//VB|PRS|SFO//ccomp//5 för//PP//mark//23 att//IE//mark//23 på//PP//case//14 det//DT|NEU|SIN|DEF//det//14 sätt//NN|NEU|SIN|IND|NOM//obl//23 och//KN//cc//18 under//PP//case//18 den//DT|UTR|SIN|DEF//det//18 tid//NN|UTR|SIN|IND|NOM//conj//14 som//HP|-|-|-//nsubj:pass//20 anges//VB|PRS|SFO//acl:relcl//18 i//PP//case//22 planen//NN|UTR|SIN|DEF|NOM//obl//20 utföra//VB|INF|AKT//advcl//9 annars//AB//advmod//23 bygglovspliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 åtgärder//NN|UTR|PLU|IND|NOM//obj//23 .//MAD//punct//5
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;I//PP//case//29 områdesbestämmelser//NN|UTR|PLU|IND|NOM//obl//32 kan//VB|PRS|AKT//aux//32 också//AB//advmod//32 beslutas//VB|INF|SFO//parataxis//5 att//SN//mark//36 bygglov//NN|NEU|SIN|IND|NOM//nsubj:pass//36 inte//AB//advmod//36 krävs//VB|PRS|SFO//ccomp//32 ,//MID//punct//36 bl.a.//AB|AN//advmod//40 vad//HP|NEU|SIN|IND//nsubj//40 avser//VB|PRS|AKT//conj//36 bygglovspliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 anläggningar//NN|UTR|PLU|IND|NOM//obj//40 eller//KN//cc//45 vad//HP|NEU|SIN|IND//nsubj//45 avser//VB|PRS|AKT//conj//40 tillbyggnad//NN|UTR|SIN|IND|NOM//obj//45 eller//KN//cc//48 ändring//NN|UTR|SIN|IND|NOM//conj//46 av//PP//case//50 industribyggnader//NN|UTR|PLU|IND|NOM//nmod//48 .//MAD//punct//32
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Beslut//NN|NEU|SIN|IND|NOM//parataxis//32 om//PP//case//54 undantag//NN|NEU|SIN|IND|NOM//nmod//52 från//PP//case//56 bygglovsplikt//NN|UTR|SIN|IND|NOM//nmod//54 får//VB|PRS|AKT//aux//60 dock//AB//advmod//60 inte//AB//advmod//60 fattas//VB|INF|SFO//conj//32 om//PP//case//62 bygglov//NN|NEU|SIN|IND|NOM//obl//60 krävs//VB|PRS|SFO//conj//32 för//PP//mark//66 att//IE//mark//66 tillvarata//VB|INF|AKT//advcl//63 grannars//NN|UTR|PLU|IND|GEN//nmod:poss//68 intressen//NN|NEU|PLU|IND|NOM//obj//66 eller//KN//cc//71 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 intressen//NN|NEU|PLU|IND|NOM//conj//68 (//PAD//punct//32 8//RG|NOM//nummod//74 kap.//NN|AN//nmod//77 5//RG|NOM//nummod//76 §//NN|AN//nmod//77 PBL//PM|NOM//appos//32 )//PAD//punct//32 .//MAD//punct//5
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Kan//VB|PRS|AKT//aux//3 bygglov//NN|NEU|SIN|IND|NOM//nsubj:pass//3 inte//AB//advmod//3 lämnas//VB|INF|SFO//ROOT//3 enligt//PP//case//6 de//DT|UTR/NEU|PLU|DEF//det//6 bestämmelser//NN|UTR|PLU|IND|NOM//obl//3 som//HP|-|-|-//nsubj//8 gäller//VB|PRS|AKT//acl:relcl//6 för//PP//case//10 prövningen//NN|UTR|SIN|DEF|NOM//obl//8 ,//MID//punct//12 får//VB|PRS|AKT//conj//3 bygglov//NN|NEU|SIN|IND|NOM//obj//12 för//PP//case//16 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//16 åtgärd//NN|UTR|SIN|IND|NOM//obl//12 ändå//AB//advmod//18 lämnas//VB|PRS|SFO//advcl//12 ,//MID//punct//12 om//SN//mark//22 sökanden//NN|UTR|SIN|DEF|NOM//nsubj//22 begär//VB|PRS|AKT//advcl//12 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//22 .//MAD//punct//3
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Sådant//JJ|POS|NEU|SIN|IND|NOM//amod//26 lov//NN|NEU|SIN|IND|NOM//nsubj:pass//28 skall//VB|PRS|AKT//aux//28 lämnas//VB|INF|SFO//parataxis//3 om//PP//case//32 den//DT|UTR|SIN|DEF//det//32 ansökta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//32 åtgärden//NN|UTR|SIN|DEF|NOM//obl//28 har//VB|PRS|AKT//conj//3 stöd//NN|NEU|SIN|IND|NOM//obj//33 i//PP//case//37 en//DT|UTR|SIN|IND//det//37 detaljplanebestämmelse//NN|UTR|SIN|IND|NOM//obl//33 om//PP//case//40 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//40 användning//NN|UTR|SIN|IND|NOM//nmod//37 av//PP//case//42 mark//NN|UTR|SIN|IND|NOM//nmod//40 eller//KN//cc//44 byggnad//NN|UTR|SIN|IND|NOM//conj//42 .//MAD//punct//3
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;En//DT|UTR|SIN|IND//det//47 förutsättning//NN|UTR|SIN|IND|NOM//csubj//65 för//PP//mark//56 att//SN//mark//56 lov//NN|NEU|SIN|IND|NOM//advmod//56 för//PP//case//53 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//53 åtgärd//NN|UTR|SIN|IND|NOM//nmod//50 skall//VB|PRS|AKT//aux//56 kunna//VB|INF|AKT//aux//56 medges//VB|INF|SFO//acl//47 är//VB|PRS|AKT//cop//65 dels//KN//advmod//65 att//SN//mark//65 åtgärden//NN|UTR|SIN|DEF|NOM//nsubj//65 verkligen//AB//advmod//65 är//VB|PRS|AKT//cop//65 av//PP//case//65 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//65 natur//NN|UTR|SIN|IND|NOM//parataxis//3 ,//MID//punct//75 dels//KN//advmod//75 att//SN//mark//75 ”//RG|NOM//advmod//75 permanent//JJ|POS|UTR|SIN|IND|NOM//amod//72 ”//PAD//punct//70 bygglov//NN|NEU|SIN|IND|NOM//nsubj:pass//75 inte//AB//advmod//75 kan//VB|PRS|AKT//aux//75 meddelas//VB|INF|SFO//advcl//65 .//MAD//punct//75
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Lov//NN|UTR|SIN|IND|NOM//nsubj:pass//82 för//PP//case//80 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//80 åtgärd//NN|UTR|SIN|IND|NOM//obl//77 kan//VB|PRS|AKT//aux//82 lämnas//VB|INF|SFO//parataxis//75 för//PP//case//86 högst//AB|SUV//advmod//85 tio//RG|NOM//nummod//86 år//NN|NEU|PLU|IND|NOM//obl//82 .//MAD//punct//82
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Tiden//NN|UTR|SIN|DEF|NOM//nsubj:pass//90 kan//VB|PRS|AKT//aux//90 förlängas//VB|INF|SFO//conj//82 på//PP//case//92 begäran//NN|UTR|SIN|IND|NOM//obl//90 av//PP//case//94 sökanden//NN|UTR|SIN|DEF|NOM//nmod//92 ,//MID//punct//90 men//KN//cc//100 den//DT|UTR|SIN|DEF//det//99 sammanlagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//99 tiden//NN|UTR|SIN|DEF|NOM//nsubj//100 får//VB|PRS|AKT//conj//90 inte//AB//advmod//100 överstiga//VB|INF|AKT//xcomp//100 tjugo//RG|NOM//nummod//104 år//NN|NEU|PLU|IND|NOM//obl//100 .//MAD//punct//100
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;I//PP//case//107 rättsfallet//NN|NEU|SIN|DEF|NOM//nmod//108 RÅ//PM|NOM//obl//100 1991//RG|NOM//nummod//110 not//NN|UTR|SIN|IND|NOM//obl//100 .//MID//punct//100
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;162//RG|NOM//nummod//113 lämnades//VB|PRT|SFO//conj//100 på//PP//case//116 sökandens//NN|UTR|SIN|DEF|GEN//nmod:poss//116 begäran//NN|UTR|SIN|IND|NOM//obl//113 tillfälligt//JJ|POS|NEU|SIN|IND|NOM//advmod//113 lov//NN|NEU|SIN|IND|NOM//nsubj:pass//113 för//PP//case//121 ett//DT|NEU|SIN|IND//det//121 vindkraftverk//NN|NEU|SIN|IND|NOM//obl//113 med//PP//case//123 karaktär//NN|UTR|SIN|IND|NOM//nmod//121 av//PP//case//125 försöksanläggning//NN|UTR|SIN|IND|NOM//nmod//123 på//PP//case//127 plats//NN|UTR|SIN|IND|NOM//nmod//125 som//HP|-|-|-//nsubj:pass//130 kunde//VB|PRT|AKT//aux//130 ifrågasättas//VB|INF|SFO//acl:relcl//123 från//PP//case//132 planläggnings-//NN|UTR|-|-|SMS//obl//130 och//KN//cc//134 naturvårdssynpunkt//NN|UTR|SIN|IND|NOM//conj//132 .//MAD//punct//100
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Byggnadsnämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//8 i//PP//case//4 ett//DT|NEU|SIN|IND//det//4 ärende//NN|NEU|SIN|IND|NOM//nmod//1 om//PP//case//6 bygglov//NN|NEU|SIN|IND|NOM//nmod//4 kan//VB|PRS|AKT//aux//8 överklagas//VB|INF|SFO//ROOT//8 hos//PP//case//10 länsstyrelsen//NN|UTR|SIN|DEF|NOM//obl//8 .//MAD//punct//8
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Enligt//PP//case//16 en//DT|UTR|SIN|IND//det//16 nyligen//AB//advmod//15 beslutad//PC|PRF|UTR|SIN|IND|NOM//amod//16 lagändring//NN|UTR|SIN|IND|NOM//obl//53 (//PAD//punct//16 prop//NN|UTR|SIN|IND|NOM//appos//16 .//MID//punct//16
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;2002/03:27//RG|NOM//nmod//16 ,//MID//punct//20 bet//VB|PRT|AKT//conj//20 .//MAD//punct//16
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;2002/03//RG|NOM//conj//16 ://MID//punct//24
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;BoU04//PM|NOM//appos//24 ,//MID//punct//28 rskr//NN|NEU|SIN|IND|NOM//conj//26 .//MID//punct//26
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;2002/03:120//RG|NOM//conj//16 ,//MID//punct//32 SFS//PM|NOM//conj//16 2003:132//RG|NOM//obj//32 )//PAD//punct//16 ,//MID//punct//16 som//HP|-|-|-//nsubj//37 träder//VB|PRS|AKT//acl:relcl//16 i//PP//compound:prt//37 kraft//NN|UTR|SIN|IND|NOM//fixed//38 den//DT|UTR|SIN|DEF//det//42 1//RO|NOM//nummod//42 juli//NN|UTR|SIN|IND|NOM//obl//37 2003//RG|NOM//nummod//42 ,//MID//punct//16 kommer//VB|PRS|AKT//aux//53 länsstyrelsens//NN|UTR|SIN|DEF|GEN//nmod:poss//47 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//53 i//PP//case//49 bygglovsärenden//NN|NEU|PLU|IND|NOM//nmod//47 som//KN//mark//51 huvudregel//NN|UTR|SIN|IND|NOM//acl:relcl//47 att//IE//mark//53 överklagas//VB|INF|SFO//parataxis//8 hos//PP//case//56 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//56 förvaltningsdomstol//NN|UTR|SIN|IND|NOM//obl//53 ,//MID//punct//53 dvs.//AB|AN//advmod//59 länsrätten//NN|UTR|SIN|DEF|NOM//appos//53 .//MAD//punct//53
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Länsrättens//NN|UTR|SIN|DEF|GEN//nmod:poss//64 dom//NN|UTR|SIN|IND|NOM//nsubj:pass//64 kan//VB|PRS|AKT//aux//64 överklagas//VB|INF|SFO//conj//53 vidare//AB|KOM//advmod//64 till//PP//case//67 kammarrätten//NN|UTR|SIN|DEF|NOM//obl//64 .//MAD//punct//8
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Prövning//NN|UTR|SIN|IND|NOM//nsubj//74 av//PP//case//71 överklagandet//NN|NEU|SIN|DEF|NOM//nmod//69 i//PP//advmod//74 sak//NN|UTR|SIN|IND|NOM//fixed//72 förutsätter//VB|PRS|AKT//parataxis//8 att//SN//mark//77 prövningstillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//77 meddelas//VB|PRS|SFO//ccomp//74 .//MAD//punct//74
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Kammarrättens//NN|UTR|SIN|DEF|GEN//nmod:poss//80 avgörande//NN|NEU|SIN|IND|NOM//nsubj:pass//82 kan//VB|PRS|AKT//aux//82 överklagas//VB|INF|SFO//parataxis//74 till//PP//case//84 Regeringsrätten//NN|UTR|SIN|DEF|NOM//obl//82 .//MAD//punct//74
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Också//AB//advmod//88 i//PP//case//88 Regeringsrätten//NN|UTR|SIN|DEF|NOM//obl//74 krävs//VB|PRS|SFO//mark//92 att//SN//mark//92 prövningstillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//92 meddelas//VB|PRS|SFO//advcl//74 för//PP//case//94 prövning//NN|UTR|SIN|IND|NOM//obl//92 i//PP//advmod//92 sak//NN|UTR|SIN|IND|NOM//fixed//95 .//MAD//punct//8
5.1 Allmänt om tillstånd enligt PBL / Tillstånd för anläggningar för produktion av el från förnybara energikällor enligt PBL;Att//SN//mark//2 bygglov//NN|NEU|SIN|IND|NOM//nsubj:pass//2 krävs//VB|PRS|SFO//advcl//5 enligt//PP//case//4 PBL//PM|NOM//obl//2 hindrar//VB|PRS|AKT//ROOT//5 inte//AB//advmod//5 att//SN//mark//10 tillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//10 kan//VB|PRS|AKT//aux//10 krävas//VB|INF|SFO//ccomp//5 även//AB//advmod//14 enligt//PP//case//14 annan//JJ|POS|UTR|SIN|IND|NOM//amod//14 lagstiftning//NN|UTR|SIN|IND|NOM//obl//10 ,//MID//punct//14 t.ex.//AB|AN//advmod//17 miljöbalken//NN|UTR|SIN|DEF|NOM//appos//14 ,//MID//punct//19 kulturminneslagen//NN|UTR|SIN|DEF|NOM//conj//17 eller//KN//cc//21 luftfartslagstiftningen//NN|UTR|SIN|DEF|NOM//conj//17 .//MAD//punct//5
