En ny socialtjänstlag;Del//NN|UTR|SIN|IND|NOM//nmod//1 2//RG|NOM//ROOT//1
27.2.1 Bakomliggande faktorer som påverkar;245//RG|NOM//nummod//55 000//RG|NOM//nummod//56 personer//NN|UTR|PLU|IND|NOM//nsubj//58 är//VB|PRS|AKT//cop//58 anställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//52 inom//PP//case//60 socialtjänsten//NN|UTR|SIN|DEF|NOM//obl//58 varav//HA//advmod//63 25//RG|NOM//nummod//63 000//RG|NOM//obl//58 är//VB|PRS|AKT//cop//65 socialsekreterare//NN|UTR|SIN|IND|NOM//conj//6 .//MAD//punct//65
27.2.1 Bakomliggande faktorer som påverkar;En//DT|UTR|SIN|IND//det//71 över//PP//case//69 tid//NN|UTR|SIN|IND|NOM//obl//71 ökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//71 andel//NN|UTR|SIN|IND|NOM//nsubj//82 ,//MID//punct//71 nu//AB//advmod//76 cirka//AB//advmod//75 40//RG|NOM//nummod//76 procent//NN|UTR|PLU|IND|NOM//conj//71 ,//MID//punct//71 av//PP//case//80 socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//80 verksamhet//NN|UTR|SIN|IND|NOM//nmod//71 är//VB|PRS|AKT//cop//82 utlagd//PC|PRF|UTR|SIN|IND|NOM//conj//65 på//PP//case//84 privata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 och//KN//cc//92 ,//MID//punct//92 i//PP//case//89 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//89 del//NN|UTR|SIN|IND|NOM//nmod//92 ,//MID//punct//89 ideella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 utförare//NN|UTR|PLU|IND|NOM//obl//82 .//MAD//punct//6

27.2.2 Förebyggande perspektiv;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 i//PP//case//4 avsnitt//NN|NEU|SIN|IND|NOM//nmod//4 7.3//RG|NOM//obl//1 att//SN//mark//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 införs//VB|PRS|SFO//advcl//1 en//DT|UTR|SIN|IND//det//10 ny//JJ|POS|UTR|SIN|IND|NOM//amod//10 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj:pass//7 som//HP|-|-|-//nsubj//12 anger//VB|PRS|AKT//acl:relcl//10 att//SN//mark//16 socialtjänsten//NN|UTR|SIN|DEF|NOM//nsubj//16 ska//VB|PRS|AKT//aux//16 ha//VB|INF|AKT//ccomp//12 ett//DT|NEU|SIN|IND//det//19 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 perspektiv//NN|NEU|SIN|IND|NOM//obj//16 .//MAD//punct//1
27.2.2 Förebyggande perspektiv;Oavsett//AB|POS//mark//24 om//SN//mark//24 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//24 avsätter//VB|PRS|AKT//advcl//173 resurser//NN|UTR|PLU|IND|NOM//obj//24 till//PP//case//28 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 arbete//NN|NEU|SIN|IND|NOM//obl//24 eller//KN//cc//32 inte//AB//advmod//32 så//AB//advmod//32 belastas//VB|PRS|SFO//conj//24 både//KN//cc//36 den//DT|UTR|SIN|DEF//det//36 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//36 budgeten//NN|UTR|SIN|DEF|NOM//obl//32 och//KN//cc//39 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 samhället//NN|NEU|SIN|DEF|NOM//conj//36 av//PP//case//41 kostnader//NN|UTR|PLU|IND|NOM//nmod//39 för//PP//case//45 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 problem//NN|NEU|PLU|IND|NOM//nmod//41 och//KN//cc//49 mer//AB|KOM//advmod//48 ingripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 insatser//NN|UTR|PLU|IND|NOM//conj//45 .//MAD//punct//24
27.2.2 Förebyggande perspektiv;I//PP//case//53 en//DT|UTR|SIN|IND//det//53 tid//NN|UTR|SIN|IND|NOM//obl//24 där//HA//advmod//60 både//KN//cc//56 behov//NN|NEU|PLU|IND|NOM//nsubj//60 och//KN//cc//58 förväntningar//NN|UTR|PLU|IND|NOM//conj//56 ständigt//AB|POS//advmod//60 ökar//VB|PRS|AKT//acl:relcl//53 blir//VB|PRS|AKT//xcomp//60 vikten//NN|UTR|SIN|DEF|NOM//nsubj//61 av//PP//mark//65 att//IE//mark//65 hushålla//VB|INF|AKT//acl//62 med//PP//case//69 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//69 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 resurser//NN|UTR|PLU|IND|NOM//obl//65 än//KN//mark//71 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//61 .//MAD//punct//24
27.2.2 Förebyggande perspektiv;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//76 är//VB|PRS|AKT//cop//76 därför//AB//advmod//76 angeläget//JJ|POS|NEU|SIN|IND|NOM//parataxis//24 att//IE//mark//81 så//AB//advmod//81 långt//AB|POS//advmod//80 möjligt//AB|POS//fixed//78 säkerställa//VB|INF|AKT//csubj//76 att//SN//mark//85 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//84 resurser//NN|UTR|PLU|IND|NOM//nsubj:pass//85 används//VB|PRS|SFO//ccomp//81 effektivt//AB|POS//advmod//85 och//KN//cc//91 till//PP//case//91 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//91 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//91 nytta//NN|UTR|SIN|IND|NOM//conj//85 för//PP//case//93 medborgarna//NN|UTR|PLU|DEF|NOM//obl//85 .//MAD//punct//76
27.2.2 Förebyggande perspektiv;En//DT|UTR|SIN|IND//det//97 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//97 användning//NN|UTR|SIN|IND|NOM//nsubj//101 av//PP//case//100 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//100 resurser//NN|UTR|PLU|IND|NOM//nmod//97 ligger//VB|PRS|AKT//parataxis//76 inte//AB//advmod//101 bara//AB//advmod//101 i//PP//case//105 kommunens//NN|UTR|SIN|DEF|GEN//obl//101 utan//KN//cc//110 också//AB//advmod//110 i//PP//case//110 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//110 intresse//NN|NEU|SIN|IND|NOM//conj//105 .//MAD//punct//101
27.2.2 Förebyggande perspektiv;Trots//PP//mark//115 att//SN//mark//115 Sverige//PM|NOM//nsubj//115 satsar//VB|PRS|AKT//advcl//122 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//117 resurser//NN|UTR|PLU|IND|NOM//obj//115 på//PP//case//121 den//DT|UTR|SIN|DEF//det//121 generella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//121 välfärden//NN|UTR|SIN|DEF|NOM//obl//115 finns//VB|PRS|SFO//parataxis//101 utmaningar//NN|UTR|PLU|IND|NOM//nsubj//122 som//HP|-|-|-//obj//126 samhället//NN|NEU|SIN|DEF|NOM//nsubj//126 har//VB|PRS|AKT//acl:relcl//123 svårt//JJ|POS|NEU|SIN|IND|NOM//obj//126 att//IE//mark//129 möta//VB|INF|AKT//advcl//126 .//MAD//punct//24
27.2.2 Förebyggande perspektiv;Den//DT|UTR|SIN|DEF//det//133 demografiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//133 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//24 ,//MID//punct//136 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//136 inkomstskillnader//NN|UTR|PLU|IND|NOM//appos//133 ,//MID//punct//138 långtidsarbetslöshet//NN|UTR|SIN|IND|NOM//conj//136 ,//MID//punct//141 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//141 ohälsa//NN|UTR|SIN|IND|NOM//conj//136 ,//MID//punct//143 gängkriminalitet//NN|UTR|SIN|IND|NOM//conj//136 ,//MID//punct//136 mäns//NN|UTR|PLU|IND|GEN//nmod:poss//146 våld//NN|NEU|SIN|IND|NOM//nsubj//152 mot//PP//case//148 kvinnor//NN|UTR|PLU|IND|NOM//nmod//146 och//KN//cc//150 hemlöshet//NN|UTR|SIN|IND|NOM//conj//148 är//VB|PRS|AKT//cop//152 exempel//NN|NEU|PLU|IND|NOM//acl:relcl//133 på//PP//case//154 utmaningar//NN|UTR|PLU|IND|NOM//nmod//152 som//HP|-|-|-//obj//161 ingen//DT|UTR|SIN|IND//det//159 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//159 offentlig//JJ|POS|UTR|SIN|IND|NOM//amod//159 aktör//NN|UTR|SIN|IND|NOM//nsubj//161 kan//VB|PRS|AKT//aux//161 lösa//VB|INF|AKT//acl:relcl//154 på//PP//case//164 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//164 hand//NN|UTR|SIN|IND|NOM//obl//161 .//MAD//punct//133
27.2.2 Förebyggande perspektiv;Tillsammans//AB//conj//133 och//KN//cc//168 var//PN|UTR|SIN|IND|SUB/OBJ//conj//166 och//KN//fixed//168 en//PN|UTR|SIN|IND|SUB/OBJ//conj//133 för//PP//case//172 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//24 utgör//VB|PRS|AKT//parataxis//1 de//DT|UTR/NEU|PLU|DEF//det//175 faktorer//NN|UTR|PLU|IND|NOM//obj//173 som//HP|-|-|-//nsubj//178 direkt//AB|POS//advmod//178 påverkar//VB|PRS|AKT//acl:relcl//175 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//180 socialtjänst//NN|UTR|SIN|IND|NOM//obj//178 och//KN//cc//182 kostnaderna//NN|UTR|PLU|DEF|NOM//conj//180 för//PP//case//184 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//182 .//MAD//punct//1
27.2.2 Förebyggande perspektiv;Sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 problem//NN|NEU|PLU|IND|NOM//nsubj//25 och//KN//cc//3 behov//NN|NEU|PLU|IND|NOM//conj//1 av//PP//case//5 vård-//NN|UTR|-|-|SMS//nmod//3 och//KN//cc//7 omsorgsinsatser//NN|UTR|PLU|IND|NOM//conj//5 för//PP//case//1 med//PP//case//10 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//8 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 kostnader//NN|UTR|PLU|IND|NOM//conj//1 för//PP//case//14 samhället//NN|NEU|SIN|DEF|NOM//nmod//12 i//PP//case//19 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//15 och//KN//cc//19 för//PP//case//19 kommunerna//NN|UTR|PLU|DEF|NOM//obl//1 .//MAD//punct//1
27.2.2 Förebyggande perspektiv;Ju//KN//advmod//22 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//25 tid//NN|UTR|SIN|IND|NOM//obj//25 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//25 tar//VB|PRS|AKT//ROOT//25 innan//SN//compound:prt//25 effektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//29 sätts//VB|PRS|SFO//ccomp//25 in//PL//compound:prt//29 ,//MID//punct//34 desto//AB//advmod//33 mer//AB|KOM//advmod//34 fördjupas//VB|PRS|SFO//conj//29 problemen//NN|NEU|PLU|DEF|NOM//nsubj:pass//34 och//KN//cc//37 ökar//VB|PRS|AKT//conj//29 behoven//NN|NEU|PLU|DEF|NOM//obj//37 på//PP//case//43 såväl//KN//advmod//43 en//DT|UTR|SIN|IND//det//43 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 nivå//NN|UTR|SIN|IND|NOM//obl//37 som//KN//mark//46 på//PP//case//46 individnivå//NN|UTR|SIN|IND|NOM//obl//37 .//MAD//punct//25
27.2.2 Förebyggande perspektiv;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//51 i//PP//case//50 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//51 ökar//VB|PRS|AKT//parataxis//25 socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//53 kostnader//NN|UTR|PLU|IND|NOM//obj//51 för//PP//case//55 stöd//NN|NEU|SIN|IND|NOM//nmod//53 och//KN//cc//57 hjälp//NN|UTR|SIN|IND|NOM//conj//55 ,//MID//punct//59 behandling//NN|UTR|SIN|IND|NOM//conj//55 ,//MID//punct//61 vård//NN|UTR|SIN|IND|NOM//conj//55 och//KN//cc//63 omsorg//NN|UTR|SIN|IND|NOM//conj//55 ,//MID//punct//65 rehabilitering//NN|UTR|SIN|IND|NOM//conj//55 m.m.//AB|AN//conj//55 vars//HS|DEF//nmod:poss//68 syfte//NN|NEU|SIN|IND|NOM//nsubj//69 är//VB|PRS|AKT//punct//25 att//IE//mark//71 åtgärda//VB|INF|AKT//ccomp//69 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//71 .//MAD//punct//25
27.2.2 Förebyggande perspektiv;Därtill//AB//advmod//75 uppkommer//VB|PRS|AKT//appos//25 förluster//NN|UTR|PLU|IND|NOM//obj//75 när//HA//mark//79 personer//NN|UTR|PLU|IND|NOM//nsubj//79 står//VB|PRS|AKT//advcl//75 utanför//PP//case//81 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//obl//79 och//KN//cc//83 samhället//NN|NEU|SIN|DEF|NOM//conj//81 har//VB|PRS|AKT//conj//25 kostnader//NN|UTR|PLU|IND|NOM//obj//84 för//PP//mark//89 att//IE//mark//89 delvis//AB//advmod//89 kompensera//VB|INF|AKT//acl//85 inkomstbortfallet//NN|NEU|SIN|DEF|NOM//obj//89 för//PP//case//92 individen//NN|UTR|SIN|DEF|NOM//nmod//90 .//MAD//punct//25
27.2.2 Förebyggande perspektiv;Förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 arbete//NN|NEU|SIN|IND|NOM//nsubj//2 består//VB|PRS|AKT//ROOT//2 av//PP//case//4 åtgärder//NN|UTR|PLU|IND|NOM//obl//2 och//KN//cc//6 insatser//NN|UTR|PLU|IND|NOM//conj//4 som//HP|-|-|-//nsubj:pass//8 sätts//VB|PRS|SFO//acl:relcl//6 in//PL//compound:prt//8 tidigt//AB|POS//advmod//8 innan//SN//mark//13 problem//NN|NEU|PLU|IND|NOM//nsubj//13 uppstår//VB|PRS|AKT//advcl//8 eller//KN//cc//17 för//PP//mark//17 att//IE//mark//17 motverka//VB|INF|AKT//conj//13 och//KN//cc//19 förhindra//VB|INF|AKT//conj//17 mer//AB|KOM//advmod//21 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 behov//NN|NEU|PLU|IND|NOM//obj//19 av//PP//case//24 stöd//NN|NEU|SIN|IND|NOM//nmod//22 och//KN//cc//26 hjälp//NN|UTR|SIN|IND|NOM//conj//24 .//MAD//punct//2
27.2.2 Förebyggande perspektiv;Tidiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 och//KN//cc//31 lätt//AB|POS//advmod//31 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 insatser//NN|UTR|PLU|IND|NOM//nsubj//34 är//VB|PRS|AKT//cop//34 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//2 och//KN//cc//38 ofta//AB|POS//advmod//38 en//DT|UTR|SIN|IND//det//38 förutsättning//NN|UTR|SIN|IND|NOM//conj//34 för//PP//mark//44 att//SN//mark//44 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 arbete//NN|NEU|SIN|IND|NOM//nsubj//44 ska//VB|PRS|AKT//aux//44 ha//VB|INF|AKT//acl//38 någon//DT|UTR|SIN|IND//det//46 effekt//NN|UTR|SIN|IND|NOM//obj//44 och//KN//cc//48 uppnå//VB|INF|AKT//conj//44 resultat//NN|NEU|SIN|IND|NOM//obj//48 .//MAD//punct//34
27.2.2 Förebyggande perspektiv;Målet//NN|NEU|SIN|DEF|NOM//parataxis//34 med//PP//case//56 tidiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 och//KN//cc//55 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//53 insatser//NN|UTR|PLU|IND|NOM//nmod//51 är//VB|PRS|AKT//cop//51 att//SN//mark//62 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 personer//NN|UTR|PLU|IND|NOM//nsubj//62 ska//VB|PRS|AKT//aux//62 behöva//VB|INF|AKT//acl//51 insatser//NN|UTR|PLU|IND|NOM//obj//62 från//PP//case//65 socialtjänsten//NN|UTR|SIN|DEF|NOM//nmod//63 och//KN//cc//74 att//SN//mark//74 behoven//NN|NEU|PLU|DEF|NOM//nsubj//74 av//PP//case//72 mer//AB|KOM//advmod//71 ingripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//72 insatser//NN|UTR|PLU|IND|NOM//nmod//68 ska//VB|PRS|AKT//aux//74 minska//VB|INF|AKT//conj//62 alternativt//AB|POS//amod//76 skjutas//VB|INF|SFO//xcomp//74 fram//PL//advmod//76 i//PP//case//79 tiden//NN|UTR|SIN|DEF|NOM//obl//77 .//MAD//punct//34
27.2.2 Förebyggande perspektiv;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//SN//mark//12 lagförslaget//NN|NEU|SIN|DEF|NOM//nsubj//12 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 perspektiv//NN|NEU|SIN|IND|NOM//nmod//4 och//KN//cc//12 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//10 implementering//NN|UTR|SIN|IND|NOM//nsubj//12 är//VB|PRS|AKT//cop//12 förenat//PC|PRF|NEU|SIN|IND|NOM//ccomp//2 med//PP//case//15 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//15 kostnader//NN|UTR|PLU|IND|NOM//obl//12 .//MAD//punct//2
27.2.2 Förebyggande perspektiv;Den//DT|UTR|SIN|DEF//det//19 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 nyttan//NN|UTR|SIN|DEF|NOM//nsubj//33 och//KN//cc//21 besparingarna//NN|UTR|PLU|DEF|NOM//conj//19 för//PP//case//24 såväl//KN//advmod//24 kommuner//NN|UTR|PLU|IND|NOM//nmod//21 som//KN//mark//26 stat//NN|UTR|SIN|IND|NOM//conj//24 och//KN//cc//29 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 delar//NN|UTR|PLU|IND|NOM//conj//24 av//PP//case//31 samhället//NN|NEU|SIN|DEF|NOM//nmod//29 kan//VB|PRS|AKT//aux//33 bli//VB|INF|AKT//parataxis//2 betydligt//AB//advmod//35 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//33 och//KN//cc//37 uppväga//VB|INF|AKT//conj//33 kostnaderna//NN|UTR|PLU|DEF|NOM//obj//37 .//MAD//punct//2
27.2.2 Förebyggande perspektiv;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 finns//VB|PRS|SFO//parataxis//2 relativt//AB|POS//advmod//43 få//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//44 utvärderingar//NN|UTR|PLU|IND|NOM//nsubj//41 av//PP//case//46 effekterna//NN|UTR|PLU|DEF|NOM//nmod//44 av//PP//case//49 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 insatser//NN|UTR|PLU|IND|NOM//nmod//46 där//HA//advmod//52 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//52 anges//VB|PRS|SFO//acl:relcl//49 i//PP//case//55 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 termer//NN|UTR|PLU|IND|NOM//obl//52 .//MAD//punct//41
27.2.2 Förebyggande perspektiv;Bilden//NN|UTR|SIN|DEF|NOM//nsubj//60 är//VB|PRS|AKT//cop//60 likväl//AB//advmod//60 entydig//JJ|POS|UTR|SIN|IND|NOM//parataxis//41 ://MID//punct//60
27.2.2 Förebyggande perspektiv;de//DT|UTR/NEU|PLU|DEF//det//64 initiala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//65 överskrids//VB|PRS|SFO//parataxis//60 ,//MID//punct//68 ofta//AB|POS//advmod//68 mångfaldigt//AB|POS//conj//60 ,//MID//punct//68 av//PP//case//72 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//72 besparingar//NN|UTR|PLU|IND|NOM//obl//60 på//PP//case//75 kort//AB//fixed//73 såväl//KN//nmod//72 som//KN//case//78 lång//JJ|POS|UTR|SIN|IND|NOM//amod//78 sikt//NN|UTR|SIN|IND|NOM//nmod//75 .//MAD//punct//60
27.2.2 Förebyggande perspektiv;Värdet//NN|NEU|SIN|DEF|NOM//nsubj//41 och//KN//cc//82 nyttan//NN|UTR|SIN|DEF|NOM//conj//80 för//PP//case//86 den//DT|UTR|SIN|DEF//det//86 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//86 människan//NN|UTR|SIN|DEF|NOM//obl//41 går//VB|PRS|AKT//conj//41 inte//AB//advmod//87 att//IE//mark//90 beräkna//VB|INF|AKT//xcomp//87 .//MAD//punct//41
27.2.2 Förebyggande perspektiv;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//93 handlar//VB|PRS|AKT//parataxis//41 ytterst//AB|SUV//advmod//93 om//PP//case//96 livskvalitet//NN|UTR|SIN|IND|NOM//obl//93 .//MAD//punct//41

27.2.2 Förebyggande perspektiv / Exempel på kostnader som kan påverkas och undvikas genom förebyggande arbete;Ett//DT|NEU|SIN|IND//det//2 livslångt//JJ|POS|NEU|SIN|IND|NOM//amod//2 utanförskap//NN|NEU|SIN|IND|NOM//nsubj:pass//16 för//PP//case//5 en//DT|UTR|SIN|IND//det//5 person//NN|UTR|SIN|IND|NOM//nmod//2 från//PP//case//9 25//RG|NOM//nummod//8 års//NN|NEU|PLU|IND|GEN//nmod:poss//9 ålder//NN|UTR|SIN|IND|NOM//nmod//5 till//PP//case//11 pension//NN|UTR|SIN|IND|NOM//nmod//9 vid//PP//case//15 65//RG|NOM//nummod//14 års//NN|NEU|PLU|IND|GEN//nmod:poss//15 ålder//NN|UTR|SIN|IND|NOM//nmod//5 beräknas//VB|PRS|SFO//ROOT//16 innebära//VB|INF|AKT//xcomp//16 en//DT|UTR|SIN|IND//det//20 ackumulerad//PC|PRF|UTR|SIN|IND|NOM//amod//20 kostnad//NN|UTR|SIN|IND|NOM//obj//17 för//PP//case//23 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 delar//NN|UTR|PLU|IND|NOM//nmod//20 av//PP//case//25 samhället//NN|NEU|SIN|DEF|NOM//nmod//23 på//PP//compound:prt//17 mellan//PP//case//30 11–12//RG|NOM//nummod//29 miljoner//NN|UTR|PLU|IND|NOM//nmod//30 kronor//NN|UTR|PLU|IND|NOM//obl//17 per//PP//case//32 individ//NN|UTR|SIN|IND|NOM//nmod//30 .//MAD//punct//16
27.2.2 Förebyggande perspektiv / Exempel på kostnader som kan påverkas och undvikas genom förebyggande arbete;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//35 motsvarar//VB|PRS|AKT//parataxis//16 en//DT|UTR|SIN|IND//det//37 kostnad//NN|UTR|SIN|IND|NOM//obj//35 på//PP//case//42 ungefär//AB//advmod//40 300//RG|NOM//nummod//41 000//RG|NOM//nummod//42 kronor//NN|UTR|PLU|IND|NOM//nmod//37 per//PP//case//44 år//NN|NEU|SIN|IND|NOM//nmod//42 och//KN//cc//46 individ//NN|UTR|SIN|IND|NOM//conj//44 .//MAD//punct//35
27.2.2 Förebyggande perspektiv / Exempel på kostnader som kan påverkas och undvikas genom förebyggande arbete;Kostnaden//NN|UTR|SIN|DEF|NOM//nsubj//49 fördelar//VB|PRS|AKT//nsubj//107 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//49 enligt//PP//case//52 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//49 ://MID//punct//49
27.2.2 Förebyggande perspektiv / Exempel på kostnader som kan påverkas och undvikas genom förebyggande arbete;förlorat//PC|PRF|NEU|SIN|IND|NOM//amod//55 produktionsvärde//NN|NEU|SIN|IND|NOM//appos//49 drygt//AB|POS//advmod//57 6//RG|NOM//nummod//58 miljoner//NN|UTR|PLU|IND|NOM//nmod//59 kronor//NN|UTR|PLU|IND|NOM//obj//49 ,//MID//punct//59 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 kostnader//NN|UTR|PLU|IND|NOM//conj//59 (//PAD//punct//65 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//65 bistånd//NN|NEU|SIN|IND|NOM//appos//62 ,//MID//punct//67 bostadsbidrag//NN|NEU|SIN|IND|NOM//conj//65 )//PAD//punct//65 drygt//AB|POS//advmod//70 2//RG|NOM//nummod//71 miljoner//NN|UTR|PLU|IND|NOM//nmod//72 kronor//NN|UTR|PLU|IND|NOM//conj//59 och//KN//cc//75 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 insatser//NN|UTR|PLU|IND|NOM//conj//59 för//PP//case//77 sjukvård//NN|UTR|SIN|IND|NOM//nmod//75 ,//MID//punct//79 socialtjänst//NN|UTR|SIN|IND|NOM//conj//77 ,//MID//punct//81 försäkringskassa//NN|UTR|SIN|IND|NOM//conj//77 ,//MID//punct//83 arbetsförmedling//NN|UTR|SIN|IND|NOM//conj//77 med//PP//case//88 mera//AB|KOM//advmod//86 totalt//AB|POS//advmod//88 något//DT|NEU|SIN|IND//det//88 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//83 än//KN//case//92 3,5//RG|NOM//nummod//91 miljoner//NN|UTR|PLU|IND|NOM//nmod//92 kronor//NN|UTR|PLU|IND|NOM//nmod//88 .//MAD//punct//49
27.2.2 Förebyggande perspektiv / Exempel på kostnader som kan påverkas och undvikas genom förebyggande arbete;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//97 är//VB|PRS|AKT//cop//97 diskonterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//97 värden//NN|NEU|PLU|IND|NOM//parataxis//49 med//PP//case//100 en//DT|UTR|SIN|IND//det//100 diskonteringsränta//NN|UTR|SIN|IND|NOM//nmod//97 på//PP//case//103 fyra//RG|NOM//nummod//103 procent//NN|UTR|PLU|IND|NOM//nmod//100 .//MAD//punct//97
