Effektivare energianvändning;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 energisparlån//NN|NEU|SIN|IND|NOM//nmod//2

1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Beslut om stöd;17//RG|NOM//nummod//1 §//NN|AN//nsubj//4  //_SP////1 Länsstyrelsen//NN|UTR|SIN|DEF|NOM//conj//1 prövar//VB|PRS|AKT//ROOT//4 frågor//NN|UTR|PLU|IND|NOM//obj//4 om//PP//case//7 stöd//NN|NEU|SIN|IND|NOM//nmod//5 .//MAD//punct//4
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Beslut om stöd;18//RG|NOM//nummod//10 §//NN|AN//nsubj//17  //_SP////10 Ett//DT|NEU|SIN|IND//det//13 beslut//NN|NEU|SIN|IND|NOM//nmod//10 om//PP//case//15 stöd//NN|NEU|SIN|IND|NOM//nmod//13 ska//VB|PRS|AKT//aux//17 innehålla//VB|INF|AKT//parataxis//4 1//RG|NOM//nummod//17 .//MAD//punct//4
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Beslut om stöd;uppgift//NN|UTR|SIN|IND|NOM//xcomp//4 om//PP//case//23 den//DT|UTR|SIN|DEF//det//23 byggnad//NN|UTR|SIN|IND|NOM//nmod//20 som//HP|-|-|-//obl//26 stödet//NN|NEU|SIN|DEF|NOM//nsubj:pass//26 lämnas//VB|PRS|SFO//acl:relcl//23 för//PP//case//24 ,//MID//punct//26 2//RG|NOM//nummod//26 .//MAD//punct//4
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Beslut om stöd;uppgift//NN|UTR|SIN|IND|NOM//parataxis//4 om//PP//case//33 stödnivå//NN|UTR|SIN|IND|NOM//nmod//31 och//KN//cc//37 det//DT|NEU|SIN|DEF//det//37 maximala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 stödbeloppet//NN|NEU|SIN|DEF|NOM//conj//33 ,//MID//punct//37 3//RG|NOM//nummod//31 .//MAD//punct//4
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Beslut om stöd;uppgift//NN|UTR|SIN|IND|NOM//xcomp//4 om//PP//case//44 den//DT|UTR|SIN|DEF//det//44 tidpunkt//NN|UTR|SIN|IND|NOM//nmod//41 när//HA//advmod//49 energieffektiviseringsåtgärden//NN|UTR|SIN|DEF|NOM//nsubj:pass//49 senast//AB|SUV//advmod//49 ska//VB|PRS|AKT//aux//49 färdigställas//VB|INF|SFO//acl:relcl//44 ,//MID//punct//4

1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Utbetalning av stöd;19//RG|NOM//nummod//1 §//NN|AN//nsubj//4  //_SP////1 Boverket//NN|NEU|SIN|DEF|NOM//conj//1 betalar//VB|PRS|AKT//ROOT//4 ut//PL//compound:prt//4 stöd//NN|NEU|SIN|IND|NOM//obj//4 enligt//PP//case//9 denna//DT|UTR|SIN|DEF//det//9 förordning//NN|UTR|SIN|IND|NOM//obl//4 .//MAD//punct//4
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Utbetalning av stöd;20//RG|NOM//nummod//12 §//NN|AN//appos//4  //_SP////12 En//DT|UTR|SIN|IND//det//16 första//RO|NOM//amod//16 utbetalning//NN|UTR|SIN|IND|NOM//obj//4 med//PP//case//20 högst//AB|SUV//advmod//19 40//RG|NOM//nummod//20 procent//NN|UTR|PLU|IND|NOM//nmod//16 av//PP//case//24 det//DT|NEU|SIN|DEF//det//24 förväntade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//24 stödet//NN|NEU|SIN|DEF|NOM//nmod//20 får//VB|PRS|AKT//aux//26 ske//VB|INF|AKT//conj//4 i//PP//case//28 samband//NN|NEU|SIN|IND|NOM//obl//26 med//PP//case//30 stödbeslutet//NN|NEU|SIN|DEF|NOM//obl//26 .//MAD//punct//4
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Utbetalning av stöd;21//RG|NOM//nummod//33 §//NN|AN//appos//4  //_SP////33 När//HA//mark//38 energieffektiviseringsåtgärden//NN|UTR|SIN|DEF|NOM//nsubj//38 är//VB|PRS|AKT//cop//38 färdigställd//PC|PRF|UTR|SIN|IND|NOM//advcl//33 ska//VB|PRS|AKT//aux//46 länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//46 ,//MID//punct//44 efter//PP//case//44 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//44 ansökan//NN|UTR|SIN|IND|NOM//nmod//40 ,//MID//punct//46 fatta//VB|INF|AKT//conj//4 ett//DT|NEU|SIN|IND//det//48 utbetalningsbeslut//NN|NEU|SIN|IND|NOM//obj//46 i//PP//mark//54 vilket//HP|NEU|SIN|IND//det//52 stödets//NN|NEU|SIN|DEF|GEN//nmod:poss//52 storlek//NN|UTR|SIN|IND|NOM//nsubj:pass//54 slutligt//AB|POS//advmod//54 bestäms//VB|PRS|SFO//advcl//46 .//MAD//punct//4
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Utbetalning av stöd;En//DT|UTR|SIN|IND//det//58 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//58 ansökan//NN|UTR|SIN|IND|NOM//nsubj//61 ska//VB|PRS|AKT//aux//61 ha//VB|INF|AKT//aux//61 kommit//VB|SUP|AKT//parataxis//4 in//PL//compound:prt//61 till//PP//case//64 länsstyrelsen//NN|UTR|SIN|DEF|NOM//obl//61 senast//AB|SUV//case//67 sex//RG|NOM//nummod//67 månader//NN|UTR|PLU|IND|NOM//obl//61 efter//PP//mark//71 att//SN//mark//71 energieffektiviseringsåtgärden//NN|UTR|SIN|DEF|NOM//nsubj:pass//71 färdigställts//VB|SUP|SFO//advcl//61 .//MAD//punct//4
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Utbetalning av stöd;22//RG|NOM//nummod//74 §//NN|AN//obj//4  //_SP////74 Stödmottagaren//NN|UTR|SIN|DEF|NOM//conj//74 ska//VB|PRS|AKT//aux//82 i//PP//case//79 ansökan//NN|UTR|SIN|IND|NOM//obl//82 om//PP//case//81 utbetalning//NN|UTR|SIN|IND|NOM//nmod//79 redovisa//VB|INF|AKT//conj//4 vilken//HD|UTR|SIN|IND//det//84 åtgärd//NN|UTR|SIN|IND|NOM//obj//82 som//HP|-|-|-//nsubj:pass//86 genomförts//VB|SUP|SFO//acl:relcl//84 och//KN//cc//89 vilken//HD|UTR|SIN|IND//det//89 energieffektivisering//NN|UTR|SIN|IND|NOM//conj//84 som//HP|-|-|-//nsubj:pass//91 uppnåtts//VB|SUP|SFO//acl:relcl//89 .//MAD//punct//84
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Utbetalning av stöd;23//RG|NOM//nummod//94 §//NN|AN//nsubj//98  //_SP////94 Länsstyrelsen//NN|UTR|SIN|DEF|NOM//conj//94 ska//VB|PRS|AKT//aux//98 besluta//VB|INF|AKT//acl:relcl//84 att//SN//mark//108 det//DT|NEU|SIN|DEF//det//102 beviljade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//102 stödet//NN|NEU|SIN|DEF|NOM//nsubj//108 helt//AB|POS//advmod//108 eller//KN//cc//108 delvis//AB//advmod//108 inte//AB//advmod//108 ska//VB|PRS|AKT//aux//108 betalas//VB|INF|SFO//ccomp//98 ut//PL//compound:prt//108 om//PP//case//111 1//RG|NOM//obl//108 .//MAD//punct//4
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Utbetalning av stöd;den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//127 som//HP|-|-|-//nsubj//116 har//VB|PRS|AKT//aux//116 sökt//VB|SUP|AKT//acl:relcl//113 eller//KN//cc//118 tagit//VB|SUP|AKT//conj//116 emot//PL//compound:prt//118 stöd//NN|NEU|SIN|IND|NOM//obj//118 genom//PP//mark//123 att//IE//mark//123 lämna//VB|INF|AKT//advcl//118 oriktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//125 uppgifter//NN|UTR|PLU|IND|NOM//obj//123 har//VB|PRS|AKT//aux//127 orsakat//VB|SUP|AKT//parataxis//4 att//SN//mark//130 stödet//NN|NEU|SIN|DEF|NOM//nsubj:pass//130 beviljats//VB|SUP|SFO//ccomp//127 felaktigt//JJ|POS|NEU|SIN|IND|NOM//advmod//130 eller//KN//cc//133 med//PP//case//136 för//AB//advmod//135 högt//JJ|POS|NEU|SIN|IND|NOM//amod//136 belopp//NN|NEU|SIN|IND|NOM//obl//130 ,//MID//punct//136 2//RG|NOM//nummod//136 .//MAD//punct//127
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Utbetalning av stöd;stödet//NN|NEU|SIN|DEF|NOM//nsubj:pass//146 av//PP//case//144 något//DT|NEU|SIN|IND//det//144 annat//JJ|POS|NEU|SIN|IND|NOM//amod//144 skäl//NN|NEU|SIN|IND|NOM//nmod//140 har//VB|PRS|AKT//aux//146 beviljats//VB|SUP|SFO//parataxis//127 felaktigt//AB|POS//advmod//146 eller//KN//cc//149 med//PP//case//152 för//AB//advmod//151 högt//JJ|POS|NEU|SIN|IND|NOM//amod//152 belopp//NN|NEU|SIN|IND|NOM//obl//146 och//KN//cc//158 mottagaren//NN|UTR|SIN|DEF|NOM//nsubj//158 skäligen//AB//advmod//158 borde//VB|PRT|AKT//aux//158 ha//VB|INF|AKT//aux//158 insett//VB|SUP|AKT//conj//146 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//158 ,//MID//punct//158 3//RG|NOM//nummod//146 .//MAD//punct//127
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Utbetalning av stöd;stödet//NN|NEU|SIN|DEF|NOM//nsubj:pass//173 helt//AB|POS//advmod//163 eller//KN//cc//169 delvis//AB//advmod//169 inte//AB//advmod//169 har//VB|PRS|AKT//aux//169 utnyttjats//VB|SUP|SFO//conj//163 eller//KN//cc//173 inte//AB//advmod//173 har//VB|PRS|AKT//aux//173 använts//VB|SUP|SFO//parataxis//127 för//PP//case//176 den//DT|UTR|SIN|DEF//det//176 energieffektivisering//NN|UTR|SIN|IND|NOM//obl//173 som//HP|-|-|-//nsubj:pass//178 angetts//VB|SUP|SFO//acl:relcl//176 i//PP//case//180 ansökan//NN|UTR|SIN|IND|NOM//obl//178 om//PP//case//182 stöd//NN|NEU|SIN|IND|NOM//nmod//180 ,//MID//punct//176 4//RG|NOM//nummod//176 .//MAD//punct//127
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Utbetalning av stöd;mottagaren//NN|UTR|SIN|DEF|NOM//nsubj//189 inte//AB//advmod//189 har//VB|PRS|AKT//aux//189 gett//VB|SUP|AKT//conj//127 in//PL//compound:prt//189 en//DT|UTR|SIN|IND//det//193 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//193 ansökan//NN|UTR|SIN|IND|NOM//obj//189 om//PP//case//195 utbetalning//NN|UTR|SIN|IND|NOM//obl//189 som//HP|-|-|-//nsubj:pass//197 avses//VB|PRS|SFO//acl:relcl//195 i//PP//case//199 21//RG|NOM//nummod//202 och//KN//cc//199 22//RG|NOM//nummod//202 §//NN|AN//nmod//203 §//NN|AN//obl//197 ,//MID//punct//189 eller//KN//cc//206 5//RG|NOM//conj//189 .//MAD//punct//127
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Utbetalning av stöd;villkoren//NN|NEU|PLU|DEF|NOM//nsubj//217 för//PP//case//210 stödet//NN|NEU|SIN|DEF|NOM//nmod//208 i//PP//case//214 något//DT|NEU|SIN|IND//det//214 annat//JJ|POS|NEU|SIN|IND|NOM//amod//214 avseende//NN|NEU|SIN|IND|NOM//nmod//210 inte//AB//advmod//217 har//VB|PRS|AKT//aux//217 följts//VB|SUP|SFO//conj//127 .//MAD//punct//217
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Utbetalning av stöd;24//RG|NOM//nummod//220 §//NN|AN//obj//217  //_SP////220 Stödet//NN|NEU|SIN|DEF|NOM//nsubj:pass//224 ska//VB|PRS|AKT//aux//224 betalas//VB|INF|SFO//advcl//217 ut//PL//compound:prt//224 till//PP//case//227 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//224 som//HP|-|-|-//nsubj//235 vid//PP//case//230 tidpunkten//NN|UTR|SIN|DEF|NOM//obl//235 för//PP//case//233 länsstyrelsens//NN|UTR|SIN|DEF|GEN//nmod:poss//233 utbetalningsbeslut//NN|NEU|SIN|IND|NOM//nmod//230 är//VB|PRS|AKT//cop//235 antecknad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//227 i//PP//case//237 fastighetsregistret//NN|NEU|SIN|DEF|NOM//nmod//235 som//KN//mark//240 lagfaren//JJ|POS|UTR|SIN|IND|NOM//amod//240 ägare//NN|UTR|SIN|IND|NOM//appos//237 ,//MID//punct//242 tomträttshavare//NN|UTR|SIN|IND|NOM//conj//240 eller//KN//cc//244 ägare//NN|UTR|SIN|IND|NOM//conj//240 av//PP//case//246 byggnad//NN|UTR|SIN|IND|NOM//nmod//244 som//HP|-|-|-//nsubj//249 inte//AB//advmod//249 tillhör//VB|PRS|AKT//acl:relcl//240 fastighetsägaren//NN|UTR|SIN|DEF|NOM//obj//249 .//MAD//punct//217
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Utbetalning av stöd;25//RG|NOM//nummod//253 §//NN|AN//nsubj:pass//258  //_SP////253 Stöd//NN|NEU|SIN|IND|NOM//conj//253 får//VB|PRS|AKT//aux//258 inte//AB//advmod//258 betalas//VB|INF|SFO//parataxis//217 ut//PL//compound:prt//258 till//PP//case//262 ett//DT|NEU|SIN|IND//det//262 företag//NN|NEU|SIN|IND|NOM//obl//258 som//HP|-|-|-//nsubj//265 är//VB|PRS|AKT//cop//265 föremål//NN|NEU|PLU|IND|NOM//acl:relcl//262 för//PP//case//267 betalningskrav//NN|NEU|PLU|IND|NOM//nmod//265 på//PP//case//272 grund//NN|UTR|SIN|IND|NOM//fixed//268 av//PP//fixed//268 ett//DT|NEU|SIN|IND//det//272 beslut//NN|NEU|SIN|IND|NOM//obl//265 av//PP//case//275 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//275 kommissionen//NN|UTR|SIN|DEF|NOM//nmod//272 som//HP|-|-|-//nsubj//277 förklarar//VB|PRS|AKT//acl:relcl//275 ett//DT|NEU|SIN|IND//det//279 stöd//NN|NEU|SIN|IND|NOM//obj//277 olagligt//JJ|POS|NEU|SIN|IND|NOM//advmod//277 och//KN//cc//282 oförenligt//JJ|POS|NEU|SIN|IND|NOM//conj//280 med//PP//case//286 den//DT|UTR|SIN|DEF//det//286 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//286 marknaden//NN|UTR|SIN|DEF|NOM//obl//282 .//MAD//punct//4

1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Tillsyn och uppgiftsskyldighet;26//RG|NOM//nummod//1 §//NN|AN//nsubj//5  //_SP////1 Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nmod//1 ska//VB|PRS|AKT//aux//5 följa//VB|INF|AKT//ROOT//5 upp//PL//compound:prt//5 och//KN//cc//8 utvärdera//VB|INF|AKT//conj//5 stödet//NN|NEU|SIN|DEF|NOM//obj//8 samt//KN//cc//11 utöva//VB|INF|AKT//conj//5 tillsyn//NN|UTR|SIN|IND|NOM//obj//11 över//PP//mark//18 att//SN//mark//18 villkoren//NN|NEU|PLU|DEF|NOM//nsubj:pass//18 för//PP//case//17 stödet//NN|NEU|SIN|DEF|NOM//nmod//15 följs//VB|PRS|SFO//advcl//11 .//MAD//punct//5
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Tillsyn och uppgiftsskyldighet;27//RG|NOM//nummod//21 §//NN|AN//obj//5  //_SP////21 Den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//21 som//HP|-|-|-//nsubj//25 ansökt//VB|SUP|AKT//acl:relcl//23 om//PP//compound:prt//25 eller//KN//cc//28 tagit//VB|SUP|AKT//conj//25 emot//PL//compound:prt//28 stöd//NN|NEU|SIN|IND|NOM//obj//28 ska//VB|PRS|AKT//aux//34 på//PP//case//33 begäran//NN|UTR|SIN|IND|NOM//obl//34 lämna//VB|INF|AKT//conj//5 de//DT|UTR/NEU|PLU|DEF//det//36 uppgifter//NN|UTR|PLU|IND|NOM//obj//34 som//HP|-|-|-//nsubj:pass//38 behövs//VB|PRS|SFO//acl:relcl//36 för//PP//case//40 uppföljning//NN|UTR|SIN|IND|NOM//obl//38 och//KN//cc//42 utvärdering//NN|UTR|SIN|IND|NOM//conj//40 av//PP//case//44 stödet//NN|NEU|SIN|DEF|NOM//nmod//42 .//MAD//punct//5

1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Återbetalningsskyldighet;28//RG|NOM//nummod//1 §//NN|AN//nsubj//6  //_SP////1 En//DT|UTR|SIN|IND//det//4 stödmottagare//NN|UTR|SIN|IND|NOM//nmod//1 är//VB|PRS|AKT//cop//6 återbetalningsskyldig//JJ|POS|UTR|SIN|IND|NOM//ROOT//6 om//PP//case//8 någon//PN|UTR|SIN|IND|SUB/OBJ//obl//6 av//PP//case//11 de//DT|UTR/NEU|PLU|DEF//det//11 grunder//NN|UTR|PLU|IND|NOM//nmod//8 som//HP|-|-|-//nsubj:pass//13 anges//VB|PRS|SFO//acl:relcl//11 i//PP//case//17 23//RG|NOM//nummod//16 §//NN|AN//nmod//17 1–5//RG|NOM//nummod//18 föreligger//VB|PRS|AKT//appos//6 .//MAD//punct//6
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Återbetalningsskyldighet;På//PP//case//2 det//DT|NEU|SIN|DEF//det//2 belopp//NN|NEU|SIN|IND|NOM//obl//7 som//HP|-|-|-//case//5 en//DT|UTR|SIN|IND//det//5 stödmottagare//NN|UTR|SIN|IND|NOM//nmod//2 är//VB|PRS|AKT//cop//7 återbetalningsskyldig//JJ|POS|UTR|SIN|IND|NOM//advcl//16 för//PP//case//7 ska//VB|PRS|AKT//aux//16 ränta//NN|UTR|SIN|IND|NOM//nsubj//9 enligt//PP//case//12 räntelagen//NN|UTR|SIN|DEF|NOM//obl//16 (//PAD//punct//12 1975:635//RG|NOM//appos//12 )//PAD//punct//12 betalas//VB|PRS|SFO//ROOT//16 .//MAD//punct//16
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Återbetalningsskyldighet;29//RG|NOM//nummod//19 §//NN|AN//nsubj:pass//16  //_SP////19 Om//SN//mark//25 en//DT|UTR|SIN|IND//det//23 stödmottagare//NN|UTR|SIN|IND|NOM//nsubj//25 är//VB|PRS|AKT//cop//25 återbetalningsskyldig//JJ|POS|UTR|SIN|IND|NOM//acl//19 enligt//PP//case//28 28//RG|NOM//nummod//28 §//NN|AN//obl//25 ,//MID//punct//32 ska//VB|PRS|AKT//aux//32 länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//32 besluta//VB|INF|AKT//conj//16 att//IE//mark//37 helt//AB|POS//advmod//37 eller//KN//cc//36 delvis//AB//conj//34 kräva//VB|INF|AKT//ccomp//32 tillbaka//PL//compound:prt//37 stödet//NN|NEU|SIN|DEF|NOM//obj//37 tillsammans//AB//advmod//42 med//PP//case//42 ränta//NN|UTR|SIN|IND|NOM//nmod//39 enligt//PP//case//45 28//RG|NOM//nummod//45 §//NN|AN//nmod//42 .//MAD//punct//16
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Återbetalningsskyldighet;Om//SN//mark//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 finns//VB|PRS|SFO//advcl//10 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 skäl//NN|NEU|PLU|IND|NOM//nsubj//2 för//PP//case//6 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//2 ,//MID//punct//2 får//VB|PRS|AKT//aux//10 länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//10 sätta//VB|INF|AKT//ROOT//10 ned//PL//compound:prt//10 kravet//NN|NEU|SIN|DEF|NOM//obj//10 på//PP//case//14 återbetalning//NN|UTR|SIN|IND|NOM//nmod//12 och//KN//cc//16 ränta//NN|UTR|SIN|IND|NOM//conj//14 .//MAD//punct//10
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Återbetalningsskyldighet;30//RG|NOM//nummod//19 §//NN|AN//obl//10  //_SP////19 Om//SN//mark//25 en//DT|UTR|SIN|IND//det//23 stödmottagare//NN|UTR|SIN|IND|NOM//nsubj//25 är//VB|PRS|AKT//cop//25 återbetalningsskyldig//JJ|POS|UTR|SIN|IND|NOM//advcl//10 eller//KN//cc//27 skyldig//JJ|POS|UTR|SIN|IND|NOM//conj//25 att//IE//mark//29 betala//VB|INF|AKT//acl//27 ränta//NN|UTR|SIN|IND|NOM//obj//29 enligt//PP//case//33 denna//DT|UTR|SIN|DEF//det//33 förordning//NN|UTR|SIN|IND|NOM//obl//29 ,//MID//punct//35 får//VB|PRS|AKT//conj//10 ett//DT|NEU|SIN|IND//det//37 krav//NN|NEU|SIN|IND|NOM//obj//35 på//PP//case//39 återbetalning//NN|UTR|SIN|IND|NOM//nmod//37 av//PP//case//41 stöd//NN|NEU|SIN|IND|NOM//nmod//39 och//KN//cc//45 på//PP//case//44 ränta//NN|UTR|SIN|IND|NOM//obl//45 räknas//VB|PRS|SFO//conj//10 av//PL//compound:prt//45 mot//PP//case//49 annan//JJ|POS|UTR|SIN|IND|NOM//amod//49 utbetalning//NN|UTR|SIN|IND|NOM//obl//45 av//PP//case//51 stöd//NN|NEU|SIN|IND|NOM//nmod//49 enligt//PP//case//53 förordningen//NN|UTR|SIN|DEF|NOM//nmod//49 .//MAD//punct//10

1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Överklagande;31//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//9  //_SP////1 Länsstyrelsens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 beslut//NN|NEU|SIN|IND|NOM//nmod//1 enligt//PP//case//7 denna//DT|UTR|SIN|DEF//det//7 förordning//NN|UTR|SIN|IND|NOM//nmod//1 får//VB|PRS|AKT//aux//9 överklagas//VB|INF|SFO//ROOT//9 till//PP//case//11 Boverket//PM|NOM//obl//9 .//MAD//punct//9
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Överklagande;I//PP//case//2 22//RG|NOM//nummod//2 §//NN|AN//obl//8 a//PP//case//4 förvaltningslagen//NN|UTR|SIN|DEF|NOM//nmod//2 (//PAD//punct//4 1986:223//RG|NOM//appos//4 )//PAD//punct//2 finns//VB|PRS|SFO//advcl//46 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//8 om//PP//mark//11 överklagande//NN|NEU|SIN|IND|NOM//nmod//9 hos//PP//case//14 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//14 förvaltningsdomstol//NN|UTR|SIN|IND|NOM//obl//8 .//MAD//punct//8
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Överklagande;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 beslut//NN|NEU|PLU|IND|NOM//parataxis//8 av//PP//case//19 Boverket//NN|NEU|SIN|DEF|NOM//nmod//17 än//KN//case//22 verkets//NN|NEU|SIN|DEF|GEN//nmod:poss//22 beslut//NN|NEU|SIN|IND|NOM//obl//8 i//PP//case//26 ett//DT|NEU|SIN|IND//det//26 överklagat//PC|PRF|NEU|SIN|IND|NOM//amod//26 ärende//NN|NEU|SIN|IND|NOM//nmod//22 om//PP//mark//30 att//IE//mark//30 inte//AB//advmod//30 betala//VB|INF|AKT//advcl//8 ut//PL//compound:prt//30 stöd//NN|NEU|SIN|IND|NOM//obj//30 enligt//PP//case//34 21//RG|NOM//obl//30 ,//MID//punct//34 23//RG|NOM//nummod//34 ,//MID//punct//36 25//RG|NOM//conj//34 eller//KN//cc//38 30//RG|NOM//nummod//42 §//NN|AN//nmod//42 §//NN|AN//obl//8 får//VB|PRS|AKT//aux//46 dock//AB//advmod//46 inte//AB//advmod//46 överklagas//VB|INF|SFO//ROOT//46 .//MAD//punct//46

1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Särskilda uppgifter för länsstyrelsen och Boverket;32//RG|NOM//nummod//1 §//NN|AN//nsubj//37  //_SP////1 I//PP//case//4 12//RG|NOM//nummod//1 a//NN|NEU|SIN|IND|NOM//case//6 §//NN|AN//nmod//4 första//RO|NOM//amod//8 stycket//NN|NEU|SIN|DEF|NOM//conj//1 1//RG|NOM//nummod//10 lagen//NN|UTR|SIN|DEF|NOM//appos//1 (//PAD//punct//12 2013:388//RG|NOM//nmod//10 )//PAD//punct//12 om//PP//case//15 tillämpning//NN|UTR|SIN|IND|NOM//nmod//10 av//PP//case//19 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 unionens//NN|UTR|SIN|DEF|GEN//nmod:poss//19 statsstödsregler//NN|UTR|PLU|IND|NOM//nmod//15 och//KN//cc//27 i//PP//case//27 3//RG|NOM//nummod//25 och//KN//cc//22 4//RG|NOM//nummod//22 §//NN|AN//nmod//26 §//NN|AN//nmod//27 förordningen//NN|UTR|SIN|DEF|NOM//conj//15 (//PAD//punct//27 2016:605//RG|NOM//appos//27 )//PAD//punct//27 om//PP//case//32 tillämpning//NN|UTR|SIN|IND|NOM//nmod//15 av//PP//case//36 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 unionens//NN|UTR|SIN|DEF|GEN//nmod:poss//36 statsstödsregler//NN|UTR|PLU|IND|NOM//nmod//32 finns//VB|PRS|SFO//ROOT//37 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//37 om//PP//mark//40 offentliggörande//NN|NEU|SIN|IND|NOM//advcl//37 och//KN//cc//42 rapportering//NN|UTR|SIN|IND|NOM//conj//40 .//MAD//punct//37
1.1 Förslag till förordning om statligt stöd för energieffektivisering i flerbostadshus och skollokaler / Särskilda uppgifter för länsstyrelsen och Boverket;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//46 ska//VB|PRS|AKT//aux//46 föra//VB|INF|AKT//parataxis//37 de//DT|UTR/NEU|PLU|DEF//det//48 register//NN|NEU|PLU|IND|NOM//obj//46 som//HP|-|-|-//nsubj:pass//50 avses//VB|PRS|SFO//acl:relcl//48 i//PP//case//53 artikel//NN|UTR|SIN|IND|NOM//nmod//53 12//RG|NOM//obl//50 i//PP//case//56 kommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//56 förordning//NN|UTR|SIN|IND|NOM//obl//50 (//PAD//punct//56 EU//PM|NOM//appos//56 )//PAD//punct//56 nr//NN|AN//nmod//61 651/2014//RG|NOM//obl//46 .//MAD//punct//46
