Aktiva åtgärder för att främja lika rättigheter och möjligheter;–//PP//punct//4 ett//DT|NEU|SIN|IND//det//4 systematiskt//AB|POS//advmod//3 målinriktat//PC|PRF|NEU|SIN|IND|NOM//amod//4 arbete//NN|NEU|SIN|IND|NOM//ROOT//4 på//PP//case//7 tre//RG|NOM//nummod//7 samhällsområden//NN|NEU|PLU|IND|NOM//nmod//4
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter;Eftersom//SN//mark//62 vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//62 i//PP//case//61 skolan//NN|UTR|SIN|DEF|NOM//nmod//59 har//VB|PRS|AKT//ROOT//62 ansvar//NN|NEU|SIN|IND|NOM//obj//62 över//PP//case//65 barn//NN|NEU|PLU|IND|NOM//nmod//63 ,//MID//punct//70 är//VB|PRS|AKT//cop//70 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//70 skolledningens//NN|UTR|SIN|DEF|GEN//nmod:poss//70 ansvar//NN|NEU|SIN|IND|NOM//conj//62 att//IE//mark//73 ständigt//AB|POS//advmod//73 arbeta//VB|INF|AKT//acl//70 med//PP//case//78 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//78 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 skeva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 normer//NN|UTR|PLU|IND|NOM//obl//73 .//MID//punct//62
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter;Alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//82 ska//VB|PRS|AKT//aux//82 inkluderas//VB|INF|SFO//parataxis//62 ,//MID//punct//86 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//86 ska//VB|PRS|AKT//aux//86 vara//VB|INF|AKT//cop//96 med//PL//compound:prt//86 i//PP//case//90 det//DT|NEU|SIN|DEF//det//90 nyskapande//NN|NEU|SIN|IND|NOM//obl//86 .//MAD//punct//86
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter;I//PP//case//94 Skolverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//94 rapport//NN|UTR|SIN|IND|NOM//obl//96 ”//RG|NOM//punct//96 Diskriminerad//PC|PRF|UTR|SIN|IND|NOM//xcomp//82 ,//MID//punct//98 trakasserad//PC|PRF|UTR|SIN|IND|NOM//conj//96 ,//MID//punct//100 kränkt//PC|PRF|UTR|SIN|IND|NOM//conj//96 ”//PAD//punct//96 slås//VB|PRS|SFO//conj//82 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//102 fast//PL//compound:prt//102 att//SN//mark//110 ett//DT|NEU|SIN|IND//det//108 normkritiskt//JJ|POS|NEU|SIN|IND|NOM//amod//108 perspektiv//NN|NEU|SIN|IND|NOM//nsubj//110 bör//VB|PRS|AKT//aux//110 utgöra//VB|INF|AKT//ccomp//102 grunden//NN|UTR|SIN|DEF|NOM//obj//110 för//PP//case//114 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//114 arbete//NN|NEU|SIN|IND|NOM//nmod//111 mot//PP//case//116 diskriminering//NN|UTR|SIN|IND|NOM//obl//110 och//KN//cc//119 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//119 behandling//NN|UTR|SIN|IND|NOM//conj//116 i//PP//case//121 skolan//NN|UTR|SIN|DEF|NOM//nmod//119 .//MAD//punct//82
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter;Diskriminering//NN|UTR|SIN|IND|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 inte//AB//advmod//4 alltid//AB//advmod//4 avsiktlig//JJ|POS|UTR|SIN|IND|NOM//ROOT//4 utan//KN//cc//6 sker//VB|PRS|AKT//conj//4 när//HA//mark//11 rutiner//NN|UTR|PLU|IND|NOM//nsubj//11 och//KN//cc//10 strukturer//NN|UTR|PLU|IND|NOM//conj//8 finns//VB|PRS|SFO//advcl//6 som//KN//mark//14 ingen//PN|UTR|SIN|IND|SUB/OBJ//nsubj:pass//14 reflekterat//VB|SUP|AKT//advcl//11 över//PP//case//14 .//MAD//punct//4
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter;Medvetenheten//NN|UTR|SIN|DEF|NOM//appos//4 om//PP//mark//21 att//SN//mark//21 organisationer//NN|UTR|PLU|IND|NOM//nsubj//21 består//VB|PRS|AKT//acl//17 av//PP//case//25 både//KN//cc//25 en//DT|UTR|SIN|IND//det//25 formell//JJ|POS|UTR|SIN|IND|NOM//obl//21 och//KN//cc//29 en//DT|UTR|SIN|IND//det//29 informell//JJ|POS|UTR|SIN|IND|NOM//amod//29 nivå//NN|UTR|SIN|IND|NOM//conj//25 (//PAD//punct//29 arena//NN|UTR|SIN|IND|NOM//appos//29 för//PP//case//36 öppen//JJ|POS|UTR|SIN|IND|NOM//amod//36 och//KN//cc//35 dold//PC|PRF|UTR|SIN|IND|NOM//conj//33 diskriminering//NN|UTR|SIN|IND|NOM//nmod//31 )//PAD//punct//4 är//VB|PRS|AKT//cop//39 central//JJ|POS|UTR|SIN|IND|NOM//conj//4 i//PP//case//41 förändringsprocesser//NN|UTR|PLU|IND|NOM//nmod//39 och//KN//cc//44 dessas//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//44 framgång//NN|UTR|SIN|IND|NOM//conj//41 eller//KN//cc//46 misslyckande//NN|NEU|SIN|IND|NOM//conj//44 .//MAD//punct//4
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter;På//PP//case//50 en//DT|UTR|SIN|IND//det//50 formell//JJ|POS|UTR|SIN|IND|NOM//obl//57 (//PAD//punct//52 öppen//JJ|POS|UTR|SIN|IND|NOM//appos//50 )//PAD//punct//52 nivå//NN|UTR|SIN|IND|NOM//conj//50 kan//VB|PRS|AKT//aux//57 ojämlikhet//NN|UTR|SIN|IND|NOM//nsubj:pass//57 observeras//VB|INF|SFO//conj//4 som//KN//mark//61 t.ex.//AB|AN//advmod//61 sexistiskt//JJ|POS|NEU|SIN|IND|NOM//amod//61 språkbruk//NN|NEU|SIN|IND|NOM//obl:agent//57 eller//KN//cc//63 jargong//NN|UTR|SIN|IND|NOM//conj//61 .//MID//punct//4
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter;Den//DT|UTR|SIN|DEF//det//67 dolda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//67 nivån//NN|UTR|SIN|DEF|NOM//nsubj//69 är//VB|PRS|AKT//cop//69 svårare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//4 att//IE//mark//71 få//VB|INF|AKT//csubj//69 syn//NN|UTR|SIN|IND|NOM//compound:prt//71 på//PP//case//71 ,//MID//punct//81 där//HA//advmod//81 ojämlika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 löner//NN|UTR|PLU|IND|NOM//nsubj//81 eller//KN//cc//80 orättvis//JJ|POS|UTR|SIN|IND|NOM//amod//80 arbetsdelning//NN|UTR|SIN|IND|NOM//conj//77 förekommer//VB|PRS|AKT//conj//4 .//MAD//punct//4
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter;Därför//AB//advmod//3 är//VB|PRS|AKT//cop//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//3 att//IE//mark//5 utveckla//VB|INF|AKT//csubj//3 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 åtgärder//NN|UTR|PLU|IND|NOM//obj//5 i//PP//case//15 form//NN|UTR|SIN|IND|NOM//fixed//8 av//PP//fixed//8 ett//DT|NEU|SIN|IND//det//15 systematiskt//JJ|POS|NEU|SIN|IND|NOM//amod//15 ,//MID//punct//14 målinriktat//PC|PRF|NEU|SIN|IND|NOM//conj//12 arbete//NN|NEU|SIN|IND|NOM//obl//5 där//HA//advmod//15 analyser//NN|UTR|PLU|IND|NOM//nsubj//32 av//PP//case//20 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 normer//NN|UTR|PLU|IND|NOM//nmod//17 och//KN//cc//22 organisationskulturer//NN|UTR|PLU|IND|NOM//conj//17 både//KN//cc//26 på//PP//case//26 den//DT|UTR|SIN|DEF//det//26 formella//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//17 och//KN//cc//30 den//DT|UTR|SIN|DEF//det//30 informella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//30 nivån//NN|UTR|SIN|DEF|NOM//conj//26 är//VB|PRS|AKT//cop//32 utgångspunkten//NN|UTR|SIN|DEF|NOM//appos//15 .//MAD//punct//3
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//36 är//VB|PRS|AKT//cop//36 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//3 att//IE//mark//38 utveckla//VB|INF|AKT//csubj//36 organisationer//NN|UTR|PLU|IND|NOM//obj//38 till//PP//case//46 en//DT|UTR|SIN|IND//det//46 mer//AB|KOM//advmod//43 inkluderande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 ,//MID//punct//45 demokratisk//JJ|POS|UTR|SIN|IND|NOM//amod//46 riktning//NN|UTR|SIN|IND|NOM//obl//38 med//PP//case//51 hjälp//NN|UTR|SIN|IND|NOM//fixed//47 av//PP//fixed//47 ett//DT|NEU|SIN|IND//det//51 helhetsgrepp//NN|NEU|SIN|IND|NOM//nmod//46 .//MAD//punct//36
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter;Med//PP//case//2 ett//DT|NEU|SIN|IND//det//2 helhetsgrepp//NN|NEU|SIN|IND|NOM//obl//5 på//PP//case//4 organisationen//NN|UTR|SIN|DEF|NOM//nmod//2 menas//VB|PRS|SFO//ROOT//5 att//SN//mark//10 ledning//NN|UTR|SIN|IND|NOM//nsubj//10 och//KN//cc//9 anställda//NN|UTR|PLU|IND|NOM//conj//7 utvecklar//VB|PRS|AKT//dep//5 ett//DT|NEU|SIN|IND//det//14 lokalt//AB|POS//advmod//13 anpassat//PC|PRF|NEU|SIN|IND|NOM//amod//14 arbete//NN|NEU|SIN|IND|NOM//obj//10 som//HP|-|-|-//nsubj:pass//16 bedrivs//VB|PRS|SFO//acl:relcl//14 med//PP//case//19 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 organisationen//NN|UTR|SIN|DEF|NOM//obl//16 som//KN//mark//21 utgångspunkt//NN|UTR|SIN|IND|NOM//acl//19 ,//MID//punct//24 på//PP//case//24 individnivå//NN|UTR|SIN|IND|NOM//obl//21 ,//MID//punct//26 gruppnivå//NN|UTR|SIN|IND|NOM//conj//24 och//KN//cc//28 organisationsnivå//NN|UTR|SIN|IND|NOM//conj//24 .//MAD//punct//5
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter;Ett//DT|NEU|SIN|IND//det//34 personligt//JJ|POS|NEU|SIN|IND|NOM//amod//34 och//KN//cc//33 organisatoriskt//JJ|POS|NEU|SIN|IND|NOM//conj//31 lärande//NN|NEU|SIN|IND|NOM//nsubj:pass//37 ska//VB|PRS|AKT//aux//37 kunna//VB|INF|AKT//aux//37 kombineras//VB|INF|SFO//parataxis//5 och//KN//cc//39 skapas//VB|INF|SFO//conj//37 med//PP//case//45 hjälp//NN|UTR|SIN|IND|NOM//fixed//40 av//PP//fixed//40 s.k.//AB|AN//amod//45 reflekterat//PC|PRF|NEU|SIN|IND|NOM//amod//45 lärande//NN|NEU|SIN|IND|NOM//obl//39 vilket//HP|NEU|SIN|IND//nsubj//47 innebär//VB|PRS|AKT//acl:relcl//45 att//SN//mark//55 man//PN|UTR|SIN|IND|SUB//nsubj//55 i//PP//case//51 utvecklingsprocessen//NN|UTR|SIN|DEF|NOM//obl//55 med//PP//case//54 jämna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 mellanrum//NN|NEU|PLU|IND|NOM//nmod//51 stannar//VB|PRS|AKT//ccomp//47 upp//PL//compound:prt//55 och//KN//cc//58 reflekterar//VB|PRS|AKT//conj//55 över//PP//case//61 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 processen//NN|UTR|SIN|DEF|NOM//obl//58 ,//MID//punct//63 utvärderar//VB|PRS|AKT//conj//37 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//63 .//MAD//punct//5

2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbeta med motstånd;Eftersom//SN//mark//9 det//DT|NEU|SIN|DEF//det//3 aktiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 arbetet//NN|NEU|SIN|DEF|NOM//nsubj//9 för//PP//case//6 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 möjligheter//NN|UTR|PLU|IND|NOM//nmod//3 och//KN//cc//8 rättigheter//NN|UTR|PLU|IND|NOM//conj//6 kräver//VB|PRS|AKT//advcl//22 medvetna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 förändringar//NN|UTR|PLU|IND|NOM//obj//9 som//HP|-|-|-//nsubj//13 utmanar//VB|PRS|AKT//acl:relcl//11 traditioner//NN|UTR|PLU|IND|NOM//obj//13 och//KN//cc//17 invanda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//17 rutiner//NN|UTR|PLU|IND|NOM//conj//14 och//KN//cc//19 handlingssätt//NN|NEU|PLU|IND|NOM//conj//14 är//VB|PRS|AKT//cop//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 viktigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//22 att//IE//mark//24 ha//VB|INF|AKT//acl//22 kunskaper//NN|UTR|PLU|IND|NOM//obj//24 om//PP//mark//31 vad//HP|NEU|SIN|IND//obj//31 införandet//NN|NEU|SIN|DEF|NOM//nsubj//31 av//PP//case//30 förändringsarbete//NN|NEU|SIN|IND|NOM//nmod//28 innebär//VB|PRS|AKT//advcl//24 .//MAD//punct//22
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbeta med motstånd;Såsom//KN//advmod//44 i//PP//case//44 samband//NN|NEU|SIN|IND|NOM//fixed//34 med//PP//case//38 annat//JJ|POS|NEU|SIN|IND|NOM//amod//38 förändringsarbete//NN|NEU|SIN|IND|NOM//fixed//34 kan//VB|PRS|AKT//aux//44 motstånd//NN|NEU|SIN|IND|NOM//nsubj//44 vara//VB|INF|AKT//cop//44 en//DT|UTR|SIN|IND//det//44 inbyggd//PC|PRF|UTR|SIN|IND|NOM//amod//44 del//NN|UTR|SIN|IND|NOM//nsubj//22 av//PP//case//46 processen//NN|UTR|SIN|DEF|NOM//nmod//44 .//MAD//punct//44
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbeta med motstånd;Tröghet//NN|UTR|SIN|IND|NOM//nsubj//51 i//PP//case//50 förändringar//NN|UTR|PLU|IND|NOM//nmod//48 hör//VB|PRS|AKT//conj//22 alltid//AB//advmod//51 till//PL//compound:prt//51 .//MAD//punct//51
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbeta med motstånd;För//PP//mark//57 att//IE//mark//57 minska//VB|INF|AKT//advcl//61 motståndet//NN|NEU|SIN|DEF|NOM//obj//57 är//VB|PRS|AKT//cop//61 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//61 viktigt//JJ|POS|NEU|SIN|IND|NOM//conj//51 att//IE//mark//64 vara//VB|INF|AKT//cop//64 tydlig//JJ|POS|UTR|SIN|IND|NOM//acl//61 och//KN//cc//66 förklara//VB|INF|AKT//conj//64 syfte//NN|NEU|SIN|IND|NOM//obj//66 med//PP//case//71 det//DT|NEU|SIN|DEF//det//71 planerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//71 förändringsarbetet//NN|NEU|SIN|DEF|NOM//nmod//67 .//MID//punct//51
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbeta med motstånd;Erfarenheterna//NN|UTR|PLU|DEF|NOM//nsubj//77 från//PP//case//75 jämställdhetsarbete//NN|NEU|SIN|IND|NOM//nmod//73 har//VB|PRS|AKT//aux//77 visat//VB|SUP|AKT//conj//51 att//SN//mark//79 synliggörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//83 av//PP//case//82 könsrelaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//82 problem//NN|NEU|PLU|IND|NOM//nmod//79 väcker//VB|PRS|AKT//xcomp//77 motreaktioner//NN|UTR|PLU|IND|NOM//obj//83 .//MAD//punct//77
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbeta med motstånd;Problem//NN|NEU|PLU|IND|NOM//nsubj//99 som//HP|-|-|-//obj//90 man//PN|UTR|SIN|IND|SUB//nsubj//90 oftast//AB|SUV//advmod//90 lagt//VB|SUP|AKT//acl:relcl//86 på//PP//case//93 en//DT|UTR|SIN|IND//det//93 individ//NN|UTR|SIN|IND|NOM//obl//90 och//KN//cc//95 betraktats//VB|SUP|SFO//conj//90 som//KN//case//98 ett//DT|NEU|SIN|IND//det//98 individproblem//NN|NEU|SIN|IND|NOM//xcomp//95 får//VB|PRS|AKT//parataxis//77 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//99 dimensioner//NN|UTR|PLU|IND|NOM//obj//99 i//PP//case//103 gruppsamtal//NN|NEU|PLU|IND|NOM//nmod//101 .//MAD//punct//99
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbeta med motstånd;Erfarenheter//NN|UTR|PLU|IND|NOM//nsubj//108 av//PP//case//107 motstånd//NN|NEU|SIN|IND|NOM//nmod//105 visar//VB|PRS|AKT//conj//99 också//AB//advmod//108 att//IE//mark//115 för//PP//case//114 otydligt//AB|POS//advmod//113 genomförda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//114 förändringsförsök//NN|NEU|PLU|IND|NOM//obl//115 leder//VB|PRS|AKT//ccomp//108 ofta//AB|POS//advmod//115 till//PP//case//118 motstånd//NN|NEU|SIN|IND|NOM//obl//115 (//PAD//punct//118 förändringströtthet//NN|UTR|SIN|IND|NOM//appos//118 )//PAD//punct//108 .//MAD//punct//128
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbeta med motstånd;Flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//125 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//125 faktorer//NN|UTR|PLU|IND|NOM//nsubj//128 kan//VB|PRS|AKT//aux//128 allmänt//AB|POS//advmod//128 verka//VB|INF|AKT//conj//99 som//KN//mark//130 med-//NN|UTR|-|-|SMS//obl//128 eller//KN//cc//132 motkrafter//NN|UTR|PLU|IND|NOM//conj//130 vid//PP//case//134 förändringsprocesser//NN|UTR|PLU|IND|NOM//obl//128 .//MAD//punct//128
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbeta med motstånd;Vid//PP//case//137 studiet//NN|NEU|SIN|DEF|NOM//obl//140 av//PP//case//139 organisationsförändringar//NN|UTR|PLU|IND|NOM//nmod//137 talar//VB|PRS|AKT//conj//99 man//PN|UTR|SIN|IND|SUB//nsubj//140 ibland//AB//advmod//140 om//PP//case//145 konserverande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//145 krafter//NN|UTR|PLU|IND|NOM//obl//140 eller//KN//cc//149 den//DT|UTR|SIN|DEF//det//149 organisatoriska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//149 trögheten//NN|UTR|SIN|DEF|NOM//conj//145 .//MAD//punct//99
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbeta med motstånd;Fenomenet//NN|NEU|SIN|DEF|NOM//nsubj:pass//154 har//VB|PRS|AKT//aux//154 ibland//AB//advmod//154 tolkats//VB|SUP|SFO//parataxis//99 som//KN//case//159 ett//DT|NEU|SIN|IND//det//159 ”//PAD//punct//156 inneboende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//159 ”//PAD//nmod//160 motstånd//NN|NEU|SIN|IND|NOM//obj//154 till//PP//case//162 förändringar//NN|UTR|PLU|IND|NOM//nmod//160 eller//KN//cc//164 krafter//NN|UTR|PLU|IND|NOM//conj//162 som//HP|-|-|-//nsubj//166 strävar//VB|PRS|AKT//acl:relcl//164 efter//PP//mark//169 att//IE//mark//169 bibehålla//VB|INF|AKT//advcl//166 organisationen//NN|UTR|SIN|DEF|NOM//obj//169 i//PP//case//174 sin//PS|UTR|SIN|DEF//nmod:poss//174 ursprungliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//174 form//NN|UTR|SIN|IND|NOM//obl//169 .//MID//punct//99
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbeta med motstånd;Denna//DT|UTR|SIN|DEF//det//177 sorts//NN|UTR|SIN|IND|GEN//nmod:poss//178 tröghet//NN|UTR|SIN|IND|NOM//nsubj:pass//180 har//VB|PRS|AKT//aux//180 förklarats//VB|SUP|SFO//conj//99 med//PP//case//183 både//KN//cc//183 interna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//180 och//KN//cc//185 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//183 begränsningar//NN|UTR|PLU|IND|NOM//conj//183 t.ex.//AB|AN//advmod//183 begränsat//PC|PRF|NEU|SIN|IND|NOM//amod//189 informationsflöde//NN|NEU|SIN|IND|NOM//obj//99 och//KN//cc//191 informationsbearbetning//NN|UTR|SIN|IND|NOM//conj//189 ,//MID//punct//194 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//194 investeringskapacitet//NN|UTR|SIN|IND|NOM//conj//189 för//PP//case//196 utrustning//NN|UTR|SIN|IND|NOM//nmod//194 och//KN//cc//198 personal//NN|UTR|SIN|IND|NOM//conj//196 samt//KN//cc//200 konserverade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//99 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//204 och//KN//cc//203 kulturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//201 krafter//NN|UTR|PLU|IND|NOM//obj//200 .//MAD//punct//99

2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbetsprocessen;Ett//DT|NEU|SIN|IND//det//2 framgångsrikt//JJ|POS|NEU|SIN|IND|NOM//amod//2 utvecklingsarbete//NN|NEU|SIN|IND|NOM//nsubj//3 kräver//VB|PRS|AKT//ROOT//3 ett//DT|NEU|SIN|IND//det//8 systematiskt//JJ|POS|NEU|SIN|IND|NOM//amod//8 och//KN//cc//7 målinriktat//PC|PRF|NEU|SIN|IND|NOM//conj//5 arbetssätt//NN|NEU|SIN|IND|NOM//obj//3 .//MAD//punct//3
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbetsprocessen;För//PP//mark//12 att//IE//mark//12 lyckas//VB|INF|SFO//advcl//15 med//PP//case//14 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//12 behövs//VB|PRS|SFO//parataxis//3 en//DT|UTR|SIN|IND//det//18 tydlig//JJ|POS|UTR|SIN|IND|NOM//amod//18 strategi//NN|UTR|SIN|IND|NOM//nsubj:pass//15 och//KN//cc//21 en//DT|UTR|SIN|IND//det//21 genomförandeorganisation//NN|UTR|SIN|IND|NOM//conj//18 .//MAD//punct//3
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbetsprocessen;Strategier//NN|UTR|PLU|IND|NOM//nsubj//24 behöver//VB|PRS|AKT//parataxis//3 i//PP//case//27 sin//PS|UTR|SIN|DEF//nmod:poss//27 tur//NN|UTR|SIN|IND|NOM//obl//24 sättas//VB|INF|SFO//advcl//24 i//PP//case//30 kraft//NN|UTR|SIN|IND|NOM//obl//28 och//KN//cc//32 göras//VB|INF|SFO//conj//24 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//32 genom//PP//case//36 utvärderingsbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 mål//NN|NEU|PLU|IND|NOM//obl//32 och//KN//cc//39 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 åtgärder//NN|UTR|PLU|IND|NOM//conj//36 för//PP//case//41 arbetet//NN|NEU|SIN|DEF|NOM//nmod//39 .//MAD//punct//3
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbetsprocessen;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//49 ska//VB|PRS|AKT//aux//49 i//PP//advmod//49 sin//PS|UTR|SIN|DEF//fixed//45 tur//NN|UTR|SIN|IND|NOM//fixed//45 regelbundet//AB//fixed//45 följas//VB|INF|SFO//conj//3 upp//PL//compound:prt//49 och//KN//cc//52 utvärderas//VB|INF|SFO//conj//49 .//MAD//punct//49
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbetsprocessen;1//RG|NOM//nummod//49 .//MAD//punct//49
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbetsprocessen;Åtagande//NN|NEU|SIN|IND|NOM//parataxis//49 av//PP//case//58 arbetsprocessen//NN|UTR|SIN|DEF|NOM//nmod//56 2//RG|NOM//nummod//58 .//MAD//punct//56
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbetsprocessen;Bilda//VB|INF|AKT//conj//49 en//DT|UTR|SIN|IND//det//63 samverkansgrupp//NN|UTR|SIN|IND|NOM//obj//61 3//RG|NOM//nummod//61 .//MAD//punct//49
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbetsprocessen;Genomför//VB|PRS|AKT//parataxis//49 en//DT|UTR|SIN|IND//det//69 nulägesanalys//NN|UTR|SIN|IND|NOM//nmod//69 4//RG|NOM//obj//66 .//MAD//punct//49
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbetsprocessen;Samtal//NN|NEU|PLU|IND|NOM//obl//49 om//PP//mark//79 vilka//HD|UTR/NEU|PLU|IND//det//74 mål//NN|NEU|PLU|IND|NOM//nsubj//79 och//KN//cc//76 åtgärder//NN|UTR|PLU|IND|NOM//conj//74 arbetet//NN|NEU|SIN|DEF|NOM//nmod//74 ska//VB|PRS|AKT//aux//79 omfatta//VB|INF|AKT//acl//71 5//RG|NOM//nummod//79 .//MAD//punct//49
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbetsprocessen;Dokumentera//VB|INF|AKT//amod//84 planerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//84 mål//NN|NEU|PLU|IND|NOM//parataxis//49 &//KN|AN//cc//84 åtgärder//NN|UTR|PLU|IND|NOM//nmod//87 6//RG|NOM//nummod//84 .//MAD//punct//49
2.3 Ett exempel på en modell för att arbeta systematiskt med lika rättigheter och möjligheter / Arbetsprocessen;Samtal//NN|NEU|PLU|IND|NOM//obl//49 om//PP//case//91 mål//NN|NEU|SIN|IND|NOM//nmod//89 (//PAD//punct//93 förankring//NN|UTR|SIN|IND|NOM//conj//91 )//PAD//punct//93 7//RG|NOM//conj//91 .//MID//punct//89
