– behov och förutsättningar;En//DT|UTR|SIN|IND//det//1 skrift//NN|UTR|SIN|IND|NOM//ROOT//1 från//PP//case//4 Arbetsmiljöpolitiska//PM|NOM//amod//4 kunskapsrådet//NN|NEU|SIN|DEF|NOM//nmod//1
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Databasen//NN|UTR|SIN|DEF|NOM//nsubj:pass//68 har//VB|PRS|AKT//aux//68 förts//VB|SUP|SFO//parataxis//47 över//PL//compound:prt//68 till//PP//case//71 bibliotek//NN|NEU|SIN|IND|NOM//obl//68 på//PP//case//74 Lunds//PM|GEN//nmod:poss//74 universitet//NN|NEU|SIN|IND|NOM//obl//68 och//KN//cc//76 finns//VB|PRS|SFO//conj//68 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//advmod//76 i//PP//case//79 samarbete//NN|NEU|SIN|IND|NOM//obl//76 med//PP//case//81 Libris//PM|NOM//nmod//79 som//KN//mark//85 en//DT|UTR|SIN|IND//det//85 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//85 resurs//NN|UTR|SIN|IND|NOM//obl//76 på//PP//case//88 Kungliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//88 Biblioteket//NN|NEU|SIN|DEF|NOM//nmod//85 .//MAD//punct//68
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);För//PP//mark//93 att//IE//mark//93 kunna//VB|INF|AKT//aux//93 låna//VB|INF|AKT//advcl//95 böcker//NN|UTR|PLU|IND|NOM//obj//93 krävs//VB|PRS|SFO//conj//68 emellertid//AB//advmod//95 medlemskap//NN|NEU|SIN|IND|NOM//nsubj:pass//95 i//PP//case//99 FALF//PM|NOM//obl//95 .//MID//punct//95
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Stockholms//PM|GEN//nmod:poss//102 universitet//NN|NEU|SIN|IND|NOM//nsubj//103 har//VB|PRS|AKT//conj//68 fortfarande//AB//advmod//103 en//DT|UTR|SIN|IND//det//106 del//NN|UTR|SIN|IND|NOM//obj//103 av//PP//case//109 ALI-bibliotekets//NN|NEU|SIN|DEF|GEN//nmod:poss//109 monografier//NN|UTR|PLU|IND|NOM//nmod//106 ,//MID//punct//115 medan//SN//mark//115 delar//NN|UTR|PLU|IND|NOM//nsubj:pass//115 av//PP//case//114 litteraturen//NN|UTR|SIN|DEF|NOM//nmod//112 körts//VB|SUP|SFO//advcl//68 till//PP//case//117 Lund//PM|NOM//obl//115 .//MAD//punct//68
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Strategiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 medel//NN|NEU|PLU|IND|NOM//nsubj:pass//122 har//VB|PRS|AKT//aux//122 skjutits//VB|SUP|SFO//conj//68 till//PL//compound:prt//122 från//PP//case//126 Lunds//PM|GEN//nmod:poss//126 universitet//NN|NEU|SIN|IND|NOM//obl//122 att//IE//mark//128 köpa//VB|INF|AKT//advcl//122 in//PL//compound:prt//128 ny//JJ|POS|UTR|SIN|IND|NOM//amod//131 litteratur//NN|UTR|SIN|IND|NOM//obj//128 och//KN//cc//133 finansiera//VB|INF|AKT//conj//128 delar//NN|UTR|PLU|IND|NOM//obj//133 av//PP//case//137 en//DT|UTR|SIN|IND//det//137 bibliotekarietjänst//NN|UTR|SIN|IND|NOM//nmod//134 .//MAD//punct//68
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Nyinköpt//PC|PRF|UTR|SIN|IND|NOM//conj//68 litteratur//NN|UTR|SIN|IND|NOM//nsubj//139 består//VB|PRS|AKT//conj//68 till//PP//case//145 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//145 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//145 del//NN|UTR|SIN|IND|NOM//obl//141 av//PP//case//147 e-böcker//NN|UTR|PLU|IND|NOM//nmod//145 och//KN//cc//151 en//DT|UTR|SIN|IND//det//151 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//151 del//NN|UTR|SIN|IND|NOM//conj//145 av//PP//case//153 databasen//NN|UTR|SIN|DEF|NOM//nmod//151 består//VB|PRS|AKT//conj//68 av//PP//case//159 s.k.//AB|AN//amod//157 ”//PAD//nmod//159 grått//JJ|POS|NEU|SIN|IND|NOM//amod//159 material//NN|NEU|SIN|IND|NOM//obl//154 ”//PAD//punct//68 ,//MID//punct//160 dvs.//AB|AN//advmod//163 opublicerad//PC|PRF|UTR|SIN|IND|NOM//amod//164 litteratur//NN|UTR|SIN|IND|NOM//obl//68 som//KN//mark//166 examensarbeten//NN|NEU|PLU|IND|NOM//nmod//164 och//KN//cc//168 rapporter//NN|UTR|PLU|IND|NOM//conj//166 .//MAD//punct//11
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Forskningsfinansiärer//NN|UTR|PLU|IND|NOM//ROOT//0
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Bland//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//3 forskningsfinansiärerna//NN|UTR|PLU|DEF|NOM//obl//4 rådde//VB|PRT|AKT//ROOT//4 delade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//6 meningar//NN|UTR|PLU|IND|NOM//obj//4 om//PP//case//9 ett//DT|NEU|SIN|IND//det//9 arbetsmiljöbibliotek//NN|NEU|SIN|IND|NOM//nmod//6 .//MAD//punct//4
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);ESF-rådet//NN|NEU|SIN|DEF|NOM//nsubj//12 såg//VB|PRT|AKT//parataxis//4 en//DT|UTR|SIN|IND//det//14 möjlighet//NN|UTR|SIN|IND|NOM//obj//12 att//IE//mark//17 kunna//VB|INF|AKT//aux//17 sprida//VB|INF|AKT//acl//14 de//DT|UTR/NEU|PLU|DEF//det//20 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 rapporterna//NN|UTR|PLU|DEF|NOM//obj//17 genom//PP//case//23 ett//DT|NEU|SIN|IND//det//23 sådant//JJ|POS|NEU|SIN|IND|NOM//obl//17 .//MAD//punct//12
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);På//PP//case//26 Vinnova//PM|NOM//obl//27 uttrycktes//VB|PRT|SFO//conj//12 tveksamhet//NN|UTR|SIN|IND|NOM//nsubj:pass//27 då//HA//mark//32 man//PN|UTR|SIN|IND|SUB//nsubj//32 inte//AB//advmod//32 upplevt//VB|SUP|AKT//advcl//27 att//SN//mark//35 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj//35 saknar//VB|PRS|AKT//ccomp//32 ALI//PM|NOM//obj//35 ://MID//punct//35 s//JJ|AN//nummod//39 bibliotek//NN|NEU|SIN|IND|NOM//obl//35 .//MAD//punct//27
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Från//PP//case//42 FAS//PM|NOM//obl//4 föreslogs//VB|PRT|SFO//advcl//4 att//SN//mark//49 ett//DT|NEU|SIN|IND//det//47 existerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 bibliotek//NN|NEU|SIN|IND|NOM//nsubj:pass//49 kunde//VB|PRT|AKT//aux//49 utses//VB|INF|SFO//advcl//4 till//PP//mark//53 att//IE//mark//53 vara//VB|INF|AKT//cop//53 ansvarsbibliotek//NN|NEU|SIN|IND|NOM//advcl//49 för//PP//case//55 arbetsmiljöfrågor//NN|UTR|PLU|IND|NOM//obl//53 ,//MID//punct//60 till//PP//advmod//60 exempel//NN|NEU|SIN|IND|NOM//fixed//57 ett//DT|NEU|SIN|IND//det//60 universitetsbibliotek//NN|NEU|SIN|IND|NOM//obl//53 ,//MID//punct//63 med//PP//case//63 uppgift//NN|UTR|SIN|IND|NOM//conj//60 att//IE//mark//65 främja//VB|INF|AKT//acl//63 en//DT|UTR|SIN|IND//det//68 positiv//JJ|POS|UTR|SIN|IND|NOM//amod//68 utveckling//NN|UTR|SIN|IND|NOM//obj//65 för//PP//case//70 bibliotek//NN|NEU|SIN|IND|NOM//nmod//68 och//KN//cc//72 IT-stöd//NN|NEU|SIN|IND|NOM//conj//70 ://MAD//punct//4
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Bibliotek//NN|NEU|SIN|IND|NOM//nsubj//6 är//VB|PRS|AKT//cop//6 ju//AB//advmod//6 ett//DT|NEU|SIN|IND//det//6 ganska//AB//advmod//5 gammaldags//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 begrepp//NN|NEU|SIN|IND|NOM//ROOT//6 .//MAD//punct//6
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Informationen//NN|UTR|SIN|DEF|NOM//nsubj//9 flyter//VB|PRS|AKT//parataxis//6 ju//AB//advmod//9 omkring//AB//advmod//9 överallt//AB//advmod//9 .//MAD//punct//9
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Att//IE//mark//15 ha//VB|INF|AKT//advcl//9 en//DT|UTR|SIN|IND//det//17 infrastruktur//NN|UTR|SIN|IND|NOM//obj//15 när//HA//case//21 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//18 gäller//VB|PRS|AKT//fixed//18 IT//NN|AN//obl//15 ,//MID//punct//15 var//HA//cop//25 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//25 finns//VB|PRS|SFO//parataxis//6 böcker//NN|UTR|PLU|IND|NOM//nsubj//25 ,//MID//punct//28 tidskrifter//NN|UTR|PLU|IND|NOM//conj//26 och//KN//cc//32 hur//HA//advmod//32 man//PN|UTR|SIN|IND|SUB//nsubj//32 kommer//VB|PRS|AKT//conj//25 åt//PP//case//34 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//32 .//MAD//punct//6
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Däremot//AB//mark//38 att//IE//mark//38 ansvara//VB|INF|AKT//advcl//43 för//PP//case//40 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//38 själv//JJ|POS|UTR|SIN|IND|NOM//fixed//40 kanske//AB//advmod//43 blir//VB|PRS|AKT//parataxis//6 svårt//JJ|POS|NEU|SIN|IND|NOM//xcomp//43 .//MID//punct//43
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Inte//AB//advmod//49 ens//AB//fixed//46 vi//PN|UTR|PLU|DEF|SUB//nsubj//49 har//VB|PRS|AKT//parataxis//43 ju//AB//advmod//49 ett//DT|NEU|SIN|IND//det//52 bibliotek//NN|NEU|SIN|IND|NOM//obj//49 ,//MID//punct//43 man//PN|UTR|SIN|IND|SUB//nsubj//55 hinner//VB|PRS|AKT//conj//6 inte//AB//advmod//55 riktigt//AB//advmod//55 .//MAD//punct//6
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Forskare//NN|UTR|PLU|IND|NOM//ROOT//0
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);I//PP//case//2 denna//DT|UTR|SIN|DEF//det//2 fråga//NN|UTR|SIN|IND|NOM//obl//3 skiljde//VB|PRT|AKT//ROOT//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//3 forskarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//6 åsikter//NN|UTR|PLU|IND|NOM//nsubj//3 åt//PP//compound:prt//3 .//MAD//punct//3
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Några//DT|UTR/NEU|PLU|IND//det//10 enstaka//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//11 menade//VB|PRT|AKT//parataxis//3 att//SN//mark//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 inte//AB//advmod//16 är//VB|PRS|AKT//cop//16 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//11 eftersom//SN//mark//21 universitetsbiblioteken//NN|NEU|PLU|DEF|NOM//nsubj//21 och//KN//cc//20 Arbline//PM|NOM//conj//18 fungerar//VB|PRS|AKT//advcl//16 väl//AB|POS//advmod//21 ://MAD//punct//3
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 känns//VB|PRS|SFO//ROOT//1 mindre//AB|KOM//amod//3 angeläget//JJ|POS|NEU|SIN|IND|NOM//xcomp//1 .//MID//punct//1
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Det//DT|NEU|SIN|DEF//expl//7 mest//AB|SUV//advmod//7 digitaliseras//VB|PRS|SFO//parataxis//1 i//PP//case//9 dag//NN|UTR|SIN|IND|NOM//obl//7 och//KN//cc//11 finns//VB|PRS|SFO//conj//7 tillgängligt//JJ|POS|NEU|SIN|IND|NOM//advmod//11 på//PP//case//14 webben//NN|UTR|SIN|DEF|NOM//obl//11 .//MID//punct//7
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Sitter//VB|PRS|AKT//parataxis//7 man//PN|UTR|SIN|IND|SUB//nsubj//16 på//PP//case//19 universitet//NN|NEU|SIN|IND|NOM//obl//16 har//VB|PRS|AKT//conj//7 man//PN|UTR|SIN|IND|SUB//nsubj//20 tillgång//NN|UTR|SIN|IND|NOM//obj//20 till//PP//case//27 nästan//AB//advmod//25 alla//DT|UTR/NEU|PLU|IND/DEF//det//27 vetenskapliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 tidskrifter//NN|UTR|PLU|IND|NOM//nmod//22 i//PP//case//30 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//30 form//NN|UTR|SIN|IND|NOM//nmod//27 .//MID//punct//7
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Allt//PN|NEU|SIN|IND|SUB/OBJ//nsubj:pass//37 som//HP|-|-|-//nsubj//34 kommer//VB|PRS|AKT//acl:relcl//32 från//PP//case//36 universiteten//NN|NEU|PLU|DEF|NOM//obl//37 egenpubliceras//VB|PRS|SFO//parataxis//7 också//AB//advmod//37 där//AB//advmod//37 och//KN//cc//42 kan//VB|PRS|AKT//aux//42 hämtas//VB|INF|SFO//conj//37 gratis//AB//advmod//42 .//MID//punct//7
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Så//AB//mark//48 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//48 här//AB//fixed//46 sköter//VB|PRS|AKT//advcl//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//48 delvis//AB//advmod//48 av//PP//case//52 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//48 själv//JJ|POS|UTR|SIN|IND|NOM//amod//52 .//MAD//punct//1
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Några//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//1 tyckte//VB|PRT|AKT//ROOT//1 att//SN//mark//13 ett//DT|NEU|SIN|IND//det//5 stort//JJ|POS|NEU|SIN|IND|NOM//amod//5 arbetslivsbibliotek//UO//nsubj//6 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//13 som//HP|-|-|-//nsubj//9 fanns//VB|PRT|SFO//acl:relcl//7 på//PP//case//11 Arbetslivsinstitutet//NN|NEU|SIN|DEF|NOM//obl//9 borde//VB|PRT|AKT//aux//13 inrättas//VB|INF|SFO//ccomp//1 med//PP//case//16 såväl//KN//amod//16 publikationer//NN|UTR|PLU|IND|NOM//obl//13 som//KN//mark//23 den//DT|UTR|SIN|DEF//det//20 opublicerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//20 ”//PAD//nmod//23 grå//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 ”//PAD//punct//21 litteraturen//NN|UTR|SIN|DEF|NOM//nmod//16 ://MAD//punct//1
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 vore//VB|KON|PRT|AKT//cop//2 suveränt//JJ|POS|NEU|SIN|IND|NOM//ROOT//2 om//SN//mark//8 ett//DT|NEU|SIN|IND//det//5 kunskapscentrum//NN|NEU|SIN|IND|NOM//nsubj//8 skulle//VB|PRT|AKT//aux//8 kunna//VB|INF|AKT//aux//8 ha//VB|INF|AKT//csubj//2 denna//DT|UTR|SIN|DEF//det//10 service//NN|UTR|SIN|IND|NOM//obj//8 ,//MID//punct//8 speciellt//AB|POS//advmod//14 för//PP//case//14 högskolor//NN|UTR|PLU|IND|NOM//obl//8 och//KN//cc//17 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 universitet//NN|NEU|PLU|IND|NOM//conj//14 som//HP|-|-|-//nsubj//20 inte//AB//advmod//20 har//VB|PRS|AKT//acl:relcl//17 råd//NN|NEU|SIN|IND|NOM//obj//20 med//PP//case//26 PubMed//NN|UTR|PLU|IND|NOM//amod//26 eller//KN//cc//25 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//23 databaser//NN|UTR|PLU|IND|NOM//obl//20 .//MAD//punct//2
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Dessutom//AB//advmod//29 finns//VB|PRS|SFO//parataxis//2 ett//DT|NEU|SIN|IND//det//32 stort//JJ|POS|NEU|SIN|IND|NOM//amod//32 antal//NN|NEU|SIN|IND|NOM//nmod//33 rapporter//NN|UTR|PLU|IND|NOM//nsubj//29 från//PP//case//35 universiteten//NN|NEU|PLU|DEF|NOM//nmod//33 som//HP|-|-|-//nsubj//38 aldrig//AB//advmod//38 kommer//VB|PRS|AKT//acl:relcl//35 ut//PL//compound:prt//38 där//AB//advmod//38 ,//MID//punct//46 men//KN//cc//46 som//HP|-|-|-//mark//46 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//46 vore//VB|KON|PRT|AKT//cop//46 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//29 att//IE//mark//48 hålla//VB|INF|AKT//acl//46 koll//NN|UTR|SIN|IND|NOM//obj//48 på//PP//compound:prt//48 ,//MID//punct//46 framför//PP//case//53 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//29 för//PP//case//55 praktikerna//NN|UTR|PLU|DEF|NOM//nmod//53 .//MAD//punct//29
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Majoriteten//NN|UTR|SIN|DEF|NOM//nsubj//4 av//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//0 menade//VB|PRT|AKT//ROOT//4 emellertid//AB//advmod//4 att//SN//mark//11 en//DT|UTR|SIN|IND//det//9 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//9 biblioteksresurs//NN|UTR|SIN|IND|NOM//nsubj:pass//11 borde//VB|PRT|AKT//aux//11 skapas//VB|INF|SFO//ccomp//4 ,//MID//punct//17 även//AB//mark//17 om//SN//fixed//13 delade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 meningar//NN|UTR|PLU|IND|NOM//nsubj//17 rådde//VB|PRT|AKT//conj//11 om//PP//mark//22 hur//HA//advmod//22 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//22 skulle//VB|PRT|AKT//aux//22 begränsas//VB|INF|SFO//ccomp//17 .//MAD//punct//4
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//25 menade//VB|PRT|AKT//parataxis//4 att//SN//mark//34 en//DT|UTR|SIN|IND//det//29 fysisk//JJ|POS|UTR|SIN|IND|NOM//amod//29 lokal//NN|UTR|SIN|IND|NOM//nsubj//34 för//PP//case//31 biblioteket//NN|NEU|SIN|DEF|NOM//nmod//29 inte//AB//advmod//34 var//VB|PRT|AKT//cop//34 nödvändig//JJ|POS|UTR|SIN|IND|NOM//ccomp//25 men//KN//cc//44 att//SN//mark//44 en//DT|UTR|SIN|IND//det//38 sökmotor//NN|UTR|SIN|IND|NOM//amod//41 eller//KN//cc//40 virtuellt//JJ|POS|NEU|SIN|IND|NOM//conj//38 webb-bibliotek//UO//nsubj//44 skulle//VB|PRT|AKT//aux//44 vara//VB|INF|AKT//cop//44 användbart//JJ|POS|NEU|SIN|IND|NOM//conj//34 .//MAD//punct//4
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj//47 efterlyste//VB|PRT|AKT//conj//4 tillgång//NN|UTR|SIN|IND|NOM//obj//47 till//PP//case//51 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//51 tidskrifter//NN|UTR|PLU|IND|NOM//nmod//48 som//HP|-|-|-//nsubj//54 inte//AB//advmod//54 finns//VB|PRS|SFO//acl:relcl//51 på//PP//case//56 biblioteken//NN|NEU|PLU|DEF|NOM//obl//54 .//MAD//punct//60
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);En//DT|UTR|SIN|IND//det//59 annan//JJ|POS|UTR|SIN|IND|NOM//nsubj//60 efterlyste//VB|PRT|AKT//amod//61 tillgång//NN|UTR|SIN|IND|NOM//obj//47 till//PP//case//63 standarder//NN|UTR|PLU|IND|NOM//nmod//61 ,//MID//punct//69 vilket//HP|NEU|SIN|IND//nsubj//69 i//PP//advmod//69 dag//NN|UTR|SIN|IND|NOM//fixed//66 är//VB|PRS|AKT//cop//69 komplicerat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//61 och//KN//cc//71 dyrt//JJ|POS|NEU|SIN|IND|NOM//conj//69 .//MAD//punct//47
3.6 Erbjuda biblioteksservice på arbetsmiljöområdet (1);Flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//74 nämnde//VB|PRT|AKT//conj//47 vikten//NN|UTR|SIN|DEF|NOM//obj//74 av//PP//case//78 kunnig//JJ|POS|UTR|SIN|IND|NOM//amod//78 personal//NN|UTR|SIN|IND|NOM//nmod//75 som//HP|-|-|-//nsubj//82 skulle//VB|PRT|AKT//aux//82 kunna//VB|INF|AKT//aux//82 ge//VB|INF|AKT//acl:relcl//78 vägledning//NN|UTR|SIN|IND|NOM//obj//82 eller//KN//cc//85 beställa//VB|INF|AKT//conj//82 den//DT|UTR|SIN|DEF//det//87 litteratur//NN|UTR|SIN|IND|NOM//obj//85 som//HP|-|-|-//nsubj:pass//89 behövs//VB|PRS|SFO//acl:relcl//87 ,//MID//punct//74 eventuellt//AB|POS//advmod//74 genom//PP//case//94 en//DT|UTR|SIN|IND//det//94 telefontjänst//NN|UTR|SIN|IND|NOM//obl//74 ”//PAD//punct//74 on//UO//case//97 demand//UO//obl//74 ”//PAD//punct//74 .//MAD//punct//47

3.7 Samordna/bevaka nationella register/databaser med relation till arbetsmiljön (1);Fackliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 organisationer//NN|UTR|PLU|IND|NOM//ROOT//1
3.7 Samordna/bevaka nationella register/databaser med relation till arbetsmiljön (1);De//DT|UTR/NEU|PLU|DEF//det//2 fackliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 organisationerna//NN|UTR|PLU|DEF|NOM//nsubj//3 menade//VB|PRT|AKT//ROOT//3 att//SN//mark//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 vore//VB|KON|PRT|AKT//cop//7 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//3 att//IE//mark//9 samla//VB|INF|AKT//csubj//7 länkar//NN|UTR|PLU|IND|NOM//obj//9 till//PP//case//12 register//NN|NEU|PLU|IND|NOM//obl//9 och//KN//cc//14 databaser//NN|UTR|PLU|IND|NOM//conj//12 på//PP//case//17 ett//DT|NEU|SIN|IND//det//17 ställe//NN|NEU|SIN|IND|NOM//obl//9 .//MAD//punct//3
3.7 Samordna/bevaka nationella register/databaser med relation till arbetsmiljön (1);Arbetsgivar-//NN|UTR|-|-|SMS//ROOT//0 och//KN//cc//2 branschorganisationer//NN|UTR|PLU|IND|NOM//conj//0
3.7 Samordna/bevaka nationella register/databaser med relation till arbetsmiljön (1);De//DT|UTR/NEU|PLU|DEF//det//1 organisationer//NN|UTR|PLU|IND|NOM//nsubj//75 som//HP|-|-|-//nsubj:pass//3 tillfrågades//VB|PRT|SFO//acl:relcl//1 menade//VB|PRT|AKT//xcomp//3 att//SN//mark//10 en//DT|UTR|SIN|IND//det//8 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//8 funktion//NN|UTR|SIN|IND|NOM//nsubj//10 skulle//VB|PRT|AKT//aux//10 vara//VB|INF|AKT//ccomp//4 av//PP//case//12 nytta//NN|UTR|SIN|IND|NOM//obl//10 om//SN//mark//15 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//15 fanns//VB|PRT|SFO//advcl//10 samlad//PC|PRF|UTR|SIN|IND|NOM//xcomp//15 på//PP//case//19 ett//DT|NEU|SIN|IND//det//19 ställe//NN|NEU|SIN|IND|NOM//obl//15 av//PP//case//23 en//DT|UTR|SIN|IND//det//23 opartisk//JJ|POS|UTR|SIN|IND|NOM//amod//23 organisation//NN|UTR|SIN|IND|NOM//nmod//19 som//HP|-|-|-//nsubj//25 förmedlar//VB|PRS|AKT//acl:relcl//23 information//NN|UTR|SIN|IND|NOM//obj//25 om//PP//case//29 var//DT|UTR|SIN|IND//cop//29 kunskap//NN|UTR|SIN|IND|NOM//nmod//26 och//KN//cc//31 resurser//NN|UTR|PLU|IND|NOM//conj//29 finns//VB|PRS|SFO//conj//10 .//MID//punct//1
3.7 Samordna/bevaka nationella register/databaser med relation till arbetsmiljön (1);Föreningen//NN|UTR|SIN|DEF|NOM//nsubj//38 för//PP//case//37 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//37 företagshälsovård//NN|UTR|SIN|IND|NOM//nmod//34 håller//VB|PRS|AKT//parataxis//1 på//PL//compound:prt//38 att//IE//mark//41 bygga//VB|INF|AKT//advcl//38 en//DT|UTR|SIN|IND//det//44 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//44 databas//NN|UTR|SIN|IND|NOM//obj//41 ://MID//punct//38 ”//PM|NOM//nmod//47
3.7 Samordna/bevaka nationella register/databaser med relation till arbetsmiljön (1);Jobbhälsobarometern//NN|UTR|SIN|DEF|NOM//appos//38 ”//PAD//punct//47 .//MAD//punct//1
3.7 Samordna/bevaka nationella register/databaser med relation till arbetsmiljön (1);Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//51 bygger//VB|PRS|AKT//parataxis//1 på//PP//case//53 data//NN|NEU|PLU|IND|NOM//obl//51 från//PP//case//56 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 telefonintervjuer//NN|UTR|PLU|IND|NOM//nmod//53 med//PP//case//60 5//RG|NOM//nummod//59 000//RG|NOM//nummod//60 svenskar//NN|UTR|PLU|IND|NOM//nmod//56 som//HP|-|-|-//nsubj:pass//62 genomförts//VB|SUP|SFO//acl:relcl//60 sedan//PP//case//64 2007//RG|NOM//obl//62 med//PP//case//66 frågor//NN|UTR|PLU|IND|NOM//obl//62 om//PP//case//68 hälsa//NN|UTR|SIN|IND|NOM//nmod//66 ,//MID//punct//70 arbete//NN|NEU|SIN|IND|NOM//conj//68 och//KN//cc//72 företagshälsovård//NN|UTR|SIN|IND|NOM//conj//68 .//MAD//punct//51
