Skärpta regler om utländska månggiften;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//5 strängare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 regler//NN|UTR|PLU|IND|NOM//nmod//2 om//PP//case//8 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 månggiften//NN|NEU|PLU|IND|NOM//nmod//5
5.4.2 Europakonventionen och EU-stadgan;Även//AB//advmod//109 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//109 handlingar//NN|UTR|PLU|IND|NOM//nsubj//110 träffas//VB|PRS|SFO//parataxis//72 om//SN//mark//113 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//113 finns//VB|PRS|SFO//advcl//110 ett//DT|NEU|SIN|IND//det//116 tillräckligt//AB|POS//amod//116 nära//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//113 och//KN//cc//119 direkt//JJ|POS|NEU|SIN|IND|NOM//amod//119 samband//NN|NEU|SIN|IND|NOM//conj//116 mellan//PP//case//121 agerandet//NN|NEU|SIN|DEF|NOM//nmod//119 och//KN//cc//125 den//DT|UTR|SIN|DEF//det//125 underliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//125 tron//NN|UTR|SIN|DEF|NOM//conj//121 ,//MID//punct//129 vilket//HP|NEU|SIN|IND//nsubj:pass//129 måste//VB|PRS|AKT//aux//129 avgöras//VB|INF|SFO//advcl//113 utifrån//PP//case//131 förhållandena//NN|NEU|PLU|DEF|NOM//obl//129 i//PP//case//135 varje//DT|UTR/NEU|SIN|IND//det//135 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//135 fall//NN|NEU|SIN|IND|NOM//obl//129 .//MAD//punct//72
5.4.2 Europakonventionen och EU-stadgan;Domstolen//NN|UTR|SIN|DEF|NOM//nsubj//140 har//VB|PRS|AKT//aux//140 även//AB//advmod//140 uttalat//VB|SUP|AKT//parataxis//72 att//SN//mark//144 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//144 inte//AB//advmod//144 ankommer//VB|PRS|AKT//ccomp//140 på//PP//case//147 den//DT|UTR|SIN|DEF//det//147 enskilde//JJ|POS|MAS|SIN|DEF|NOM//obl//144 att//IE//mark//149 visa//VB|INF|AKT//acl//147 att//SN//mark//152 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//152 handlade//VB|PRT|AKT//ccomp//149 för//PP//mark//155 att//IE//mark//155 uppfylla//VB|INF|AKT//advcl//152 en//DT|UTR|SIN|IND//det//157 plikt//NN|UTR|SIN|IND|NOM//obj//155 föreskriven//PC|PRF|UTR|SIN|IND|NOM//xcomp//155 av//PP//case//162 den//DT|UTR|SIN|DEF//det//162 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//162 religionen//NN|UTR|SIN|DEF|NOM//obl:agent//158 i//PP//case//164 fråga//NN|UTR|SIN|IND|NOM//nmod//162 (//PAD//punct//140 Ewida//PM|NOM//appos//140 m.fl.//AB|AN//conj//166 mot//PP//case//170 Förenade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//170 Kungariket//NN|NEU|SIN|DEF|NOM//nmod//167 ,//MID//punct//172 48420/10//RG|NOM//conj//170 ,//MID//punct//140
5.4.2 Europakonventionen och EU-stadgan;Generellt//AB|POS//advmod//1 tillämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 regler//NN|UTR|PLU|IND|NOM//nsubj//11 som//HP|-|-|-//nsubj:pass//4 tillämpas//VB|PRS|SFO//acl:relcl//2 neutralt//AB|POS//advmod//4 utan//PP//case//7 hänsynstagande//NN|NEU|SIN|IND|NOM//obl//4 till//PP//case//10 enskildas//JJ|POS|UTR/NEU|PLU|IND/DEF|GEN//amod//10 religion//NN|UTR|SIN|IND|NOM//nmod//7 faller//VB|PRS|AKT//ROOT//11 ofta//AB|POS//advmod//11 utanför//PP//case//14 rätten//NN|UTR|SIN|DEF|NOM//obl//11 till//PP//case//16 religionsfrihet//NN|UTR|SIN|IND|NOM//nmod//14 .//MAD//punct//11
5.4.2 Europakonventionen och EU-stadgan;Exempelvis//AB//advmod//19 har//VB|PRS|AKT//parataxis//11 enskildas//JJ|POS|UTR/NEU|PLU|IND/DEF|GEN//amod//21 vägran//NN|UTR|SIN|IND|NOM//obj//19 ,//MID//punct//21 på//PP//case//25 religiösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 grunder//NN|UTR|PLU|IND|NOM//obl//19 ,//MID//punct//25 att//IE//mark//28 sälja//VB|INF|AKT//csubj//34 preventivmedel//NN|NEU|SIN|IND|NOM//obj//28 eller//KN//cc//31 betala//VB|INF|AKT//conj//28 skatt//NN|UTR|SIN|IND|NOM//obj//31 inte//AB//advmod//34 ansetts//VB|SUP|SFO//acl:relcl//25 omfattas//VB|INF|SFO//xcomp//34 av//PP//case//37 skyddet//NN|NEU|SIN|DEF|NOM//obl:agent//35 i//PP//case//39 bestämmelsen//NN|UTR|SIN|DEF|NOM//nmod//37 .//MAD//punct//11
5.4.2 Europakonventionen och EU-stadgan;Såvitt//SN//advmod//4 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//4 har//VB|PRS|AKT//aux//4 kunnat//VB|SUP|AKT//aux//4 konstatera//VB|INF|AKT//advcl//5 finns//VB|PRS|SFO//ROOT//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 inte//AB//advmod//5 någon//DT|UTR|SIN|IND//det//9 rättspraxis//NN|UTR|SIN|IND|NOM//nsubj//5 som//HP|-|-|-//nsubj//11 rör//VB|PRS|AKT//acl:relcl//9 frågan//NN|UTR|SIN|DEF|NOM//obj//11 om//PP//mark//15 just//AB//advmod//15 erkännande//NN|NEU|SIN|IND|NOM//acl//12 av//PP//case//18 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 äktenskap//NN|NEU|PLU|IND|NOM//nmod//15 i//PP//case//22 förhållande//NN|NEU|SIN|IND|NOM//fixed//19 till//PP//fixed//19 rätten//NN|UTR|SIN|DEF|NOM//obl//15 till//PP//case//24 religionsfrihet//NN|UTR|SIN|IND|NOM//nmod//22 .//MID//punct//5
5.4.2 Europakonventionen och EU-stadgan;När//HA//case//29 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//26 gäller//VB|PRS|AKT//fixed//26 polygami//NN|UTR|SIN|IND|NOM//obl//33 har//VB|PRS|AKT//aux//33 Europadomstolen//PM|NOM//nsubj//33 dock//AB//advmod//33 omnämnt//VB|SUP|AKT//amod//34 företeelsen//NN|UTR|SIN|DEF|NOM//nsubj//5 som//KN//mark//36 exempel//NN|NEU|SIN|IND|NOM//acl//34 på//PP//case//40 en//DT|UTR|SIN|IND//det//40 religiös//JJ|POS|UTR|SIN|IND|NOM//amod//40 yttring//NN|UTR|SIN|IND|NOM//nmod//36 som//HP|-|-|-//nsubj//43 är//VB|PRS|AKT//cop//43 oförenlig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//40 med//PP//case//47 Europakonventionens//NN|UTR|SIN|DEF|GEN//nmod:poss//47 underliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 grundprinciper//NN|UTR|PLU|IND|NOM//obl//43 och//KN//cc//49 uttalat//VB|SUP|AKT//conj//43 att//SN//mark//61 inskränkningar//NN|UTR|PLU|IND|NOM//nsubj//61 från//PP//case//54 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//54 sida//NN|UTR|SIN|IND|NOM//nmod//51 med//PP//case//58 hänsyn//NN|UTR|SIN|IND|NOM//fixed//55 till//PP//fixed//55 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//54 kan//VB|PRS|AKT//aux//61 vara//VB|INF|AKT//cop//61 berättigade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//49 (//PAD//punct//70 Jehovas//PM|GEN//nmod//70 Wittnesses//PM|NOM//flat//63 of//PM|NOM//case//66 Moscow//PM|NOM//nmod//63 mot//PP//case//68 Ryssland//PM|NOM//nmod//63 ,//MID//punct//63 nr//NN|AN//appos//61 .//MAD//punct//70
5.4.2 Europakonventionen och EU-stadgan;302/02//RG|NOM//nummod//34 ,//MID//punct//72 10//RG|NOM//nummod//75 juni//NN|UTR|SIN|IND|NOM//nmod//72 2010//RG|NOM//nummod//75 )//PAD//punct//72 .//MAD//punct//5
5.4.2 Europakonventionen och EU-stadgan;Avgörandet//NN|NEU|SIN|DEF|NOM//nsubj//80 avsåg//VB|PRT|AKT//parataxis//5 bl.a.//AB|AN//advmod//80 rätten//NN|UTR|SIN|DEF|NOM//obj//80 till//PP//case//84 religionsfrihet//NN|UTR|SIN|IND|NOM//nmod//82 enligt//PP//case//86 konventionen//NN|UTR|SIN|DEF|NOM//obl//80 sedan//PP//case//89 ryska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//89 myndigheter//NN|UTR|PLU|IND|NOM//nmod//86 upplöst//VB|SUP|AKT//advmod//80 ett//DT|NEU|SIN|IND//det//93 religiöst//JJ|POS|NEU|SIN|IND|NOM//amod//93 samfund//NN|NEU|SIN|IND|NOM//obj//90 och//KN//cc//95 förbjudit//VB|SUP|AKT//conj//80 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//95 att//IE//mark//98 fortsätta//VB|INF|AKT//xcomp//95 sin//PS|UTR|SIN|DEF//nmod:poss//100 verksamhet//NN|UTR|SIN|IND|NOM//obj//98 .//MAD//punct//80
5.4.2 Europakonventionen och EU-stadgan;Målet//NN|NEU|SIN|DEF|NOM//nsubj//103 behandlade//VB|PRT|AKT//parataxis//80 alltså//AB//advmod//103 varken//KN//cc//106 rätten//NN|UTR|SIN|DEF|NOM//obj//103 att//IE//mark//108 ingå//VB|INF|AKT//acl//106 månggiften//NN|UTR|SIN|DEF|NOM//obj//108 eller//KN//cc//112 att//IE//mark//112 få//VB|INF|AKT//conj//108 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//114 äktenskap//NN|NEU|PLU|IND|NOM//obj//112 erkända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//112 .//MAD//punct//5
5.4.2 Europakonventionen och EU-stadgan;Rätten//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 till//PP//case//2 religionsfrihet//NN|UTR|SIN|IND|NOM//nmod//0 regleras//VB|PRS|SFO//ROOT//3 även//AB//advmod//3 i//PP//case//6 EU-stadgan//NN|UTR|SIN|DEF|NOM//obl//3 (//PAD//punct//6 artikel//NN|UTR|SIN|IND|NOM//nmod//9 7.1//RG|NOM//appos//6 )//PAD//punct//3 och//KN//cc//17 kan//VB|PRS|AKT//aux//17 också//AB//advmod//17 enligt//PP//case//16 denna//DT|UTR|SIN|DEF//det//16 rättsakt//NN|UTR|SIN|IND|NOM//obl//17 begränsas//VB|INF|SFO//conj//3 .//MAD//punct//3
5.4.2 Europakonventionen och EU-stadgan;Också//AB//advmod//1 RF//PM|NOM//nsubj//2 skyddar//VB|PRS|AKT//ROOT//2 religionsfriheten//NN|UTR|SIN|DEF|NOM//obj//2 ,//MID//punct//7 på//PP//case//7 så//AB//amod//7 sätt//NN|NEU|SIN|IND|NOM//obl//2 att//SN//mark//17 var//PN|UTR|SIN|IND|SUB/OBJ//det//17 och//KN//fixed//9 en//PN|UTR|SIN|IND|SUB/OBJ//fixed//9 gentemot//PP//case//14 det//DT|NEU|SIN|DEF//det//14 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//nmod//9 är//VB|PRS|AKT//cop//16 tillförsäkrad//PC|PRF|UTR|SIN|IND|NOM//amod//17 friheten//NN|UTR|SIN|DEF|NOM//acl//7 att//IE//mark//19 ensam//JJ|POS|UTR|SIN|IND|NOM//acl//17 eller//KN//cc//24 tillsammans//AB//advmod//23 med//PP//case//23 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//24 utöva//VB|INF|AKT//conj//19 sin//PS|UTR|SIN|DEF//nmod:poss//26 religion//NN|UTR|SIN|IND|NOM//obj//24 (//PAD//punct//17 2//RG|NOM//nummod//29 kap.//NN|AN//nmod//33 1//RG|NOM//nummod//31 §//NN|AN//obl//32 6//RG|NOM//nummod//33 RF//PM|NOM//nmod//17 )//PAD//punct//7 .//MAD//punct//2
5.4.2 Europakonventionen och EU-stadgan;Till//PP//advmod//39 skillnad//NN|UTR|SIN|IND|NOM//fixed//36 från//PP//case//39 Europakonventionen//NN|UTR|SIN|DEF|NOM//obl//2 och//KN//cc//41 EU-stadgan//NN|UTR|SIN|DEF|NOM//conj//39 är//VB|PRS|AKT//cop//43 religionsfriheten//NN|UTR|SIN|DEF|NOM//advcl//2 enligt//PP//case//46 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//46 grundlag//NN|UTR|SIN|IND|NOM//nmod//43 absolut//AB|POS//advmod//43 och//KN//cc//52 kan//VB|PRS|AKT//aux//52 alltså//AB//advmod//52 inte//AB//advmod//52 inskränkas//VB|INF|SFO//conj//2 .//MAD//punct//2
5.4.2 Europakonventionen och EU-stadgan;RF//PM|NOM//obj//2 ://MID//punct//54 s//JJ|AN//nsubj//62 skydd//NN|NEU|SIN|IND|NOM//fixed//56 för//PP//case//59 religionsfrihet//NN|UTR|SIN|IND|NOM//nmod//56 är//VB|PRS|AKT//cop//62 dock//AB//advmod//62 begränsat//PC|PRF|NEU|SIN|IND|NOM//appos//54 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//65 med//PP//case//65 europarätten//NN|UTR|SIN|DEF|NOM//obl//62 .//MAD//punct//62
5.4.2 Europakonventionen och EU-stadgan;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//69 har//VB|PRS|AKT//aux//69 uttryckts//VB|SUP|SFO//conj//2 på//PP//case//72 så//AB//amod//72 sätt//NN|NEU|SIN|IND|NOM//obl//69 att//SN//mark//78 friheten//NN|UTR|SIN|DEF|NOM//nsubj//78 i//PP//case//76 princip//NN|UTR|SIN|IND|NOM//obl//78 inte//AB//advmod//78 avser//VB|PRS|AKT//acl//72 annat//PN|NEU|SIN|IND|SUB/OBJ//obj//78 än//KN//case//82 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//82 religionsutövning//NN|UTR|SIN|IND|NOM//obl//78 ,//MID//punct//78 dvs.//AB|AN//advmod//87 att//IE//fixed//84 i//PP//case//87 ensamhet//NN|UTR|SIN|IND|NOM//obl//78 ,//MID//punct//69 och//KN//cc//92 utan//PP//mark//92 att//IE//mark//92 påverka//VB|INF|AKT//conj//69 någon//PN|UTR|SIN|IND|SUB/OBJ//obj//92 i//PP//case//95 omgivningen//NN|UTR|SIN|DEF|NOM//obl//92 ,//MID//punct//97 utöva//VB|INF|AKT//conj//69 sin//PS|UTR|SIN|DEF//nmod:poss//99 tro//NN|UTR|SIN|IND|NOM//obj//97 .//MID//punct//69
5.4.2 Europakonventionen och EU-stadgan;Alla//DT|UTR/NEU|PLU|IND/DEF//det//103 faktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//103 uttryck//NN|NEU|PLU|IND|NOM//appos//69 ,//MID//punct//103 som//KN//mark//108 att//IE//mark//108 exempelvis//AB//advmod//108 manifestera//VB|INF|AKT//acl:relcl//103 sin//PS|UTR|SIN|DEF//nmod:poss//110 tro//NN|UTR|SIN|IND|NOM//obj//108 eller//KN//cc//112 mötas//VB|INF|SFO//conj//108 för//PP//case//114 gudstjänst//NN|UTR|SIN|IND|NOM//obl//112 ,//MID//punct//116 faller//VB|PRS|AKT//conj//69 i//PP//advmod//116 stället//NN|NEU|SIN|DEF|NOM//fixed//117 under//PP//case//121 yttranderespektive//RO|NOM//amod//121 mötesfriheten//NN|UTR|SIN|DEF|NOM//obl//116 (//PAD//punct//121 som//HP|-|-|-//nsubj:pass//125 kan//VB|PRS|AKT//aux//125 begränsas//VB|INF|SFO//acl:relcl//121 )//PAD//punct//125 eller//KN//cc//130 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//130 tillämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//130 rättigheter//NN|UTR|PLU|IND|NOM//conj//125 .//MID//punct//69
5.4.2 Europakonventionen och EU-stadgan;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//133 innebär//VB|PRS|AKT//conj//2 bl.a.//AB|AN//advmod//133 att//SN//mark//141 de//DT|UTR/NEU|PLU|DEF//det//139 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//139 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//139 opinionsfriheterna//NN|UTR|PLU|DEF|NOM//nsubj//141 inte//AB//advmod//141 får//VB|PRS|AKT//ccomp//133 något//DT|NEU|SIN|IND//det//144 förstärkt//PC|PRF|NEU|SIN|IND|NOM//amod//144 skydd//NN|NEU|SIN|IND|NOM//obj//141 när//HA//mark//147 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//147 utövas//VB|PRS|SFO//advcl//141 i//PP//case//150 religiösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//150 sammanhang//NN|NEU|PLU|IND|NOM//obl//147 eller//KN//cc//154 med//PP//case//154 religiösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//154 förtecken//NN|NEU|PLU|IND|NOM//conj//150 och//KN//cc//165 att//SN//mark//165 en//DT|UTR|SIN|IND//det//160 vanligtvis//AB//advmod//159 straffbar//JJ|POS|UTR|SIN|IND|NOM//amod//160 handling//NN|UTR|SIN|IND|NOM//nsubj//165 såsom//KN//mark//162 tvegifte//NN|NEU|SIN|IND|NOM//nmod//160 inte//AB//advmod//165 är//VB|PRS|AKT//cop//165 skyddad//PC|PRF|UTR|SIN|IND|NOM//conj//147 bara//AB//advmod//170 för//PP//mark//170 att//SN//mark//170 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//170 förekommer//VB|PRS|AKT//advcl//165 i//PP//case//174 ett//DT|NEU|SIN|IND//det//174 religiöst//JJ|POS|NEU|SIN|IND|NOM//amod//174 sammanhang//NN|NEU|SIN|IND|NOM//obl//170 .//MAD//punct//133
5.4.2 Europakonventionen och EU-stadgan;Detta//DT|NEU|SIN|DEF//det//179 mycket//AB|POS//advmod//178 begränsade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//179 tillämpningsområde//NN|NEU|SIN|IND|NOM//nsubj//180 förklarar//VB|PRS|AKT//parataxis//133 varför//HA//advmod//183 religionsfriheten//NN|UTR|SIN|DEF|NOM//nsubj//183 ansetts//VB|SUP|SFO//ccomp//180 böra//VB|INF|AKT//xcomp//183 vara//VB|INF|AKT//cop//186 en//PN|UTR|SIN|IND|SUB/OBJ//xcomp//184 av//PP//case//189 de//DT|UTR/NEU|PLU|DEF//det//189 rättigheter//NN|UTR|PLU|IND|NOM//nmod//186 i//PP//case//191 RF//PM|NOM//nmod//189 som//HP|-|-|-//nsubj:pass//195 inte//AB//advmod//195 kan//VB|PRS|AKT//aux//195 inskränkas//VB|INF|SFO//acl:relcl//189 .//MAD//punct//133

5.4.3 Fri rörlighet inom EU;Frågor//NN|UTR|PLU|IND|NOM//nsubj//7 om//PP//mark//7 ingående//NN|NEU|SIN|IND|NOM//amod//7 och//KN//cc//4 erkännande//NN|NEU|SIN|IND|NOM//conj//2 av//PP//case//6 äktenskap//NN|NEU|SIN|IND|NOM//nmod//2 faller//VB|PRS|AKT//ROOT//7 in//PL//compound:prt//7 under//PP//case//11 medlemsstaternas//NN|UTR|PLU|DEF|GEN//nmod:poss//11 befogenheter//NN|UTR|PLU|IND|NOM//obl//7 .//MAD//punct//7
5.4.3 Fri rörlighet inom EU;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 är//VB|PRS|AKT//cop//17 alltså//AB//advmod//17 som//KN//mark//17 utgångspunkt//NN|UTR|SIN|IND|NOM//conj//7 upp//AB//compound:prt//17 till//PP//case//21 varje//DT|UTR/NEU|SIN|IND//det//21 medlemsstat//NN|UTR|SIN|IND|NOM//obl//17 att//IE//mark//23 ta//VB|INF|AKT//acl//21 ställning//NN|UTR|SIN|IND|NOM//obj//23 till//PP//mark//33 i//PP//case//28 vilken//HD|UTR|SIN|IND//det//28 utsträckning//NN|UTR|SIN|IND|NOM//nmod//31 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 staters//NN|UTR|PLU|IND|GEN//nmod:poss//31 äktenskap//NN|NEU|PLU|IND|NOM//nsubj:pass//33 ska//VB|PRS|AKT//aux//33 erkännas//VB|INF|SFO//advcl//23 .//MAD//punct//17
5.4.3 Fri rörlighet inom EU;Medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//41 är//VB|PRS|AKT//cop//41 vid//PP//case//39 detta//DT|NEU|SIN|DEF//det//39 ställningstagande//NN|NEU|SIN|IND|NOM//obl//41 dock//AB//advmod//41 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//17 att//IE//mark//43 iaktta//VB|INF|AKT//acl//41 unionsrätten//NN|UTR|SIN|DEF|NOM//obj//43 och//KN//cc//48 i//PP//advmod//48 synnerhet//NN|UTR|SIN|IND|NOM//fixed//46 bestämmelserna//NN|UTR|PLU|DEF|NOM//conj//44 om//PP//mark//50 unionsmedborgares//NN|UTR|PLU|IND|GEN//nmod//48 rätt//NN|UTR|SIN|IND|NOM//obj//50 att//IE//mark//54 fritt//AB|POS//advmod//54 röra//VB|INF|AKT//acl//51 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//54 och//KN//cc//57 uppehålla//VB|INF|AKT//conj//54 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//57 inom//PP//case//61 medlemsstaternas//NN|UTR|PLU|DEF|GEN//nmod:poss//61 territorier//NN|NEU|PLU|IND|NOM//obl//57 (//PAD//punct//41 se//VB|IMP|AKT//conj//41 t.ex.//AB|AN//advmod//63 Coman//PM|NOM//obj//63 m.fl.//AB|AN//conj//65 ,//MID//punct//68 C673/16//AB|AN//conj//65 ,//MID//punct//71 5//RG|NOM//nummod//71 juni//NN|UTR|SIN|IND|NOM//conj//65 2018//RG|NOM//nummod//71 )//PAD//punct//41 .//MAD//punct//17
5.4.3 Fri rörlighet inom EU;Den//DT|UTR|SIN|DEF//det//2 fria//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 rörligheten//NN|UTR|SIN|DEF|NOM//nsubj//6 för//PP//case//4 personer//NN|UTR|PLU|IND|NOM//nmod//2 är//VB|PRS|AKT//cop//6 en//PN|UTR|SIN|IND|SUB/OBJ//ROOT//6 av//PP//case//8 EU//PM|NOM//nmod//6 ://MID//punct//11 s//NN|AN//nummod//11 grundprinciper//NN|UTR|PLU|IND|NOM//appos//8 och//KN//cc//13 gäller//VB|PRS|AKT//conj//6 även//AB//advmod//13 för//PP//case//16 familjemedlemmar//NN|UTR|PLU|IND|NOM//obl//13 .//MAD//punct//6
5.4.3 Fri rörlighet inom EU;Rätten//NN|UTR|SIN|DEF|NOM//nsubj:pass//22 till//PP//case//21 fri//JJ|POS|UTR|SIN|IND|NOM//amod//21 rörlighet//NN|UTR|SIN|IND|NOM//nmod//18 regleras//VB|PRS|SFO//parataxis//6 i//PP//case//25 såväl//KN//advmod//25 fördragen//NN|NEU|PLU|DEF|NOM//obl//22 och//KN//cc//27 EU-stadgan//NN|UTR|SIN|DEF|NOM//conj//25 (//PAD//punct//22 artikel//NN|UTR|SIN|IND|NOM//nmod//30 3.2//RG|NOM//appos//22 i//PP//case//32 fördraget//NN|NEU|SIN|DEF|NOM//nmod//30 om//PP//case//35 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 unionen//NN|UTR|SIN|DEF|NOM//nmod//32 ,//MID//punct//38 artikel//NN|UTR|SIN|IND|NOM//nmod//38 21//RG|NOM//conj//35 och//KN//cc//40 avdelningarna//NN|UTR|PLU|DEF|NOM//conj//35 IV//RG|NOM//nmod//40 och//KN//cc//43 V//NN|NEU|SIN|IND|NOM//conj//35 i//PP//case//45 fördraget//NN|NEU|SIN|DEF|NOM//nmod//43 om//PP//case//49 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//48 unionens//NN|UTR|SIN|DEF|GEN//nmod:poss//49 funktionssätt//NN|NEU|SIN|IND|NOM//nmod//45 samt//KN//cc//52 artikel//NN|UTR|SIN|IND|NOM//nmod//52 45//RG|NOM//conj//30 i//PP//case//54 stadgan//NN|UTR|SIN|DEF|NOM//nmod//52 )//PAD//punct//22 som//HP|-|-|-//mark//58 i//PP//case//58 sekundärrätten//NN|UTR|SIN|DEF|NOM//obl//22 (//PAD//punct//62 det//DT|NEU|SIN|DEF//det//62 s.k.//AB|AN//amod//62 rörlighetsdirektivet//NN|NEU|SIN|DEF|NOM//appos//58 )//PAD//punct//22 .//MAD//punct//6
5.4.3 Fri rörlighet inom EU;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//66 innebär//VB|PRS|AKT//parataxis//6 att//SN//mark//69 EU-medborgare//NN|UTR|PLU|IND|NOM//nsubj//69 har//VB|PRS|AKT//ccomp//66 rätt//NN|UTR|SIN|IND|NOM//obj//69 att//IE//mark//72 resa//VB|INF|AKT//acl//70 till//PP//case//76 ett//DT|NEU|SIN|IND//det//76 annat//JJ|POS|NEU|SIN|IND|NOM//amod//76 EU-land//NN|NEU|SIN|IND|NOM//obl//72 och//KN//cc//78 vistas//VB|PRS|SFO//conj//69 där//AB//advmod//78 en//DT|UTR|SIN|IND//det//84 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//84 eller//KN//cc//83 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//81 tid//NN|UTR|SIN|IND|NOM//obj//78 .//MAD//punct//66
