Ett klimatpolitiskt ramverk för Sverige;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Miljömålsberedningen//NN|UTR|SIN|DEF|NOM//nmod//0
Till statsrådet Åsa Romson;Följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 personer//NN|UTR|PLU|IND|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 biträtt//VB|SUP|AKT//ROOT//3 kommittén//NN|UTR|SIN|DEF|NOM//obj//3 som//KN//mark//6 experter//NN|UTR|PLU|IND|NOM//nmod//4 i//PP//case//8 arbetet//NN|NEU|SIN|DEF|NOM//nmod//6 under//PP//case//11 aktuell//JJ|POS|UTR|SIN|IND|NOM//amod//11 utredningstid//NN|UTR|SIN|IND|NOM//obl//3 ://MID//punct//3
Till statsrådet Åsa Romson;analytiker//NN|UTR|SIN|IND|NOM//nsubj:pass//104 Eva//PM|NOM//nsubj//13 Alfredsson//PM|NOM//flat//14 ,//MID//punct//14 kansliråd//NN|NEU|SIN|IND|NOM//nmod//18 Håkan//PM|NOM//conj//13 Alfredsson//PM|NOM//flat:name//18 ,//MID//punct//18 ämnesråd//NN|NEU|SIN|IND|NOM//nmod//22 Stefan//PM|NOM//appos//18 Andersson//PM|NOM//flat//22 ,//MID//punct//22 kansliråd//NN|NEU|SIN|IND|NOM//nmod//26 SvenOlov//PM|NOM//nmod//27 Ericson//PM|NOM//conj//22 ,//MID//punct//22 enhetschef//NN|UTR|SIN|IND|NOM//parataxis//13 Erik//PM|NOM//nsubj//29 Eriksson//PM|NOM//flat//30 ,//MID//punct//29 ämnesråd//NN|NEU|SIN|IND|NOM//nmod//34 Mats-Olof//PM|NOM//conj//13 Hansson//PM|NOM//flat:name//34 ,//MID//punct//34 kansliråd//NN|NEU|SIN|IND|NOM//nmod//38 Ingrid//PM|NOM//conj//34 Hasselsten//PM|NOM//flat:name//38 ,//MID//punct//41 departementssekreterare//NN|UTR|SIN|IND|NOM//nmod//42 Petter//PM|NOM//conj//34 Hojem//PM|NOM//flat:name//42 ,//MID//punct//42 departementsråd//NN|NEU|SIN|IND|NOM//nmod//46 Jon//PM|NOM//conj//34 Kahn//PM|NOM//flat:name//46 ,//MID//punct//50 ordförande//NN|UTR|SIN|IND|NOM//nmod//50 Mikael//PM|NOM//conj//34 Karlsson//PM|NOM//flat:name//50 ,//MID//punct//53 departementssekreterare//NN|UTR|SIN|IND|NOM//nmod//54 Johan//PM|NOM//conj//34 Loock//PM|NOM//flat:name//54 ,//MID//punct//57 seniorkonsult//NN|UTR|SIN|IND|NOM//conj//34 Bo//PM|NOM//compound//59 Normark//PM|NOM//conj//34 ,//MID//punct//62 expert//NN|UTR|SIN|IND|NOM//amod//62 Tobias//PM|NOM//conj//34 Persson//PM|NOM//flat//62 ,//MID//punct//34 professor//NN|UTR|SIN|IND|NOM//nmod//66 Johan//PM|NOM//appos//34 Rockström//PM|NOM//flat:name//66 ,//MID//punct//69 kanslirådsexpert//NN|UTR|SIN|IND|NOM//conj//34 Eva//PM|NOM//conj//34 Stengård//PM|NOM//flat//70 ,//MID//punct//34 ämnesråd//NN|NEU|SIN|IND|NOM//nmod//74 Kristina//PM|NOM//appos//34 Åkesson//PM|NOM//flat:name//74 .//MAD//punct//34
Till statsrådet Åsa Romson;Från//PP//case//82 och//KN//fixed//77 med//PP//fixed//77 den//DT|UTR|SIN|DEF//det//82 2//RO|NOM//nummod//82 februari//NN|UTR|SIN|IND|NOM//obl//84 2015//RG|NOM//nummod//82 entledigades//VB|PRT|SFO//conj//13 Anna//PM|NOM//nsubj:pass//84 Carlsson//PM|NOM//flat//85 från//PP//case//88 uppdraget//NN|NEU|SIN|DEF|NOM//obl//84 som//KN//mark//90 expert//NN|UTR|SIN|IND|NOM//acl//88 ,//MID//punct//84 och//KN//cc//95 samma//DT|UTR/NEU|SIN/PLU|IND//det//94 dag//NN|UTR|SIN|IND|NOM//obl//95 förordnades//VB|PRT|SFO//conj//84 departementsråd//NN|NEU|SIN|IND|NOM//obl//97 Bo//PM|NOM//dep//95 Dizfalusy//PM|NOM//flat:name//97 som//KN//mark//100 expert//NN|UTR|SIN|IND|NOM//xcomp//97 .//MID//punct//97
Till statsrådet Åsa Romson;Bo//PM|NOM//amod//103 Dizfalusy//PM|NOM//obl//104 entledigades//VB|PRT|SFO//parataxis//3 den//DT|UTR|SIN|DEF//det//107 11//RG|NOM//nummod//107 mars//NN|UTR|SIN|IND|NOM//nsubj:pass//104 2015//RG|NOM//nummod//107 och//KN//cc//112 samma//DT|UTR/NEU|SIN/PLU|IND//det//111 dag//NN|UTR|SIN|IND|NOM//obl//112 förordnades//VB|PRT|SFO//conj//104 kanslirådet//NN|NEU|SIN|DEF|NOM//nmod//114 Sven-Olov//PM|NOM//dep//112 Ericson//PM|NOM//flat:name//114 som//KN//mark//117 expert//NN|UTR|SIN|IND|NOM//xcomp//112 .//MAD//punct//104
Till statsrådet Åsa Romson;Från//PP//advmod//124 och//KN//fixed//119 med//PP//fixed//119 den//DT|UTR|SIN|DEF//det//124 1//RO|NOM//nummod//124 oktober//NN|UTR|SIN|IND|NOM//obl//126 2015//RG|NOM//nummod//124 entledigades//VB|PRT|SFO//conj//104 departementsråd//NN|NEU|SIN|IND|NOM//nmod//128 Jon//PM|NOM//nsubj:pass//126 Kahn//PM|NOM//flat:name//128 från//PP//case//131 uppdraget//NN|NEU|SIN|DEF|NOM//obl//126 som//KN//mark//133 expert//NN|UTR|SIN|IND|NOM//acl//131 och//KN//cc//136 samma//DT|UTR/NEU|SIN/PLU|IND//det//136 dag//NN|UTR|SIN|IND|NOM//conj//133 förordnades//VB|PRT|SFO//conj//104 departementssekreterare//NN|UTR|SIN|IND|NOM//nmod//139 Petter//PM|NOM//nsubj:pass//137 Hojem//PM|NOM//flat:name//139 som//KN//mark//142 expert//NN|UTR|SIN|IND|NOM//xcomp//137 .//MAD//punct//3
Till statsrådet Åsa Romson;Följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 personer//NN|UTR|PLU|IND|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 bistått//VB|SUP|AKT//ROOT//3 beredningen//NN|UTR|SIN|DEF|NOM//obj//3 under//PP//case//7 aktuell//JJ|POS|UTR|SIN|IND|NOM//amod//7 utredningstid//NN|UTR|SIN|IND|NOM//obl//3 som//KN//mark//9 experter//NN|UTR|PLU|IND|NOM//acl//7 i//PP//case//12 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//12 referensgrupper//NN|UTR|PLU|IND|NOM//nmod//9 ://MID//punct//7
Till statsrådet Åsa Romson;universitetslektor//NN|UTR|SIN|IND|NOM//nmod//15 Fredrik//PM|NOM//appos//7 NG//PM|NOM//flat:name//15 Andersson//PM|NOM//flat:name//15 ,//MID//punct//15 universitetslektor//NN|UTR|SIN|IND|NOM//nmod//20 Patrik//PM|NOM//conj//15 Bremdal//PM|NOM//flat:name//20 ,//MID//punct//15 advokat//NN|UTR|SIN|IND|NOM//nmod//25 Kristina//PM|NOM//compound//25 Forsbacka//PM|NOM//conj//15 ,//MID//punct//28 forskare//NN|UTR|SIN|IND|NOM//nmod//28 Thomas//PM|NOM//conj//15 Hahn//PM|NOM//flat:name//28 ,//MID//punct//28 professor//NN|UTR|SIN|IND|NOM//nmod//32 Sverker//PM|NOM//conj//15 Jagers//PM|GEN//flat:name//32 ,//MID//punct//32 biträdande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 avdelningschef//NN|UTR|SIN|IND|NOM//nmod//37 Rikard//PM|NOM//conj//15 Janson//PM|NOM//flat:name//37 ,//MID//punct//15 professor//NN|UTR|SIN|IND|NOM//nmod//41 Carina//PM|NOM//conj//15 Keskitalo//PM|NOM//flat:name//41 ,//MID//punct//15 vd//NN|AN//nmod//45 Per//PM|NOM//conj//15 Klevnäs//PM|NOM//flat//45 ,//MID//punct//15 kansliråd//NN|NEU|SIN|IND|NOM//nmod//49 Ida//PM|NOM//conj//15 Kärnström//PM|NOM//flat:name//49 ,//MID//punct//15 professor//NN|UTR|SIN|IND|NOM//nmod//53 Kristian//PM|NOM//nmod//54 Lindgren//PM|NOM//conj//15 ,//MID//punct//15 biträdande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 professor//NN|UTR|SIN|IND|NOM//nmod//58 Simon//PM|NOM//conj//15 Matti//PM|NOM//flat:name//58 ,//MID//punct//58 universitetslektor//NN|UTR|SIN|IND|NOM//nmod//62 Annika//PM|NOM//conj//15 Nilsson//PM|NOM//flat:name//62 ,//MID//punct//62 docent//NN|UTR|SIN|IND|NOM//nmod//66 Annika//PM|NOM//conj//15 Nordlund//PM|NOM//flat:name//66 ,//MID//punct//69 forskningschef//NN|UTR|SIN|IND|NOM//conj//15 Eva//PM|NOM//nsubj//69 Samakovlis//PM|NOM//flat:name//70 och//KN//cc//73 professor//NN|UTR|SIN|IND|NOM//nmod//74 Patrik//PM|NOM//conj//15 Söderholm//PM|NOM//flat:name//74 .//MAD//punct//3
Till statsrådet Åsa Romson;Kanslichef//NN|UTR|SIN|IND|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 varit//VB|SUP|AKT//cop//3 Stefan//PM|NOM//ROOT//3 Nyström//PM|NOM//flat//3 .//MAD//punct//3
Till statsrådet Åsa Romson;Sekreterare//NN|UTR|SIN|IND|NOM//nmod//3 har//VB|PRS|AKT//aux//8 varit//VB|SUP|AKT//conj//3 Moa//PM|NOM//obj//3 Forstorp//PM|NOM//flat//9 ,//MID//punct//12 Johanna//PM|NOM//conj//9 Jansson//PM|NOM//flat:name//12 ,//MID//punct//12 Eva//PM|NOM//nsubj//16 Jernbäcker//PM|NOM//conj//9 ,//MID//punct//9 Helén//PM|NOM//conj//3 Leijon//PM|NOM//flat//18 ,//MID//punct//21 Ulf//PM|NOM//conj//3 Troeng//PM|NOM//flat:name//21 ,//MID//punct//24 Petronella//PM|NOM//conj//3 Troselius//PM|NOM//flat:name//24 ,//MID//punct//24 Lars//PM|NOM//conj//3 Westermark//PM|NOM//flat:name//27 och//KN//cc//30 Ebba//PM|NOM//conj//27 Willerström//PM|NOM//flat:name//30 Ehrning//PM|NOM//flat//27 .//MID//punct//27
Till statsrådet Åsa Romson;Biträdande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 sekreterare//NN|UTR|SIN|IND|NOM//nsubj//38 har//VB|PRS|AKT//aux//38 varit//VB|SUP|AKT//cop//38 Evis//PM|NOM//parataxis//3 Bergenlöv//PM|NOM//flat//3 .//MAD//punct//3
