Skydd för vuxna i internationella situationer – 2000 års Haagkonvention;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 skydd//NN|NEU|SIN|IND|NOM//nmod//2 för//PP//case//6 vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//4 i//PP//case//9 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 situationer//NN|UTR|PLU|IND|NOM//nmod//0
7.2.1 Skydd för vuxna i internationella situationer (artikel 1.1);Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//38 finns//VB|PRS|SFO//parataxis//9 inte//AB//advmod//38 någon//DT|UTR|SIN|IND//det//42 uttömmande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 uppräkning//NN|UTR|SIN|IND|NOM//nsubj//38 av//PP//case//45 de//DT|UTR/NEU|PLU|DEF//det//45 skyddsåtgärder//NN|UTR|PLU|IND|NOM//nmod//42 som//HP|-|-|-//nsubj:pass//47 omfattas//VB|PRS|SFO//acl:relcl//45 av//PP//case//49 konventionen//NN|UTR|SIN|DEF|NOM//obl:agent//47 .//MAD//punct//38
7.2.1 Skydd för vuxna i internationella situationer (artikel 1.1);Exempel//NN|NEU|PLU|IND|NOM//nsubj:pass//59 på//PP//case//53 åtgärder//NN|UTR|PLU|IND|NOM//nmod//51 som//HP|-|-|-//nsubj:pass//55 avses//VB|PRS|SFO//acl:relcl//53 i//PP//case//58 artikel//NN|UTR|SIN|IND|NOM//nmod//58 1//RG|NOM//obl//55 ges//VB|PRS|SFO//conj//38 dock//AB//advmod//59 i//PP//case//63 artikel//NN|UTR|SIN|IND|NOM//nmod//63 3//RG|NOM//obl//59 (//PAD//punct//38 se//VB|IMP|AKT//parataxis//38 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//68 avsnitt//NN|NEU|SIN|IND|NOM//nmod//68 7.4//RG|NOM//obj//65 )//PAD//punct//38 .//MAD//punct//38
7.2.1 Skydd för vuxna i internationella situationer (artikel 1.1);Däremot//AB//advmod//72 anges//VB|PRS|SFO//conj//38 i//PP//case//75 artikel//NN|UTR|SIN|IND|NOM//nmod//75 4//RG|NOM//obl//72 uttryckligen//AB//advmod//78 de//DT|UTR/NEU|PLU|DEF//det//78 åtgärder//NN|UTR|PLU|IND|NOM//nsubj//38 som//HP|-|-|-//nsubj:pass//81 inte//AB//advmod//81 omfattas//VB|PRS|SFO//acl:relcl//78 av//PP//case//83 konventionen//NN|UTR|SIN|DEF|NOM//obl:agent//81 (//PAD//punct//38 se//VB|IMP|AKT//advcl//38 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//88 avsnitt//NN|NEU|SIN|IND|NOM//nmod//88 7.5//RG|NOM//obj//85 )//PAD//punct//38 .//MAD//punct//38
7.2.1 Skydd för vuxna i internationella situationer (artikel 1.1);Vilka//HD|UTR/NEU|PLU|IND//det//92 skyddsåtgärder//NN|UTR|PLU|IND|NOM//nsubj//104 enligt//PP//case//96 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//96 materiell//JJ|POS|UTR|SIN|IND|NOM//amod//96 rätt//NN|UTR|SIN|IND|NOM//nmod//92 som//HP|-|-|-//nsubj:pass//98 omfattas//VB|PRS|SFO//acl:relcl//96 av//PP//case//100 konventionen//NN|UTR|SIN|DEF|NOM//obl//98 är//VB|PRS|AKT//cop//104 således//AB//advmod//104 en//DT|UTR|SIN|IND//det//104 tolkningsfråga//NN|UTR|SIN|IND|NOM//conj//38 .//MID//punct//104
7.2.1 Skydd för vuxna i internationella situationer (artikel 1.1);Mot//PP//case//107 bakgrund//NN|UTR|SIN|IND|NOM//obl//114 av//PP//case//109 exemplen//NN|NEU|PLU|DEF|NOM//nmod//107 i//PP//case//112 artikel//NN|UTR|SIN|IND|NOM//nmod//112 3//RG|NOM//nmod//109 kan//VB|PRS|AKT//aux//114 konstateras//VB|INF|SFO//conj//38 att//SN//mark//121 såväl//KN//advmod//117 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj:pass//121 som//KN//case//120 tvingande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//120 skyddsåtgärder//NN|UTR|PLU|IND|NOM//nmod//117 omfattas//VB|PRS|SFO//ccomp//114 av//PP//case//123 konventionen//NN|UTR|SIN|DEF|NOM//obl:agent//121 .//MID//punct//38
7.2.1 Skydd för vuxna i internationella situationer (artikel 1.1);(//PAD//punct//129 De//DT|UTR/NEU|PLU|DEF//det//128 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//128 skyddsåtgärderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//129 behandlas//VB|PRS|SFO//parataxis//38 närmare//AB|KOM//advmod//129 i//PP//case//133 avsnitt//NN|NEU|SIN|IND|NOM//nmod//133 7.4//RG|NOM//obl//129 .//MAD//punct//38 )//PAD//punct//38
7.2.1 Skydd för vuxna i internationella situationer (artikel 1.1);Konventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 ska//VB|PRS|AKT//aux//2 tillämpas//VB|INF|SFO//ROOT//2 på//PP//case//4 vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//2 som//HP|-|-|-//nsubj//8 inte//AB//advmod//8 kan//VB|PRS|AKT//aux//8 ta//VB|INF|AKT//acl:relcl//4 tillvara//PL//compound:prt//8 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//11 intressen//NN|NEU|PLU|IND|NOM//obj//8 på//PP//case//19 grund//NN|UTR|SIN|IND|NOM//fixed//12 av//PP//fixed//12 nedsatt//PC|PRF|UTR|SIN|IND|NOM//amod//19 eller//KN//cc//17 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//15 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//19 förmåga//NN|UTR|SIN|IND|NOM//obl//8 .//MAD//punct//2
7.2.1 Skydd för vuxna i internationella situationer (artikel 1.1);Alla//DT|UTR/NEU|PLU|IND/DEF//det//1 slags//NN|NEU|PLU|IND|GEN//nmod:poss//2 brister//NN|UTR|PLU|IND|NOM//nsubj:pass//7 i//PP//case//6 den//DT|UTR|SIN|DEF//det//6 vuxnes//JJ|POS|MAS|SIN|DEF|GEN//nmod:poss//6 kapacitet//NN|UTR|SIN|IND|NOM//nmod//2 omfattas//VB|PRS|SFO//ROOT//7 .//MAD//punct//14
7.2.1 Skydd för vuxna i internationella situationer (artikel 1.1);Både//KN//cc//10 intellektuell//JJ|POS|UTR|SIN|IND|NOM//amod//13 och//KN//cc//12 fysisk//JJ|POS|UTR|SIN|IND|NOM//conj//10 förmåga//NN|UTR|SIN|IND|NOM//nsubj:pass//14 avses//VB|PRS|SFO//ccomp//7 och//KN//cc//20 förhållandet//NN|NEU|SIN|DEF|NOM//nsubj//20 kan//VB|PRS|AKT//aux//20 vara//VB|INF|AKT//cop//20 antingen//KN//cc//20 permanent//JJ|POS|UTR|SIN|IND|NOM//conj//14 eller//KN//cc//22 temporärt//JJ|POS|NEU|SIN|IND|NOM//conj//14 .//MAD//punct//7
7.2.1 Skydd för vuxna i internationella situationer (artikel 1.1);Att//SN//mark//6 den//DT|UTR|SIN|DEF//det//2 vuxne//JJ|POS|MAS|SIN|DEF|NOM//nsubj//6  //_SP////2 inte//AB//advmod//6 kan//VB|PRS|AKT//aux//6 ta//VB|INF|AKT//csubj//10 tillvara//PL//compound:prt//6 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//9 intressen//NN|NEU|PLU|IND|NOM//obj//6 har//VB|PRS|AKT//ROOT//10 avseende//NN|NEU|SIN|IND|NOM//obj//10 på//PP//fixed//11 såväl//KN//advmod//16 den//DT|UTR|SIN|DEF//det//15 vuxnes//JJ|POS|MAS|SIN|DEF|GEN//nmod:poss//16 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//obj//10 som//KN//mark//19 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 angelägenheter//NN|UTR|PLU|IND|NOM//nmod//16 .//MAD//punct//10
7.2.1 Skydd för vuxna i internationella situationer (artikel 1.1);Hjälpbehovet//NN|NEU|SIN|DEF|NOM//nsubj//24 behöver//VB|PRS|AKT//aux//24 inte//AB//advmod//24 avse//VB|INF|AKT//parataxis//10 både//KN//cc//31 den//DT|UTR|SIN|DEF//det//27 vuxnes//JJ|POS|MAS|SIN|DEF|GEN//nmod:poss//31 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//31 och//KN//cc//30 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//28 angelägenheter//NN|UTR|PLU|IND|NOM//obj//24 utan//KN//case//34 en//DT|UTR|SIN|IND//det//34 skyddsåtgärd//NN|UTR|SIN|IND|NOM//nmod//31 kan//VB|PRS|AKT//aux//38 till//PP//advmod//38 exempel//NN|NEU|SIN|IND|NOM//fixed//36 innefatta//VB|INF|AKT//conj//10 endast//AB//advmod//38 hjälp//NN|UTR|SIN|IND|NOM//obj//38 med//PP//mark//43 att//IE//mark//43 sälja//VB|INF|AKT//advcl//38 en//DT|UTR|SIN|IND//det//45 fastighet//NN|UTR|SIN|IND|NOM//obj//43 .//MAD//punct//10
7.2.1 Skydd för vuxna i internationella situationer (artikel 1.1);Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 ska//VB|PRS|AKT//aux//49 göras//VB|INF|SFO//parataxis//10 en//DT|UTR|SIN|IND//det//51 ”//NN|UTR|SIN|IND|NOM//dep//49 de//PM|NOM//det//54  //_SP////52 facto-bedömning//UO//obl//49 ”//PAD//punct//54  //_SP////55 av//PP//mark//61 om//SN//mark//61 skyddskriterierna//NN|UTR|PLU|DEF|NOM//nsubj//61 är//VB|PRS|AKT//cop//61 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//54 .//MAD//punct//49
7.2.1 Skydd för vuxna i internationella situationer (artikel 1.1);Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//64 krävs//VB|PRS|SFO//conj//10 alltså//AB//advmod//64 inte//AB//advmod//64 att//SN//dep//64 den//DT|UTR|SIN|DEF//nsubj//64 vuxne//JJ|POS|MAS|SIN|DEF|NOM//nsubj:pass//71 har//VB|PRS|AKT//aux//71 förklarats//VB|SUP|SFO//acl:relcl//68 vara//VB|INF|AKT//cop//73 oförmögen//JJ|POS|UTR|SIN|IND|NOM//xcomp//71 att//IE//mark//75 bevaka//VB|INF|AKT//acl//73 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//77 rättigheter//NN|UTR|PLU|IND|NOM//obj//75 genom//PP//case//80 ett//DT|NEU|SIN|IND//det//80 myndighetsbeslut//NN|NEU|SIN|IND|NOM//obl//75 .//MAD//punct//64

7.2.2 Fastställande av den stat vars myndigheter är behöriga att vidta skyddsåtgärder (artikel 1.2.a);Ett//DT|NEU|SIN|IND//det//1 ändamål//NN|NEU|SIN|IND|NOM//nsubj//13 med//PP//case//3 konventionen//NN|UTR|SIN|DEF|NOM//nmod//1 är//VB|PRS|AKT//cop//1 att//IE//mark//6 fastställa//VB|INF|AKT//csubj//1 den//DT|UTR|SIN|DEF//det//8 stat//NN|UTR|SIN|IND|NOM//obj//6  //_SP////8 vars//HS|DEF//nmod:poss//11 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//13  //_SP////11 har//VB|PRS|AKT//ROOT//13 behörighet//NN|UTR|SIN|IND|NOM//obj//13 att//IE//mark//16 vidta//VB|INF|AKT//acl//14 åtgärder//NN|UTR|PLU|IND|NOM//obj//16 till//PP//case//19 skydd//NN|NEU|SIN|IND|NOM//obl//16 för//PP//case//22 den//DT|UTR|SIN|DEF//det//22 vuxne//JJ|POS|MAS|SIN|DEF|NOM//obl//16 (//PAD//punct//16 artikel//NN|UTR|SIN|IND|NOM//nmod//25 1.2.a//RG|NOM//appos//16 )//PAD//punct//13 .//MAD//punct//13
7.2.2 Fastställande av den stat vars myndigheter är behöriga att vidta skyddsåtgärder (artikel 1.2.a);Konventionen//NN|UTR|SIN|DEF|NOM//nsubj//29 bestämmer//VB|PRS|AKT//parataxis//13 alltså//AB//advmod//29 inte//AB//advmod//29 vilka//HD|UTR/NEU|PLU|IND//det//33 myndigheter//NN|UTR|PLU|IND|NOM//obj//29 i//PP//case//35 staten//NN|UTR|SIN|DEF|NOM//nmod//33 som//HP|-|-|-//nsubj//39 är//VB|PRS|AKT//cop//39 nationellt//AB|POS//advmod//39 behöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//33 .//MAD//punct//33
7.2.2 Fastställande av den stat vars myndigheter är behöriga att vidta skyddsåtgärder (artikel 1.2.a);Frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//44 om//PP//case//43 behörighet//NN|UTR|SIN|IND|NOM//nmod//41 behandlas//VB|PRS|SFO//parataxis//33 i//PP//case//47 kapitel//NN|NEU|SIN|IND|NOM//nmod//47 II//RG|NOM//obl//44 i//PP//case//49 konventionen//NN|UTR|SIN|DEF|NOM//obl//44 .//MAD//punct//29
7.2.2 Fastställande av den stat vars myndigheter är behöriga att vidta skyddsåtgärder (artikel 1.2.a);I//PP//case//1 konventionen//NN|UTR|SIN|DEF|NOM//obl//2 delas//VB|PRS|SFO//ROOT//2 myndigheter//NN|UTR|PLU|IND|NOM//nsubj:pass//2 in//PL//case//9 i//PP//fixed//4 rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 och//KN//cc//8 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//6 myndigheter//NN|UTR|PLU|IND|NOM//obl//2 (//PAD//punct//2 se//VB|INF|AKT//parataxis//2 till//PP//advmod//11 exempel//NN|NEU|SIN|IND|NOM//fixed//12 artikel//NN|UTR|SIN|IND|NOM//nmod//15 3//RG|NOM//nummod//16 b//NN|NEU|SIN|IND|NOM//obl//11 )//PAD//punct//2 men//KN//cc//21 vad//HP|NEU|SIN|IND//dislocated//21 som//HP|-|-|-//nsubj:pass//21 avses//VB|PRS|SFO//conj//2 med//PP//case//26 det//DT|NEU|SIN|DEF//det//25 specifika//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 begreppet//NN|NEU|SIN|DEF|NOM//nmod//26 myndighet//NN|UTR|SIN|IND|NOM//obl//21  //_SP////26 definieras//VB|PRS|SFO//xcomp//21 inte//AB//advmod//28 i//PP//case//31 konventionen//NN|UTR|SIN|DEF|NOM//obl//28 .//MAD//punct//2
7.2.2 Fastställande av den stat vars myndigheter är behöriga att vidta skyddsåtgärder (artikel 1.2.a);Med//PP//case//37 avseende//NN|NEU|SIN|IND|NOM//fixed//33 på//PP//fixed//33 artikel//NN|UTR|SIN|IND|NOM//nmod//37 32.1//RG|NOM//obl//2 ,//MID//punct//37 som//HP|-|-|-//nsubj//40 rör//VB|PRS|AKT//acl:relcl//37 överlämnande//NN|NEU|SIN|IND|NOM//obj//40 av//PP//case//43 information//NN|UTR|SIN|IND|NOM//obl//40 om//PP//case//46 en//DT|UTR|SIN|IND//det//46 vuxen//JJ|POS|UTR|SIN|IND|NOM//nmod//43 mellan//PP//case//48 myndigheter//NN|UTR|PLU|IND|NOM//nmod//46 i//PP//case//52 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 fördragsslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 stater//NN|UTR|PLU|IND|NOM//nmod//48 ,//MID//punct//37 uttalas//VB|PRS|SFO//conj//2 i//PP//case//58 den//DT|UTR|SIN|DEF//det//58 förklarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 rapporten//NN|UTR|SIN|DEF|NOM//obl//54 att//SN//mark//66 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//66 –//PAD//punct//66 trots//PP//mark//66 att//SN//fixed//62 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//66 inte//AB//advmod//66 anges//VB|PRS|SFO//advcl//2 uttryckligen//AB//advmod//66 –//RG|NOM//punct//70 är//VB|PRS|AKT//cop//70 klart//JJ|POS|NEU|SIN|IND|NOM//parataxis//2 att//SN//mark//75 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//75 med//PP//case//74 myndigheter//NN|UTR|PLU|IND|NOM//obl//75 avses//VB|PRS|SFO//csubj//70 endast//AB//advmod//75 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 myndigheter//NN|UTR|PLU|IND|NOM//obj//75 ,//MID//punct//78 vilka//HP|UTR/NEU|PLU|IND//nsubj//83 är//VB|PRS|AKT//cop//83 de//DT|UTR/NEU|PLU|DEF//det//83 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//78 som//HP|-|-|-//obj//86 konventionen//NN|UTR|SIN|DEF|NOM//nsubj//86 anvisar//VB|PRS|AKT//acl:relcl//83 som//KN//mark//88 behöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//86 att//IE//mark//90 vidta//VB|INF|AKT//advcl//86 skyddsåtgärder//NN|UTR|PLU|IND|NOM//obj//90 .//MAD//punct//70
7.2.2 Fastställande av den stat vars myndigheter är behöriga att vidta skyddsåtgärder (artikel 1.2.a);Enligt//PP//case//94 rapporten//NN|UTR|SIN|DEF|NOM//obl//95 innebär//VB|PRS|AKT//conj//2 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//95 att//SN//mark//113 sammanslutningar//NN|UTR|PLU|IND|NOM//nsubj:pass//113 och//KN//cc//101 så//AB//advmod//101 kallade//PC|PRF|UTR/NEU|SIN|DEF|NOM//conj//98 non-governmental//JJ|POS|UTR|SIN|IND|NOM//nmod//98 organisations//NN|UTR|SIN|IND|GEN//nmod//98 ,//MID//punct//110 bland//PP//case//110 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//110 ideella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 och//KN//cc//110 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 organisationer//NN|UTR|PLU|IND|NOM//conj//98 ,//MID//punct//98 inte//AB//advmod//113 omfattas//VB|PRS|SFO//ccomp//95 av//PP//case//115 myndighetsbegreppet//NN|NEU|SIN|DEF|NOM//obl:agent//113 .//MAD//punct//95
7.2.2 Fastställande av den stat vars myndigheter är behöriga att vidta skyddsåtgärder (artikel 1.2.a);Vid//PP//case//118 bedömningen//NN|UTR|SIN|DEF|NOM//obl//132 av//PP//case//121 begreppet//NN|NEU|SIN|DEF|NOM//nmod//121 myndighet//NN|UTR|SIN|IND|NOM//nmod//118 enligt//PP//case//124 konventionens//NN|UTR|SIN|DEF|GEN//nmod:poss//124 mening//NN|UTR|SIN|IND|NOM//nmod//121 måste//VB|PRS|AKT//aux//132 ,//MID//punct//128 enligt//PP//case//128 utredningen//NN|UTR|SIN|DEF|NOM//obl//132 ,//MID//punct//128 emellertid//AB//advmod//132 hänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//132 tas//VB|INF|SFO//advcl//95 till//PP//mark//140 att//SN//mark//140 den//DT|UTR|SIN|DEF//det//137 exakta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//137 innebörden//NN|UTR|SIN|DEF|NOM//nsubj//140 av//PP//case//139 begreppet//NN|NEU|SIN|DEF|NOM//nmod//137 varierar//VB|PRS|AKT//advcl//132 från//PP//case//142 land//NN|NEU|SIN|IND|NOM//obl//140 till//PP//case//144 land//NN|NEU|SIN|IND|NOM//nmod//142 .//MID//punct//2
7.2.2 Fastställande av den stat vars myndigheter är behöriga att vidta skyddsåtgärder (artikel 1.2.a);Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//150 är//VB|PRS|AKT//cop//150 därför//AB//advmod//150 inte//AB//advmod//150 säkert//JJ|POS|NEU|SIN|IND|NOM//parataxis//2 att//SN//mark//167 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//167 som//HP|-|-|-//obj//157 vi//PN|UTR|PLU|DEF|SUB//nsubj//157 i//PP//case//156 Sverige//PM|NOM//obl//157 lägger//VB|PRS|AKT//acl:relcl//152 in//PL//compound:prt//157 i//PP//case//163 begreppet//NN|NEU|SIN|DEF|NOM//nmod//161 ”//PAD//nmod//163 offentlig//JJ|POS|UTR|SIN|IND|NOM//amod//163 myndighet//NN|UTR|SIN|IND|NOM//obl//157 ”//PM|NOM//punct//152 alltigenom//AB//advmod//167 är//VB|PRS|AKT//cop//167 detsamma//PN|NEU|SIN|DEF|SUB/OBJ//ccomp//150 som//HP|-|-|-//nsubj:pass//169 avses//VB|PRS|SFO//acl:relcl//167 i//PP//case//173 den//DT|UTR|SIN|DEF//det//173 förklarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//173 rapporten//NN|UTR|SIN|DEF|NOM//obl//169 .//MAD//punct//2
7.2.2 Fastställande av den stat vars myndigheter är behöriga att vidta skyddsåtgärder (artikel 1.2.a);När//HA//mark//4 begreppet//NN|NEU|SIN|DEF|NOM//nmod//2 domstol//NN|UTR|SIN|IND|NOM//nsubj:pass//4  //_SP////2 används//VB|PRS|SFO//advcl//13 i//PP//case//7 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 instrument//NN|NEU|PLU|IND|NOM//obl//4 på//PP//case//12 den//DT|UTR|SIN|DEF//det//11 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 familjerättens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 område//NN|NEU|SIN|IND|NOM//nmod//7 ges//VB|PRS|SFO//ROOT//13 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//13 vanligen//AB//advmod//13 vidast//AB|SUV//amod//18 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 definition//NN|UTR|SIN|IND|NOM//nsubj:pass//13 och//KN//cc//20 tolkning//NN|UTR|SIN|IND|NOM//conj//18 för//PP//mark//23 att//IE//mark//23 omfatta//VB|INF|AKT//advcl//13 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//obj//23 som//HP|-|-|-//nsubj//29 kan//VB|PRS|AKT//aux//29 komma//VB|INF|AKT//aux//29 att//IE//mark//29 besluta//VB|INF|AKT//acl:relcl//24 om//PP//case//31 åtgärder//NN|UTR|PLU|IND|NOM//obl//29 som//HP|-|-|-//nsubj:pass//33 omfattas//VB|PRS|SFO//acl:relcl//31 av//PP//case//35 instrumentet//NN|NEU|SIN|DEF|NOM//obl:agent//33 .//MAD//punct//13
7.2.2 Fastställande av den stat vars myndigheter är behöriga att vidta skyddsåtgärder (artikel 1.2.a);Ett//DT|NEU|SIN|IND//det//38 exempel//NN|NEU|SIN|IND|NOM//nsubj:pass//13 på//PP//case//40 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//38 är//VB|PRS|AKT//cop//38 att//SN//mark//48 en//DT|UTR|SIN|IND//det//44 domstol//NN|UTR|SIN|IND|NOM//nsubj:pass//48 enligt//PP//case//47 Bryssel//PM|NOM//nmod//47 II-förordningen//NN|UTR|SIN|DEF|NOM//nmod//44 definieras//VB|PRS|SFO//csubj//38 som//KN//mark//51 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//51 myndigheter//NN|UTR|PLU|IND|NOM//obl//48 i//PP//case//53 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nmod//51 som//HP|-|-|-//nsubj//56 är//VB|PRS|AKT//cop//56 behöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//53 i//PP//case//58 frågor//NN|UTR|PLU|IND|NOM//obl//56 som//HP|-|-|-//nsubj:pass//60 omfattas//VB|PRS|SFO//acl:relcl//58 av//PP//case//63 förordningens//NN|UTR|SIN|DEF|GEN//nmod:poss//63 tillämpningsområde//NN|NEU|SIN|IND|NOM//obl:agent//60 (//PAD//punct//63 artikel//NN|UTR|SIN|IND|NOM//nmod//66 2.1//RG|NOM//appos//63 )//PAD//punct//38 .//MAD//punct//13
7.2.2 Fastställande av den stat vars myndigheter är behöriga att vidta skyddsåtgärder (artikel 1.2.a);Begreppet//NN|NEU|SIN|DEF|NOM//nmod//70 domstol//NN|UTR|SIN|IND|NOM//nsubj:pass//71 definieras//VB|PRS|SFO//conj//13 även//AB//advmod//71 i//PP//case//75 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//75 förordning//NN|UTR|SIN|IND|NOM//obl//71 (//PAD//punct//77 EG//PM|NOM//appos//75 )//PAD//punct//77 nr//NN|AN//nmod//80 4/2009//RG|NOM//conj//75 av//PP//case//84 den//DT|UTR|SIN|DEF//det//84 18//RG|NOM//nummod//84 december//NN|UTR|SIN|IND|NOM//nmod//80 2008//RG|NOM//nummod//84 om//PP//case//88 domstols//NN|UTR|SIN|IND|GEN//amod//88 behörighet//NN|UTR|SIN|IND|NOM//nmod//84 ,//MID//punct//91 tillämplig//JJ|POS|UTR|SIN|IND|NOM//amod//91 lag//NN|UTR|SIN|IND|NOM//conj//75 ,//MID//punct//93 erkännande//NN|NEU|SIN|IND|NOM//conj//75 och//KN//cc//95 verkställighet//NN|UTR|SIN|IND|NOM//conj//75 av//PP//case//97 domar//NN|UTR|PLU|IND|NOM//nmod//95 samt//KN//cc//99 samarbete//NN|NEU|SIN|IND|NOM//conj//97 i//PP//case//103 fråga//NN|UTR|SIN|IND|NOM//fixed//100 om//PP//fixed//100 underhållsskyldighet//NN|UTR|SIN|IND|NOM//nmod//99 (//PAD//punct//105 underhållsförordningen//NN|UTR|SIN|DEF|NOM//conj//97 )//PAD//punct//105 .//MAD//punct//13
