Sammanfattning;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//5 har//VB|PRS|AKT//aux//5 enligt//PP//case//4 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//4 direktiv//NN|NEU|PLU|IND|NOM//obl//5 haft//VB|SUP|AKT//ROOT//5 att//IE//mark//7 ta//VB|INF|AKT//xcomp//5 ställning//NN|UTR|SIN|IND|NOM//obj//7 till//PP//case//11 tre//RG|NOM//nummod//11 huvudfrågor//NN|UTR|PLU|IND|NOM//obl//7 nämligen//AB//advmod//7 1//RG|NOM//nummod//7 .//MAD//punct//5
Prospekteringens inverkan på miljön;I//PP//case//3 samband//NN|NEU|SIN|IND|NOM//fixed//0 med//PP//fixed//0 mineralprospektering//NN|UTR|SIN|IND|NOM//obl//4 utförs//VB|PRS|SFO//obl//93 undersökningsarbeten//NN|NEU|PLU|IND|NOM//nsubj:pass//4 av//PP//case//8 varierande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 art//NN|UTR|SIN|IND|NOM//nmod//5 och//KN//cc//10 intensitet//NN|UTR|SIN|IND|NOM//conj//8 .//MAD//punct//4
Prospekteringens inverkan på miljön;Under//PP//case//13 inledningsskedet//NN|NEU|SIN|DEF|NOM//obl//17 kan//VB|PRS|AKT//aux//17 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//17 vara//VB|INF|AKT//cop//17 fråga//NN|UTR|SIN|IND|NOM//parataxis//4 om//PP//mark//20 att//IE//mark//20 söka//VB|INF|AKT//advcl//17 efter//PP//case//22 stenblock//NN|NEU|SIN|IND|NOM//obl//20 ,//MID//punct//17 att//IE//mark//25 ta//VB|INF|AKT//csubj//17 prover//NN|NEU|PLU|IND|NOM//obj//25 på//PP//case//28 jord//NN|UTR|SIN|IND|NOM//obl//25 och//KN//cc//30 morän//NN|UTR|SIN|IND|NOM//conj//28 och//KN//cc//33 att//IE//mark//33 utföra//VB|INF|AKT//conj//25 mätningar//NN|UTR|PLU|IND|NOM//obj//33 av//PP//case//38 berggrundens//NN|UTR|SIN|DEF|GEN//nmod:poss//38 elektriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 egenskaper//NN|UTR|PLU|IND|NOM//nmod//34 med//PP//case//40 flygplan//NN|NEU|PLU|IND|NOM//nmod//38 eller//KN//cc//43 från//PP//case//43 markytan//NN|UTR|SIN|DEF|NOM//conj//40 .//MID//punct//17
Prospekteringens inverkan på miljön;Om//SN//mark//50 man//PN|UTR|SIN|IND|SUB//nsubj//50 vid//PP//case//49 dessa//DT|UTR/NEU|PLU|DEF//det//49 undersökningar//NN|UTR|PLU|IND|NOM//obl//50 finner//VB|PRS|AKT//advcl//17 en//DT|UTR|SIN|IND//det//53 intressant//JJ|POS|UTR|SIN|IND|NOM//amod//53 mineralisering//NN|UTR|SIN|IND|NOM//obj//50 ,//MID//punct//55 sker//VB|PRS|AKT//conj//50 normalt//AB|POS//amod//57 provborrningar//NN|UTR|PLU|IND|NOM//nsubj//55 för//PP//mark//60 att//IE//mark//60 undersöka//VB|INF|AKT//advcl//55 berggrunden//NN|UTR|SIN|DEF|NOM//obj//60 på//PP//case//63 djupet//NN|NEU|SIN|DEF|NOM//obl//60 .//MID//punct//4
Prospekteringens inverkan på miljön;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//66 utförs//VB|PRS|SFO//parataxis//4 med//PP//case//72 hjälp//NN|UTR|SIN|IND|NOM//fixed//67 av//PP//fixed//67 ett//DT|NEU|SIN|IND//det//72 fordonsmonterat//PC|PRF|NEU|SIN|IND|NOM//amod//72 borraggregat//NN|NEU|SIN|IND|NOM//obl//66 .//MID//punct//66
Prospekteringens inverkan på miljön;Skulle//VB|PRT|AKT//aux//77 undersökningar//NN|UTR|PLU|IND|NOM//nsubj//77 därefter//AB//advmod//77 visa//VB|INF|AKT//conj//4 att//SN//mark//84 mineraliseringen//NN|UTR|SIN|DEF|NOM//nsubj//84 med//PP//case//82 stor//JJ|POS|UTR|SIN|IND|NOM//amod//82 sannolikhet//NN|UTR|SIN|IND|NOM//nmod//79 är//VB|PRS|AKT//cop//84 värd//JJ|POS|UTR|SIN|IND|NOM//ccomp//77 att//IE//mark//86 utvinna//VB|INF|AKT//advcl//84 ,//MID//punct//4 kan//VB|PRS|AKT//aux//93 provbrytning//NN|UTR|SIN|IND|NOM//nsubj//93 i//PP//case//92 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 fall//NN|NEU|PLU|IND|NOM//obl//93 utgöra//VB|INF|AKT//ROOT//93 ett//DT|NEU|SIN|IND//det//95 sista//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//xcomp//93 led//NN|NEU|SIN|IND|NOM//advcl//93 i//PP//case//98 undersökningsarbetena//NN|NEU|PLU|DEF|NOM//obl//96 .//MAD//punct//93
Prospekteringens inverkan på miljön;De//DT|UTR/NEU|PLU|DEF//det//5 inledande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 och//KN//cc//3 vanligast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//conj//1 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 undersökningsmetoderna//NN|UTR|PLU|DEF|NOM//nsubj//6 har//VB|PRS|AKT//ROOT//6 endast//AB//advmod//6 en//DT|UTR|SIN|IND//det//11 mycket//AB|POS//advmod//10 liten//JJ|POS|UTR|SIN|IND|NOM//amod//11 påverkan//NN|UTR|SIN|IND|NOM//obj//6 på//PP//case//13 natur-//NN|UTR|-|-|SMS//nmod//11 och//KN//cc//15 kulturmiljön//NN|UTR|SIN|DEF|NOM//conj//13 .//MAD//punct//6
Prospekteringens inverkan på miljön;I//PP//case//19 de//DT|UTR/NEU|PLU|DEF//det//19 fall//NN|NEU|PLU|IND|NOM//obl//21 mineralfynd//NN|NEU|PLU|IND|NOM//nsubj//21 leder//VB|PRS|AKT//parataxis//6 till//PP//case//23 provborrningar//NN|UTR|PLU|IND|NOM//obl//21 är//VB|PRS|AKT//cop//27 miljöpåverkan//NN|UTR|SIN|IND|NOM//nsubj//27 något//AB//advmod//27 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//6 ,//MID//punct//27 främst//AB|SUV//advmod//35 genom//PP//mark//35 att//SN//mark//35 fordon//NN|NEU|PLU|IND|NOM//nsubj:pass//35 ofta//AB|POS//advmod//35 måste//VB|PRS|AKT//aux//35 användas//VB|INF|SFO//advcl//27 i//PP//case//37 terrängen//NN|UTR|SIN|DEF|NOM//obl//35 .//MAD//punct//6
Prospekteringens inverkan på miljön;Provbrytning//NN|UTR|SIN|IND|NOM//nsubj//41 kan//VB|PRS|AKT//aux//41 innebära//VB|INF|AKT//parataxis//6 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 ingrepp//NN|NEU|PLU|IND|NOM//obj//41 .//MAD//punct//41

Miljöbalken och annan miljölagstiftning gäller vid prospektering;Undersökningstillståndet//NN|NEU|SIN|DEF|NOM//nsubj//1 ger//VB|PRS|AKT//ROOT//1 i//PP//case//5 förhållande//NN|NEU|SIN|IND|NOM//fixed//2 till//PP//fixed//2 markägare//NN|UTR|PLU|IND|NOM//obl//1 och//KN//cc//7 de//PN|UTR/NEU|PLU|DEF|SUB//conj//5 som//HP|-|-|-//nsubj//9 har//VB|PRS|AKT//acl:relcl//7 nyttjanderätt//NN|UTR|SIN|IND|NOM//obj//9 till//PP//case//12 fastigheter//NN|UTR|PLU|IND|NOM//obl//9 inom//PP//case//14 undersökningsområdet//NN|NEU|SIN|DEF|NOM//amod//15 tillståndshavaren//NN|UTR|SIN|DEF|NOM//obl//9 rätt//NN|UTR|SIN|IND|NOM//obj//9 att//IE//mark//18 utföra//VB|INF|AKT//acl//16 undersökningsarbetena//NN|NEU|PLU|DEF|NOM//obj//18 .//MAD//punct//1
Miljöbalken och annan miljölagstiftning gäller vid prospektering;De//DT|UTR/NEU|PLU|DEF//det//22 regler//NN|UTR|PLU|IND|NOM//nsubj//47 som//HP|-|-|-//nsubj//24 finns//VB|PRS|SFO//acl:relcl//22 i//PP//case//27 annan//JJ|POS|UTR|SIN|IND|NOM//amod//27 lagstiftning//NN|UTR|SIN|IND|NOM//obl//24 till//PP//case//29 skydd//NN|NEU|SIN|IND|NOM//obl//24 för//PP//case//32 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 intressen//NN|NEU|PLU|IND|NOM//obl//24 ,//MID//punct//32 t.//NN|AN//nmod//35 ex//NN|AN//appos//22 .//MAD//punct//22
Miljöbalken och annan miljölagstiftning gäller vid prospektering;miljöbalken//NN|UTR|SIN|DEF|NOM//appos//22 ,//MID//punct//39 kulturminneslagen//NN|UTR|SIN|DEF|NOM//conj//37 ,//MID//punct//41 plan-//NN|UTR|-|-|SMS//conj//37 och//KN//cc//43 bygglagen//NN|UTR|SIN|DEF|NOM//conj//37 och//KN//cc//45 terrängkörningslagen//NN|UTR|SIN|DEF|NOM//conj//37 ,//MID//punct//22 gäller//VB|PRS|AKT//parataxis//1 dock//AB//advmod//47 fullt//AB|POS//advmod//47 ut//PL//compound:prt//47 även//AB//advmod//53 vid//PP//case//53 undersökningsarbeten//NN|NEU|PLU|IND|NOM//obl//47 enligt//PP//case//55 minerallagen//NN|UTR|SIN|DEF|NOM//nmod//53 .//MAD//punct//1
Miljöbalken och annan miljölagstiftning gäller vid prospektering;Bestämmelserna//NN|UTR|PLU|DEF|NOM//obj//1 om//PP//mark//59 områdesskydd//NN|NEU|SIN|IND|NOM//acl//57 i//PP//case//61 miljöbalken//NN|UTR|SIN|DEF|NOM//obl//59 ,//MID//punct//57 liksom//PP//mark//64 skyddet//NN|NEU|SIN|DEF|NOM//nsubj//77 för//PP//case//67 fasta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 fornlämningar//NN|UTR|PLU|IND|NOM//nmod//64 i//PP//case//69 kulturminneslagen//NN|UTR|SIN|DEF|NOM//nmod//67 och//KN//cc//73 det//DT|NEU|SIN|DEF//det//73 generella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//73 förbudet//NN|NEU|SIN|DEF|NOM//conj//64 mot//PP//case//75 terrängkörning//NN|UTR|SIN|IND|NOM//nmod//73 är//VB|PRS|AKT//cop//77 exempel//NN|NEU|PLU|IND|NOM//acl:relcl//57 på//PP//case//79 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//77 som//HP|-|-|-//obl//83 tillståndshavaren//NN|UTR|SIN|DEF|NOM//nsubj//83 är//VB|PRS|AKT//cop//83 skyldig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//79 att//IE//mark//85 följa//VB|INF|AKT//advcl//83 .//MAD//punct//1
Miljöbalken och annan miljölagstiftning gäller vid prospektering;Undersökningsarbeten//NN|UTR|SIN|DEF|NOM//nsubj//88 får//VB|PRS|AKT//aux//93 som//KN//mark//90 huvudregel//NN|UTR|SIN|IND|NOM//xcomp//88 inte//AB//advmod//88 heller//AB//advmod//93 utföras//VB|INF|SFO//parataxis//1 i//PP//case//95 områden//NN|NEU|PLU|IND|NOM//obl//93 som//HP|-|-|-//nsubj:pass//97 omfattas//VB|PRS|SFO//acl:relcl//95 av//PP//case//99 områdesbestämmelser//NN|UTR|PLU|IND|NOM//obl:agent//97 eller//KN//cc//101 detaljplan//NN|UTR|SIN|DEF|NOM//conj//99 och//KN//cc//103 bergmästaren//NN|UTR|SIN|DEF|NOM//conj//99 är//VB|PRS|AKT//cop//105 förhindrad//PC|PRF|UTR|SIN|IND|NOM//conj//1 att//IE//mark//107 tillåta//VB|INF|AKT//xcomp//1 undersökningar//NN|UTR|PLU|IND|NOM//obj//107 i//PP//case//113 strid//NN|UTR|SIN|IND|NOM//fixed//109 mot//PP//case//113 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//113 planer//NN|UTR|PLU|IND|NOM//obl//107 .//MAD//punct//1
Miljöbalken och annan miljölagstiftning gäller vid prospektering;Undersökningstillståndet//NN|NEU|SIN|DEF|NOM//nsubj//116 innebär//VB|PRS|AKT//parataxis//1 heller//AB//advmod//116 inte//AB//advmod//116 något//DT|NEU|SIN|IND//det//120 undantag//NN|NEU|SIN|IND|NOM//obj//116 från//PP//case//122 reglerna//NN|UTR|PLU|DEF|NOM//nmod//120 om//PP//case//124 bygglov//NN|NEU|SIN|IND|NOM//nmod//122 i//PP//case//126 plan-//NN|UTR|-|-|SMS//nmod//124 och//KN//cc//128 bygglagen//NN|UTR|SIN|DEF|NOM//conj//126 .//MAD//punct//116
Miljöbalken och annan miljölagstiftning gäller vid prospektering;Provbrytning//NN|UTR|SIN|IND|NOM//obj//1 ,//MID//punct//130 som//HP|-|-|-//nsubj//133 utgör//VB|PRS|AKT//acl:relcl//130 den//DT|UTR|SIN|DEF//det//137 mest//AB|SUV//advmod//136 ingripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//137 formerna//NN|UTR|PLU|DEF|NOM//obj//133 av//PP//case//139 undersökningsarbete//NN|NEU|SIN|IND|NOM//nmod//137 ,//MID//punct//1 är//VB|PRS|AKT//cop//142 klassificerad//PC|PRF|UTR|SIN|IND|NOM//conj//1 som//KN//case//145 miljöfarlig//JJ|POS|UTR|SIN|IND|NOM//amod//145 verksamhet//NN|UTR|SIN|IND|NOM//obl//142 enligt//PP//case//147 miljöbalken//NN|UTR|SIN|DEF|NOM//nmod//145 och//KN//cc//149 kräver//VB|PRS|AKT//conj//1 tillstånd//NN|NEU|SIN|IND|NOM//obj//149 av//PP//case//152 miljödomstol//NN|UTR|SIN|IND|NOM//nmod//150 .//MAD//punct//1

Bör miljökonsekvenserna av en eventuell framtida gruvbrytning prövas på ett tidigare stadium?;I//PP//case//3 den//DT|UTR|SIN|DEF//det//3 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 debatten//NN|UTR|SIN|DEF|NOM//obl//5 har//VB|PRS|AKT//aux//5 framkommit//VB|SUP|AKT//ROOT//5 förslag//NN|NEU|PLU|IND|NOM//obj//5 att//SN//mark//15 miljökonsekvenserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//15 av//PP//case//13 en//DT|UTR|SIN|IND//det//13 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//13 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 gruvbrytning//NN|UTR|SIN|IND|NOM//nmod//8 borde//VB|PRT|AKT//aux//15 utredas//VB|INF|SFO//acl//6 och//KN//cc//17 beaktas//VB|INF|SFO//conj//15 redan//AB//advmod//17 då//AB//advmod//17 en//DT|UTR|SIN|IND//det//21 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//24 om//PP//case//23 undersökningstillstånd//NN|NEU|SIN|IND|NOM//nmod//21 prövas//VB|PRS|SFO//conj//15 .//MAD//punct//5
Bör miljökonsekvenserna av en eventuell framtida gruvbrytning prövas på ett tidigare stadium?;Endast//AB//advmod//30 ett//DT|NEU|SIN|IND//det//30 mycket//AB|POS//advmod//29 litet//JJ|POS|NEU|SIN|IND|NOM//amod//30 antal//NN|NEU|SIN|IND|NOM//nsubj//35 av//PP//case//34 de//DT|UTR/NEU|PLU|DEF//det//34 beviljade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//34 undersökningstillstånden//NN|NEU|PLU|DEF|NOM//nmod//30 leder//VB|PRS|AKT//parataxis//5 emellertid//AB//advmod//35 till//PP//compound:prt//35 att//SN//mark//40 gruvbrytning//NN|UTR|SIN|IND|NOM//nsubj//40 kommer//VB|PRS|AKT//ccomp//35 till//PP//compound:prt//40 stånd//NN|NEU|SIN|IND|NOM//fixed//41 .//MAD//punct//35
Bör miljökonsekvenserna av en eventuell framtida gruvbrytning prövas på ett tidigare stadium?;Undersökningstillståndet//NN|NEU|SIN|DEF|NOM//nsubj//45 avser//VB|PRS|AKT//parataxis//35 ofta//AB|POS//advmod//45 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 landområden//NN|NEU|PLU|IND|NOM//obj//45 och//KN//cc//53 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 är//VB|PRS|AKT//cop//53 inte//AB//advmod//53 möjligt//JJ|POS|NEU|SIN|IND|NOM//conj//45 att//IE//mark//56 närmare//AB|KOM//advmod//56 beskriva//VB|INF|AKT//csubj//53 konsekvenserna//NN|UTR|PLU|DEF|NOM//obj//56 av//PP//case//61 en//DT|UTR|SIN|IND//det//61 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//61 gruvbrytning//NN|UTR|SIN|IND|NOM//nmod//57 innan//SN//mark//64 man//PN|UTR|SIN|IND|SUB//nsubj//64 vet//VB|PRS|AKT//advcl//56 ungefär//AB//advmod//64 var//HA//cop//68 malmen//NN|UTR|SIN|DEF|NOM//nsubj//68 finns//VB|PRS|SFO//conj//5 ,//MID//punct//68 vilken//HD|UTR|SIN|IND//det//71 slags//NN|NEU|SIN|IND|GEN//nmod:poss//72 malm//NN|UTR|SIN|IND|NOM//obl//75 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//75 är//VB|PRS|AKT//cop//75 fråga//NN|UTR|SIN|IND|NOM//conj//68 om//PP//case//75 och//KN//cc//82 vilka//HD|UTR/NEU|PLU|IND//det//79 metoder//NN|UTR|PLU|IND|NOM//dislocated//82 som//HP|-|-|-//nsubj//82 kan//VB|PRS|AKT//aux//82 komma//VB|INF|AKT//conj//75 till//PP//case//84 användning//NN|UTR|SIN|IND|NOM//obl//82 vid//PP//case//86 brytningen//NN|UTR|SIN|DEF|NOM//nmod//84 .//MAD//punct//68

Förslag till stärkt skydd för värdefulla natur- och kulturmiljöer vid mineralprospektering;I//PP//case//2 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 avseenden//NN|NEU|PLU|IND|NOM//obl//10 bör//VB|PRS|AKT//aux//10 skyddet//NN|NEU|SIN|DEF|NOM//nsubj:pass//10 för//PP//case//7 värdefulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 natur-//NN|UTR|-|-|SMS//nmod//4 och//KN//cc//9 kulturmiljöer//NN|UTR|PLU|IND|NOM//conj//7 stärkas//VB|PRS|SFO//ROOT//10 .//MAD//punct//36
Förslag till stärkt skydd för värdefulla natur- och kulturmiljöer vid mineralprospektering;Även//AB//mark//17 om//SN//fixed//12 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 varken//KN//cc//17 är//VB|PRS|AKT//cop//17 lämpligt//JJ|POS|NEU|SIN|IND|NOM//advcl//36 eller//KN//cc//20 ens//AB//advmod//20 möjligt//JJ|POS|NEU|SIN|IND|NOM//conj//17 att//IE//mark//22 begära//VB|INF|AKT//acl//20 en//DT|UTR|SIN|IND//det//24 miljökonsekvensbeskrivning//NN|UTR|SIN|IND|NOM//obj//22 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//27 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 gruvbrytning//NN|UTR|SIN|IND|NOM//obl//22 då//HA//advmod//32 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//32 om//PP//case//31 undersökningstillstånd//NN|NEU|SIN|IND|NOM//nmod//29 prövas//VB|PRS|SFO//acl:relcl//27 ,//MID//punct//36 bör//VB|PRS|AKT//aux//36 sökanden//NN|UTR|SIN|DEF|NOM//nsubj//36 beskriva//VB|INF|AKT//parataxis//10 vilka//HD|UTR/NEU|PLU|IND//det//38 undersökningsmetoder//NN|UTR|PLU|IND|NOM//xcomp//36 som//HP|-|-|-//nsubj:pass//43 kan//VB|PRS|AKT//aux//43 komma//VB|INF|AKT//aux//43 att//IE//mark//43 användas//VB|INF|SFO//acl:relcl//38 och//KN//cc//48 vilken//HD|UTR|SIN|IND//det//46 miljöpåverkan//NN|UTR|SIN|IND|NOM//obj//48 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//48 har//VB|PRS|AKT//conj//38 samt//KN//cc//53 vilka//HD|UTR/NEU|PLU|IND//det//53 särskilt//AB//advmod//52 skyddsvärda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 natur-//NN|UTR|-|-|SMS//obj//48 och//KN//cc//55 kulturmiljöer//NN|UTR|PLU|IND|NOM//conj//53 som//HP|-|-|-//nsubj:pass//58 kan//VB|PRS|AKT//aux//58 finnas//VB|INF|SFO//acl:relcl//55 inom//PP//case//60 undersökningsområdet//NN|NEU|SIN|DEF|NOM//obl//58 .//MAD//punct//10
Förslag till stärkt skydd för värdefulla natur- och kulturmiljöer vid mineralprospektering;Vidare//AB|KOM//advmod//63 föreslås//VB|PRS|SFO//parataxis//10 att//SN//mark//67 länsstyrelsen//NN|UTR|SIN|DEF|NOM//det//67 bereds//VB|PRS|SFO//amod//67 tillfälle//NN|NEU|SIN|IND|NOM//nsubj:pass//63 att//IE//mark//69 yttra//VB|INF|AKT//acl//67 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//69 över//PP//case//72 ansökan//NN|UTR|SIN|IND|NOM//obl//69 .//MAD//punct//63
Förslag till stärkt skydd för värdefulla natur- och kulturmiljöer vid mineralprospektering;Härigenom//AB//advmod//80 kommer//VB|PRS|AKT//aux//80 sökandens//NN|UTR|SIN|DEF|GEN//nmod:poss//77 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//80 att//IE//mark//80 kunna//VB|INF|AKT//aux//80 kontrolleras//VB|INF|SFO//parataxis//63 .//MAD//punct//63
Förslag till stärkt skydd för värdefulla natur- och kulturmiljöer vid mineralprospektering;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//88 kan//VB|PRS|AKT//aux//88 i//PP//case//86 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//86 fall//NN|NEU|PLU|IND|NOM//obl//88 antingen//KN//cc//88 ta//VB|INF|AKT//parataxis//63 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//90 initiativ//NN|NEU|SIN|IND|NOM//obj//88 till//PP//case//92 åtgärder//NN|UTR|PLU|IND|NOM//obl//88 eller//KN//cc//94 uppmärksamma//VB|INF|AKT//conj//88 bergmästaren//NN|UTR|SIN|DEF|NOM//obj//94 på//PP//case//97 behovet//NN|NEU|SIN|DEF|NOM//nmod//95 av//PP//case//99 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//nmod//97 i//PP//case//102 sitt//PS|NEU|SIN|DEF//nmod:poss//102 yttrande//NN|NEU|SIN|IND|NOM//nmod//97 .//MAD//punct//63
Förslag till stärkt skydd för värdefulla natur- och kulturmiljöer vid mineralprospektering;Bergmästaren//NN|UTR|SIN|DEF|NOM//nsubj//113 skall//VB|PRS|AKT//aux//113 enligt//PP//case//107 förslaget//NN|NEU|SIN|DEF|NOM//obl//113 dels//KN//advmod//112 i//PP//case//112 samband//NN|NEU|SIN|IND|NOM//fixed//109 med//PP//case//112 undersökningstillståndet//NN|NEU|SIN|DEF|NOM//obl//113 meddela//VB|INF|AKT//parataxis//63 de//DT|UTR/NEU|PLU|DEF//det//115 villkor//NN|NEU|PLU|IND|NOM//obj//113 som//HP|-|-|-//nsubj:pass//117 behövs//VB|PRS|SFO//acl:relcl//115 för//PP//mark//120 att//IE//mark//120 skydda//VB|INF|AKT//advcl//117 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//122 intressen//NN|NEU|PLU|IND|NOM//obj//120 ,//MID//punct//125 dels//KN//advmod//125 ha//VB|INF|AKT//conj//113 möjlighet//NN|UTR|SIN|IND|NOM//obj//125 att//IE//mark//130 vid//PP//case//129 behov//NN|NEU|SIN|IND|NOM//obl//130 begära//VB|INF|AKT//acl//126 en//DT|UTR|SIN|IND//det//133 detaljerad//PC|PRF|UTR|SIN|IND|NOM//amod//133 plan//NN|UTR|SIN|IND|NOM//obj//130 för//PP//case//135 undersökningsarbetena//NN|NEU|PLU|DEF|NOM//obl//130 .//MAD//punct//63

Huvudpunkter i betänkandet Markägarens ställning vid mineralprospektering Ett klargörande av vilka prospekteringsåtgärder som får vidtas utan undersökningstillstånd;Såväl//KN//advmod//1 intresserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//2 amatörgeologer//NN|UTR|PLU|IND|NOM//dislocated//22 som//HP|-|-|-//obj//6 yrkesverksamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 prospektörer//NN|UTR|PLU|IND|NOM//nsubj//6 utför//VB|PRS|AKT//acl:relcl//2 idag//AB//advmod//6 viss//JJ|POS|UTR|SIN|IND|NOM//amod//9 eftersökning//NN|UTR|SIN|IND|NOM//obj//6 efter//PP//case//11 mineral//NN|UTR|SIN|IND|NOM//obl//6 utan//PP//mark//15 att//IE//mark//15 ha//VB|INF|AKT//aux//15 ansökt//VB|SUP|AKT//advcl//6 om//PP//case//17 undersökningstillstånd//NN|NEU|SIN|IND|NOM//obl//15 .//MAD//punct//2
Huvudpunkter i betänkandet Markägarens ställning vid mineralprospektering Ett klargörande av vilka prospekteringsåtgärder som får vidtas utan undersökningstillstånd;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 är//VB|PRS|AKT//cop//22 främst//AB|SUV//advmod//22 fråga//NN|UTR|SIN|IND|NOM//ROOT//22 om//PP//mark//27 att//IE//mark//27 i//PP//case//26 terrängen//NN|UTR|SIN|DEF|NOM//obl//27 leta//VB|INF|AKT//advcl//22 efter//PP//case//29 block//NN|NEU|PLU|IND|NOM//obl//27 och//KN//cc//31 stenar//NN|UTR|PLU|IND|NOM//conj//29 med//PP//case//33 spår//NN|NEU|PLU|IND|NOM//nmod//31 av//PP//case//35 koncessionsmineral//NN|NEU|PLU|IND|NOM//nmod//33 och//KN//cc//38 att//IE//mark//38 ta//VB|INF|AKT//conj//27 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 prover//NN|NEU|PLU|IND|NOM//obj//38 på//PP//case//42 morän//NN|UTR|SIN|IND|NOM//obl//38 ,//MID//punct//44 torv//NN|UTR|SIN|IND|NOM//conj//42 och//KN//cc//46 bäcksediment//NN|NEU|PLU|IND|NOM//conj//42 .//MAD//punct//22
Huvudpunkter i betänkandet Markägarens ställning vid mineralprospektering Ett klargörande av vilka prospekteringsåtgärder som får vidtas utan undersökningstillstånd;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 är//VB|PRS|AKT//cop//53 i//PP//case//52 viss//JJ|POS|UTR|SIN|IND|NOM//amod//52 mån//NN|UTR|SIN|IND|NOM//obl//53 oklart//JJ|POS|NEU|SIN|IND|NOM//parataxis//22 vilka//HD|UTR/NEU|PLU|IND//det//55 åtgärder//NN|UTR|PLU|IND|NOM//dislocated//58 som//HP|-|-|-//nsubj//58 är//VB|PRS|AKT//cop//58 tillåtna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//csubj//53 respektive//AB//cc//60 förbjudna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//58 vid//PP//case//63 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//63 eftersökning//NN|UTR|SIN|IND|NOM//nmod//60 .//MAD//punct//53
