En trygg dricksvattenförsörjning;–//RG|NOM//punct//2 samlade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//2 förslag//NN|NEU|PLU|IND|NOM//ROOT//2 ,//MID//punct//4 finansiering//NN|UTR|SIN|IND|NOM//conj//2 och//KN//cc//6 konsekvenser//NN|UTR|PLU|IND|NOM//conj//2
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Staten//NN|UTR|SIN|DEF|NOM//nsubj//24 kan//VB|PRS|AKT//aux//24 dock//AB//advmod//24 inte//AB//advmod//24 bestämma//VB|INF|AKT//parataxis//7 annat//PN|NEU|SIN|IND|SUB/OBJ//obj//24 än//KN//case//27 grunderna//NN|UTR|PLU|DEF|NOM//obl//24 för//PP//case//31 den//DT|UTR|SIN|DEF//det//31 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//31 beskattningen//NN|UTR|SIN|DEF|NOM//nmod//27 .//MID//punct//24
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;När//HA//case//36 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 gäller//VB|PRS|AKT//fixed//33 möjligheten//NN|UTR|SIN|DEF|NOM//conj//7 att//IE//mark//38 ta//VB|INF|AKT//acl//36 ut//PL//compound:prt//38 en//DT|UTR|SIN|IND//det//43 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//43 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//43 skatt//NN|UTR|SIN|IND|NOM//obj//38 för//PP//case//45 dricksvattenförsörjning//NN|UTR|SIN|IND|NOM//obl//38 ,//MID//punct//7 behöver//VB|PRS|AKT//aux//49 först//AB//advmod//49 klarläggas//VB|INF|SFO//ROOT//49 om//SN//mark//52 staten//NN|UTR|SIN|DEF|NOM//nsubj//52 har//VB|PRS|AKT//advcl//49 möjlighet//NN|UTR|SIN|IND|NOM//obj//52 att//IE//mark//58 på//PP//case//57 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//57 sätt//NN|NEU|SIN|IND|NOM//obl//58 belasta//VB|INF|AKT//acl//53 det//DT|NEU|SIN|DEF//det//61 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 avgiftskollektivet//NN|NEU|SIN|DEF|NOM//obj//58 med//PP//case//64 en//DT|UTR|SIN|IND//det//64 skatt//NN|UTR|SIN|IND|NOM//obl//58 .//MID//punct//58
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//58 för//PP//case//70 en//DT|UTR|SIN|IND//det//70 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//70 bedömning//NN|UTR|SIN|IND|NOM//nmod//66 är//VB|PRS|AKT//cop//76 bland//PP//mark//76 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//72 vad//HP|NEU|SIN|IND//fixed//72 som//HP|-|-|-//nsubj:pass//76 beskattas//VB|PRS|SFO//conj//58 .//MAD//punct//49
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Antingen//KN//cc//81 kan//VB|PRS|AKT//aux//81 vakollektiven//NN|UTR|SIN|DEF|NOM//nsubj:pass//81 beskattas//VB|INF|SFO//conj//49 direkt//AB|POS//advmod//81 av//PP//case//84 staten//NN|UTR|SIN|DEF|NOM//obl:agent//81 eller//KN//cc//87 så//AB//advmod//87 beskattas//VB|PRS|SFO//conj//81 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//89 produkten//NN|UTR|SIN|DEF|NOM//nsubj:pass//87 ,//MID//punct//89 dvs.//AB|AN//advmod//92 produktion//NN|UTR|SIN|IND|NOM//appos//89 av//PP//case//94 dricksvatten//NN|NEU|SIN|IND|NOM//nmod//92 .//MAD//punct//81
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;I//PP//case//98 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//98 fallen//NN|NEU|PLU|DEF|NOM//obl//104 kan//VB|PRS|AKT//aux//104 skatten//NN|UTR|SIN|DEF|NOM//nsubj//104 dock//AB//advmod//104 komma//VB|INF|AKT//aux//104 att//IE//mark//104 innebära//VB|INF|AKT//conj//49 kostnader//NN|UTR|PLU|IND|NOM//obj//104 enbart//AB//advmod//108 för//PP//case//108 va-kollektiven//NN|UTR|SIN|DEF|NOM//obl//104 .//MAD//punct//49
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Kommuners//NN|UTR|PLU|IND|GEN//nmod:poss//1 möjlighet//NN|UTR|SIN|IND|NOM//ROOT//1 att//IE//mark//3 bidra//VB|INF|AKT//acl//1 till//PP//case//5 kostnader//NN|UTR|PLU|IND|NOM//obl//3 i//PP//case//8 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 kommuner//NN|UTR|PLU|IND|NOM//nmod//5
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;En//DT|UTR|SIN|IND//det//2 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//2 skatt//NN|UTR|SIN|IND|NOM//nsubj//19 eller//KN//cc//4 avgift//NN|UTR|SIN|IND|NOM//conj//2 som//HP|-|-|-//nsubj:pass//7 kan//VB|PRS|AKT//aux//7 användas//VB|INF|SFO//acl:relcl//4 till//PP//case//11 t.ex.//AB|AN//advmod//11 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 arbete//NN|NEU|SIN|IND|NOM//obl//7 ,//MID//punct//13 investeringar//NN|UTR|PLU|IND|NOM//conj//11 och//KN//cc//15 krisberedskap//NN|UTR|SIN|IND|NOM//conj//11 i//PP//case//18 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 landet//NN|NEU|SIN|DEF|NOM//obl//7 har//VB|PRS|AKT//ROOT//19 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 likheter//NN|UTR|PLU|IND|NOM//obj//19 med//PP//case//23 systemet//NN|NEU|SIN|DEF|NOM//obl//19 för//PP//case//25 skatteutjämning//NN|UTR|SIN|IND|NOM//nmod//23 mellan//PP//case//27 kommuner//NN|UTR|PLU|IND|NOM//nmod//25 .//MID//punct//19
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 finns//VB|PRS|SFO//parataxis//19 enligt//PP//case//32 regeringsformen//NN|UTR|SIN|DEF|NOM//obl//30 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//30 för//PP//case//35 staten//NN|UTR|SIN|DEF|NOM//nmod//33 att//IE//mark//39 i//PP//case//38 lag//NN|UTR|SIN|IND|NOM//obl//39 ålägga//VB|INF|AKT//acl//33 kommunerna//NN|UTR|PLU|DEF|NOM//obj//39 att//IE//mark//42 bidra//VB|INF|AKT//xcomp//39 till//PP//case//44 kostnaden//NN|UTR|SIN|DEF|NOM//obl//42 för//PP//case//48 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 kommuners//NN|UTR|PLU|IND|GEN//nmod:poss//48 angelägenheter//NN|UTR|PLU|IND|NOM//nmod//44 ,//MID//punct//39 om//SN//mark//52 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//52 krävs//VB|PRS|SFO//advcl//30 för//PP//mark//55 att//IE//mark//55 uppnå//VB|INF|AKT//advcl//52 likvärdiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 förutsättningar//NN|UTR|PLU|IND|NOM//obj//55 .//MAD//punct//30
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//64 bör//VB|PRS|AKT//aux//64 enligt//PP//case//63 förarbetena//NN|NEU|PLU|DEF|NOM//obl//64 möjliggöra//VB|INF|AKT//parataxis//30 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 former//NN|UTR|PLU|IND|NOM//obj//64 av//PP//case//68 utjämningssystem//NN|NEU|PLU|IND|NOM//nmod//66 .//MAD//punct//19
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 utjämningssystem//NN|NEU|SIN|IND|NOM//nsubj//3 syftar//VB|PRS|AKT//ROOT//3 till//PP//mark//6 att//IE//mark//6 skapa//VB|INF|AKT//advcl//3 likvärdiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 förutsättningar//NN|UTR|PLU|IND|NOM//obj//6 för//PP//case//12 alla//DT|UTR/NEU|PLU|IND/DEF//det//12 kommuner//NN|UTR|PLU|IND|NOM//obl//6 och//KN//cc//14 landsting//NN|NEU|SIN|IND|NOM//conj//12 i//PP//case//16 landet//NN|NEU|SIN|DEF|NOM//nmod//14 att//IE//mark//19 kunna//VB|INF|AKT//aux//19 tillhandahålla//VB|INF|AKT//acl//12 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//21 invånare//NN|UTR|PLU|IND|NOM//obj//19 likvärdig//JJ|POS|UTR|SIN|IND|NOM//amod//23 service//NN|UTR|SIN|IND|NOM//obj//19 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//27 av//PP//case//27 kommuninvånarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//27 inkomster//NN|UTR|PLU|IND|NOM//obl//19 och//KN//cc//31 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 strukturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 förhållanden//NN|NEU|PLU|IND|NOM//conj//27 .//MAD//punct//3
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Utjämningssystemet//NN|NEU|SIN|DEF|NOM//nsubj//34 består//VB|PRS|AKT//parataxis//3 av//PP//case//38 fem//RG|NOM//nummod//38 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 delar//NN|UTR|PLU|IND|NOM//nsubj:pass//52 ://MID//punct//38
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;inkomstutjämning//NN|UTR|SIN|IND|NOM//appos//38 ,//MID//punct//42 kostnadsutjämning//NN|UTR|SIN|IND|NOM//conj//40 ,//MID//punct//44 strukturbidrag//NN|NEU|SIN|IND|NOM//conj//40 ,//MID//punct//46 införandebidrag//NN|NEU|SIN|IND|NOM//conj//40 och//KN//cc//48 regleringspost//NN|NEU|SIN|IND|NOM//conj//40 .//MAD//punct//38
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;I//PP//case//51 kostnadsutjämningen//NN|UTR|SIN|DEF|NOM//obl//52 utjämnas//VB|PRS|SFO//advcl//34 för//PP//case//56 opåverkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 strukturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 kostnadsskillnader//NN|UTR|PLU|IND|NOM//obl//52 .//MAD//punct//3
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Kostnadsutjämningen//NN|UTR|SIN|DEF|NOM//nsubj//61 är//VB|PRS|AKT//cop//61 statsfinansiellt//AB|POS//advmod//61 neutral//JJ|POS|UTR|SIN|IND|NOM//parataxis//3 ,//MID//punct//61 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//65 vill//VB|PRS|AKT//aux//65 säga//VB|INF|AKT//conj//61 all//DT|UTR|SIN|IND/DEF//det//67 omfördelning//NN|UTR|SIN|IND|NOM//nsubj//68 sker//VB|PRS|AKT//conj//61 mellan//PP//case//70 kommuner//NN|UTR|PLU|IND|NOM//obl//68 respektive//AB//cc//73 mellan//PP//case//73 landsting//NN|NEU|SIN|IND|NOM//conj//70 .//MAD//punct//61
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Vatten//NN|NEU|SIN|IND|NOM//nsubj//3 och//KN//cc//2 avlopp//NN|NEU|SIN|IND|NOM//conj//0 ingick//VB|PRT|AKT//ROOT//3 tidigare//AB|KOM//advmod//3 i//PP//case//6 kostnadsutjämningen//NN|UTR|SIN|DEF|NOM//obl//3 ,//MID//punct//3 men//KN//cc//9 togs//VB|PRT|SFO//conj//3 bort//PL//compound:prt//9 år//NN|NEU|SIN|IND|NOM//nmod//12 2005//RG|NOM//obl//9 .//MAD//punct//3
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Anledningen//NN|UTR|SIN|DEF|NOM//obj//3 till//PP//case//16 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//14 var//VB|PRT|AKT//cop//14 enligt//PP//case//19 förarbetena//NN|NEU|PLU|DEF|NOM//obl//17 att//SN//mark//30 de//DT|UTR/NEU|PLU|DEF//det//22 kommuner//NN|UTR|PLU|IND|NOM//nsubj//30 som//HP|-|-|-//nsubj//24 hade//VB|PRT|AKT//acl:relcl//22 den//DT|UTR|SIN|DEF//det//27 högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//27 ersättningen//NN|UTR|SIN|DEF|NOM//obj//24 i//PP//case//29 kostnadsutjämningen//NN|UTR|SIN|DEF|NOM//nmod//27 finansierade//VB|PRT|AKT//acl//14 denna//DT|UTR|SIN|DEF//det//32 verksamhet//NN|UTR|SIN|IND|NOM//obj//30 helt//AB|POS//advmod//30 med//PP//case//35 avgifter//NN|UTR|PLU|IND|NOM//obl//30 och//KN//cc//39 dessa//DT|UTR/NEU|PLU|DEF//det//38 avgifter//NN|UTR|PLU|IND|NOM//nsubj//39 översteg//VB|PRT|AKT//conj//3 inte//AB//advmod//39 genomsnittet//NN|NEU|SIN|DEF|NOM//obj//39 i//PP//case//43 riket//NN|NEU|SIN|DEF|NOM//nmod//41 .//MAD//punct//3
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Till//PP//case//46 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//47 lades//VB|PRT|SFO//conj//3 att//SN//mark//64 kommuner//NN|UTR|PLU|IND|NOM//nsubj//64 ,//MID//punct//49 som//HP|-|-|-//nsubj//55 under//PP//case//54 en//DT|UTR|SIN|IND//det//54 tioårsperiod//NN|UTR|SIN|IND|NOM//obl//55 minskat//VB|SUP|AKT//acl:relcl//49 sin//PS|UTR|SIN|DEF//nmod:poss//57 folkmängd//NN|UTR|SIN|IND|NOM//obj//55 med//PP//case//62 mer//AB|KOM//advmod//61 än//KN//fixed//59 två//RG|NOM//nummod//62 procent//NN|UTR|PLU|IND|NOM//obl//55 ,//MID//punct//49 fick//VB|PRT|AKT//ccomp//47 en//DT|UTR|SIN|IND//det//67 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//67 kompensation//NN|UTR|SIN|IND|NOM//obj//64 för//PP//mark//70 att//IE//mark//70 täcka//VB|INF|AKT//advcl//64 de//DT|UTR/NEU|PLU|DEF//det//72 merkostnader//NN|UTR|PLU|IND|NOM//obj//70 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//75 kunde//VB|PRT|AKT//aux//75 medföra//VB|INF|AKT//acl:relcl//72 .//MAD//punct//64
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;I//PP//case//78 underlaget//NN|NEU|SIN|DEF|NOM//obl//82 för//PP//case//81 denna//DT|UTR|SIN|DEF//det//81 kompensation//NN|UTR|SIN|IND|NOM//nmod//78 ingick//VB|PRT|AKT//obl//64 bland//PP//case//86 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//83 den//DT|UTR|SIN|DEF//det//86 merkostnad//NN|UTR|SIN|IND|NOM//obl//82 som//HP|-|-|-//nsubj//89 kan//VB|PRS|AKT//aux//89 uppkomma//VB|INF|AKT//acl:relcl//86 i//PP//case//93 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//92 kommuners//NN|UTR|PLU|IND|GEN//nmod:poss//93 va-verksamhet//NN|UTR|SIN|IND|NOM//obl//89 till//PP//mark//101 följd//NN|UTR|SIN|IND|NOM//fixed//94 av//PP//fixed//94 att//SN//mark//101 fasta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//99 kostnader//NN|UTR|PLU|IND|NOM//nsubj:pass//101 ska//VB|PRS|AKT//aux//101 betalas//VB|INF|SFO//acl:relcl//86 av//PP//case//104 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//104 personer//NN|UTR|PLU|IND|NOM//obl:agent//101 än//KN//case//106 anläggningarna//NN|UTR|PLU|DEF|NOM//nmod//104 är//VB|PRS|AKT//cop//108 dimensionerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//3 för//PP//obl//108 .//MAD//punct//3
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Flertalet//NN|NEU|SIN|DEF|NOM//nmod//112 kommuner//NN|UTR|PLU|IND|NOM//nsubj//122 som//HP|-|-|-//nsubj//114 fick//VB|PRT|AKT//acl:relcl//112 ersättning//NN|UTR|SIN|IND|NOM//obj//114 för//PP//case//117 vatten//NN|NEU|SIN|IND|NOM//obl//114 och//KN//cc//119 avlopp//NN|NEU|SIN|IND|NOM//conj//117 i//PP//case//121 kostnadsutjämningen//NN|UTR|SIN|DEF|NOM//nmod//119 fick//VB|PRT|AKT//parataxis//3 samtidigt//AB//advmod//122 denna//DT|UTR|SIN|DEF//det//125 kompensation//NN|UTR|SIN|IND|NOM//obj//122 för//PP//case//127 befolkningsminskning//NN|UTR|SIN|IND|NOM//nmod//125 .//MID//punct//3
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//130 fanns//VB|PRT|SFO//parataxis//3 således//AB//advmod//130 en//DT|UTR|SIN|IND//det//133 indikation//NN|UTR|SIN|IND|NOM//nsubj//130 på//PP//mark//138 att//SN//mark//138 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//137 kommuner//NN|UTR|PLU|IND|NOM//nsubj:pass//138 överkompenserades//VB|PRT|SFO//acl//133 ,//MID//punct//144 vilket//HP|NEU|SIN|IND//nsubj//144 var//VB|PRT|AKT//cop//144 ytterligare//AB|KOM//advmod//143 ett//RG|NEU|SIN|IND|NOM//det//144 skäl//NN|NEU|SIN|IND|NOM//conj//130 för//PP//mark//152 att//SN//mark//152 verksamheten//NN|UTR|SIN|DEF|NOM//det//148 vatten//NN|NEU|SIN|IND|NOM//nsubj//152 och//KN//cc//150 avlopp//NN|NEU|SIN|IND|NOM//conj//148 skulle//VB|PRT|AKT//aux//152 utgå//VB|INF|AKT//acl//144 ur//PP//case//154 utjämningssystemet//NN|NEU|SIN|DEF|NOM//obl//152 .//MID//punct//130
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Mot//PP//case//157 bakgrund//NN|UTR|SIN|IND|NOM//obl//159 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//159 ansåg//VB|PRT|AKT//conj//130 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//159 att//SN//mark//167 verksamheten//NN|UTR|SIN|DEF|NOM//det//163 vatten//NN|NEU|SIN|IND|NOM//nsubj//167 och//KN//cc//165 avlopp//NN|NEU|SIN|IND|NOM//conj//163 skulle//VB|PRT|AKT//aux//167 utgå//VB|INF|AKT//ccomp//159 ur//PP//case//169 utjämningssystemet//NN|NEU|SIN|DEF|NOM//obl//167 .//MAD//punct//130
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Utvecklingen//NN|UTR|SIN|DEF|NOM//obl//3 av//PP//case//174 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//174 va-kostnader//NN|UTR|PLU|IND|NOM//nmod//171 borde//VB|PRT|AKT//aux//181 emellertid//AB//advmod//181 ,//MID//punct//181 enligt//PP//case//179 regeringen//NN|UTR|SIN|DEF|NOM//obl//181 ,//MID//punct//181 bli//VB|INF|AKT//parataxis//3 föremål//NN|NEU|SIN|IND|NOM//xcomp//181 för//PP//case//185 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//185 uppföljning//NN|UTR|SIN|IND|NOM//obl//181 .//MAD//punct//3
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Förenlighet//NN|UTR|SIN|IND|NOM//ROOT//0 med//PP//case//2 ramdirektivet//NN|NEU|SIN|DEF|NOM//nmod//0 för//PP//case//4 vatten//NN|NEU|SIN|IND|NOM//nmod//2
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 9//RG|NOM//nsubj//6 i//PP//case//3 ramdirektivet//NN|NEU|SIN|DEF|NOM//nmod//1 för//PP//case//5 vatten//NN|NEU|SIN|IND|NOM//nmod//3 anger//VB|PRS|AKT//ROOT//6 att//SN//mark//10 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//10 ska//VB|PRS|AKT//aux//10 beakta//VB|INF|AKT//ccomp//6 principen//NN|UTR|SIN|DEF|NOM//obj//10 om//PP//case//13 kostnadstäckning//NN|UTR|SIN|IND|NOM//nmod//11 för//PP//case//15 vattentjänster//NN|UTR|PLU|IND|NOM//nmod//13 och//KN//cc//17 principen//NN|UTR|SIN|DEF|NOM//conj//13 att//SN//mark//20 förorenaren//NN|UTR|SIN|DEF|NOM//nsubj//20 betalar//VB|PRS|AKT//ccomp//10 (//PAD//punct//6 se//VB|IMP|AKT//parataxis//6 avsnitt//NN|NEU|SIN|IND|NOM//nmod//24 13.2.3//RG|NOM//obj//22 )//PAD//punct//22 .//MAD//punct//6
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Med//PP//case//28 vattentjänster//NN|UTR|PLU|IND|NOM//obl//29 avses//VB|PRS|SFO//conj//6 alla//DT|UTR/NEU|PLU|IND/DEF//det//31 tjänster//NN|UTR|PLU|IND|NOM//nsubj:pass//29 som//HP|-|-|-//nsubj//33 tillhandahåller//VB|PRS|AKT//acl:relcl//31 hushåll//NN|NEU|PLU|IND|NOM//obj//33 ,//MID//punct//36 myndigheter//NN|UTR|PLU|IND|NOM//conj//34 eller//KN//cc//41 någon//DT|UTR|SIN|IND//det//39 slags//NN|NEU|SIN|IND|GEN//nmod:poss//41 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//41 verksamhet//NN|UTR|SIN|IND|NOM//conj//34 uttag//NN|NEU|SIN|IND|NOM//conj//34 ,//MID//punct//44 uppdämning//NN|UTR|SIN|IND|NOM//conj//34 ,//MID//punct//46 lagring//NN|UTR|SIN|IND|NOM//conj//34 ,//MID//punct//48 rening//NN|UTR|SIN|IND|NOM//conj//34 och//KN//cc//50 distribution//NN|UTR|SIN|IND|NOM//conj//34 av//PP//case//52 ytvatten//NN|NEU|SIN|IND|NOM//nmod//50 eller//KN//cc//54 grundvatten//NN|NEU|SIN|IND|NOM//conj//52 .//MAD//punct//29
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Vattenförsörjning//NN|UTR|SIN|IND|NOM//nsubj//60 i//PP//case//59 vattentjänstlagens//NN|UTR|SIN|DEF|GEN//nmod:poss//59 mening//NN|UTR|SIN|IND|NOM//nmod//56 faller//VB|PRS|AKT//parataxis//29 således//AB//advmod//60 in//PL//compound:prt//60 under//PP//case//65 begreppet//NN|NEU|SIN|DEF|NOM//nmod//65 vattentjänster//NN|UTR|PLU|IND|NOM//obl//60 .//MAD//punct//6
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//2 ska//VB|PRS|AKT//aux//2 se//VB|INF|AKT//ROOT//2 till//PL//compound:prt//2 att//SN//mark//5 prispolitiken//NN|UTR|SIN|DEF|NOM//ccomp//2 för//PP//case//7 vatten//NN|NEU|SIN|IND|NOM//nmod//5 ger//VB|PRS|AKT//conj//2 vattenförbrukarna//NN|UTR|PLU|DEF|NOM//iobj//8 tillräckliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 incitament//NN|NEU|PLU|IND|NOM//obj//8 till//PP//case//14 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//14 användning//NN|UTR|SIN|IND|NOM//obl//8 av//PP//case//16 vattenresurserna//NN|UTR|PLU|DEF|NOM//nmod//14 och//KN//cc//23 att//SN//mark//23 de//DT|UTR/NEU|PLU|DEF//det//21 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 vattenanvändningsverksamheterna//NN|UTR|PLU|DEF|NOM//nsubj//23 ,//MID//punct//21 uppdelade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//2 på//PP//case//26 åtminstone//AB//advmod//26 industri//NN|UTR|SIN|IND|NOM//obl//23 ,//MID//punct//28 hushåll//NN|NEU|SIN|IND|NOM//conj//26 och//KN//cc//30 jordbruk//NN|NEU|SIN|IND|NOM//conj//26 ,//MID//punct//33 adekvat//AB|POS//nsubj//33 bidrar//VB|PRS|AKT//conj//2 till//PP//case//35 kostnadstäckningen//NN|UTR|SIN|DEF|NOM//obl//33 för//PP//case//37 vattentjänster//NN|UTR|PLU|IND|NOM//nmod//35 .//MAD//punct//2
13.3.3 Tillkommande skatte- eller avgiftsfinansiering / Gränsdragningen mellan skatt och avgift;Medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//42 kan//VB|PRS|AKT//aux//42 härvid//AB//advmod//42 beakta//VB|INF|AKT//parataxis//2 kostnadstäckningens//NN|UTR|SIN|DEF|GEN//nmod:poss//49 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 ,//MID//punct//46 miljömässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//44 och//KN//cc//48 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//44 effekter//NN|UTR|PLU|IND|NOM//obj//42 liksom//PP//mark//51 geografiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 och//KN//cc//53 klimatiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//51 förhållanden//NN|NEU|PLU|IND|NOM//nmod//49 i//PP//case//56 regioner//NN|UTR|PLU|IND|NOM//nmod//54 som//HP|-|-|-//nsubj:pass//58 påverkas//VB|PRS|SFO//acl:relcl//56 .//MAD//punct//42
