5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter ;Isabell//PM|NOM//ROOT//0 Schierenbeck//PM|NOM//flat//0
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 intervjupersoner//NN|UTR|PLU|IND|NOM//nsubj//46 ger//VB|PRS|AKT//parataxis//2 exempel//NN|NEU|PLU|IND|NOM//obj//46 på//PP//mark//52 att//SN//mark//52 uppfostran//NN|UTR|SIN|IND|NOM//nsubj:pass//52 kan//VB|PRS|AKT//aux//52 rymmas//VB|INF|SFO//advcl//46 inom//PP//case//56 ramen//NN|UTR|SIN|DEF|NOM//fixed//53 för//PP//fixed//53 myndighetsutövningen//NN|UTR|SIN|DEF|NOM//obl//52 .//MAD//punct//46
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Efter//PP//case//2 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 år//NN|NEU|PLU|IND|NOM//obl//3 så//AB//advmod//8 kan//VB|PRS|AKT//aux//8 man//PN|UTR|SIN|IND|SUB//nsubj//6 människor//NN|UTR|PLU|IND|NOM//nsubj//8 ganska//AB//advmod//8 bra//AB|POS//ROOT//8 .//MID//punct//8
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Jag//PN|UTR|SIN|DEF|SUB//nsubj//14 är//VB|PRS|AKT//cop//14 så//AB//advmod//13 pass//NN|NEU|SIN|IND|NOM//advmod//14 gammal//JJ|POS|UTR|SIN|IND|NOM//conj//8 så//SN//mark//29 att//SN//fixed//15 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 killar//NN|UTR|PLU|IND|NOM//fixed//15 som//HP|-|-|-//nsubj//21 kanske//AB//advmod//21 tar//VB|PRS|AKT//acl:relcl//18 lite//AB|POS//advmod//23 menlöst//AB|POS//obj//21 i//PP//case//25 handen//NN|UTR|SIN|DEF|NOM//obl//21 så//AB//advmod//27 där//AB//advmod//21 ,//MID//punct//29 säger//VB|PRS|AKT//advcl//14 adjö//IN//obj//29 och//KN//cc//32 tar//VB|PRS|AKT//conj//29 väldigt//AB|POS//advmod//34 menlöst//AB|POS//obj//32 ,//MID//punct//14 och//KN//cc//38 då//AB//advmod//38 säger//VB|PRS|AKT//conj//14 jag//PN|UTR|SIN|DEF|SUB//nsubj//38 att//SN//mark//46 så//AB//advmod//42 där//AB//advmod//46 skall//VB|PRS|AKT//aux//46 du//PN|UTR|SIN|DEF|SUB//nsubj//46 inte//AB//advmod//46 ta//VB|INF|AKT//ccomp//38 i//PP//compound:prt//46 handen//NN|UTR|SIN|DEF|NOM//obj//46 om//SN//mark//52 du//PN|UTR|SIN|DEF|SUB//nsubj//52 skall//VB|PRS|AKT//aux//52 träffa//VB|INF|AKT//advcl//46 någon//DT|UTR|SIN|IND//det//54 arbetsgivare//NN|UTR|SIN|IND|NOM//obj//52 utan//KN//cc//60 så//AB//advmod//57 där//AB//advmod//60 skall//VB|PRS|AKT//aux//60 du//PN|UTR|SIN|DEF|SUB//nsubj//60 ta//VB|INF|AKT//advcl//52 och//KN//cc//63 så//AB//advmod//63 tittar//VB|PRS|AKT//conj//60 jag//PN|UTR|SIN|DEF|SUB//nsubj//63 …//MID//punct//8 och//KN//cc//70 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//70 kan//VB|PRS|AKT//aux//70 jag//PN|UTR|SIN|DEF|SUB//nsubj//70 säga//VB|INF|AKT//conj//8 på//PP//case//73 något//DT|NEU|SIN|IND//det//73 vis//NN|NEU|SIN|IND|NOM//obl//70 eftersom//SN//mark//80 jag//PN|UTR|SIN|DEF|SUB//nsubj//80 nästan//AB//advmod//80 kan//VB|PRS|AKT//aux//80 vara//VB|INF|AKT//cop//80 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//80 mamma//NN|UTR|SIN|IND|NOM//advcl//70 .//MAD//punct//70
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Så//KN//mark//84 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//84 gör//VB|PRS|AKT//conj//8 jag//PN|UTR|SIN|DEF|SUB//nsubj//84 och//KN//cc//88 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//88 tar//VB|PRS|AKT//conj//84 inte//AB//advmod//88 illa//AB//advmod//88 upp//PL//compound:prt//88 .//MAD//punct//8
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Här//AB//advmod//1 har//VB|PRS|AKT//ROOT//1 vi//PN|UTR|PLU|DEF|SUB//nsubj//1 ett//DT|NEU|SIN|IND//det//4 bekymmer//NN|NEU|SIN|IND|NOM//obj//1 med//PP//case//6 kepsarna//NN|UTR|PLU|DEF|NOM//nmod//4 .//MAD//punct//1
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Man//PN|UTR|SIN|IND|SUB//nsubj//9 tar//VB|PRS|AKT//parataxis//1 inte//AB//advmod//9 av//PL//case//12 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//9 kepsen//NN|UTR|SIN|DEF|NOM//obj//9 inne//AB//advmod//9 ,//MID//punct//9 skall//VB|PRS|AKT//aux//18 vi//PN|UTR|PLU|DEF|SUB//nsubj//18 bry//VB|INF|AKT//conj//1 oss//PN|UTR|PLU|DEF|OBJ//obj//18 om//PP//case//21 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//18 eller//KN//cc//23 inte//AB//conj//21 ?//MID//punct//1
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Man//PN|UTR|SIN|IND|SUB//nsubj//26 vet//VB|PRS|AKT//parataxis//1 att//SN//mark//30 i//PP//case//29 skolor//NN|UTR|PLU|IND|NOM//obl//30 har//VB|PRS|AKT//ccomp//26 man//PN|UTR|SIN|IND|SUB//nsubj//30 problem//NN|NEU|PLU|IND|NOM//obj//30 med//PP//case//34 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//30 när//HA//mark//37 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//37 gäller//VB|PRS|AKT//advcl//30 barnen//NN|NEU|PLU|DEF|NOM//obj//37 ,//MID//punct//41 måste//VB|PRS|AKT//aux//41 försöka//VB|INF|AKT//conj//26 få//VB|INF|AKT//xcomp//41 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//42 att//IE//mark//45 lära//VB|INF|AKT//xcomp//42 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//45 att//IE//mark//48 ta//VB|INF|AKT//xcomp//45 av//PL//compound:prt//48 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//48 kepsen//NN|UTR|SIN|DEF|NOM//obj//48 .//MAD//punct//1
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Den//DT|UTR|SIN|DEF//det//2 första//RO|NOM//amod//2 intervjupersonen//NN|UTR|SIN|DEF|NOM//nsubj//3 väljer//VB|PRS|AKT//ROOT//3 att//IE//mark//11 i//PP//case//6 mötet//NN|NEU|SIN|DEF|NOM//obl//11 med//PP//case//10 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 manliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 invandrarklienter//NN|UTR|PLU|IND|NOM//nmod//6 visa//VB|INF|AKT//ccomp//3 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//11 hur//HA//advmod//16 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//16 borde//VB|PRT|AKT//aux//16 ta//VB|INF|AKT//ccomp//11 i//PP//compound:prt//16 hand//NN|UTR|SIN|IND|NOM//compound:prt//16 i//PP//case//20 mötet//NN|NEU|SIN|DEF|NOM//obl//16 med//PP//case//25 till//PP//advmod//25 exempel//NN|NEU|SIN|IND|NOM//fixed//22 en//DT|UTR|SIN|IND//det//25 arbetsgivare//NN|UTR|SIN|IND|NOM//obl//16 .//MAD//punct//3
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Handläggaren//NN|UTR|SIN|DEF|NOM//nsubj//28 upplever//VB|PRS|AKT//parataxis//3 ,//MID//punct//31 i//PP//case//31 egenskap//NN|UTR|SIN|IND|NOM//obl//28 av//PP//mark//35 att//IE//mark//35 vara//VB|INF|AKT//cop//35 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//31 än//KN//case//37 klienterna//NN|UTR|PLU|DEF|NOM//nmod//35 ,//MID//punct//31 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//28 som//KN//nsubj//42 fullständigt//AB|POS//advmod//42 naturligt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//39 att//IE//mark//44 påpeka//VB|INF|AKT//advcl//42 hur//HA//advmod//48 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//48 bör//VB|PRS|AKT//aux//48 göra//VB|INF|AKT//ccomp//44 ,//MID//punct//51 och//KN//cc//51 menar//VB|PRS|AKT//conj//28 att//SN//mark//55 klienterna//NN|UTR|PLU|DEF|NOM//nsubj//55 inte//AB//advmod//55 tar//VB|PRS|AKT//ccomp//51 illa//AB//advmod//55 upp//PL//compound:prt//55 eftersom//SN//mark//65 ”//PAD//punct//65 jag//PN|UTR|SIN|DEF|SUB//nsubj//65 nästan//AB//advmod//65 kan//VB|PRS|AKT//aux//65 vara//VB|INF|AKT//cop//65 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//65 mamma//NN|UTR|SIN|IND|NOM//advcl//55 ”//PM|NOM//punct//55 .//MAD//punct//28
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Att//SN//mark//72 intervjupersonen//NN|UTR|SIN|DEF|NOM//nsubj//72 i//PP//case//71 intervjun//NN|UTR|SIN|DEF|NOM//nmod//69 berättar//VB|PRS|AKT//ccomp//28 om//PP//case//75 en//DT|UTR|SIN|IND//det//75 situation//NN|UTR|SIN|IND|NOM//obl//72 som//KN//case//77 denna//PN|UTR|SIN|DEF|SUB/OBJ//obl//72 utan//PP//mark//80 att//IE//mark//80 reflektera//VB|INF|AKT//advcl//72 över//PP//compound:prt//80 om//SN//mark//84 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//84 ingår//VB|PRS|AKT//ccomp//80 i//PP//case//86 myndighetsrollen//NN|UTR|SIN|DEF|NOM//obl//84 att//IE//mark//88 tala//VB|INF|AKT//advcl//84 om//PL//compound:prt//88 för//PP//case//91 män//NN|UTR|PLU|IND|NOM//obl//88 (//PAD//punct//88 eller//KN//cc//94 kvinnor//NN|UTR|PLU|IND|NOM//conj//88 )//PAD//punct//88 hur//HA//advmod//99 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//99 bör//VB|PRS|AKT//aux//99 uppföra//VB|INF|AKT//ccomp//28 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//99 är//VB|PRS|AKT//cop//102 förvånande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//99 .//MAD//punct//28
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Den//DT|UTR|SIN|DEF//det//106 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//106 intervjupersonen//NN|UTR|SIN|DEF|NOM//nsubj//107 funderar//VB|PRS|AKT//parataxis//28 just//AB//advmod//107 över//PP//advmod//107 var//VB|PRT|AKT//det//111 gränsen//NN|UTR|SIN|DEF|NOM//nsubj//114 för//PP//case//113 uppdraget//NN|NEU|SIN|DEF|NOM//nmod//111 går//VB|PRS|AKT//conj//28 .//MAD//punct//3
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Intervjupersonen//NN|UTR|SIN|DEF|NOM//nsubj//117 frågar//VB|PRS|AKT//parataxis//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//117 om//SN//mark//121 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//121 ingår//VB|PRS|AKT//ccomp//117 i//PP//case//124 hennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//124 myndighetsuppdrag//NN|NEU|SIN|IND|NOM//obl//121 att//IE//mark//126 upplysa//VB|INF|AKT//advcl//121 invandrarklienterna//NN|UTR|PLU|DEF|NOM//obj//126 om//PP//mark//131 vad//HP|NEU|SIN|IND//dislocated//131 som//HP|-|-|-//nsubj:pass//131 anses//VB|PRS|SFO//advcl//126 vara//VB|INF|AKT//cop//133 acceptabelt//JJ|POS|NEU|SIN|IND|NOM//xcomp//131 i//PP//case//137 det//DT|NEU|SIN|DEF//det//137 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//137 samhället//NN|NEU|SIN|DEF|NOM//obl//133 eller//KN//cc//142 inte//AB//advmod//142 ,//MID//punct//139 till//PP//case//142 exempel//NN|NEU|SIN|IND|NOM//conj//133 vad//HP|NEU|SIN|IND//nsubj//144 avser//VB|PRS|AKT//acl:relcl//142 huvudbonader//NN|UTR|PLU|IND|NOM//obj//144 .//MAD//punct//117
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 är//VB|PRS|AKT//cop//3 nog//AB//advmod//1 så//AB//ROOT//3 att//SN//fixed//3 man//PN|UTR|SIN|IND|SUB//nsubj//6 har//VB|PRS|AKT//csubj//3 någon//DT|UTR|SIN|IND//det//8 övertydlighet//NN|UTR|SIN|IND|NOM//obj//6 ibland//AB//advmod//6 som//HP|-|-|-//nsubj//11 gör//VB|PRS|AKT//acl:cleft//3 att//SN//mark//14 vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//14 känner//VB|PRS|AKT//ccomp//11 att//SN//mark//17 man//PN|UTR|SIN|IND|SUB//nsubj//17 behandlar//VB|PRS|AKT//ccomp//14 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obj//17 som//KN//mark//24 om//SN//fixed//19 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//24 var//VB|PRT|AKT//cop//24 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//24 vetande//NN|NEU|SIN|IND|NOM//advcl//17 eller//KN//cc//26 som//KN//conj//24 barn//NN|NEU|PLU|IND|NOM//obj//24 .//MAD//punct//3
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Intervjupersonen//NN|UTR|SIN|DEF|NOM//nsubj//3 ovan//AB//nmod//0 är//VB|PRS|AKT//cop//3 självkritisk//JJ|POS|UTR|SIN|IND|NOM//ROOT//3 och//KN//cc//5 menar//VB|PRS|AKT//conj//3 att//SN//mark//25 hon//PN|UTR|SIN|DEF|SUB//nsubj//25 som//KN//obl//10 handläggare//NN|UTR|SIN|IND|NOM//nsubj//10 tenderar//VB|PRS|AKT//acl:relcl//7 att//IE//mark//12 hamna//VB|INF|AKT//xcomp//10 i//PP//case//14 situationer//NN|UTR|PLU|IND|NOM//obl//12 som//HP|-|-|-//mark//16 utmärks//VB|PRS|SFO//acl:relcl//14 av//PP//case//19 ”//PAD//punct//19 övertydlighet//NN|UTR|SIN|IND|NOM//obl:agent//16 ”//RG|NOM//punct//7 .//MAD//punct//7
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Invandrarklienterna//NN|UTR|PLU|DEF|NOM//nsubj//25 kan//VB|PRS|AKT//aux//25 då//AB//advmod//25 uppleva//VB|INF|AKT//ccomp//5 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//25 som//KN//mark//31 om//SN//fixed//27 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//31 blir//VB|PRS|AKT//aux:pass//31 behandlade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//25 som//KN//mark//35 ”//PAD//punct//35 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//35 vetande//NN|NEU|SIN|IND|NOM//xcomp//31 eller//KN//cc//38 som//KN//case//38 barn//NN|NEU|SIN|IND|NOM//conj//35 ”//PAD//punct//3 .//MAD//punct//3
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Citatet//NN|NEU|SIN|DEF|NOM//nsubj//42 tyder//VB|PRS|AKT//conj//3 på//PP//mark//46 att//SN//mark//46 intervjupersonen//NN|UTR|SIN|DEF|NOM//nsubj//46 tycker//VB|PRS|AKT//advcl//42 att//SN//mark//52 ett//DT|NEU|SIN|IND//det//50 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//50 förhållningssätt//NN|NEU|SIN|IND|NOM//nsubj//52 är//VB|PRS|AKT//cop//52 bekymmersamt//JJ|POS|NEU|SIN|IND|NOM//ccomp//46 .//MAD//punct//3
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Ett//DT|NEU|SIN|IND//det//56 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 omhändertagandeperspektiv//NN|NEU|SIN|IND|NOM//conj//3 står//VB|PRS|AKT//conj//3 de//PN|UTR/NEU|PLU|DEF|SUB//det//59 frontlinjebyråkrater//NN|UTR|PLU|IND|NOM//nsubj//57 för//PP//mark//62 som//HP|-|-|-//nsubj//62 lyfter//VB|PRS|AKT//advcl//57 fram//PL//compound:prt//62 samtalskontakten//NN|UTR|SIN|DEF|NOM//obj//62 som//KN//mark//67 en//DT|UTR|SIN|IND//det//67 del//NN|UTR|SIN|IND|NOM//nmod//64 av//PP//case//69 myndighetsutövningen//NN|UTR|SIN|DEF|NOM//nmod//67 ,//MID//punct//76 även//AB//advmod//76 då//HA//mark//76 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//76 egentligen//AB//advmod//76 inte//AB//advmod//76 finns//VB|PRS|SFO//conj//3 någon//DT|UTR|SIN|IND//det//78 anledning//NN|UTR|SIN|IND|NOM//nsubj//76 för//PP//case//81 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//81 myndighetskontakt//NN|UTR|SIN|IND|NOM//nmod//78 .//MAD//punct//3
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//3 kan//VB|PRS|AKT//aux//3 man//PN|UTR|SIN|IND|SUB//nsubj//3 uppleva//VB|INF|AKT//ROOT//3 att//SN//mark//6 man//PN|UTR|SIN|IND|SUB//nsubj//6 träffar//VB|PRS|AKT//ccomp//3 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obj//6 en//DT|UTR|SIN|IND//det//9 gång//NN|UTR|SIN|IND|NOM//obj//6 och//KN//cc//13 kan//VB|PRS|AKT//aux//13 då//AB//advmod//13 dra//VB|INF|AKT//conj//6 slutsatsen//NN|UTR|SIN|DEF|NOM//obj//13 att//SN//mark//17 man//PN|UTR|SIN|IND|SUB//nsubj//17 har//VB|PRS|AKT//ccomp//13 ingenting//PN|NEU|SIN|IND|SUB/OBJ//obj//17 att//IE//mark//20 erbjuda//VB|INF|AKT//xcomp//17 .//MAD//punct//3
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 finns//VB|PRS|SFO//parataxis//3 inget//DT|NEU|SIN|IND//det//25 mer//AB|KOM//nsubj//23 att//IE//mark//27 prata//VB|INF|AKT//acl//25 om//PP//compound:prt//27 .//MID//punct//23
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Sen//AB//advmod//33 har//VB|PRS|AKT//aux//33 jag//PN|UTR|SIN|DEF|SUB//nsubj//33 märkt//VB|SUP|AKT//parataxis//23 att//SN//mark//50 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//50 av//PP//case//37 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//35 som//HP|-|-|-//nsubj//41 är//VB|PRS|AKT//cop//41 lite//AB|POS//advmod//41 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//37 ,//MID//punct//41 som//KN//case//45 en//DT|UTR|SIN|IND//det//45 själv//JJ|POS|UTR|SIN|IND|NOM//advcl//41 ,//MID//punct//35 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//50 vill//VB|PRS|AKT//aux//50 gärna//AB|POS//advmod//50 komma//VB|INF|AKT//ccomp//33 hit//AB//advmod//50 på//PP//case//53 besök//NN|NEU|SIN|IND|NOM//obl//50 bara//AB//advmod//57 för//PP//mark//57 att//IE//mark//57 ha//VB|INF|AKT//advcl//50 en//DT|UTR|SIN|IND//det//59 svensk//JJ|POS|UTR|SIN|IND|NOM//obj//57 att//IE//mark//61 prata//VB|INF|AKT//acl//59 med//PP//compound:prt//61 .//MAD//punct//23
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Då//AB//advmod//65 blir//VB|PRS|AKT//parataxis//23 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//65 ju//AB//advmod//65 terapi//NN|UTR|SIN|IND|NOM//xcomp//65 istället//AB//advmod//65 …//PM|NOM//punct//65 De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//72 har//VB|PRS|AKT//parataxis//65 någon//DT|UTR|SIN|IND//det//75 liten//JJ|POS|UTR|SIN|IND|NOM//amod//75 fråga//NN|UTR|SIN|IND|NOM//obj//72 eller//KN//cc//78 har//VB|PRS|AKT//aux//78 hittat//VB|SUP|AKT//conj//72 ett//DT|NEU|SIN|IND//det//80 papper//NN|NEU|SIN|IND|NOM//obj//78 och//KN//cc//82 undrar//VB|PRS|AKT//conj//72 vad//HP|NEU|SIN|IND//obj//85 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//85 betyder//VB|PRS|AKT//ccomp//82 .//MAD//punct//65
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Man//PN|UTR|SIN|IND|SUB//nsubj//88 märker//VB|PRS|AKT//parataxis//65 att//SN//mark//92 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//92 vill//VB|PRS|AKT//aux//92 ha//VB|INF|AKT//ccomp//88 någon//PN|UTR|SIN|IND|SUB/OBJ//obj//92 att//IE//mark//95 snacka//VB|INF|AKT//xcomp//92 med//PP//compound:prt//95 .//MAD//punct//23
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;Intervjupersonen//NN|UTR|SIN|DEF|NOM//nsubj//1 tar//VB|PRS|AKT//ROOT//1 som//KN//case//3 utgångspunkt//NN|UTR|SIN|IND|NOM//xcomp//1 de//DT|UTR/NEU|PLU|DEF//det//5 klienter//NN|UTR|PLU|IND|NOM//obj//1 som//HP|-|-|-//obl//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//9 inte//AB//advmod//9 anses//VB|PRS|SFO//acl:relcl//5 meningsfullt//JJ|POS|NEU|SIN|IND|NOM//xcomp//9 att//IE//mark//12 arbeta//VB|INF|AKT//advcl//9 med//PP//compound:prt//12 inom//PP//case//17 ramen//NN|UTR|SIN|DEF|NOM//fixed//14 för//PP//fixed//14 uppdraget//NN|NEU|SIN|DEF|NOM//obl//12 ,//MID//punct//1 och//KN//cc//20 menar//VB|PRS|AKT//conj//1 att//SN//mark//27 det//DT|NEU|SIN|DEF//det//23 faktum//NN|NEU|SIN|DEF|NOM//nsubj//27 att//SN//mark//26 klienterna//NN|UTR|PLU|DEF|NOM//nsubj//26 återkommer//VB|PRS|AKT//acl//23 tyder//VB|PRS|AKT//ccomp//20 på//PP//mark//32 att//SN//mark//32 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//32 vill//VB|PRS|AKT//aux//32 ha//VB|INF|AKT//advcl//27 någon//PN|UTR|SIN|IND|SUB/OBJ//obj//32 att//IE//mark//35 samtala//VB|INF|AKT//xcomp//32 med//PP//obl//35 ,//MID//punct//39 eller//KN//cc//39 hjälp//NN|UTR|SIN|IND|NOM//conj//27 med//PP//mark//42 att//IE//mark//42 reda//VB|INF|AKT//acl//39 ut//PL//compound:prt//42 vardagliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 bestyr//NN|NEU|PLU|IND|NOM//obj//42 .//MAD//punct//1
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;För//PP//case//48 invandrarklienter//NN|UTR|PLU|IND|NOM//conj//1 kan//VB|PRS|AKT//advmod//1 då//AB//advmod//57 arbetsförmedlaren//NN|UTR|SIN|DEF|NOM//nsubj//57 eller//KN//cc//53 socialsekreteraren//NN|UTR|SIN|DEF|NOM//conj//51 vara//VB|INF|AKT//cop//57 en//DT|UTR|SIN|IND//det//57 oumbärlig//JJ|POS|UTR|SIN|IND|NOM//amod//57 kontakt//NN|UTR|SIN|IND|NOM//obj//49 och//KN//cc//60 intervjupersonen//NN|UTR|SIN|DEF|NOM//nsubj//60 väljer//VB|PRS|AKT//conj//57 alltså//AB//advmod//60 inte//AB//advmod//60 att//IE//mark//64 bryta//VB|INF|AKT//xcomp//60 kontakten//NN|UTR|SIN|DEF|NOM//obj//64 .//MAD//punct//1
5. En välfärdsstat för alla? Frontlinjebyråkrater och invandrarklienter  / Att arbeta med invandrarklienter;En//DT|UTR|SIN|IND//det//69 annan//JJ|POS|UTR|SIN|IND|NOM//amod//69 tolkning//NN|UTR|SIN|IND|NOM//nsubj//101 av//PP//case//71 situationen//NN|UTR|SIN|DEF|NOM//nmod//69 är//VB|PRS|AKT//cop//69 att//SN//mark//78 klientens//NN|UTR|SIN|DEF|GEN//nmod:poss//75 upprätthållande//NN|NEU|SIN|IND|NOM//nsubj//78 av//PP//case//77 kontakten//NN|UTR|SIN|DEF|NOM//nmod//75 innebär//VB|PRS|AKT//csubj//69 att//SN//mark//84 han//PN|UTR|SIN|DEF|SUB//nsubj//84 eller//KN//cc//82 hon//PN|UTR|SIN|DEF|SUB//conj//80 fortfarande//AB//advmod//84 har//VB|PRS|AKT//ccomp//78 förhoppning//NN|UTR|SIN|IND|NOM//obj//84 om//PP//mark//89 att//IE//mark//89 kunna//VB|INF|AKT//aux//89 påverka//VB|INF|AKT//acl//85 sin//PS|UTR|SIN|DEF//nmod:poss//91 situation//NN|UTR|SIN|IND|NOM//obj//89 genom//PP//case//94 kontinuerlig//JJ|POS|UTR|SIN|IND|NOM//amod//94 kontakt//NN|UTR|SIN|IND|NOM//obl//89 med//PP//case//96 handläggaren//NN|UTR|SIN|DEF|NOM//nmod//94 .//MAD//punct//69
