Fokus på åtgärder;–//RG|NOM//punct//2 En//DT|UTR|SIN|IND//det//2 plan//NN|UTR|SIN|IND|NOM//ROOT//2 för//PP//case//5 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//5 rehabilitering//NN|UTR|SIN|IND|NOM//nmod//2 i//PP//case//7 arbetslivet//NN|NEU|SIN|DEF|NOM//nmod//5
4.2 Utvärdering av effekterna av arbetsgivarens medfinansiering av sjukpenningkostnader, Institutet för arbetsmarknadspolitisk utvärdering, IFAU 2006-06-30;Studien//NN|UTR|SIN|DEF|NOM//nsubj//1 visar//VB|PRS|AKT//ROOT//1 att//SN//mark//8 för//PP//case//4 anställda//NN|UTR|PLU|IND|NOM//obl//8 och//KN//cc//7 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 företagare//NN|UTR|PLU|IND|NOM//conj//4 minskade//VB|PRT|AKT//ccomp//1 antalet//NN|NEU|SIN|DEF|NOM//nmod//10 dagar//NN|UTR|PLU|IND|NOM//obj//8 med//PP//case//12 sjukpenning//NN|UTR|SIN|IND|NOM//nmod//10 från//PP//case//15 4,29//RG|NOM//nummod//15 procent//NN|UTR|PLU|IND|NOM//nmod//12 av//PP//case//19 antalet//NN|NEU|SIN|DEF|NOM//nmod//19 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 dagar//NN|UTR|PLU|IND|NOM//nmod//20 2004//RG|NOM//obl//8 till//PP//case//23 3,65//RG|NOM//nummod//23 procent//NN|UTR|PLU|IND|NOM//obl//8 2005//RG|NOM//nummod//23 ,//MID//punct//29 vilket//HP|NEU|SIN|IND//nsubj//29 är//VB|PRS|AKT//cop//29 en//DT|UTR|SIN|IND//det//29 minskning//NN|UTR|SIN|IND|NOM//obl//1 med//PP//case//32 14,9//RG|NOM//nummod//32 procent//NN|UTR|PLU|IND|NOM//nmod//29 mellan//PP//case//36 de//DT|UTR/NEU|PLU|DEF//det//36 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//36 åren//NN|NEU|PLU|DEF|NOM//nmod//32 .//MAD//punct//29
4.2 Utvärdering av effekterna av arbetsgivarens medfinansiering av sjukpenningkostnader, Institutet för arbetsmarknadspolitisk utvärdering, IFAU 2006-06-30;För//PP//case//39 kvinnor//NN|UTR|PLU|IND|NOM//obl//43 är//VB|PRS|AKT//cop//43 minskningen//NN|UTR|SIN|DEF|NOM//nsubj//43 något//AB//advmod//43 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//1 (//PAD//punct//43 14,9//RG|NOM//nummod//46 procent//NN|UTR|PLU|IND|NOM//appos//43 )//PAD//punct//46 än//KN//case//50 för//PP//case//50 männen//NN|UTR|PLU|DEF|NOM//obl//43 (//PAD//punct//50 14,6//RG|NOM//nummod//53 procent//NN|UTR|PLU|IND|NOM//appos//50 )//PAD//punct//50 .//MAD//punct//1
4.2 Utvärdering av effekterna av arbetsgivarens medfinansiering av sjukpenningkostnader, Institutet för arbetsmarknadspolitisk utvärdering, IFAU 2006-06-30;Antalet//NN|NEU|SIN|DEF|NOM//nmod//58 utbetalda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//58 sjukpenningdagar//NN|UTR|PLU|IND|NOM//parataxis//1 för//PP//case//60 anställda//NN|UTR|PLU|IND|NOM//nmod//58 och//KN//cc//62 egenföretagare//NN|UTR|PLU|IND|NOM//conj//60 har//VB|PRS|AKT//aux//65 framförallt//AB//advmod//65 minskat//VB|SUP|AKT//conj//1 för//PP//case//67 sjukskrivningar//NN|UTR|PLU|IND|NOM//obl//65 som//HP|-|-|-//nsubj//69 varat//VB|SUP|AKT//acl:relcl//67 längre//AB|KOM//advmod//73 än//KN//case//73 360//RG|NOM//nummod//73 dagar//NN|UTR|PLU|IND|NOM//obl//69 .//MAD//punct//1
4.2 Utvärdering av effekterna av arbetsgivarens medfinansiering av sjukpenningkostnader, Institutet för arbetsmarknadspolitisk utvärdering, IFAU 2006-06-30;Minskningen//NN|UTR|SIN|DEF|NOM//nsubj//6 av//PP//case//3 antalet//NN|NEU|SIN|DEF|NOM//nmod//3 sjukpenningdagar//NN|UTR|PLU|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//6 proportionellt//AB|POS//advmod//6 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//6 för//PP//case//8 gruppen//NN|UTR|SIN|DEF|NOM//obl//6 arbetslösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//6 –//NN|UTR|PLU|IND|NOM//punct//13 som//HP|-|-|-//nsubj:pass//13 inte//AB//advmod//13 omfattas//VB|PRS|SFO//advcl//6 av//PP//case//15 medfinansieringsansvaret//NN|NEU|SIN|DEF|NOM//obl:agent//13 –//RG|NOM//punct//19 än//KN//advmod//19 för//PP//case//19 gruppen//NN|UTR|SIN|DEF|NOM//obl//13 som//HP|-|-|-//nsubj//22 är//VB|PRS|AKT//cop//22 anställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//19 och//KN//cc//25 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 företagare//NN|UTR|PLU|IND|NOM//conj//22 vilket//HP|NEU|SIN|IND//nsubj:pass//28 kan//VB|PRS|AKT//aux//28 tyckas//VB|INF|SFO//acl:relcl//25 vara//VB|INF|AKT//cop//30 förvånande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//28 ,//MID//punct//34 men//KN//cc//34 en//DT|UTR|SIN|IND//det//34 orsak//NN|UTR|SIN|IND|NOM//nsubj//40 till//PP//case//37 detta//DT|NEU|SIN|DEF//det//37 mönster//NN|NEU|SIN|IND|NOM//nmod//34 kan//VB|PRS|AKT//aux//40 vara//VB|INF|AKT//cop//40 harmoniseringen//NN|UTR|SIN|DEF|NOM//obl//6 av//PP//case//42 sjuk-//NN|UTR|SIN|IND|NOM//nmod//40 och//KN//cc//44 arbetslöshetsförsäkringarna//NN|UTR|PLU|DEF|NOM//conj//42 som//HP|-|-|-//nsubj//46 trädde//VB|PRT|AKT//acl:relcl//44 i//PP//compound:prt//46 kraft//NN|UTR|SIN|IND|NOM//fixed//47 den//DT|UTR|SIN|DEF//det//51 1//RO|NOM//nummod//51 juli//NN|UTR|SIN|IND|NOM//obl//46 2003//RG|NOM//nummod//51 .//MAD//punct//6
4.2 Utvärdering av effekterna av arbetsgivarens medfinansiering av sjukpenningkostnader, Institutet för arbetsmarknadspolitisk utvärdering, IFAU 2006-06-30;Under//PP//case//2 samma//DT|UTR/NEU|SIN/PLU|IND//det//2 period//NN|UTR|SIN|IND|NOM//obl//3 minskades//VB|PRT|SFO//ROOT//3 även//AB//advmod//3 antalet//NN|NEU|SIN|DEF|NOM//det//6 dagar//NN|UTR|PLU|IND|NOM//nsubj:pass//3 med//PP//case//8 rehabiliteringspenning//NN|UTR|SIN|IND|NOM//nmod//6 –//RG|NOM//punct//12 oavsett//PP//case//12 rehabiliteringspenningens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 omfattning//NN|UTR|SIN|IND|NOM//conj//6 –//RG|NOM//punct//15 för//PP//case//15 anställda//NN|UTR|PLU|IND|NOM//appos//6 och//KN//cc//18 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 företagare//NN|UTR|PLU|IND|NOM//conj//15 ,//MID//punct//22 från//PP//case//22 0,23//RG|NOM//nummod//22 procent//NN|UTR|PLU|IND|NOM//conj//15 av//PP//case//26 antalet//NN|NEU|SIN|DEF|NOM//nmod//26 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 dagar//NN|UTR|PLU|IND|NOM//nmod//22 till//PP//case//29 0,18//RG|NOM//nummod//29 procent//NN|UTR|PLU|IND|NOM//nmod//22 .//MAD//punct//3
4.2 Utvärdering av effekterna av arbetsgivarens medfinansiering av sjukpenningkostnader, Institutet för arbetsmarknadspolitisk utvärdering, IFAU 2006-06-30;Minskningen//NN|UTR|SIN|DEF|NOM//nsubj//32 motsvarar//VB|PRS|AKT//parataxis//3 21,3//RG|NOM//nummod//34 procent//NN|UTR|PLU|IND|NOM//obj//32 och//KN//cc//38 är//VB|PRS|AKT//cop//38 något//AB//advmod//38 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//32 för//PP//case//40 män//NN|UTR|PLU|IND|NOM//obl//38 (//PAD//punct//38 21,7//RG|NOM//nummod//43 procent//NN|UTR|PLU|IND|NOM//appos//38 )//PAD//punct//43 än//KN//mark//47 för//PP//case//47 kvinnor//NN|UTR|PLU|IND|NOM//obl//38 (//PAD//punct//47 21,2//RG|NOM//nummod//50 procent//NN|UTR|PLU|IND|NOM//appos//47 )//PAD//punct//32 men//KN//cc//55 skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj//55 är//VB|PRS|AKT//cop//55 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//3 .//MAD//punct//3
4.2 Utvärdering av effekterna av arbetsgivarens medfinansiering av sjukpenningkostnader, Institutet för arbetsmarknadspolitisk utvärdering, IFAU 2006-06-30;Det//DT|NEU|SIN|DEF//det//2 minskade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//2 utnyttjandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//11 av//PP//case//4 rehabiliteringspenning//NN|UTR|SIN|IND|NOM//nmod//2 i//PP//mark//11 samband//NN|NEU|SIN|IND|NOM//fixed//5 med//PP//mark//11 att//SN//mark//11 arbetsgivarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//10 medfinansieringsansvar//NN|UTR|PLU|IND|NOM//nsubj:pass//11 infördes//VB|PRT|SFO//nsubj:pass//14 skulle//VB|PRT|AKT//aux//14 kunna//VB|INF|AKT//aux//14 förklaras//VB|INF|SFO//ROOT//14 av//PP//case//18 en//DT|UTR|SIN|IND//det//18 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//18 trend//NN|UTR|SIN|IND|NOM//obl:agent//14 med//PP//case//21 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 sjukfrånvaro//NN|UTR|SIN|IND|NOM//nmod//18 ,//MID//punct//27 vilket//HP|NEU|SIN|IND//nsubj//27 då//AB//advmod//27 skulle//VB|PRT|AKT//aux//27 kunna//VB|INF|AKT//aux//27 leda//VB|INF|AKT//acl:relcl//18 till//PP//case//31 ett//DT|NEU|SIN|IND//det//31 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 behov//NN|NEU|SIN|IND|NOM//obl//27 –//PAD//punct//35 i//PP//case//35 absoluta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 tal//NN|NEU|PLU|IND|NOM//appos//31 –//PAD//punct//38 av//PP//case//38 rehabiliteringsinsatser//NN|UTR|PLU|IND|NOM//conj//31 .//MAD//punct//41
4.2 Utvärdering av effekterna av arbetsgivarens medfinansiering av sjukpenningkostnader, Institutet för arbetsmarknadspolitisk utvärdering, IFAU 2006-06-30;Något//DT|NEU|SIN|IND//det//41 förvånande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//14 är//VB|PRS|AKT//cop//41 att//SN//mark//47 förekomsten//NN|UTR|SIN|DEF|NOM//nsubj//47 av//PP//case//46 rehabiliteringspenning//NN|UTR|SIN|IND|NOM//nmod//44 minskar//VB|PRS|AKT//csubj//41 proportionellt//AB|POS//advmod//49 sett//PC|PRF|NEU|SIN|IND|NOM//xcomp//47 mer//AB|KOM//advmod//47 än//KN//mark//54 vad//HP|NEU|SIN|IND//obj//54 sjukpenning//NN|UTR|SIN|IND|NOM//nsubj//54 gör//VB|PRS|AKT//advcl//47 .//MAD//punct//14
4.2 Utvärdering av effekterna av arbetsgivarens medfinansiering av sjukpenningkostnader, Institutet för arbetsmarknadspolitisk utvärdering, IFAU 2006-06-30;En//DT|UTR|SIN|IND//det//58 möjlig//JJ|POS|UTR|SIN|IND|NOM//amod//58 förklaring//NN|UTR|SIN|IND|NOM//nsubj:pass//75 till//PP//case//61 detta//DT|NEU|SIN|DEF//det//61 mönster//NN|NEU|SIN|IND|NOM//nmod//58 kan//VB|PRS|AKT//aux//63 vara//VB|INF|AKT//cop//58 att//SN//mark//68 minskningen//NN|UTR|SIN|DEF|NOM//nsubj//68 av//PP//case//67 rehabilitering//NN|UTR|SIN|IND|NOM//nmod//65 sker//VB|PRS|AKT//ccomp//63 genom//PP//mark//71 att//SN//mark//71 individer//NN|UTR|PLU|IND|NOM//obl//68 med//PP//case//74 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//74 rehabiliteringsbehov//NN|NEU|PLU|IND|NOM//nmod//71 förs//VB|PRS|SFO//parataxis//14 över//PL//compound:prt//75 till//PP//case//78 sjukersättning//NN|UTR|SIN|IND|NOM//obl//75 .//MAD//punct//14
4.2 Utvärdering av effekterna av arbetsgivarens medfinansiering av sjukpenningkostnader, Institutet för arbetsmarknadspolitisk utvärdering, IFAU 2006-06-30;Minskningen//NN|UTR|SIN|DEF|NOM//nsubj//8 av//PP//case//3 antalet//NN|NEU|SIN|DEF|NOM//nmod//3 dagar//NN|UTR|PLU|IND|NOM//nmod//0 i//PP//case//5 rehabiliteringspenning//NN|UTR|SIN|IND|NOM//nmod//3 är//VB|PRS|AKT//cop//8 ungefär//AB//advmod//8 lika//AB//ROOT//8 för//PP//case//11 gruppen//NN|UTR|SIN|DEF|NOM//nmod//11 anställda//NN|UTR|PLU|IND|NOM//obl//8 och//KN//cc//14 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 företagare//NN|UTR|PLU|IND|NOM//conj//11 (//PAD//punct//17 21,3//RG|NOM//nummod//17 procent//NN|UTR|PLU|IND|NOM//conj//11 )//PAD//punct//17 som//HP|-|-|-//case//21 för//PP//case//21 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//8 som//HP|-|-|-//nsubj//24 är//VB|PRS|AKT//cop//24 arbetslösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//21 och//KN//cc//28 som//HP|-|-|-//nsubj:pass//28 inte//AB//advmod//28 omfattas//VB|PRS|SFO//conj//24 av//PP//case//30 medfinansieringsansvaret//NN|NEU|SIN|DEF|NOM//obl:agent//28 (//PAD//punct//30 21,5//RG|NOM//nummod//33 procent//NN|UTR|PLU|IND|NOM//appos//30 )//PAD//punct//30 .//MAD//punct//8
4.2 Utvärdering av effekterna av arbetsgivarens medfinansiering av sjukpenningkostnader, Institutet för arbetsmarknadspolitisk utvärdering, IFAU 2006-06-30;För//PP//case//39 en//DT|UTR|SIN|IND//det//39 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 förståelse//NN|UTR|SIN|IND|NOM//obl//44 av//PP//case//43 de//DT|UTR/NEU|PLU|DEF//det//43 observerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//43 utvecklingstendenserna//NN|UTR|PLU|DEF|NOM//nmod//39 krävs//VB|PRS|SFO//conj//8 en//DT|UTR|SIN|IND//det//47 djupare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 analys//NN|UTR|SIN|IND|NOM//nsubj:pass//44 av//PP//mark//56 hur//HA//advmod//56 flöden//NN|NEU|PLU|IND|NOM//nsubj:pass//56 mellan//PP//case//54 de//DT|UTR/NEU|PLU|DEF//det//54 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 ersättningsformerna//NN|UTR|PLU|DEF|NOM//nmod//50 har//VB|PRS|AKT//aux//56 påverkats//VB|SUP|SFO//acl//47 .//MAD//punct//8

4.3 Arbetsgivarnas medfinansiering av sjukpenningen, Försäkringskassans rapport till Regeringen 2006-06-29;Statistik//NN|UTR|SIN|IND|NOM//nsubj//3 från//PP//case//2 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nmod//0 visar//VB|PRS|AKT//ROOT//3 att//SN//mark//13 cirka//AB//advmod//6 53//RG|NOM//nummod//7 000//RG|NOM//nummod//8 arbetsgivare//NN|UTR|PLU|IND|NOM//nsubj//13 under//PP//case//10 perioden//NN|UTR|SIN|DEF|NOM//nmod//8 januari–november//PM|NOM//nmod//8 2005//RG|NOM//nummod//11 haft//VB|SUP|AKT//ccomp//3 någon//DT|UTR|SIN|IND//det//15 anställd//PC|PRF|UTR|SIN|IND|NOM//obj//13 som//HP|-|-|-//nsubj//18 varit//VB|SUP|AKT//cop//18 sjukskriven//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//15 på//PP//case//20 heltid//NN|UTR|SIN|IND|NOM//obl//18 .//MAD//punct//3
4.3 Arbetsgivarnas medfinansiering av sjukpenningen, Försäkringskassans rapport till Regeringen 2006-06-29;Men//KN//cc//29 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 är//VB|PRS|AKT//cop//23 endast//AB//advmod//27 cirka//AB//advmod//27 16//RG|NOM//nummod//23 500//RG|NOM//nummod//29 arbetsgivare//NN|UTR|PLU|IND|NOM//conj//3 som//HP|-|-|-//nsubj//32 har//VB|PRS|AKT//aux//32 betalat//VB|SUP|AKT//acl:relcl//29 medfinansieringsavgift//NN|UTR|SIN|IND|NOM//obj//32 .//MAD//punct//29
4.3 Arbetsgivarnas medfinansiering av sjukpenningen, Försäkringskassans rapport till Regeringen 2006-06-29;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//36 beror//VB|PRS|AKT//parataxis//29 på//PP//mark//48 att//SN//mark//48 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 arbetsgivare//NN|UTR|PLU|IND|NOM//nsubj//48 (//PAD//punct//41 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//appos//41 än//KN//case//46 100//RG|NOM//nummod//46 anställda//NN|UTR|PLU|IND|NOM//nmod//43 )//PAD//punct//41 hamnar//VB|PRS|AKT//advcl//36 under//PP//case//50 fribeloppet//NN|NEU|SIN|DEF|NOM//obl//48 som//HP|-|-|-//nsubj//55 är//VB|PRS|AKT//cop//55 12//RG|NOM//nummod//54 000//RG|NOM//nummod//55 kr//NN|AN//obl//48 per//PP//case//57 arbetsgivare//NN|UTR|SIN|IND|NOM//nmod//55 och//KN//cc//59 år//NN|NEU|SIN|IND|NOM//conj//57 .//MAD//punct//3
4.3 Arbetsgivarnas medfinansiering av sjukpenningen, Försäkringskassans rapport till Regeringen 2006-06-29;Avsikten//NN|UTR|SIN|DEF|NOM//nsubj//9 med//PP//case//2 fribeloppet//NN|NEU|SIN|DEF|NOM//nmod//0 ,//MID//punct//0 och//KN//cc//5 högkostnadsskyddet//NN|NEU|SIN|DEF|NOM//conj//0 ,//MID//punct//0 är//VB|PRS|AKT//cop//9 framför//PP//case//9 allt//PN|NEU|SIN|IND|SUB/OBJ//ROOT//9 att//IE//mark//11 undvika//VB|INF|AKT//acl//9 att//SN//mark//15 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 arbetsgivare//NN|UTR|PLU|IND|NOM//nsubj//15 hamnar//VB|PRS|AKT//ccomp//11 i//PP//case//17 svårigheter//NN|UTR|PLU|IND|NOM//obl//15 i//PP//case//21 och//KN//fixed//18 med//PP//fixed//18 reformen//NN|UTR|SIN|DEF|NOM//nmod//17 .//MAD//punct//9
4.3 Arbetsgivarnas medfinansiering av sjukpenningen, Försäkringskassans rapport till Regeringen 2006-06-29;Slutsatsen//NN|UTR|SIN|DEF|NOM//nsubj//24 är//VB|PRS|AKT//cop//9 att//SN//mark//28 fribeloppet//NN|NEU|SIN|DEF|NOM//nsubj//28 har//VB|PRS|AKT//aux//28 fungerat//VB|SUP|AKT//ccomp//24 som//HA//mark//32 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//32 var//VB|PRT|AKT//cop//32 tänkt//PC|PRF|NEU|SIN|IND|NOM//advcl//28 .//MAD//punct//9
4.3 Arbetsgivarnas medfinansiering av sjukpenningen, Försäkringskassans rapport till Regeringen 2006-06-29;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//38 var//VB|PRT|AKT//cop//38 dock//AB//advmod//38 inte//AB//advmod//38 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//9 att//IE//mark//42 i//PP//case//41 rapporten//NN|UTR|SIN|DEF|NOM//obl//42 ta//VB|INF|AKT//csubj//38 hänsyn//NN|UTR|SIN|IND|NOM//obj//42 till//PP//case//45 högkostnadsskyddet//NN|NEU|SIN|DEF|NOM//obl//42 ,//MID//punct//42 eftersom//SN//mark//53 avgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//53 i//PP//case//52 förhållande//NN|NEU|SIN|IND|NOM//fixed//49 till//PP//fixed//49 skyddet//NN|NEU|SIN|DEF|NOM//nmod//48 korrigeras//VB|PRS|SFO//advcl//42 i//PP//case//55 efterhand//AB//advmod//53 .//MAD//punct//38
4.3 Arbetsgivarnas medfinansiering av sjukpenningen, Försäkringskassans rapport till Regeringen 2006-06-29;Ungefär//AB//advmod//1 hälften//NN|UTR|SIN|DEF|NOM//nsubj//9 av//PP//case//3 arbetsgivarna//NN|UTR|PLU|DEF|NOM//nmod//1 med//PP//case//6 10–19//RG|NOM//nummod//6 anställda//NN|UTR|PLU|IND|NOM//nmod//3 skulle//VB|PRT|AKT//aux//9 ha//VB|INF|AKT//aux//9 betalat//VB|SUP|AKT//ROOT//9 medfinansieringsavgift//NN|UTR|SIN|IND|NOM//obj//9 om//SN//mark//14 inte//AB//advmod//14 fribeloppet//NN|NEU|SIN|DEF|NOM//nsubj//14 funnits//VB|SUP|SFO//acl//10 .//MAD//punct//9
4.3 Arbetsgivarnas medfinansiering av sjukpenningen, Försäkringskassans rapport till Regeringen 2006-06-29;I//PP//case//17 praktiken//NN|UTR|SIN|DEF|NOM//obl//9 ,//MID//punct//17 dvs.//AB|AN//advmod//22 när//HA//mark//22 hänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//22 tas//VB|PRS|SFO//advcl//9 till//PP//case//24 fribeloppet//NN|NEU|SIN|DEF|NOM//obl//22 ,//MID//punct//9 är//VB|PRS|AKT//cop//29 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 13//RG|NOM//nummod//29 procent//NN|UTR|PLU|IND|NOM//conj//9 av//PP//case//31 arbetsgivarna//NN|UTR|PLU|DEF|NOM//nmod//29 som//HP|-|-|-//nsubj//33 har//VB|PRS|AKT//acl:relcl//31 10–19//RG|NOM//nummod//35 anställda//NN|UTR|PLU|IND|NOM//obj//33 som//HP|-|-|-//nsubj//37 betalat//VB|SUP|AKT//acl:relcl//35 medfinansiering//NN|UTR|SIN|IND|NOM//obj//37 .//MAD//punct//9
4.3 Arbetsgivarnas medfinansiering av sjukpenningen, Försäkringskassans rapport till Regeringen 2006-06-29;Bland//PP//case//1 arbetsgivare//NN|UTR|PLU|IND|NOM//obl//12 med//PP//case//4 200//RG|NOM//nummod//4 anställda//NN|UTR|PLU|IND|NOM//nmod//1 eller//KN//cc//6 fler//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//1 är//VB|PRS|AKT//cop//12 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//12 i//PP//case//10 princip//NN|UTR|SIN|IND|NOM//obl//12 100//RG|NOM//nummod//12 procent//NN|UTR|PLU|IND|NOM//ROOT//12 som//HP|-|-|-//nsubj//14 betalat//VB|SUP|AKT//acl:relcl//12 medfinansieringsavgift//NN|UTR|SIN|IND|NOM//obj//14 .//MAD//punct//12
4.3 Arbetsgivarnas medfinansiering av sjukpenningen, Försäkringskassans rapport till Regeringen 2006-06-29;Sammantaget//AB//nsubj//3 har//VB|PRS|AKT//aux//3 arbetsgivarkollektivet//NN|NEU|SIN|DEF|NOM//nsubj//3 betalat//VB|SUP|AKT//ROOT//3 cirka//AB//advmod//5 1,8//RG|NOM//nummod//6 miljarder//NN|UTR|PLU|IND|NOM//nmod//7 kr//NN|AN//obj//3 i//PP//case//9 medfinansieringsavgifter//NN|UTR|PLU|IND|NOM//nmod//7 under//PP//case//12 år//NN|NEU|SIN|IND|NOM//nmod//12 2005//RG|NOM//obl//3 .//MID//punct//3
4.3 Arbetsgivarnas medfinansiering av sjukpenningen, Försäkringskassans rapport till Regeringen 2006-06-29;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//15 innebär//VB|PRS|AKT//conj//3 att//SN//mark//18 arbetsgivarkollektivet//NN|NEU|SIN|DEF|NOM//nsubj//18 betalat//VB|SUP|AKT//ccomp//15 mindre//AB|KOM//advmod//18 i//PP//case//21 medfinansieringsavgift//NN|UTR|SIN|IND|NOM//obl//18 än//KN//case//23 storleken//NN|UTR|SIN|DEF|NOM//obl//18 på//PP//case//25 sänkningen//NN|UTR|SIN|DEF|NOM//nmod//23 av//PP//case//27 arbetsgivaravgiften//NN|UTR|SIN|DEF|NOM//nmod//25 som//HP|-|-|-//nsubj//29 motsvarade//VB|PRT|AKT//acl:relcl//27 cirka//AB//advmod//31 2,5//RG|NOM//nummod//32 miljarder//NN|UTR|PLU|IND|NOM//nmod//33 kr//NN|AN//obj//29 (//PAD//punct//33 en//DT|UTR|SIN|IND//det//36 sänkning//NN|UTR|SIN|IND|NOM//appos//33 med//PP//case//39 0,24//RG|NOM//nummod//39 procentenheter//NN|UTR|PLU|IND|NOM//nmod//36 av//PP//case//41 arbetsgivaravgiften//NN|UTR|SIN|DEF|NOM//nmod//39 )//PAD//punct//15 .//MAD//punct//3
4.3 Arbetsgivarnas medfinansiering av sjukpenningen, Försäkringskassans rapport till Regeringen 2006-06-29;Avsikten//NN|UTR|SIN|DEF|NOM//nsubj//47 från//PP//case//46 regeringen//NN|UTR|SIN|DEF|NOM//nmod//44 var//VB|PRT|AKT//conj//3 att//SN//mark//53 den//DT|UTR|SIN|DEF//det//51 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//53 skulle//VB|PRT|AKT//aux//53 bli//VB|INF|AKT//ccomp//47 kostnadsneutral//JJ|POS|UTR|SIN|IND|NOM//xcomp//53 för//PP//case//56 arbetsgivarkollektivet//NN|NEU|SIN|DEF|NOM//obl//53 .//MAD//punct//47
4.3 Arbetsgivarnas medfinansiering av sjukpenningen, Försäkringskassans rapport till Regeringen 2006-06-29;En//DT|UTR|SIN|IND//det//1 förutsättning//NN|UTR|SIN|IND|NOM//nsubj//24 för//PP//mark//6 att//SN//mark//6 medfinansieringen//NN|UTR|SIN|DEF|NOM//nsubj//6 ska//VB|PRS|AKT//aux//6 påverka//VB|INF|AKT//acl//1 arbetsgivarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//8 beteende//NN|NEU|SIN|IND|NOM//obj//6 är//VB|PRS|AKT//cop//1 att//SN//mark//12 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//12 känner//VB|PRS|AKT//csubj//1 till//PL//compound:prt//12 vad//HP|NEU|SIN|IND//obj//16 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//16 innebär//VB|PRS|AKT//ccomp//12 .//MAD//punct//1
