På tröskeln till lönearbete;Diskriminering//NN|UTR|SIN|IND|NOM//ROOT//0 ,//MID//punct//2 exkludering//NN|UTR|SIN|IND|NOM//conj//0 och//KN//cc//4 underordning//NN|UTR|SIN|IND|NOM//conj//0 av//PP//case//6 personer//NN|UTR|PLU|IND|NOM//nmod//4 med//PP//case//9 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//9 bakgrund//NN|UTR|SIN|IND|NOM//nmod//6
1 På tröskeln till lönearbete / Inledning;Introduktionens//NN|UTR|SIN|DEF|GEN//nmod:poss//135 andra//RO|NOM//amod//135 del//NN|UTR|SIN|IND|NOM//nsubj//136 argumenterar//VB|PRS|AKT//parataxis//24 för//PP//case//138 behovet//NN|NEU|SIN|DEF|NOM//obl//136 av//PP//mark//141 att//IE//mark//141 studera//VB|INF|AKT//acl//138 arbetsmarknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//143 efterfrågesida//NN|UTR|SIN|IND|NOM//obj//141 –//RG|NOM//punct//145 rekrytering//NN|UTR|SIN|IND|NOM//appos//143 –//RG|NOM//punct//145 för//PP//mark//149 att//IE//mark//149 få//VB|INF|AKT//advcl//141 en//DT|UTR|SIN|IND//det//153 mer//AB|KOM//advmod//152 fullständig//JJ|POS|UTR|SIN|IND|NOM//amod//153 förståelse//NN|UTR|SIN|IND|NOM//obj//149 av//PP//mark//157 hur//HA//advmod//157 utfall//NN|NEU|SIN|IND|NOM//nsubj:pass//157 produceras//VB|PRS|SFO//acl//153 .//MAD//punct//24
1 På tröskeln till lönearbete / Inledning;Skall//VB|PRS|AKT//aux//161 vi//PN|UTR|PLU|DEF|SUB//nsubj//161 nå//VB|INF|AKT//conj//3 kunskap//NN|UTR|SIN|IND|NOM//obj//161 om//PP//case//164 förekomst//NN|UTR|SIN|IND|NOM//nmod//162 av//PP//case//166 diskriminering//NN|UTR|SIN|IND|NOM//nmod//164 samt//KN//cc//169 om//PP//case//169 diskriminerings-//NN|UTR|-|-|SMS//conj//166 ,//MID//punct//171 exkluderings-//NN|UTR|-|-|SMS//conj//169 och//KN//cc//173 underordningsprocesser//NN|UTR|PLU|IND|NOM//conj//169 krävs//VB|PRS|SFO//conj//3 en//DT|UTR|SIN|IND//det//178 betydligt//AB//advmod//177 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//178 fokus//NN|NEU|SIN|IND|NOM//nsubj:pass//174 på//PP//case//181 arbetsgivarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//181 rekryteringspraktiker//NN|UTR|PLU|IND|NOM//nmod//178 än//KN//mark//188 vad//HP|NEU|SIN|IND//dislocated//188 som//HP|-|-|-//nsubj//188 hittills//AB//advmod//188 har//VB|PRS|AKT//aux//188 varit//VB|SUP|AKT//cop//188 fallet//NN|NEU|SIN|DEF|NOM//acl//178 ..//MID//punct//3 I//PP//case//193 introduktionens//NN|UTR|SIN|DEF|GEN//nmod:poss//193 tredje//RO|NOM//amod//193 del//NN|UTR|SIN|IND|NOM//obl//195 är//VB|PRS|AKT//cop//195 fokus//NN|NEU|SIN|IND|NOM//parataxis//3 på//PP//mark//199 vad//HP|NEU|SIN|IND//dislocated//199 som//HP|-|-|-//nsubj:pass//199 menas//VB|PRS|SFO//advcl//195 med//PP//case//201 begrepp//NN|NEU|PLU|IND|NOM//obl//199 som//KN//mark//203 diskriminering//NN|UTR|SIN|IND|NOM//obl//199 ,//MID//punct//205 exkludering//NN|UTR|SIN|IND|NOM//conj//203 och//KN//cc//207 underordning//NN|UTR|SIN|IND|NOM//conj//203 .//MID//punct//3
1 På tröskeln till lönearbete / Inledning;De//DT|UTR/NEU|PLU|DEF//det//210 arbetssökandes//NN|UTR|PLU|IND|GEN//nmod:poss//212 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//212 inbäddning//NN|UTR|SIN|IND|NOM//nsubj:pass//213 diskuteras//VB|PRS|SFO//parataxis//3 i//PP//case//219 förhållande//NN|NEU|SIN|IND|NOM//fixed//214 till//PP//fixed//214 de//DT|UTR/NEU|PLU|DEF//det//219 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//219 begreppen//NN|NEU|PLU|DEF|NOM//obl//213 för//PP//mark//222 att//IE//mark//222 tydliggöra//VB|INF|AKT//acl//219 spänningen//NN|UTR|SIN|DEF|NOM//obj//222 mellan//PP//case//226 fritt//JJ|POS|NEU|SIN|IND|NOM//advmod//226 handlande//NN|NEU|SIN|IND|NOM//obl//222 och//KN//cc//229 strukturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//229 ramar//NN|UTR|PLU|IND|NOM//conj//226 .//MAD//punct//3
1 På tröskeln till lönearbete / Inledning;Den//DT|UTR|SIN|DEF//det//233 här//AB//fixed//231 delen//NN|UTR|SIN|DEF|NOM//nsubj:pass//234 avslutas//VB|PRS|SFO//parataxis//3 med//PP//case//237 en//DT|UTR|SIN|IND//det//237 diskussion//NN|UTR|SIN|IND|NOM//obl//234 kring//PP//mark//242 hur//HA//advmod//242 man//PN|UTR|SIN|IND|SUB//nsubj//242 skall//VB|PRS|AKT//aux//242 benämna//VB|INF|AKT//advcl//234 de//DT|UTR/NEU|PLU|DEF//det//245 relationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//245 maktpraktiker//NN|UTR|PLU|IND|NOM//obj//242 som//HP|-|-|-//nsubj//251 samtidigt//AB//mark//251 som//HA//fixed//247 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//251 aktivt//AB|POS//advmod//251 producerar//VB|PRS|AKT//acl:relcl//245 ”//PM|NOM//punct//242 de//DT|UTR/NEU|PLU|DEF//det//255 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//255 ”//RG|NOM//nsubj//262 som//KN//mark//258 något//DT|NEU|SIN|IND//det//258 negativt//JJ|POS|NEU|SIN|IND|NOM//amod//255 och//KN//cc//260 problematiskt//AB|POS//conj//258 även//AB//advmod//262 skapar//VB|PRS|AKT//advcl//242 ett//DT|NEU|SIN|IND//det//264 hegemoniskt//JJ|POS|NEU|SIN|IND|NOM//obj//262 ”//PAD//punct//266 vi//PN|UTR|PLU|DEF|SUB//appos//262 ”//PAD//punct//262 .//MAD//punct//3

1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning;Wuokko//PM|NOM//nmod//1 Knocke//PM|NOM//nsubj//2 visar//VB|PRS|AKT//ROOT//2 i//PP//case//5 sitt//PS|NEU|SIN|DEF//nmod:poss//5 bidrag//NN|NEU|SIN|IND|NOM//obl//2 att//SN//mark//10 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//10 sedan//PP//case//9 1970-talet//NN|NEU|SIN|DEF|NOM//obl//10 utvecklats//VB|SUP|SFO//ccomp//2 forskning//NN|UTR|SIN|IND|NOM//nsubj:pass//10 med//PP//case//15 ett//DT|NEU|SIN|IND//det//15 tydligt//JJ|POS|NEU|SIN|IND|NOM//amod//15 maktperspektiv//NN|NEU|SIN|IND|NOM//obl//10 på//PP//case//19 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//19 etnifierade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//19 ojämlikhet//NN|UTR|SIN|IND|NOM//nmod//15 .//MAD//punct//2
1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning;Samtidigt//AB//advmod//22 är//VB|PRS|AKT//conj//2 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//22 först//AB//advmod//22 under//PP//case//28 de//DT|UTR/NEU|PLU|DEF//det//28 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//28 åren//NN|NEU|PLU|DEF|NOM//obl//22 som//HP|-|-|-//obj//33 den//DT|UTR|SIN|DEF//det//32 här//AB//fixed//30 forskningen//NN|UTR|SIN|DEF|NOM//nsubj//33 fått//VB|SUP|AKT//acl:relcl//28 en//DT|UTR|SIN|IND//det//36 stor//JJ|POS|UTR|SIN|IND|NOM//amod//36 omfattning//NN|UTR|SIN|IND|NOM//obj//33 och//KN//cc//40 ett//DT|NEU|SIN|IND//det//40 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 genomslag//NN|NEU|SIN|IND|NOM//conj//33 med//PP//case//45 ett//DT|NEU|SIN|IND//det//43 antal//NN|NEU|SIN|IND|NOM//nmod//45 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 antologier//NN|NEU|PLU|IND|NOM//nmod//40 och//KN//cc//47 sammanställningar//NN|UTR|PLU|IND|NOM//conj//45 som//HP|-|-|-//nsubj//49 visar//VB|PRS|AKT//acl:relcl//47 på//PP//case//51 bredden//NN|UTR|SIN|DEF|NOM//obl//49 och//KN//cc//53 djupet//NN|NEU|SIN|DEF|NOM//conj//51 såväl//KN//advmod//55 teoretiskt//AB|POS//advmod//49 som//KN//mark//57 metodologiskt//JJ|POS|NEU|SIN|IND|NOM//advmod//49 .//MID//punct//22
1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning; //_SP////58 Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//61 finns//VB|PRS|SFO//parataxis//22 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//63 faktorer//NN|UTR|PLU|IND|NOM//nsubj//61 som//HP|-|-|-//nsubj//66 kan//VB|PRS|AKT//aux//66 förklara//VB|INF|AKT//acl:relcl//63 den//DT|UTR|SIN|DEF//det//69 här//AB//fixed//67 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//66 .//MAD//punct//22
1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning;En//PN|UTR|SIN|IND|SUB/OBJ//nsubj//79 ,//MID//punct//74 inte//AB//advmod//74 obetydlig//JJ|POS|UTR|SIN|IND|NOM//advmod//71 ,//MID//punct//76 faktor//NN|UTR|SIN|IND|NOM//conj//71 kan//VB|PRS|AKT//aux//79 vara//VB|INF|AKT//cop//79 framväxten//NN|UTR|SIN|DEF|NOM//parataxis//22 av//PP//case//84 en//DT|UTR|SIN|IND//det//82 generation//NN|UTR|SIN|IND|NOM//nmod:poss//84 kritiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 forskare//NN|UTR|PLU|IND|NOM//nmod//79 som//HP|-|-|-//nsubj//86 burit//VB|SUP|AKT//acl:relcl//84 med//PL//case//88 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//86 erfarenheter//NN|UTR|PLU|IND|NOM//obj//86 av//PP//case//93 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//93 etnifierade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//93 ojämlikhet//NN|UTR|SIN|IND|NOM//nmod//89 in//AB//case//96 till//PP//fixed//94 akademin//NN|UTR|SIN|DEF|NOM//obl//86 .//MAD//punct//22
1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning;Genombrottet//NN|NEU|SIN|DEF|NOM//nsubj//16 för//PP//case//3 dessa//DT|UTR/NEU|PLU|DEF//det//3 frågeställningar//NN|UTR|PLU|IND|NOM//nmod//0 som//HP|-|-|-//nsubj:pass//6 bl.a.//AB|AN//advmod//6 speglas//VB|PRS|SFO//acl:relcl//3 av//PP//case//10 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//10 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 utredningar//NN|UTR|PLU|IND|NOM//obl:agent//6 under//PP//case//14 de//DT|UTR/NEU|PLU|DEF//det//14 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//14 åren//NN|NEU|PLU|DEF|NOM//nmod//10 ,//MID//punct//0 framstår//VB|PRS|AKT//ROOT//16 dock//AB//advmod//16 på//PP//case//20 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 sätt//NN|NEU|PLU|IND|NOM//obl//16 som//HP|-|-|-//nsubj//22 kopplat//VB|SUP|AKT//acl:relcl//20 till//PP//case//26 ett//DT|NEU|SIN|IND//det//26 generellt//JJ|POS|NEU|SIN|IND|NOM//amod//26 uppvaknande//NN|NEU|SIN|IND|NOM//obl//22 vad//HP|NEU|SIN|IND//nsubj//28 gäller//VB|PRS|AKT//advcl//16 förståelsen//NN|UTR|SIN|DEF|NOM//obj//28 av//PP//case//31 omfattningen//NN|UTR|SIN|DEF|NOM//nmod//29 på//PP//case//35 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//35 etnifierade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//35 ojämlikhet//NN|UTR|SIN|IND|NOM//nmod//31 .//MAD//punct//16
1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//38 förefaller//VB|PRS|AKT//parataxis//16 dock//AB//advmod//38 vara//VB|INF|AKT//cop//41 nära//AB|POS//xcomp//38 kopplat//PC|PRF|NEU|SIN|IND|NOM//xcomp//38 till//PP//case//45 en//DT|UTR|SIN|IND//det//45 rädsla//NN|UTR|SIN|IND|NOM//obl//42 för//PP//case//49 de//DT|UTR/NEU|PLU|DEF//det//49 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 konsekvenser//NN|UTR|PLU|IND|NOM//obl//38 som//HP|-|-|-//nsubj:pass//52 kan//VB|PRS|AKT//aux//52 tänkas//VB|INF|SFO//acl:relcl//49 följa//VB|INF|AKT//xcomp//52 på//PP//case//57 den//DT|UTR|SIN|DEF//det//57 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//57 exkludering//NN|UTR|SIN|IND|NOM//obl//53 av//PP//case//59 personer//NN|UTR|PLU|IND|NOM//nmod//57 med//PP//case//62 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//62 bakgrund//NN|UTR|SIN|IND|NOM//nmod//59 vilket//HP|NEU|SIN|IND//nsubj:pass//64 kopplats//VB|SUP|SFO//acl:relcl//57 till//PP//case//66 boendesegregation//NN|UTR|SIN|IND|NOM//obl//64 och//KN//cc//71 en//DT|UTR|SIN|IND//det//71 mycket//AB|POS//advmod//70 hög//JJ|POS|UTR|SIN|IND|NOM//amod//71 arbetslöshet//NN|UTR|SIN|IND|NOM//conj//66 ,//MID//punct//74 ofta//AB|POS//advmod//74 benämnt//PC|PRF|NEU|SIN|IND|NOM//advcl//38 social//JJ|POS|UTR|SIN|IND|NOM//amod//76 exkludering//NN|UTR|SIN|IND|NOM//nsubj:pass//74 .//MID//punct//16
1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//81 är//VB|PRS|AKT//cop//81 därför//AB//advmod//81 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//16 ,//MID//punct//81 i//PP//case//87 förhållande//NN|NEU|SIN|IND|NOM//fixed//83 till//PP//case//87 samhällspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 strategier//NN|UTR|PLU|IND|NOM//obl//81 för//PP//mark//90 att//IE//mark//90 minska//VB|INF|AKT//acl//87 den//DT|UTR|SIN|DEF//det//93 etnifierade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//93 ojämlikheten//NN|UTR|SIN|DEF|NOM//obj//90 ,//MID//punct//81 att//IE//mark//96 uppmärksamma//VB|INF|AKT//csubj//81 att//SN//mark//103 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//100 etnifierade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//100 ojämlikhet//NN|UTR|SIN|IND|NOM//nsubj//103 inte//AB//advmod//103 är//VB|PRS|AKT//cop//103 ny//JJ|POS|UTR|SIN|IND|NOM//ccomp//96 .//MAD//punct//81
1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning;Det//DT|NEU|SIN|DEF//det//106 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//81 är//VB|PRS|AKT//cop//111 snarare//AB|KOM//advmod//111 de//DT|UTR/NEU|PLU|DEF//det//111 förändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//111 formerna//NN|UTR|PLU|DEF|NOM//nsubj//106 för//PP//case//113 ojämlikheten//NN|UTR|SIN|DEF|NOM//nmod//111 och//KN//cc//116 en//DT|UTR|SIN|IND//det//116 rädsla//NN|UTR|SIN|IND|NOM//conj//113 för//PP//mark//122 vad//HP|NEU|SIN|IND//obj//122 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//120 former//NN|UTR|PLU|IND|NOM//nsubj//122 kan//VB|PRS|AKT//aux//122 få//VB|INF|AKT//acl//116 för//PP//case//125 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//125 konsekvenser//NN|UTR|PLU|IND|NOM//obl//122 i//PP//case//129 en//DT|UTR|SIN|IND//det//129 nära//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//129 framtid//NN|UTR|SIN|IND|NOM//obl//122 .//MAD//punct//81
1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 är//VB|PRS|AKT//cop//4 alltid//AB//advmod//4 metodologiskt//AB|POS//advmod//4 svårt//JJ|POS|NEU|SIN|IND|NOM//ROOT//4 att//IE//mark//6 beskriva//VB|INF|AKT//csubj//4 svunna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 epoker//NN|UTR|PLU|IND|NOM//obj//6 då//HA//mark//14 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//14 i//PP//case//13 hög//JJ|POS|UTR|SIN|IND|NOM//amod//13 grad//NN|UTR|SIN|IND|NOM//obl//14 blir//VB|PRS|AKT//advcl//6 en//DT|UTR|SIN|IND//det//16 beskrivning//NN|UTR|SIN|IND|NOM//xcomp//14 utifrån//PP//case//19 den//DT|UTR|SIN|DEF//det//19 verklighet//NN|UTR|SIN|IND|NOM//nmod//16 som//HP|-|-|-//obj//22 man//PN|UTR|SIN|IND|SUB//nsubj//22 befinner//VB|PRS|AKT//acl:relcl//19 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//22 i//PP//case//22 .//MAD//punct//4
1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 är//VB|PRS|AKT//cop//29 dock//AB//advmod//29 enkelt//JJ|POS|NEU|SIN|IND|NOM//parataxis//4 att//IE//mark//31 fastslå//VB|INF|AKT//csubj//29 en//DT|UTR|SIN|IND//det//34 symbolisk//JJ|POS|UTR|SIN|IND|NOM//amod//34 vattendelare//NN|UTR|SIN|IND|NOM//obj//31 mellan//PP//case//38 två//RG|NOM//nummod//38 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 former//NN|UTR|PLU|IND|NOM//nmod//34 av//PP//case//38 etnifierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//29 arbetsmarknadsregimer//NN|UTR|PLU|IND|NOM//obj//40 .//MAD//punct//29
1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning;Det//DT|NEU|SIN|DEF//det//45 tidiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//45 1990-talets//NN|NEU|SIN|DEF|GEN//nmod:poss//47 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 kris//NN|UTR|SIN|IND|NOM//nsubj//48 markerar//VB|PRS|AKT//parataxis//29 på//PP//case//52 ett//DT|NEU|SIN|IND//det//52 tydligt//JJ|POS|NEU|SIN|IND|NOM//amod//52 sätt//NN|NEU|SIN|IND|NOM//obl//48 gränsen//NN|UTR|SIN|DEF|NOM//obj//48 mellan//PP//case//57 en//DT|UTR|SIN|IND//det//56 arbetsmarknadsregim//NN|UTR|SIN|IND|NOM//amod//57 kännetecknad//PC|PRF|UTR|SIN|IND|NOM//nmod//53 av//PP//case//60 full//JJ|POS|UTR|SIN|IND|NOM//amod//60 sysselsättning//NN|UTR|SIN|IND|NOM//nmod//57 och//KN//cc//65 en//DT|UTR|SIN|IND//det//64 ny//JJ|POS|UTR|SIN|IND|NOM//amod//64 arbetsmarknadsregim//NN|UTR|SIN|IND|NOM//amod//65 kännetecknad//PC|PRF|UTR|SIN|IND|NOM//conj//57 av//PP//case//68 hög//JJ|POS|UTR|SIN|IND|NOM//amod//68 arbetslöshet//NN|UTR|SIN|IND|NOM//nmod//65 .//MAD//punct//29
1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning;Den//DT|UTR|SIN|DEF//nsubj//71 etnifierade//PC|PRF|UTR/NEU|SIN|DEF|NOM//conj//29 övergången//NN|UTR|SIN|DEF|NOM//obj//71 till//PP//case//76 den//DT|UTR|SIN|DEF//det//76 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//76 arbetsmarknadsregimen//NN|UTR|SIN|DEF|NOM//obl//71 var//VB|PRT|AKT//cop//78 synlig//JJ|POS|UTR|SIN|IND|NOM//advcl//71 redan//AB//advmod//81 under//PP//case//81 1980-talet//NN|NEU|SIN|DEF|NOM//obl//78 men//KN//cc//84 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//84 var//VB|PRT|AKT//conj//71 först//AB//advmod//84 med//PP//case//87 1990-talets//NN|NEU|SIN|DEF|GEN//nmod:poss//90 närmast//AB|SUV//amod//90 explosionsliknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//90 ökning//NN|UTR|SIN|IND|NOM//obl//84 av//PP//case//92 arbetslöshet//NN|UTR|SIN|IND|NOM//nmod//90 som//HP|-|-|-//obj//99 det//DT|NEU|SIN|DEF//det//96 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//96 genomslaget//NN|NEU|SIN|DEF|NOM//nsubj//99 i//PP//case//98 samhällsdebatten//NN|UTR|SIN|DEF|NOM//nmod//96 kom//VB|PRT|AKT//acl:relcl//92 .//MAD//punct//29
1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning;Mot//PP//case//1 bakgrund//NN|UTR|SIN|IND|NOM//obl//15 av//PP//case//5 de//DT|UTR/NEU|PLU|DEF//det//5 dramatiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 förändringarna//NN|UTR|PLU|DEF|NOM//nmod//1 som//HP|-|-|-//nsubj//7 kännetecknade//VB|PRT|AKT//acl:relcl//5 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//obj//7 på//PP//case//10 1990-talet//NN|NEU|SIN|DEF|NOM//obl//7 är//VB|PRS|AKT//cop//15 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 inte//AB//advmod//15 speciellt//AB|POS//advmod//15 märkvärdigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//15 att//SN//mark//23 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//nsubj//23 från//PP//case//19 1950-talet//NN|NEU|SIN|DEF|NOM//nmod//17 till//PP//case//21 1970-talet//NN|NEU|SIN|DEF|NOM//nmod//17 närmast//AB|SUV//nmod//17 fått//VB|SUP|AKT//csubj//15 ett//DT|NEU|SIN|IND//det//26 nostalgiskt//JJ|POS|NEU|SIN|IND|NOM//amod//26 skimmer//NN|NEU|SIN|IND|NOM//obj//23 .//MAD//punct//15
1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 var//VB|PRT|AKT//cop//31 en//DT|UTR|SIN|IND//det//31 period//NN|UTR|SIN|IND|NOM//parataxis//15 som//HP|-|-|-//nsubj:pass//33 kännetecknades//VB|PRT|SFO//acl:relcl//31 av//PP//mark//36 att//SN//mark//36 personer//NN|UTR|PLU|IND|NOM//obl:agent//33 med//PP//case//39 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//39 bakgrund//NN|UTR|SIN|IND|NOM//nmod//36 fick//VB|PRT|AKT//csubj//15 jobb//NN|NEU|SIN|IND|NOM//obj//40 .//MAD//punct//40
1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning;Arbetskraftsefterfrågan//NN|UTR|SIN|DEF|NOM//csubj//15 som//HP|-|-|-//nsubj//46 var//VB|PRT|AKT//cop//46 kopplat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//43 till//PP//case//48 expansion//NN|UTR|SIN|IND|NOM//obl//46 inom//PP//case//50 industrin//NN|UTR|SIN|DEF|NOM//obl//46 såväl//KN//advmod//57 som//KN//nsubj//57 i//PP//case//56 den//DT|UTR|SIN|DEF//det//56 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//56 sektorn//NN|UTR|SIN|DEF|NOM//obl//57 innebar//VB|PRT|AKT//advcl//46 inte//AB//advmod//57 enbart//AB//advmod//57 en//DT|UTR|SIN|IND//det//62 systematisk//JJ|POS|UTR|SIN|IND|NOM//amod//62 arbetskraftsimport//NN|UTR|SIN|IND|NOM//obj//57 utan//KN//cc//67 även//AB//advmod//67 en//DT|UTR|SIN|IND//det//67 kraftig//JJ|POS|UTR|SIN|IND|NOM//amod//67 sysselsättningsökning//NN|UTR|SIN|IND|NOM//obl//57 av//PP//case//69 kvinnor//NN|UTR|PLU|IND|NOM//nmod//67 med//PP//case//72 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//72 bakgrund//NN|UTR|SIN|IND|NOM//nmod//69 .//MAD//punct//43
1 På tröskeln till lönearbete / En historia från inkluderad till exkluderad underordning;I//PP//case//78 en//DT|UTR|SIN|IND//det//78 tidig//JJ|POS|UTR|SIN|IND|NOM//amod//78 feministisk//JJ|POS|UTR|SIN|IND|NOM//amod//78 analys//NN|UTR|SIN|IND|NOM//obl//90 av//PP//case//80 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//78 med//PP//case//84 den//DT|UTR|SIN|DEF//det//84 symboliska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//84 titeln//NN|UTR|SIN|DEF|NOM//nmod//78 ”//PAD//punct//86 Gästarbeterska//PM|NOM//appos//78 i//PP//case//88 manssamhället//NN|NEU|SIN|DEF|NOM//nmod//86 ”//PM|NOM//punct//78 lyfter//VB|PRS|AKT//parataxis//15 Gunhild//PM|NOM//nsubj//90 Kyle//PM|NOM//flat//91 (//PAD//punct//91 1979//RG|NOM//nummod//91 )//PAD//punct//90 fram//PL//advmod//98 det//DT|NEU|SIN|DEF//det//98 faktum//NN|NEU|SIN|DEF|NOM//conj//15 att//SN//mark//105 arbetsmarknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//102 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//102 parter//NN|UTR|PLU|IND|NOM//nsubj//103 kom//VB|PRT|AKT//aux//105 att//IE//mark//105 söka//VB|INF|AKT//csubj//98 en//DT|UTR|SIN|IND//det//107 konsensus//NN|UTR|SIN|IND|NOM//obj//105 kring//PP//mark//113 hur//HA//advmod//113 arbetskraftsefterfrågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//113 skulle//VB|PRT|AKT//aux//113 kunna//VB|INF|AKT//aux//113 mättas//VB|INF|SFO//acl:relcl//107 .//MAD//punct//15
