En lag om upphandling av koncessioner;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Genomförandeutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;juridiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 tjänster//NN|UTR|PLU|IND|NOM//appos//51 som//HP|-|-|-//nsubj:pass//86 tillhandahålls//VB|PRS|SFO//acl:relcl//84 av//PP//case//88 någon//PN|UTR|SIN|IND|SUB/OBJ//obl:agent//86 som//HP|-|-|-//nsubj:pass//91 är//VB|PRS|AKT//aux:pass//91 utsedd//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//88 av//PP//case//93 domstol//NN|UTR|SIN|IND|NOM//obl:agent//91 eller//KN//cc//100 som//HP|-|-|-//nsubj//100 enligt//PP//case//97 lag//NN|UTR|SIN|IND|NOM//obl//100 har//VB|PRS|AKT//aux//100 att//IE//mark//100 utföra//VB|INF|AKT//conj//91 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//102 uppdrag//NN|NEU|PLU|IND|NOM//obj//100 under//PP//case//104 överinseende//NN|NEU|SIN|IND|NOM//obl//100 av//PP//case//106 domstol//NN|UTR|SIN|IND|NOM//nmod//104 ,//MID//punct//100 eller//KN//cc//109 4//RG|NOM//conj//100 .//MAD//punct//51
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;juridiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//112 tjänster//NN|UTR|PLU|IND|NOM//appos//51 som//HP|-|-|-//nsubj//115 är//VB|PRS|AKT//cop//115 förenade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//112 med//PP//case//118 offentlig//JJ|POS|UTR|SIN|IND|NOM//amod//118 maktutövning//NN|UTR|SIN|IND|NOM//obl//115 .//MAD//punct//4
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 tjänster//NN|UTR|PLU|IND|NOM//nsubj//8 33//RG|NOM//nummod//4 §//NN|AN//nmod//2  //_SP////4 Denna//DT|UTR|SIN|DEF//det//7 lag//NN|UTR|SIN|IND|NOM//nsubj//8 gäller//VB|PRS|AKT//ROOT//8 inte//AB//advmod//8 för//PP//case//11 tjänstekoncessioner//NN|UTR|PLU|IND|NOM//obl//8 som//HP|-|-|-//nsubj//13 avser//VB|PRS|AKT//acl:relcl//11 1//RG|NOM//nummod//13 .//MAD//punct//8
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 tjänster//NN|UTR|PLU|IND|NOM//appos//8 i//PP//case//19 anslutning//NN|UTR|SIN|IND|NOM//nmod//17 till//PP//case//21 utfärdande//NN|NEU|SIN|IND|NOM//nmod//17 ,//MID//punct//23 försäljning//NN|UTR|SIN|IND|NOM//conj//21 ,//MID//punct//25 förvärv//NN|NEU|SIN|IND|NOM//conj//21 eller//KN//cc//27 överlåtelse//NN|UTR|SIN|IND|NOM//conj//21 av//PP//case//29 värdepapper//NN|NEU|PLU|IND|NOM//nmod//27 eller//KN//cc//33 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 instrument//NN|NEU|PLU|IND|NOM//conj//29 ,//MID//punct//17 2//RG|NOM//nummod//17 .//MAD//punct//17
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;tjänster//NN|UTR|PLU|IND|NOM//conj//17 som//HP|-|-|-//nsubj:pass//39 utförs//VB|PRS|SFO//acl:relcl//37 av//PP//case//41 centralbanker//NN|UTR|PLU|IND|NOM//obl:agent//39 ,//MID//punct//41 3//RG|NOM//nummod//37 .//MAD//punct//17
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;insatser//NN|UTR|PLU|IND|NOM//conj//17 som//HP|-|-|-//nsubj:pass//47 genomförs//VB|PRS|SFO//acl:relcl//45 tillsammans//AB//advmod//52 med//PP//case//52 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//52 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//52 stabiliseringsfaciliteten//NN|UTR|SIN|DEF|NOM//obl//47 och//KN//cc//55 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//55 stabilitetsmekanismen//NN|UTR|SIN|DEF|NOM//conj//52 ,//MID//punct//58 eller//KN//cc//58 4//RG|NOM//conj//52 .//MAD//punct//17
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;lån//NN|NEU|SIN|IND|NOM//conj//17 ,//MID//punct//68 även//AB//advmod//68 i//PP//case//68 samband//NN|NEU|SIN|IND|NOM//fixed//63 med//PP//fixed//63 utfärdande//NN|NEU|SIN|IND|NOM//amod//68 ,//MID//punct//68 försäljning//NN|UTR|SIN|IND|NOM//conj//60 ,//MID//punct//70 förvärv//NN|NEU|SIN|IND|NOM//conj//68 eller//KN//cc//72 överlåtelse//NN|UTR|SIN|IND|NOM//conj//68 av//PP//case//74 värdepapper//NN|NEU|PLU|IND|NOM//nmod//72 eller//KN//cc//78 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 instrument//NN|NEU|PLU|IND|NOM//conj//74 .//MAD//punct//8
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;Finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 instrument//NN|NEU|PLU|IND|NOM//nsubj//2 har//VB|PRS|AKT//ROOT//2 samma//DT|UTR/NEU|SIN/PLU|IND//det//4 betydelse//NN|UTR|SIN|IND|NOM//obj//2 som//KN//mark//7 i//PP//case//7 lagen//NN|UTR|SIN|DEF|NOM//acl//4 (//PAD//punct//9 2007:528//RG|NOM//conj//7 )//PAD//punct//9 om//PP//case//12 värdepappersmarknaden//NN|UTR|SIN|DEF|NOM//nmod//7 .//MAD//punct//2
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;Civilförsvarstjänster//NN|UTR|PLU|IND|NOM//nsubj//14 ,//MID//punct//2 räddningstjänster//NN|UTR|PLU|IND|NOM//conj//0 och//KN//cc//4 tjänster//NN|UTR|PLU|IND|NOM//conj//0 för//PP//case//6 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//4 av//PP//case//8 fara//NN|UTR|SIN|IND|NOM//nmod//6 34//RG|NOM//nummod//10 §//NN|AN//nmod//0  //_SP////10 Denna//DT|UTR|SIN|DEF//det//13 lag//NN|UTR|SIN|IND|NOM//nsubj//14 gäller//VB|PRS|AKT//ROOT//14 inte//AB//advmod//14 för//PP//case//17 tjänstekoncessioner//NN|UTR|PLU|IND|NOM//obl//14 som//HP|-|-|-//nsubj//19 avser//VB|PRS|AKT//acl:relcl//17 civilförsvarstjänster//NN|UTR|PLU|IND|NOM//obj//19 ,//MID//punct//22 räddningstjänster//NN|UTR|PLU|IND|NOM//conj//20 och//KN//cc//24 tjänster//NN|UTR|PLU|IND|NOM//conj//20 för//PP//case//26 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//24 av//PP//case//28 fara//NN|UTR|SIN|IND|NOM//nmod//26 ,//MID//punct//14 om//SN//mark//32 tjänsterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//32 tillhandahålls//VB|PRS|SFO//advcl//14 av//PP//case//36 icke//AB//advmod//35 vinstdrivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 organisationer//NN|UTR|PLU|IND|NOM//obl:agent//32 eller//KN//cc//38 sammanslutningar//NN|UTR|PLU|IND|NOM//conj//36 och//KN//cc//40 omfattas//VB|PRS|SFO//conj//32 av//PP//case//42 CPVkoderna//NN|UTR|PLU|DEF|NOM//obl:agent//40 för//PP//case//44 1//RG|NOM//nmod//42 .//MAD//punct//14
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;brandkårs-//NN|UTR|-|-|SMS//parataxis//14 och//KN//cc//48 räddningstjänster//NN|UTR|PLU|IND|NOM//conj//46 ,//MID//punct//46 2//RG|NOM//nummod//46 .//MAD//punct//14
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;brandkårstjänster//NN|UTR|PLU|IND|NOM//obl//14 ,//MID//punct//52 3//RG|NOM//nummod//52 .//MAD//punct//52
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;brandsläckning//NN|UTR|SIN|IND|NOM//conj//52 ,//MID//punct//56 4//RG|NOM//nummod//56 .//MAD//punct//52
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;brandskyddstjänster//NN|UTR|PLU|IND|NOM//conj//52 ,//MID//punct//60 5//RG|NOM//nummod//60 .//MAD//punct//52
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;bekämpning//NN|UTR|SIN|IND|NOM//obj//14 av//PP//case//66 skogsbränder//NN|UTR|PLU|IND|NOM//nmod//64 ,//MID//punct//66 6//RG|NOM//conj//66 .//MAD//punct//64
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;räddningstjänster//NN|UTR|PLU|IND|NOM//appos//64 ,//MID//punct//72 7//RG|NOM//conj//70 .//MAD//punct//64
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;civilförsvarstjänster//NN|UTR|PLU|IND|NOM//conj//64 ,//MID//punct//74 8//RG|NOM//nummod//74 .//MAD//punct//74
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;nukleära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//79 säkerhetstjänster//NN|UTR|PLU|IND|NOM//conj//74 ,//MID//punct//79 eller//KN//cc//82 9//RG|NOM//conj//74 .//MAD//punct//64
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;ambulanstjänster//NN|UTR|PLU|IND|NOM//conj//64 ,//MID//punct//84 utom//PP//case//87 ambulanstjänster//NN|UTR|PLU|IND|NOM//nmod//64 för//PP//case//89 transport//NN|UTR|SIN|IND|NOM//nmod//87 av//PP//case//91 patienter//NN|UTR|PLU|IND|NOM//nmod//89 .//MAD//punct//14
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;Politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 kampanjer//NN|UTR|PLU|IND|NOM//nsubj//7 35//RG|NOM//nummod//3 §//NN|AN//nmod//1  //_SP////3 Denna//DT|UTR|SIN|DEF//det//6 lag//NN|UTR|SIN|IND|NOM//nsubj//7 gäller//VB|PRS|AKT//ROOT//7 inte//AB//advmod//7 för//PP//case//10 tjänstekoncessioner//NN|UTR|PLU|IND|NOM//obl//7 som//HP|-|-|-//nsubj//12 avser//VB|PRS|AKT//acl:relcl//10 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 kampanjer//NN|UTR|PLU|IND|NOM//obj//12 om//SN//mark//17 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//17 tilldelas//VB|PRS|SFO//advcl//12 av//PP//case//21 ett//DT|NEU|SIN|IND//det//21 politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//21 parti//NN|NEU|SIN|IND|NOM//obl:agent//17 i//PP//case//26 samband//NN|NEU|SIN|IND|NOM//fixed//22 med//PP//fixed//22 en//DT|UTR|SIN|IND//det//26 valkampanj//NN|UTR|SIN|IND|NOM//obl//17 och//KN//cc//28 omfattas//VB|PRS|SFO//conj//17 av//PP//case//30 CPV-koderna//NN|UTR|PLU|DEF|NOM//obl:agent//28 för//PP//case//32 1//RG|NOM//obl//28 .//MAD//punct//7
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;reklamkampanjer//NN|UTR|PLU|IND|NOM//parataxis//7 ,//MID//punct//34 2//RG|NOM//nummod//34 .//MAD//punct//34
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;produktion//NN|UTR|SIN|IND|NOM//conj//34 av//PP//case//40 propagandafilm//NN|UTR|SIN|IND|NOM//nmod//38 ,//MID//punct//38 eller//KN//cc//43 3//RG|NOM//conj//38 .//MAD//punct//34
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;produktion//NN|UTR|SIN|IND|NOM//conj//34 av//PP//case//47 propagandavideor//NN|UTR|PLU|IND|NOM//nmod//45 .//MAD//punct//7
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;Lotteritjänster//NN|UTR|PLU|IND|NOM//nsubj:pass//8 36//RG|NOM//nummod//2 §//NN|AN//obj//0  //_SP////2 Denna//DT|UTR|SIN|DEF//det//5 lag//NN|UTR|SIN|IND|NOM//nsubj:pass//8 ska//VB|PRS|AKT//aux//8 inte//AB//advmod//8 tillämpas//VB|INF|SFO//ROOT//8 på//PP//case//10 tjänstekoncessioner//NN|UTR|PLU|IND|NOM//obl//8 för//PP//case//12 lotteritjänster//NN|UTR|PLU|IND|NOM//nmod//10 som//HP|-|-|-//nsubj:pass//14 omfattas//VB|PRS|SFO//acl:relcl//12 av//PP//case//17 CPV-kod//NN|UTR|SIN|IND|NOM//nmod//17 92351100-7//RG|NOM//obl:agent//14 som//HP|-|-|-//obl//20 staten//NN|UTR|SIN|DEF|NOM//nsubj//20 tilldelar//VB|PRS|AKT//advcl//8 en//DT|UTR|SIN|IND//det//22 leverantör//NN|UTR|SIN|IND|NOM//obj//20 på//PP//case//27 grund//NN|UTR|SIN|IND|NOM//fixed//23 av//PP//fixed//23 en//DT|UTR|SIN|IND//det//27 ensamrätt//NN|UTR|SIN|IND|NOM//obl//20 .//MAD//punct//8
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;Med//PP//case//30 ensamrätt//NN|UTR|SIN|IND|NOM//obl//31 avses//VB|PRS|SFO//parataxis//8 i//PP//case//34 denna//DT|UTR|SIN|DEF//det//34 paragraf//NN|UTR|SIN|IND|NOM//obl//31 inte//AB//advmod//31 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//37 ensamrätter//NN|UTR|PLU|IND|NOM//nsubj:pass//31 som//HP|-|-|-//nsubj:pass//39 anges//VB|PRS|SFO//acl:relcl//37 i//PP//case//44 1//RG|NOM//nummod//42 kap.//NN|AN//obl//43 17//RG|NOM//nummod//44 §//NN|AN//nmod//46 tredje//RO|NOM//amod//46 stycket//NN|NEU|SIN|DEF|NOM//obl//39 .//MAD//punct//8
1.1 Förslag till lag om upphandling av koncessioner / Särskilda undantag för vissa tjänstekoncessioner;Beviljande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj:pass//13 av//PP//case//4 en//DT|UTR|SIN|IND//det//4 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//4 ensamrätt//NN|UTR|SIN|IND|NOM//nmod//0 som//HP|-|-|-//nsubj:pass//6 avses//VB|PRS|SFO//acl:relcl//4 i//PP//case//9 första//RO|NOM//amod//9 stycket//NN|NEU|SIN|DEF|NOM//obl//6 första//RO|NOM//amod//11 meningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//13 ska//VB|PRS|AKT//aux//13 offentliggöras//VB|INF|SFO//ROOT//13 i//PP//case//18 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 unionens//NN|UTR|SIN|DEF|GEN//nmod:poss//18 officiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 tidning//NN|UTR|SIN|IND|NOM//obl//13 .//MAD//punct//13

1.1 Förslag till lag om upphandling av koncessioner / 4 kap. Allmänna bestämmelser Principer för upphandling av koncessioner;1//RG|NOM//nummod//1 §//NN|AN//nsubj//8  //_SP////1 Upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 myndigheter//NN|UTR|PLU|IND|NOM//conj//1 och//KN//cc//6 enheter//NN|UTR|PLU|IND|NOM//conj//4 ska//VB|PRS|AKT//aux//8 behandla//VB|INF|AKT//ROOT//8 leverantörer//NN|UTR|PLU|IND|NOM//obj//8 på//PP//case//15 ett//DT|NEU|SIN|IND//det//15 likvärdigt//JJ|POS|NEU|SIN|IND|NOM//amod//15 och//KN//cc//14 icke-diskriminerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//12 sätt//NN|NEU|SIN|IND|NOM//nmod//9 samt//KN//cc//17 genomföra//VB|INF|AKT//conj//8 upphandlingar//NN|UTR|PLU|IND|NOM//obj//17 på//PP//case//22 ett//DT|NEU|SIN|IND//det//22 öppet//JJ|POS|NEU|SIN|IND|NOM//amod//22 sätt//NN|NEU|SIN|IND|NOM//obl//17 .//MAD//punct//8
1.1 Förslag till lag om upphandling av koncessioner / 4 kap. Allmänna bestämmelser Principer för upphandling av koncessioner;Upphandlingar//NN|UTR|PLU|IND|NOM//nsubj:pass//27 ska//VB|PRS|AKT//aux//27 vidare//AB|KOM//advmod//27 genomföras//VB|INF|SFO//parataxis//8 i//PP//case//31 enlighet//NN|UTR|SIN|IND|NOM//fixed//28 med//PP//fixed//28 principerna//NN|UTR|PLU|DEF|NOM//obl//27 om//PP//mark//34 ömsesidigt//JJ|POS|NEU|SIN|IND|NOM//advmod//34 erkännande//NN|NEU|SIN|IND|NOM//nmod//31 och//KN//cc//36 proportionalitet//NN|UTR|SIN|IND|NOM//conj//34 .//MAD//punct//27
1.1 Förslag till lag om upphandling av koncessioner / 4 kap. Allmänna bestämmelser Principer för upphandling av koncessioner;2//RG|NOM//nummod//39 §//NN|AN//obl//27  //_SP////39 En//DT|UTR|SIN|IND//det//42 upphandling//NN|UTR|SIN|IND|NOM//nsubj:pass//45 får//VB|PRS|AKT//aux//45 inte//AB//advmod//45 utformas//VB|INF|SFO//acl:relcl//39 i//PP//case//47 syfte//NN|NEU|SIN|IND|NOM//obl//45 att//IE//mark//49 undanta//VB|INF|AKT//acl//47 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//49 från//PP//case//54 denna//DT|UTR|SIN|DEF//det//53 lags//NN|UTR|SIN|IND|GEN//amod//54 tillämpningsområde//NN|NEU|SIN|IND|NOM//obl//49 och//KN//cc//59 får//VB|PRS|AKT//aux//59 inte//AB//advmod//59 heller//AB//advmod//59 utformas//VB|INF|SFO//conj//27 på//PP//case//62 ett//DT|NEU|SIN|IND//det//62 sätt//NN|NEU|SIN|IND|NOM//obl//59 som//HP|-|-|-//nsubj//65 otillbörligt//AB|POS//advmod//65 gynnar//VB|PRS|AKT//acl:relcl//62 eller//KN//cc//67 missgynnar//VB|PRS|AKT//conj//65 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 leverantörer//NN|UTR|PLU|IND|NOM//obj//65 eller//KN//cc//72 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 varor//NN|UTR|PLU|IND|NOM//conj//69 ,//MID//punct//74 tjänster//NN|UTR|PLU|IND|NOM//conj//69 eller//KN//cc//76 byggentreprenader//NN|UTR|PLU|IND|NOM//conj//69 .//MAD//punct//27
1.1 Förslag till lag om upphandling av koncessioner / 4 kap. Allmänna bestämmelser Principer för upphandling av koncessioner;3//RG|NOM//nummod//79 §//NN|AN//obl//27  //_SP////79 En//DT|UTR|SIN|IND//det//83 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//83 myndighet//NN|UTR|SIN|IND|NOM//nsubj//87 eller//KN//cc//85 enhet//NN|UTR|SIN|IND|NOM//conj//83 bör//VB|PRS|AKT//aux//87 beakta//VB|INF|AKT//conj//27 miljöhänsyn//NN|UTR|SIN|IND|NOM//obj//87 och//KN//cc//91 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//91 hänsyn//NN|UTR|SIN|IND|NOM//conj//88 vid//PP//case//93 upphandling//NN|UTR|SIN|IND|NOM//nmod//91 av//PP//case//95 koncessioner//NN|UTR|PLU|IND|NOM//nmod//93 om//PP//case//98 upphandlingens//NN|UTR|SIN|DEF|GEN//nmod:poss//98 art//NN|UTR|SIN|IND|NOM//nmod//95 motiverar//VB|PRS|AKT//xcomp//87 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//99 .//MAD//punct//27
1.1 Förslag till lag om upphandling av koncessioner / 4 kap. Allmänna bestämmelser Principer för upphandling av koncessioner;4//RG|NOM//nummod//103 §//NN|AN//obl//27  //_SP////103 För//PP//mark//107 att//IE//mark//107 säkerställa//VB|INF|AKT//advcl//27 att//SN//mark//117 leverantörer//NN|UTR|PLU|IND|NOM//nsubj//117 som//HP|-|-|-//nsubj:pass//112 har//VB|PRS|AKT//aux//112 tilldelats//VB|SUP|SFO//acl:relcl//109 koncessioner//NN|UTR|PLU|IND|NOM//advmod//112 enligt//PP//case//116 denna//DT|UTR|SIN|DEF//det//116 lag//NN|UTR|SIN|IND|NOM//obl//112 fullgör//VB|PRS|AKT//ccomp//107 kontrakten//NN|NEU|PLU|DEF|NOM//obj//117 i//PP//case//123 enlighet//NN|UTR|SIN|IND|NOM//fixed//119 med//PP//fixed//119 tillämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//123 miljö-//NN|UTR|-|-|SMS//amod//128 ,//MID//punct//125 social-//JJ|POS|UTR|-|-|SMS//conj//123 och//KN//cc//127 arbetsrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//123 skyldigheter//NN|UTR|PLU|IND|NOM//obj//117 ,//MID//punct//135 ska//VB|PRS|AKT//aux//135 upphandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//132 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//135 och//KN//cc//134 enheter//NN|UTR|PLU|IND|NOM//conj//132 vidta//VB|INF|AKT//conj//27 de//DT|UTR/NEU|PLU|DEF//det//138 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//138 åtgärder//NN|UTR|PLU|IND|NOM//obj//135 och//KN//cc//142 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//142 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//142 åtgärder//NN|UTR|PLU|IND|NOM//conj//138 som//HP|-|-|-//nsubj//145 är//VB|PRS|AKT//cop//145 förenliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//142 med//PP//case//147 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//145 i//PP//case//150 denna//DT|UTR|SIN|DEF//det//150 lag//NN|UTR|SIN|IND|NOM//nmod//147 .//MAD//punct//27
1.1 Förslag till lag om upphandling av koncessioner / 4 kap. Allmänna bestämmelser Principer för upphandling av koncessioner;Bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//9 om//PP//case//3 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//3 åtgärder//NN|UTR|PLU|IND|NOM//nmod//0 som//HP|-|-|-//mark//5 myndigheterna//NN|UTR|PLU|DEF|NOM//appos//3 och//KN//cc//7 enheterna//NN|UTR|PLU|DEF|NOM//conj//5 kan//VB|PRS|AKT//aux//9 vidta//VB|INF|AKT//csubj//13 enligt//PP//case//12 första//RO|NOM//amod//12 stycket//NN|NEU|SIN|DEF|NOM//obl//9 finns//VB|PRS|SFO//ROOT//13 i//PP//case//16 11//RG|NOM//nummod//16 kap.//NN|AN//obl//13 4//RG|NOM//nummod//18 §//NN|AN//obl//13 och//KN//cc//18 14//RG|NOM//nummod//21 kap.//NN|AN//appos//18 1//RG|NOM//nummod//23 §//NN|AN//obl//13 .//MAD//punct//13

1.1 Förslag till lag om upphandling av koncessioner / CPV-nomenklaturen;5//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//14  //_SP////1 Alla//DT|UTR/NEU|PLU|IND/DEF//det//4 hänvisningar//NN|UTR|PLU|IND|NOM//nsubj:pass//14 till//PP//case//6 nomenklatur//NN|UTR|SIN|IND|NOM//nmod//4 inom//PP//case//10 ramen//NN|UTR|SIN|DEF|NOM//fixed//7 för//PP//fixed//7 upphandling//NN|UTR|SIN|IND|NOM//nmod//4 av//PP//case//12 koncessioner//NN|UTR|PLU|IND|NOM//nmod//10 ska//VB|PRS|AKT//aux//14 göras//VB|INF|SFO//ROOT//14 genom//PP//case//16 användning//NN|UTR|SIN|IND|NOM//obl//14 av//PP//case//19 den//DT|UTR|SIN|DEF//det//19 terminologi//NN|UTR|SIN|IND|NOM//nmod//16 som//HP|-|-|-//nsubj:pass//21 fastställs//VB|PRS|SFO//acl:relcl//19 i//PP//case//26 Europaparlamentets//NN|NEU|SIN|DEF|GEN//nmod:poss//26 och//KN//cc//25 rådets//NN|NEU|SIN|DEF|GEN//conj//23 förordning//NN|UTR|SIN|IND|NOM//obl//21 (//PAD//punct//28 EG//PM|NOM//appos//26 )//PAD//punct//28 nr//NN|AN//nmod//31 2195/2002//RG|NOM//appos//26 av//PP//case//35 den//DT|UTR|SIN|DEF//det//35 5//RO|NOM//nummod//35 november//NN|UTR|SIN|IND|NOM//nmod//31 2002//RG|NOM//nummod//35 om//PP//case//40 en//DT|UTR|SIN|IND//det//40 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//40 terminologi//NN|UTR|SIN|IND|NOM//nmod//26 vid//PP//case//43 offentlig//JJ|POS|UTR|SIN|IND|NOM//amod//43 upphandling//NN|UTR|SIN|IND|NOM//nmod//40 (//PAD//punct//45 CPV//PM|NOM//appos//43 )//PAD//punct//45 ,//MID//punct//49 i//PP//case//49 lydelsen//NN|UTR|SIN|DEF|NOM//conj//16 enligt//PP//case//53 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//52 kommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//53 förordning//NN|UTR|SIN|IND|NOM//nmod//49 (//PAD//punct//55 EG//PM|NOM//appos//53 )//PAD//punct//55 nr//NN|AN//nmod//58 213/2008//RG|NOM//obl//14 .//MAD//punct//14
1.1 Förslag till lag om upphandling av koncessioner / CPV-nomenklaturen;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 tillkännager//VB|PRS|AKT//ROOT//1 i//PP//case//4 Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//4 författningssamling//NN|UTR|SIN|IND|NOM//nmod//5 CPVkoder//VB|PRS|AKT//obj//1 för//PP//case//8 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//amod//8 1//RG|NOM//obl//1 .//MAD//punct//1
