Nytt nationellt kunskapscentrum;Ombildning//NN|UTR|SIN|IND|NOM//ROOT//0 av//PP//case//2 RKC//PM|NOM//nmod//0
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / Verksamhet;Modeller//NN|UTR|PLU|IND|NOM//conj//20 för//PP//case//44 kvalitetssäkring//NN|UTR|SIN|IND|NOM//nmod//42 och//KN//cc//46 utvärdering//NN|UTR|SIN|IND|NOM//conj//44 efterlystes//VB|PRT|SFO//conj//20 dock//AB//advmod//47 ,//MID//punct//20 och//KN//cc//54 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//54 har//VB|PRS|AKT//aux//54 därefter//AB//advmod//54 utvecklats//VB|SUP|SFO//conj//20 vid//PP//case//56 RKC//PM|NOM//obl//54 .//MAD//punct//20

2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;RKC//PM|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 i//PP//advmod//7 dag//NN|UTR|SIN|IND|NOM//fixed//2 en//DT|UTR|SIN|IND//det//7 väl//AB|POS//advmod//6 fungerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 verksamhet//NN|UTR|SIN|IND|NOM//obj//1 i//PP//case//9 samarbete//NN|NEU|SIN|IND|NOM//obl//1 med//PP//case//13 Uppsala//PM|GEN//nmod:poss//13 läns//NN|NEU|SIN|IND|GEN//nmod:poss//13 landsting//NN|NEU|SIN|IND|NOM//nmod//9 och//KN//cc//16 Uppsala//PM|GEN//amod//16 universitet//NN|NEU|SIN|IND|NOM//conj//13 .//MAD//punct//1
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;RKC//PM|NOM//nsubj//25 är//VB|PRS|AKT//cop//25 en//DT|UTR|SIN|IND//det//22 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//22 klinik//NN|UTR|SIN|IND|NOM//nmod//25 direkt//AB|POS//advmod//24 underställd//PC|PRF|UTR|SIN|IND|NOM//amod//25 sjukhusdirektören//NN|UTR|SIN|DEF|NOM//parataxis//1 på//PP//case//28 Akademiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 sjukhuset//NN|NEU|SIN|DEF|NOM//nmod//25 .//MAD//punct//25
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Verksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//32 har//VB|PRS|AKT//aux//32 finansierats//VB|SUP|SFO//parataxis//25 av//PP//case//36 Uppsala//PM|GEN//nummod//35 läns//NN|NEU|SIN|IND|GEN//nmod:poss//36 landsting//NN|NEU|SIN|IND|NOM//obl:agent//32 ,//MID//punct//38 staten//NN|UTR|SIN|DEF|NOM//conj//36 samt//KN//cc//40 Uppsala//PM|GEN//amod//41 universitet//NN|NEU|SIN|IND|NOM//conj//36 .//MAD//punct//25
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Under//PP//case//2 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 gång//NN|UTR|SIN|IND|NOM//obl//5 har//VB|PRS|AKT//aux//5 jag//PN|UTR|SIN|DEF|SUB//nsubj//5 talat//VB|SUP|AKT//ROOT//5 med//PP//case//8 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//8 aktörer//NN|UTR|PLU|IND|NOM//obl//5 som//HP|-|-|-//nsubj//12 har//VB|PRS|AKT//aux//12 varit//VB|SUP|AKT//cop//12 involverade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//8 i//PP//case//14 RKC//PM|NOM//obl//12 ://MID//punct//14 s//NN|NEU|SIN|IND|GEN//nummod//17 verksamhet//NN|UTR|SIN|IND|NOM//appos//14 i//PP//case//19 Uppsala//PM|NOM//nmod//17 .//MID//punct//5
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Alla//DT|UTR/NEU|PLU|IND/DEF//det//22 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj//25 har//VB|PRS|AKT//aux//25 varit//VB|SUP|AKT//cop//25 överens//PL//parataxis//5 om//PP//mark//31 att//SN//mark//31 RKC//PM|NOM//nsubj//31 är//VB|PRS|AKT//cop//31 en//DT|UTR|SIN|IND//det//31 tillgång//NN|UTR|SIN|IND|NOM//advcl//25 för//PP//case//33 landstinget//NN|NEU|SIN|DEF|NOM//obl//31 och//KN//cc//35 universitetet//NN|NEU|SIN|DEF|NOM//conj//33 och//KN//cc//41 att//SN//mark//41 samarbetet//NN|NEU|SIN|DEF|NOM//nsubj//41 parterna//NN|UTR|PLU|DEF|NOM//nmod//38 emellan//PP//case//38 fungerat//VB|SUP|AKT//conj//31 bra//AB|POS//advmod//41 .//MAD//punct//5
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;RKC//PM|NOM//nsubj//8 ://MID//punct//0 s//NN|NEU|SIN|IND|GEN//nummod//3 etablering//NN|UTR|SIN|IND|NOM//appos//0 i//PP//case//5 Uppsala//PM|NOM//nmod//3 är//VB|PRS|AKT//cop//8 väl//AB|POS//advmod//8 grundad//PC|PRF|UTR|SIN|IND|NOM//ROOT//8 och//KN//cc//12 att//SN//mark//12 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj//12 har//VB|PRS|AKT//conj//8 ett//DT|NEU|SIN|IND//det//14 upparbetat//PC|PRF|NEU|SIN|IND|NOM//amod//18 och//KN//cc//17 väl//AB|POS//advmod//17 fungerade//VB|PRT|AKT//amod//18 samarbete//NN|NEU|SIN|IND|NOM//obj//12 .//MAD//punct//8
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Akademiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 sjukhuset//NN|NEU|SIN|DEF|NOM//ROOT//1 och//KN//cc//5 Uppsala//PM|GEN//nmod:poss//5 läns//NN|NEU|SIN|IND|GEN//amod//5 landsting//NN|NEU|SIN|IND|NOM//conj//1
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Akademiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 sjukhuset//NN|NEU|SIN|DEF|NOM//nsubj//2 anser//VB|PRS|AKT//ROOT//2 att//SN//mark//6 RKC//PM|NOM//nsubj//6 har//VB|PRS|AKT//aux//6 haft//VB|SUP|AKT//ccomp//2 stor//JJ|POS|UTR|SIN|IND|NOM//amod//8 betydelse//NN|UTR|SIN|IND|NOM//obj//6 för//PP//mark//11 att//IE//mark//11 förbättra//VB|INF|AKT//advcl//6 bemötande//NN|NEU|SIN|IND|NOM//obj//11 och//KN//cc//14 vård//NN|UTR|SIN|IND|NOM//conj//12 av//PP//case//17 våldsutsatta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 kvinnor//NN|UTR|PLU|IND|NOM//nmod//14 i//PP//case//20 Uppsala//PM|GEN//nmod:poss//20 län//NN|NEU|SIN|IND|NOM//nmod//17 .//MAD//punct//2
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Man//PN|UTR|SIN|IND|SUB//nsubj//23 anser//VB|PRS|AKT//parataxis//2 att//SN//mark//26 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj//26 har//VB|PRS|AKT//ccomp//23 status//NN|UTR|SIN|IND|NOM//obj//26 och//KN//cc//32 att//SN//mark//32 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//32 har//VB|PRS|AKT//aux//32 fungerat//VB|SUP|AKT//conj//26 som//KN//mark//36 ett//DT|NEU|SIN|IND//det//35 slags//NN|NEU|SIN|IND|GEN//nmod:poss//36 skyltfönsterverksamhet//NN|UTR|SIN|IND|NOM//obl//32 för//PP//case//39 Akademiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 sjukhuset//NN|NEU|SIN|DEF|NOM//nmod//36 .//MAD//punct//23
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Vidare//AB|KOM//advmod//1 menar//VB|PRS|AKT//ROOT//1 man//PN|UTR|SIN|IND|SUB//nsubj//1 att//SN//mark//8 RKC//PM|NOM//nsubj//8 ://MID//punct//4 s//NN|NEU|SIN|IND|GEN//nummod//7 arbete//NN|NEU|SIN|IND|NOM//obl//8 skapat//VB|SUP|AKT//ccomp//1 en//DT|UTR|SIN|IND//det//10 plattform//NN|UTR|SIN|IND|NOM//obj//8 med//PP//case//13 stor//JJ|POS|UTR|SIN|IND|NOM//amod//13 trovärdighet//NN|UTR|SIN|IND|NOM//nmod//10 även//AB//advmod//15 nationellt//AB|POS//advmod//8 ,//MID//punct//22 tack//NN|NEU|SIN|IND|NOM//mark//22 vare//VB|KON|PRS|AKT//fixed//17 att//SN//mark//22 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//22 är//VB|PRS|AKT//cop//22 baserat//PC|PRF|NEU|SIN|IND|NOM//advcl//8 på//PP//case//28 kliniskt//JJ|POS|NEU|SIN|IND|NOM//advmod//25 kunnande//NN|NEU|SIN|IND|NOM//amod//28 och//KN//cc//27 teoretisk//JJ|POS|UTR|SIN|IND|NOM//conj//25 kunskap//NN|UTR|SIN|IND|NOM//obl//22 .//MAD//punct//1
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Akademiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 sjukhuset//NN|NEU|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//ROOT//2 ett//DT|NEU|SIN|IND//det//5 tydligt//JJ|POS|NEU|SIN|IND|NOM//amod//5 intresse//NN|NEU|SIN|IND|NOM//obj//2 av//PP//mark//8 att//IE//mark//8 behålla//VB|INF|AKT//acl//5 RKC//PM|NOM//obj//8 ://MID//punct//9 s//NN|AN//nummod//13 kliniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 verksamhet//NN|UTR|SIN|IND|NOM//obl//8 vid//PP//case//15 sjukhuset//NN|NEU|SIN|DEF|NOM//nmod//13 .//MID//punct//2
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 finns//VB|PRS|SFO//parataxis//2 dock//AB//advmod//18 en//DT|UTR|SIN|IND//det//21 önskan//NN|UTR|SIN|IND|NOM//nsubj//18 att//IE//mark//23 utveckla//VB|INF|AKT//acl//21 RKC//PM|NOM//obj//23 ://MID//punct//24 s//NN|NEU|SIN|IND|GEN//nummod//27 funktion//NN|UTR|SIN|IND|NOM//appos//24 .//MAD//punct//18
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Behovet//NN|NEU|SIN|DEF|NOM//nsubj//42 av//PP//case//31 kunskap//NN|UTR|SIN|IND|NOM//nmod//29 inom//PP//case//33 vården//NN|UTR|SIN|DEF|NOM//nmod//31 om//PP//case//36 mäns//NN|UTR|PLU|IND|GEN//nmod:poss//36 våld//NN|NEU|SIN|IND|NOM//nmod//33 mot//PP//case//38 kvinnor//NN|UTR|PLU|IND|NOM//nmod//36 är//VB|PRS|AKT//cop//42 fortfarande//AB//advmod//42 mycket//AB|POS//advmod//42 stort//JJ|POS|NEU|SIN|IND|NOM//parataxis//18 .//MAD//punct//18
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Representanter//NN|UTR|PLU|IND|NOM//nsubj//5 för//PP//case//3 Uppsala//PM|GEN//nmod//3 läns//NN|NEU|SIN|IND|GEN//nmod:poss//4 landsting//NN|NEU|SIN|IND|NOM//nmod//0 anser//VB|PRS|AKT//ROOT//5 att//SN//mark//9 tiden//NN|UTR|SIN|DEF|NOM//nsubj//9 är//VB|PRS|AKT//cop//9 mogen//JJ|POS|UTR|SIN|IND|NOM//ccomp//5 för//PP//case//11 RKC//PM|NOM//obl//9 att//IE//mark//13 sprida//VB|INF|AKT//acl//11 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//15 kunskaper//NN|UTR|PLU|IND|NOM//obj//13 nationellt//AB|POS//advmod//13 och//KN//cc//19 att//IE//mark//19 lägga//VB|INF|AKT//conj//13 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 fokus//NN|NEU|SIN|IND|NOM//obj//19 på//PP//case//23 utbildning//NN|UTR|SIN|IND|NOM//obl//19 och//KN//cc//25 forskning//NN|UTR|SIN|IND|NOM//conj//23 .//MAD//punct//5
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Landstinget//NN|NEU|SIN|DEF|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 vidare//AB|KOM//advmod//3 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//3 till//PP//mark//6 att//IE//mark//6 härbärgera//VB|INF|AKT//advcl//3 ett//DT|NEU|SIN|IND//det//9 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//9 centrum//NN|NEU|SIN|IND|NOM//obj//6 i//PP//case//11 länet//NN|NEU|SIN|DEF|NOM//nmod//9 ,//MID//punct//6 gärna//AB|POS//advmod//15 i//PP//case//15 samarbete//NN|NEU|SIN|IND|NOM//obl//6 med//PP//case//18 Uppsala//PM|GEN//nmod:poss//18 universitet//NN|NEU|SIN|IND|NOM//nmod//15 ,//MID//punct//21 med//PP//case//21 villkoret//NN|NEU|SIN|DEF|NOM//obl//3 att//SN//mark//24 staten//NN|UTR|SIN|DEF|NOM//nsubj//24 bidrar//VB|PRS|AKT//acl//21 med//PP//case//27 adekvata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 medel//NN|NEU|PLU|IND|NOM//obl//24 för//PP//case//31 en//DT|UTR|SIN|IND//det//31 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//31 verksamhet//NN|UTR|SIN|IND|NOM//nmod//27 .//MAD//punct//3
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Uppsala//PM|GEN//amod//1 universitet//NN|NEU|SIN|IND|NOM//ROOT//1
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Medicinska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 fakulteten//NN|UTR|SIN|DEF|NOM//nsubj//6 på//PP//case//4 Uppsala//PM|GEN//nmod:poss//4 universitet//NN|NEU|SIN|IND|NOM//nmod//1 är//VB|PRS|AKT//cop//6 nöjda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//6 med//PP//case//8 samarbetet//NN|NEU|SIN|DEF|NOM//obl//6 med//PP//case//10 RKC//PM|NOM//nmod//8 och//KN//cc//12 ser//VB|PRS|AKT//conj//6 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 möjligheter//NN|UTR|PLU|IND|NOM//obj//12 för//PP//case//16 RKC//PM|NOM//nmod//14 att//IE//mark//18 utvecklas//VB|INF|SFO//xcomp//12 i//PP//case//20 samverkan//NN|UTR|SIN|IND|NOM//obl//18 med//PP//case//22 universitetet//NN|NEU|SIN|DEF|NOM//nmod//20 .//MAD//punct//6
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Medicinska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 fakulteten//NN|UTR|SIN|DEF|NOM//nsubj//27 har//VB|PRS|AKT//aux//27 bidragit//VB|SUP|AKT//parataxis//6 med//PP//case//29 medel//NN|NEU|PLU|IND|NOM//obl//27 till//PP//case//31 RKC//PM|NOM//nmod//29 ://MID//punct//27 s//NN|NEU|SIN|IND|GEN//case//34 forskning//NN|UTR|SIN|IND|NOM//obl//27 och//KN//cc//39 man//PN|UTR|SIN|IND|SUB//nsubj//39 vill//VB|PRS|AKT//aux//39 gärna//AB|POS//advmod//39 stödja//VB|INF|AKT//conj//27 och//KN//cc//41 stärka//VB|INF|AKT//conj//39 denna//DT|UTR|SIN|DEF//det//43 forskning//NN|UTR|SIN|IND|NOM//obj//41 även//AB//advmod//45 fortsättningsvis//AB//advmod//41 .//MAD//punct//6
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 ömsesidiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 fördelar//NN|UTR|PLU|IND|NOM//nsubj//1 för//PP//case//5 RKC//PM|NOM//obl//1 och//KN//cc//7 universitetet//NN|NEU|SIN|DEF|NOM//conj//5 med//PP//mark//10 att//IE//mark//10 samverka//VB|INF|AKT//acl//7 .//MAD//punct//1
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Den//DT|UTR|SIN|DEF//det//14 kliniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 forskningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//23 och//KN//cc//16 metodutvecklingen//NN|UTR|SIN|DEF|NOM//conj//14 inom//PP//case//20 området//NN|NEU|SIN|DEF|NOM//nmod//20 mäns//NN|UTR|PLU|IND|GEN//nmod:poss//20 våld//NN|NEU|SIN|IND|NOM//nmod//16 mot//PP//case//22 kvinnor//NN|UTR|PLU|IND|NOM//nmod//20 behövs//VB|PRS|SFO//parataxis//1 och//KN//cc//26 är//VB|PRS|AKT//cop//26 viktig//JJ|POS|UTR|SIN|IND|NOM//conj//23 för//PP//case//28 universitetet//NN|NEU|SIN|DEF|NOM//obl//26 att//IE//mark//30 ha//VB|INF|AKT//acl//28 tillgång//NN|UTR|SIN|IND|NOM//obj//30 till//PP//compound:prt//30 .//MAD//punct//36
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Uppsala//PM|GEN//amod//35 universitet//NN|NEU|SIN|IND|NOM//nsubj//36 bidrar//VB|PRS|AKT//conj//1 i//PP//case//39 sin//PS|UTR|SIN|DEF//nmod:poss//39 tur//NN|UTR|SIN|IND|NOM//obl//36 med//PP//case//43 ett//DT|NEU|SIN|IND//det//43 ansett//PC|PRF|NEU|SIN|IND|NOM//amod//43 namn//NN|NEU|SIN|IND|NOM//obl//36 och//KN//cc//46 universitetets//NN|NEU|SIN|DEF|GEN//nmod:poss//46 kvalitetsstämpel//NN|NEU|SIN|IND|NOM//conj//43 på//PP//case//48 RKC//PM|NOM//nmod//46 ://MID//punct//46 s//NN|AN//case//51 utbildningar//NN|UTR|PLU|IND|NOM//obl//36 .//MAD//punct//1
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Universitet//NN|NEU|SIN|IND|NOM//nsubj//1 ser//VB|PRS|AKT//ROOT//1 gärna//AB|POS//advmod//1 en//DT|UTR|SIN|IND//det//4 utveckling//NN|UTR|SIN|IND|NOM//obj//1 där//HA//advmod//8 man//PN|UTR|SIN|IND|SUB//nsubj//8 kan//VB|PRS|AKT//aux//8 arbeta//VB|INF|AKT//acl:relcl//4 över//PP//case//10 fakultetsgränser//NN|UTR|PLU|IND|NOM//obl//8 med//PP//case//12 utbildning//NN|UTR|SIN|IND|NOM//obl//8 och//KN//cc//14 forskning//NN|UTR|SIN|IND|NOM//conj//12 .//MAD//punct//1
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Av//PP//case//2 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//2 universitet//NN|NEU|PLU|IND|NOM//obl//5 och//KN//cc//4 högskolor//NN|UTR|PLU|IND|NOM//conj//2 har//VB|PRS|AKT//ROOT//5 Uppsala//PM|GEN//nmod:poss//7 universitet//NN|NEU|SIN|IND|NOM//obj//5 störst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//9 andel//NN|UTR|SIN|IND|NOM//amod//10 studenter//NN|UTR|PLU|IND|NOM//obj//5 från//PP//case//13 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 landet//NN|NEU|SIN|DEF|NOM//obl//5 vilket//HP|NEU|SIN|IND//nsubj//16 kan//VB|PRS|AKT//aux//16 innebära//VB|INF|AKT//acl:relcl//5 att//SN//mark//19 kunskaperna//NN|UTR|PLU|DEF|NOM//nsubj//19 får//VB|PRS|AKT//ccomp//16 stor//JJ|POS|UTR|SIN|IND|NOM//amod//21 spridning//NN|UTR|SIN|IND|NOM//obj//19 .//MAD//punct//5
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Rektor//NN|UTR|SIN|IND|NOM//nsubj//28 för//PP//case//26 Uppsala//PM|GEN//nmod:poss//26 universitet//NN|NEU|SIN|IND|NOM//nmod//23 har//VB|PRS|AKT//aux//28 bidragit//VB|SUP|AKT//parataxis//5 med//PP//case//30 utvecklingspengar//NN|UTR|PLU|IND|NOM//obl//28 till//PP//case//32 RKC//PM|NOM//nmod//30 och//KN//cc//35 har//VB|PRS|AKT//aux//35 visat//VB|SUP|AKT//conj//5 stort//JJ|POS|NEU|SIN|IND|NOM//amod//37 intresse//NN|NEU|SIN|IND|NOM//obj//35 för//PP//case//39 utbildningsverksamheten//NN|UTR|SIN|DEF|NOM//nmod//37 .//MAD//punct//5
2 Rikskvinnocentrum (RKC) – Bakgrund och nuvarande verksamhet / RKC:s nuvarande placering och organisation;Man//PN|UTR|SIN|IND|SUB//nsubj//42 anser//VB|PRS|AKT//parataxis//5 från//PP//case//45 universitets//NN|NEU|SIN|DEF|GEN//nmod:poss//45 sida//NN|UTR|SIN|IND|NOM//obl//42 att//SN//mark//48 RKC//PM|NOM//nsubj//48 bidragit//VB|SUP|AKT//ccomp//42 med//PP//case//52 en//DT|UTR|SIN|IND//det//52 unik//JJ|POS|UTR|SIN|IND|NOM//amod//52 verksamhet//NN|UTR|SIN|IND|NOM//obl//48 som//HP|-|-|-//nsubj//54 kommer//VB|PRS|AKT//acl:relcl//52 universitetet//NN|NEU|SIN|DEF|NOM//obj//54 till//PP//advmod//54 godo//NN|-|-|-|-//fixed//56 och//KN//cc//62 man//PN|UTR|SIN|IND|SUB//nsubj//62 vill//VB|PRS|AKT//aux//62 därför//AB//advmod//62 fortsätta//VB|INF|AKT//conj//42 att//IE//mark//64 utveckla//VB|INF|AKT//xcomp//62 samarbetet//NN|NEU|SIN|DEF|NOM//obj//64 .//MAD//punct//5

3 Begrepp och benämningar;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 kapitel//NN|NEU|SIN|IND|NOM//obl//3 redogör//VB|PRS|AKT//ROOT//3 jag//PN|UTR|SIN|DEF|SUB//nsubj//3 för//PP//case//8 ett//DT|NEU|SIN|IND//det//7 antal//NN|NEU|SIN|IND|NOM//nmod//8 begrepp//NN|NEU|PLU|IND|NOM//obl//3 och//KN//cc//10 benämningar//NN|UTR|PLU|IND|NOM//conj//8 som//HP|-|-|-//nsubj//12 förekommer//VB|PRS|AKT//acl:relcl//10 i//PP//case//15 detta//DT|NEU|SIN|DEF//det//15 betänkande//NN|NEU|SIN|IND|NOM//obl//12 .//MAD//punct//3
3 Begrepp och benämningar;Begreppen//NN|NEU|PLU|DEF|NOM//nsubj:pass//8  //_SP////0 mäns//NN|UTR|PLU|IND|GEN//nmod:poss//3 våld//NN|NEU|SIN|IND|NOM//nsubj:pass//8 mot//PP//case//5 kvinnor//NN|UTR|PLU|IND|NOM//nmod//3 och//KN//cc//7 könsmaktsordning//NN|UTR|SIN|IND|NOM//conj//5 används//VB|PRS|SFO//ROOT//8 i//PP//case//11 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//11 skrifter//NN|UTR|PLU|IND|NOM//obl//8 om//PP//case//13 våld//NN|NEU|SIN|IND|NOM//nmod//11 mot//PP//case//15 kvinnor//NN|UTR|PLU|IND|NOM//nmod//13 .//MAD//punct//8
3 Begrepp och benämningar;För//PP//mark//19 att//IE//mark//19 förklara//VB|INF|AKT//advcl//22 dessa//DT|UTR/NEU|PLU|DEF//det//21 begrepp//NN|NEU|PLU|IND|NOM//obj//19 krävs//VB|PRS|SFO//parataxis//8 en//DT|UTR|SIN|IND//det//25 ingående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 definition//NN|UTR|SIN|IND|NOM//nsubj:pass//22 och//KN//cc//27 analys//NN|UTR|SIN|IND|NOM//conj//25 av//PP//case//32 en//DT|UTR|SIN|IND//det//30 rad//NN|UTR|SIN|IND|NOM//nmod//32 besläktade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 begrepp//NN|NEU|PLU|IND|NOM//nmod//27 ,//MID//punct//22 exempelvis//AB//advmod//36  //_SP////34 kön//NN|NEU|SIN|IND|NOM//appos//22 ,//MID//punct//38 genus//NN|NEU|SIN|IND|NOM//conj//36 ,//MID//punct//40 genusordning//NN|UTR|SIN|IND|NOM//conj//36 ,//MID//punct//42 våld//NN|NEU|SIN|IND|NOM//conj//36 och//KN//cc//44 förtryck//NN|NEU|SIN|IND|NOM//conj//36 .//MAD//punct//22
3 Begrepp och benämningar;Inom//PP//case//50 ramen//NN|UTR|SIN|DEF|NOM//fixed//46 för//PP//fixed//46 denna//DT|UTR|SIN|DEF//det//50 utredning//NN|UTR|SIN|IND|NOM//obl//51 finns//VB|PRS|SFO//conj//8 dock//AB//advmod//51 inte//AB//advmod//51 utrymme//NN|NEU|SIN|IND|NOM//obj//51 för//PP//case//59 en//DT|UTR|SIN|IND//det//59 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//59 ingående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 analys//NN|UTR|SIN|IND|NOM//nmod//54 .//MID//punct//51
3 Begrepp och benämningar;Jag//PN|UTR|SIN|DEF|SUB//nsubj//62 redogör//VB|PRS|AKT//parataxis//51 därför//AB//advmod//62 endast//AB//advmod//65 kortfattat//AB//advmod//62 för//PP//case//67 betydelsen//NN|UTR|SIN|DEF|NOM//obl//62 av//PP//case//70 de//DT|UTR/NEU|PLU|DEF//det//70 begrepp//NN|NEU|PLU|IND|NOM//nmod//67 som//HP|-|-|-//nsubj//72 förekommer//VB|PRS|AKT//acl:relcl//70 i//PP//case//74 betänkandet//NN|NEU|SIN|DEF|NOM//obl//72 .//MAD//punct//8
3 Begrepp och benämningar;I//PP//case//1 direktiven//NN|NEU|PLU|DEF|NOM//obl//5 för//PP//case//4 denna//DT|UTR|SIN|DEF//det//4 utredning//NN|UTR|SIN|IND|NOM//nmod//1 nämns//VB|PRS|SFO//ROOT//5 tre//RG|NOM//nummod//7 grupper//NN|UTR|PLU|IND|NOM//nsubj:pass//5 som//HP|-|-|-//obj//13 det//DT|NEU|SIN|DEF//det//11 nybildade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//11 centrumet//NN|NEU|SIN|DEF|NOM//nsubj//13 skall//VB|PRS|AKT//aux//13 uppmärksamma//VB|INF|AKT//acl:relcl//7 ://MID//punct//13
