Kommittédirektiv;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 4//RO|NOM//nummod//5 december//NN|UTR|SIN|IND|NOM//obl//0 2003//RG|NOM//nummod//5 .//MAD//punct//0
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;a//NN|NEU|SIN|IND|NOM//appos//115 )//PAD//punct//117 I//PP//case//124 stället//NN|NEU|SIN|DEF|NOM//fixed//119 för//PP//fixed//119 järnvägsinfrastrukturens//NN|UTR|SIN|DEF|GEN//nmod:poss//124 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//124 längd//NN|UTR|SIN|IND|NOM//obl//143 på//PP//case//127 medlemsstatens//NN|UTR|SIN|DEF|GEN//nmod:poss//127 territorium//NN|NEU|SIN|IND|NOM//nmod//124 skall//VB|PRS|AKT//aux//143 endast//AB//advmod//130 längden//NN|UTR|SIN|DEF|NOM//nsubj:pass//143 på//PP//case//133 de//DT|UTR/NEU|PLU|DEF//det//133 järnvägslinjer//NN|UTR|PLU|IND|NOM//nmod//130 som//HP|-|-|-//nsubj:pass//135 införts//VB|SUP|SFO//acl:relcl//133 i//PP//case//142 enlighet//NN|UTR|SIN|IND|NOM//fixed//136 med//PP//fixed//136 artikel//NN|UTR|SIN|IND|NOM//nmod//141 24//RG|NOM//nummod//141 §//NN|AN//nmod//142 2//RG|NOM//nummod//143 medräknas//VB|PRS|SFO//advcl//112 .//MAD//punct//112
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;"b//NN|NEU|SIN|IND|NOM//obl//112 )//PAD//punct//112 Bidragets//NN|NEU|SIN|DEF|GEN//nmod:poss//148 andel//NN|UTR|SIN|IND|NOM//nsubj:pass//154 enligt//PP//case//152 Förenta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod:poss//152 nationernas//NN|UTR|PLU|DEF|GEN//flat//150 system//NN|NEU|PLU|IND|NOM//nmod//148 skall//VB|PRS|AKT//aux//154 beräknas//VB|INF|SFO//conj//24 i//PP//case//158 proportion//NN|UTR|SIN|IND|NOM//fixed//155 till//PP//fixed//155 längden//NN|UTR|SIN|DEF|NOM//obl//154 på//PP//case//161 de//DT|UTR/NEU|PLU|DEF//det//161 linjer//NN|UTR|PLU|IND|NOM//obl//154 som//HP|-|-|-//nsubj:pass//163 införts//VB|SUP|SFO//acl:relcl//161 i//PP//case//171 enlighet//NN|UTR|SIN|IND|NOM//fixed//164 med//PP//fixed//164 artikel//NN|UTR|SIN|IND|NOM//fixed//164 24//RG|NOM//nummod//169 §//NN|AN//nmod//170 §//NN|AN//nmod//171 1//RG|NOM//obl//163 och//KN//cc//171 2//RG|NOM//nummod//171 i//PP//case//175 förhållande//NN|NEU|SIN|IND|NOM//obl//163 till//PP//case//179 järnvägsinfrastrukturens//NN|UTR|SIN|DEF|GEN//nmod:poss//179 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//179 längd//NN|UTR|SIN|IND|NOM//nmod//175 på//PP//case//182 medlemsstatens//NN|UTR|SIN|DEF|GEN//nmod:poss//182 territorium//NN|NEU|SIN|IND|NOM//nmod//179 och//KN//cc//186 på//PP//case//186 de//DT|UTR/NEU|PLU|DEF//det//186 linjer//NN|UTR|PLU|IND|NOM//conj//179 som//HP|-|-|-//nsubj:pass//188 införts//VB|SUP|SFO//acl:relcl//186 i//PP//case//195 enlighet//NN|UTR|SIN|IND|NOM//fixed//189 med//PP//fixed//189 artikel//NN|UTR|SIN|IND|NOM//fixed//189 24//RG|NOM//nummod//194 §//NN|AN//nmod//195 1//RG|NOM//obl//188 ;//MID//punct//24"
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//198 får//VB|PRS|AKT//parataxis//24 inte//AB//advmod//198 i//PP//case//202 något//DT|NEU|SIN|IND//det//202 fall//NN|NEU|SIN|IND|NOM//obl//203 understiga//VB|INF|AKT//advcl//198 0,01//RG|NOM//nummod//205 procent//NN|UTR|PLU|IND|NOM//obj//203 .//MAD//punct//198 §//NN|AN//nummod//208 §//NN|AN//nmod//209 §//NN|AN//obl//198 §//NN|AN//nmod//213 §//NN|AN//nmod//212 §//NN|AN//obl//213
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;a//NN|NEU|SIN|IND|NOM//nmod//209 )//PAD//punct//198 alla//DT|UTR/NEU|PLU|IND/DEF//det//216 medlemsstaterna//NN|UTR|PLU|DEF|NOM//conj//24 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//216 och//KN//cc//220 de//DT|UTR/NEU|PLU|DEF//det//220 utgifter//NN|UTR|PLU|IND|NOM//conj//216 som//HP|-|-|-//nsubj:pass//223 skall//VB|PRS|AKT//aux//223 bäras//VB|INF|SFO//acl:relcl//220 av//PP//case//226 alla//DT|UTR/NEU|PLU|IND/DEF//det//226 medlemsstaterna//NN|UTR|PLU|DEF|NOM//obl:agent//223 enligt//PP//case//229 den//DT|UTR|SIN|DEF//det//229 formel//NN|UTR|SIN|IND|NOM//nmod//226 som//HP|-|-|-//nsubj:pass//231 avses//VB|PRS|SFO//acl:relcl//229 i//PP//case//234 §//NN|AN//nmod//234 1//RG|NOM//obl//231 ,//MID//punct//234 b//NN|NEU|SIN|IND|NOM//conj//234 )//PAD//punct//220 endast//AB//advmod//240 en//DT|UTR|SIN|IND//det//240 del//NN|UTR|SIN|IND|NOM//conj//216 av//PP//case//242 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nmod//240 och//KN//cc//245 de//DT|UTR/NEU|PLU|DEF//det//245 utgifter//NN|UTR|PLU|IND|NOM//conj//240 som//HP|-|-|-//nsubj:pass//248 skall//VB|PRS|AKT//aux//248 bäras//VB|INF|SFO//acl:relcl//245 av//PP//case//275 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//det//251 §//NN|AN//nmod//252 §//NN|AN//nmod//253 §//NN|AN//nmod//254 §//NN|AN//nmod//255 §//NN|AN//nmod//256 §//NN|AN//nmod//257 §//NN|AN//nmod//258 §//NN|AN//nmod//259 §//NN|AN//nmod//260 §//NN|AN//nmod//261 §//NN|AN//nmod//262 §//NN|AN//nmod//263 §//NN|AN//nmod//264 §//NN|AN//nmod//265 §//NN|AN//nmod//266 §//NN|AN//nmod//267 §//NN|AN//nmod//268 §//NN|AN//nmod//269 §//NN|AN//nmod//270 §//NN|AN//nmod//271 §//NN|AN//nmod//272 §//NN|AN//nmod//274 §//NN|AN//nmod//274 §//NN|AN//nmod//275 j–l//PM|NOM//obl:agent//248 .//MAD//punct//216
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;"I//PP//case//279 de//DT|UTR/NEU|PLU|DEF//det//279 fall//NN|NEU|PLU|IND|NOM//obl//292 som//HP|-|-|-//nsubj:pass//281 avses//VB|PRS|SFO//acl:relcl//279 i//PP//case//285 artikel//NN|UTR|SIN|IND|NOM//nmod//284 21//RG|NOM//nummod//285 §//NN|AN//obl//281 3//RG|NOM//nummod//287 j//NN|AN//nmod//285 och//KN//cc//287 k//NN|NEU|SIN|IND|NOM//nummod//287 skall//VB|PRS|AKT//aux//292 ersättningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//292 bestämmas//VB|INF|SFO//acl:relcl//216 av//PP//case//295 administrativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//295 kommittén//NN|UTR|SIN|DEF|NOM//obl:agent//292 på//PP//case//297 förslag//NN|NEU|SIN|IND|NOM//obl//292 av//PP//case//299 generalsekreteraren//NN|UTR|SIN|DEF|NOM//nmod//297 ;//MID//punct//292"
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;i//PP//case//303 det//DT|NEU|SIN|DEF//det//303 fall//NN|NEU|SIN|IND|NOM//obl//317 som//HP|-|-|-//nsubj:pass//305 avses//VB|PRS|SFO//acl:relcl//303 i//PP//case//309 artikel//NN|UTR|SIN|IND|NOM//nmod//308 21//RG|NOM//nummod//309 §//NN|AN//obl//305 3//RG|NOM//nummod//311 l//NN|AN//nmod//309 skall//VB|PRS|AKT//aux//317 artikel//NN|UTR|SIN|IND|NOM//nmod//316 31//RG|NOM//nummod//315 §//NN|AN//nmod//316 3//RG|NOM//nummod//317 tillämpas//VB|PRS|SFO//advcl//24 .//MAD//punct//317 §//NN|AN//nmod//322 §//NN|AN//nmod//321 §//NN|AN//nmod//322
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;1//RG|NOM//obl//24 Om//SN//mark//326 inte//AB//advmod//326 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj:pass//326 beslutats//VB|SUP|SFO//advcl//24 av//PP//case//328 generalförsamlingen//NN|UTR|SIN|DEF|NOM//obl//326 enligt//PP//case//332 artikel//NN|UTR|SIN|IND|NOM//nmod//331 14//RG|NOM//nummod//332 §//NN|AN//obl//326 2//RG|NOM//nummod//334 k//NN|AN//obl//332 ,//MID//punct//24 skall//VB|PRS|AKT//aux//340 granskningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//340 av//PP//case//339 räkenskaperna//NN|UTR|PLU|DEF|NOM//nmod//337 utföras//VB|PRS|SFO//conj//24 av//PP//case//343 den//DT|UTR|SIN|DEF//det//343 stat//NN|UTR|SIN|IND|NOM//obl:agent//340 där//HA//advmod//346 organisationen//NN|UTR|SIN|DEF|NOM//nsubj//346 har//VB|PRS|AKT//acl:relcl//343 sitt//PS|NEU|SIN|DEF//nmod:poss//348 säte//NN|NEU|SIN|IND|NOM//obj//346 ,//MID//punct//352 enligt//PP//case//352 de//DT|UTR/NEU|PLU|DEF//det//352 regler//NN|UTR|PLU|IND|NOM//obl//346 som//HP|-|-|-//nsubj:pass//354 anges//VB|PRS|SFO//acl:relcl//352 i//PP//case//358 den//DT|UTR|SIN|DEF//det//358 här//AB//fixed//356 artikeln//NN|UTR|SIN|DEF|NOM//obl//354 och//KN//cc//364 ,//MID//punct//364 om//SN//mark//364 inte//AB//advmod//364 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj//364 följer//VB|PRS|AKT//conj//354 av//PP//compound:prt//364 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//368 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//368 riktlinjer//NN|UTR|PLU|IND|NOM//obj//364 från//PP//case//370 administrac//NN|UTR|SIN|IND|NOM//obl//364 )//PAD//punct//364 De//DT|UTR/NEU|PLU|DEF//det//374 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//374 frågor//NN|UTR|PLU|IND|NOM//obj//364 angående//PP//mark//379 vilka//HP|UTR/NEU|PLU|IND//obl//379 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//379 är//VB|PRS|AKT//cop//379 lämpligt//JJ|POS|NEU|SIN|IND|NOM//advcl//364 att//IE//mark//381 påkalla//VB|INF|AKT//csubj//379 administrativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//384 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//384 uppmärksamhet//NN|UTR|SIN|IND|NOM//obj//381 ,//MID//punct//388 till//PP//advmod//388 exempel//NN|NEU|SIN|IND|NOM//fixed//386 d//NN|NEU|SIN|IND|NOM//obl//381 )//PAD//punct//381 Huruvida//SN//mark//397 bokföringen//NN|UTR|SIN|DEF|NOM//nsubj//397 av//PP//case//393 förrådsartiklar//NN|UTR|PLU|IND|NOM//nmod//391 och//KN//cc//395 utrustning//NN|UTR|SIN|IND|NOM//conj//393 är//VB|PRS|AKT//cop//397 korrekt//JJ|POS|UTR|SIN|IND|NOM//advcl//379 eller//KN//cc//399 inkorrekt//JJ|POS|UTR|SIN|IND|NOM//conj//397 ,//MID//punct//402 vilket//HP|NEU|SIN|IND//nsubj:pass//402 fastställts//VB|SUP|SFO//conj//397 efter//PP//case//404 inventariebokföring//NN|UTR|SIN|IND|NOM//obl//402 och//KN//cc//406 granskning//NN|UTR|SIN|IND|NOM//conj//404 av//PP//case//408 redovisningen//NN|UTR|SIN|DEF|NOM//nmod//406 .//MAD//punct//364
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;I//PP//case//411 revisionsberättelsen//NN|UTR|SIN|DEF|NOM//obl//414 kan//VB|PRS|AKT//aux//414 dessutom//AB//advmod//414 hänvisas//VB|INF|SFO//advcl//364 till//PP//case//416 transaktioner//NN|UTR|PLU|IND|NOM//obl//414 som//HP|-|-|-//nsubj:pass//419 har//VB|PRS|AKT//aux//419 bokförts//VB|SUP|SFO//acl:relcl//416 under//PP//case//423 ett//DT|NEU|SIN|IND//det//423 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//423 räkenskapsår//NN|NEU|SIN|IND|NOM//obl//419 och//KN//cc//430 för//PP//mark//430 vilka//HD|UTR/NEU|PLU|IND//det//428 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//428 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//430 har//VB|PRS|AKT//aux//430 erhållits//VB|SUP|SFO//conj//419 eller//KN//cc//433 till//PP//case//433 transaktioner//NN|UTR|PLU|IND|NOM//obl//430 som//HP|-|-|-//nsubj//436 skall//VB|PRS|AKT//aux//436 ske//VB|INF|AKT//acl:relcl//433 under//PP//case//440 ett//DT|NEU|SIN|IND//det//440 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//440 räkenskapsår//NN|NEU|SIN|IND|NOM//obl//436 och//KN//cc//445 om//PP//mark//445 vilka//HP|UTR/NEU|PLU|IND//nsubj//445 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//445 förefaller//VB|PRS|AKT//conj//414 önskvärt//JJ|POS|NEU|SIN|IND|NOM//xcomp//445 att//SN//mark//450 administrativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//449 kommittén//NN|UTR|SIN|DEF|NOM//nsubj:pass//450 underrättas//VB|INF|SFO//advcl//445 på//PP//compound:prt//450 förhand//NN|UTR|SIN|IND|NOM//fixed//451 .//MAD//punct//24
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;Detta//DT|NEU|SIN|DEF//det//1 återkallande//NN|NEU|SIN|IND|NOM//nsubj//2 blir//VB|PRS|AKT//ROOT//2 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//5 en//DT|UTR|SIN|IND//det//5 månad//NN|UTR|SIN|IND|NOM//xcomp//2 efter//PP//case//8 den//DT|UTR|SIN|DEF//det//8 dag//NN|UTR|SIN|IND|NOM//obl//2 då//HA//advmod//11 depositarien//NN|UTR|SIN|DEF|NOM//nsubj//11 underrättar//VB|PRS|AKT//acl:relcl//8 staterna//NN|UTR|PLU|DEF|NOM//obj//11 om//PP//case//14 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//11 .//MAD//punct//2
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;Article//PM|NOM//ROOT//0 30//RG|NOM//nummod//0
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;Arbitres//NN|NEU|SIN|IND|NOM//ROOT//0
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;Parterna//NN|UTR|PLU|DEF|NOM//nsubj//2 skall//VB|PRS|AKT//aux//2 sluta//VB|INF|AKT//ROOT//2 ett//DT|NEU|SIN|IND//det//4 skiljeavtal//NN|NEU|SIN|IND|NOM//obj//2 ,//MID//punct//4 i//PP//mark//9 vilket//HP|NEU|SIN|IND//nsubj:pass//9 särskilt//AB//advmod//9 anges//VB|PRS|SFO//acl:relcl//4 a//NN|NEU|SIN|IND|NOM//case//12 )//PAD//punct//12 tvisteföremålet//NN|NEU|SIN|DEF|NOM//obl//9 ,//MID//punct//12 b//NN|NEU|SIN|IND|NOM//conj//12 )//PAD//punct//12 skiljenämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//17 sammansättning//NN|UTR|SIN|IND|NOM//nsubj:pass//27 och//KN//cc//20 den//DT|UTR|SIN|DEF//det//20 tid//NN|UTR|SIN|IND|NOM//conj//17 inom//PP//case//23 vilken//HP|UTR|SIN|IND//det//23 skiljeman//NN|UTR|SIN|IND|NOM//nmod//20 eller//KN//cc//25 skiljemän//NN|UTR|PLU|IND|NOM//conj//23 skall//VB|PRS|AKT//aux//27 utses//VB|INF|SFO//acl:relcl//12 ,//MID//punct//29 c//NN|NEU|SIN|IND|NOM//conj//27 )//PAD//punct//12 den//DT|UTR|SIN|DEF//det//32 plats//NN|UTR|SIN|IND|NOM//appos//12 där//HA//advmod//36 skiljenämnden//NN|UTR|SIN|DEF|NOM//nsubj:pass//36 skall//VB|PRS|AKT//aux//36 anses//VB|INF|SFO//acl:relcl//32 ha//VB|INF|AKT//xcomp//36 sitt//PS|NEU|SIN|DEF//nmod:poss//39 säte//NN|NEU|SIN|IND|NOM//obj//37 .//MAD//punct//2
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;Skiljeavtalet//NN|NEU|SIN|DEF|NOM//nsubj:pass//2 skall//VB|PRS|AKT//aux//2 överlämnas//VB|INF|SFO//ROOT//2 till//PP//case//4 generalsekreteraren//NN|UTR|SIN|DEF|NOM//obl//2 ,//MID//punct//8 som//HP|-|-|-//nsubj//8 skall//VB|PRS|AKT//aux//8 fungera//VB|INF|AKT//acl:relcl//4 som//KN//mark//10 registrator//NN|UTR|SIN|IND|NOM//xcomp//8 .//MAD//punct//8 §//NN|AN//nmod:poss//13 §//NN|AN//nmod//14 §//NN|AN//nmod//17 §//NN|AN//nmod//16 §//NN|AN//obl//17
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;"interprétations//NN|UTR|SIN|DEF|GEN//nmod:poss//19 de//UO//det//19 celles-ci//UO//obl//2 ;//MAD//punct//2"
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;Nämnden//NN|UTR|SIN|DEF|NOM//nsubj//2 skall//VB|PRS|AKT//aux//2 utreda//VB|INF|AKT//ROOT//2 och//KN//cc//4 bedöma//VB|INF|AKT//conj//2 tvistefrågan//NN|UTR|SIN|DEF|NOM//obj//4 på//PP//case//10 grundval//NN|NEU|SIN|IND|NOM//fixed//6 av//PP//fixed//6 de//DT|UTR/NEU|PLU|DEF//det//10 uppgifter//NN|UTR|PLU|IND|NOM//nmod//5 som//HP|-|-|-//obj//14 parterna//NN|UTR|PLU|DEF|NOM//nsubj//14 har//VB|PRS|AKT//aux//14 tillhandahållit//VB|SUP|AKT//acl:relcl//10 utan//PP//mark//18 att//IE//mark//18 vara//VB|INF|AKT//cop//18 bunden//PC|PRF|UTR|SIN|IND|NOM//advcl//14 av//PP//case//21 parternas//NN|UTR|PLU|DEF|GEN//nmod:poss//21 tolkning//NN|UTR|SIN|IND|NOM//obl//18 när//HA//mark//25 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//25 skall//VB|PRS|AKT//aux//25 avgöra//VB|INF|AKT//advcl//18 rättsfrågor//NN|UTR|PLU|IND|NOM//obj//25 .//MAD//punct//26 §//NN|AN//nmod//31
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;2//RG|NOM//nummod//28 En//DT|UTR|SIN|IND//det//31 skiljedom//NN|UTR|SIN|IND|NOM//nsubj//34 skall//VB|PRS|AKT//aux//34 vara//VB|INF|AKT//cop//34 verkställbar//JJ|POS|UTR|SIN|IND|NOM//conj//2 i//PP//case//37 alla//DT|UTR/NEU|PLU|IND/DEF//det//37 medlemsstater//NN|UTR|PLU|IND|NOM//obl//34 så//AB//advmod//39 snart//AB|POS//advmod//43 de//DT|UTR/NEU|PLU|DEF//det//41 formföreskrifter//NN|UTR|PLU|IND|NOM//nsubj:pass//43 har//VB|PRS|AKT//aux//43 uppfyllts//VB|SUP|SFO//advcl//34 som//HP|-|-|-//nsubj//45 gäller//VB|PRS|AKT//acl:relcl//43 i//PP//case//48 den//DT|UTR|SIN|DEF//det//48 stat//NN|UTR|SIN|IND|NOM//obl//45 där//HA//advmod//52 domen//NN|UTR|SIN|DEF|NOM//nsubj:pass//52 skall//VB|PRS|AKT//aux//52 verkställas//VB|INF|SFO//acl:relcl//48 .//MAD//punct//2
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;Ingen//DT|UTR|SIN|IND//det//56 ny//JJ|POS|UTR|SIN|IND|NOM//amod//56 prövning//NN|UTR|SIN|IND|NOM//nsubj:pass//61 av//PP//case//59 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//59 saken//NN|UTR|SIN|DEF|NOM//nmod//56 får//VB|PRS|AKT//aux//61 göras//VB|INF|SFO//parataxis//2 .//MAD//punct//61 §//NN|AN//nsubj//64
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;lui-même//RG|NOM//nsubj//81 élaborées//UO//obj//64 .//MAD//punct//65 §//NN|AN//nmod//75 §//NN|AN//obl//69 §//NN|AN//obl//70 §//NN|AN//obl//71 §//NN|AN//obl//72 §//NN|AN//obl//73 §//NN|AN//obl//74 §//NN|AN//nmod//75
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;4–6//RG|NOM//appos//64 .//MAD//punct//75 §//NN|AN//nmod//80
Fördrag om internationell järnvägstrafik (COTIF) av den 9 maj 1980 i dess lydelse enligt ändringsprotokollet av den 3 juni 1999;4–6//RG|NOM//amod//80 andra//RO|NOM//amod//80 meningen//NN|UTR|SIN|DEF|NOM//nsubj//81 besluta//VB|INF|AKT//conj//61 om//PP//case//83 ändring//NN|UTR|SIN|IND|NOM//obl//81 också//AB//advmod//81 av//PP//case//89 denna//PN|UTR|SIN|DEF|SUB/OBJ//det//89 eller//KN//cc//88 dessa//DT|UTR/NEU|PLU|DEF//conj//86 bestämmelser//NN|UTR|PLU|IND|NOM//obl//81 i//PP//case//91 bihangen//NN|NEU|PLU|DEF|NOM//nmod//89 .//MAD//punct//2
