vid utlandsmyndigheterna;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 ansvar//NN|NEU|SIN|IND|NOM//nmod//2 för//PP//case//6 migrationsverksamheten//NN|UTR|SIN|DEF|NOM//nmod//4 vid//PP//case//8 utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//nmod//6
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Utsänd personal från Utrikesdepartementet;Utbildare//NN|UTR|PLU|IND|NOM//parataxis//45 är//VB|PRS|AKT//cop//81 Utrikesdepartementet//NN|NEU|SIN|DEF|NOM//nsubj//79 ,//MID//punct//84 Regeringskansliets//NN|NEU|SIN|DEF|GEN//nmod:poss//84 förvaltningsavdelning//NN|UTR|SIN|IND|NOM//conj//81 ,//MID//punct//86 Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//conj//81 och//KN//cc//88 Sida//NN|UTR|SIN|IND|NOM//conj//81 .//MAD//punct//45
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Utsänd personal från Utrikesdepartementet;Utbildningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//91 erbjöds//VB|PRT|SFO//parataxis//45 vid//PP//case//94 fem//RG|NOM//nummod//94 tillfällen//NN|NEU|PLU|IND|NOM//obl//91 under//PP//case//97 år//NN|NEU|SIN|IND|NOM//nmod//97 2016//RG|NOM//obl//91 .//MAD//punct//45
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Utsänd personal från Utrikesdepartementet;Migrationshandläggarna//NN|UTR|PLU|DEF|NOM//nsubj//100 får//VB|PRS|AKT//conj//5 information//NN|UTR|SIN|IND|NOM//obj//100 om//PP//case//103 utbildningen//NN|UTR|SIN|DEF|NOM//nmod//101 vid//PP//case//105 tillsättningen//NN|UTR|SIN|DEF|NOM//nmod//103 av//PP//case//107 tjänsten//NN|UTR|SIN|DEF|NOM//nmod//105 som//KN//mark//109 handläggare//NN|UTR|SIN|IND|NOM//xcomp//100 .//MAD//punct//5
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Utsänd personal från Utrikesdepartementet;Grundutbildningen//NN|UTR|SIN|DEF|NOM//nsubj//5 i//PP//case//2 migration//NN|UTR|SIN|IND|NOM//nmod//0  //_SP////2 är//VB|PRS|AKT//cop//5 obligatorisk//JJ|POS|UTR|SIN|IND|NOM//ROOT//5 för//PP//case//7 medarbetare//NN|UTR|PLU|IND|NOM//obl//5 som//HP|-|-|-//nsubj//10 ska//VB|PRS|AKT//aux//10 ha//VB|INF|AKT//acl:relcl//7 första-//NN|UTR|-|-|SMS//obj//10 eller//KN//cc//13 andrahandsansvar//NN|NEU|PLU|IND|NOM//conj//11 för//PP//case//15 migrationsfrågor//NN|UTR|PLU|IND|NOM//nmod//13 och//KN//cc//17 utlänningsärenden//NN|NEU|PLU|IND|NOM//conj//15 vid//PP//case//20 en//DT|UTR|SIN|IND//det//20 utlandsmyndighet//NN|UTR|SIN|IND|NOM//nmod//17 .//MAD//punct//5
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Utsänd personal från Utrikesdepartementet;Eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 restplatser//NN|UTR|PLU|IND|NOM//nsubj:pass//26 till//PP//case//25 utbildningen//NN|UTR|SIN|DEF|NOM//nmod//23 fördelas//VB|PRS|SFO//parataxis//5 till//PP//case//29 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 utresande//NN|NEU|PLU|IND|NOM//obl//26 till//PP//case//32 migrationstunga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 utlandsmyndigheter//NN|UTR|PLU|IND|NOM//nmod//29 .//MAD//punct//5
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Utsänd personal från Utrikesdepartementet;"Utbildningen//NN|UTR|SIN|DEF|NOM//nsubj//35 innehåller//VB|PRS|AKT//parataxis//5 två//RG|NOM//nummod//37 delar//NN|UTR|PLU|IND|NOM//obj//35 ;//MID//punct//35"
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Utsänd personal från Utrikesdepartementet;den//DT|UTR|SIN|DEF//det//41 första//RO|NOM//amod//41 delen//NN|UTR|SIN|DEF|NOM//nsubj:pass//42 utgörs//VB|PRS|SFO//parataxis//35 av//PP//case//47 en//DT|UTR|SIN|IND//det//45 dags//NN|UTR|SIN|IND|GEN//nmod//47 interaktiv//JJ|POS|UTR|SIN|IND|NOM//amod//47 on-lineutbildning//NN|UTR|SIN|IND|NOM//obl:agent//42 (//PAD//punct//47 personal//NN|UTR|SIN|IND|NOM//nsubj:pass//50 anställd//PC|PRF|UTR|SIN|IND|NOM//appos//47 på//PP//case//52 Migrationsverket//NN|NEU|SIN|DEF|NOM//obl//50 finner//VB|PRS|AKT//conj//35 utbildningen//NN|UTR|SIN|DEF|NOM//nsubj//53 på//PP//case//57 verkets//NN|NEU|SIN|DEF|GEN//nmod:poss//57 intranät//NN|NEU|SIN|IND|NOM//obl//53 )//PAD//punct//53 och//KN//cc//63 den//DT|UTR|SIN|DEF//det//62 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//62 delen//NN|UTR|SIN|DEF|NOM//nsubj//63 består//VB|PRS|AKT//conj//35 av//PP//case//67 en//DT|UTR|SIN|IND//det//67 lärarledd//PC|PRF|UTR|SIN|IND|NOM//amod//67 utbildning//NN|UTR|SIN|IND|NOM//obl//63 på//PP//case//70 fem//RG|NOM//nummod//70 dagar//NN|UTR|PLU|IND|NOM//nmod//67 .//MAD//punct//35
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Utsänd personal från Utrikesdepartementet;Utbildningen//NN|UTR|SIN|DEF|NOM//nsubj//73 omfattar//VB|PRS|AKT//parataxis//35 viseringskodexen//NN|UTR|SIN|DEF|NOM//obj//73 ,//MID//punct//76 prövningsprocesser//NN|UTR|PLU|IND|NOM//conj//74 och//KN//cc//78 beslut//NN|NEU|PLU|IND|NOM//conj//74 (//PAD//punct//81 operativ//JJ|POS|UTR|SIN|IND|NOM//amod//81 verksamhet//NN|UTR|SIN|IND|NOM//obl//73 )//PAD//punct//81 ,//MID//punct//81 it//NN|AN//conj//81 –//PM|NOM//punct//87 Migrationsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//87 ärendehanteringssystem//NN|NEU|SIN|IND|NOM//conj//81 samt//KN//cc//90 falska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 dokument//NN|NEU|PLU|IND|NOM//conj//87 .//MAD//punct//73
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Utsänd personal från Utrikesdepartementet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//94 är//VB|PRS|AKT//cop//94 Migrationsverket//NN|NEU|SIN|DEF|NOM//parataxis//73 som//HP|-|-|-//nsubj//96 leder//VB|PRS|AKT//acl:cleft//94 utbildningen//NN|UTR|SIN|DEF|NOM//obj//96 .//MAD//punct//94
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Utsänd personal från Utrikesdepartementet;Under//PP//case//101 år//NN|NEU|SIN|IND|NOM//nmod//101 2016//RG|NOM//nmod//94 erbjöds//VB|PRT|SFO//conj//94 tre//RG|NOM//nummod//105 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//105 utbildningstillfällen//NN|NEU|PLU|IND|NOM//nsubj:pass//102 .//MID//punct//94
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Utsänd personal från Utrikesdepartementet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//108 finns//VB|PRS|SFO//parataxis//94 även//AB//advmod//108 en//DT|UTR|SIN|IND//det//111 uppdateringskurs//NN|UTR|SIN|IND|NOM//nsubj//108 för//PP//case//113 migration//NN|UTR|SIN|IND|NOM//obl//108 på//PP//case//115 Utrikesdepartementet//NN|NEU|SIN|DEF|NOM//nmod//113 samt//KN//cc//118 en//DT|UTR|SIN|IND//det//118 ledarskapsutbildning//NN|UTR|SIN|IND|NOM//conj//115 (//PAD//punct//118 grundkurs//NN|UTR|SIN|IND|NOM//appos//118 och//KN//cc//122 påbyggnad//NN|UTR|SIN|IND|NOM//conj//120 )//PAD//punct//118 .//MAD//punct//94

5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;Den//DT|UTR|SIN|DEF//det//1 personal//NN|UTR|SIN|IND|NOM//nsubj//11 som//HP|-|-|-//nsubj:pass//3 anställs//VB|PRS|SFO//acl:relcl//1 lokalt//AB|POS//advmod//3 av//PP//case//6 utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//nmod//4 är//VB|PRS|AKT//cop//11 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 eller//KN//cc//10 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//8 medborgare//NN|UTR|PLU|IND|NOM//ROOT//11 ,//MID//punct//14 eller//KN//cc//14 personer//NN|UTR|PLU|IND|NOM//conj//11 med//PP//case//17 dubbelt//JJ|POS|NEU|SIN|IND|NOM//amod//17 medborgarskap//NN|NEU|SIN|IND|NOM//nmod//14 som//HP|-|-|-//nsubj//19 bor//VB|PRS|AKT//acl:relcl//17 i//PP//case//22 det//DT|NEU|SIN|DEF//det//22 land//NN|NEU|SIN|IND|NOM//obl//19 där//HA//advmod//26 utlandsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//26 är//VB|PRS|AKT//cop//26 belägen//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//22 .//MAD//punct//11
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;Personalomsättningen//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 låg//JJ|POS|UTR|SIN|IND|NOM//ROOT//2 för//PP//case//6 de//DT|UTR/NEU|PLU|DEF//det//6 lokalt//AB|POS//amod//6 anställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//2 ,//MID//punct//6 som//KN//nsubj//13 till//PP//case//12 skillnad//NN|UTR|SIN|IND|NOM//fixed//9 från//PP//fixed//9 de//DT|UTR/NEU|PLU|DEF//obl//13 utsända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advmod//15 oftast//AB|SUV//advmod//15 stannar//VB|PRS|AKT//conj//2 kvar//PL//compound:prt//15 i//PP//case//19 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 år//NN|NEU|PLU|IND|NOM//obl//15 på//PP//case//22 en//DT|UTR|SIN|IND//det//22 utlandsmyndighet//NN|UTR|SIN|IND|NOM//obl//15 .//MAD//punct//2
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;Utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//1 beslutar//VB|PRS|AKT//ROOT//1 ,//MID//punct//1 med//PP//case//5 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 undantag//NN|NEU|PLU|IND|NOM//obl//1 ,//MID//punct//5 om//SN//mark//10 antalet//NN|NEU|SIN|DEF|NOM//nsubj//10 lokalt//AB|POS//amod//10 anställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//1 ,//MID//punct//10 om//SN//case//13 anställningen//NN|UTR|SIN|DEF|NOM//obl//10 och//KN//cc//17 till//PP//case//17 viss//JJ|POS|UTR|SIN|IND|NOM//amod//17 del//NN|UTR|SIN|IND|NOM//conj//13 också//AB//advmod//22 om//SN//case//22 de//DT|UTR/NEU|PLU|DEF//det//22 anställdas//PC|PRF|UTR/NEU|PLU|IND/DEF|GEN//amod//22 anställningsförhållanden//NN|NEU|PLU|IND|NOM//conj//13 .//MAD//punct//1
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;Även//AB//advmod//26 lönerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//26 förhandlas//VB|PRS|SFO//advcl//1 av//PP//case//28 utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//obl:agent//26 och//KN//cc//30 kostnaderna//NN|UTR|PLU|DEF|NOM//conj//28 för//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//34 lokalt//AB|POS//amod//34 anställdas//PC|PRF|UTR/NEU|PLU|IND/DEF|GEN//amod//35 löner//NN|UTR|PLU|IND|NOM//nmod//30 belastar//VB|PRS|AKT//conj//1 utlandsmyndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//39 tilldelade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//39 budget//NN|UTR|SIN|IND|NOM//obj//36 .//MID//punct//1
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;Lokalt//JJ|POS|NEU|SIN|IND|NOM//amod//42 anställdas//PC|PRF|UTR/NEU|PLU|IND/DEF|GEN//amod//43 anställningsvillkor//NN|NEU|PLU|IND|NOM//obj//1 ska//VB|PRS|AKT//aux//47 som//KN//mark//46 utgångspunkt//NN|UTR|SIN|IND|NOM//obl//47 följa//VB|INF|AKT//conj//1 lokal//JJ|POS|UTR|SIN|IND|NOM//amod//49 lagstiftning//NN|UTR|SIN|IND|NOM//obj//47 eller//KN//cc//51 praxis//NN|UTR|SIN|IND|NOM//conj//49 hos//PP//case//54 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 arbetsgivare//NN|UTR|PLU|IND|NOM//nmod//51 i//PP//case//56 anställningslandet//NN|NEU|SIN|DEF|NOM//nmod//54 .//MAD//punct//1
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;På//PP//case//59 områden//NN|NEU|PLU|IND|NOM//obl//1 där//HA//advmod//65 lokal//JJ|POS|UTR|SIN|IND|NOM//amod//62 lagstiftning//NN|UTR|SIN|IND|NOM//nsubj:pass//65 ///MID//cc//64 praxis//NN|UTR|SIN|IND|NOM//conj//62 saknas//VB|PRS|SFO//acl:relcl//59 gäller//VB|PRS|AKT//xcomp//65 ett//DT|NEU|SIN|IND//det//69 lokalt//JJ|POS|NEU|SIN|IND|NOM//amod//69 avtal//NN|NEU|SIN|IND|NOM//obj//66 (//PAD//punct//69 L-LOK//NN|NEU|SIN|IND|NOM//appos//69 )//PAD//punct//69 i//PP//case//74 vilket//HP|NEU|SIN|IND//obl//76 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//76 finns//VB|PRS|SFO//acl:relcl//69 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//76 om//PP//case//81 bland//PP//case//81 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//81 lön//NN|UTR|SIN|IND|NOM//nmod//77 ,//MID//punct//83 övertid//NN|UTR|SIN|IND|NOM//conj//81 ,//MID//punct//85 ledighet//NN|UTR|SIN|IND|NOM//conj//83 ,//MID//punct//87 sjukfrånvaro//NN|UTR|SIN|IND|NOM//conj//83 och//KN//cc//89 semester//NN|UTR|SIN|IND|NOM//conj//83 .//MID//punct//59
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;L-LOK//NN|NEU|SIN|IND|NOM//advmod//92 gäller//VB|PRS|AKT//conj//1 också//AB//advmod//92 när//HA//mark//99 lokal//JJ|POS|UTR|SIN|IND|NOM//amod//96 lagstiftning//NN|UTR|SIN|IND|NOM//nsubj//99 ///MID//cc//98 praxis//NN|UTR|SIN|IND|NOM//conj//96 understiger//VB|PRS|AKT//advcl//92 avtalets//NN|NEU|SIN|DEF|GEN//nmod:poss//101 nivåer//NN|UTR|PLU|IND|NOM//obj//99 .//MAD//punct//1
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//104 innebär//VB|PRS|AKT//parataxis//1 att//SN//mark//107 arbetsgivaren//NN|UTR|SIN|DEF|NOM//nsubj//107 kompletterar//VB|PRS|AKT//ccomp//104 upp//PL//compound:prt//107 till//PP//case//111 avtalets//NN|NEU|SIN|DEF|GEN//nmod:poss//111 nivå//NN|UTR|SIN|IND|NOM//obl//107 utifrån//PP//case//113 vad//HP|NEU|SIN|IND//obl//107 som//HP|-|-|-//nsubj//115 utgår//VB|PRS|AKT//acl:relcl//113 från//PP//case//118 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//118 socialförsäkringssystem//NN|NEU|PLU|IND|NOM//obl//115 .//MAD//punct//1
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;I//PP//case//1 viseringsärenden//NN|UTR|SIN|DEF|NOM//obl//3  //_SP////1 har//VB|PRS|AKT//advcl//117 de//DT|UTR/NEU|PLU|DEF//det//6 lokalt//AB|POS//amod//6 anställda//NN|UTR|PLU|IND|NOM//obj//3 till//PP//case//8 uppgift//NN|UTR|SIN|IND|NOM//obl//3 att//IE//mark//10 registrera//VB|INF|AKT//acl//8 ansökan//NN|UTR|SIN|IND|NOM//obj//10 ,//MID//punct//13 ta//VB|INF|AKT//conj//3 upp//PL//compound:prt//13 biometri//NN|UTR|SIN|IND|NOM//obj//13 ,//MID//punct//17 sköta//VB|INF|AKT//conj//3 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 intervjuer//NN|UTR|PLU|IND|NOM//obj//17 med//PP//case//21 sökanden//NN|UTR|SIN|DEF|NOM//obl//17 samt//KN//punct//17 ,//MID//punct//22 efter//PP//mark//30 att//SN//mark//30 ett//DT|NEU|SIN|IND//det//28 positivt//JJ|POS|NEU|SIN|IND|NOM//amod//28 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//30 har//VB|PRS|AKT//aux//30 fattats//VB|SUP|SFO//advcl//17 av//PP//case//34 en//DT|UTR|SIN|IND//det//34 utsänd//PC|PRF|UTR|SIN|IND|NOM//amod//34 migrationshandläggare//NN|UTR|SIN|IND|NOM//obl:agent//30 ,//MID//punct//36 skriva//VB|INF|AKT//conj//3 ut//PL//compound:prt//36 stickers//NN|UTR|PLU|IND|GEN//obj//36 och//KN//cc//40 fästa//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//38 i//PP//case//42 passen//NN|NEU|PLU|DEF|NOM//obl//40 .//MAD//punct//3
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;En//DT|UTR|SIN|IND//det//45 medlemsstat//NN|UTR|SIN|IND|NOM//nsubj//52 kan//VB|PRS|AKT//aux//52 enligt//PP//case//48 viseringskodexen//NN|UTR|SIN|DEF|NOM//obl//52 i//PP//case//51 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 fall//NN|NEU|PLU|IND|NOM//obl//52 välja//VB|INF|AKT//parataxis//3 att//IE//mark//54 samarbeta//VB|INF|AKT//xcomp//52 med//PP//case//58 en//DT|UTR|SIN|IND//det//58 extern//JJ|POS|UTR|SIN|IND|NOM//amod//58 tjänsteleverantör//NN|UTR|SIN|IND|NOM//obl//54 (//PAD//punct//58 artikel//NN|UTR|SIN|IND|NOM//nmod//61 40.3//RG|NOM//appos//58 )//PAD//punct//58 som//HP|-|-|-//nsubj:pass//70 i//PP//case//66 dessa//DT|UTR/NEU|PLU|DEF//det//66 fall//NN|NEU|PLU|IND|NOM//obl//70 bland//PP//case//68 annat//PN|NEU|SIN|IND|SUB/OBJ//nmod//66 kan//VB|PRS|AKT//aux//70 ges//VB|INF|SFO//acl:relcl//58 i//PP//case//72 uppgift//NN|UTR|SIN|IND|NOM//obl//70 att//IE//mark//74 ta//VB|INF|AKT//acl//72 emot//PL//compound:prt//74 ansökan//NN|UTR|SIN|IND|NOM//obj//74 ,//MID//punct//78 ta//VB|INF|AKT//conj//54 upp//PL//compound:prt//78 biometri//NN|UTR|SIN|IND|NOM//obj//78 ,//MID//punct//82 överföra//VB|INF|AKT//conj//54 ansökan//NN|UTR|SIN|IND|NOM//obj//82 till//PP//case//85 konsulatet//NN|NEU|SIN|DEF|NOM//obl//82 och//KN//cc//87 ta//VB|INF|AKT//conj//54 emot//PL//compound:prt//87 viseringsavgiften//NN|UTR|SIN|DEF|NOM//obj//87 .//MAD//punct//3
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;I//PP//advmod//93 dagsläget//NN|NEU|SIN|DEF|NOM//fixed//91 har//VB|PRS|AKT//advcl//117 Sverige//PM|NOM//nsubj//93 ett//DT|NEU|SIN|IND//det//97 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//97 samarbete//NN|NEU|SIN|IND|NOM//obj//93 med//PP//case//101 företaget//NN|NEU|SIN|DEF|NOM//nmod//101 VFS//PM|NOM//nmod//101 Global//PM|NOM//nmod//97 i//PP//case//106 mer//AB|KOM//advmod//105 än//KN//fixed//103 20//RG|NOM//nummod//106 länder//NN|NEU|PLU|IND|NOM//obl//93 och//KN//cc//111 på//PP//case//111 cirka//AB//advmod//110 75//RG|NOM//nummod//111 orter//NN|UTR|PLU|IND|NOM//conj//106 .//MAD//punct//93
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;Beslutsfattande//NN|NEU|SIN|IND|NOM//nsubj:pass//117 kan//VB|PRS|AKT//aux//117 dock//AB//advmod//117 aldrig//AB//advmod//117 delegeras//VB|INF|SFO//ROOT//117 till//PP//case//121 en//DT|UTR|SIN|IND//det//121 extern//JJ|POS|UTR|SIN|IND|NOM//amod//121 tjänsteleverantör//NN|UTR|SIN|IND|NOM//obl//117 .//MAD//punct//117
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;I//PP//case//2  //_SP////0 ärenden//NN|NEU|PLU|IND|NOM//obl//13 rörande//PP//case//4 uppehålls-//NN|NEU|-|-|SMS//nmod//2 och//KN//cc//6 arbetstillstånd//NN|NEU|SIN|IND|NOM//conj//4 som//HP|-|-|-//nsubj:pass//8 lämnas//VB|PRS|SFO//acl:relcl//6 in//PL//compound:prt//8 vid//PP//case//12 en//DT|UTR|SIN|IND//det//12 utlandsmyndighet//NN|UTR|SIN|IND|NOM//obl//8 registrerar//VB|PRS|AKT//ROOT//13 de//DT|UTR/NEU|PLU|DEF//det//17 lokalt//AB|POS//amod//16 anställda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//17 ansökan//NN|UTR|SIN|IND|NOM//obj//13 ,//MID//punct//19 gör//VB|PRS|AKT//conj//13 en//DT|UTR|SIN|IND//det//22 inledande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 utredning//NN|UTR|SIN|IND|NOM//obj//19 ,//MID//punct//24 tar//VB|PRS|AKT//conj//13 biometri//NN|UTR|SIN|IND|NOM//obj//24 och//KN//cc//27 sköter//VB|PRS|AKT//conj//24 intervjuer//NN|UTR|PLU|IND|NOM//obj//27 med//PP//case//30 sökanden//NN|UTR|SIN|DEF|NOM//obl//27 .//MAD//punct//13
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;Den//DT|UTR|SIN|DEF//det//34 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//32 utredningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//37 och//KN//cc//36 beslutsfattandet//NN|NEU|SIN|DEF|NOM//conj//34 görs//VB|PRS|SFO//parataxis//13 därefter//AB//advmod//37 på//PP//case//40 Migrationsverket//NN|NEU|SIN|DEF|NOM//obl//37 ,//MID//punct//44 som//HP|-|-|-//nsubj//44 kan//VB|PRS|AKT//aux//44 återkomma//VB|INF|AKT//acl:relcl//40 och//KN//cc//46 be//VB|INF|AKT//conj//44 om//PP//case//49 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 uppgifter//NN|UTR|PLU|IND|NOM//obl//46 .//MAD//punct//13
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;De//DT|UTR/NEU|PLU|DEF//det//2 lokalt//AB|POS//amod//2 anställda//NN|UTR|PLU|IND|NOM//nsubj:pass//3 utbildas//VB|PRS|SFO//ROOT//3 internt//AB|POS//nsubj:pass//3 på//PP//case//6 utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//nmod//4 och//KN//cc//10 vid//PP//case//10 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 konferenser//NN|UTR|PLU|IND|NOM//conj//6 med//PP//case//12 utbildare//NN|UTR|PLU|IND|NOM//nmod//10 från//PP//case//14 Migrationsverket//NN|NEU|SIN|DEF|NOM//nmod//12 .//MAD//punct//3
5.3.2 Personal som är utsänd av Utrikesdepartementet och de lokalt anställda Allmänt / Lokalt anställd personal;Vidare//AB|KOM//punct//3 har//VB|PRS|AKT//conj//3 migrationssambandsmännen//NN|UTR|SIN|DEF|NOM//nsubj//17 ett//DT|NEU|SIN|IND//det//21 regionalt//JJ|POS|NEU|SIN|IND|NOM//amod//21 ansvar//NN|NEU|SIN|IND|NOM//obj//17 för//PP//case//23 kompetensutveckling//NN|UTR|SIN|IND|NOM//nmod//21 för//PP//case//26 lokalt//JJ|POS|NEU|SIN|IND|NOM//amod//26 anställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//23 .//MAD//punct//3

5.3.3 Personal som är utsänd av annat departement, annan myndighet eller organisation Allmänt;På//PP//case//1 utlandsmyndigheterna//NN|UTR|PLU|DEF|NOM//obl//2 finns//VB|PRS|SFO//ROOT//2 personal//NN|UTR|SIN|IND|NOM//nsubj//2 som//HP|-|-|-//nsubj//6 är//VB|PRS|AKT//cop//6 utsända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//3 av//PP//case//10 ett//DT|NEU|SIN|IND//det//10 annat//JJ|POS|NEU|SIN|IND|NOM//amod//10 departement//NN|NEU|SIN|IND|NOM//obl//6 än//KN//case//12 Utrikesdepartementet//NN|NEU|SIN|DEF|NOM//acl//10 .//MAD//punct//2
5.3.3 Personal som är utsänd av annat departement, annan myndighet eller organisation Allmänt;Regeringskansliet//NN|NEU|SIN|DEF|NOM//nsubj//17 får//VB|PRS|AKT//aux//17 även//AB//advmod//17 medge//VB|INF|AKT//parataxis//2 att//SN//mark//25 en//DT|UTR|SIN|IND//det//21 annan//JJ|POS|UTR|SIN|IND|NOM//amod//21 myndighet//NN|UTR|SIN|IND|NOM//nsubj//25 eller//KN//cc//24 en//DT|UTR|SIN|IND//det//24 organisation//NN|UTR|SIN|IND|NOM//conj//21 placerar//VB|PRS|AKT//ccomp//17 personal//NN|UTR|SIN|IND|NOM//obj//25 vid//PP//case//29 en//DT|UTR|SIN|IND//det//29 utlandsmyndighet//NN|UTR|SIN|IND|NOM//nmod//26 .//MAD//punct//17
