Fler nyanlända elever ska uppnå behörighet till gymnasiet;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 elever//NN|UTR|PLU|IND|NOM//nmod//2 som//HP|-|-|-//nsubj//6 kommer//VB|PRS|AKT//acl:relcl//4 till//PP//case//8 Sverige//PM|NOM//obl//6 under//PP//case//12 grundskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//12 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 årskurser//NN|UTR|PLU|IND|NOM//obl//6
3.2 Omfattande invandring till Sverige under de senaste åren;Det//DT|NEU|SIN|DEF//det//102 vanligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//102 födelselandet//NN|NEU|SIN|DEF|NOM//nsubj//106 bland//PP//case//104 invandrare//NN|UTR|PLU|IND|NOM//nmod//102 är//VB|PRS|AKT//cop//106 personer//NN|UTR|PLU|IND|NOM//parataxis//47 som//HP|-|-|-//nsubj//109 är//VB|PRS|AKT//cop//109 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//106 i//PP//case//111 Sverige//PM|NOM//obl//109 som//HP|-|-|-//nsubj//113 återinvandrar//VB|PRS|AKT//advcl//109 .//MAD//punct//47
3.2 Omfattande invandring till Sverige under de senaste åren;Denna//DT|UTR|SIN|DEF//det//1 grupp//NN|UTR|SIN|IND|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 stått//VB|SUP|AKT//ROOT//3 för//PP//case//7 cirka//AB//advmod//6 15//RG|NOM//nummod//7 procent//NN|UTR|PLU|IND|NOM//obl//3 av//PP//case//9 invandringen//NN|UTR|SIN|DEF|NOM//nmod//7 under//PP//case//11 2000-talet//NN|NEU|SIN|DEF|NOM//nmod//9 .//MID//punct//3
3.2 Omfattande invandring till Sverige under de senaste åren;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 är//VB|PRS|AKT//cop//17 cirka//AB//advmod//16 10//RG|NOM//nummod//17 procent//NN|UTR|PLU|IND|NOM//parataxis//3 som//HP|-|-|-//nsubj//20 är//VB|PRS|AKT//cop//20 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//17 i//PP//case//22 något//PN|NEU|SIN|IND|SUB/OBJ//obl//20 av//PP//case//26 de//DT|UTR/NEU|PLU|DEF//det//26 nordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 länderna//NN|NEU|PLU|DEF|NOM//nmod//22 och//KN//cc//31 drygt//AB|POS//advmod//29 25//RG|NOM//nummod//30 procent//NN|UTR|PLU|IND|NOM//nsubj//31 kommer//VB|PRS|AKT//conj//20 från//PP//case//34 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 Europa//PM|NOM//obl//31 .//MID//punct//17
3.2 Omfattande invandring till Sverige under de senaste åren;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//45 som//HP|-|-|-//nsubj//39 är//VB|PRS|AKT//cop//39 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//36 i//PP//case//41 länder//NN|NEU|PLU|IND|NOM//obl//39 utanför//PP//case//43 Europa//PM|NOM//nmod//41 har//VB|PRS|AKT//aux//45 stått//VB|SUP|AKT//parataxis//17 för//PP//case//48 ungefär//AB//advmod//48 hälften//NN|UTR|SIN|DEF|NOM//obl//45 av//PP//case//50 invandringen//NN|UTR|SIN|DEF|NOM//nmod//48 .//MAD//punct//17
3.2 Omfattande invandring till Sverige under de senaste åren;Vanligast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//nsubj//57 inom//PP//case//55 denna//DT|UTR|SIN|DEF//det//55 grupp//NN|UTR|SIN|IND|NOM//nmod//52 är//VB|PRS|AKT//cop//57 flyktingar//NN|UTR|PLU|IND|NOM//parataxis//17 och//KN//cc//59 anhöriginvandrare//NN|UTR|PLU|IND|NOM//conj//57 från//PP//case//62 t.ex.//AB|AN//advmod//62 Irak//PM|NOM//nmod//59 ,//MID//punct//64 Syrien//PM|NOM//conj//62 ,//MID//punct//66 Somalia//PM|NOM//conj//62 och//KN//cc//68 Thailand//PM|NOM//conj//62 ,//MID//punct//70 arbetskraftsinvandrare//NN|UTR|PLU|IND|NOM//conj//62 från//PP//case//72 Indien//PM|NOM//nmod//70 och//KN//cc//74 Kina//PM|NOM//conj//72 samt//KN//cc//76 studenter//NN|UTR|PLU|IND|NOM//conj//72 från//PP//case//79 exempelvis//AB//advmod//79 Kina//PM|NOM//nmod//76 och//KN//cc//81 Pakistan//PM|NOM//conj//79 .//MID//punct//17
3.2 Omfattande invandring till Sverige under de senaste åren;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//88 var//VB|PRT|AKT//cop//88 ungefär//AB//advmod//86 56//RG|NOM//nummod//87 000//RG|NOM//nummod//88 personer//NN|UTR|PLU|IND|NOM//parataxis//17 som//HP|-|-|-//nsubj//90 valde//VB|PRT|AKT//acl:relcl//88 att//IE//mark//92 utvandra//VB|INF|AKT//xcomp//90 från//PP//case//94 Sverige//PM|NOM//obl//92 2015//RG|NOM//nummod//94 .//MID//punct//88
3.2 Omfattande invandring till Sverige under de senaste åren;Det//DT|NEU|SIN|DEF//det//100 klart//AB//advmod//99 vanligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//100 födelselandet//NN|NEU|SIN|DEF|NOM//nsubj//104 för//PP//case//102 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//100 var//VB|PRT|AKT//cop//104 Sverige//PM|NOM//parataxis//88 ,//MID//punct//106 följt//PC|PRF|NEU|SIN|IND|NOM//conj//88 av//PP//case//108 Kina//PM|NOM//obl:agent//106 ,//MID//punct//110 Indien//PM|NOM//conj//108 och//KN//cc//112 Irak//PM|NOM//conj//108 .//MID//punct//88
3.2 Omfattande invandring till Sverige under de senaste åren;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//117 var//VB|PRT|AKT//cop//117 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//117 män//NN|UTR|PLU|IND|NOM//parataxis//88 än//KN//mark//119 kvinnor//NN|UTR|PLU|IND|NOM//acl//117 som//HP|-|-|-//mark//122 både//KN//cc//122 utvandrade//VB|PRT|AKT//acl:cleft//117 och//KN//cc//124 invandrade//VB|PRT|AKT//conj//122 till//PP//case//126 Sverige//PM|NOM//obl//124 .//MAD//punct//117
3.2 Omfattande invandring till Sverige under de senaste åren;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 en//DT|UTR|SIN|IND//det//3 variation//NN|UTR|SIN|IND|NOM//nsubj//1 i//PP//case//5 åldersstruktur//NN|UTR|SIN|IND|NOM//nmod//3 mellan//PP//case//7 inrikes//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 och//KN//cc//9 utrikes//AB//conj//7 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj//1 i//PP//case//12 Sverige//PM|NOM//obl//1 och//KN//cc//15 mellan//PP//case//15 utrikesfödda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//12 från//PP//case//18 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 födelseregioner//NN|UTR|PLU|IND|NOM//nmod//15 .//MAD//punct//1
3.2 Omfattande invandring till Sverige under de senaste åren;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//23 som//HP|-|-|-//nsubj//22 invandrar//VB|PRS|AKT//acl:relcl//20 är//VB|PRS|AKT//parataxis//1 framför//PP//case//25 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//23 i//PP//case//27 20-//RG|SMS//obl//23 och//KN//cc//29 30-årsåldern//NN|UTR|SIN|DEF|NOM//conj//27 och//KN//cc//38 endast//AB//advmod//34 ett//DT|NEU|SIN|IND//det//33 par//NN|NEU|SIN|IND|NOM//nmod//34 procent//NN|UTR|PLU|IND|NOM//nsubj//38 är//VB|PRS|AKT//cop//38 över//AB//advmod//37 60//RG|NOM//nummod//38 år//NN|NEU|PLU|IND|NOM//conj//23 .//MAD//punct//23
3.2 Omfattande invandring till Sverige under de senaste åren;Av//PP//case//41 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//1 som//HP|-|-|-//nsubj//44 är//VB|PRS|AKT//cop//44 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//41 i//PP//case//46 Norden//PM|NOM//obl//44 är//VB|PRS|AKT//cop//51 dock//AB//advmod//51 en//DT|UTR|SIN|IND//det//51 stor//JJ|POS|UTR|SIN|IND|NOM//amod//51 grupp//NN|UTR|SIN|IND|NOM//nsubj//76 ,//MID//punct//51 omkring//PP//advmod//54 hälften//NN|UTR|SIN|DEF|NOM//appos//51 ,//MID//punct//54 60//RG|NOM//nummod//57 år//NN|NEU|PLU|IND|NOM//conj//54 och//KN//cc//59 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//54 .//MAD//punct//51
3.2 Omfattande invandring till Sverige under de senaste åren;Bland//PP//case//63 de//DT|UTR/NEU|PLU|DEF//det//63 personer//NN|UTR|PLU|IND|NOM//appos//51 som//HP|-|-|-//nsubj//66 är//VB|PRS|AKT//cop//66 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//63 i//PP//case//69 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//69 Europa//PM|NOM//obl//66 och//KN//cc//72 utanför//PP//case//72 Europa//PM|NOM//conj//69 är//VB|PRS|AKT//cop//76 den//DT|UTR|SIN|DEF//det//76 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//76 andelen//NN|UTR|SIN|DEF|NOM//nsubj//1 i//PP//case//79 förvärvsarbetande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//79 åldrar//NN|UTR|PLU|IND|NOM//nmod//76 ,//MID//punct//76 25–49//RG|NOM//nummod//82 år//NN|NEU|PLU|IND|NOM//appos//76 .//MAD//punct//1
3.2 Omfattande invandring till Sverige under de senaste åren;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//85 förekommer//VB|PRS|AKT//parataxis//1 även//AB//advmod//87 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 variationer//NN|UTR|PLU|IND|NOM//nsubj//85 när//HA//mark//94 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//89 gäller//VB|PRS|AKT//fixed//89 andel//NN|UTR|SIN|IND|NOM//fixed//89 utrikes//AB//amod//94 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//85 i//PP//case//97 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//97 kommuner//NN|UTR|PLU|IND|NOM//obl//85 .//MAD//punct//85
3.2 Omfattande invandring till Sverige under de senaste åren;Andelen//NN|UTR|SIN|DEF|NOM//nsubj//137 utrikes//AB//amod//101 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//99 varierade//VB|PRT|AKT//amod//103 år//NN|NEU|PLU|IND|NOM//nmod//104 2015//RG|NOM//nummod//99 mellan//PP//case//107 5//RG|NOM//nummod//107 procent//NN|UTR|PLU|IND|NOM//nmod//99 i//PP//case//109 Lekeberg//PM|NOM//nmod//99 ,//MID//punct//111 Öckerö//PM|NOM//conj//109 och//KN//cc//113 Piteå//PM|NOM//conj//109 och//KN//cc//116 40//RG|NOM//nummod//116 procent//NN|UTR|PLU|IND|NOM//conj//109 i//PP//case//118 Haparanda//PM|NOM//nmod//99 och//KN//cc//120 Botkyrka//PM|NOM//conj//118 .//MAD//punct//99
3.2 Omfattande invandring till Sverige under de senaste åren;De//DT|UTR/NEU|PLU|DEF//det//123 kommuner//NN|UTR|PLU|IND|NOM//nsubj//131 som//HP|-|-|-//nsubj//125 har//VB|PRS|AKT//acl:relcl//123 en//DT|UTR|SIN|IND//det//128 hög//JJ|POS|UTR|SIN|IND|NOM//amod//128 andel//NN|UTR|SIN|IND|NOM//nmod//130 utrikes//AB//amod//130 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obj//125 befinner//VB|PRS|AKT//parataxis//99 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//131 vanligtvis//AB//advmod//131 i//PP//case//135 storstadsregionerna//NN|UTR|PLU|DEF|NOM//obl//131 .//MAD//punct//131
3.2 Omfattande invandring till Sverige under de senaste åren;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//145 som//HP|-|-|-//nsubj//139 har//VB|PRS|AKT//acl:relcl//137 en//DT|UTR|SIN|IND//det//142 hög//JJ|POS|UTR|SIN|IND|NOM//amod//142 andel//NN|UTR|SIN|IND|NOM//obj//139 utanför//PP//case//144 storstäderna//NN|UTR|PLU|DEF|NOM//obl//139 gränsade//VB|PRT|AKT//parataxis//85 ofta//AB|POS//advmod//145 till//PP//case//148 Finland//PM|NOM//obl//145 eller//KN//cc//150 Norge//PM|NOM//conj//148 .//MID//punct//85
3.2 Omfattande invandring till Sverige under de senaste åren;När//HA//mark//154 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//154 gäller//VB|PRS|AKT//advcl//165 andel//NN|UTR|SIN|IND|NOM//fixed//154 nyanlända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obj//154 elever//NN|UTR|PLU|IND|NOM//obj//154 i//PP//case//160 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//160 kommuner//NN|UTR|PLU|IND|NOM//obl//154 ,//MID//punct//162 huvudmän//NN|UTR|PLU|IND|NOM//conj//160 och//KN//cc//164 skolor//NN|UTR|PLU|IND|NOM//conj//160 se//VB|IMP|AKT//parataxis//85 avsnitt//NN|NEU|SIN|IND|NOM//nmod//167 3.3//RG|NOM//obj//165 .//MAD//punct//85

3.2 Omfattande invandring till Sverige under de senaste åren / Fram till att nya asylregler trädde i kraft 2016 ökade antalet asylökande stort;Jämfört//PC|PRF|NEU|SIN|IND|NOM//nsubj//5 med//PP//case//2 gäststuderande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//0 och//KN//cc//4 arbetsmarknadsinvandring//NN|UTR|SIN|IND|NOM//conj//2 har//VB|PRS|AKT//aux//8 antal//NN|NEU|SIN|IND|NOM//nmod//7 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//8 ökat//VB|SUP|AKT//ROOT//8 kraftigt//AB|POS//advmod//8 de//DT|UTR/NEU|PLU|DEF//det//12 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//12 åren//NN|NEU|PLU|DEF|NOM//obj//8 .//MAD//punct//8
3.2 Omfattande invandring till Sverige under de senaste åren / Fram till att nya asylregler trädde i kraft 2016 ökade antalet asylökande stort;Under//PP//case//15 2016//RG|NOM//obl//8 sökte//VB|PRT|AKT//conj//8 totalt//AB|POS//advmod//18 28//RG|NOM//nummod//19 939//RG|NOM//nummod//20 personer//NN|UTR|PLU|IND|NOM//nmod//21 asyl//NN|UTR|SIN|IND|NOM//obj//16 i//PP//case//23 Sverige//PM|NOM//obl//16 men//KN//cc//30 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//30 var//VB|PRT|AKT//cop//30 närmare//AB|KOM//advmod//28 112//RG|NOM//nummod//29 000//RG|NOM//nummod//30 asylärenden//NN|NEU|PLU|IND|NOM//conj//8 som//HP|-|-|-//nsubj:pass//32 prövades//VB|PRT|SFO//acl:relcl//30 och//KN//cc//37 nästan//AB//advmod//35 70//RG|NOM//nummod//36 000//RG|NOM//nummod//37 personer//NN|UTR|PLU|IND|NOM//conj//32 fick//VB|PRT|AKT//conj//8 skydd//NN|NEU|SIN|IND|NOM//obj//38 under//PP//case//41 året//NN|NEU|SIN|DEF|NOM//obl//38 i//PP//case//43 spåren//NN|NEU|PLU|DEF|NOM//obl//38 av//PP//case//45 2015//RG|NOM//nmod//43 då//HA//advmod//50 cirka//AB//advmod//48 163//RG|NOM//nummod//49 000//RG|NOM//nsubj//50 sökte//VB|PRT|AKT//acl:relcl//43 asyl//NN|UTR|SIN|IND|NOM//obj//50 i//PP//case//53 Sverige//PM|NOM//obl//50 .//MAD//punct//8
3.2 Omfattande invandring till Sverige under de senaste åren / Fram till att nya asylregler trädde i kraft 2016 ökade antalet asylökande stort;Under//PP//case//56 2016//RG|NOM//obl//8 sökte//VB|PRT|AKT//conj//8 2//RG|NOM//punct//8 199//RG|NOM//nummod//60 ensamkommande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//61 barn//NN|NEU|PLU|IND|NOM//obj//8 och//KN//cc//63 ungdomar//NN|UTR|PLU|IND|NOM//conj//61 asyl//NN|UTR|SIN|IND|NOM//obj//8 i//PP//case//66 Sverige//PM|NOM//nmod//64 men//KN//cc//72 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//72 var//VB|PRT|AKT//cop//72 9//RG|NOM//nummod//71 491//RG|NOM//nummod//72 asylansökningar//NN|UTR|PLU|IND|NOM//conj//8 från//PP//case//75 ensamkommande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//75 barn//NN|NEU|PLU|IND|NOM//nmod//72 som//HP|-|-|-//nsubj:pass//77 avgjordes//VB|PRT|SFO//acl:relcl//75 2016//RG|NOM//nummod//77 .//MAD//punct//8
3.2 Omfattande invandring till Sverige under de senaste åren / Fram till att nya asylregler trädde i kraft 2016 ökade antalet asylökande stort;Av//PP//case//81 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//82 fick//VB|PRT|AKT//conj//8 86//RG|NOM//nummod//84 procent//NN|UTR|PLU|IND|NOM//obj//82 av//PP//case//86 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//84 som//HP|-|-|-//nsubj//88 fick//VB|PRT|AKT//acl:relcl//86 sitt//PS|NEU|SIN|DEF//nmod:poss//90 ärende//NN|NEU|SIN|IND|NOM//obj//88 prövat//VB|SUP|AKT//xcomp//88 i//PP//advmod//91 sak//NN|UTR|SIN|IND|NOM//fixed//92 stanna//VB|INF|AKT//xcomp//88 i//PP//case//96 Sverige//PM|NOM//obl//94 .//MAD//punct//8
3.2 Omfattande invandring till Sverige under de senaste åren / Fram till att nya asylregler trädde i kraft 2016 ökade antalet asylökande stort;I//PP//case//2 tabell//NN|UTR|SIN|IND|NOM//nmod//2 3.1//RG|NOM//obl//3 visas//VB|PRS|SFO//ROOT//3 antal//NN|NEU|PLU|IND|NOM//nmod//5 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj:pass//3 de//DT|UTR/NEU|PLU|DEF//det//9 senaaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//advmod//8 16//RG|NOM//nummod//9 åren//NN|NEU|PLU|DEF|NOM//obl//3 .//MAD//punct//3
3.2 Omfattande invandring till Sverige under de senaste åren / Fram till att nya asylregler trädde i kraft 2016 ökade antalet asylökande stort;Av//PP//case//12 tabellen//NN|UTR|SIN|DEF|NOM//obl//13 framgår//VB|PRS|AKT//parataxis//3 att//SN//mark//23 under//PP//case//19 de//DT|UTR/NEU|PLU|DEF//det//19 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//19 tre//RG|NOM//nummod//19 åren//NN|NEU|PLU|DEF|NOM//obl//23 (//PAD//punct//19 2014–2016//UO//appos//19 )//PAD//punct//19 har//VB|PRS|AKT//aux//28 cirka//AB//advmod//25 104//RG|NOM//nummod//27 400//RG|NOM//nummod//27 barn//NN|NEU|PLU|IND|NOM//nsubj//28 sökt//VB|SUP|AKT//conj//3 asyl//NN|UTR|SIN|IND|NOM//obj//28 i//PP//case//31 Sverige//PM|NOM//obl//28 vilket//HP|NEU|SIN|IND//nsubj:pass//34 kan//VB|PRS|AKT//aux//34 jämföras//VB|INF|SFO//advcl//28 med//PP//case//39 en//DT|UTR|SIN|IND//det//38 hel//JJ|POS|UTR|SIN|IND|NOM//amod//38 årskurs//NN|UTR|SIN|IND|NOM//nmod//39 elever//NN|UTR|PLU|IND|NOM//obl//34 som//HP|-|-|-//nsubj:pass//42 vanligtvis//AB//advmod//42 utgörs//VB|PRS|SFO//acl:relcl//39 av//PP//case//47 cirka//AB//advmod//45 100//RG|NOM//nummod//46 000//RG|NOM//nummod//47 barn//NN|NEU|PLU|IND|NOM//obl:agent//42 .//MAD//punct//28
3.2 Omfattande invandring till Sverige under de senaste åren / Fram till att nya asylregler trädde i kraft 2016 ökade antalet asylökande stort;Hösten//NN|UTR|SIN|DEF|NOM//obl//28 2015//RG|NOM//nummod//49 var//VB|PRT|AKT//cop//54 de//DT|UTR/NEU|PLU|DEF//det//54 nyinvandrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//54 eleverna//NN|UTR|PLU|DEF|NOM//obj//28 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//54 i//PP//case//59 165//RG|NOM//nummod//59 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 länder//NN|NEU|PLU|IND|NOM//obl//55 .//MAD//punct//28
3.2 Omfattande invandring till Sverige under de senaste åren / Fram till att nya asylregler trädde i kraft 2016 ökade antalet asylökande stort;Det//DT|NEU|SIN|DEF//det//63 vanligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//63 födelselandet//NN|NEU|SIN|DEF|NOM//nsubj//65 var//VB|PRT|AKT//cop//65 Syrien//PM|NOM//parataxis//28 ,//MID//punct//67 följt//PC|PRF|NEU|SIN|IND|NOM//conj//28 av//PP//case//69 Somalia//PM|NOM//obl:agent//67 och//KN//cc//71 Afghanistan//PM|NOM//conj//69 .//MAD//punct//28
3.2 Omfattande invandring till Sverige under de senaste åren / Fram till att nya asylregler trädde i kraft 2016 ökade antalet asylökande stort;Nära//AB|POS//case//75 en//DT|UTR|SIN|IND//det//75 fjärdedel//NN|UTR|SIN|IND|NOM//nsubj//81 av//PP//case//79 de//DT|UTR/NEU|PLU|DEF//det//79 nyinvandrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//79 eleverna//NN|UTR|PLU|DEF|NOM//nmod//75 var//VB|PRT|AKT//cop//81 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//28 i//PP//case//83 Syrien//PM|NOM//obl//81 .//MAD//punct//28
3.2 Omfattande invandring till Sverige under de senaste åren / Fram till att nya asylregler trädde i kraft 2016 ökade antalet asylökande stort;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
3.2 Omfattande invandring till Sverige under de senaste åren / Fram till att nya asylregler trädde i kraft 2016 ökade antalet asylökande stort;Migrationsverket//NN|NEU|SIN|DEF|NOM//appos//0
3.2 Omfattande invandring till Sverige under de senaste åren / Fram till att nya asylregler trädde i kraft 2016 ökade antalet asylökande stort;Den//DT|UTR|SIN|DEF//det//2 20//RG|NOM//nummod//2 juli//NN|UTR|SIN|IND|NOM//obl//4 2016//RG|NOM//nummod//2 trädde//VB|PRT|AKT//ROOT//4 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 asylregler//NN|UTR|PLU|IND|NOM//nsubj//4 i//PP//case//8 kraft//NN|UTR|SIN|IND|NOM//obl//4 vilket//HP|NEU|SIN|IND//nsubj//11 bl.a.//AB|AN//advmod//11 innebar//VB|PRT|AKT//acl:cleft//4 att//SN//mark//14 Sverige//PM|NOM//nsubj//14 införde//VB|PRT|AKT//ccomp//11 tidsbegränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obj//14 ,//MID//punct//14 en//DT|UTR|SIN|IND//det//19 begränsning//NN|UTR|SIN|IND|NOM//obj//11 av//PP//case//21 rätten//NN|UTR|SIN|DEF|NOM//nmod//19 till//PP//case//23 anhöriginvandring//NN|UTR|SIN|IND|NOM//nmod//21 och//KN//cc//26 skärpta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 försörjningskrav//NN|NEU|PLU|IND|NOM//conj//23 .//MAD//punct//4
3.2 Omfattande invandring till Sverige under de senaste åren / Fram till att nya asylregler trädde i kraft 2016 ökade antalet asylökande stort;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//30 är//VB|PRS|AKT//cop//30 tillfällig//JJ|POS|UTR|SIN|IND|NOM//parataxis//4 ,//MID//punct//33 ska//VB|PRS|AKT//aux//33 gälla//VB|INF|AKT//conj//30 under//PP//case//36 tre//RG|NOM//nummod//36 år//NN|NEU|PLU|IND|NOM//obl//33 och//KN//cc//38 innebär//VB|PRS|AKT//conj//30 att//SN//mark//43 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 asylregler//NN|UTR|PLU|IND|NOM//nsubj:pass//43 har//VB|PRS|AKT//aux//43 anpassats//VB|SUP|SFO//ccomp//38 till//PP//case//46 en//DT|UTR|SIN|IND//det//46 miniminivå//NN|UTR|SIN|IND|NOM//obl//43 enligt//PP//case//48 EU-rätten//NN|UTR|SIN|DEF|NOM//nmod//46 och//KN//cc//51 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 konventioner//NN|UTR|PLU|IND|NOM//conj//48 .//MAD//punct//30
3.2 Omfattande invandring till Sverige under de senaste åren / Fram till att nya asylregler trädde i kraft 2016 ökade antalet asylökande stort;Konventionsflyktingar//NN|UTR|PLU|IND|NOM//nsubj//55 har//VB|PRS|AKT//aux//55 fortsatt//VB|SUP|AKT//parataxis//4 rätt//NN|UTR|SIN|IND|NOM//advmod//55 till//PP//case//58 familjeåterförening//NN|UTR|SIN|IND|NOM//obl//55 medan//SN//mark//68 de//DT|UTR/NEU|PLU|DEF//det//61 personer//NN|UTR|PLU|IND|NOM//nsubj//68 som//HP|-|-|-//nsubj:pass//63 bedöms//VB|PRS|SFO//acl:relcl//61 som//KN//case//66 alternativt//JJ|POS|NEU|SIN|IND|NOM//amod//66 skyddsbehövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//63 inte//AB//advmod//68 har//VB|PRS|AKT//advcl//55 samma//DT|UTR/NEU|SIN/PLU|IND//advmod//70 rätt//NN|UTR|SIN|IND|NOM//obj//68 .//MAD//punct//55
3.2 Omfattande invandring till Sverige under de senaste åren / Fram till att nya asylregler trädde i kraft 2016 ökade antalet asylökande stort;Flyktingar//NN|UTR|PLU|IND|NOM//nsubj//78 och//KN//cc//74 barn//NN|NEU|PLU|IND|NOM//conj//72 som//HP|-|-|-//nsubj//77 är//VB|PRS|AKT//cop//77 flyktingar//NN|UTR|PLU|IND|NOM//acl:relcl//72 har//VB|PRS|AKT//parataxis//55 rätt//NN|UTR|SIN|IND|NOM//obj//78 till//PP//case//81 familjeåterförening//NN|UTR|SIN|IND|NOM//obl//78 om//SN//mark//85 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//85 har//VB|PRS|AKT//aux//85 beviljats//VB|SUP|SFO//advcl//78 tillfälliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//87 uppehållstillstånd//NN|NEU|PLU|IND|NOM//obj//85 .//MAD//punct//78
