ställföreträdare för vuxna Band;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 förmyndare//NN|UTR|SIN|IND|NOM//nmod//2 ,//MID//punct//7 gode//JJ|POS|MAS|SIN|DEF|NOM//amod//7 män//NN|UTR|PLU|IND|NOM//conj//4 och//KN//cc//9 förvaltare//NN|UTR|PLU|IND|NOM//conj//4
ställföreträdare för vuxna Band;Stockholm//PM|NOM//ROOT//0 2004//RG|NOM//nummod//4 3.6.3.3//RG|NOM//amod//4 Utökad//PC|PRF|UTR|SIN|IND|NOM//amod//4 skyldighet//NN|UTR|SIN|IND|NOM//obj//0 för//PP//case//6 myndigheter//NN|UTR|PLU|IND|NOM//obl//0 att//IE//mark//9 självmant//AB//advmod//9 lämna//VB|INF|AKT//acl//0 uppgifter//NN|UTR|PLU|IND|NOM//obj//9 till//PP//case//12 överförmyndaren//NN|UTR|SIN|DEF|NOM//obl//9 för//PP//mark//23 att//SN//mark//23 5.2//RG|NOM//nmod//19 Den//DT|UTR|SIN|DEF//det//18 gode//JJ|POS|MAS|SIN|DEF|NOM//amod//18 mannens//NN|UTR|SIN|DEF|GEN//nmod:poss//19 användning//NN|UTR|SIN|IND|NOM//nsubj//23 av//PP//case//21 huvudmannens//NN|UTR|SIN|DEF|GEN//nmod//19 konto5.3//PAD//cc//23 Behövs//VB|PRS|SFO//advcl//9 det//PN|NEU|SIN|DEF|SUB/OBJ//det//26 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//26 reglering//NN|UTR|SIN|IND|NOM//obj//23 av//PP//case//30 förordnade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//29 ställföreträdares//NN|UTR|PLU|IND|GEN//nmod:poss//30 hantering//NN|UTR|SIN|IND|NOM//nmod//26 av//PP//case//32 kontokort//NN|NEU|PLU|IND|NOM//nmod//30 och//KN//cc//34 internettjänster//NN|UTR|PLU|IND|NOM//conj//32 6.1//RG|NOM//fixed//23 Överförmyndarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//37 hantering//NN|UTR|SIN|IND|NOM//obj//23 av//PP//case//40 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 uppgifter//NN|UTR|PLU|IND|NOM//nmod//37 genom//PP//case//44 4.1.2//RG|NOM//nmod//44 Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 personer//NN|UTR|PLU|IND|NOM//obl//23 med//PP//case//47 förvärvade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//47 hjärnskador//NN|UTR|PLU|IND|NOM//nmod//44 i//PP//case//51 vuxen//JJ|POS|UTR|SIN|IND|NOM//amod//50 4.1.4//RG|NOM//nmod//51 Utvecklingsstörning//NN|UTR|SIN|IND|NOM//nmod//47 ,//MID//punct//53 autism//NN|UTR|SIN|IND|NOM//conj//51 och//KN//cc//56 autismliknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 4.1.5//RG|NOM//nmod//57 Patienter//NN|UTR|PLU|IND|NOM//conj//51 med//PP//case//60 nedsatt//PC|PRF|UTR|SIN|IND|NOM//amod//60 beslutsförmåga//NN|UTR|SIN|IND|NOM//nmod//57 inom//PP//case//64 den//DT|UTR|SIN|DEF//det//63 4.3//RG|NOM//nmod//64 Samspel//NN|NEU|SIN|IND|NOM//nmod//60 mellan//PP//case//67 den//DT|UTR|SIN|DEF//det//67 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nmod//64 och//KN//cc//70 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//70 ställföreträdare//NN|UTR|SIN|IND|NOM//conj//67 i//PP//case//73 5.1//RG|NOM//nmod//73 Gränsdragningen//NN|UTR|SIN|DEF|NOM//nmod//70 mellan//PP//case//75 godmans-//NN|UTR|-|-|SMS//nmod//73 och//KN//cc//77 förvaltarinstituten//NN|UTR|SIN|DEF|NOM//conj//75 ,//MID//punct//73 5.3//RG|NOM//nmod//80 Räckvidden//NN|UTR|SIN|DEF|NOM//obl//23 av//PP//case//83 ställföreträdarens//NN|UTR|SIN|DEF|GEN//nmod:poss//83 uppgifter//NN|UTR|PLU|IND|NOM//nmod//80 på//PP//case//88 det//DT|NEU|SIN|DEF//det//87 person6.1.2//NN|NEU|SIN|IND|NOM//amod//87 Fullmakters//PM|GEN//nmod:poss//88 verkan//NN|UTR|SIN|IND|NOM//nmod//80 sedan//PP//case//92 beslutsinkompetens//NN|UTR|SIN|DEF|GEN//nmod:poss//91 6.1.4//RG|NOM//nmod:poss//92 Framtidsfullmakter//NN|UTR|PLU|IND|NOM//nmod//88 –//RG|NOM//punct//95 ett//DT|NEU|SIN|IND//det//95 alternativ//NN|NEU|SIN|IND|NOM//appos//80 eller//KN//cc//97 komp6.1.5//NN|NEU|SIN|IND|NOM//conj//95 Grunddragen//NN|NEU|PLU|DEF|NOM//conj//95 i//PP//case//102 en//DT|UTR|SIN|IND//det//102 ny//JJ|POS|UTR|SIN|IND|NOM//amod//102 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//98 om//PP//case//104 framtids6.2.4//RG|NOM//nmod//102 De//DT|UTR/NEU|PLU|DEF//det//107 medicinska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//107 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//23 och//KN//cc//109 sekretessen//NN|UTR|SIN|DEF|NOM//conj//107 6.2.6//RG|NOM//cc//23 Det//DT|NEU|SIN|DEF//det//113 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//113 förhållandet//NN|NEU|SIN|DEF|NOM//xcomp//23 mellan//PP//case//115 fullmaktsgivare//NN|UTR|PLU|IND|NOM//nmod//113 och//KN//cc//117 6.3//RG|NOM//conj//115 Fullmakters//NN|UTR|PLU|IND|GEN//nmod:poss//119 ogiltighet//NN|UTR|SIN|IND|NOM//conj//115 vid//PP//case//122 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//122 rättslig//JJ|POS|UTR|SIN|IND|NOM//advmod//23 handlings9.2//MID//advmod//23 Samtycke//NN|NEU|SIN|IND|NOM//obj//23 vid//PP//case//126 forskning//NN|UTR|SIN|IND|NOM//nmod//124 m.m.//AB|AN//conj//126 enligt//PP//case//132 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//132 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//132 rätt//NN|UTR|SIN|IND|NOM//amod//132 9.2.4//RG|NOM//obl//23 Europarådets//NN|NEU|SIN|DEF|GEN//nmod:poss//134 konvention//NN|UTR|SIN|IND|NOM//obj//23 om//PP//case//136 mänskliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//138 rättig9.4//JJ|AN//amod//138 Behovet//NN|NEU|SIN|DEF|NOM//obl//23 av//PP//case//140 forskning//NN|UTR|SIN|IND|NOM//nmod//138 kontra//PP//amod//142 skyddet//NN|NEU|SIN|DEF|NOM//obj//23 för//PP//case//145 den//DT|UTR|SIN|DEF//det//145 enskilde//JJ|POS|MAS|SIN|DEF|NOM//obl//23 –//NN|AN//punct//23 9.6//RG|NOM//nummod//148 Företrädare//NN|UTR|PLU|IND|NOM//appos//23 för//PP//case//150 patient//NN|UTR|SIN|IND|NOM//nmod//148 vid//PP//case//152 forskningsåtgärd//NN|UTR|SIN|IND|NOM//obl//23 och//KN//cc//154 läke-//NN|UTR|-|-|SMS//conj//152

Del C Övriga frågor;1.2.1//RG|NOM//nmod//1 Avtalslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 bestämmelser//NN|UTR|PLU|IND|NOM//ROOT//2 till//PP//case//4 skydd//NN|NEU|SIN|IND|NOM//nmod//2 för//PP//case//7 personer//NN|UTR|PLU|IND|NOM//nmod//7 1.2.2//RG|NOM//nmod//8 Lagen//NN|UTR|SIN|DEF|NOM//nmod//2 (//PAD//punct//8 1924:323//RG|NOM//appos//8 )//PAD//punct//8 om//PP//case//13 verkan//NN|UTR|SIN|IND|NOM//nmod//8 av//PP//case//15 avtal//NN|NEU|PLU|IND|NOM//nmod//13 ,//MID//punct//13 som//HP|-|-|-//nsubj:pass//18 slutits//VB|SUP|SFO//acl:relcl//13 1.3.5//RG|NOM//compound:prt//18 Samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//21 möjligheter//NN|UTR|PLU|IND|NOM//obj//18 att//IE//mark//23 upptäcka//VB|INF|AKT//acl//21 utsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//23 1.4//RG|NOM//nummod//26 Ställföreträdares//NN|UTR|PLU|IND|GEN//obj//24 möjlighet//NN|UTR|SIN|IND|NOM//obj//24 att//IE//mark//29 medverka//VB|INF|AKT//acl//27 vid//PP//case//31 utfärdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//29 av//PP//case//33 rättsintyg//NN|NEU|PLU|IND|NOM//nmod//31 beträffande//PP//case//35 personer//NN|UTR|PLU|IND|NOM//obl//29 med//PP//case//38 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 besluts2//MID//nmod//35 Några//DT|UTR/NEU|PLU|IND//det//41 speciella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 frågor//NN|UTR|PLU|IND|NOM//obj//29 angående//PP//case//43 arv//NN|NEU|SIN|IND|NOM//nmod//41 och//KN//cc//45 testamente//NN|NEU|SIN|IND|NOM//conj//43 ,//MID//punct//47 avveckling//NN|UTR|SIN|IND|NOM//conj//8 av//PP//case//49 bostad//NN|UTR|SIN|IND|NOM//nmod//47 med//PP//case//51 hyresrätt//NN|UTR|SIN|IND|NOM//nmod//49 ,//MID//punct//53 tystnadsplikt//NN|UTR|SIN|IND|NOM//conj//51 ,//MID//punct//55 m.m//AB|AN//conj//51 ..//MID//punct//8 883//RG|NOM//nummod//58 2.1//RG|NOM//nmod//59 Möjlighet//NN|UTR|SIN|IND|NOM//appos//8 för//PP//case//62 god//JJ|POS|UTR|SIN|IND|NOM//amod//62 man//NN|UTR|SIN|IND|NOM//nmod//59 och//KN//cc//64 förvaltare//NN|UTR|SIN|IND|NOM//conj//59 att//IE//mark//66 avstå//VB|INF|AKT//acl//64 från//PP//case//68 arv//NN|NEU|SIN|IND|NOM//obl//66 2.2//RG|NOM//conj//8 Ett//DT|NEU|SIN|IND//det//71 par//NN|NEU|SIN|IND|NOM//nmod//72 frågor//NN|UTR|PLU|IND|NOM//nmod//8 om//PP//case//74 samtycke//NN|NEU|SIN|IND|NOM//nmod//72 från//PP//case//76 ställföreträdare//NN|UTR|SIN|IND|NOM//nmod//74 till//PP//case//72

