Förord;Finansmarknadsutredningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 (//PAD//punct//0 Fi//PM|NOM//appos//0 1997:14//RG|NOM//flat:name//2 )//PAD//punct//2 tillsattes//VB|PRT|SFO//ROOT//5 i//PP//case//8 oktober//NN|UTR|SIN|IND|NOM//nmod//8 1997//RG|NOM//obl//5 för//PP//mark//11 att//IE//mark//11 utreda//VB|INF|AKT//advcl//5 den//DT|UTR|SIN|DEF//det//15 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 sektorns//NN|UTR|SIN|DEF|GEN//nmod:poss//17 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 konkurrenskraft//NN|UTR|SIN|IND|NOM//obj//11 .//MAD//punct//5
Förord;Bengt//PM|NOM//ROOT//0 Dennis//PM|NOM//flat:name//0
Förord;Särskild//PC|PRF|UTR|SIN|IND|NOM//amod//1 utredare//NN|UTR|SIN|IND|NOM//ROOT//1
Förord;Jonas//PM|NOM//ROOT//0 Niemeyer//PM|NOM//flat//0
Förord;Utredningssekreterare//NN|UTR|PLU|IND|NOM//ROOT//0
Förord;Hans//PM|NOM//ROOT//0 Bäckström//PM|NOM//flat//0
Förord;Utredningssekreterare//NN|UTR|PLU|IND|NOM//ROOT//0

Skatternas betydelse för den finansiella sektorns konkurrenskraft av;Krister//PM|NOM//ROOT//0 Andersson//PM|NOM//flat//0 *//MID//punct//0
Skatternas betydelse för den finansiella sektorns konkurrenskraft av;Bilaga//NN|UTR|SIN|IND|NOM//ROOT//0 16//RG|NOM//nummod//0 till//PP//case//3 Finansmarknadsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0 .//MAD//punct//0
Skatternas betydelse för den finansiella sektorns konkurrenskraft av;Eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 åsikter//NN|UTR|PLU|IND|NOM//nsubj//11 och//KN//cc//3 förslag//NN|NEU|PLU|IND|NOM//conj//1 som//HP|-|-|-//nsubj:pass//5 presenteras//VB|PRS|SFO//acl:relcl//3 i//PP//case//8 denna//DT|UTR|SIN|DEF//det//8 studie//NN|UTR|SIN|IND|NOM//obl//5 är//VB|PRS|AKT//cop//11 författarens//NN|UTR|SIN|DEF|GEN//nmod:poss//11 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//11 och//KN//cc//13 sammanfaller//VB|PRS|AKT//conj//11 inte//AB//advmod//13 nödvändigtvis//AB//advmod//13 med//PP//case//18 Finansmarknadsutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//18 ståndpunkt//NN|UTR|SIN|IND|NOM//obl//13 .//MAD//punct//11
Skatternas betydelse för den finansiella sektorns konkurrenskraft av;Juni//NN|UTR|SIN|IND|NOM//nsubj//8 ,//MID//punct//2 1999//RG|NOM//conj//0 *//MID//punct//5  //_SP////3 Krister//PM|NOM//nsubj//8 Andersson//PM|NOM//flat//5 är//VB|PRS|AKT//cop//8 chef//NN|UTR|SIN|IND|NOM//ROOT//8 för//PP//case//11 Näringslivets//NN|NEU|SIN|DEF|GEN//nmod:poss//11 Skattedelegation//NN|UTR|SIN|IND|NOM//nmod//8 .//MAD//punct//8
Skatternas betydelse för den finansiella sektorns konkurrenskraft av;Han//PN|UTR|SIN|DEF|SUB//nsubj//17 har//VB|PRS|AKT//aux//17 tidigare//AB|KOM//advmod//17 varit//VB|SUP|AKT//cop//17 chefsekonom//NN|UTR|SIN|IND|NOM//parataxis//8 på//PP//case//19 Riksbanken//PM|NOM//nmod//17 och//KN//cc//21 Skandinaviska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 Enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 Banken//NN|UTR|SIN|DEF|NOM//conj//19 .//MAD//punct//17

1 Inledning (1);Den//DT|UTR|SIN|DEF//det//3 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 sektorn//NN|UTR|SIN|DEF|NOM//nsubj//4 har//VB|PRS|AKT//aux//8 de//DT|UTR/NEU|PLU|DEF//det//7 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//7 åren//NN|NEU|PLU|DEF|NOM//nsubj//8 blivit//VB|SUP|AKT//ROOT//8 allt//AB//advmod//10 mer//AB|KOM//advmod//11 utsatt//PC|PRF|UTR|SIN|IND|NOM//xcomp//8 för//PP//case//13 konkurrens//NN|UTR|SIN|IND|NOM//obl//11 .//MID//punct//8
1 Inledning (1);Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 är//VB|PRS|AKT//cop//17 troligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//8 att//SN//mark//21 denna//DT|UTR|SIN|DEF//det//20 utveckling//NN|UTR|SIN|IND|NOM//nsubj//21 fortsätter//VB|PRS|AKT//csubj//17 och//KN//cc//23 påskyndas//VB|PRS|SFO//conj//21 i//PP//case//25 takt//NN|UTR|SIN|IND|NOM//obl//23 med//PP//mark//31 att//SN//mark//31 det//DT|NEU|SIN|DEF//det//30 västeuropeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//30 integrationsarbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//31 fördjupas//VB|PRS|SFO//acl//25 .//MAD//punct//8
1 Inledning (1);Denna//DT|UTR|SIN|DEF//det//1 rapport//NN|UTR|SIN|IND|NOM//nsubj//2 försöker//VB|PRS|AKT//ROOT//2 belysa//VB|INF|AKT//xcomp//2 betydelsen//NN|UTR|SIN|DEF|NOM//obj//3 för//PP//case//8 den//DT|UTR|SIN|DEF//det//8 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 sektorn//NN|UTR|SIN|DEF|NOM//nmod//4 av//PP//case//11 de//DT|UTR/NEU|PLU|DEF//det//11 skatteincitament//NN|NEU|PLU|IND|NOM//nmod//8 som//KN//obj//16 företag//NN|NEU|PLU|IND|NOM//nsubj//16 och//KN//cc//15 hushåll//NN|NEU|PLU|IND|NOM//conj//13 möter//VB|PRS|AKT//acl:relcl//11 .//MID//punct//2
1 Inledning (1);Dessutom//AB//advmod//19 behandlas//VB|PRS|SFO//parataxis//2 skattesituationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//19 för//PP//case//23 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 portföljförvaltare//NN|UTR|PLU|IND|NOM//nmod//20 ,//MID//punct//25 banker//NN|UTR|PLU|IND|NOM//conj//23 och//KN//cc//27 försäkringsbolag//NN|NEU|PLU|IND|NOM//conj//23 .//MAD//punct//19
1 Inledning (1);För//PP//mark//31 att//IE//mark//31 utvärdera//VB|INF|AKT//advcl//41 effekterna//NN|UTR|PLU|DEF|NOM//obj//31 av//PP//case//35 skattesystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//35 utformning//NN|UTR|SIN|IND|NOM//nmod//32 på//PP//case//40 den//DT|UTR|SIN|DEF//det//39 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 sektorns//NN|UTR|SIN|DEF|GEN//nmod:poss//40 konkurrenskraft//NN|UTR|SIN|IND|NOM//nmod//35 görs//VB|PRS|SFO//parataxis//2 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 jämförelser//NN|UTR|PLU|IND|NOM//nsubj:pass//41 .//MAD//punct//41
1 Inledning (1);Med//PP//case//49 tanke//NN|UTR|SIN|IND|NOM//fixed//45 på//PP//fixed//45 ämnets//NN|NEU|SIN|DEF|GEN//nmod:poss//49 omfattning//NN|UTR|SIN|IND|NOM//obl//58 har//VB|PRS|AKT//aux//58 dock//AB//advmod//58 endast//AB//advmod//54 en//DT|UTR|SIN|IND//det//54 del//NN|UTR|SIN|IND|NOM//nsubj:pass//58 av//PP//case//56 regelverket//NN|NEU|SIN|DEF|NOM//nmod//54 kunnat//VB|SUP|AKT//aux//58 beaktas//VB|INF|SFO//advcl//41 .//MAD//punct//2
1 Inledning (1);Rapporten//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 inleds//VB|PRS|SFO//ROOT//1 med//PP//case//4 en//DT|UTR|SIN|IND//det//4 genomgång//NN|UTR|SIN|IND|NOM//obl//1 av//PP//case//8 den//DT|UTR|SIN|DEF//det//8 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 skattekonkurrensen//NN|UTR|SIN|DEF|NOM//nmod//4 och//KN//cc//11 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//11 effekter//NN|UTR|PLU|IND|NOM//conj//8 för//PP//case//15 den//DT|UTR|SIN|DEF//det//15 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 sektorn//NN|UTR|SIN|DEF|NOM//nmod//11 .//MAD//punct//1
1 Inledning (1);Eftersom//SN//mark//25 den//DT|UTR|SIN|DEF//det//20 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 sektorn//NN|UTR|SIN|DEF|NOM//nsubj//25 är//VB|PRS|AKT//cop//25 en//DT|UTR|SIN|IND//det//25 synnerligen//AB//advmod//24 integrerad//PC|PRF|UTR|SIN|IND|NOM//amod//25 del//NN|UTR|SIN|IND|NOM//advcl//32 av//PP//case//27 ekonomin//NN|UTR|SIN|DEF|NOM//nmod//25 i//PP//advmod//25 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//28 ,//MID//punct//25 är//VB|PRS|AKT//cop//32 skattereglerna//NN|UTR|PLU|DEF|NOM//nsubj//41 för//PP//case//35 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 aktörer//NN|UTR|PLU|IND|NOM//nmod//32 än//KN//case//38 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 institutioner//NN|UTR|PLU|IND|NOM//nmod//35 väl//AB|POS//advmod//41 så//AB//advmod//41 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//1 för//PP//case//44 sektorns//NN|UTR|SIN|DEF|GEN//nmod:poss//44 utveckling//NN|UTR|SIN|IND|NOM//obl//41 som//HP|-|-|-//obl//55 de//DT|UTR/NEU|PLU|DEF//det//48 specifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 skatteregler//NN|UTR|PLU|IND|NOM//nsubj:pass//55 som//HP|-|-|-//nsubj//50 gäller//VB|PRS|AKT//acl:relcl//48 för//PP//case//52 banker//NN|UTR|PLU|IND|NOM//obl//50 etc.//AB|AN//punct//48 Avsnittet//NN|NEU|SIN|DEF|NOM//nsubj:pass//55 följs//VB|PRS|SFO//acl:relcl//44 av//PP//case//58 en//DT|UTR|SIN|IND//det//58 genomgång//NN|UTR|SIN|IND|NOM//obl:agent//55 av//PP//case//60 skattereglerna//NN|UTR|PLU|DEF|NOM//nmod//58 inom//PP//case//62 portföljförvaltning//NN|UTR|SIN|IND|NOM//nmod//60 och//KN//cc//64 bankverksamhet//NN|UTR|SIN|IND|NOM//conj//62 .//MAD//punct//1
1 Inledning (1);Därefter//AB//advmod//67 berörs//VB|PRS|SFO//parataxis//1 frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//67 om//PP//case//71 försäkringsbolagens//NN|NEU|PLU|DEF|GEN//nmod:poss//71 skattesituation//NN|UTR|SIN|IND|NOM//nmod//68 och//KN//cc//73 konkurrenskraft//NN|UTR|SIN|IND|NOM//conj//71 .//MAD//punct//67
1 Inledning (1);Avslutningsvis//AB//nsubj:pass//76 redovisas//VB|PRS|SFO//parataxis//67 några//DT|UTR/NEU|PLU|IND//det//78 slutsatser//NN|UTR|PLU|IND|NOM//nsubj:pass//76 och//KN//cc//80 förslag//NN|NEU|PLU|IND|NOM//conj//78 till//PP//case//82 ändringar//NN|UTR|PLU|IND|NOM//nmod//80 i//PP//case//84 skattelagstiftningen//NN|UTR|SIN|DEF|NOM//nmod//80 som//HP|-|-|-//nsubj//88 skulle//VB|PRT|AKT//aux//88 kunna//VB|INF|AKT//aux//88 förbättra//VB|INF|AKT//acl:relcl//80 den//DT|UTR|SIN|DEF//det//91 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//91 sektorns//NN|UTR|SIN|DEF|GEN//nmod:poss//92 konkurrenskraft//NN|UTR|SIN|IND|NOM//obj//88 .//MAD//punct//67

2 Bakgrund (1);Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 fortfarande//AB//advmod//1 förhållandevis//AB//advmod//4 få//JJ|POS|UTR/NEU|PLU|IND|NOM//xcomp//1 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 aktörer//NN|UTR|PLU|IND|NOM//obj//4 på//PP//case//10 den//DT|UTR|SIN|DEF//det//10 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 finansmarknaden//NN|UTR|SIN|DEF|NOM//obl//4 .//MAD//punct//1
2 Bakgrund (1);Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 är//VB|PRS|AKT//cop//17 kanske//AB//advmod//17 inte//AB//advmod//17 så//AB//advmod//17 förvånande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//1 med//PP//mark//27 tanke//NN|UTR|SIN|IND|NOM//fixed//18 på//PP//fixed//18 att//SN//mark//27 avregleringen//NN|UTR|SIN|DEF|NOM//nsubj//27 av//PP//case//24 finans-//NN|UTR|-|-|SMS//nmod//22 och//KN//cc//26 valutamarknaderna//NN|UTR|PLU|DEF|NOM//conj//24 skedde//VB|PRT|AKT//advcl//17 först//AB//advmod//27 under//PP//case//30 1980-talet//NN|NEU|SIN|DEF|NOM//obl//27 .//MAD//punct//17
2 Bakgrund (1);Utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 banker//NN|UTR|PLU|IND|NOM//nmod//34 t//NN|AN//conj//17 illäts//NN|UTR|SIN|IND|NOM//conj//17 t.ex.//AB|AN//advmod//39 inte//AB//advmod//39 att//IE//mark//39 verka//VB|INF|AKT//advcl//17 i//PP//case//41 Sverige//PM|NOM//obl//39 förrän//PP//case//43 1985//RG|NOM//obl//39 och//KN//cc//48 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//48 var//VB|PRT|AKT//cop//48 först//AB//advmod//48 1991//RG|NOM//conj//39 som//HA//case//52 alla//DT|UTR/NEU|PLU|IND/DEF//det//52 inskrä//NN|NEU|PLU|IND|NOM//amod//52 nkningar//NN|UTR|PLU|IND|NOM//nsubj:pass//61 i//PP//case//55 utlänningars//NN|UTR|PLU|IND|GEN//nmod:poss//55 rätt//NN|UTR|SIN|IND|NOM//nmod//52 att//IE//mark//57 driva//VB|INF|AKT//acl//55 och//KN//cc//59 äga//VB|INF|AKT//conj//57 kreditinstitut//NN|NEU|PLU|IND|NOM//obj//59 avskaffades//VB|PRT|SFO//conj//17 .//MAD//punct//65
2 Bakgrund (1);Börsens//NN|UTR|SIN|DEF|GEN//nmod:poss//64 monopol//NN|NEU|SIN|IND|NOM//nsubj:pass//65 avskaffades//VB|PRT|SFO//advcl//61 först//AB//advmod//67 1992//RG|NOM//obl//65 .//MAD//punct//17
2 Bakgrund (1);Under//PP//case//70 regleringstiden//NN|UTR|SIN|DEF|NOM//obl//73 var//VB|PRT|AKT//cop//73 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 banker//NN|UTR|PLU|IND|NOM//nsubj//80 och//KN//cc//75 försäkringsbolag//NN|NEU|PLU|IND|NOM//conj//73 av//PP//case//78 naturliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 skäl//NN|NEU|PLU|IND|NOM//nmod//75 främst//AB|SUV//advmod//80 inriktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//17 mot//PP//case//83 inhemska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 kunder//NN|UTR|PLU|IND|NOM//obl//80 .//MAD//punct//17
2 Bakgrund (1);Tack//NN|NEU|SIN|IND|NOM//cc//93 vare//VB|KON|PRS|AKT//fixed//85 det//DT|NEU|SIN|DEF//det//89 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//89 antalet//NN|NEU|SIN|DEF|NOM//nmod//92 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 multinationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 företag//NN|NEU|PLU|IND|NOM//nsubj//93 blev//VB|PRT|AKT//conj//1 dock//AB//advmod//93 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 banker//NN|UTR|PLU|IND|NOM//nsubj//93 och//KN//cc//98 försäkringsbolag//NN|NEU|PLU|IND|NOM//conj//96 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//98 på//PP//case//103 de//DT|UTR/NEU|PLU|DEF//det//103 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//103 marknaderna//NN|UTR|PLU|DEF|NOM//nmod//98 ,//MID//punct//93 men//KN//cc//109 oftast//AB|SUV//advmod//109 med//PP//case//109 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//109 kunder//NN|UTR|PLU|IND|NOM//conj//93 som//KN//mark//111 bas//NN|UTR|SIN|IND|NOM//acl//109 för//PP//case//113 verksamheten//NN|UTR|SIN|DEF|NOM//obl//111 .//MID//punct//1
2 Bakgrund (1);Ett//PN|NEU|SIN|IND|SUB/OBJ//nsubj//1 av//PP//case//117 syftena//NN|NEU|PLU|DEF|NOM//nmod//115 med//PP//case//119 regleringarna//NN|UTR|PLU|DEF|NOM//nmod//117 var//VB|PRT|AKT//cop//122 att//IE//mark//122 påverka//VB|INF|AKT//advcl//1 räntenivån//NN|UTR|SIN|DEF|NOM//obj//122 för//PP//mark//126 att//IE//mark//126 underlätta//VB|INF|AKT//advcl//122 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//128 typer//NN|UTR|PLU|IND|NOM//obj//126 av//PP//case//130 investeringar//NN|UTR|PLU|IND|NOM//nmod//128 ,//MID//punct//133 framför//PP//case//133 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//126 i//PP//case//135 bostäder//NN|UTR|PLU|IND|NOM//nmod//133 .//MAD//punct//1
2 Bakgrund (1);Regleringarna//NN|UTR|PLU|DEF|NOM//nsubj//138 innebar//VB|PRT|AKT//parataxis//1 att//SN//mark//147 Sverige//PM|NOM//nsubj//147 i//PP//case//143 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//143 avseenden//NN|NEU|PLU|IND|NOM//nmod//140 var//VB|PRT|AKT//cop//147 en//DT|UTR|SIN|IND//det//147 sluten//PC|PRF|UTR|SIN|IND|NOM//amod//147 ekonomi//NN|UTR|SIN|IND|NOM//ccomp//138 .//MAD//punct//147
2 Bakgrund (1);I//PP//case//152 en//DT|UTR|SIN|IND//det//152 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//152 ekonomi//NN|UTR|SIN|IND|NOM//obl//153 påverkar//VB|PRS|AKT//conj//138 skatterna//NN|UTR|PLU|DEF|NOM//obj//153 såväl//KN//case//156 nivån//NN|UTR|SIN|DEF|NOM//obl//153 på//PP//case//158 sparandet//NN|NEU|SIN|DEF|NOM//nmod//156 som//KN//mark//160 investeringsvolymen//NN|UTR|SIN|DEF|NOM//nmod//158 .//MAD//punct//164
