6 Delning av investeringsfond;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj//8 ://MID//punct//1
6 Delning av investeringsfond;En//DT|UTR|SIN|IND//det//43 delning//NN|UTR|SIN|IND|NOM//nsubj:pass//45 får//VB|PRS|AKT//aux//45 verkställas//VB|INF|SFO//parataxis//6 tidigast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//45 tre//RG|NOM//nummod//48 månader//NN|UTR|PLU|IND|NOM//obl//45 från//PP//case//50 dagen//NN|UTR|SIN|DEF|NOM//nmod//48 för//PP//case//53 inspektionens//NN|UTR|SIN|DEF|GEN//nmod:poss//53 beslut//NN|NEU|SIN|IND|NOM//nmod//48 .//MAD//punct//6
6 Delning av investeringsfond;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//7 om//PP//case//2 delning//NN|UTR|SIN|IND|NOM//nmod//0 av//PP//case//5 en//DT|UTR|SIN|IND//det//5 fond//NN|UTR|SIN|IND|NOM//nmod//2 bör//VB|PRS|AKT//aux//7 förändras//VB|INF|SFO//ROOT//7
6 Delning av investeringsfond;UCITS//PM|NOM//nmod//1 IV-direktivet//NN|NEU|SIN|DEF|NOM//nsubj//2 innehåller//VB|PRS|AKT//ROOT//2 inga//DT|UTR/NEU|PLU|IND//det//4 bestämmelser//NN|UTR|PLU|IND|NOM//obj//2 om//PP//mark//9 vilka//HP|UTR/NEU|PLU|IND//det//7 förutsättningarna//NN|UTR|PLU|DEF|NOM//dislocated//9 som//HP|-|-|-//nsubj//9 gäller//VB|PRS|AKT//acl//4 för//PP//case//11 delning//NN|UTR|SIN|IND|NOM//obl//9 av//PP//case//13 fonder//NN|UTR|PLU|IND|NOM//nmod//11 .//MAD//punct//2
6 Delning av investeringsfond;Enligt//PP//case//17 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//17 mening//NN|UTR|SIN|IND|NOM//obl//24 bör//VB|PRS|AKT//aux//24 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//24 om//PP//case//21 delning//NN|UTR|SIN|IND|NOM//nmod//19 av//PP//case//23 fonder//NN|UTR|PLU|IND|NOM//nmod//21 ses//VB|PRS|SFO//conj//2 över//PL//compound:prt//24 i//PP//mark//35 samband//NN|NEU|SIN|IND|NOM//fixed//26 med//PP//fixed//26 att//SN//mark//35 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//35 om//PP//case//32 sammanläggning//NN|UTR|SIN|IND|NOM//nmod//30 av//PP//case//34 fonder//NN|UTR|PLU|IND|NOM//nmod//32 ändras//VB|PRS|SFO//advcl//24 (//PAD//punct//37 se//VB|IMP|AKT//parataxis//24 avsnitt//NN|NEU|SIN|IND|NOM//nmod//39 5//RG|NOM//obj//37 )//PAD//punct//37 .//MAD//punct//2
6 Delning av investeringsfond;Värdepappersfondsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 föreslog//VB|PRT|AKT//ROOT//1 i//PP//case//4 sitt//PS|NEU|SIN|DEF//nmod:poss//4 betänkande//NN|NEU|SIN|IND|NOM//obl//1 (//PAD//punct//1 SOU//PM|NOM//nmod//7 2002:104//RG|NOM//appos//1 )//PAD//punct//7 att//SN//mark//14 en//DT|UTR|SIN|IND//det//11 fond//NN|UTR|SIN|IND|NOM//nsubj:pass//14 bör//VB|PRS|AKT//aux//14 kunna//VB|INF|AKT//aux//14 delas//VB|INF|SFO//acl//7 upp//PL//compound:prt//14 i//PP//case//19 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//19 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 fonder//NN|UTR|PLU|IND|NOM//obl//14 med//PP//case//22 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 placeringsinriktningar//NN|UTR|PLU|IND|NOM//nmod//19 eller//KN//cc//25 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 avgiftsstruktur//NN|UTR|SIN|IND|NOM//conj//22 under//PP//case//27 förutsättning//NN|UTR|SIN|IND|NOM//obl//14 att//SN//mark//31 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//31 alltid//AB//advmod//31 finns//VB|PRS|SFO//acl//27 en//DT|UTR|SIN|IND//det//33 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//31 för//PP//case//35 andelsägarna//NN|UTR|PLU|DEF|NOM//nmod//33 att//IE//mark//37 kvarstanna//VB|INF|AKT//acl//33 i//PP//case//40 en//DT|UTR|SIN|IND//det//40 fond//NN|UTR|SIN|IND|NOM//obl//37 med//PP//case//43 samma//DT|UTR/NEU|SIN/PLU|IND//det//43 placeringsinriktning//NN|UTR|SIN|IND|NOM//nmod//40 och//KN//cc//45 fondbestämmelser//NN|UTR|PLU|IND|NOM//conj//43 som//HP|-|-|-//obj//51 den//DT|UTR|SIN|DEF//det//48 gamla//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj//51 .//MAD//punct//48
6 Delning av investeringsfond;Värdepappersfondsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//51 ansåg//VB|PRT|AKT//acl:relcl//45 att//SN//mark//53 tillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//58 till//PP//case//56 en//DT|UTR|SIN|IND//det//56 delning//NN|UTR|SIN|IND|NOM//nmod//53 ska//VB|PRS|AKT//aux//58 lämnas//VB|INF|SFO//acl:relcl//33 om//SN//mark//62 åtgärden//NN|UTR|SIN|DEF|NOM//nsubj:pass//62 kan//VB|PRS|AKT//aux//62 anses//VB|INF|SFO//advcl//58 förenlig//JJ|POS|UTR|SIN|IND|NOM//xcomp//62 med//PP//case//66 fondandelsägarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//66 intressen//NN|NEU|PLU|IND|NOM//obl//63 .//MAD//punct//1
6 Delning av investeringsfond;Enligt//PP//case//2 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 förslag//NN|NEU|SIN|IND|NOM//obl//8 bör//VB|PRS|AKT//aux//8 sammanläggning//NN|UTR|SIN|IND|NOM//nsubj//8 av//PP//case//6 fonder//NN|UTR|PLU|IND|NOM//nmod//4 kunna//VB|INF|AKT//aux//8 ske//VB|INF|AKT//ROOT//8 även//AB//mark//12 om//SN//fixed//9 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//12 medför//VB|PRS|AKT//advcl//8 att//SN//mark//18 den//DT|UTR|SIN|DEF//det//16 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 fonden//NN|UTR|SIN|DEF|NOM//nsubj//18 inte//AB//advmod//18 får//VB|PRS|AKT//ccomp//12 samma//DT|UTR/NEU|SIN/PLU|IND//det//20 karaktär//NN|UTR|SIN|IND|NOM//obj//18 som//KN//case//23 den//DT|UTR|SIN|DEF//det//23 gamla//JJ|POS|UTR/NEU|SIN|DEF|NOM//acl//20 .//MAD//punct//8
6 Delning av investeringsfond;För//PP//mark//27 att//IE//mark//27 få//VB|INF|AKT//advcl//35 en//DT|UTR|SIN|IND//det//30 enhetlig//JJ|POS|UTR|SIN|IND|NOM//amod//30 rättstillämpning//NN|UTR|SIN|IND|NOM//obj//27 bör//VB|PRS|AKT//aux//35 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 vara//VB|INF|AKT//cop//35 samma//DT|UTR/NEU|SIN/PLU|IND//amod//35 synsätt//NN|NEU|SIN|IND|NOM//parataxis//8 som//HP|-|-|-//nsubj//38 ska//VB|PRS|AKT//aux//38 vara//VB|INF|AKT//acl:relcl//35 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//compound:prt//38 även//AB//advmod//42 för//PP//case//42 delning//NN|UTR|SIN|IND|NOM//obl//38 av//PP//case//44 fonder//NN|UTR|PLU|IND|NOM//nmod//42 .//MAD//punct//35
6 Delning av investeringsfond;Således//AB//advmod//53 bör//VB|PRS|AKT//aux//53 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 inte//AB//advmod//53 i//PP//case//51 praktiken//NN|UTR|SIN|DEF|NOM//obl//53 vara//VB|INF|AKT//cop//53 svårare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//8 att//IE//mark//55 dela//VB|INF|AKT//csubj//53 fonder//NN|UTR|PLU|IND|NOM//obj//55 än//KN//mark//59 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//57 är//VB|PRS|AKT//advcl//55 att//IE//mark//61 slå//VB|INF|AKT//csubj//59 samman//PL//compound:prt//61 fonder//NN|UTR|PLU|IND|NOM//obj//61 .//MAD//punct//68
6 Delning av investeringsfond;Med//PP//advmod//68 hänsyn//NN|UTR|SIN|IND|NOM//fixed//65 härtill//AB//fixed//65 lägger//VB|PRS|AKT//advcl//53 utredningen//NN|UTR|SIN|DEF|NOM//iobj//68 ett//DT|NEU|SIN|IND//det//72 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//72 förslag//NN|NEU|SIN|IND|NOM//obj//68 om//PP//case//74 delning//NN|UTR|SIN|IND|NOM//nmod//72 av//PP//case//76 investeringsfonder//NN|UTR|PLU|IND|NOM//nmod//74 .//MAD//punct//8
