6.1 Sveriges internationella åtaganden och EGrättsliga regler på skolområdet;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 principer//NN|UTR|PLU|IND|NOM//nsubj:pass//8 i//PP//case//6 den//DT|UTR|SIN|DEF//det//6 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 skollagen//NN|UTR|SIN|DEF|NOM//nmod//2 kan//VB|PRS|AKT//aux//8 härledas//VB|INF|SFO//ROOT//8 till//PP//case//11 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 åtaganden//NN|NEU|PLU|IND|NOM//obl//8 och//KN//cc//14 EG-rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 regler//NN|UTR|PLU|IND|NOM//conj//11 på//PP//case//16 skolområdet//NN|NEU|SIN|DEF|NOM//nmod//14 .//MAD//punct//8
6.1.1 Deklarationer/konventioner upprättade av FN eller FN:s fackorgan;Enligt//PP//case//39 denna//DT|UTR|SIN|DEF//det//39 artikel//NN|UTR|SIN|IND|NOM//obl//40 förpliktas//VB|PRS|SFO//parataxis//15 staten//NN|UTR|SIN|DEF|NOM//nsubj:pass//40 att//IE//mark//43 tillerkänna//VB|INF|AKT//xcomp//40 en//DT|UTR|SIN|IND//det//45 flykting//NN|UTR|SIN|IND|NOM//iobj//43 samma//DT|UTR/NEU|SIN/PLU|IND//det//47 behandling//NN|UTR|SIN|IND|NOM//obj//43 som//HP|-|-|-//case//51 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//51 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 medborgare//NN|UTR|PLU|IND|NOM//nmod//47 i//PP//case//56 fråga//NN|UTR|SIN|IND|NOM//fixed//52 om//PP//case//56 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 undervisning//NN|UTR|SIN|IND|NOM//nmod//51 .//MAD//punct//40
6.1.1 Deklarationer/konventioner upprättade av FN eller FN:s fackorgan;Vad//HP|NEU|SIN|IND//nsubj//59 gäller//VB|PRS|AKT//conj//15 annan//JJ|POS|UTR|SIN|IND|NOM//amod//61 undervisning//NN|UTR|SIN|IND|NOM//obj//59 än//KN//case//64 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//64 undervisning//NN|UTR|SIN|IND|NOM//nmod//61 skall//VB|PRS|AKT//aux//67 staten//NN|UTR|SIN|DEF|NOM//nsubj//67 tillerkänna//VB|INF|AKT//ROOT//67 flyktingen//NN|UTR|SIN|DEF|NOM//iobj//67 en//DT|UTR|SIN|IND//det//72 så//AB//advmod//71 förmånlig//JJ|POS|UTR|SIN|IND|NOM//amod//72 behandling//NN|UTR|SIN|IND|NOM//obj//67 som//KN//mark//74 möjligt//JJ|POS|NEU|SIN|IND|NOM//acl//72 och//KN//cc//80 i//PP//case//78 vart//DT|NEU|SIN|IND//det//78 fall//NN|NEU|SIN|IND|NOM//obl//80 inte//AB//advmod//80 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//72 än//KN//fixed//80 som//KN//mark//86 under//PP//case//85 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//85 förhållanden//NN|NEU|PLU|IND|NOM//obl//86 tillkommer//VB|PRS|AKT//conj//72 utlänningar//NN|UTR|PLU|IND|NOM//nsubj//86 i//PP//advmod//86 allmänhet//NN|UTR|SIN|IND|NOM//fixed//88 .//MAD//punct//67
6.1.1 Deklarationer/konventioner upprättade av FN eller FN:s fackorgan;Inom//PP//case//1 UNESCO//PM|NOM//obl//5 ://MID//punct//1 s//PM|GEN//nummod//4 ram//NN|UTR|SIN|IND|NOM//nsubj:pass//5 utarbetades//VB|PRT|SFO//ROOT//5  //_SP////5 konventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 mot//PP//case//9 diskriminering//NN|UTR|SIN|IND|NOM//nmod//7 inom//PP//case//11 undervisningen//NN|UTR|SIN|DEF|NOM//nmod//9 (//PAD//punct//7 SÖ//PM|NOM//appos//7 1989:6//RG|NOM//nummod//13 ,//MID//punct//16 nytryck//NN|NEU|SIN|IND|NOM//conj//13 )//PAD//punct//13 som//HP|-|-|-//nsubj:pass//19 antogs//VB|PRT|SFO//acl:relcl//7 1960//RG|NOM//nummod//19 .//MAD//punct//5
6.1.1 Deklarationer/konventioner upprättade av FN eller FN:s fackorgan;Enligt//PP//case//24 artikel//NN|UTR|SIN|IND|NOM//nmod//24 3//RG|NOM//obl//5 i//PP//case//27 denna//DT|UTR|SIN|DEF//det//27 konvention//NN|UTR|SIN|IND|NOM//obl//28 förbinder//VB|PRS|AKT//conj//5 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//28 staterna//NN|UTR|PLU|DEF|NOM//nsubj//28 bl.a.//AB|AN//advmod//28 att//IE//mark//33 upphäva//VB|INF|AKT//advcl//28 varje//DT|UTR/NEU|SIN|IND//det//35 författningsbestämmelse//NN|UTR|SIN|IND|NOM//obj//33 eller//KN//cc//37 förvaltningspraxis//NN|UTR|SIN|IND|NOM//conj//35 som//HP|-|-|-//nsubj//39 innebär//VB|PRS|AKT//acl:relcl//37 diskriminering//NN|UTR|SIN|IND|NOM//obj//39 inom//PP//case//42 undervisningen//NN|UTR|SIN|DEF|NOM//nmod//40 och//KN//cc//45 att//IE//mark//45 ge//VB|INF|AKT//conj//33 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 medborgare//NN|UTR|PLU|IND|NOM//obj//45 bosatta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//45 inom//PP//case//51 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//51 territorium//NN|NEU|SIN|IND|NOM//obl//45 samma//DT|UTR/NEU|SIN/PLU|IND//det//53 tillgång//NN|UTR|SIN|IND|NOM//obj//45 till//PP//case//55 undervisning//NN|UTR|SIN|IND|NOM//nmod//53 som//HP|-|-|-//mark//59 de//DT|UTR/NEU|PLU|DEF//det//59 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 medborgarna//NN|UTR|PLU|DEF|NOM//obl//45 .//MAD//punct//28
6.1.1 Deklarationer/konventioner upprättade av FN eller FN:s fackorgan;"I//PP//case//63 artikel//NN|UTR|SIN|IND|NOM//nmod//63 4//RG|NOM//obl//64 åtar//VB|PRS|AKT//conj//5 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//64 staterna//NN|UTR|PLU|DEF|NOM//nsubj//64 bl.a.//AB|AN//advmod//64 att//IE//mark//69 formulera//VB|INF|AKT//xcomp//64 ,//MID//punct//71 utveckla//VB|INF|AKT//conj//69 och//KN//cc//73 tillämpa//VB|INF|AKT//conj//69 en//DT|UTR|SIN|IND//det//76 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//76 politik//NN|UTR|SIN|IND|NOM//obj//73 som//HP|-|-|-//nsubj//81 ,//MID//punct//81 genom//PP//case//80 metoder//NN|UTR|PLU|IND|NOM//obl//81 avpassade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//76 efter//PP//case//83 omständigheterna//NN|UTR|PLU|DEF|NOM//obl//81 och//KN//cc//87 den//DT|UTR|SIN|DEF//det//87 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//87 sedvänjan//NN|UTR|SIN|DEF|NOM//conj//83 ,//MID//punct//64 syftar//VB|PRS|AKT//conj//5 till//PP//mark//92 att//IE//mark//92 främja//VB|INF|AKT//advcl//89 likhet//NN|UTR|SIN|IND|NOM//obj//92 med//PP//case//97 avseende//NN|NEU|SIN|IND|NOM//fixed//94 på//PP//fixed//94 möjligheter//NN|UTR|PLU|IND|NOM//obl//92 och//KN//cc//99 behandling//NN|UTR|SIN|IND|NOM//conj//97 i//PP//case//103 fråga//NN|UTR|SIN|IND|NOM//fixed//100 om//PP//case//103 undervisning//NN|UTR|SIN|IND|NOM//nmod//99 och//KN//cc//108 särskilt//AB//advmod//108 att//IE//mark//108 bl.a.//AB|AN//advmod//108 göra//VB|INF|AKT//conj//92 den//DT|UTR|SIN|DEF//det//111 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//111 skolundervisningen//NN|UTR|SIN|DEF|NOM//obj//108 avgiftsfri//JJ|POS|UTR|SIN|IND|NOM//xcomp//108 och//KN//cc//114 obligatorisk//JJ|POS|UTR|SIN|IND|NOM//conj//112 ;//MID//punct//5"
6.1.1 Deklarationer/konventioner upprättade av FN eller FN:s fackorgan;"göra//VB|INF|AKT//parataxis//5 undervisningen//NN|UTR|SIN|DEF|NOM//obj//116 på//PP//case//119 gymnasienivå//NN|UTR|SIN|IND|NOM//obl//116 i//PP//case//123 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//123 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//123 former//NN|UTR|PLU|IND|NOM//obl//125 allmänt//AB|POS//advmod//125 utbredd//PC|PRF|UTR|SIN|IND|NOM//xcomp//116 och//KN//cc//127 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//conj//125 för//PP//case//129 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//125 ;//MID//punct//5"
6.1.1 Deklarationer/konventioner upprättade av FN eller FN:s fackorgan;"göra//VB|INF|AKT//parataxis//5 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//133 undervisning//NN|UTR|SIN|IND|NOM//obj//131 lika//AB//advmod//135 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//obj//131 för//PP//case//137 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//131 på//PP//case//142 grundval//NN|NEU|SIN|IND|NOM//fixed//138 av//PP//fixed//138 individuell//JJ|POS|UTR|SIN|IND|NOM//amod//142 förmåga//NN|UTR|SIN|IND|NOM//obl//131 ;//MID//punct//5"
6.1.1 Deklarationer/konventioner upprättade av FN eller FN:s fackorgan;tillse//VB|INF|AKT//parataxis//5 att//SN//mark//149 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//149 i//PP//case//148 lag//NN|UTR|SIN|IND|NOM//obl//149 föreskrivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//ccomp//144 skolplikten//NN|UTR|SIN|DEF|NOM//obj//149 efterlevs//VB|PRS|SFO//xcomp//149 av//PP//case//153 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//nmod//151 .//MAD//punct//5
6.1.1 Deklarationer/konventioner upprättade av FN eller FN:s fackorgan;Den//DT|UTR|SIN|DEF//det//2 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 konventionen//NN|UTR|SIN|DEF|NOM//nsubj//14 om//PP//case//9 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 ,//MID//punct//6 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//4 och//KN//cc//8 kulturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//4 rättigheter//NN|UTR|PLU|IND|NOM//nmod//2 (//PAD//punct//9 SÖ//PM|NOM//appos//9 1971:41//RG|NOM//conj//11 )//PAD//punct//9 innehåller//VB|PRS|AKT//ROOT//14 bestämmelser//NN|UTR|PLU|IND|NOM//obj//14 som//HP|-|-|-//nsubj//18 är//VB|PRS|AKT//cop//18 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//15 att//IE//mark//20 garantera//VB|INF|AKT//advcl//18 envar//DT|UTR|SIN|IND//obj//20 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 minimirättigheter//NN|UTR|PLU|IND|NOM//obj//20 i//PP//case//30 ekonomiskt//AB|POS//amod//30 ,//MID//punct//27 socialt//AB|POS//conj//25 och//KN//cc//29 kulturellt//JJ|POS|NEU|SIN|IND|NOM//conj//25 hänseende//NN|NEU|SIN|IND|NOM//obl//20 .//MAD//punct//14
6.1.1 Deklarationer/konventioner upprättade av FN eller FN:s fackorgan;Konventionen//NN|UTR|SIN|DEF|NOM//nsubj//33 har//VB|PRS|AKT//parataxis//14 karaktären//NN|UTR|SIN|DEF|NOM//obj//33 av//PP//case//37 en//DT|UTR|SIN|IND//det//37 målsättningskonvention//NN|UTR|SIN|IND|NOM//nmod//34 .//MAD//punct//33
