Ökad trygghet för hotade och förföljda personer;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Trygghetsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
7.2.1 Fingerade personuppgifters innebörd Syfte och innebörd / Exempel på situationer när kvarskrivning kan vara otillräckligt;Fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//58 personuppgifter//NN|UTR|PLU|IND|NOM//nsubj//61 kan//VB|PRS|AKT//aux//61 då//AB//advmod//61 bli//VB|INF|AKT//parataxis//4 aktuellt//JJ|POS|NEU|SIN|IND|NOM//xcomp//61 .//MAD//punct//4
7.2.1 Fingerade personuppgifters innebörd Syfte och innebörd / Exempel på situationer när kvarskrivning kan vara otillräckligt;Problemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//82 med//PP//case//67 en//DT|UTR|SIN|IND//det//67 person//NN|UTR|SIN|IND|NOM//nmod//64 som//HP|-|-|-//nsubj//69 har//VB|PRS|AKT//acl:relcl//67 möjlighet//NN|UTR|SIN|IND|NOM//obj//69 att//IE//mark//73 obehörigen//AB//nsubj//73 förmedla//VB|INF|AKT//acl//70 uppgifter//NN|UTR|PLU|IND|NOM//obj//73 som//HP|-|-|-//nsubj//77 var//VB|PRT|AKT//cop//77 användbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//74 för//PP//case//79 förföljelse//NN|UTR|SIN|IND|NOM//nmod//77 kan//VB|PRS|AKT//aux//82 dock//AB//advmod//82 aktualiseras//VB|INF|SFO//parataxis//4 även//AB//advmod//82 vid//PP//case//86 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//86 personuppgifter//NN|UTR|PLU|IND|NOM//obl//82 .//MAD//punct//4
7.2.1 Fingerade personuppgifters innebörd Syfte och innebörd / Exempel på situationer när kvarskrivning kan vara otillräckligt;I//PP//case//3 samband//NN|NEU|SIN|IND|NOM//fixed//0 med//PP//case//3 lagändringar//NN|UTR|PLU|IND|NOM//obl//5 1998//RG|NOM//nummod//3 anförde//VB|PRT|AKT//ROOT//5 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//5 att//SN//mark//11 kvarskrivning//NN|UTR|SIN|IND|NOM//nsubj//11 kan//VB|PRS|AKT//aux//11 vara//VB|INF|AKT//cop//11 otillräcklig//JJ|POS|UTR|SIN|IND|NOM//ccomp//5 som//KN//case//13 skyddsåtgärd//NN|UTR|SIN|IND|NOM//obl//11 om//SN//mark//17 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 exempelvis//AB//advmod//17 finns//VB|PRS|SFO//advcl//11 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//19 omständigheter//NN|UTR|PLU|IND|NOM//nsubj//17 i//PP//case//21 ärendet//NN|NEU|SIN|DEF|NOM//nmod//19 att//SN//mark//26 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//26 som//HP|-|-|-//nsubj//25 hotar//VB|PRS|AKT//acl:relcl//23 har//VB|PRS|AKT//acl//19 möjlighet//NN|UTR|SIN|IND|NOM//obj//26 att//IE//mark//36 ,//MID//punct//32 trots//PP//advmod//31 vidtagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//32 åtgärder//NN|UTR|PLU|IND|NOM//obl//36 inom//PP//case//34 folkbokföringen//NN|UTR|SIN|DEF|NOM//nmod//32 ,//MID//punct//32 spåra//VB|INF|AKT//acl//27 en//DT|UTR|SIN|IND//det//38 person//NN|UTR|SIN|IND|NOM//obj//36 med//PP//case//43 hjälp//NN|UTR|SIN|IND|NOM//fixed//39 av//PP//fixed//39 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//43 folkbokföringsuppgifter//NN|UTR|PLU|IND|NOM//obl//36 .//MAD//punct//5
7.2.1 Fingerade personuppgifters innebörd Syfte och innebörd / Exempel på situationer när kvarskrivning kan vara otillräckligt;Ett//DT|NEU|SIN|IND//det//46 exempel//NN|NEU|SIN|IND|NOM//appos//5 på//PP//case//50 en//DT|UTR|SIN|IND//det//50 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//50 situation//NN|UTR|SIN|IND|NOM//nmod//46 är//VB|PRS|AKT//cop//46 att//SN//mark//56 en//DT|UTR|SIN|IND//det//54 förföljare//NN|UTR|SIN|IND|NOM//nsubj//56 kan//VB|PRS|AKT//aux//56 ha//VB|INF|AKT//csubj//46 möjlighet//NN|UTR|SIN|IND|NOM//obj//56 att//IE//mark//71 genom//PP//case//60 hot//NN|NEU|PLU|IND|NOM//obl//71 mot//PP//case//63 eller//KN//cc//63 bestickning//NN|UTR|SIN|IND|NOM//nmod//60 av//PP//case//65 någon//PN|UTR|SIN|IND|SUB/OBJ//nmod//63 som//HP|-|-|-//nsubj//68 är//VB|PRS|AKT//cop//68 anställd//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//65 hos//PP//case//70 Skatteverket//PM|NOM//obl//68 få//VB|INF|AKT//acl//57 fram//PL//compound:prt//71 uppgifter//NN|UTR|PLU|IND|NOM//obj//71 om//PP//case//75 personen//NN|UTR|SIN|DEF|NOM//obl//71 .//MAD//punct//5
7.2.1 Fingerade personuppgifters innebörd Syfte och innebörd / Exempel på situationer när kvarskrivning kan vara otillräckligt;Spårningsfallet//NN|NEU|SIN|DEF|NOM//ROOT//0
7.2.1 Fingerade personuppgifters innebörd Syfte och innebörd / Exempel på situationer när kvarskrivning kan vara otillräckligt;Fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//1 personuppgifter//NN|UTR|PLU|IND|NOM//nsubj//2 utesluter//VB|PRS|AKT//ROOT//2 inte//AB//advmod//2 att//SN//mark//10 personen//NN|UTR|SIN|DEF|NOM//nsubj:pass//10 under//PP//case//8 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 förhållanden//NN|NEU|PLU|IND|NOM//nmod//5 kan//VB|PRS|AKT//aux//10 spåras//VB|INF|SFO//ccomp//2 av//PP//case//13 en//DT|UTR|SIN|IND//det//13 förföljare//NN|UTR|SIN|IND|NOM//obl:agent//10 .//MAD//punct//2
7.2.1 Fingerade personuppgifters innebörd Syfte och innebörd / Exempel på situationer när kvarskrivning kan vara otillräckligt;Risken//NN|UTR|SIN|DEF|NOM//nsubj:pass//20 måste//VB|PRS|AKT//aux//20 dock//AB//advmod//20 enligt//PP//case//19 utredningen//NN|UTR|SIN|DEF|NOM//obl//20 anses//VB|PRS|SFO//parataxis//2 vara//VB|INF|AKT//cop//22 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//20 vid//PP//case//24 kvarskrivning//NN|UTR|SIN|IND|NOM//obl//22 .//MAD//punct//20
7.2.1 Fingerade personuppgifters innebörd Syfte och innebörd / Exempel på situationer när kvarskrivning kan vara otillräckligt;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 beror//VB|PRS|AKT//parataxis//20 i//PP//mark//37 första//RO|NOM//fixed//28 hand//NN|UTR|SIN|IND|NOM//fixed//28 på//PP//fixed//28 att//SN//mark//37 den//DT|UTR|SIN|DEF//det//34 kvarskrivne//NN|UTR|SIN|IND|NOM//nsubj//37 i//PP//case//36 princip//NN|UTR|SIN|IND|NOM//nmod//34 använder//VB|PRS|AKT//advcl//27 samma//DT|UTR/NEU|SIN/PLU|IND//det//39 namn//NN|NEU|SIN|IND|NOM//obj//37 och//KN//cc//41 personnummer//NN|NEU|SIN|IND|NOM//conj//39 som//HP|-|-|-//nsubj//50 tidigare//AB|KOM//advmod//50 även//AB//mark//50 om//SN//fixed//44 hen//PN|UTR|SIN|DEF|SUB//nsubj//50 ofta//AB|POS//advmod//50 bör//VB|PRS|AKT//aux//50 ha//VB|INF|AKT//aux//50 utnyttjat//VB|SUP|AKT//acl:relcl//41 möjligheten//NN|UTR|SIN|DEF|NOM//obj//50 till//PP//case//53 namnbyte//NN|NEU|SIN|IND|NOM//nmod//51 .//MID//punct//20
7.2.1 Fingerade personuppgifters innebörd Syfte och innebörd / Exempel på situationer när kvarskrivning kan vara otillräckligt;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//57 kan//VB|PRS|AKT//aux//57 göra//VB|INF|AKT//conj//20 att//SN//mark//60 kvarskrivning//NN|UTR|SIN|IND|NOM//nsubj//60 framstår//VB|PRS|AKT//ccomp//57 som//KN//case//64 en//DT|UTR|SIN|IND//det//64 otillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//64 åtgärd//NN|UTR|SIN|IND|NOM//obl//60 .//MAD//punct//57
7.2.1 Fingerade personuppgifters innebörd Syfte och innebörd / Exempel på situationer när kvarskrivning kan vara otillräckligt;Vid//PP//case//67 bedömningen//NN|UTR|SIN|DEF|NOM//obl//70 av//PP//case//69 spårningsfallet//NN|NEU|SIN|DEF|NOM//nmod//67 ska//VB|PRS|AKT//aux//74 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//72 vikt//NN|UTR|SIN|IND|NOM//nsubj:pass//74 också//AB//advmod//74 läggas//VB|INF|SFO//conj//2 vid//PP//case//77 förföljarens//NN|UTR|SIN|DEF|GEN//nmod:poss//77 person//NN|UTR|SIN|IND|NOM//obl//74 .//MAD//punct//74
7.2.1 Fingerade personuppgifters innebörd Syfte och innebörd / Exempel på situationer när kvarskrivning kan vara otillräckligt;Utöver//PP//case//81 hens//NN|UTR|SIN|DEF|GEN//nmod:poss//81 inställning//NN|UTR|SIN|IND|NOM//obl//2 till//PP//case//83 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//81 som//HP|-|-|-//nsubj:pass//86 behöver//VB|PRS|AKT//aux:pass//86 skyddas//VB|INF|SFO//acl:relcl//83 måste//VB|PRS|AKT//aux//89 också//AB//advmod//89 beaktas//VB|INF|SFO//conj//2 hens//NN|UTR|SIN|DEF|GEN//nmod:poss//91 förmåga//NN|UTR|SIN|IND|NOM//obj//89 och//KN//cc//93 möjlighet//NN|UTR|SIN|IND|NOM//conj//91 att//IE//mark//95 spåra//VB|INF|AKT//acl//93 en//DT|UTR|SIN|IND//det//97 person//NN|UTR|SIN|IND|NOM//obj//95 som//HP|-|-|-//nsubj//100 är//VB|PRS|AKT//cop//100 kvarskriven//NN|UTR|SIN|DEF|NOM//acl:relcl//97 .//MAD//punct//2

7.2.2 Prövning av ärenden om fingerade personuppgifter;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 är//VB|PRS|AKT//cop//2 Polismyndigheten//NN|UTR|SIN|DEF|NOM//ROOT//2 som//HP|-|-|-//nsubj//4 prövar//VB|PRS|AKT//acl:cleft//2 ärenden//NN|NEU|PLU|IND|NOM//obj//4 om//PP//case//8 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//5 .//MAD//punct//2
7.2.2 Prövning av ärenden om fingerade personuppgifter;Ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//13 om//PP//case//12 medgivande//NN|NEU|SIN|IND|NOM//nmod//10 görs//VB|PRS|SFO//parataxis//2 av//PP//case//15 den//PN|UTR|SIN|DEF|SUB/OBJ//obl:agent//13 som//HP|-|-|-//nsubj//18 vill//VB|PRS|AKT//aux//18 använda//VB|INF|AKT//acl:relcl//15 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//20 personuppgifter//NN|UTR|PLU|IND|NOM//obj//18 .//MAD//punct//2
7.2.2 Prövning av ärenden om fingerade personuppgifter;En//DT|UTR|SIN|IND//det//1 person//NN|UTR|SIN|IND|NOM//nsubj//18 som//HP|-|-|-//nsubj//3 ansöker//VB|PRS|AKT//acl:relcl//1 om//PP//compound:prt//3 eller//KN//cc//7 har//VB|PRS|AKT//aux//7 fått//VB|SUP|AKT//conj//3 medgivande//NN|NEU|SIN|IND|NOM//obj//7 att//IE//mark//10 använda//VB|INF|AKT//advcl//7 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//12 personuppgifter//NN|UTR|PLU|IND|NOM//obj//10 för//PP//case//15 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//15 del//NN|UTR|SIN|IND|NOM//obl//10 ,//MID//punct//1 får//VB|PRS|AKT//aux//18 ansöka//VB|INF|AKT//ROOT//18 om//PP//case//20 medgivande//NN|NEU|SIN|IND|NOM//obl//18 även//AB//advmod//24 för//PP//case//24 ett//DT|NEU|SIN|IND//det//24 barn//NN|NEU|SIN|IND|NOM//obl//18 som//HP|-|-|-//obl//28 personen//NN|UTR|SIN|DEF|NOM//nsubj//28 är//VB|PRS|AKT//cop//28 vårdnadshavare//NN|UTR|SIN|IND|NOM//acl:relcl//24 för//PP//case//28 och//KN//cc//32 varaktigt//AB|POS//advmod//32 bor//VB|PRS|AKT//conj//28 tillsammans//AB//advmod//32 med//PP//case//32 ,//MID//punct//24 om//SN//mark//38 syftet//NN|NEU|SIN|DEF|NOM//nsubj//38 är//VB|PRS|AKT//advcl//18 att//IE//mark//40 ge//VB|INF|AKT//ccomp//38 skydd//NN|NEU|SIN|IND|NOM//obj//40 mot//PP//case//45 den//DT|UTR|SIN|DEF//det//45 andre//JJ|POS|MAS|SIN|DEF|NOM//amod//45 vårdnadshavaren//NN|UTR|SIN|DEF|NOM//obl//40 .//MAD//punct//47
7.2.2 Prövning av ärenden om fingerade personuppgifter;Normalt//AB|POS//advmod//18 företräds//VB|PRS|SFO//conj//18 ett//DT|NEU|SIN|IND//det//50 barn//NN|NEU|SIN|IND|NOM//nsubj:pass//48 för//PP//case//54 vilket//HP|NEU|SIN|IND//det//54 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 föräldrarna//NN|UTR|PLU|DEF|NOM//obl//48 är//VB|PRS|AKT//cop//56 vårdnadshavare//NN|UTR|SIN|IND|NOM//obj//18 av//PP//case//58 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//56 gemensamt//AB|POS//advmod//56 .//MAD//punct//18
7.2.2 Prövning av ärenden om fingerade personuppgifter;En//DT|UTR|SIN|IND//det//63 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//63 ordning//NN|UTR|SIN|IND|NOM//nsubj//80 när//HA//mark//68 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//64 gäller//VB|PRS|AKT//fixed//64 att//IE//mark//68 få//VB|INF|AKT//advcl//63 ett//DT|NEU|SIN|IND//det//70 medgivande//NN|NEU|SIN|IND|NOM//obj//68 för//PP//case//73 ett//DT|NEU|SIN|IND//det//73 barn//NN|NEU|SIN|IND|NOM//obl//68 att//IE//mark//75 använda//VB|INF|AKT//acl//73 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//77 personuppgifter//NN|UTR|PLU|IND|NOM//obj//75 skulle//VB|PRT|AKT//aux//80 kunna//VB|INF|AKT//aux//80 omöjliggöra//VB|INF|AKT//parataxis//18 ett//DT|NEU|SIN|IND//det//82 skydd//NN|NEU|SIN|IND|NOM//obj//80 enligt//PP//case//84 lagen//NN|UTR|SIN|DEF|NOM//obl//80 .//MAD//punct//80
7.2.2 Prövning av ärenden om fingerade personuppgifter;Särskilt//AB//advmod//87 gäller//VB|PRS|AKT//conj//18 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//87 när//HA//mark//93 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//93 är//VB|PRS|AKT//cop//93 den//DT|UTR|SIN|DEF//det//93 andre//JJ|POS|MAS|SIN|DEF|NOM//amod//94 vårdnadshavaren//NN|UTR|SIN|DEF|NOM//nsubj//87 som//HP|-|-|-//nsubj//98 är//VB|PRS|AKT//cop//98 den//DT|UTR|SIN|DEF//det//98 hotande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//94 .//MAD//punct//18
7.2.2 Prövning av ärenden om fingerade personuppgifter;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//4 i//PP//case//2 ärendena//NN|NEU|PLU|DEF|NOM//nmod//0 är//VB|PRS|AKT//cop//4 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//4 och//KN//cc//6 kvalificerad//PC|PRF|UTR|SIN|IND|NOM//conj//4 .//MAD//punct//4
7.2.2 Prövning av ärenden om fingerade personuppgifter;Av//PP//case//9 polisutredningen//NN|UTR|SIN|DEF|NOM//obl//18 i//PP//case//12 ett//DT|NEU|SIN|IND//det//12 ärende//NN|NEU|SIN|IND|NOM//nmod//9 om//PP//case//15 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//15 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//12 ska//VB|PRS|AKT//aux//18 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//18 framgå//VB|INF|AKT//conj//4 bland//PP//case//22 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//19 om//SN//fixed//19 sökanden//NN|UTR|SIN|DEF|NOM//obl//18 riskerar//VB|PRS|AKT//conj//4 förföljelse//NN|UTR|SIN|IND|NOM//obj//23 .//MAD//punct//4
7.2.2 Prövning av ärenden om fingerade personuppgifter;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 är//VB|PRS|AKT//cop//29 en//DT|UTR|SIN|IND//det//29 fråga//NN|UTR|SIN|IND|NOM//conj//4 som//HP|-|-|-//nsubj//32 självfallet//AB|POS//advmod//32 berör//VB|PRS|AKT//acl:relcl//29 både//KN//cc//34 den//PN|UTR|SIN|DEF|SUB/OBJ//conj//29 som//HP|-|-|-//nsubj//36 begär//VB|PRS|AKT//acl:relcl//34 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//38 personuppgifter//NN|UTR|PLU|IND|NOM//obj//36 och//KN//cc//42 den//DT|UTR|SIN|DEF//det//42 utpekade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//42 förföljaren//NN|UTR|SIN|DEF|NOM//conj//38 .//MAD//punct//29
7.2.2 Prövning av ärenden om fingerade personuppgifter;Bådas//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//45 förhållanden//NN|NEU|PLU|IND|NOM//nsubj:pass//48 måste//VB|PRS|AKT//aux//48 alltså//AB//advmod//48 klarläggas//VB|INF|SFO//conj//29 .//MAD//punct//29
7.2.2 Prövning av ärenden om fingerade personuppgifter;Vidare//AB|KOM//advmod//53 måste//VB|PRS|AKT//aux//53 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//53 klargöras//VB|INF|SFO//conj//4 om//SN//mark//59 inte//AB//advmod//59 den//DT|UTR|SIN|DEF//nsubj//57 förföljde//PC|PRF|MAS|SIN|DEF|NOM//nsubj:pass//59 kan//VB|PRS|AKT//aux//59 skyddas//VB|INF|SFO//advcl//53 genom//PP//case//61 kvarskrivning//NN|UTR|SIN|IND|NOM//obl//59 eller//KN//cc//67 på//PP//case//67 annat//JJ|POS|NEU|SIN|IND|NOM//amod//67 mindre//AB|KOM//advmod//66 ingripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//67 sätt//NN|NEU|SIN|IND|NOM//conj//61 .//MAD//punct//53
7.2.2 Prövning av ärenden om fingerade personuppgifter;En//DT|UTR|SIN|IND//det//73 utförlig//JJ|POS|UTR|SIN|IND|NOM//amod//73 och//KN//cc//72 allsidig//JJ|POS|UTR|SIN|IND|NOM//conj//70 polisundersökning//NN|UTR|SIN|IND|NOM//nsubj//77 är//VB|PRS|AKT//cop//77 av//PP//case//77 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//77 betydelse//NN|UTR|SIN|IND|NOM//parataxis//53 när//HA//mark//80 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//80 gäller//VB|PRS|AKT//advcl//77 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//82 personuppgifter//NN|UTR|PLU|IND|NOM//obj//80 .//MAD//punct//53
7.2.2 Prövning av ärenden om fingerade personuppgifter;Polismyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//3 får//VB|PRS|AKT//aux//3 överklagas//VB|INF|SFO//ROOT//3 till//PP//case//6 Stockholms//PM|GEN//nmod:poss//6 tingsrätt//NN|UTR|SIN|IND|NOM//obl//3 .//MAD//punct//3
7.2.2 Prövning av ärenden om fingerade personuppgifter;Ett//DT|NEU|SIN|IND//det//9 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//20 om//PP//case//11 registrering//NN|UTR|SIN|IND|NOM//nmod//9 av//PP//case//14 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//11 inom//PP//case//16 folkbokföringen//NN|UTR|SIN|DEF|NOM//nmod//11 får//VB|PRS|AKT//aux//20 dock//AB//advmod//20 inte//AB//advmod//20 överklagas//VB|INF|SFO//parataxis//3 .//MAD//punct//3
7.2.2 Prövning av ärenden om fingerade personuppgifter;En//DT|UTR|SIN|IND//det//1 myndighet//NN|UTR|SIN|IND|NOM//nsubj//5 ska//VB|PRS|AKT//aux//5 på//PP//case//4 begäran//NN|UTR|SIN|IND|NOM//obl//5 lämna//VB|INF|AKT//ROOT//5 Polismyndigheten//NN|UTR|SIN|DEF|NOM//compound:prt//5 upplysning//NN|UTR|SIN|IND|NOM//obj//5 om//PP//case//10 en//DT|UTR|SIN|IND//det//10 person//NN|UTR|SIN|IND|NOM//obl//5 som//HP|-|-|-//nsubj//12 förekommer//VB|PRS|AKT//acl:relcl//10 i//PP//case//15 ett//DT|NEU|SIN|IND//det//15 ärende//NN|NEU|SIN|IND|NOM//obl//12 om//PP//case//18 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//18 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//15 .//MAD//punct//5
7.2.2 Prövning av ärenden om fingerade personuppgifter;Denna//DT|UTR|SIN|DEF//det//21 skyldighet//NN|UTR|SIN|IND|NOM//nsubj//22 gäller//VB|PRS|AKT//conj//5 dock//AB//advmod//22 inte//AB//advmod//22 för//PP//case//26 Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//obl//22 .//MAD//punct//5
7.2.2 Prövning av ärenden om fingerade personuppgifter;Skälet//NN|NEU|SIN|DEF|NOM//obj//5 till//PP//mark//32 att//SN//mark//32 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 finns//VB|PRS|SFO//acl//28 en//DT|UTR|SIN|IND//det//35 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//35 skyldighet//NN|UTR|SIN|IND|NOM//nsubj//32 är//VB|PRS|AKT//cop//32 att//SN//mark//43 sekretessen//NN|UTR|SIN|DEF|NOM//nsubj//43 hos//PP//case//41 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 myndigheter//NN|UTR|PLU|IND|NOM//nmod//38 ibland//AB//advmod//43 försvårade//VB|PRT|AKT//csubj//32 Rikspolisstyrelsens//PM|GEN//nmod:poss//45 utredning//NN|UTR|SIN|IND|NOM//obj//43 i//PP//case//47 ärenden//NN|NEU|PLU|IND|NOM//nmod//45 om//PP//case//50 fingerande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//47 .//MAD//punct//43
7.2.2 Prövning av ärenden om fingerade personuppgifter;Som//KN//mark//54 exempel//NN|NEU|SIN|IND|NOM//nsubj:pass//54 nämns//VB|PRS|SFO//advcl//43 att//SN//mark//59 man//PN|UTR|SIN|IND|SUB//nsubj//59 inte//AB//advmod//59 kunde//VB|PRT|AKT//aux//59 få//VB|INF|AKT//ccomp//54 tillgång//NN|UTR|SIN|IND|NOM//obj//59 till//PP//case//62 uppgifter//NN|UTR|PLU|IND|NOM//obl//59 om//PP//case//66 en//DT|UTR|SIN|IND//det//66 utpekad//PC|PRF|UTR|SIN|IND|NOM//amod//66 förföljare//NN|UTR|SIN|IND|NOM//obl//59 som//HP|-|-|-//nsubj//70 hade//VB|PRT|AKT//aux//70 varit//VB|SUP|AKT//cop//70 intagen//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//66 för//PP//case//73 rättspsykiatrisk//JJ|POS|UTR|SIN|IND|NOM//amod//73 vård//NN|UTR|SIN|IND|NOM//obl//70 .//MAD//punct//5

7.2.3 Övriga bestämmelser och rutiner;Polismyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//2 ska//VB|PRS|AKT//aux//2 bistå//VB|INF|AKT//ROOT//2 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//2 som//HP|-|-|-//nsubj//6 har//VB|PRS|AKT//aux//6 fått//VB|SUP|AKT//acl:relcl//3 medgivande//NN|NEU|SIN|IND|NOM//obj//6 att//IE//mark//9 använda//VB|INF|AKT//advcl//6 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//11 personuppgifter//NN|UTR|PLU|IND|NOM//obj//9 vid//PP//case//13 kontakter//NN|UTR|PLU|IND|NOM//obl//9 med//PP//case//16 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 myndigheter//NN|UTR|PLU|IND|NOM//nmod//13 och//KN//cc//20 i//PP//advmod//20 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//18 lämna//VB|INF|AKT//conj//6 den//DT|UTR|SIN|DEF//det//22 hjälp//NN|UTR|SIN|IND|NOM//obj//20 som//HP|-|-|-//nsubj:pass//24 krävs//VB|PRS|SFO//acl:relcl//22 ,//MID//punct//20 om//SN//mark//32 den//DT|UTR|SIN|DEF//det//28 enskildes//JJ|POS|MAS|SIN|DEF|GEN//amod//29 hjälpbehov//NN|NEU|SIN|IND|NOM//nsubj:pass//32 inte//AB//advmod//32 kan//VB|PRS|AKT//aux//32 tillgodoses//VB|INF|SFO//advcl//20 på//PP//case//35 annat//JJ|POS|NEU|SIN|IND|NOM//amod//35 sätt//NN|NEU|SIN|IND|NOM//obl//32 .//MAD//punct//2
7.2.3 Övriga bestämmelser och rutiner;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//38 uppmärksammades//VB|PRT|SFO//parataxis//2 att//SN//mark//47 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//47 som//HP|-|-|-//nsubj//43 hade//VB|PRT|AKT//aux//43 fått//VB|SUP|AKT//acl:relcl//40 fingerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//45 personuppgifter//NN|UTR|PLU|IND|NOM//obj//43 kunde//VB|PRT|AKT//aux//47 få//VB|INF|AKT//ccomp//38 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 problem//NN|NEU|PLU|IND|NOM//obj//47 och//KN//cc//52 ofta//AB|POS//advmod//52 behövde//VB|PRT|AKT//conj//47 hjälp//NN|UTR|SIN|IND|NOM//obj//52 med//PP//mark//56 att//IE//mark//56 ta//VB|INF|AKT//advcl//52 tillvara//PL//compound:prt//56 sin//PS|UTR|SIN|DEF//nmod:poss//59 rätt//NN|UTR|SIN|IND|NOM//obj//56 .//MID//punct//38
