Polis i framtiden;–//RG|NOM//punct//2  //_SP////0 polisutbildningen//NN|UTR|SIN|DEF|NOM//ROOT//2 som//KN//case//4 högskoleutbildning//NN|UTR|SIN|IND|NOM//nmod//2

1.8 Förslag till förordning om ändring i studiestödsförordningen (2000:655);Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 föreskriver//VB|PRS|AKT//ROOT//1 att//SN//mark//10 bilagan//NN|UTR|SIN|DEF|NOM//nsubj//10 till//PP//case//5 studiestödsförordningen//NN|UTR|SIN|DEF|NOM//nmod//3 (//PAD//punct//7 2000:655//RG|NOM//nmod//3 )//PAD//punct//7 ska//VB|PRS|AKT//aux//10 ha//VB|INF|AKT//ccomp//1 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 lydelse//NN|UTR|SIN|IND|NOM//obj//10 .//MAD//punct//10
1.8 Förslag till förordning om ändring i studiestödsförordningen (2000:655);1//RG|NOM//punct//1 .//MAD//punct//1
1.8 Förslag till förordning om ändring i studiestödsförordningen (2000:655);Denna//DT|UTR|SIN|DEF//det//17 förordning//NN|UTR|SIN|IND|NOM//nsubj//18 träder//VB|PRS|AKT//parataxis//1 i//PP//compound:prt//18 kraft//NN|UTR|SIN|IND|NOM//fixed//19 den//DT|UTR|SIN|DEF//det//23 1//RO|NOM//nummod//23 juli//NN|UTR|SIN|IND|NOM//obl//18 2018//RG|NOM//nummod//23 .//MAD//punct//18
1.8 Förslag till förordning om ändring i studiestödsförordningen (2000:655);2//RG|NOM//punct//1 .//MAD//punct//1
1.8 Förslag till förordning om ändring i studiestödsförordningen (2000:655);Äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//30 gäller//VB|PRS|AKT//parataxis//1 fortfarande//AB//advmod//30 för//PP//case//33 studerande//NN|UTR|PLU|IND|NOM//obl//30 på//PP//case//35 polisprogram//NN|NEU|PLU|IND|NOM//nmod//33 och//KN//cc//38 på//PP//case//38 Polishögskolan//NN|UTR|SIN|DEF|NOM//conj//33 inom//PP//case//42 ramen//NN|UTR|SIN|DEF|NOM//fixed//39 för//PP//fixed//39 uppdragsutbildning//NN|UTR|SIN|IND|NOM//obl//30 .//MAD//punct//30

1.8 Förslag till förordning om ändring i studiestödsförordningen (2000:655) / B1;–//RG|NOM//ROOT//0 –//RG|NOM//punct//0 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//1 –//RG|NOM//punct//16
1.8 Förslag till förordning om ändring i studiestödsförordningen (2000:655) / B1;Myndigheten//NN|UTR|SIN|DEF|NOM//ROOT//0 för//PP//case//2 samhällsskydd//NN|UTR|SIN|IND|NOM//nmod//0 och//KN//cc//4 beredskap//NN|UTR|SIN|IND|NOM//conj//2 –//RG|NOM//punct//6 påbyggnadsutbildning//NN|UTR|SIN|IND|NOM//appos//0 i//PP//case//8 räddningstjänst//NN|UTR|SIN|IND|NOM//nmod//6 för//PP//case//10 brandingenjörer//NN|UTR|PLU|IND|NOM//nmod//6 ,//MID//punct//14 –//RG|NOM//punct//14 tvåårig//JJ|POS|UTR|SIN|IND|NOM//amod//14 utbildning//NN|UTR|SIN|IND|NOM//conj//6 i//PP//case//16 skydd//NN|NEU|SIN|IND|NOM//nmod//14 mot//PP//case//18 olyckor//NN|UTR|PLU|IND|NOM//nmod//14 som//HP|-|-|-//nsubj//20 leder//VB|PRS|AKT//acl:relcl//18 fram//PL//advmod//20 till//PP//case//23 examen//NN|UTR|SIN|IND|NOM//obl//20 i//PP//case//25 säkerhets-//NN|UTR|-|-|SMS//nmod//23 och//KN//cc//27 räddningsarbete//NN|NEU|SIN|IND|NOM//conj//25 ,//MID//punct//14 –//PAD//punct//30 utbildning//NN|UTR|SIN|IND|NOM//appos//0 som//HP|-|-|-//nsubj//32 leder//VB|PRS|AKT//acl:relcl//30 fram//PL//advmod//32 till//PP//case//35 examen//NN|UTR|SIN|IND|NOM//obl//32 som//KN//mark//37 skorstensfejare//NN|UTR|SIN|IND|NOM//advmod//32 ,//MID//punct//37 –//PAD//punct//40 vidareutbildning//NN|UTR|SIN|IND|NOM//conj//30 som//HP|-|-|-//nsubj//42 leder//VB|PRS|AKT//acl:relcl//40 fram//PL//advmod//42 till//PP//case//45 examen//NN|UTR|SIN|IND|NOM//obl//42 som//KN//case//47 skorstensfejartekniker//NN|UTR|SIN|IND|NOM//obl//42 ,//MID//punct//40 och//KN//cc//53 –//RG|NOM//punct//51 vidareutbildningarna//NN|UTR|PLU|DEF|NOM//nmod//53 systematiskt//JJ|POS|NEU|SIN|IND|NOM//amod//53 säkerhetsarbete//NN|NEU|SIN|IND|NOM//conj//40 ,//MID//punct//55 räddningstjänst//NN|UTR|SIN|IND|NOM//conj//53 samt//KN//cc//57 tillsyn//NN|UTR|SIN|IND|NOM//conj//53 och//KN//cc//59 olycksförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 arbete//NN|NEU|SIN|IND|NOM//conj//53
1.8 Förslag till förordning om ändring i studiestödsförordningen (2000:655) / B1;Föreslagen//PC|PRF|UTR|SIN|IND|NOM//amod//1 lydelse//NN|UTR|SIN|IND|NOM//ROOT//1
1.8 Förslag till förordning om ändring i studiestödsförordningen (2000:655) / B1;Bilaga//NN|UTR|SIN|IND|NOM//ROOT//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0 –//RG|NOM//punct//0
1.8 Förslag till förordning om ändring i studiestödsförordningen (2000:655) / B1;Myndigheten//NN|UTR|SIN|DEF|NOM//ROOT//0 för//PP//case//2 samhällsskydd//NN|UTR|SIN|IND|NOM//nmod//0 och//KN//cc//4 beredskap//NN|UTR|SIN|IND|NOM//conj//2 –//RG|NOM//punct//6 påbyggnadsutbildning//NN|UTR|SIN|IND|NOM//appos//0 i//PP//case//8 räddningstjänst//NN|UTR|SIN|IND|NOM//nmod//6 för//PP//case//10 brandingenjörer//NN|UTR|PLU|IND|NOM//nmod//6 ,//MID//punct//14 –//RG|NOM//punct//14 tvåårig//JJ|POS|UTR|SIN|IND|NOM//amod//14 utbildning//NN|UTR|SIN|IND|NOM//conj//6 i//PP//case//16 skydd//NN|NEU|SIN|IND|NOM//nmod//14 mot//PP//case//18 olyckor//NN|UTR|PLU|IND|NOM//nmod//14 som//HP|-|-|-//nsubj//20 leder//VB|PRS|AKT//acl:relcl//18 fram//PL//advmod//20 till//PP//case//23 examen//NN|UTR|SIN|IND|NOM//obl//20 i//PP//case//25 säkerhets-//NN|UTR|-|-|SMS//nmod//23 och//KN//cc//27 räddningsarbete//NN|NEU|SIN|IND|NOM//conj//25 ,//MID//punct//14 –//PAD//punct//30 utbildning//NN|UTR|SIN|IND|NOM//appos//0 som//HP|-|-|-//nsubj//32 leder//VB|PRS|AKT//acl:relcl//30 fram//PL//advmod//32 till//PP//case//35 examen//NN|UTR|SIN|IND|NOM//obl//32 som//KN//mark//37 skorstensfejare//NN|UTR|SIN|IND|NOM//advmod//32 ,//MID//punct//37 –//PAD//punct//40 vidareutbildning//NN|UTR|SIN|IND|NOM//conj//30 som//HP|-|-|-//nsubj//42 leder//VB|PRS|AKT//acl:relcl//40 fram//PL//advmod//42 till//PP//case//45 examen//NN|UTR|SIN|IND|NOM//obl//42 som//KN//case//47 skorstensfejartekniker//NN|UTR|SIN|IND|NOM//obl//42 ,//MID//punct//40 och//KN//cc//53 –//RG|NOM//punct//51 vidareutbildningarna//NN|UTR|PLU|DEF|NOM//nmod//53 systematiskt//JJ|POS|NEU|SIN|IND|NOM//amod//53 säkerhetsarbete//NN|NEU|SIN|IND|NOM//conj//40 ,//MID//punct//55 räddningstjänst//NN|UTR|SIN|IND|NOM//conj//53 samt//KN//cc//57 tillsyn//NN|UTR|SIN|IND|NOM//conj//53 och//KN//cc//59 olycksförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 arbete//NN|NEU|SIN|IND|NOM//conj//53 –//RG|NOM//punct//53 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40 –//RG|NOM//punct//40

1.9 Förslag till förordning om ändring i förordningen (2002:760) om uppdragsutbildning vid universitet och högskolor;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 föreskriver//VB|PRS|AKT//ROOT//1 att//SN//mark//6 3//RG|NOM//nummod//5 a//NN|NEU|SIN|IND|NOM//case//5 §//NN|AN//nmod//6 förordningen//NN|UTR|SIN|DEF|NOM//nsubj//17 (//PAD//punct//6 2002:760//RG|NOM//appos//6 )//PAD//punct//6 om//PP//case//11 uppdragsutbildning//NN|UTR|SIN|IND|NOM//nmod//6 vid//PP//case//13 universitet//NN|NEU|PLU|IND|NOM//nmod//11 och//KN//cc//15 högskolor//NN|UTR|PLU|IND|NOM//conj//13 ska//VB|PRS|AKT//aux//17 upphöra//VB|INF|AKT//ccomp//1 att//IE//mark//19 gälla//VB|INF|AKT//xcomp//17 vid//PP//case//21 utgången//NN|UTR|SIN|DEF|NOM//obl//19 av//PP//case//23 2021//RG|NOM//nmod//21 .//MAD//punct//1

1.10 Förslag till förordning om ändring i förordningen (2014:1102) med instruktion för Polismyndigheten;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 föreskriver//VB|PRS|AKT//ROOT//1 att//SN//mark//10 en//DT|UTR|SIN|IND//det//5 ny//JJ|POS|UTR|SIN|IND|NOM//amod//5 paragraf//NN|UTR|SIN|IND|NOM//nsubj:pass//10 25//RG|NOM//nummod//8 a//NN|NEU|SIN|IND|NOM//case//8 §//NN|AN//nmod//5 ska//VB|PRS|AKT//aux//10 införas//VB|INF|SFO//ccomp//1 i//PP//case//12 förordningen//NN|UTR|SIN|DEF|NOM//obl//10 (//PAD//punct//14 2014:1102//RG|NOM//appos//12 )//PAD//punct//14 med//PP//case//17 instruktion//NN|UTR|SIN|IND|NOM//obl//10 för//PP//case//19 polisen//NN|UTR|SIN|DEF|NOM//nmod//17 ,//MID//punct//23 av//PP//case//23 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 lydelse//NN|UTR|SIN|IND|NOM//conj//17 .//MAD//punct//1
1.10 Förslag till förordning om ändring i förordningen (2014:1102) med instruktion för Polismyndigheten;25//RG|NOM//nummod//27 a//NN|NEU|SIN|IND|NOM//case//27 §//NN|AN//obl//1
1.10 Förslag till förordning om ändring i förordningen (2014:1102) med instruktion för Polismyndigheten;Polismyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//2 ska//VB|PRS|AKT//aux//2 samverka//VB|INF|AKT//ROOT//2 med//PP//case//5 de//DT|UTR/NEU|PLU|DEF//det//5 lärosäten//NN|NEU|PLU|IND|NOM//obl//2 som//HP|-|-|-//nsubj//7 anordnar//VB|PRS|AKT//acl:relcl//5 utbildning//NN|UTR|SIN|IND|NOM//obj//7 som//HP|-|-|-//nsubj//10 leder//VB|PRS|AKT//acl:relcl//8 till//PP//case//12 polisexamen//NN|UTR|SIN|IND|NOM//obl//10 enligt//PP//case//14 bilaga//NN|UTR|SIN|IND|NOM//obl//10 2//RG|NOM//nummod//14 till//PP//case//17 högskoleförordningen//NN|UTR|SIN|DEF|NOM//obl//10 (//PAD//punct//19 1993:100//RG|NOM//appos//17 )//PAD//punct//19 ,//MID//punct//24 särskilt//AB//advmod//24 vad//HA//nsubj//24 gäller//VB|PRS|AKT//conj//2 planering//NN|UTR|SIN|IND|NOM//obj//24 och//KN//cc//27 genomförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//25 av//PP//case//29 den//DT|UTR|SIN|DEF//nmod//27 vid//PP//case//31 Polismyndigheten//NN|UTR|SIN|DEF|NOM//obl//24 verksamhetsförlagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//33 delen//NN|UTR|SIN|DEF|NOM//nmod//31 av//PP//case//35 utbildningen//NN|UTR|SIN|DEF|NOM//nmod//33 .//MAD//punct//2
1.10 Förslag till förordning om ändring i förordningen (2014:1102) med instruktion för Polismyndigheten;Denna//DT|UTR|SIN|DEF//det//1 förordning//NN|UTR|SIN|IND|NOM//nsubj//2 träder//VB|PRS|AKT//ROOT//2 i//PP//compound:prt//2 kraft//NN|UTR|SIN|IND|NOM//fixed//3 den//DT|UTR|SIN|DEF//det//7 1//RO|NOM//nummod//7 juli//NN|UTR|SIN|IND|NOM//obl//2 2017//RG|NOM//nummod//7 .//MAD//punct//2

1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 föreskriver//VB|PRS|AKT//ROOT//1 i//PP//case//5 fråga//NN|UTR|SIN|IND|NOM//fixed//2 om//PP//fixed//2 polisförordningen//NN|UTR|SIN|DEF|NOM//obl//1 (//PAD//punct//5 2014:1104//RG|NOM//appos//5 )//PAD//punct//5 dels//KN//advmod//24  //_SP////9 att//SN//mark//24 2–5//RG|NOM//nsubj//24 och//KN//cc//14 20//RG|NOM//nummod//15 §//NN|AN//nmod//16 §//NN|AN//nmod//12 och//KN//cc//18 rubriken//NN|UTR|SIN|DEF|NOM//conj//16 närmast//AB|SUV//advmod//22 före//PP//case//22 3//RG|NOM//nummod//22 §//NN|AN//nmod//18 ska//VB|PRS|AKT//aux//24 ha//VB|INF|AKT//conj//1 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 lydelse//NN|UTR|SIN|IND|NOM//obj//24 ,//MID//punct//33 dels//KN//advmod//33  //_SP////28 att//SN//mark//33 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//33 ska//VB|PRS|AKT//aux//33 införas//VB|INF|SFO//advcl//24 fyra//RG|NOM//nummod//36 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 paragrafer//NN|UTR|PLU|IND|NOM//obl//33 ,//MID//punct//36 19//RG|NOM//nummod//39 a–19//NN|AN//appos//36 d//NN|AN//case//42 §//NN|AN//nmod//42 §//NN|AN//nmod//39 ,//MID//punct//1 och//KN//cc//47 närmast//AB|SUV//advmod//47 före//PP//advmod//47 19//RG|NOM//nummod//49 a//NN|NEU|SIN|IND|NOM//case//49 §//NN|AN//nmod//52 en//DT|UTR|SIN|IND//det//52 ny//JJ|POS|UTR|SIN|IND|NOM//amod//52 rubrik//NN|UTR|SIN|IND|NOM//obj//1 av//PP//case//55 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 lydelse//NN|UTR|SIN|IND|NOM//nmod//52 .//MAD//punct//1
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);Om//SN//mark//8 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj//8 som//HP|-|-|-//nsubj:pass//3 anges//VB|PRS|SFO//acl:relcl//1 i//PP//case//6 första//RO|NOM//amod//6 stycket//NN|NEU|SIN|DEF|NOM//obl//3 inte//AB//advmod//8 uppehåller//VB|PRS|AKT//advcl//14 sin//PS|UTR|SIN|DEF//nmod:poss//10 befattning//NN|UTR|SIN|IND|NOM//obj//8 som//KN//mark//12 polisman//NN|UTR|SIN|IND|NOM//xcomp//8 ,//MID//punct//14 gäller//VB|PRS|AKT//ROOT//14 inte//AB//advmod//14 bestämmelser//NN|UTR|PLU|IND|NOM//obj//14 om//PP//mark//18 polisman//NN|UTR|SIN|IND|NOM//nmod//16 honom//PN|UTR|SIN|DEF|OBJ//obj//18 eller//KN//cc//21 henne//PN|UTR|SIN|DEF|OBJ//conj//19 .//MAD//punct//14
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);Sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//24 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//25 gäller//VB|PRS|AKT//parataxis//14 inte//AB//advmod//25 heller//AB//advmod//25 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//25 som//HP|-|-|-//nsubj:pass//30 anställs//VB|PRS|SFO//acl:relcl//28 enligt//PP//case//33 5//RG|NOM//nummod//33 §//NN|AN//nmod//34 1//RG|NOM//obl//30 innan//SN//mark//40 han//PN|UTR|SIN|DEF|SUB//nsubj//40 eller//KN//cc//38 hon//PN|UTR|SIN|DEF|SUB//conj//36 har//VB|PRS|AKT//aux//40 genomgått//VB|SUP|AKT//advcl//30 den//DT|UTR|SIN|DEF//det//42 utbildning//NN|UTR|SIN|IND|NOM//obj//40 som//HP|-|-|-//nsubj:pass//44 föreskrivs//VB|PRS|SFO//acl:relcl//42 där//AB//advmod//44 .//MAD//punct//14
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);Av//PP//case//3 11//RG|NOM//nummod//2 §//NN|AN//nmod//3 förordningen//NN|UTR|SIN|DEF|NOM//obl//11 (//PAD//punct//3 1980:123//RG|NOM//appos//3 )//PAD//punct//3 med//PP//case//8 reglemente//NN|NEU|SIN|IND|NOM//nmod//3 för//PP//case//10 militärpolisen//NN|UTR|SIN|DEF|NOM//nmod//8 följer//VB|PRS|AKT//ROOT//11 att//SN//mark//19 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//19 som//HP|-|-|-//nsubj:pass//15 föreskrivs//VB|PRS|SFO//acl:relcl//13 om//SN//mark//19 polisman//NN|UTR|SIN|IND|NOM//nsubj:pass//19 också//AB//advmod//19 tillämpas//VB|PRS|SFO//ccomp//11 på//PP//case//21 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//19 som//HP|-|-|-//nsubj//23 fullgör//VB|PRS|AKT//acl:relcl//21 uppgifter//NN|UTR|PLU|IND|NOM//obj//23 som//KN//mark//26 militärpolisman//NN|NEU|PLU|IND|NOM//xcomp//23 .//MAD//punct//11
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);3//RG|NOM//nummod//29 §//NN|AN//obl//11
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);Av//PP//case//3 5//RG|NOM//nummod//2 §//NN|AN//nmod//3 förordningen//NN|UTR|SIN|DEF|NOM//obl//11 (//PAD//punct//3 2014:1105//RG|NOM//appos//3 )//PAD//punct//3 om//PP//case//8 utbildning//NN|UTR|SIN|IND|NOM//obl//11 till//PP//case//10 polisman//NN|UTR|SIN|IND|NOM//nmod//8 framgår//VB|PRS|AKT//ROOT//11 vem//HP|UTR|SIN|IND//dislocated//15 som//HP|-|-|-//nsubj//15 är//VB|PRS|AKT//cop//15 behörig//JJ|POS|UTR|SIN|IND|NOM//ccomp//11 att//IE//mark//17 anställas//VB|INF|SFO//advcl//15 som//KN//mark//19 polisaspirant//NN|UTR|SIN|IND|NOM//xcomp//17 .//MAD//punct//11
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);4//RG|NOM//nummod//22 §//NN|AN//obl//11
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);Behörig//JJ|POS|UTR|SIN|IND|NOM//ROOT//0 att//IE//mark//2 anställas//VB|INF|SFO//acl//0 som//KN//mark//4 poliskommissarie//NN|UTR|SIN|IND|NOM//obl//2 ,//MID//punct//6 polisinspektör//NN|UTR|SIN|IND|NOM//conj//4 eller//KN//dep//0
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);Om//SN//mark//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 finns//VB|PRS|SFO//advcl//5 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 skäl//NN|NEU|PLU|IND|NOM//nsubj//2 får//VB|PRS|AKT//aux//13 Polismyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//5 eller//KN//cc//8 Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//conj//6 i//PP//case//12 ett//DT|NEU|SIN|IND//det//12 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//12 fall//NN|NEU|SIN|IND|NOM//obl//13 medge//VB|INF|AKT//ROOT//13 undantag//NN|NEU|SIN|IND|NOM//obj//13 från//PP//case//16 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//13 som//HP|-|-|-//nsubj:pass//18 föreskrivs//VB|PRS|SFO//acl:relcl//16 i//PP//case//21 första//RO|NOM//amod//21 stycket//NN|NEU|SIN|DEF|NOM//obl//18 .//MAD//punct//13
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);5//RG|NOM//nummod//24 §//NN|AN//appos//13
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);Behörig//JJ|POS|UTR|SIN|IND|NOM//nsubj//11 att//IE//mark//2 anställas//VB|INF|SFO//acl//0 som//KN//mark//4 polismästare//NN|UTR|SIN|IND|NOM//obl//2 ,//MID//punct//6 polisöverintendent//NN|UTR|SIN|IND|NOM//conj//2 ,//MID//punct//6 3//RG|NOM//nummod//6 .//MAD//punct//0
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);har//VB|PRS|AKT//aux//11 genomgått//VB|SUP|AKT//ROOT//11 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//13 utbildning//NN|UTR|SIN|IND|NOM//obj//11 som//HP|-|-|-//nsubj:pass//15 anges//VB|PRS|SFO//acl:relcl//13 i//PP//case//17 1//RG|NOM//obl//15 eller//KN//cc//17 2//RG|NOM//nummod//17 eller//KN//cc//23 annan//JJ|POS|UTR|SIN|IND|NOM//amod//23 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 utbildning//NN|UTR|SIN|IND|NOM//conj//17 och//KN//cc//27 i//PP//advmod//27 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//25 uppfyller//VB|PRS|AKT//conj//15 kraven//NN|NEU|PLU|DEF|NOM//obj//27 där//AB//advmod//27 .//MAD//punct//11
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);Funktionsinriktad//PC|PRF|UTR|SIN|IND|NOM//amod//1 utbildning//NN|UTR|SIN|IND|NOM//nmod//2 19//RG|NOM//ROOT//2 a//NN|NEU|SIN|IND|NOM//case//4 §//NN|AN//obl//2
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);Polismyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//3 och//KN//cc//2 Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//conj//0 ansvarar//VB|PRS|AKT//ROOT//3 för//PP//case//6 funktionsinriktad//PC|PRF|UTR|SIN|IND|NOM//amod//6 utbildning//NN|UTR|SIN|IND|NOM//obl//3 .//MAD//punct//3
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);19//RG|NOM//nummod//9 b//NN|NEU|SIN|IND|NOM//nmod//10 §//NN|AN//obl//3
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);Behöver//VB|PRS|AKT//advcl//48 någon//PN|UTR|SIN|IND|SUB/OBJ//obj//0 som//HP|-|-|-//nsubj:pass//3 anges//VB|PRS|SFO//acl:relcl//1 i//PP//case//7 5//RG|NOM//nummod//6 §//NN|AN//nmod//7 polisförordningen//NN|UTR|SIN|DEF|NOM//obl//3 (//PAD//punct//7 2014:1104//RG|NOM//appos//7 )//PAD//punct//7 och//KN//cc//13 ska//VB|PRS|AKT//aux//13 anställas//VB|INF|SFO//conj//0 vid//PP//case//15 Polismyndigheten//NN|UTR|SIN|DEF|NOM//obl//13 eller//KN//cc//17 Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//conj//15 behörighet//NN|UTR|SIN|IND|NOM//conj//15 som//KN//mark//20 polisman//NN|UTR|SIN|IND|NOM//conj//15 och//KN//cc//22 har//VB|PRS|AKT//conj//0 han//PN|UTR|SIN|DEF|SUB//nsubj//22 eller//KN//cc//25 hon//PN|UTR|SIN|DEF|SUB//conj//23 inte//AB//advmod//22 polisexamen//NN|UTR|SIN|IND|NOM//obj//22 enligt//PP//case//29 bilaga//NN|UTR|SIN|IND|NOM//obl//22 2//RG|NOM//nummod//29 till//PP//case//32 högskoleförordningen//NN|UTR|SIN|DEF|NOM//obl//22 (//PAD//punct//34 1993:100//RG|NOM//appos//32 )//PAD//punct//34 ,//MID//punct//38 inte//AB//advmod//38 genomgått//VB|SUP|AKT//conj//0 grundutbildning//NN|UTR|SIN|IND|NOM//obj//38 till//PP//case//41 polisman//NN|UTR|SIN|IND|NOM//nmod//39 eller//KN//cc//44 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 utbildning//NN|UTR|SIN|IND|NOM//conj//41 ,//MID//punct//0 ska//VB|PRS|AKT//aux//48 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//48 se//VB|INF|AKT//ROOT//48 till//PL//compound:prt//48 att//SN//mark//54 han//PN|UTR|SIN|DEF|SUB//nsubj//54 eller//KN//cc//53 hon//PN|UTR|SIN|DEF|SUB//conj//51 får//VB|PRS|AKT//ccomp//48 den//DT|UTR|SIN|DEF//det//56 utbildning//NN|UTR|SIN|IND|NOM//obj//54 som//HP|-|-|-//nsubj:pass//58 behövs//VB|PRS|SFO//acl:relcl//56 för//PP//case//60 anställningen//NN|UTR|SIN|DEF|NOM//obl//58 (//PAD//punct//48 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//63 chefsutbildning//NN|UTR|SIN|IND|NOM//appos//48 )//PAD//punct//48 .//MAD//punct//48
1.11 Förslag till förordning om ändring i polisförordningen (2014:1104);19//RG|NOM//dep//48 c//NN|AN//case//68 §//NN|AN//nmod//66
