Vägskatt;Volym//NN|UTR|SIN|IND|NOM//ROOT//0 2//RG|NOM//nummod//0
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Minskad drivmedelsskatt;Att//IE//mark//19 försöka//VB|INF|AKT//conj//6 åstadkomma//VB|INF|AKT//xcomp//19 en//DT|UTR|SIN|IND//det//23 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//23 överflyttning//NN|UTR|SIN|IND|NOM//obj//20 till//PP//case//26 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 trafikslag//NN|NEU|PLU|IND|NOM//nmod//23 är//VB|PRS|AKT//cop//28 ett//RG|NEU|SIN|IND|NOM//conj//6 av//PP//case//30 syftena//NN|NEU|PLU|DEF|NOM//nmod//28 med//PP//case//32 vägskatten//NN|UTR|SIN|DEF|NOM//nmod//30 .//MAD//punct//6
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Minskad drivmedelsskatt;Kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//1 beräkningar//NN|UTR|PLU|IND|NOM//nsubj//2 tyder//VB|PRS|AKT//ROOT//2 på//PP//mark//10 att//SN//mark//10 vägskatten//NN|UTR|SIN|DEF|NOM//nsubj//10 på//PP//case//7 sikt//NN|UTR|SIN|IND|NOM//nmod//5 kommer//VB|PRS|AKT//aux//10 att//IE//mark//10 leda//VB|INF|AKT//advcl//2 till//PP//case//13 en//DT|UTR|SIN|IND//det//13 minskning//NN|UTR|SIN|IND|NOM//obl//10 av//PP//case//15 trafikarbetet//NN|NEU|SIN|DEF|NOM//nmod//13 på//PP//case//20 väg//NN|UTR|SIN|IND|NOM//fixed//16 med//PP//case//20 4–5//RG|NOM//nummod//20 procent//NN|UTR|PLU|IND|NOM//nmod//13 (//PAD//punct//13 avsnitt//NN|NEU|SIN|IND|NOM//nmod//23 12.4.2//RG|NOM//appos//13 )//PAD//punct//2 .//MAD//punct//28
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Minskad drivmedelsskatt;Färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 lastbilstransporter//NN|UTR|PLU|IND|NOM//nsubj//28 betyder//VB|PRS|AKT//parataxis//2 minskade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//30 intäkter//NN|UTR|PLU|IND|NOM//obj//28 från//PP//case//32 drivmedelsskatten//NN|UTR|SIN|DEF|NOM//obl//28 .//MAD//punct//28
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Minskad drivmedelsskatt;Minskningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//38 av//PP//case//36 trafiken//NN|UTR|SIN|DEF|NOM//nmod//34 kan//VB|PRS|AKT//aux//38 antas//VB|INF|SFO//parataxis//28 vara//VB|INF|AKT//cop//42 relativt//AB|POS//advmod//41 jämnt//AB|POS//amod//42 fördelad//PC|PRF|UTR|SIN|IND|NOM//xcomp//38 över//PP//case//45 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 viktklasser//NN|UTR|PLU|IND|NOM//nmod//42 ,//MID//punct//48 vilket//HP|NEU|SIN|IND//nsubj//48 betyder//VB|PRS|AKT//acl:relcl//42 att//SN//mark//51 bränsleskatten//NN|UTR|SIN|DEF|NOM//nsubj//51 minskar//VB|PRS|AKT//ccomp//48 proportionellt//AB|POS//advmod//51 mot//PP//case//54 minskningen//NN|UTR|SIN|DEF|NOM//obl//51 i//PP//case//56 trafikarbete//NN|NEU|SIN|IND|NOM//nmod//54 .//MAD//punct//28
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Minskad drivmedelsskatt;På//PP//mark//63 grund//NN|UTR|SIN|IND|NOM//fixed//58 av//PP//fixed//58 att//SN//mark//63 vägskatten//NN|UTR|SIN|DEF|NOM//nsubj//63 innebär//VB|PRS|AKT//advcl//28 ett//DT|NEU|SIN|IND//det//66 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//66 kostnadstryck//NN|NEU|SIN|IND|NOM//obj//63 som//HP|-|-|-//nsubj//68 accelererar//VB|PRS|AKT//acl:relcl//66 förnyelsen//NN|UTR|SIN|DEF|NOM//obj//68 av//PP//case//71 fordonsflottan//NN|UTR|SIN|DEF|NOM//nmod//69 ,//MID//punct//28 kan//VB|PRS|AKT//aux//75 bränsleskatten//NN|UTR|SIN|DEF|NOM//nsubj:pass//75 förväntas//VB|INF|SFO//conj//2 minska//VB|INF|AKT//xcomp//75 lite//AB|POS//advmod//78 mer//AB|KOM//advmod//76 än//KN//mark//80 proportionellt//AB|POS//obl//76 .//MID//punct//2
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Minskad drivmedelsskatt;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//83 antar//VB|PRS|AKT//parataxis//2 dock//AB//advmod//83 att//SN//mark//87 bränsleskatten//NN|UTR|SIN|DEF|NOM//nsubj//87 minskar//VB|PRS|AKT//ccomp//83 proportionellt//AB|POS//advmod//87 mot//PP//case//92 den//DT|UTR|SIN|DEF//det//92 uppskattade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//92 överflyttningen//NN|UTR|SIN|DEF|NOM//obl//87 .//MAD//punct//83
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Minskad drivmedelsskatt;Baserat//PC|PRF|NEU|SIN|IND|NOM//parataxis//83 på//PP//case//97 genomsnittlig//JJ|POS|UTR|SIN|IND|NOM//amod//97 bränsleåtgång//NN|UTR|SIN|IND|NOM//obl//94 i//PP//case//100 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//100 viktklasser//NN|UTR|PLU|IND|NOM//nmod//97 beräknar//VB|PRS|AKT//conj//83 kommittén//NN|UTR|SIN|DEF|NOM//obj//101 att//SN//mark//109 jämfört//AB//case//106 med//PP//case//106 fallet//NN|NEU|SIN|DEF|NOM//obl//109 utan//PP//case//108 vägskatt//NN|UTR|SIN|IND|NOM//nmod//106 minskar//VB|PRS|AKT//ccomp//101 drivmedelsskatten//NN|UTR|SIN|DEF|NOM//nsubj//109 med//PP//case//115 omkring//AB//advmod//113 0,18//RG|NOM//nummod//114 miljarder//NN|UTR|PLU|IND|NOM//nmod//115 kronor//NN|UTR|PLU|IND|NOM//nmod//110 på//PP//case//119 omkring//AB//advmod//118 fem//RG|NOM//nummod//119 års//NN|NEU|PLU|IND|GEN//nmod:poss//120 sikt//NN|UTR|SIN|IND|NOM//obj//109 .//MAD//punct//83

12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade intäkter från banavgifterna;Som//HA//mark//1 nämnts//VB|SUP|SFO//advcl//4 ovan//AB//advmod//1 är//VB|PRS|AKT//cop//4 ett//PN|NEU|SIN|IND|SUB/OBJ//ROOT//4 av//PP//case//6 syftena//NN|NEU|PLU|DEF|NOM//nmod//4 med//PP//case//8 vägskatten//NN|UTR|SIN|DEF|NOM//nmod//6 att//IE//mark//10 försöka//VB|INF|AKT//acl//4 nå//VB|INF|AKT//xcomp//10 en//DT|UTR|SIN|IND//det//13 överflyttning//NN|UTR|SIN|IND|NOM//obj//11 av//PP//case//15 godstransporter//NN|UTR|PLU|IND|NOM//nmod//13 från//PP//case//17 lastbil//NN|UTR|SIN|IND|NOM//nmod//15 till//PP//case//20 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 trafikslag//NN|NEU|PLU|IND|NOM//nmod//17 ,//MID//punct//24 bland//PP//case//24 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//24 järnväg//NN|UTR|SIN|IND|NOM//conj//13 .//MAD//punct//4
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade intäkter från banavgifterna;Transportköparen//NN|UTR|SIN|DEF|NOM//nsubj:pass//28 kan//VB|PRS|AKT//aux//28 förväntas//VB|INF|SFO//parataxis//4 flytta//VB|INF|AKT//xcomp//28 över//PL//case//32 sitt//PS|NEU|SIN|DEF//nmod:poss//32 gods//NN|NEU|SIN|IND|NOM//obl//29 från//PP//case//34 vägtransport//NN|UTR|SIN|IND|NOM//nmod//32 till//PP//case//36 järnvägstransport//NN|UTR|SIN|IND|NOM//advmod//29 om//SN//mark//39 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//39 innebär//VB|PRS|AKT//advcl//29 minskade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//41 kostnader//NN|UTR|PLU|IND|NOM//obj//39 .//MAD//punct//28
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade intäkter från banavgifterna;Kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//44 beräkningar//NN|UTR|PLU|IND|NOM//nsubj//45 tyder//VB|PRS|AKT//conj//28 på//PP//mark//49 att//SN//mark//49 vägskatten//NN|UTR|SIN|DEF|NOM//nsubj//49 leder//VB|PRS|AKT//advcl//45 till//PP//case//53 en//DT|UTR|SIN|IND//det//53 långsiktig//JJ|POS|UTR|SIN|IND|NOM//amod//53 överflyttning//NN|UTR|SIN|IND|NOM//obl//49 av//PP//case//55 gods//NN|NEU|SIN|IND|NOM//nmod//53 från//PP//case//57 väg//NN|UTR|SIN|IND|NOM//nmod//55 till//PP//case//59 järnväg//NN|UTR|SIN|IND|NOM//nmod//57 .//MAD//punct//28
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade intäkter från banavgifterna;Trafikarbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//64 på//PP//case//63 järnväg//NN|UTR|SIN|IND|NOM//nmod//61 väntas//VB|PRS|SFO//parataxis//28 enligt//PP//case//66 beräkningarna//NN|UTR|PLU|DEF|NOM//obl//64 öka//VB|INF|AKT//xcomp//64 med//PP//case//70 3,7//RG|NOM//nummod//70 procent//NN|UTR|PLU|IND|NOM//obl//67 (//PAD//punct//70 tabell//NN|UTR|SIN|IND|NOM//nmod//73 12.3//RG|NOM//appos//70 )//PAD//punct//64 .//MAD//punct//28
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade intäkter från banavgifterna;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//80 i//PP//case//79 sin//PS|UTR|SIN|DEF//nmod:poss//79 tur//NN|UTR|SIN|IND|NOM//obl//80 leder//VB|PRS|AKT//conj//28 till//PP//case//83 en//DT|UTR|SIN|IND//det//83 ökning//NN|UTR|SIN|IND|NOM//obl//80 av//PP//case//85 intäkterna//NN|UTR|PLU|DEF|NOM//nmod//83 från//PP//case//87 banavgifterna//NN|UTR|PLU|DEF|NOM//nmod//85 .//MAD//punct//28
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade intäkter från banavgifterna;Trafikverket//NN|NEU|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 planer//NN|UTR|PLU|IND|NOM//obj//1 på//PP//mark//6 att//IE//mark//6 successivt//AB|POS//advmod//6 höja//VB|INF|AKT//advcl//1 banavgifterna//NN|UTR|PLU|DEF|NOM//obj//6 åren//NN|NEU|PLU|DEF|NOM//obj//6 framöver//AB//obj//6 för//PP//mark//12 att//IE//mark//12 anpassa//VB|INF|AKT//advcl//6 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//12 till//PP//case//16 järnvägslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 krav//NN|NEU|SIN|IND|NOM//obl//12 på//PP//case//18 kostnadstäckning//NN|UTR|SIN|IND|NOM//nmod//16 .//MAD//punct//1
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade intäkter från banavgifterna;År//NN|NEU|SIN|IND|NOM//nmod//21 2018//RG|NOM//obl//22 beräknar//VB|PRS|AKT//parataxis//1 Trafikverket//PM|NOM//nsubj//22 att//SN//mark//34 intäkterna//NN|UTR|PLU|DEF|NOM//nsubj//34 från//PP//case//27 banavgifter//NN|UTR|PLU|IND|NOM//nmod//25 för//PP//case//29 godstrafik//NN|UTR|SIN|IND|NOM//nmod//27 på//PP//case//31 järnväg//NN|UTR|SIN|IND|NOM//nmod//29 kommer//VB|PRS|AKT//aux//34 att//IE//mark//34 uppgå//VB|INF|AKT//ccomp//22 till//PP//case//38 1,86//RG|NOM//nummod//37 miljarder//NN|UTR|PLU|IND|NOM//nmod//38 kronor//NN|UTR|PLU|IND|NOM//obl//34 ,//MID//punct//22 varav//HA//advmod//41 0,54//RG|NOM//nummod//42 miljarder//NN|UTR|PLU|IND|NOM//nsubj//22 kommer//VB|PRS|AKT//aux//45 att//IE//mark//45 härröra//VB|INF|AKT//conj//1 från//PP//case//47 godstrafik//NN|UTR|SIN|IND|NOM//obl//45 .//MAD//punct//1
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade intäkter från banavgifterna;Mellan//PP//case//51 år//NN|NEU|SIN|IND|NOM//nmod//51 2018//RG|NOM//obl//54 och//KN//cc//53 2025//RG|NOM//conj//51 bedömer//VB|PRS|AKT//parataxis//1 Trafikverket//PM|NOM//nsubj//54 att//SN//mark//62 intäkterna//NN|UTR|PLU|DEF|NOM//nsubj//62 från//PP//case//59 banavgifter//NN|UTR|PLU|IND|NOM//nmod//57 kommer//VB|PRS|AKT//aux//62 att//IE//mark//62 öka//VB|INF|AKT//ccomp//54 med//PP//case//66 cirka//AB//advmod//65 40//RG|NOM//nummod//66 procent//NN|UTR|PLU|IND|NOM//obl//62 .//MAD//punct//54
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade intäkter från banavgifterna;Med//PP//case//71 en//DT|UTR|SIN|IND//det//71 oförändrad//JJ|POS|UTR|SIN|IND|NOM//amod//71 andel//NN|UTR|SIN|IND|NOM//obl//80 av//PP//case//73 avgiften//NN|UTR|SIN|DEF|NOM//nmod//71 som//HP|-|-|-//nsubj//75 härrör//VB|PRS|AKT//acl:relcl//73 från//PP//case//77 gods//NN|NEU|SIN|IND|NOM//obl//75 skulle//VB|PRT|AKT//aux//80 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//80 betyda//VB|INF|AKT//parataxis//54 att//SN//mark//87 intäkterna//NN|UTR|PLU|DEF|NOM//nsubj//87 från//PP//case//84 banavgifter//NN|UTR|PLU|IND|NOM//nmod//82 för//PP//case//86 godstrafik//NN|UTR|SIN|IND|NOM//nmod//84 uppgår//VB|PRS|AKT//ccomp//80 till//PP//case//91 0,76//RG|NOM//amod//91 miljarder//NN|UTR|PLU|IND|NOM//nmod//91 kronor//NN|UTR|PLU|IND|NOM//obl//87 år//NN|NEU|SIN|IND|NOM//nmod//93 2025//RG|NOM//obl//87 ,//MID//punct//97 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//97 vill//VB|PRS|AKT//aux//97 säga//VB|INF|AKT//appos//54 några//DT|UTR/NEU|PLU|IND//det//99 år//NN|NEU|PLU|IND|NOM//obj//97 efter//PP//case//102 vägskattens//NN|UTR|SIN|DEF|GEN//nmod:poss//102 införande//NN|NEU|SIN|IND|NOM//obl//97 .//MAD//punct//97
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade intäkter från banavgifterna;Med//PP//case//107 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//107 beräknade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//107 ökning//NN|UTR|SIN|IND|NOM//obl//123 av//PP//case//109 trafikarbetet//NN|NEU|SIN|DEF|NOM//nmod//107 på//PP//case//111 järnväg//NN|UTR|SIN|IND|NOM//nmod//109 med//PP//case//114 3,7//RG|NOM//nummod//114 procent//NN|UTR|PLU|IND|NOM//nmod//107 som//KN//mark//118 en//DT|UTR|SIN|IND//det//118 långsiktig//JJ|POS|UTR|SIN|IND|NOM//amod//118 följd//NN|UTR|SIN|IND|NOM//amod//107 av//PP//case//120 vägskatten//NN|UTR|SIN|DEF|NOM//nmod//118 skulle//VB|PRT|AKT//aux//123 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//123 betyda//VB|INF|AKT//advcl//97 en//DT|UTR|SIN|IND//det//125 ökning//NN|UTR|SIN|IND|NOM//obj//123 av//PP//case//127 intäkterna//NN|UTR|PLU|DEF|NOM//nmod//125 från//PP//case//129 banavgifterna//NN|UTR|PLU|DEF|NOM//nmod//127 med//PP//case//134 omkring//AB//advmod//132 0,03//RG|NOM//nummod//133 miljarder//NN|UTR|PLU|IND|NOM//nmod//134 kronor//NN|UTR|PLU|IND|NOM//nmod//125 (=//NN|NEU|SIN|IND|NOM//punct//136 0,76//RG|NOM//conj//1 ×//NN|AN//nmod//138 0,037//RG|NOM//obl//136 )//PAD//punct//138 .//MAD//punct//1

12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade farledsavgifter;Som//HA//mark//1 sagts//VB|SUP|SFO//advcl//5 ovan//AB//advmod//1 kan//VB|PRS|AKT//aux//5 vägskatten//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 förväntas//VB|INF|SFO//advcl//149 leda//VB|INF|AKT//xcomp//5 till//PP//case//9 en//DT|UTR|SIN|IND//det//9 överflyttning//NN|UTR|SIN|IND|NOM//obl//6 av//PP//case//11 godstransporter//NN|UTR|PLU|IND|NOM//nmod//9 från//PP//case//13 väg//NN|UTR|SIN|IND|NOM//nmod//11 till//PP//case//15 järnväg//NN|UTR|SIN|IND|NOM//nmod//13 och//KN//cc//17 sjöfart//NN|UTR|SIN|IND|NOM//conj//15 .//MAD//punct//5
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade farledsavgifter;En//DT|UTR|SIN|IND//det//20 ökning//NN|UTR|SIN|IND|NOM//nsubj//26 av//PP//case//22 godstransporterna//NN|UTR|PLU|DEF|NOM//nmod//20 inom//PP//case//24 sjöfarten//NN|UTR|SIN|DEF|NOM//nmod//22 kan//VB|PRS|AKT//aux//26 öka//VB|INF|AKT//parataxis//5 intäkterna//NN|UTR|PLU|DEF|NOM//obj//26 från//PP//case//29 farledsavgiften//NN|UTR|SIN|DEF|NOM//nmod//27 .//MAD//punct//5
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade farledsavgifter;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//32 antar//VB|PRS|AKT//parataxis//5 att//SN//mark//35 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 finns//VB|PRS|SFO//ccomp//32 viss//JJ|POS|UTR|SIN|IND|NOM//amod//37 kapacitet//NN|UTR|SIN|IND|NOM//nsubj//35 inom//PP//case//39 sjöfarten//NN|UTR|SIN|DEF|NOM//obl//35 för//PP//mark//42 att//IE//mark//42 ta//VB|INF|AKT//advcl//35 emot//PL//compound:prt//42 en//DT|UTR|SIN|IND//det//46 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//46 mängd//NN|UTR|SIN|IND|NOM//nmod//47 gods//NN|NEU|PLU|IND|NOM//obj//42 ,//MID//punct//51 utan//PP//mark//51 att//IE//mark//51 öka//VB|INF|AKT//conj//35 mängden//NN|UTR|SIN|DEF|NOM//nmod//53 fartyg//NN|NEU|PLU|IND|NOM//obj//51 eller//KN//cc//55 anlöp//NN|NEU|PLU|IND|NOM//conj//53 .//MAD//punct//5
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade farledsavgifter;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//58 antar//VB|PRS|AKT//parataxis//5 därför//AB//mark//65 att//SN//fixed//59 enbart//AB//fixed//59 intäkterna//NN|UTR|PLU|DEF|NOM//nsubj//65 från//PP//case//64 farledsavgiften//NN|UTR|SIN|DEF|NOM//nmod//62 ökar//VB|PRS|AKT//advcl//58 till//PP//case//69 följd//NN|UTR|SIN|IND|NOM//fixed//66 av//PP//fixed//66 överflyttning//NN|UTR|SIN|IND|NOM//obl//65 till//PP//case//71 sjöfarten//NN|UTR|SIN|DEF|NOM//nmod//69 ,//MID//punct//75 men//KN//cc//75 inte//AB//advmod//75 intäkterna//NN|UTR|PLU|DEF|NOM//conj//58 från//PP//case//77 lotsavgiften//NN|UTR|SIN|DEF|NOM//nmod//75 eller//KN//cc//81 och//KN//cc//81 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 avgifter//NN|UTR|PLU|IND|NOM//conj//77 inom//PP//case//83 sjöfarten//NN|UTR|SIN|DEF|NOM//nmod//81 .//MAD//punct//58
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade farledsavgifter;Farledsavgiften//NN|UTR|SIN|DEF|NOM//nsubj//90 är//VB|PRS|AKT//cop//90 till//PP//case//89 en//DT|UTR|SIN|IND//det//89 del//NN|UTR|SIN|IND|NOM//obl//90 kopplad//PC|PRF|UTR|SIN|IND|NOM//conj//58 till//PP//case//93 mängden//NN|UTR|SIN|DEF|NOM//nmod//93 gods//NN|NEU|PLU|IND|NOM//obl//90 som//HP|-|-|-//nsubj:pass//95 lossas//VB|PRS|SFO//acl:relcl//93 i//PP//case//98 svenska//NN|UTR|SIN|IND|NOM//amod//98 hamnar//NN|UTR|PLU|IND|NOM//obl//95 .//MAD//punct//58
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade farledsavgifter;Intäkten//NN|UTR|SIN|DEF|NOM//nsubj//106 från//PP//case//103 denna//DT|UTR|SIN|DEF//det//103 del//NN|UTR|SIN|IND|NOM//nmod//100 av//PP//case//105 farledsavgiften//NN|UTR|SIN|DEF|NOM//nmod//103 uppgick//VB|PRT|AKT//parataxis//58 under//PP//case//108 2015//RG|NOM//obl//106 till//PP//case//112 0,42//RG|NOM//amod//111 miljarder//NN|UTR|PLU|IND|NOM//nmod//112 kronor//NN|UTR|PLU|IND|NOM//obl//106 .//MAD//punct//106
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade farledsavgifter;Några//DT|UTR/NEU|PLU|IND//det//115 år//NN|NEU|PLU|IND|NOM//obl//106 efter//PP//case//118 vägskattens//NN|UTR|SIN|DEF|GEN//nmod:poss//118 införande//NN|NEU|SIN|IND|NOM//nmod//115 är//VB|PRS|AKT//cop//122 intäkterna//NN|UTR|PLU|DEF|NOM//nsubj//119 sannolikt//AB|POS//advmod//122 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//5 .//MID//punct//122
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade farledsavgifter;Enligt//PP//case//126 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//126 beräkningar//NN|UTR|PLU|IND|NOM//obl//134 skulle//VB|PRT|AKT//aux//134 mängden//NN|UTR|SIN|DEF|NOM//nmod//129 tonkilometer//NN|UTR|PLU|IND|NOM//nsubj//134 inom//PP//case//131 sjöfart//NN|UTR|SIN|IND|NOM//nmod//129 på//PP//case//129 sikt//NN|UTR|SIN|IND|NOM//fixed//132 öka//VB|INF|AKT//conj//5 med//PP//case//137 2,5//RG|NOM//nummod//137 procent//NN|UTR|PLU|IND|NOM//obl//134 (//PAD//punct//137 tabell//NN|UTR|SIN|IND|NOM//nmod//140 12.3//RG|NOM//appos//137 )//PAD//punct//5 .//MAD//punct//5
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade farledsavgifter;Givet//PC|PRF|NEU|SIN|IND|NOM//parataxis//5 att//SN//mark//148 transporternas//NN|UTR|PLU|DEF|GEN//nmod:poss//146 avstånd//NN|NEU|SIN|IND|NOM//nsubj//148 är//VB|PRS|AKT//cop//148 konstanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//149 blir//VB|PRS|AKT//ROOT//149 ökningen//NN|UTR|SIN|DEF|NOM//nsubj//149 densamma//PN|UTR|SIN|DEF|SUB/OBJ//xcomp//149 mätt//PC|PRF|NEU|SIN|IND|NOM//xcomp//149 i//PP//case//154 ton//NN|UTR|SIN|IND|NOM//obl//152 .//MAD//punct//149
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade farledsavgifter;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//157 uppskattar//VB|PRS|AKT//parataxis//149 därför//AB//mark//165 att//SN//mark//165 ökningen//NN|UTR|SIN|DEF|NOM//nsubj//165 av//PP//case//162 intäkter//NN|UTR|PLU|IND|NOM//nmod//160 från//PP//case//164 farledsavgiften//NN|UTR|SIN|DEF|NOM//nmod//162 blir//VB|PRS|AKT//advcl//157 omkring//AB//advmod//165 0,01//RG|NOM//nummod//168 miljarder//NN|UTR|PLU|IND|NOM//nmod//169 kronor//NN|UTR|PLU|IND|NOM//obj//165 (=//NN|NEU|SIN|IND|NOM//case//173 0,42//RG|NOM//nummod//173 ×//NN|AN//nmod//173 0,025//RG|NOM//xcomp//165 )//PAD//punct//157 .//MAD//punct//149
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade farledsavgifter;Trafikverket//NN|NEU|SIN|DEF|NOM//nmod//1 PM//NN|AN//nmod//3 daterad//PC|PRF|UTR|SIN|IND|NOM//amod//3 2016-09-26//RG|NOM//ROOT//3 .//MAD//punct//3

12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade intäkter från trängselskatten;På//PP//case//4 grund//NN|UTR|SIN|IND|NOM//fixed//0 av//PP//fixed//0 vägskattens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 föranmälningsförfarande//NN|NEU|SIN|IND|NOM//obl//8 kommer//VB|PRS|AKT//aux//8 trängselskattesystemet//NN|NEU|SIN|DEF|NOM//nsubj//8 att//IE//mark//8 få//VB|INF|AKT//ROOT//8 tillgång//NN|UTR|SIN|IND|NOM//obj//8 till//PP//case//12 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//12 uppgifter//NN|UTR|PLU|IND|NOM//obl//8 om//PP//case//14 fordonsägare//NN|UTR|PLU|IND|NOM//obl//8 än//KN//mark//16 tidigare//AB|KOM//acl//14 .//MID//punct//8
12.5.5 Effekter på statens intäkter till följd av vägskatten Osäkerhet i trafikprognosen / Ökade intäkter från trängselskatten;Om//SN//mark//22 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//20 fordonsägaruppgifter//NN|UTR|PLU|IND|NOM//nsubj//22 är//VB|PRS|AKT//cop//22 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//8 kommer//VB|PRS|AKT//aux//27 Transportstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//27 att//IE//mark//27 kunna//VB|INF|AKT//aux//27 fatta//VB|INF|AKT//ccomp//8 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//29 trängselskattebeslut//NN|UTR|PLU|IND|NOM//obj//27 och//KN//cc//32 kunna//VB|INF|AKT//aux//32 skicka//VB|INF|AKT//conj//27 ut//PL//compound:prt//32 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//35 fakturor//NN|UTR|PLU|IND|NOM//obj//32 .//MAD//punct//8
