Ett steg vidare;–//PP//punct//2 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 regler//NN|UTR|PLU|IND|NOM//ROOT//2 och//KN//cc//4 åtgärder//NN|UTR|PLU|IND|NOM//conj//2 för//PP//mark//7 att//IE//mark//7 främja//VB|INF|AKT//acl//2 vidareutnyttjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//7 av//PP//case//10 handlingar//NN|UTR|PLU|IND|NOM//nmod//8
3.2.6 Huvudsakliga ändringar i övrigt;Reglerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//9 för//PP//mark//7 hur//HA//advmod//7 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 avgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//7 som//HP|-|-|-//nsubj:pass//7 får//VB|PRS|AKT//aux//7 tas//VB|INF|SFO//acl//0 ut//PL//compound:prt//7 ändras//VB|INF|SFO//ROOT//9 .//MAD//punct//14
3.2.6 Huvudsakliga ändringar i övrigt;Den//DT|UTR|SIN|DEF//det//13 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 huvudregeln//NN|UTR|SIN|DEF|NOM//nsubj//14 tillät//VB|PRT|AKT//parataxis//9 vad//HP|NEU|SIN|IND//dislocated//18 som//HP|-|-|-//nsubj:pass//18 kan//VB|PRS|AKT//aux//18 kallas//VB|INF|SFO//ccomp//14 full//JJ|POS|UTR|SIN|IND|NOM//amod//20 kostnadstäckning//NN|UTR|SIN|IND|NOM//xcomp//18 .//MAD//punct//14
3.2.6 Huvudsakliga ändringar i övrigt;Enligt//PP//case//25 den//DT|UTR|SIN|DEF//det//25 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 huvudregeln//NN|UTR|SIN|DEF|NOM//obl//26 får//VB|PRS|AKT//parataxis//14 avgifterna//NN|UTR|PLU|DEF|NOM//obj//26 som//KN//nsubj//30 högst//AB|SUV//advmod//30 motsvara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//27 marginalkostnaderna//NN|UTR|PLU|DEF|NOM//obj//30 för//PP//mark//34 att//IE//mark//34 reproducera//VB|INF|AKT//advcl//30 ,//MID//punct//36 tillhandahålla//VB|INF|AKT//conj//34 och//KN//cc//38 sprida//VB|INF|AKT//conj//34 handlingarna//NN|UTR|PLU|DEF|NOM//obj//38 .//MAD//punct//26
3.2.6 Huvudsakliga ändringar i övrigt;Möjligheter//NN|UTR|PLU|IND|NOM//nsubj//44 till//PP//case//43 undantag//NN|NEU|SIN|IND|NOM//nmod//41 finns//VB|PRS|SFO//parataxis//26 dock//AB//advmod//44 för//PP//case//47 verksamheter//NN|UTR|PLU|IND|NOM//obl//44 som//HP|-|-|-//nsubj//50 är//VB|PRS|AKT//cop//50 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//47 att//IE//mark//52 täcka//VB|INF|AKT//acl//50 en//DT|UTR|SIN|IND//det//55 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//55 del//NN|UTR|SIN|IND|NOM//obj//52 av//PP//case//57 kostnaderna//NN|UTR|PLU|DEF|NOM//nmod//55 med//PP//case//59 intäkter//NN|UTR|PLU|IND|NOM//nmod//57 (//PAD//punct//61 art//NN|UTR|SIN|IND|NOM//appos//47 .//MAD//punct//61
3.2.6 Huvudsakliga ändringar i övrigt;6//RG|NOM//nummod//61 )//PAD//punct//61 .//MAD//punct//44
3.2.6 Huvudsakliga ändringar i övrigt;I//PP//case//68 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//68 fall//NN|NEU|PLU|IND|NOM//obl//69 gäller//VB|PRS|AKT//advcl//44 i//PP//case//71 princip//NN|UTR|SIN|IND|NOM//obl//69 full//JJ|POS|UTR|SIN|IND|NOM//amod//73 kostnadstäckning//NN|UTR|SIN|IND|NOM//obj//69 fortfarande//AB//advmod//76 som//KN//mark//76 tak//NN|NEU|SIN|IND|NOM//obl//69 för//PP//case//78 avgifterna//NN|UTR|PLU|DEF|NOM//obl//76 .//MAD//punct//44
3.2.6 Huvudsakliga ändringar i övrigt;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//81 gäller//VB|PRS|AKT//conj//44 alltid//AB//advmod//81 för//PP//case//84 arkiv//NN|NEU|PLU|IND|NOM//obl//81 ,//MID//punct//86 bibliotek//NN|NEU|PLU|IND|NOM//conj//84 och//KN//cc//88 museer//NN|NEU|PLU|IND|NOM//conj//84 ,//MID//punct//93 som//HP|-|-|-//nsubj//93 dessutom//AB//advmod//93 får//VB|PRS|AKT//aux//93 räkna//VB|INF|AKT//advcl//81 in//PL//compound:prt//93 kostnader//NN|UTR|PLU|IND|NOM//obj//93 för//PP//case//97 bevarande//NN|NEU|SIN|IND|NOM//nmod//95 och//KN//cc//99 rättighetsklarering//NN|UTR|SIN|IND|NOM//conj//97 i//PP//case//101 grunden//NN|UTR|SIN|DEF|NOM//nmod//99 för//PP//case//103 avgifterna//NN|UTR|PLU|DEF|NOM//nmod//101 .//MAD//punct//14
3.2.6 Huvudsakliga ändringar i övrigt;Beräkningsgrunderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//6 för//PP//case//2 avgifter//NN|UTR|PLU|IND|NOM//nmod//0 ska//VB|PRS|AKT//aux//6 enligt//PP//case//5 ändringsdirektivet//NN|NEU|SIN|DEF|NOM//obl//6 fastställas//VB|INF|SFO//ROOT//6 och//KN//cc//8 offentliggöras//VB|INF|SFO//conj//6 i//PP//advmod//8 förväg//NN|UTR|SIN|IND|NOM//fixed//9 .//MAD//punct//6
3.2.6 Huvudsakliga ändringar i övrigt;Tidigare//AB|KOM//advmod//15 skulle//VB|PRT|AKT//aux//15 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//15 anges//VB|INF|SFO//conj//6 på//PP//case//17 begäran//NN|UTR|SIN|IND|NOM//obl//15 (//PAD//punct//17 art//NN|UTR|SIN|IND|NOM//appos//17 .//MAD//punct//17
3.2.6 Huvudsakliga ändringar i övrigt;7//RG|NOM//nummod//17 )//PAD//punct//15 .//MAD//punct//6
3.2.6 Huvudsakliga ändringar i övrigt;Undantaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//6 från//PP//case//2 förbudet//NN|NEU|SIN|DEF|NOM//nmod//0 mot//PP//case//5 exklusiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 avtal//NN|NEU|PLU|IND|NOM//nmod//2 kompletteras//VB|PRS|SFO//ROOT//6 med//PP//case//10 en//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 reglering//NN|UTR|SIN|IND|NOM//obl//6 om//PP//case//12 digitalisering//NN|UTR|SIN|IND|NOM//nmod//10 av//PP//case//14 kulturresurser//NN|UTR|PLU|IND|NOM//nmod//12 ,//MID//punct//6 vilket//HP|NEU|SIN|IND//nsubj//17 möjliggör//VB|PRS|AKT//parataxis//6 avtal//NN|NEU|PLU|IND|NOM//obj//17 som//HP|-|-|-//nsubj//20 sträcker//VB|PRS|AKT//acl:relcl//18 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//20 över//PP//case//24 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 tid//NN|UTR|SIN|IND|NOM//obl//20 (//PAD//punct//24 art//NN|UTR|SIN|IND|NOM//appos//24 .//MAD//punct//24
3.2.6 Huvudsakliga ändringar i övrigt;11//RG|NOM//obl//20 )//PAD//punct//17 .//MAD//punct//6

4 Erfarenheter av PSI-lagen;Den//DT|UTR|SIN|DEF//det//2 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 PSI-lagen//NN|UTR|SIN|DEF|NOM//nsubj//3 började//VB|PRT|AKT//ROOT//3 gälla//VB|INF|AKT//xcomp//3 den//DT|UTR|SIN|DEF//det//7 1//RO|NOM//nummod//7 juli//NN|UTR|SIN|IND|NOM//obl//4 2010//RG|NOM//nummod//7 .//MAD//punct//3
4 Erfarenheter av PSI-lagen;Enligt//PP//case//12 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 direktiv//NN|NEU|PLU|IND|NOM//obl//3 ingår//VB|PRS|AKT//xcomp//3 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//13 i//PP//case//16 uppdraget//NN|NEU|SIN|DEF|NOM//obl//13 att//IE//mark//18 se//VB|INF|AKT//xcomp//13 över//PL//case//20 lagen//NN|UTR|SIN|DEF|NOM//obl//18 med//PP//case//26 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//21 i//PP//fixed//21 de//DT|UTR/NEU|PLU|DEF//det//26 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 erfarenheterna//NN|UTR|PLU|DEF|NOM//obl//18 av//PP//mark//29 att//IE//mark//29 tillämpa//VB|INF|AKT//acl//26 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//29 .//MAD//punct//3
4 Erfarenheter av PSI-lagen;För//PP//mark//2 att//IE//mark//2 skaffa//VB|INF|AKT//advcl//11 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//2 ett//DT|NEU|SIN|IND//det//5 underlag//NN|NEU|SIN|IND|NOM//obj//2 för//PP//case//8 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//8 överväganden//NN|NEU|PLU|IND|NOM//nmod//5 har//VB|PRS|AKT//aux//11 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//11 varit//VB|SUP|AKT//cop//42 i//PP//case//13 kontakt//NN|UTR|SIN|IND|NOM//obl//11 med//PP//case//17 en//DT|UTR|SIN|IND//det//16 rad//NN|UTR|SIN|IND|NOM//nmod//17 representanter//NN|UTR|PLU|IND|NOM//obl//11 för//PP//case//20 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 aktörer//NN|UTR|PLU|IND|NOM//nmod//17 som//HP|-|-|-//nsubj:pass//23 har//VB|PRS|AKT//aux//23 berörts//VB|SUP|SFO//acl:relcl//20 av//PP//case//25 frågan//NN|UTR|SIN|DEF|NOM//obl//23 om//PP//mark//28 att//IE//mark//28 vidareutnyttja//VB|INF|AKT//acl//25 handlingar//NN|UTR|PLU|IND|NOM//obj//28 från//PP//case//33 den//DT|UTR|SIN|DEF//det//33 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 förvaltningen//NN|UTR|SIN|DEF|NOM//obl//28 .//MAD//punct//11
4 Erfarenheter av PSI-lagen;En//DT|UTR|SIN|IND//det//37 central//JJ|POS|UTR|SIN|IND|NOM//amod//37 fråga//NN|UTR|SIN|IND|NOM//nsubj//42 vid//PP//case//40 de//DT|UTR/NEU|PLU|DEF//det//40 diskussionerna//NN|UTR|PLU|DEF|NOM//nmod//37 har//VB|PRS|AKT//aux//42 varit//VB|SUP|AKT//ROOT//42 om//PP//case//46 de//DT|UTR/NEU|PLU|DEF//det//46 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 myndigheterna//NN|UTR|PLU|DEF|NOM//obl//42 och//KN//cc//48 kommunerna//NN|UTR|PLU|DEF|NOM//conj//46 har//VB|PRS|AKT//aux//50 haft//VB|SUP|AKT//conj//42 några//DT|UTR/NEU|PLU|IND//det//52 problem//NN|NEU|PLU|IND|NOM//obj//50 och//KN//cc//54 svårigheter//NN|UTR|PLU|IND|NOM//conj//52 med//PP//mark//57 att//IE//mark//57 tillämpa//VB|INF|AKT//acl//54 lagen//NN|UTR|SIN|DEF|NOM//obj//57 .//MAD//punct//42
4 Erfarenheter av PSI-lagen;Vid//PP//case//62 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//62 diskussioner//NN|UTR|PLU|IND|NOM//obl//42 med//PP//case//64 representanter//NN|UTR|PLU|IND|NOM//nmod//62 för//PP//case//66 vidareutnyttjarna//NN|UTR|PLU|DEF|NOM//nmod//64 har//VB|PRS|AKT//advcl//42 en//DT|UTR|SIN|IND//det//69 fråga//NN|UTR|SIN|IND|NOM//obj//67 varit//VB|SUP|AKT//cop//42 hur//HA//advmod//73 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//73 ser//VB|PRS|AKT//ccomp//70 på//PP//case//80 de//DT|UTR/NEU|PLU|DEF//det//77 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//80 och//KN//cc//79 kommunernas//NN|UTR|PLU|DEF|GEN//conj//77 sätt//NN|NEU|SIN|IND|NOM//obl//73 att//IE//mark//82 tillämpa//VB|INF|AKT//acl//80 lagen//NN|UTR|SIN|DEF|NOM//obj//82 .//MAD//punct//42
4 Erfarenheter av PSI-lagen;I//PP//case//3 det//DT|NEU|SIN|DEF//det//3 här//AB//fixed//1 kapitlet//NN|NEU|SIN|DEF|NOM//obl//4 lämnas//VB|PRS|SFO//ROOT//4 en//DT|UTR|SIN|IND//det//7 översiktlig//JJ|POS|UTR|SIN|IND|NOM//amod//7 bild//NN|UTR|SIN|IND|NOM//nsubj:pass//4 av//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 erfarenheter//NN|UTR|PLU|IND|NOM//nmod//7 och//KN//cc//12 uppfattningar//NN|UTR|PLU|IND|NOM//conj//10 som//HP|-|-|-//obl//16 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//16 har//VB|PRS|AKT//aux//16 tagit//VB|SUP|AKT//acl:relcl//12 del//NN|UTR|SIN|IND|NOM//obj//16 av//PP//case//13 .//MAD//punct//4
4 Erfarenheter av PSI-lagen;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 syfte//NN|NEU|SIN|IND|NOM//nsubj//27 med//PP//case//23 kartläggningen//NN|UTR|SIN|DEF|NOM//nmod//21 har//VB|PRS|AKT//aux//27 varit//VB|SUP|AKT//cop//27 att//IE//mark//27 fånga//VB|INF|AKT//conj//4 in//PL//compound:prt//27 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 uppfattningar//NN|UTR|PLU|IND|NOM//obj//27 ,//MID//punct//32 attityder//NN|UTR|PLU|IND|NOM//conj//30 och//KN//cc//34 perspektiv//NN|NEU|PLU|IND|NOM//conj//30 för//PP//mark//37 att//IE//mark//37 få//VB|INF|AKT//advcl//27 en//DT|UTR|SIN|IND//det//41 så//AB//advmod//40 bred//JJ|POS|UTR|SIN|IND|NOM//amod//41 bild//NN|UTR|SIN|IND|NOM//obj//37 som//KN//mark//43 möjligt//JJ|POS|NEU|SIN|IND|NOM//acl//41 .//MID//punct//4
4 Erfarenheter av PSI-lagen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//46 var//VB|PRT|AKT//cop//47 utgångspunkten//NN|UTR|SIN|DEF|NOM//parataxis//4 vid//PP//case//49 valet//NN|NEU|SIN|DEF|NOM//nmod//47 av//PP//case//51 metod//NN|UTR|SIN|IND|NOM//nmod//49 och//KN//cc//53 deltagare//NN|UTR|PLU|IND|NOM//conj//51 vid//PP//case//55 samråden//NN|NEU|PLU|DEF|NOM//nmod//53 .//MAD//punct//47
4 Erfarenheter av PSI-lagen;I//PP//case//58 vilken//HD|UTR|SIN|IND//det//60 mån//NN|UTR|SIN|IND|NOM//fixed//58 bilden//NN|UTR|SIN|DEF|NOM//nsubj//62 är//VB|PRS|AKT//cop//62 representativ//JJ|POS|UTR|SIN|IND|NOM//parataxis//47 för//PP//case//65 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 typer//NN|UTR|PLU|IND|NOM//obl//62 av//PP//case//67 organisationer//NN|UTR|PLU|IND|NOM//nmod//65 eller//KN//cc//70 vilken//HD|UTR|SIN|IND//det//70 grund//NN|UTR|SIN|IND|NOM//conj//65 som//HP|-|-|-//nsubj//72 finns//VB|PRS|SFO//acl:relcl//70 för//PP//case//76 de//DT|UTR/NEU|PLU|DEF//det//76 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 uppfattningarna//NN|UTR|PLU|DEF|NOM//obl//72 går//VB|PRS|AKT//conj//4 inte//AB//advmod//77 att//IE//mark//80 uttala//VB|INF|AKT//xcomp//77 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//80 om//PP//compound:prt//80 med//PP//case//84 stöd//NN|NEU|SIN|IND|NOM//obl//80 i//PP//case//87 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//87 undersökning//NN|UTR|SIN|IND|NOM//obl//80 .//MAD//punct//4

4.1 Statliga myndigheter och kommuner;Bland//PP//case//1 representanterna//NN|UTR|PLU|DEF|NOM//obl//10 för//PP//case//5 de//DT|UTR/NEU|PLU|DEF//det//5 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 myndigheterna//NN|UTR|PLU|DEF|NOM//nmod//1 och//KN//cc//7 kommunerna//NN|UTR|PLU|DEF|NOM//conj//1 är//VB|PRS|AKT//cop//10 det//PN|NEU|SIN|DEF|SUB/OBJ//det//10 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//ROOT//10 som//HP|-|-|-//nsubj//13 är//VB|PRS|AKT//cop//13 tveksamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//10 till//PP//compound:prt//13 om//SN//case//16 PSI-lagen//NN|UTR|SIN|DEF|NOM//obl//13 över//PP//advmod//21 huvud//NN|NEU|SIN|IND|NOM//fixed//17 taget//PC|PRF|NEU|SIN|IND|NOM//fixed//17 har//VB|PRS|AKT//aux//21 haft//VB|SUP|AKT//advcl//13 någon//DT|UTR|SIN|IND//det//23 betydelse//NN|UTR|SIN|IND|NOM//obj//21 .//MAD//punct//10
4.1 Statliga myndigheter och kommuner;Men//KN//cc//28 de//PN|UTR/NEU|PLU|DEF|SUB//det//27 ifrågasätter//VB|PRS|AKT//nmod//28 betydelsen//NN|UTR|SIN|DEF|NOM//conj//10 ur//PP//case//32 två//RG|NOM//nummod//32 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 perspektiv//NN|NEU|PLU|IND|NOM//nmod//28 .//MAD//punct//28
4.1 Statliga myndigheter och kommuner;En//DT|UTR|SIN|IND//det//1 del//NN|UTR|SIN|IND|NOM//nsubj//2 menar//VB|PRS|AKT//ROOT//2 att//SN//mark//9 man//PN|UTR|SIN|IND|SUB//nsubj//9 ju//AB//advmod//9 redan//AB//advmod//9 innan//SN//mark//9 lagen//NN|UTR|SIN|DEF|NOM//nsubj//9 kom//VB|PRT|AKT//ccomp//2 hade//VB|PRT|AKT//xcomp//9 rätt//PL//obj//10 att//IE//mark//13 få//VB|INF|AKT//acl//11 ut//PL//compound:prt//13 information//NN|UTR|SIN|IND|NOM//obj//13 ,//MID//punct//2 och//KN//cc//21 att//SN//mark//21 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//21 redan//AB//advmod//21 ingick//VB|PRT|AKT//conj//2 i//PP//case//24 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//24 uppgifter//NN|UTR|PLU|IND|NOM//obl//21 att//IE//mark//26 tillhandahålla//VB|INF|AKT//acl//24 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//26 .//MAD//punct//2
4.1 Statliga myndigheter och kommuner;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//30 innebär//VB|PRS|AKT//parataxis//2 inte//AB//advmod//30 några//DT|UTR/NEU|PLU|IND//det//34 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 skyldigheter//NN|UTR|PLU|IND|NOM//obj//30 eller//KN//cc//36 rättigheter//NN|UTR|PLU|IND|NOM//conj//34 .//MAD//punct//30
4.1 Statliga myndigheter och kommuner;Reglerna//NN|UTR|PLU|DEF|NOM//nsubj//43 om//PP//case//40 avgifter//NN|UTR|PLU|IND|NOM//nmod//38 kan//VB|PRS|AKT//aux//43 dock//AB//advmod//43 ha//VB|INF|AKT//conj//30 viss//JJ|POS|UTR|SIN|IND|NOM//amod//45 betydelse//NN|UTR|SIN|IND|NOM//obj//43 ,//MID//punct//52 men//KN//cc//52 i//PP//advmod//52 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//48 har//VB|PRS|AKT//aux//52 lagen//NN|UTR|SIN|DEF|NOM//nsubj//52 betytt//VB|SUP|AKT//conj//30 lite//AB|POS//advmod//52 och//KN//cc//58 inte//AB//advmod//58 varit//VB|SUP|AKT//cop//58 någon//DT|UTR|SIN|IND//det//58 drivkraft//NN|UTR|SIN|IND|NOM//conj//52 eller//KN//cc//60 stöd//NN|NEU|SIN|IND|NOM//conj//58 för//PP//case//62 utvecklingen//NN|UTR|SIN|DEF|NOM//nmod//60 .//MAD//punct//30
4.1 Statliga myndigheter och kommuner;Men//KN//cc//71 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//71 har//VB|PRS|AKT//aux//71 heller//AB//advmod//71 inte//AB//advmod//71 varit//VB|SUP|AKT//cop//71 något//DT|NEU|SIN|IND//det//71 hinder//NN|NEU|SIN|IND|NOM//conj//30 för//PP//case//73 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//71 som//HP|-|-|-//nsubj//76 har//VB|PRS|AKT//aux//76 arbetat//VB|SUP|AKT//acl:relcl//73 aktivt//AB|POS//advmod//76 med//PP//mark//79 vidareutnyttjande//NN|NEU|SIN|IND|NOM//advcl//76 av//PP//case//81 information//NN|UTR|SIN|IND|NOM//nmod//79 .//MAD//punct//30
4.1 Statliga myndigheter och kommuner;Enligt//PP//case//1 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//3 är//VB|PRS|AKT//cop//3 frågan//NN|UTR|SIN|DEF|NOM//ROOT//3 om//PP//mark//6 att//IE//mark//6 vidareutnyttja//VB|INF|AKT//acl//3 information//NN|UTR|SIN|IND|NOM//obj//6 över//PP//advmod//12 huvud//NN|NEU|SIN|IND|NOM//fixed//8 taget//PC|PRF|NEU|SIN|IND|NOM//fixed//8 inte//AB//advmod//12 intressant//JJ|POS|NEU|SIN|IND|NOM//appos//3 ,//MID//punct//3 i//PP//advmod//3 vart//DT|NEU|SIN|IND//fixed//14 fall//NN|NEU|SIN|IND|NOM//fixed//15 i//PP//case//21 förhållande//NN|NEU|SIN|IND|NOM//fixed//17 till//PP//fixed//17 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 uppgifter//NN|UTR|PLU|IND|NOM//obl//14 .//MAD//punct//3
4.1 Statliga myndigheter och kommuner;Därför//AB//advmod//27 har//VB|PRS|AKT//aux//27 lagen//NN|UTR|SIN|DEF|NOM//nsubj//27 varit//VB|SUP|AKT//cop//27 betydelselös//JJ|POS|UTR|SIN|IND|NOM//parataxis//3 ,//MID//punct//32 och//KN//cc//32 inte//AB//advmod//32 alls//AB//advmod//32 påverkat//VB|SUP|AKT//conj//27 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//32 .//MAD//punct//3
4.1 Statliga myndigheter och kommuner;För//PP//mark//39 att//SN//mark//39 intresset//NN|NEU|SIN|DEF|NOM//nsubj//39 ska//VB|PRS|AKT//aux//39 öka//VB|INF|AKT//advcl//40 krävs//VB|INF|SFO//parataxis//3 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//40 än//KN//mark//44 lagstiftning//NN|UTR|SIN|IND|NOM//obl//40 .//MAD//punct//3
4.1 Statliga myndigheter och kommuner;Men//KN//cc//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 finns//VB|PRS|SFO//ROOT//2 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//2 som//HP|-|-|-//nsubj//5 menar//VB|PRS|AKT//acl:relcl//3 att//SN//mark//9 lagen//NN|UTR|SIN|DEF|NOM//nsubj//9 har//VB|PRS|AKT//aux//9 spelat//VB|SUP|AKT//ccomp//5 en//DT|UTR|SIN|IND//det//12 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//12 roll//NN|UTR|SIN|IND|NOM//obj//9 utan//PP//mark//17 att//IE//mark//17 vara//VB|INF|AKT//cop//17 direkt//AB|POS//advmod//17 styrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//9 .//MAD//punct//2
4.1 Statliga myndigheter och kommuner;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//23 var//VB|PRT|AKT//cop//23 en//DT|UTR|SIN|IND//det//23 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//23 signal//NN|UTR|SIN|IND|NOM//parataxis//2 och//KN//cc//25 kastade//VB|PRT|AKT//conj//23 ljus//NN|NEU|SIN|IND|NOM//obj//25 över//PP//case//28 frågan//NN|UTR|SIN|DEF|NOM//obl//25 ,//MID//punct//31 och//KN//cc//31 fungerade//VB|PRT|AKT//conj//23 som//KN//case//34 ett//DT|NEU|SIN|IND//det//34 startskott//NN|NEU|SIN|IND|NOM//obl//31 för//PP//mark//37 att//IE//mark//37 påbörja//VB|INF|AKT//advcl//31 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//39 arbete//NN|NEU|SIN|IND|NOM//obj//37 .//MAD//punct//23
4.1 Statliga myndigheter och kommuner;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//42 tog//VB|PRT|AKT//conj//2 sedan//AB//advmod//42 fart//NN|UTR|SIN|IND|NOM//obj//42 och//KN//cc//46 drevs//VB|PRT|SFO//conj//42 på//PL//compound:prt//46 genom//PP//case//52 ett//DT|NEU|SIN|IND//det//52 starkt//JJ|POS|NEU|SIN|IND|NOM//advmod//51 politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//52 tryck//NN|NEU|SIN|IND|NOM//obl//46 eller//KN//cc//54 intresse//NN|NEU|SIN|IND|NOM//conj//52 från//PP//case//56 allmänheten//NN|UTR|SIN|DEF|NOM//nmod//54 .//MAD//punct//42

4.1.1 Oklarheter i den nuvarande lagen;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//5 som//HP|-|-|-//nsubj//3 har//VB|PRS|AKT//aux//3 tillämpat//VB|SUP|AKT//acl:relcl//0 lagen//NN|UTR|SIN|DEF|NOM//obj//3 pekade//VB|PRT|AKT//ROOT//5 på//PP//case//8 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 oklarheter//NN|UTR|PLU|IND|NOM//obl//5 och//KN//cc//10 problem//NN|NEU|PLU|IND|NOM//conj//8 med//PP//case//14 den//DT|UTR|SIN|DEF//det//14 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 PSI-lagen//NN|UTR|SIN|DEF|NOM//obl//5 .//MID//punct//5
4.1.1 Oklarheter i den nuvarande lagen;Om//SN//mark//19 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//18 innebörd//NN|UTR|SIN|IND|NOM//nsubj:pass//19 uppfattas//VB|PRS|SFO//dislocated//23 som//KN//mark//21 otydlig//JJ|POS|UTR|SIN|IND|NOM//xcomp//19 så//KN//advmod//23 blir//VB|PRS|AKT//conj//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 självklart//AB|POS//advmod//26 svårt//JJ|POS|NEU|SIN|IND|NOM//xcomp//23 att//IE//mark//28 besluta//VB|INF|AKT//acl//26 om//PP//mark//34 vilka//HD|UTR/NEU|PLU|IND//det//31 åtgärder//NN|UTR|PLU|IND|NOM//dislocated//34 som//HP|-|-|-//nsubj:pass//34 behöver//VB|PRS|AKT//aux//34 vidtas//VB|INF|SFO//ccomp//28 .//MAD//punct//5
